
[00:00:00.000 --> 00:00:07.000]  最近的新聞離不開馬航MH370
[00:05:49.000 --> 00:05:51.000]  和神和好
[00:05:51.000 --> 00:05:53.000]  成為神和人中間的中堡
[00:05:53.000 --> 00:05:55.000]  但是我們看回舊約的祭司
[00:05:55.000 --> 00:05:57.000]  全部都是不行的
[00:05:57.000 --> 00:05:59.000]  個個都有罪
[00:05:59.000 --> 00:06:01.000]  他們連自己都搞不定
[00:06:01.000 --> 00:06:02.000]  他怎麼可以代表人
[00:06:02.000 --> 00:06:04.000]  可以和神和好呢?
[00:06:04.000 --> 00:06:06.000]  這是一個很大的問題
[00:06:06.000 --> 00:06:07.000]  第三
[00:06:07.000 --> 00:06:09.000]  戰志在他們上任前
[00:06:09.000 --> 00:06:12.000]  同樣要受高
[00:06:12.000 --> 00:06:14.000]  受高完之後
[00:06:14.000 --> 00:06:17.000]  他們才可以履行他們的職份
[00:06:17.000 --> 00:06:19.000]  而戰志是什麼呢?
[00:06:19.000 --> 00:06:22.000]  就是完完全全神的代言人
[00:06:22.000 --> 00:06:25.000]  將神的心意對這個世界
[00:06:25.000 --> 00:06:26.000]  對以色列國
[00:06:26.000 --> 00:06:29.000]  對全球每一個不同的族類
[00:06:29.000 --> 00:06:31.000]  說出神的心願
[00:06:31.000 --> 00:06:33.000]  他們的前程等等
[00:06:33.000 --> 00:06:35.000]  但是在這個地上
[00:06:35.000 --> 00:06:36.000]  有誰的先知
[00:06:36.000 --> 00:06:39.000]  能夠全部知道神的心意
[00:06:39.000 --> 00:06:41.000]  能夠將這一切告訴人
[00:06:41.000 --> 00:06:43.000]  是沒有的
[00:06:43.000 --> 00:06:45.000]  而來到新約的時候
[00:06:45.000 --> 00:06:47.000]  希伯來斯的作者
[00:06:47.000 --> 00:06:49.000]  是用他最具持風
[00:06:49.000 --> 00:06:51.000]  最有系統
[00:06:51.000 --> 00:06:55.000]  最美的希臘文的文字
[00:06:55.000 --> 00:06:58.000]  來將基督的身份
[00:06:58.000 --> 00:07:01.000]  你可以說是淋漓盡致的
[00:07:01.000 --> 00:07:03.000]  來表達出來
[00:07:03.000 --> 00:07:05.000]  他是基督的總結
[00:07:05.000 --> 00:07:07.000]  是受高者的總結
[00:07:07.000 --> 00:07:09.000]  他是先知的總結
[00:07:09.000 --> 00:07:10.000]  祭司的總結
[00:07:10.000 --> 00:07:12.000]  君王的總結
[00:07:12.000 --> 00:07:14.000]  又說在他自己的身上
[00:07:14.000 --> 00:07:16.000]  他是完完全全神的代表
[00:07:16.000 --> 00:07:18.000]  來到這個地上
[00:07:18.000 --> 00:07:20.000]  他要成為萬王的王
[00:07:20.000 --> 00:07:21.000]  萬主的主
[00:07:21.000 --> 00:07:22.000]  第二
[00:07:22.000 --> 00:07:24.000]  他是完完全全人的代表
[00:07:24.000 --> 00:07:27.000]  是以一個無罪的人的身份
[00:07:27.000 --> 00:07:29.000]  能夠和神直接
[00:07:29.000 --> 00:07:31.000]  來完成了約的規定
[00:07:31.000 --> 00:07:33.000]  因為這樣的緣故
[00:07:33.000 --> 00:07:35.000]  神就不會將約裡面的咒詛
[00:07:35.000 --> 00:07:41.000]  淋到所有願意接受耶穌基督的人身上
[00:07:41.000 --> 00:07:42.000]  去懲罰他們
[00:07:42.000 --> 00:07:44.000]  不會再有這件事
[00:07:44.000 --> 00:07:45.000]  第三方面
[00:07:45.000 --> 00:07:49.000]  他是完完全全先知的代表
[00:07:49.000 --> 00:07:50.000]  我們今天
[00:07:50.000 --> 00:07:53.000]  當我們去到希伯來斯第一章一到四節的時候
[00:07:53.000 --> 00:07:55.000]  我們就來看一看
[00:07:55.000 --> 00:07:57.000]  他這一種的身份
[00:07:57.000 --> 00:07:59.000]  先知
[00:07:59.000 --> 00:08:01.000]  在今天很多不同的民族當中
[00:08:01.000 --> 00:08:04.000]  是具有非常崇高的地位
[00:08:04.000 --> 00:08:06.000]  回教徒心目中
[00:08:06.000 --> 00:08:08.000]  他們的耶穌是怎樣的呢?
[00:08:08.000 --> 00:08:10.000]  就是一個先知
[00:08:10.000 --> 00:08:11.000]  但是他說
[00:08:11.000 --> 00:08:13.000]  一個最偉大的先知
[00:08:13.000 --> 00:08:15.000]  就是他們的穆罕默德
[00:08:15.000 --> 00:08:18.000]  耶穌是另外一位
[00:08:18.000 --> 00:08:19.000]  沒有那麼大
[00:08:19.000 --> 00:08:21.000]  但是也很大的先知
[00:08:21.000 --> 00:08:23.000]  猶太人的心目中
[00:08:23.000 --> 00:08:26.000]  他們的耶穌基督又是怎樣的呢?
[00:08:26.000 --> 00:08:29.000]  其實早在差不多二千年前
[00:08:29.000 --> 00:08:33.000]  耶穌基督曾經
[00:08:33.000 --> 00:08:37.000]  用這個問題來測試門徒的信心
[00:08:37.000 --> 00:08:42.000]  當我們去到馬太福音十六章的時間
[00:08:42.000 --> 00:08:44.000]  十三節
[00:08:44.000 --> 00:08:46.000]  耶穌問門徒
[00:08:46.000 --> 00:08:49.000]  「人說我人子至誰?」
[00:08:49.000 --> 00:08:51.000]  你們聽到一般的人
[00:08:51.000 --> 00:08:53.000]  他說我是誰?
[00:08:53.000 --> 00:08:56.000]  當時的門徒就說
[00:08:56.000 --> 00:08:58.000]  有人說你是約翰
[00:08:58.000 --> 00:08:59.000]  還有呢?
[00:08:59.000 --> 00:09:00.000]  有人說你是以利亞
[00:09:00.000 --> 00:09:01.000]  還有呢?
[00:09:01.000 --> 00:09:03.000]  有人說你是耶利米
[00:09:03.000 --> 00:09:07.000]  或者是先知裏面的一位
[00:09:07.000 --> 00:09:12.000]  耶穌沒有滿足於那個答案
[00:09:12.000 --> 00:09:15.000]  他繼續問門徒
[00:09:15.000 --> 00:09:18.000]  「你們說我是誰?」
[00:09:18.000 --> 00:09:20.000]  西門彼得
[00:09:20.000 --> 00:09:22.000]  他很快回應
[00:09:22.000 --> 00:09:24.000]  「你是基督
[00:09:24.000 --> 00:09:27.000]  是永生神的兒子」
[00:09:27.000 --> 00:09:30.000]  然後耶穌基督就高度讚揚
[00:09:30.000 --> 00:09:33.000]  這個不是屬血肉的指示
[00:09:33.000 --> 00:09:35.000]  是天上的父來指示
[00:09:35.000 --> 00:09:37.000]  然後在當時的時間
[00:09:37.000 --> 00:09:42.000]  他說暫時你們不要說出去
[00:09:42.000 --> 00:09:45.000]  當然是等待合適的時候
[00:09:45.000 --> 00:09:47.000]  這件事本身
[00:09:47.000 --> 00:09:49.000]  讓我們看見耶穌基督
[00:09:49.000 --> 00:09:51.000]  是在讚揚彼得
[00:09:51.000 --> 00:09:53.000]  他真真正正認識到
[00:09:53.000 --> 00:09:55.000]  耶穌基督他自己是誰
[00:09:55.000 --> 00:10:00.000]  我今天就要從正經希伯來書
[00:10:00.000 --> 00:10:02.000]  就是耶穌基督的復活聖天
[00:10:02.000 --> 00:10:04.000]  完成之後
[00:10:04.000 --> 00:10:06.000]  希伯來書的作者
[00:10:06.000 --> 00:10:08.000]  他怎樣去介紹
[00:10:08.000 --> 00:10:11.000]  耶穌基督這個身份
[00:10:11.000 --> 00:10:13.000]  其中一個基督的身份
[00:10:13.000 --> 00:10:16.000]  就是先知的身份
[00:10:16.000 --> 00:10:17.000]  但是希伯來書的作者
[00:10:17.000 --> 00:10:19.000]  又要強調一樣東西
[00:10:19.000 --> 00:10:21.000]  就是說耶穌基督
[00:10:21.000 --> 00:10:23.000]  和所有全部其他的先知
[00:10:23.000 --> 00:10:26.000]  是不可以相提並論的
[00:10:26.000 --> 00:10:30.000]  我們一起讀一讀今天的經文
[00:10:30.000 --> 00:10:33.000]  希伯來書第一章一到四節
[00:10:33.000 --> 00:10:34.000]  我們一起讀
[00:10:34.000 --> 00:10:38.000]  「神既在古時直著眾先知
[00:10:38.000 --> 00:10:40.000]  多次多方的曉喻列祖
[00:10:40.000 --> 00:10:44.000]  就在這末世直著他兒子曉喻我們
[00:10:44.000 --> 00:10:47.000]  又早已立他為承受萬有的
[00:10:47.000 --> 00:10:50.000]  又一曾直著他創造諸世界
[00:10:50.000 --> 00:10:53.000]  他至神榮耀所發的光輝
[00:10:53.000 --> 00:10:55.000]  至神本體的真相
[00:10:55.000 --> 00:10:59.000]  常用他權能的命令托住萬有
[00:10:59.000 --> 00:11:01.000]  他洗淨了人的罪
[00:11:01.000 --> 00:11:04.000]  就坐在高天之大者的右邊
[00:11:04.000 --> 00:11:06.000]  他所承受的名
[00:11:06.000 --> 00:11:08.000]  既比天使的名更尊貴
[00:11:08.000 --> 00:11:10.000]  就遠超過天使」
[00:11:10.000 --> 00:11:12.000]  各位親愛的靈性姐妹
[00:11:12.000 --> 00:11:14.000]  我今天集中一到三節
[00:11:14.000 --> 00:11:17.000]  跟大家分享這段經文
[00:11:17.000 --> 00:11:22.000]  這段經文非常清楚告訴我們
[00:11:22.000 --> 00:11:27.000]  如果有任何人只不過是將耶穌基督看成先知
[00:11:27.000 --> 00:11:32.000]  好像回教、猶太教這些看法一樣的時間
[00:11:32.000 --> 00:11:35.000]  他是大錯特錯了
[00:11:35.000 --> 00:11:36.000]  原因是甚麼呢?
[00:11:36.000 --> 00:11:37.000]  沒錯
[00:11:37.000 --> 00:11:42.000]  耶穌基督是完完全全知道一切
[00:11:42.000 --> 00:11:48.000]  神所要、神預測、神預知一切的事
[00:11:48.000 --> 00:11:50.000]  全部的事他都知道
[00:11:50.000 --> 00:11:54.000]  但他不只是一個先知而已
[00:11:54.000 --> 00:11:58.000]  甚至可以說他和一般所有全部的先知
[00:11:58.000 --> 00:12:00.000]  是不可以相提並論的
[00:12:00.000 --> 00:12:02.000]  在這段聖經當中
[00:12:02.000 --> 00:12:04.000]  他就將舊約的先知
[00:12:04.000 --> 00:12:06.000]  一般世人的先知
[00:12:06.000 --> 00:12:08.000]  和他自己耶穌基督
[00:12:08.000 --> 00:12:09.000]  和耶穌基督
[00:12:09.000 --> 00:12:13.000]  作了一個非常強烈的比較
[00:12:13.000 --> 00:12:15.000]  這個比較
[00:12:15.000 --> 00:12:17.000]  最少你可以看見
[00:12:17.000 --> 00:12:18.000]  有六樣
[00:12:18.000 --> 00:12:22.000]  起碼有五樣東西是不同的
[00:12:22.000 --> 00:12:24.000]  首先第一樣東西
[00:12:24.000 --> 00:12:27.000]  神記載古時
[00:12:27.000 --> 00:12:29.000]  是過去的
[00:12:29.000 --> 00:12:31.000]  是古時的
[00:12:31.000 --> 00:12:35.000]  這些先知過去曾經被神用過的
[00:12:35.000 --> 00:12:38.000]  但是我們看見耶穌基督
[00:12:38.000 --> 00:12:41.000]  是就在這末世的時候
[00:12:41.000 --> 00:12:43.000]  就在這末世
[00:12:43.000 --> 00:12:46.000]  耶穌基督是末世的時候
[00:12:46.000 --> 00:12:50.000]  總結了全部的先知
[00:12:50.000 --> 00:12:52.000]  他們要說的話
[00:12:52.000 --> 00:12:53.000]  這就是不同的
[00:12:53.000 --> 00:12:55.000]  到底甚麼是末世呢?
[00:12:55.000 --> 00:12:58.000]  在希伯來書末世的用法
[00:12:58.000 --> 00:13:00.000]  不是指世界末日
[00:13:00.000 --> 00:13:02.000]  因為如果是世界末日
[00:13:02.000 --> 00:13:05.000]  耶穌到城育身來這個世界的時候
[00:13:05.000 --> 00:13:07.000]  他繞著的那些怎麼辦呢?
[00:13:07.000 --> 00:13:10.000]  所以這個末世在聖經裡有另一種用法
[00:13:10.000 --> 00:13:14.000]  就是耶穌兩次來臨中間這段時間
[00:13:14.000 --> 00:13:16.000]  就是說第一次到城育身
[00:13:16.000 --> 00:13:19.000]  一直到祂再臨這段時間
[00:13:19.000 --> 00:13:21.000]  同樣都是叫做末世
[00:13:21.000 --> 00:13:23.000]  就是說這個世界
[00:13:23.000 --> 00:13:27.000]  去到這個紀元的時候
[00:13:27.000 --> 00:13:28.000]  好了
[00:13:28.000 --> 00:13:30.000]  我們看看
[00:13:30.000 --> 00:13:32.000]  耶穌基督在這個末世的時間
[00:13:32.000 --> 00:13:33.000]  祂就來臨
[00:13:33.000 --> 00:13:37.000]  就是說是總結了過去這麼多個世代
[00:13:37.000 --> 00:13:41.000]  全部先知他們的預言
[00:13:41.000 --> 00:13:42.000]  第二
[00:13:42.000 --> 00:13:45.000]  神記載古時是直著
[00:13:45.000 --> 00:13:47.000]  多少個先知呢?
[00:13:47.000 --> 00:13:49.000]  多少個啊?
[00:13:49.000 --> 00:13:51.000]  是眾先知
[00:13:51.000 --> 00:13:54.000]  是很多個先知
[00:13:54.000 --> 00:13:55.000]  是複數的
[00:13:55.000 --> 00:13:57.000]  是多數的
[00:13:57.000 --> 00:13:59.000]  為甚麼要用這麼多個先知呢?
[00:13:59.000 --> 00:14:01.000]  很簡單
[00:14:01.000 --> 00:14:04.000]  因為這些先知是有限的
[00:14:04.000 --> 00:14:06.000]  他們知道的東西是有限的
[00:14:06.000 --> 00:14:08.000]  就好像砌Puzzle
[00:14:08.000 --> 00:14:10.000]  在一個砌圖裡
[00:14:10.000 --> 00:14:13.000]  每個先知就拿著幾塊
[00:14:13.000 --> 00:14:15.000]  一萬塊的東西當中
[00:14:15.000 --> 00:14:16.000]  他拿了幾塊
[00:14:16.000 --> 00:14:18.000]  有些先知拿了幾十塊
[00:14:18.000 --> 00:14:20.000]  有些先知拿了一百塊
[00:14:20.000 --> 00:14:22.000]  但是無論如何
[00:14:22.000 --> 00:14:24.000]  一萬塊的砌圖遊戲裡
[00:14:24.000 --> 00:14:26.000]  他就只有這麼多
[00:14:26.000 --> 00:14:27.000]  是因為這樣
[00:14:27.000 --> 00:14:30.000]  我們只是讀舊約的先知書
[00:14:30.000 --> 00:14:32.000]  你能夠看得見未來
[00:14:32.000 --> 00:14:35.000]  只不過是片段
[00:14:35.000 --> 00:14:37.000]  小部分
[00:14:37.000 --> 00:14:40.000]  是沒辦法像一個整個的圖畫
[00:14:40.000 --> 00:14:42.000]  我們可以看得到
[00:14:42.000 --> 00:14:44.000]  但是耶穌基督
[00:14:44.000 --> 00:14:48.000]  「就在這末世」
[00:14:48.000 --> 00:14:52.000]  是直著他兒子
[00:14:52.000 --> 00:14:55.000]  兒子是單數的
[00:14:55.000 --> 00:14:57.000]  是神的獨生子
[00:14:57.000 --> 00:14:59.000]  是唯一的一個
[00:14:59.000 --> 00:15:02.000]  那為什麼一個就搞定呢?
[00:15:02.000 --> 00:15:05.000]  因為這個是無限的
[00:15:05.000 --> 00:15:07.000]  如果這個是無限的
[00:15:07.000 --> 00:15:09.000]  根本上就不需要第二個
[00:15:09.000 --> 00:15:11.000]  因為一個無限加兩個無限
[00:15:11.000 --> 00:15:13.000]  都是等於無限的
[00:15:13.000 --> 00:15:17.000]  一個無限乘以一萬個無限
[00:15:17.000 --> 00:15:19.000]  都是等於無限的
[00:15:19.000 --> 00:15:21.000]  是沒需要這麼多的
[00:15:21.000 --> 00:15:23.000]  無限一個就夠了
[00:15:23.000 --> 00:15:25.000]  神在這段聖經裡
[00:15:25.000 --> 00:15:27.000]  他就告訴我們
[00:15:27.000 --> 00:15:28.000]  來到這個末世的時候
[00:15:28.000 --> 00:15:30.000]  他就直著他這個兒子
[00:15:30.000 --> 00:15:32.000]  一個無限的兒子
[00:15:32.000 --> 00:15:34.000]  無所不知、無所不能、無所不在的
[00:15:34.000 --> 00:15:36.000]  這一位的兒子
[00:15:36.000 --> 00:15:40.000]  是將他的預言來表達出來
[00:15:40.000 --> 00:15:42.000]  第三個分別
[00:15:42.000 --> 00:15:44.000]  在這段聖經當中
[00:15:44.000 --> 00:15:46.000]  第一節說
[00:15:46.000 --> 00:15:49.000]  「神記載古時直著眾先知
[00:15:49.000 --> 00:15:54.000]  是多次」
[00:15:54.000 --> 00:15:56.000]  多次
[00:15:56.000 --> 00:16:01.000]  是很多很多不同的機會或者時間
[00:16:01.000 --> 00:16:03.000]  第二「多方」
[00:16:03.000 --> 00:16:05.000]  In many ways
[00:16:05.000 --> 00:16:07.000]  是很多不同的方法
[00:16:07.000 --> 00:16:09.000]  很多不同的途徑
[00:16:09.000 --> 00:16:11.000]  可能是藉著預表的途徑
[00:16:11.000 --> 00:16:12.000]  預言的途徑
[00:16:12.000 --> 00:16:14.000]  或者是一些allusion
[00:16:14.000 --> 00:16:17.000]  或者是一些比喻性的途徑
[00:16:17.000 --> 00:16:19.000]  很多不同的方法
[00:16:19.000 --> 00:16:21.000]  講故事的途徑
[00:16:21.000 --> 00:16:25.000]  來將神對未來的預言來講出來
[00:16:25.000 --> 00:16:28.000]  那為什麼要多次多方呢?
[00:16:28.000 --> 00:16:31.000]  是因為每人每次都不完整
[00:16:31.000 --> 00:16:34.000]  每人每次都是片段
[00:16:34.000 --> 00:16:38.000]  每人每次都是講得不夠清楚
[00:16:38.000 --> 00:16:40.000]  而帶來的結果呢
[00:16:40.000 --> 00:16:42.000]  就是一團混亂
[00:16:42.000 --> 00:16:44.000]  如果我們只是讀舊日聖經
[00:16:44.000 --> 00:16:46.000]  有很多東西是一團混亂
[00:16:46.000 --> 00:16:48.000]  等於馬航失蹤
[00:16:48.000 --> 00:16:50.000]  到現在為止我們是一團混亂一樣
[00:16:50.000 --> 00:16:51.000]  告訴大家
[00:16:51.000 --> 00:16:53.000]  如果沒有新約的時候
[00:16:53.000 --> 00:16:55.000]  我們對舊約的預言
[00:16:55.000 --> 00:16:57.000]  到現在仍然是一團混亂
[00:16:57.000 --> 00:16:59.000]  真的不知道他想講什麼
[00:16:59.000 --> 00:17:01.000]  但是我們很感恩
[00:17:01.000 --> 00:17:03.000]  來到新約的時候
[00:17:03.000 --> 00:17:07.000]  真是藉著他這個獨一的遺址
[00:17:07.000 --> 00:17:09.000]  是一次過
[00:17:09.000 --> 00:17:11.000]  是一次過
[00:17:11.000 --> 00:17:13.000]  為什麼叫一次過呢?
[00:17:13.000 --> 00:17:16.000]  就是因為這一次過已經完整了
[00:17:16.000 --> 00:17:18.000]  一次過已經完全了
[00:17:18.000 --> 00:17:21.000]  不再需要補
[00:17:21.000 --> 00:17:23.000]  不需要補的了
[00:17:23.000 --> 00:17:25.000]  搞定了
[00:17:25.000 --> 00:17:27.000]  第四
[00:17:27.000 --> 00:17:29.000]  這就是一個相同的地方
[00:17:29.000 --> 00:17:31.000]  第一節說
[00:17:31.000 --> 00:17:37.000]  神既在古時直著眾先知多次多方的曉如列祖
[00:17:37.000 --> 00:17:39.000]  然後第二節的時候
[00:17:39.000 --> 00:17:41.000]  他又說就在這末世直著他而止
[00:17:41.000 --> 00:17:43.000]  又是曉如
[00:17:43.000 --> 00:17:47.000]  但是這個曉如是有一點點不同
[00:17:47.000 --> 00:17:49.000]  有沒有看到?
[00:17:49.000 --> 00:17:52.000]  舊約的先知是曉如誰呢?
[00:17:52.000 --> 00:17:54.000]  列祖
[00:17:54.000 --> 00:17:57.000]  就是針對以色列人
[00:17:57.000 --> 00:17:58.000]  實際上
[00:17:58.000 --> 00:18:02.000]  神的心意本來不只是給以色列人
[00:18:02.000 --> 00:18:04.000]  神是要透過以色列人
[00:18:04.000 --> 00:18:08.000]  去將神的心意傳揚到世界各地
[00:18:08.000 --> 00:18:10.000]  但是以色列人是非常自私的
[00:18:10.000 --> 00:18:13.000]  他只是擁有這些真理
[00:18:13.000 --> 00:18:15.000]  不外傳
[00:18:15.000 --> 00:18:17.000]  他們是忽略了神的心意
[00:18:17.000 --> 00:18:20.000]  是要他們做祭司的國度
[00:18:20.000 --> 00:18:23.000]  屬神的子民
[00:18:23.000 --> 00:18:25.000]  是聖潔的
