
[00:00:00.000 --> 00:00:04.000]  鄧小平 早安
[00:05:35.000 --> 00:05:36.000]  這是一個比較
[00:05:36.000 --> 00:05:38.000]  因為在聖經裏面
[00:05:38.000 --> 00:05:41.000]  從舊約到新約 從頭到尾
[00:05:41.000 --> 00:05:44.000]  聖經教導我們要愛父母
[00:05:44.000 --> 00:05:46.000]  愛弟兄姊妹
[00:05:46.000 --> 00:05:49.000]  愛鄰舍 甚至愛自己
[00:05:49.000 --> 00:05:52.000]  你有沒有看過聖經叫我們不要愛父母
[00:05:52.000 --> 00:05:55.000]  十誡已經叫我們孝敬父母
[00:05:55.000 --> 00:05:58.000]  所以我們不要讀錯經文
[00:05:58.000 --> 00:06:01.000]  我們千萬不要相信耶穌
[00:06:01.000 --> 00:06:02.000]  就把家人都丟掉
[00:06:02.000 --> 00:06:04.000]  回去反目成仇
[00:06:04.000 --> 00:06:05.000]  我愛主不愛你
[00:06:05.000 --> 00:06:08.000]  不是這樣
[00:06:08.000 --> 00:06:10.000]  是愛主多過愛父母
[00:06:10.000 --> 00:06:12.000]  不是說不愛父母
[00:06:12.000 --> 00:06:15.000]  耶穌在這裏很清楚的自己身份
[00:06:15.000 --> 00:06:18.000]  很清楚的說這句話在什麼情況下
[00:06:18.000 --> 00:06:22.000]  因為耶穌基督正正向耶路撒冷
[00:06:22.000 --> 00:06:26.000]  他將要在十字架上為我們犧牲
[00:06:26.000 --> 00:06:28.000]  他是上帝的兒子
[00:06:28.000 --> 00:06:30.000]  他是宇宙的神
[00:06:30.000 --> 00:06:33.000]  所以他完全有理由
[00:06:33.000 --> 00:06:36.000]  可以將他自己
[00:06:36.000 --> 00:06:40.000]  來比對到我們是至愛的
[00:06:40.000 --> 00:06:43.000]  包括我們的親人都愛主
[00:06:43.000 --> 00:06:46.000]  因為我們的生命從父母而來
[00:06:46.000 --> 00:06:47.000]  是很重要
[00:06:47.000 --> 00:06:48.000]  我們要愛父母
[00:06:48.000 --> 00:06:50.000]  親人是神給我們最寶貴的
[00:06:50.000 --> 00:06:52.000]  我們要愛親人
[00:06:52.000 --> 00:06:53.000]  愛鄰舍
[00:06:53.000 --> 00:06:54.000]  愛周圍的人
[00:06:54.000 --> 00:06:57.000]  但是父母給我們的生命是一生的
[00:06:57.000 --> 00:07:00.000]  這是我們血肉的生命
[00:07:00.000 --> 00:07:03.000]  血肉的生命是一個家庭
[00:07:03.000 --> 00:07:06.000]  只有一個血脈
[00:07:06.000 --> 00:07:08.000]  只有幾十年
[00:07:08.000 --> 00:07:11.000]  但耶穌基督給我們的生命是永恆
[00:07:11.000 --> 00:07:15.000]  並且超越民族各界
[00:07:15.000 --> 00:07:17.000]  所以今天我們坐在這裏叫弟兄姊妹
[00:07:17.000 --> 00:07:19.000]  我們不是因為血脈而來
[00:07:19.000 --> 00:07:22.000]  不是因為我們有共同的祖先
[00:07:22.000 --> 00:07:24.000]  是因為我們有共同的救主
[00:07:24.000 --> 00:07:27.000]  所以基督能夠說這句話
[00:07:27.000 --> 00:07:29.000]  因為他正正在十字架上
[00:07:29.000 --> 00:07:31.000]  為我們全人類成就救贖
[00:07:31.000 --> 00:07:33.000]  讓我們有永恆的生命
[00:07:33.000 --> 00:07:35.000]  我們得到耶穌給我們的身份
[00:07:35.000 --> 00:07:37.000]  這個兒女的身份
[00:07:37.000 --> 00:07:40.000]  是從今時直到永遠
[00:07:40.000 --> 00:07:43.000]  所以這是暫時和永恆的比較
[00:07:43.000 --> 00:07:45.000]  因為當耶穌說要愛我
[00:07:45.000 --> 00:07:47.000]  要勝過愛父母
[00:07:47.000 --> 00:07:50.000]  不要因為世上幾十年血肉的生命
[00:07:50.000 --> 00:07:52.000]  而放棄永恆的生命
[00:07:52.000 --> 00:07:54.000]  所以這是一個價值的比較
[00:07:54.000 --> 00:07:58.000]  而不是叫我們不去愛父母
[00:07:58.000 --> 00:08:00.000]  所以當耶穌第一個提出來
[00:08:00.000 --> 00:08:04.000]  我們愛主多於愛我們的親人
[00:08:04.000 --> 00:08:09.000]  就明白到今天我們追隨的是永恆的主
[00:08:09.000 --> 00:08:12.000]  為我們而死的主
[00:08:12.000 --> 00:08:14.000]  為我們成就救贖的主
[00:08:14.000 --> 00:08:16.000]  是值得我們放在一起
[00:08:16.000 --> 00:08:18.000]  包括我們要將親人
[00:08:18.000 --> 00:08:20.000]  將周圍的朋友
[00:08:20.000 --> 00:08:22.000]  帶到主的面前
[00:08:22.000 --> 00:08:24.000]  一起去敬拜我們的主
[00:08:24.000 --> 00:08:27.000]  這個就是耶穌基督的心意
[00:08:27.000 --> 00:08:29.000]  第二個
[00:08:29.000 --> 00:08:32.000]  背十字架跟隨我
[00:08:32.000 --> 00:08:34.000]  大家很熟悉十字架
[00:08:34.000 --> 00:08:37.000]  在今天已經再沒有羞辱的意義
[00:08:37.000 --> 00:08:40.000]  大家都很喜歡背十字架
[00:08:40.000 --> 00:08:43.000]  在當日十字架凝聚
[00:08:43.000 --> 00:08:45.000]  背十字架追隨主
[00:08:45.000 --> 00:08:47.000]  其實是說一個情況
[00:08:47.000 --> 00:08:52.000]  一個犯人去一個受死的刑場
[00:08:52.000 --> 00:08:54.000]  在這個過程裏
[00:08:54.000 --> 00:08:57.000]  這個犯人對這個世界來說
[00:08:57.000 --> 00:09:01.000]  已經再沒有直接的關係
[00:09:01.000 --> 00:09:05.000]  因為他正在被釘死
[00:09:05.000 --> 00:09:09.000]  所以背十字架跟隨主的重點是
[00:09:09.000 --> 00:09:11.000]  我們追隨主的時候
[00:09:11.000 --> 00:09:14.000]  我們仍然在這個世界上
[00:09:14.000 --> 00:09:16.000]  但這個世界上所發生的事
[00:09:16.000 --> 00:09:19.000]  已經不能影響我們的心智
[00:09:19.000 --> 00:09:22.000]  不能改變我們的路線
[00:09:22.000 --> 00:09:26.000]  我們只是向著目標去
[00:09:26.000 --> 00:09:29.000]  這個就是背十字架跟隨主
[00:09:29.000 --> 00:09:32.000]  而且預備為主而死
[00:09:32.000 --> 00:09:34.000]  是全心全意的
[00:09:34.000 --> 00:09:36.000]  沒有任何的考慮
[00:09:36.000 --> 00:09:38.000]  所以這樣的人
[00:09:38.000 --> 00:09:39.000]  耶穌說
[00:09:39.000 --> 00:09:41.000]  就可以作我的門徒
[00:09:42.000 --> 00:09:48.000]  追隨主就是一個全心全意
[00:09:48.000 --> 00:09:52.000]  以死之堅的心智去追隨
[00:09:52.000 --> 00:09:54.000]  而不會改變
[00:09:54.000 --> 00:09:58.000]  這是第二個耶穌開出的條件
[00:09:58.000 --> 00:10:02.000]  第三個條件就是撇下一切所有
[00:10:02.000 --> 00:10:04.000]  撇下一切所有之前
[00:10:04.000 --> 00:10:08.000]  耶穌加了一段教訓
[00:10:08.000 --> 00:10:13.000]  這一段教訓讓我們無法讀得通
[00:10:13.000 --> 00:10:15.000]  第三個條件
[00:10:15.000 --> 00:10:18.000]  這一段教訓就是
[00:10:18.000 --> 00:10:21.000]  你們哪一個人
[00:10:21.000 --> 00:10:24.000]  建一座樓
[00:10:24.000 --> 00:10:27.000]  不先坐下來去計算花費
[00:10:27.000 --> 00:10:30.000]  能不能夠建成
[00:10:30.000 --> 00:10:32.000]  恐怕安了地基
[00:10:32.000 --> 00:10:34.000]  不能夠成功
[00:10:34.000 --> 00:10:36.000]  看見的人都笑話他
[00:10:36.000 --> 00:10:41.000]  這句說話是很對的
[00:10:41.000 --> 00:10:45.000]  我們都是這樣去做事
[00:10:45.000 --> 00:10:47.000]  特別是執事長老
[00:10:47.000 --> 00:10:49.000]  是不是這樣做事呢
[00:10:49.000 --> 00:10:51.000]  教會領導都是這樣
[00:10:51.000 --> 00:10:52.000]  對不對
[00:10:52.000 --> 00:10:54.000]  完全對的
[00:10:54.000 --> 00:10:56.000]  我們建一間屋
[00:10:56.000 --> 00:11:00.000]  一定要計算夠不夠錢
[00:11:00.000 --> 00:11:03.000]  建不建得好
[00:11:03.000 --> 00:11:06.000]  如果不夠錢就不要做
[00:11:06.000 --> 00:11:09.000]  南部很有計劃
[00:11:09.000 --> 00:11:11.000]  我們要裝修
[00:11:11.000 --> 00:11:13.000]  要籌款
[00:11:13.000 --> 00:11:15.000]  捐獻
[00:11:15.000 --> 00:11:17.000]  計算有多少錢
[00:11:17.000 --> 00:11:19.000]  計算了多少
[00:11:19.000 --> 00:11:21.000]  我們就開工
[00:11:21.000 --> 00:11:23.000]  否則現在開不成就很慘
[00:11:23.000 --> 00:11:25.000]  對不對
[00:11:25.000 --> 00:11:29.000]  所以如果安了地基不能夠成功
[00:11:29.000 --> 00:11:31.000]  人們就會笑
[00:11:31.000 --> 00:11:33.000]  這是對的
[00:11:33.000 --> 00:11:35.000]  三十一節
[00:11:35.000 --> 00:11:37.000]  或者王
[00:11:37.000 --> 00:11:39.000]  出去和別的王打仗
[00:11:39.000 --> 00:11:41.000]  是不是要坐下來
[00:11:41.000 --> 00:11:44.000]  先去酌量計算一下
[00:11:44.000 --> 00:11:47.000]  有多少兵去打對方
[00:11:47.000 --> 00:11:49.000]  人家有二萬兵
[00:11:49.000 --> 00:11:51.000]  我一萬兵不夠打
[00:11:51.000 --> 00:11:55.000]  就趁早去和談
[00:11:55.000 --> 00:11:58.000]  就派使者去求和
[00:11:58.000 --> 00:12:01.000]  這個做法很通常
[00:12:01.000 --> 00:12:07.000]  不過耶穌基督將28和29節
[00:12:07.000 --> 00:12:12.000]  如果用這樣引至33節
[00:12:12.000 --> 00:12:14.000]  你們要跟隨我
[00:12:14.000 --> 00:12:16.000]  如果不撇下一切跟隨我
[00:12:16.000 --> 00:12:18.000]  就不能夠做我的門徒
[00:12:18.000 --> 00:12:23.000]  我們覺得文氣上就不通了
[00:12:23.000 --> 00:12:25.000]  路加福音很有趣
[00:12:25.000 --> 00:12:28.000]  路加福音有很多經文經節
[00:12:28.000 --> 00:12:30.000]  詳細看
[00:12:30.000 --> 00:12:33.000]  都是很難讀通
[00:12:33.000 --> 00:12:35.000]  上次我說過的畢業中心
[00:12:35.000 --> 00:12:37.000]  管家的問題
[00:12:37.000 --> 00:12:39.000]  坐下來100變80
[00:12:39.000 --> 00:12:41.000]  應該變50
[00:12:41.000 --> 00:12:43.000]  表面上很難通
[00:12:43.000 --> 00:12:45.000]  經文也很難通
[00:12:45.000 --> 00:12:47.000]  為什麼
[00:12:47.000 --> 00:12:51.000]  因為按照這個說法
[00:12:51.000 --> 00:12:54.000]  我們做一件事建一間屋
[00:12:54.000 --> 00:12:56.000]  如果我預備好
[00:12:56.000 --> 00:12:58.000]  有所有的錢
[00:12:58.000 --> 00:13:00.000]  計劃好
[00:13:00.000 --> 00:13:02.000]  這間屋就一定建成
[00:13:02.000 --> 00:13:06.000]  並且當我們建成這間屋之後
[00:13:06.000 --> 00:13:10.000]  我們不用感恩
[00:13:10.000 --> 00:13:14.000]  為什麼
[00:13:14.000 --> 00:13:16.000]  我們計算清楚
[00:13:16.000 --> 00:13:19.000]  我們已經計劃好
[00:13:19.000 --> 00:13:21.000]  不用開感恩會
[00:13:21.000 --> 00:13:23.000]  完成了
[00:13:23.000 --> 00:13:25.000]  建不成才奇怪
[00:13:25.000 --> 00:13:27.000]  建成很自然
[00:13:27.000 --> 00:13:31.000]  所以在自己掌握下
[00:13:31.000 --> 00:13:33.000]  所成就的東西
[00:13:33.000 --> 00:13:35.000]  不需要驚喜
[00:13:35.000 --> 00:13:37.000]  也不需要神蹟
[00:13:37.000 --> 00:13:43.000]  更加不需要上帝幫忙
[00:13:43.000 --> 00:13:45.000]  完成了
[00:13:45.000 --> 00:13:47.000]  我有1000萬
[00:13:47.000 --> 00:13:49.000]  我建100萬
[00:13:49.000 --> 00:13:51.000]  我建得成
[00:13:51.000 --> 00:13:53.000]  建不成才奇怪
[00:13:53.000 --> 00:13:55.000]  建不成就偷工減料
[00:13:55.000 --> 00:13:57.000]  其他問題
[00:13:57.000 --> 00:14:01.000]  打仗就更加困難
[00:14:01.000 --> 00:14:05.000]  因為在聖經裡說到
[00:14:05.000 --> 00:14:07.000]  我們戰爭
[00:14:07.000 --> 00:14:09.000]  是和魔鬼
[00:14:09.000 --> 00:14:11.000]  惡勢力
[00:14:11.000 --> 00:14:13.000]  空中掌權者
[00:14:13.000 --> 00:14:15.000]  如果上帝
[00:14:15.000 --> 00:14:17.000]  將屬靈戰爭
[00:14:17.000 --> 00:14:19.000]  給我們的時候
[00:14:19.000 --> 00:14:21.000]  我們要計算魔鬼有多厲害
[00:14:21.000 --> 00:14:23.000]  現在敵對基督
[00:14:23.000 --> 00:14:25.000]  世俗文化
[00:14:25.000 --> 00:14:27.000]  我們都不夠打
[00:14:27.000 --> 00:14:29.000]  趁早投降
[00:14:29.000 --> 00:14:31.000]  教會關門
[00:14:31.000 --> 00:14:33.000]  我們是不是這樣做呢
[00:14:33.000 --> 00:14:35.000]  聖經說打仗的得勝
[00:14:35.000 --> 00:14:37.000]  是不是靠人多呢
[00:14:37.000 --> 00:14:39.000]  是不是人多就打敗人少
[00:14:39.000 --> 00:14:41.000]  我們發現不是
[00:14:41.000 --> 00:14:43.000]  由崔及記
[00:14:43.000 --> 00:14:45.000]  面對亞馬利人
[00:14:45.000 --> 00:14:47.000]  到大衛
[00:14:47.000 --> 00:14:49.000]  面對敵人
[00:14:49.000 --> 00:14:51.000]  從來不是人多得勝
[00:14:51.000 --> 00:14:53.000]  大衛只有300人
[00:14:53.000 --> 00:14:55.000]  他們有幾萬人
[00:14:55.000 --> 00:14:57.000]  我們怎麼打
[00:14:57.000 --> 00:14:59.000]  大衛說我們去
[00:14:59.000 --> 00:15:01.000]  得勝的是靠耶和華
[00:15:01.000 --> 00:15:03.000]  不是靠人數
[00:15:03.000 --> 00:15:05.000]  是不是
[00:15:05.000 --> 00:15:07.000]  現在剛才說
[00:15:07.000 --> 00:15:09.000]  看不夠打就投降
[00:15:09.000 --> 00:15:11.000]  向魔鬼投降
[00:15:11.000 --> 00:15:13.000]  還要打
[00:15:13.000 --> 00:15:15.000]  沒有上帝
[00:15:15.000 --> 00:15:17.000]  整段經文
[00:15:17.000 --> 00:15:19.000]  是沒有上帝
[00:15:19.000 --> 00:15:21.000]  你再看清楚
[00:15:21.000 --> 00:15:27.000]  執事會千萬不要讀這段經文
[00:15:27.000 --> 00:15:31.000]  千萬不要讀
[00:15:31.000 --> 00:15:33.000]  我們要計算清楚
[00:15:33.000 --> 00:15:35.000]  我們要做差傳
[00:15:35.000 --> 00:15:37.000]  不夠錢就不要做差傳
[00:15:37.000 --> 00:15:39.000]  我們是很理性的
[00:15:39.000 --> 00:15:41.000]  我們應該很計劃的
[00:15:41.000 --> 00:15:43.000]  做好管家
[00:15:43.000 --> 00:15:45.000]  有錢就做
[00:15:45.000 --> 00:15:47.000]  沒有錢就不做
[00:15:47.000 --> 00:15:49.000]  這是世上人的方法
[00:15:49.000 --> 00:15:51.000]  完全正確
[00:15:51.000 --> 00:15:53.000]  但耶穌插了這段說話
[00:15:53.000 --> 00:15:57.000]  很明顯和
[00:15:57.000 --> 00:15:59.000]  最後的撇下一切
[00:15:59.000 --> 00:16:01.000]  跟著我的調節
[00:16:01.000 --> 00:16:03.000]  完全相反
[00:16:03.000 --> 00:16:05.000]  原來這段說話
[00:16:05.000 --> 00:16:07.000]  耶穌基督
[00:16:07.000 --> 00:16:09.000]  將它插進來
[00:16:09.000 --> 00:16:11.000]  在文學上
[00:16:11.000 --> 00:16:13.000]  我們叫反諷釋
[00:16:13.000 --> 00:16:15.000]  什麼叫反諷釋呢?
[00:16:15.000 --> 00:16:17.000]  耶穌在說
[00:16:17.000 --> 00:16:19.000]  我們要
[00:16:19.000 --> 00:16:21.000]  放下一切
[00:16:21.000 --> 00:16:23.000]  完全要靠主
[00:16:23.000 --> 00:16:25.000]  但耶穌就說
[00:16:25.000 --> 00:16:27.000]  你們世人
[00:16:27.000 --> 00:16:29.000]  不是這樣做的
[00:16:29.000 --> 00:16:31.000]  所以這段說話
[00:16:31.000 --> 00:16:33.000]  不是耶穌對我們的教導
[00:16:33.000 --> 00:16:35.000]  所以千萬不要讀錯了
[00:16:35.000 --> 00:16:37.000]  不是耶穌教導我們
[00:16:37.000 --> 00:16:39.000]  而是你們
[00:16:39.000 --> 00:16:41.000]  就是這樣做
[00:16:41.000 --> 00:16:43.000]  你們要計算清楚
[00:16:43.000 --> 00:16:45.000]  有足夠的能力
[00:16:45.000 --> 00:16:47.000]  就去做
[00:16:47.000 --> 00:16:49.000]  有足夠的智慧財力
[00:16:49.000 --> 00:16:51.000]  在你的控制下
[00:16:51.000 --> 00:16:53.000]  去做
[00:16:53.000 --> 00:16:55.000]  這就是世人
[00:16:55.000 --> 00:16:57.000]  去打仗
[00:16:57.000 --> 00:16:59.000]  也是在你的控制下
[00:16:59.000 --> 00:17:01.000]  你有打贏仗
[00:17:01.000 --> 00:17:03.000]  有把握就去
[00:17:03.000 --> 00:17:05.000]  沒有把握就投降
[00:17:05.000 --> 00:17:07.000]  這是世上的做法
[00:17:07.000 --> 00:17:09.000]  但聖經不是
[00:17:09.000 --> 00:17:11.000]  所以叫反諷釋
[00:17:11.000 --> 00:17:15.000]  因為
[00:17:15.000 --> 00:17:17.000]  在五節的經文裡
[00:17:17.000 --> 00:17:19.000]  你都看不到
[00:17:19.000 --> 00:17:21.000]  有神在裡面
[00:17:21.000 --> 00:17:23.000]  因為在計算上
[00:17:23.000 --> 00:17:25.000]  是沒有上帝
[00:17:25.000 --> 00:17:31.000]  而去到第三段
[00:17:33.000 --> 00:17:35.000]  撇下一切所有
[00:17:35.000 --> 00:17:39.000]  就正正相反
[00:17:39.000 --> 00:17:41.000]  因為
[00:17:41.000 --> 00:17:43.000]  當一個人撇下一切所有的時候
[00:17:43.000 --> 00:17:45.000]  他剩下的是什麼呢
[00:17:45.000 --> 00:17:51.000]  不是銀行存資
[00:17:51.000 --> 00:17:53.000]  不是股票
[00:17:53.000 --> 00:17:55.000]  不是政府的關係人物
[00:17:55.000 --> 00:17:57.000]  不是我們世上的人脈
[00:17:57.000 --> 00:18:01.000]  撇下一切所有的意思就是
[00:18:01.000 --> 00:18:03.000]  當我們在世上撇下一切所有的時候
[00:18:03.000 --> 00:18:05.000]  剩下的
[00:18:05.000 --> 00:18:07.000]  就是上帝
[00:18:07.000 --> 00:18:11.000]  我們要將上帝
[00:18:11.000 --> 00:18:13.000]  計算在我們
[00:18:13.000 --> 00:18:15.000]  人生裡
[00:18:15.000 --> 00:18:17.000]  就因為我們將上帝
[00:18:17.000 --> 00:18:19.000]  計算在裡面
[00:18:19.000 --> 00:18:21.000]  所以當我們成就的時候
[00:18:21.000 --> 00:18:23.000]  我們有驚喜
[00:18:23.000 --> 00:18:27.000]  我們有神蹟
[00:18:27.000 --> 00:18:29.000]  神蹟其實從來都是
[00:18:29.000 --> 00:18:31.000]  不要領受
[00:18:31.000 --> 00:18:35.000]  為什麼呢
[00:18:35.000 --> 00:18:37.000]  神蹟就是你沒有辦法猜測
[00:18:37.000 --> 00:18:39.000]  在你最驚恐的時候
[00:18:39.000 --> 00:18:41.000]  你看到
[00:18:41.000 --> 00:18:43.000]  你意料之外
[00:18:43.000 --> 00:18:45.000]  而出現
[00:18:45.000 --> 00:18:47.000]  這個就是神蹟
[00:18:47.000 --> 00:18:49.000]  生命上的神蹟
[00:18:49.000 --> 00:18:51.000]  從來都是在你最困難
[00:18:51.000 --> 00:18:53.000]  在你沒有辦法
[00:18:53.000 --> 00:18:55.000]  預測之下
[00:18:55.000 --> 00:18:57.000]  就出現
[00:18:57.000 --> 00:18:59.000]  當我們撇下一切所有
[00:18:59.000 --> 00:19:01.000]  當我們一無所有的時候
[00:19:01.000 --> 00:19:03.000]  上帝與我們同行
[00:19:03.000 --> 00:19:05.000]  而在這個時候
[00:19:05.000 --> 00:19:07.000]  就產生了我們
[00:19:07.000 --> 00:19:09.000]  預料不到的後果
[00:19:09.000 --> 00:19:11.000]  因為我們沒有
[00:19:11.000 --> 00:19:13.000]  計劃不到
[00:19:13.000 --> 00:19:15.000]  而這種預料不到的後果
[00:19:15.000 --> 00:19:17.000]  就讓我們生命
[00:19:17.000 --> 00:19:19.000]  充滿驚喜
[00:19:19.000 --> 00:19:23.000]  也讓世人
[00:19:23.000 --> 00:19:25.000]  看到這個不是我們的能力
[00:19:25.000 --> 00:19:27.000]  教會從來
[00:19:27.000 --> 00:19:29.000]  都是在這種驚喜
[00:19:29.000 --> 00:19:31.000]  裡面前進
[00:19:31.000 --> 00:19:35.000]  1945年
[00:19:35.000 --> 00:19:37.000]  當時美國
[00:19:37.000 --> 00:19:39.000]  有兩個弟兄
[00:19:39.000 --> 00:19:41.000]  名字我查了
[00:19:41.000 --> 00:19:43.000]  不過我忘記了
[00:19:43.000 --> 00:19:45.000]  當時
[00:19:45.000 --> 00:19:47.000]  他們就說
[00:19:47.000 --> 00:19:49.000]  要利用電台
[00:19:49.000 --> 00:19:51.000]  那時候很早期
[00:19:51.000 --> 00:19:53.000]  要向
[00:19:53.000 --> 00:19:55.000]  偏遠的地方
[00:19:55.000 --> 00:19:57.000]  去廣播
[00:19:57.000 --> 00:20:01.000]  他們沒有想到
[00:20:01.000 --> 00:20:03.000]  當時他們想到這個
[00:20:03.000 --> 00:20:05.000]  就在1955年
[00:20:05.000 --> 00:20:07.000]  成立了
[00:20:07.000 --> 00:20:09.000]  遠東方廣播
[00:20:09.000 --> 00:20:11.000]  向中國廣播
[00:20:11.000 --> 00:20:13.000]  當時這兩個弟兄就說
