
[00:00:00.000 --> 00:00:08.400]  今天跟大家分享的經文是出自於《迦拉泰書》第六章
[00:06:50.400 --> 00:06:56.400]  在這場激烈的屬靈征戰的多宗打得精彩
[00:06:56.400 --> 00:06:59.400]  所以我們作為神的子民的一份子
[00:06:59.400 --> 00:07:01.400]  我們就要問這條問題
[00:07:01.400 --> 00:07:04.400]  我們今天如何才能夠
[00:07:04.400 --> 00:07:06.400]  在這場屬靈征戰的裏面
[00:07:06.400 --> 00:07:10.400]  能夠參與得精彩
[00:07:10.400 --> 00:07:13.400]  而這個也是我們經常所談論到的
[00:07:13.400 --> 00:07:17.400]  我們基督徒在這個世界上的見證
[00:07:17.400 --> 00:07:20.400]  如何才能做到一個好的見證呢
[00:07:20.400 --> 00:07:23.400]  所以我們必須要了解到
[00:07:23.400 --> 00:07:28.400]  其實每一場精彩的比賽或者征戰
[00:07:28.400 --> 00:07:31.400]  一定有它攻防的兩方面
[00:07:31.400 --> 00:07:35.400]  在之前的第六章第一至第五節
[00:07:35.400 --> 00:07:37.400]  的加拉大書的內文裏面
[00:07:37.400 --> 00:07:41.400]  我們已經看了防守的一部分
[00:07:41.400 --> 00:07:46.400]  談論到有些信徒可能是偶然被過犯所成
[00:07:46.400 --> 00:07:48.400]  或者因為他們去參與
[00:07:48.400 --> 00:07:51.400]  幫助偶爾被過犯所成的信徒
[00:07:51.400 --> 00:07:56.400]  希望使他們能夠逃離被誤導的光景
[00:07:56.400 --> 00:07:59.400]  可能自己也陷入危險的當中
[00:07:59.400 --> 00:08:03.400]  我們已經看過保羅如何教導加拉大教會的信徒
[00:08:03.400 --> 00:08:06.400]  如何做一個防守的工作
[00:08:06.400 --> 00:08:09.400]  而今天我們來到第六章
[00:08:09.400 --> 00:08:12.400]  從第六節到第十節
[00:08:12.400 --> 00:08:15.400]  就要說到我們如何進攻
[00:08:15.400 --> 00:08:19.400]  那我們今天就去看從第六節至第八節
[00:08:19.400 --> 00:08:24.400]  這小部分三節我們如何進攻
[00:08:24.400 --> 00:08:26.400]  我們先回頭看看這段經文
[00:08:26.400 --> 00:08:29.400]  第一部分我們要看的就是第六節的經文
[00:08:29.400 --> 00:08:31.400]  第六節想說什麼
[00:08:31.400 --> 00:08:37.400]  就是我們如何憑著彼此去分享我們最好的東西
[00:08:37.400 --> 00:08:42.400]  能夠作為我們在這場屬靈增戰上面的攻勢
[00:08:42.400 --> 00:08:44.400]  我們先看第六節
[00:08:44.400 --> 00:08:47.400]  我們再讀多一次這節的經文
[00:08:47.400 --> 00:08:48.400]  這次經文這樣說
[00:08:48.400 --> 00:08:51.400]  它說在道理上受教的
[00:08:51.400 --> 00:08:56.400]  當把一切需用的供給施教的人
[00:08:56.400 --> 00:09:01.400]  很多的信徒當我們去讀到這段聖經的時候
[00:09:01.400 --> 00:09:03.400]  都有很多的誤解
[00:09:03.400 --> 00:09:07.400]  因為很多的信徒我們在救恩的事情上面
[00:09:07.400 --> 00:09:09.400]  其實進入神的國
[00:09:09.400 --> 00:09:12.400]  其實應該是一件誰手可得的事
[00:09:12.400 --> 00:09:16.400]  因為老祖這個救恩已經靠著耶穌基督搞定了
[00:09:16.400 --> 00:09:19.400]  在十節教上搞定了
[00:09:19.400 --> 00:09:22.400]  而且耶穌在後來服務升天之前
[00:09:22.400 --> 00:09:27.400]  甚至和很多的信徒去重複去介紹給他們知道
[00:09:27.400 --> 00:09:30.400]  他們要回去父的裡面做什麼
[00:09:30.400 --> 00:09:31.400]  其實在他們還沒死之前
[00:09:31.400 --> 00:09:36.400]  耶穌已經說我回去父的裡面是為你們預備地方
[00:09:36.400 --> 00:09:39.400]  迎接將來你們去到天國的裡面
[00:09:39.400 --> 00:09:41.400]  所以很多的信徒
[00:09:41.400 --> 00:09:45.400]  他有一種理解就是認為我們作為信徒
[00:09:45.400 --> 00:09:49.400]  只需要等著主耶穌再回來或者等死
[00:09:49.400 --> 00:09:55.400]  我們就可以有主耶穌基督帶上天軍天將來
[00:09:55.400 --> 00:10:02.400]  請我們帶我們甚至花轎接我們去到天國的裡面
[00:10:02.400 --> 00:10:09.400]  不過其實這種的思維是一種妙想天開的錯誤神學理解
[00:10:09.400 --> 00:10:13.400]  但另一個情況有的信徒又走到另一個極端
[00:10:13.400 --> 00:10:18.400]  他認為我們作為信徒應該打美好屬靈的仗
[00:10:18.400 --> 00:10:20.400]  這個好像今天我們所說的
[00:10:20.400 --> 00:10:21.400]  要打仗的
[00:10:21.400 --> 00:10:26.400]  於是我們預備很多屬靈的武器
[00:10:26.400 --> 00:10:29.400]  於是他們引用聖經很多地方
[00:10:29.400 --> 00:10:31.400]  特別我們經常會提到的
[00:10:31.400 --> 00:10:36.400]  在《以弗索書》第六章第十至第二十節裡面
[00:10:36.400 --> 00:10:45.400]  Efficient 10:20那一套叫做屬靈的全副武裝
[00:10:45.400 --> 00:10:51.400]  所以我們看到很多信徒以靈異解經的方式去解釋這件經文
[00:10:51.400 --> 00:10:55.400]  就認為我們要怎樣預備好打仗
[00:10:55.400 --> 00:10:57.400]  他們有很多武器
[00:10:57.400 --> 00:11:00.400]  其中一個武器就是祈禱
[00:11:00.400 --> 00:11:02.400]  祈禱是什麼呢
[00:11:02.400 --> 00:11:04.400]  祈什麼什麼
[00:11:04.400 --> 00:11:06.400]  我們喜歡祈什麼就祈什麼
[00:11:06.400 --> 00:11:10.400]  譬如有些人我聽過一些信徒的祈禱
[00:11:10.400 --> 00:11:11.400]  真的亂七八糟的
[00:11:11.400 --> 00:11:15.400]  祈求神你現在派天君天將
[00:11:15.400 --> 00:11:18.400]  然後綁菌綁撒旦的手
[00:11:18.400 --> 00:11:23.400]  然後將那些魔鬼撒旦影響人信主等等
[00:11:23.400 --> 00:11:27.400]  阻撓他們不信的東西全部拿開
[00:11:27.400 --> 00:11:28.400]  然後怎樣怎樣
[00:11:28.400 --> 00:11:31.400]  神求你現在怎樣扭轉那個人
[00:11:31.400 --> 00:11:35.400]  又還緊的心又不信的心態就變成信主
[00:11:35.400 --> 00:11:40.400]  其實這些全部他們是將祈禱變成武器化
[00:11:40.400 --> 00:11:43.400]  其實是一種打嘴炮的一種技能
[00:11:43.400 --> 00:11:48.400]  另外一種技能就是亂用真理
[00:11:48.400 --> 00:11:50.400]  用真理是什麼
[00:11:50.400 --> 00:11:52.400]  真理就是我們的寶劍
[00:11:52.400 --> 00:11:56.400]  於是乎我們要有真理的屬靈寶劍
[00:11:56.400 --> 00:11:58.400]  然後就見到人
[00:11:58.400 --> 00:12:01.400]  我就用神的說話跟他說
[00:12:01.400 --> 00:12:02.400]  扔過去
[00:12:02.400 --> 00:12:04.400]  好像寶劍剖開他
[00:12:04.400 --> 00:12:05.400]  殺敵
[00:12:05.400 --> 00:12:10.400]  甚至見鬼殺鬼見魔除魔
[00:12:10.400 --> 00:12:12.400]  看節目
[00:12:12.400 --> 00:12:18.400]  聖經是不是這樣的情況去介紹我們做一個信徒呢
[00:12:18.400 --> 00:12:20.400]  這是誤解來的
[00:12:20.400 --> 00:12:23.400]  但是是很受歡迎的誤解
[00:12:23.400 --> 00:12:26.400]  因為很多人覺得很威猛
[00:12:26.400 --> 00:12:31.400]  有些懶的信徒就等著耶穌來接我回去
[00:12:31.400 --> 00:12:33.400]  他搞定了嘛
[00:12:33.400 --> 00:12:35.400]  我們無能的嘛
[00:12:35.400 --> 00:12:39.400]  走到這些極端其實都是有些錯誤的神學
[00:12:39.400 --> 00:12:42.400]  如果我們仔細了解聖經的時候
[00:12:42.400 --> 00:12:47.400]  譬如我們剛才所引用到這個全副的屬靈軍裝的經文介紹
[00:12:47.400 --> 00:12:50.400]  其實在以火索書第六章十三節的裡面
[00:12:50.400 --> 00:12:52.400]  很清楚的介紹給我們看
[00:12:52.400 --> 00:12:57.400]  這套屬靈的軍裝不是叫我們去斬妖除魔之用的
[00:12:57.400 --> 00:12:59.400]  而是做什麼呢
[00:12:59.400 --> 00:13:00.400]  看回那句經文
[00:13:00.400 --> 00:13:01.400]  他說
[00:13:01.400 --> 00:13:04.400]  好在磨爛的日子抵擋仇敵
[00:13:04.400 --> 00:13:09.400]  並且成就了一切就能不站立得住
[00:13:09.400 --> 00:13:13.400]  原來全副的屬靈軍裝不是武器
[00:13:13.400 --> 00:13:16.400]  原來是保護裝備
[00:13:16.400 --> 00:13:22.400]  好使我們能夠在眾多被攻擊的情況下
[00:13:22.400 --> 00:13:25.400]  仍然站立得穩死不去
[00:13:25.400 --> 00:13:27.400]  所以信耶穌的人
[00:13:27.400 --> 00:13:29.400]  如果把持真理的人
[00:13:29.400 --> 00:13:31.400]  不是用真理去插人
[00:13:31.400 --> 00:13:36.400]  而是用真理來保障自己站在一個安穩的地方
[00:13:36.400 --> 00:13:38.400]  死不去
[00:13:38.400 --> 00:13:40.400]  那怎樣才進貢
[00:13:40.400 --> 00:13:41.400]  那你就會說牧師
[00:13:41.400 --> 00:13:42.400]  那這樣不行
[00:13:42.400 --> 00:13:43.400]  那這樣不行
[00:13:43.400 --> 00:13:44.400]  究竟怎樣
[00:13:44.400 --> 00:13:46.400]  保羅不是空口講白話
[00:13:46.400 --> 00:13:48.400]  所以保羅在今天這段聖經裡面
[00:13:48.400 --> 00:13:52.400]  提供了一個很重要的策略
[00:13:52.400 --> 00:13:56.400]  讓我們怎樣去進貢
[00:13:56.400 --> 00:13:58.400]  去能夠作主的見證
[00:13:58.400 --> 00:14:02.400]  上演一場美好的屬靈的增戰
[00:14:02.400 --> 00:14:05.400]  讓這個世界看見我們的見證
[00:14:05.400 --> 00:14:07.400]  讓這個屬靈的世界裡面
[00:14:07.400 --> 00:14:09.400]  甚至神也都看到
[00:14:09.400 --> 00:14:11.400]  我們怎樣用他所賦予的生命
[00:14:11.400 --> 00:14:13.400]  能活在這個地上的裡面
[00:14:13.400 --> 00:14:15.400]  這個就是《加拿大書》
[00:14:15.400 --> 00:14:17.400]  我們所讀到的第六章
[00:14:17.400 --> 00:14:19.400]  第六節的經文
[00:14:19.400 --> 00:14:21.400]  第六章第六節
[00:14:21.400 --> 00:14:23.400]  其實講什麼呢
[00:14:23.400 --> 00:14:25.400]  在談論到
[00:14:25.400 --> 00:14:27.400]  當有一些
[00:14:27.400 --> 00:14:31.400]  已經在真理上願意受教的信徒
[00:14:31.400 --> 00:14:35.400]  他們要怎樣去進貢
[00:14:35.400 --> 00:14:37.400]  怎樣進貢
[00:14:37.400 --> 00:14:38.400]  是不是
[00:14:38.400 --> 00:14:40.400]  就像我剛才所說
[00:14:40.400 --> 00:14:42.400]  去弄一些屬靈武器
[00:14:42.400 --> 00:14:44.400]  殺魔除敵
[00:14:44.400 --> 00:14:45.400]  不是
[00:14:45.400 --> 00:14:47.400]  聖經從來都不是叫我們
[00:14:47.400 --> 00:14:48.400]  去有什麼武器
[00:14:48.400 --> 00:14:50.400]  去殺一些邪靈啊
[00:14:50.400 --> 00:14:51.400]  殺魔鬼
[00:14:51.400 --> 00:14:53.400]  上帝沒有叫我們去做這些事
[00:14:53.400 --> 00:14:57.400]  上帝反而要我們去做什麼事
[00:14:57.400 --> 00:14:58.400]  就是這句話
[00:14:58.400 --> 00:15:03.400]  就是那些願意接受神道理教會的人
[00:15:03.400 --> 00:15:05.400]  你們
[00:15:05.400 --> 00:15:07.400]  他給了我們一個命令
[00:15:07.400 --> 00:15:10.400]  要去分享一切最好的
[00:15:10.400 --> 00:15:13.400]  你們能夠分享到最好的
[00:15:13.400 --> 00:15:18.400]  去給那些向你施教導的人
[00:15:18.400 --> 00:15:22.400]  那些信徒未理解這件聖經的詳細內容
[00:15:22.400 --> 00:15:24.400]  就馬上跳去實踐
[00:15:24.400 --> 00:15:25.400]  他就說
[00:15:25.400 --> 00:15:26.400]  我知道什麼
[00:15:26.400 --> 00:15:27.400]  為什麼
[00:15:27.400 --> 00:15:28.400]  就是說什麼
[00:15:28.400 --> 00:15:32.400]  要我們這些今天作為教會的會友
[00:15:32.400 --> 00:15:35.400]  我們要向那些侍奉神的人
[00:15:35.400 --> 00:15:36.400]  就是牧師
[00:15:36.400 --> 00:15:37.400]  傳道人
[00:15:37.400 --> 00:15:41.400]  給他們提供最好的薪金啊福利
[00:15:41.400 --> 00:15:44.400]  大家知道是不是這樣的解釋
[00:15:44.400 --> 00:15:47.400]  如果我們用這種這麼心急
[00:15:47.400 --> 00:15:51.400]  而不了解經文本身的內容的理解
[00:15:51.400 --> 00:15:53.400]  而我們就硬套進了
[00:15:53.400 --> 00:15:57.400]  今天我們教會的運作模式
[00:15:57.400 --> 00:15:59.400]  然後去演繹這段聖經
[00:15:59.400 --> 00:16:01.400]  那我們就很容易跳入一個
[00:16:01.400 --> 00:16:04.400]  叫做誤解的局面
[00:16:04.400 --> 00:16:07.400]  這種也是我們很多時候
[00:16:07.400 --> 00:16:10.400]  信徒解經的一個陷阱
[00:16:10.400 --> 00:16:14.400]  就是用自己的文化背景
[00:16:14.400 --> 00:16:20.400]  去凌駕於聖經的教導的原意
[00:16:20.400 --> 00:16:23.400]  如果當我們小心連貫著
[00:16:23.400 --> 00:16:25.400]  上文那段經文的解釋
[00:16:25.400 --> 00:16:29.400]  我們其實是很容易很容易發現到
[00:16:29.400 --> 00:16:31.400]  其實保羅在這裡說話
[00:16:31.400 --> 00:16:35.400]  是根據當時的教會的運作
[00:16:35.400 --> 00:16:38.400]  加拉泰教會的運作是什麼
[00:16:38.400 --> 00:16:39.400]  當然在他們當中
[00:16:39.400 --> 00:16:45.400]  有一些好像保羅那樣的傳道人去報道
[00:16:45.400 --> 00:16:48.400]  但是其實在加拉泰教會的裡面
[00:16:48.400 --> 00:16:51.400]  也有一些不是以一個
[00:16:51.400 --> 00:16:56.400]  真是傳職或者只是做傳道工作的
[00:16:56.400 --> 00:17:00.400]  信徒或者弟兄姊妹在他們當中
[00:17:00.400 --> 00:17:03.400]  有些可能是在教會裡面
[00:17:03.400 --> 00:17:05.400]  從不同的層次當中
[00:17:05.400 --> 00:17:10.400]  都去將主的道理活畫在他們的面前
[00:17:10.400 --> 00:17:11.400]  保羅在這裡說的
[00:17:11.400 --> 00:17:13.400]  不是根據今天我們這個
[00:17:13.400 --> 00:17:15.400]  近代教會的模式
[00:17:15.400 --> 00:17:19.400]  教務和工和教會的匯眾
[00:17:19.400 --> 00:17:22.400]  而是將那個教會的群體
[00:17:22.400 --> 00:17:25.400]  擺在一個初期教會的現況
[00:17:25.400 --> 00:17:28.400]  既有一些傳職傳道人
[00:17:28.400 --> 00:17:32.400]  也有一些在你當中可能是做執事的
[00:17:32.400 --> 00:17:36.400]  可能是做部分時間
[00:17:36.400 --> 00:17:37.400]  是有一份正職的
[00:17:37.400 --> 00:17:40.400]  然後其他時間也都在他當中去傳道
[00:17:40.400 --> 00:17:43.400]  其實我們在保羅的報道的旅程
[00:17:43.400 --> 00:17:45.400]  看見很多這樣的情況
[00:17:45.400 --> 00:17:48.400]  譬如保羅去做這個
[00:17:48.400 --> 00:17:51.400]  所謂我們經常說的積帳篷的工作的時候
[00:17:51.400 --> 00:17:54.400]  其實保羅在他身邊有很多這樣的基督徒
[00:17:54.400 --> 00:17:56.400]  其實和他一起同工的
[00:17:56.400 --> 00:17:59.400]  他們可能有一份其他的工作在做著
[00:17:59.400 --> 00:18:01.400]  然後他們一起同心
[00:18:01.400 --> 00:18:03.400]  也都在教會的生活裡面
[00:18:03.400 --> 00:18:05.400]  去彼此用神的說話
[00:18:05.400 --> 00:18:06.400]  彼此造就
[00:18:06.400 --> 00:18:08.400]  這個正正就是這段聖經所講
[00:18:08.400 --> 00:18:12.400]  所向你們施教的人
[00:18:12.400 --> 00:18:17.400]  當一幫願意受教的信徒
[00:18:17.400 --> 00:18:22.400]  能夠有一批願意真是
[00:18:22.400 --> 00:18:27.400]  中心地去將神的道理去教導陳明
[00:18:27.400 --> 00:18:31.400]  並且活出來和他一起同處的人
[00:18:31.400 --> 00:18:35.400]  這裡保羅說我們這個進攻策略
[00:18:35.400 --> 00:18:40.400]  見證的策略就是讓那些願意受教的
[00:18:40.400 --> 00:18:47.400]  他要為著那個施教的人的最大的好處
[00:18:47.400 --> 00:18:53.400]  而去回應給他們 接濟私語給他們 供給他們
[00:18:53.400 --> 00:18:57.400]  中文和合本可能講得未是那麼準確
[00:18:57.400 --> 00:19:05.400]  因為和合本未能夠真是將那個動機這個主題提出
[00:19:05.400 --> 00:19:07.400]  如果我們看回英文聖經裡面
[00:19:07.400 --> 00:19:08.400]  它說到
[00:19:08.400 --> 00:19:20.400]  這裏所談論到的
[00:19:20.400 --> 00:19:28.400]  強調的在原文聖經是一個動機的問題
[00:19:28.400 --> 00:19:33.400]  所以在原文聖經裡面是談論到的
[00:19:33.400 --> 00:19:38.400]  原本說到的就是你想到最好的事
[00:19:38.400 --> 00:19:41.400]  能力能夠做到最好的事
[00:19:41.400 --> 00:19:45.400]  你去向那個能夠真是為你熟練生命
[00:19:45.400 --> 00:19:50.400]  付出心力的人 就是那些施教你的人
[00:19:50.400 --> 00:19:54.400]  能夠為他們去作一個回應
[00:19:54.400 --> 00:19:58.400]  所以這裏不是純粹說傳道人和會有關係
[00:19:58.400 --> 00:20:02.400]  有一種整個教會的群體裡面的信徒
[00:20:02.400 --> 00:20:07.400]  哪些是願意受教的 在神的道理願意受教的
[00:20:07.400 --> 00:20:11.400]  然後那些也都願意以神的道理去教道理的人
[00:20:11.400 --> 00:20:15.400]  大家能夠為著對方的好處
[00:20:15.400 --> 00:20:18.400]  最大的益處而去考量
[00:20:18.400 --> 00:20:22.400]  建立一個彼此建立的群體
[00:20:22.400 --> 00:20:26.400]  這個主題其實布羅在第五章裏面已經講了
[00:20:26.400 --> 00:20:30.400]  彼此如何建立起一個屬於
[00:20:30.400 --> 00:20:35.400]  真是能夠有動力有見證能力的加拉泰教會
[00:20:35.400 --> 00:20:37.400]  而今天當我們看到這段聖經
[00:20:37.400 --> 00:20:42.400]  其實就是指向於你和我怎樣在這個群體裏面
[00:20:42.400 --> 00:20:49.400]  大家一起重新建立起屬神這個見證進攻的策略
[00:20:49.400 --> 00:20:55.400]  在我的教會生活裏面曾經見過有些這樣的例子
[00:20:55.400 --> 00:20:58.400]  一個什麼例子不好的例子就是
[00:20:58.400 --> 00:21:03.400]  我見過在我們教會曾經在三十多年前
[00:21:03.400 --> 00:21:07.400]  那時候在我們教會有一次我回去的時候
[00:21:07.400 --> 00:21:12.400]  就開始聚會後來二十多年前之前
[00:21:12.400 --> 00:21:14.400]  我就開始在教會實習
[00:21:14.400 --> 00:21:20.400]  有一天就見到突然教會有一部32吋的大電視
[00:21:20.400 --> 00:21:25.400]  還是名牌的電視來的
[00:21:25.400 --> 00:21:30.400]  我說誰這麼大手筆奉獻一部這麼大的電視
[00:21:30.400 --> 00:21:31.400]  放一部電視在這裏
[00:21:31.400 --> 00:21:35.400]  教會又沒有說有財政上面要買一部電視的
[00:21:35.400 --> 00:21:36.400]  沒有聽過
[00:21:36.400 --> 00:21:41.400]  然後有個姊妹很不屑地跟我這樣說
[00:21:41.400 --> 00:21:45.400]  她說這個電視壞的
[00:21:45.400 --> 00:21:47.400]  壞的為什麼放在這裏
[00:21:47.400 --> 00:21:50.400]  她說不知道誰遞興我
[00:21:50.400 --> 00:21:57.400]  她說她家裏有一部32吋大電視要捐給教會
[00:21:57.400 --> 00:22:00.400]  其實二十多年前的時候
[00:22:00.400 --> 00:22:04.400]  三十多吋的電視是很貴的
[00:22:04.400 --> 00:22:10.400]  我見過一部平面螢幕的32吋大電視
[00:22:10.400 --> 00:22:12.400]  36吋不是32吋
[00:22:12.400 --> 00:22:15.400]  那開來看看不行的嗎
[00:22:15.400 --> 00:22:17.400]  不行的就試過了
[00:22:17.400 --> 00:22:20.400]  這是什麼情況呢
[00:22:20.400 --> 00:22:25.400]  其實當一個弟兄或者姐妹對教會
[00:22:25.400 --> 00:22:28.400]  如果不是為了教會的好處而去想的
[00:22:28.400 --> 00:22:31.400]  只是把家裏的垃圾扔回來教會
[00:22:31.400 --> 00:22:37.400]  就要將自己包裝成一個好像很虔誠的人
[00:22:37.400 --> 00:22:40.400]  這個跟我們一會兒說的夏文的例子
[00:22:40.400 --> 00:22:43.400]  經文有很大的關聯
[00:22:43.400 --> 00:22:47.400]  你將自己包裝成一個對教會很愛的人
[00:22:47.400 --> 00:22:50.400]  但其實原來是壞的電視
[00:22:50.400 --> 00:22:52.400]  在這樣的情況下
[00:22:52.400 --> 00:22:54.400]  帶來的不是建造
[00:22:54.400 --> 00:22:57.400]  帶來不是為教會整體的好處
[00:22:57.400 --> 00:23:00.400]  不是為了那些肯施教你的人
[00:23:00.400 --> 00:23:05.400]  能夠多一件器材幫助他們去有效的傳導
[00:23:05.400 --> 00:23:08.400]  不是反而是形成一個在教會當中
[00:23:08.400 --> 00:23:16.400]  一個彼此仇恨彼此憎惡討厭的一個狀態
