
[00:00:00.000 --> 00:00:07.000]  《尼加書》是十二仙之書的第六部
[00:06:29.000 --> 00:06:31.000]  那時就有公義了 我跟兩個女兒說
[00:06:31.000 --> 00:06:33.000]  這個世界沒有公義
[00:06:33.000 --> 00:06:37.000]  你不要繼續想著有公義
[00:06:37.000 --> 00:06:39.000]  感謝主
[00:06:39.000 --> 00:06:42.000]  雖然我的公義是多過憐憫
[00:06:42.000 --> 00:06:44.000]  但是兩個女兒沒有反叛
[00:06:44.000 --> 00:06:47.000]  兩個女兒還很喜歡跟我聊天
[00:06:47.000 --> 00:06:50.000]  有什麼事還時時走回來跟我聊
[00:06:50.000 --> 00:06:52.000]  但是回頭看
[00:06:52.000 --> 00:06:54.000]  我自己學到就是
[00:06:54.000 --> 00:06:57.000]  如果我有機會再從頭做過的話
[00:06:57.000 --> 00:07:00.000]  我相信我會注重多一點憐憫
[00:07:00.000 --> 00:07:03.000]  少一點公義
[00:07:03.000 --> 00:07:05.000]  但是我可以告訴你
[00:07:05.000 --> 00:07:08.000]  人來說絕對沒有辦法可以做到
[00:07:08.000 --> 00:07:10.000]  又公義又憐憫
[00:07:10.000 --> 00:07:12.000]  只有神能夠做到
[00:07:12.000 --> 00:07:14.000]  又公義又憐憫
[00:07:14.000 --> 00:07:16.000]  我們今天看看尼加書
[00:07:16.000 --> 00:07:20.000]  神怎樣可以做到又公義又憐憫
[00:07:20.000 --> 00:07:24.000]  我們先看看尼加書的背景
[00:07:24.000 --> 00:07:27.000]  尼加書的作者就是尼加
[00:07:27.000 --> 00:07:31.000]  在十二仙之書裏面有四個仙之
[00:07:31.000 --> 00:07:35.000]  在舊約你都能夠找到他的名字
[00:07:35.000 --> 00:07:40.000]  尼加就在耶利米書26章17至19節
[00:07:40.000 --> 00:07:43.000]  稍後會跟大家講經文
[00:07:43.000 --> 00:07:49.000]  約拿也有提到在列王記下14章25節
[00:07:49.000 --> 00:07:56.000]  「加特希伐人亞米泰的兒子先知約拿」
[00:07:56.000 --> 00:08:00.000]  還有兩位是巴比倫回歸
[00:08:00.000 --> 00:08:03.000]  重建聖殿的時候的兩位先知
[00:08:03.000 --> 00:08:05.000]  一位是哈蓋
[00:08:05.000 --> 00:08:08.000]  在以色列記五章一節
[00:08:08.000 --> 00:08:11.000]  另外那位就是撒加利亞先知
[00:08:11.000 --> 00:08:14.000]  也在以色列記五章一節
[00:08:14.000 --> 00:08:17.000]  還在尼希米記十二章十六節
[00:08:17.000 --> 00:08:22.000]  唯有尼加先知不單止說他的名字
[00:08:22.000 --> 00:08:26.000]  連他的信息說什麼都有提及
[00:08:26.000 --> 00:08:29.000]  稍後會跟大家分享
[00:08:29.000 --> 00:08:32.000]  這個作者是尼加
[00:08:32.000 --> 00:08:36.000]  尼加同期的先知有以塞亞
[00:08:36.000 --> 00:08:39.000]  婆西亞和阿摩斯
[00:08:39.000 --> 00:08:43.000]  以塞亞是城市皇宮裏的先知
[00:08:43.000 --> 00:08:46.000]  我們知道以塞亞在耶路撒冷城
[00:08:46.000 --> 00:08:49.000]  耶路撒冷城在石鞍山上高
[00:08:49.000 --> 00:08:52.000]  所以是高高在上
[00:08:52.000 --> 00:08:55.000]  他還是皇室的人
[00:08:55.000 --> 00:08:57.000]  尼加先知就相反
[00:08:57.000 --> 00:09:01.000]  尼加的地方在摩利沙的地方
[00:09:01.000 --> 00:09:04.000]  因為經文說他是摩利沙人
[00:09:04.000 --> 00:09:07.000]  摩利沙在耶路撒冷的東南邊大概20里
[00:09:07.000 --> 00:09:10.000]  是一個平原地帶
[00:09:10.000 --> 00:09:13.000]  是一個鄉下鄉村的地方
[00:09:13.000 --> 00:09:18.000]  所以你見到以塞亞先知和尼加先知很不同
[00:09:18.000 --> 00:09:22.000]  尼加先知比較像阿摩斯先知
[00:09:22.000 --> 00:09:24.000]  是鄉下人
[00:09:24.000 --> 00:09:29.000]  尼加先知比以塞亞遲了一點出道
[00:09:29.000 --> 00:09:33.000]  但兩個的寫作很相似
[00:09:33.000 --> 00:09:36.000]  看看他們寫作的對象又是怎樣
[00:09:36.000 --> 00:09:40.000]  婆西亞和阿摩斯的對象是北國人
[00:09:40.000 --> 00:09:42.000]  他們是北國的先知
[00:09:42.000 --> 00:09:47.000]  以塞亞是南國猶大的對象
[00:09:47.000 --> 00:09:52.000]  尼加的對象是南北國
[00:09:52.000 --> 00:09:55.000]  在他的經文中時時提到
[00:09:55.000 --> 00:09:58.000]  是撒瑪利亞是北國的首都
[00:09:58.000 --> 00:10:03.000]  也提到耶路撒冷是南國的首都
[00:10:03.000 --> 00:10:06.000]  所以他的對象是南北國
[00:10:06.000 --> 00:10:09.000]  我們講先知書講了很多次
[00:10:09.000 --> 00:10:14.000]  我們也講過先知的寓言是有近和遠
[00:10:14.000 --> 00:10:19.000]  近的寓言是給當時的南國、北國、以色列人
[00:10:19.000 --> 00:10:23.000]  但遠的寓言是可以去到耶穌基督再次回來
[00:10:23.000 --> 00:10:25.000]  建立他的國度
[00:10:25.000 --> 00:10:27.000]  這是遠的寓言
[00:10:27.000 --> 00:10:34.000]  尼加書相信最出名的章節就是五章二節
[00:10:34.000 --> 00:10:37.000]  聖誕節我們時時都會讀
[00:10:37.000 --> 00:10:39.000]  這章的經文是說什麼呢
[00:10:39.000 --> 00:10:41.000]  尼加書五章二節
[00:10:41.000 --> 00:10:43.000]  伯利恆以發他
[00:10:43.000 --> 00:10:45.000]  你在猶大諸城中為小
[00:10:45.000 --> 00:10:48.000]  將來必有一位從你那裡出來
[00:10:48.000 --> 00:10:51.000]  在以色列中為我作掌權的
[00:10:51.000 --> 00:10:56.000]  他的根源從僅古從太初就有
[00:10:56.000 --> 00:11:01.000]  講到尼塞亞耶穌基督出生的寓言
[00:11:01.000 --> 00:11:03.000]  聖誕節我們時時都說
[00:11:03.000 --> 00:11:07.000]  雙方博士來到朝見聖嬰
[00:11:07.000 --> 00:11:11.000]  希律王聽見了就非常憤怒
[00:11:11.000 --> 00:11:13.000]  因為他說
[00:11:13.000 --> 00:11:16.000]  有個王要出生?
[00:11:16.000 --> 00:11:17.000]  我是王來的
[00:11:17.000 --> 00:11:19.000]  我才是猶太人的王
[00:11:19.000 --> 00:11:24.000]  於是他召祭司和文士來見他
[00:11:24.000 --> 00:11:28.000]  他說耶穌基督將會出生在哪裡
[00:11:28.000 --> 00:11:33.000]  那些祭司和文士就用尼加書五章二節來回答
[00:11:33.000 --> 00:11:35.000]  在馬太福音二章六節
[00:11:35.000 --> 00:11:36.000]  經文說
[00:11:36.000 --> 00:11:38.000]  猶大地的伯利恆
[00:11:38.000 --> 00:11:42.000]  你在猶大諸城中並不是最小的
[00:11:42.000 --> 00:11:46.000]  因為將來有一位君王要從你那裡出來
[00:11:46.000 --> 00:11:48.000]  牧養我以色列的民
[00:11:48.000 --> 00:11:53.000]  希律王召見博士
[00:11:53.000 --> 00:11:54.000]  跟他們說
[00:11:54.000 --> 00:11:56.000]  如果你們找到耶穌基督
[00:11:56.000 --> 00:11:58.000]  最重要回來告訴我
[00:11:58.000 --> 00:12:01.000]  我自己都想去敬拜他
[00:12:01.000 --> 00:12:03.000]  其實他心懷不軌
[00:12:03.000 --> 00:12:06.000]  所以神報夢給博士聽
[00:12:06.000 --> 00:12:09.000]  叫他們不要回到希律王那裡
[00:12:09.000 --> 00:12:11.000]  混路回到自己家裡
[00:12:11.000 --> 00:12:17.000]  尼加書預言耶穌基督的出生
[00:12:17.000 --> 00:12:21.000]  是耶穌基督出生前的七八年
[00:12:21.000 --> 00:12:27.000]  還說耶穌基督將會在以色列中掌權
[00:12:27.000 --> 00:12:29.000]  他會出生在伯利恆
[00:12:29.000 --> 00:12:33.000]  伯利恆是一個很小的城市
[00:12:33.000 --> 00:12:36.000]  大概只不過有七千人那麼多
[00:12:36.000 --> 00:12:40.000]  伯利恆出產最出名的是什麼
[00:12:40.000 --> 00:12:42.000]  是代罪的羔羊
[00:12:42.000 --> 00:12:45.000]  每年有千千萬萬代罪的羔羊
[00:12:45.000 --> 00:12:47.000]  就是伯利恆出產
[00:12:47.000 --> 00:12:51.000]  送到耶路撒冷的聖殿裡
[00:12:51.000 --> 00:12:54.000]  替以色列人贖罪
[00:12:54.000 --> 00:12:58.000]  而我們替西人贖罪的耶穌基督
[00:12:58.000 --> 00:13:00.000]  他的出生在哪裡
[00:13:00.000 --> 00:13:03.000]  剛剛正是伯利恆這個地方
[00:13:03.000 --> 00:13:05.000]  為什麼這麼有趣
[00:13:05.000 --> 00:13:11.000]  原因是羅馬政府要人民報名上冊
[00:13:11.000 --> 00:13:15.000]  因為約瑟就是大衛的後人
[00:13:15.000 --> 00:13:18.000]  所以他帶著瑪利亞的妻子
[00:13:18.000 --> 00:13:20.000]  去到伯利恆
[00:13:20.000 --> 00:13:23.000]  伯利恆就是大衛之城
[00:13:23.000 --> 00:13:25.000]  去到那裡來登記
[00:13:25.000 --> 00:13:27.000]  結果登記的時候
[00:13:27.000 --> 00:13:29.000]  耶穌基督就出生
[00:13:29.000 --> 00:13:34.000]  應驗了尼加先知五章二節的預言
[00:13:34.000 --> 00:13:36.000]  你想想這個機會有多大
[00:13:36.000 --> 00:13:41.000]  全部都是神的安排
[00:13:41.000 --> 00:13:43.000]  尼加書的背景
[00:13:43.000 --> 00:13:47.000]  尼加的事公在亞哈斯王的年間
[00:13:47.000 --> 00:13:50.000]  亞哈斯王不是一個好皇帝
[00:13:50.000 --> 00:13:55.000]  但是他的事公也是經歷了希西加的時候
[00:13:55.000 --> 00:13:57.000]  希西加是一個好皇帝
[00:13:57.000 --> 00:13:59.000]  在尼加先知的時候
[00:13:59.000 --> 00:14:02.000]  南北朝政面臨一個很嚴重的問題
[00:14:02.000 --> 00:14:04.000]  和現在美國一樣
[00:14:04.000 --> 00:14:06.000]  就是靈命倒退
[00:14:06.000 --> 00:14:10.000]  北國一向都有靈命的問題
[00:14:10.000 --> 00:14:12.000]  南國為什麼有靈命的問題
[00:14:12.000 --> 00:14:15.000]  因為亞哈斯王不是一個好皇帝
[00:14:15.000 --> 00:14:20.000]  北國在公元前722年
[00:14:20.000 --> 00:14:22.000]  就是因為他們沒有悔改
[00:14:22.000 --> 00:14:24.000]  以致他們的國滅亡
[00:14:24.000 --> 00:14:31.000]  南國因為有希西加和約西亞兩位好皇帝的復興
[00:14:31.000 --> 00:14:34.000]  以致他們的命運比較好
[00:14:34.000 --> 00:14:38.000]  他們的存在是久一點
[00:14:38.000 --> 00:14:42.000]  但是到了公元前的586年
[00:14:42.000 --> 00:14:45.000]  他們也是滅亡了
[00:14:45.000 --> 00:14:47.000]  說到希西加的復興
[00:14:47.000 --> 00:14:51.000]  背後可能有一個英雄的人物
[00:14:51.000 --> 00:14:56.000]  這個英雄的人物就是尼加先知
[00:14:56.000 --> 00:14:59.000]  我剛才說過
[00:14:59.000 --> 00:15:02.000]  在舊約有說到尼加
[00:15:02.000 --> 00:15:05.000]  而且說到尼加說什麼話
[00:15:05.000 --> 00:15:08.000]  這節的經文就是在這裡
[00:15:08.000 --> 00:15:10.000]  耶利米書26章
[00:15:10.000 --> 00:15:13.000]  說到耶利米書26章的時候
[00:15:13.000 --> 00:15:18.000]  猶大王約西亞的兒子約瓦勁登基的時候
[00:15:18.000 --> 00:15:21.000]  耶利米這個先知就走出來
[00:15:21.000 --> 00:15:23.000]  對猶大人說
[00:15:23.000 --> 00:15:26.000]  你們如果不悔改的話
[00:15:26.000 --> 00:15:28.000]  這個殿一定像是示羅一樣
[00:15:28.000 --> 00:15:33.000]  這個城一定會被萬國就坐
[00:15:33.000 --> 00:15:35.000]  耶利米說完這番話
[00:15:35.000 --> 00:15:40.000]  祭司和先知和民眾馬上就來抓住他
[00:15:40.000 --> 00:15:42.000]  說你死定了
[00:15:42.000 --> 00:15:44.000]  你一定死
[00:15:44.000 --> 00:15:45.000]  為什麼
[00:15:45.000 --> 00:15:47.000]  在約瓦勁登基的時候
[00:15:47.000 --> 00:15:48.000]  這麼好的日子
[00:15:48.000 --> 00:15:52.000]  耶利米居然走出來說一些不吉利的話
[00:15:52.000 --> 00:15:54.000]  他們說你死定了
[00:15:54.000 --> 00:15:58.000]  結果有長老記起
[00:15:58.000 --> 00:16:00.000]  原來120年前
[00:16:00.000 --> 00:16:06.000]  尼加先知勸希西加王差不多一樣的話
[00:16:06.000 --> 00:16:10.000]  於是在耶利米書26章17-18節
[00:16:10.000 --> 00:16:14.000]  就有長老起來對著會眾民眾說
[00:16:14.000 --> 00:16:16.000]  猶大王希西加的日子
[00:16:16.000 --> 00:16:21.000]  有摩利沙人尼加對猶大眾人預言說
[00:16:21.000 --> 00:16:23.000]  萬君子耶和華如此說
[00:16:23.000 --> 00:16:26.000]  錫安必被耕種像一塊田
[00:16:26.000 --> 00:16:28.000]  耶路撒冷必變為亂堆
[00:16:28.000 --> 00:16:32.000]  這殿的山必像叢林的高處
[00:16:32.000 --> 00:16:35.000]  尼加先知120年前說的話
[00:16:35.000 --> 00:16:38.000]  和耶利米先知差不多一模一樣
[00:16:38.000 --> 00:16:42.000]  所以在耶利米書26章19節
[00:16:42.000 --> 00:16:45.000]  希西加聽完尼加先知的話
[00:16:45.000 --> 00:16:49.000]  敬畏耶和華懇求他的恩
[00:16:49.000 --> 00:16:54.000]  耶和華就後悔不把自己所說的災降於他們
[00:16:54.000 --> 00:16:56.000]  接著這班長老說
[00:16:56.000 --> 00:17:01.000]  若果我們致死耶利米的話
[00:17:01.000 --> 00:17:07.000]  我們就作了大禍 自害幾名
[00:17:07.000 --> 00:17:13.000]  這些長老用120年前尼加先知的一番話
[00:17:13.000 --> 00:17:16.000]  來勸以色列人
[00:17:16.000 --> 00:17:20.000]  結果他們放了耶利米先知
[00:17:20.000 --> 00:17:23.000]  沒有斬了他 沒有殺了他
[00:17:23.000 --> 00:17:27.000]  尼加先知120年前的話救了耶利米
[00:17:27.000 --> 00:17:31.000]  我們知道希西加有復興
[00:17:31.000 --> 00:17:36.000]  他在列王記下十八章四節
[00:17:36.000 --> 00:17:41.000]  說他廢去休壇 說他毀壞儲象
[00:17:41.000 --> 00:17:45.000]  砍下木偶 打碎摩西所造的銅石
[00:17:45.000 --> 00:17:49.000]  在希西加的統治下
[00:17:49.000 --> 00:17:51.000]  我們見到有很大的復興
[00:17:51.000 --> 00:17:57.000]  以至猶大國存在比較長一點
[00:17:57.000 --> 00:18:00.000]  我剛才和大家說
[00:18:00.000 --> 00:18:05.000]  尼加書的主題就是神的公義和憐憫
[00:18:05.000 --> 00:18:07.000]  這個主題為什麼這麼清楚
[00:18:07.000 --> 00:18:10.000]  因為如果你看到尼加書的大綱
[00:18:10.000 --> 00:18:12.000]  直接給你看到
[00:18:12.000 --> 00:18:16.000]  一至三章 神是要求以色列人有公義
[00:18:16.000 --> 00:18:21.000]  因為以色列裏無論以色列猶大都沒有公義
[00:18:21.000 --> 00:18:24.000]  所以神要求公義一至三章
[00:18:24.000 --> 00:18:26.000]  四至五章神說
[00:18:26.000 --> 00:18:30.000]  我給你們看看將來的公義會是怎樣
[00:18:30.000 --> 00:18:34.000]  當尼塞亞當耶穌基督來到世上
[00:18:34.000 --> 00:18:37.000]  建立他的王國就會有公義
[00:18:37.000 --> 00:18:42.000]  所以四至五章給我們看到將來公義會是怎樣
[00:18:42.000 --> 00:18:48.000]  然後第六第七章突然間情形格式轉了
[00:18:48.000 --> 00:18:52.000]  很奇怪 好像一個法庭式的審判
[00:18:52.000 --> 00:18:54.000]  神就是主控官
[00:18:54.000 --> 00:18:59.000]  尼加先知就好像辯護律師一樣
[00:18:59.000 --> 00:19:01.000]  突然間對簿公堂
[00:19:01.000 --> 00:19:04.000]  在第六章 神說我要公義
[00:19:04.000 --> 00:19:06.000]  這個是第六章
[00:19:06.000 --> 00:19:09.000]  去到第七章 神怎麼說
[00:19:09.000 --> 00:19:12.000]  神說我憐憫你們
[00:19:12.000 --> 00:19:14.000]  我赦免你們的罪
[00:19:14.000 --> 00:19:18.000]  所以我們看到整本尼加書
[00:19:18.000 --> 00:19:22.000]  都是有關神的公義和憐憫
[00:19:22.000 --> 00:19:26.000]  神要求公義 最後神憐憫以色列人
[00:19:26.000 --> 00:19:29.000]  神同樣憐憫我們
[00:19:29.000 --> 00:19:35.000]  我們看看 第一至第三章
[00:19:35.000 --> 00:19:38.000]  是數算以色列人的不公義
[00:19:38.000 --> 00:19:42.000]  神叫萬民來見證以色列人的罪
[00:19:42.000 --> 00:19:45.000]  神說我在聖殿見證你們的不是
[00:19:45.000 --> 00:19:49.000]  這些罪就是拜偶像的罪
[00:19:49.000 --> 00:19:52.000]  第一章是說向神所犯的罪
[00:19:52.000 --> 00:19:54.000]  向神的不公義
[00:19:54.000 --> 00:19:57.000]  其實尼加先知很風趣
[00:19:57.000 --> 00:20:00.000]  他數算以色列人的罪
[00:20:00.000 --> 00:20:07.000]  他用摩尼沙地四周的城市
[00:20:07.000 --> 00:20:11.000]  原來摩尼沙地四周的城市的名字
[00:20:11.000 --> 00:20:18.000]  和這些以色列人將會面臨的審判字眼很相似
[00:20:18.000 --> 00:20:20.000]  是同音的
[00:20:20.000 --> 00:20:25.000]  希伯來文的地方名和將來的審判是一樣的音
[00:20:25.000 --> 00:20:28.000]  對我們大部分人來說就沒有什麼意思
[00:20:28.000 --> 00:20:31.000]  因為我們不懂希伯來文
[00:20:31.000 --> 00:20:33.000]  但我可以舉個例子
[00:20:33.000 --> 00:20:37.000]  我很多年前去到三藩市的唐人街
[00:20:37.000 --> 00:20:41.000]  唐人街的街名全部都是翻譯成中文
[00:20:41.000 --> 00:20:44.000]  是按字音來翻譯
[00:20:44.000 --> 00:20:48.000]  我看到唐人街旁邊有條街
[00:20:48.000 --> 00:20:50.000]  未翻譯成中文的那條街
[00:20:50.000 --> 00:20:52.000]  可能是出了唐人街
[00:20:52.000 --> 00:20:55.000]  叫做Polk Street
[00:20:55.000 --> 00:21:00.000]  我就在想將來唐人街再大一點的時候
[00:21:00.000 --> 00:21:03.000]  要那條街也要翻譯成中文的名字
[00:21:03.000 --> 00:21:05.000]  會怎樣翻譯呢?Polk Street
[00:21:05.000 --> 00:21:10.000]  你們懂得笑就明白了
[00:21:10.000 --> 00:21:12.000]  尼加先知就是這麼風趣
[00:21:12.000 --> 00:21:16.000]  就是用當時的地方名來罵一些以色列人
[00:21:16.000 --> 00:21:18.000]  我不知道尼加先知見到這條街
[00:21:18.000 --> 00:21:22.000]  會不會用這條街在他的經文裏面
[00:21:22.000 --> 00:21:24.000]  我可以用一個例子
[00:21:24.000 --> 00:21:26.000]  給你看幾個例子
[00:21:26.000 --> 00:21:28.000]  就是在尼加書一章十節
[00:21:28.000 --> 00:21:32.000]  講到有一個地方叫做帕瓦弗拉
[00:21:32.000 --> 00:21:37.000]  帕瓦弗拉在希伯來文的意思就是灰塵之屋
[00:21:37.000 --> 00:21:39.000]  一間屋沾滿了灰塵
