
[00:00:00.000 --> 00:00:06.400]  今天要講羅馬書第十七講
[00:02:43.360 --> 00:02:46.960]  能夠避開神將來的審判
[00:02:46.960 --> 00:02:48.560]  將來的怒氣
[00:02:48.560 --> 00:02:50.160]  這是第五章
[00:02:50.160 --> 00:02:53.040]  第六章告訴我們
[00:02:53.040 --> 00:02:57.200]  一個真正得救的人會變得越來越聖潔
[00:02:57.200 --> 00:03:00.080]  雖然我們不再在律法之下
[00:03:00.080 --> 00:03:01.600]  在恩典之下
[00:03:01.600 --> 00:03:05.600]  但一個真正相信的人不會繼續犯罪
[00:03:05.600 --> 00:03:08.160]  而是繼續成為聖潔
[00:03:08.160 --> 00:03:10.000]  越來越像耶穌基督
[00:03:10.000 --> 00:03:12.400]  羅馬書的第七章
[00:03:12.400 --> 00:03:14.160]  就是我們今天要說的
[00:03:14.160 --> 00:03:17.360]  就是人與律法的關係
[00:03:17.360 --> 00:03:20.400]  一個真正接受了耶穌基督的人
[00:03:20.400 --> 00:03:25.040]  他守律法不是說公式化地來守
[00:03:25.040 --> 00:03:27.600]  不是守律法的禮儀
[00:03:27.600 --> 00:03:30.160]  而是用心來守
[00:03:30.160 --> 00:03:34.000]  一個真正接受耶穌基督的人
[00:03:34.000 --> 00:03:36.560]  不是守文字上的律法
[00:03:36.560 --> 00:03:39.120]  而是守律法的精義
[00:03:39.120 --> 00:03:41.920]  這個我上次都和大家說過
[00:03:41.920 --> 00:03:45.840]  以至這個人會揭出屬靈的果子
[00:03:45.840 --> 00:03:47.200]  來給神
[00:03:47.200 --> 00:03:49.280]  當保羅說
[00:03:49.280 --> 00:03:52.080]  律法不能夠定人的罪
[00:03:52.080 --> 00:03:54.880]  律法不能夠救贖人的時候
[00:03:54.880 --> 00:03:58.720]  相信有很多猶太人會反問
[00:03:58.720 --> 00:04:00.480]  哇 保羅
[00:04:00.480 --> 00:04:02.240]  你這樣的教導
[00:04:02.240 --> 00:04:05.120]  你不是將律法變成了罪嗎?
[00:04:05.120 --> 00:04:07.200]  不能夠救贖人
[00:04:07.200 --> 00:04:09.440]  不能夠定人的罪
[00:04:09.440 --> 00:04:11.280]  那麼律法還有什麼用呢?
[00:04:11.280 --> 00:04:14.560]  所以保羅在羅馬書的第七章
[00:04:14.560 --> 00:04:16.880]  是要回答這些問題
[00:04:16.880 --> 00:04:20.080]  他是解釋了律法的事宮
[00:04:20.080 --> 00:04:24.560]  猶太人的律法大致上可以分為三個部分
[00:04:24.560 --> 00:04:26.880]  第一就是禮儀的律法
[00:04:26.880 --> 00:04:29.120]  就是那些神教以色列人
[00:04:29.120 --> 00:04:31.600]  怎樣獻祭、怎樣敬拜
[00:04:31.600 --> 00:04:33.200]  這些是禮儀的律法
[00:04:33.200 --> 00:04:35.840]  第二是社會的律法
[00:04:35.840 --> 00:04:39.920]  社會上的一些關係、一些秩序
[00:04:39.920 --> 00:04:41.520]  應該要怎樣做
[00:04:41.520 --> 00:04:45.040]  第三種就是道德的律法
[00:04:45.040 --> 00:04:47.600]  例如不可殺人、不可姦淫
[00:04:47.600 --> 00:04:50.800]  不可作假見證、不可偷竊等等
[00:04:50.800 --> 00:04:53.520]  神將律法給以色列人
[00:04:53.520 --> 00:04:55.520]  令到以色列人很驕傲
[00:04:55.520 --> 00:04:58.640]  覺得他們自己是一個很特別的民族
[00:04:58.640 --> 00:05:00.000]  有神的律法
[00:05:00.000 --> 00:05:03.760]  所以他們就認為只需要守這些律法
[00:05:03.760 --> 00:05:06.800]  他們就能夠得到聖潔、成為聖潔
[00:05:06.800 --> 00:05:08.720]  只要守這些律法
[00:05:08.720 --> 00:05:10.640]  他們就能夠得救
[00:05:11.120 --> 00:05:15.120]  其實在樹耶穌基督和保羅的時候
[00:05:15.120 --> 00:05:18.880]  猶太人的拉比已經將舊約的律法
[00:05:18.880 --> 00:05:22.800]  總結成為613條的誡明
[00:05:22.800 --> 00:05:24.880]  猶太人他們認為
[00:05:24.880 --> 00:05:28.080]  只需要守這613條的誡明
[00:05:28.080 --> 00:05:31.760]  就能夠得救、成為聖潔
[00:05:31.760 --> 00:05:34.560]  但是要守這些律法
[00:05:34.560 --> 00:05:37.040]  根本是不可能的事
[00:05:37.040 --> 00:05:40.240]  因為這些律法是非常廣泛
[00:05:40.240 --> 00:05:43.280]  其實猶太人的拉比
[00:05:43.280 --> 00:05:46.000]  也已經在神的律例典章中
[00:05:46.000 --> 00:05:48.800]  加上了他們自己的條例
[00:05:48.800 --> 00:05:52.160]  所謂我講的欄杆
[00:05:52.160 --> 00:05:53.200]  記不記得?
[00:05:53.200 --> 00:05:55.360]  我上一次和大家講過
[00:05:55.360 --> 00:05:58.160]  例如神說當守安息日
[00:05:58.160 --> 00:06:02.160]  以色列人說在安息日不可以做事
[00:06:02.160 --> 00:06:04.560]  怎麼守這條律法?
[00:06:04.560 --> 00:06:07.360]  所以他們加上了自己的條例
[00:06:07.360 --> 00:06:11.200]  就好像在安息日不可以走路
[00:06:11.200 --> 00:06:12.720]  多走幾多里
[00:06:12.720 --> 00:06:15.360]  超過幾多里就犯罪了
[00:06:15.360 --> 00:06:18.880]  吐口水也不可以吐多過幾多呎
[00:06:18.880 --> 00:06:21.440]  多過幾多呎又犯罪了
[00:06:21.440 --> 00:06:23.680]  有沒有看到他們在神的律法
[00:06:23.680 --> 00:06:25.920]  四周加上了欄杆
[00:06:25.920 --> 00:06:29.920]  以致他們認為不會觸犯神的律例典章
[00:06:29.920 --> 00:06:34.080]  我也講過夏娃是第一個法尼塞人
[00:06:34.080 --> 00:06:38.560]  神說不可以吃分別善惡樹上的果子
[00:06:38.560 --> 00:06:40.080]  他就加多一條
[00:06:40.080 --> 00:06:42.800]  神說摸都不能摸這棵樹
[00:06:42.800 --> 00:06:45.760]  為什麼他要加這條律例?
[00:06:45.760 --> 00:06:47.760]  因為如果你不摸的話
[00:06:47.760 --> 00:06:50.160]  他就以為我不會吃
[00:06:50.160 --> 00:06:52.240]  所以就在神的律例典章
[00:06:52.240 --> 00:06:54.320]  四周加上了欄杆
[00:06:54.320 --> 00:06:55.840]  但是沒有用的
[00:06:55.840 --> 00:07:00.320]  他們不是有愛神的心來守這些律法
[00:07:00.320 --> 00:07:03.760]  只是文字上加了這些條例
[00:07:03.760 --> 00:07:06.320]  加上了欄杆是守不到的
[00:07:06.320 --> 00:07:07.920]  如果你不愛神的話
[00:07:07.920 --> 00:07:10.160]  你絕對守不到神的律例典章
[00:07:10.160 --> 00:07:12.960]  這個就是他們的問題
[00:07:12.960 --> 00:07:18.080]  猶太人的拉比將律法總結了613條
[00:07:18.080 --> 00:07:20.400]  其中分為兩個部分
[00:07:20.400 --> 00:07:24.240]  248條是必須要做的事
[00:07:24.240 --> 00:07:29.120]  365條是必定不可以做的事
[00:07:29.120 --> 00:07:30.960]  所以分開了有兩邊
[00:07:30.960 --> 00:07:36.080]  你一定要做的和你一定不可以做的律例典章
[00:07:36.080 --> 00:07:39.440]  我們先說一定要做的事
[00:07:39.440 --> 00:07:41.920]  就是248條
[00:07:41.920 --> 00:07:46.640]  猶太人說這是代表我們身體的肢體
[00:07:46.640 --> 00:07:50.160]  是保護我們的身體的這些律例典章
[00:07:50.160 --> 00:07:54.000]  有人就會說代表我們的肢體
[00:07:54.000 --> 00:07:56.800]  我們只有兩隻手兩隻腳
[00:07:56.800 --> 00:08:01.920]  哪裡有248條律例這麼厲害
[00:08:01.920 --> 00:08:03.840]  猶太人的拉比就會說
[00:08:03.840 --> 00:08:07.040]  這是代表你們身體裡的骨頭
[00:08:07.040 --> 00:08:14.720]  包括手腳頭頸脊骨的骨頭加起來就有248條
[00:08:14.720 --> 00:08:18.720]  但是現在醫學已經證明了
[00:08:18.720 --> 00:08:21.120]  人的身體有多少條骨頭
[00:08:21.120 --> 00:08:24.320]  一個成人是有206條的骨頭
[00:08:24.320 --> 00:08:28.800]  剛剛出生的嬰兒是差不多300條
[00:08:28.800 --> 00:08:32.640]  當我們長大的時候很多骨頭都會合在一起
[00:08:32.640 --> 00:08:36.400]  所以成人就會少了很多骨頭
[00:08:36.400 --> 00:08:38.400]  去到206條
[00:08:38.400 --> 00:08:42.000]  但是你說都沒有248條
[00:08:42.000 --> 00:08:46.800]  猶太人的拉比就說有很多律法是保護你的心
[00:08:46.800 --> 00:08:51.200]  醫學上也有說到心臟的骨骼
[00:08:51.200 --> 00:08:55.040]  但是其實基本上心是沒有骨的
[00:08:55.040 --> 00:09:00.160]  所以怎樣會有248條都需要有些想像力
[00:09:00.160 --> 00:09:05.520]  我們才能夠得到248條一定要做的事
[00:09:05.520 --> 00:09:09.760]  還有那365條不可以做的事呢
[00:09:09.760 --> 00:09:12.160]  猶太人的拉比會說
[00:09:12.160 --> 00:09:14.880]  這些是代表我們的筋脈
[00:09:14.880 --> 00:09:18.240]  就好像你的筋是拉著你
[00:09:18.240 --> 00:09:20.640]  讓你不要做壞事
[00:09:20.640 --> 00:09:22.640]  這些事你不可以做的
[00:09:22.640 --> 00:09:28.240]  所以你看到筋骨都是出現在猶太人的律法
[00:09:28.240 --> 00:09:30.720]  骨頭就是代表你一定要做的事
[00:09:30.720 --> 00:09:33.120]  來支持你保護你的身體
[00:09:33.120 --> 00:09:36.320]  筋是代表不可以做的事
[00:09:36.320 --> 00:09:41.360]  365條剛剛一年就有365天
[00:09:41.360 --> 00:09:44.720]  所以每一天你都有不可以做的事
[00:09:44.720 --> 00:09:47.280]  但是一個平常人來說
[00:09:47.280 --> 00:09:49.360]  能不能記住這麼多律法呢?
[00:09:49.360 --> 00:09:50.640]  是不能記住的
[00:09:50.640 --> 00:09:54.480]  所以猶太人都把律法帶在手上
[00:09:54.480 --> 00:09:57.520]  嘩!看看我還有什麼不應該做的事
[00:09:57.520 --> 00:10:04.720]  這個正是彼得在使徒行傳的15章第10節所說
[00:10:04.720 --> 00:10:07.760]  彼得說為什麼試探神
[00:10:07.760 --> 00:10:11.520]  要把我們祖宗和我們所不能做的事
[00:10:11.520 --> 00:10:14.720]  放在門徒的脖子上呢?
[00:10:14.720 --> 00:10:17.520]  沒有人能夠做得到的這些律法
[00:10:17.520 --> 00:10:22.000]  非要這些門徒接受神的人來做
[00:10:22.000 --> 00:10:24.960]  彼得說你為什麼要這樣做呢?
[00:10:24.960 --> 00:10:30.000]  神和以色列人納約的律例典章
[00:10:30.000 --> 00:10:34.160]  是在里美記的26章和新命記的28章
[00:10:34.160 --> 00:10:39.520]  我們首先看看里美記的26章14節和15節怎麼說
[00:10:39.520 --> 00:10:42.480]  神說:你們若不聽從我
[00:10:42.480 --> 00:10:44.400]  不遵行我的誡命
[00:10:44.400 --> 00:10:46.240]  厭棄我的律例
[00:10:46.240 --> 00:10:48.240]  厭惡我的典章
[00:10:48.240 --> 00:10:50.960]  不遵行我一切的誡命
[00:10:50.960 --> 00:10:52.640]  背棄我的約
[00:10:52.640 --> 00:10:55.600]  詛咒就會臨到你們的身上
[00:10:55.600 --> 00:10:59.760]  有沒有看到神說要遵守多少條的律例?
[00:10:59.760 --> 00:11:01.680]  一切的律例
[00:11:01.680 --> 00:11:02.960]  這個很重要
[00:11:02.960 --> 00:11:07.440]  在里美記的26章16至43節
[00:11:07.440 --> 00:11:11.760]  就是說不遵守一切律例的後果
[00:11:11.760 --> 00:11:13.360]  就會有詛咒
[00:11:13.360 --> 00:11:17.200]  新命記的28章15節也說
[00:11:17.200 --> 00:11:20.800]  你若不聽從耶和華你神的話
[00:11:20.800 --> 00:11:25.200]  不謹守遵行他的一切誡命律例
[00:11:25.200 --> 00:11:27.600]  就是我今天所吩咐你的
[00:11:27.600 --> 00:11:30.480]  這以下的詛咒必追隨你
[00:11:30.480 --> 00:11:32.320]  臨到你的身上
[00:11:32.320 --> 00:11:36.400]  我們又看到神說要遵守多少條的律例?
[00:11:36.400 --> 00:11:38.000]  一切的律例
[00:11:38.000 --> 00:11:39.840]  一切的律例典章
[00:11:39.840 --> 00:11:41.440]  若不是的話
[00:11:41.440 --> 00:11:45.760]  新命記的28章16至68節就說出
[00:11:45.760 --> 00:11:48.480]  不遵守一切律例的後果
[00:11:48.480 --> 00:11:52.000]  就是詛咒臨到你的身上
[00:11:52.000 --> 00:11:58.000]  這也是為什麼以色列人拼命遵守這些律法
[00:11:58.000 --> 00:12:01.600]  就是他們認為這樣才能得救
[00:12:01.600 --> 00:12:03.760]  能夠是夢神的喜悅
[00:12:03.760 --> 00:12:07.360]  保羅身為法利塞人中的法利塞人
[00:12:07.360 --> 00:12:10.880]  他是非常明白猶太人的律法
[00:12:10.880 --> 00:12:14.400]  所以他知道律法是完美
[00:12:14.400 --> 00:12:18.640]  如果你要靠自己的行為來守神的律法
[00:12:18.640 --> 00:12:21.120]  你就要守住一切的律法
[00:12:21.120 --> 00:12:22.880]  一條都不能跌倒
[00:12:22.880 --> 00:12:25.680]  你要守住所有的律法
[00:12:25.680 --> 00:12:28.240]  但是根本沒有人做得到
[00:12:28.240 --> 00:12:30.160]  這就是原因
[00:12:30.160 --> 00:12:32.400]  為什麼我們每一個得救的人
[00:12:32.400 --> 00:12:34.240]  是接受耶穌基督
[00:12:34.240 --> 00:12:37.440]  而不是靠我們自己的行為來得救
[00:12:37.440 --> 00:12:39.360]  沒有人能夠做得到
[00:12:39.360 --> 00:12:41.920]  只有耶穌基督是完美的
[00:12:41.920 --> 00:12:43.920]  只有接受了耶穌基督
[00:12:43.920 --> 00:12:46.240]  祂的義披在我們的身上
[00:12:46.240 --> 00:12:49.760]  神望見我們就看到祂獨身子的義
[00:12:49.760 --> 00:12:53.680]  只有這樣才能真正與神和好
[00:12:53.680 --> 00:12:56.640]  這就是為什麼保羅說
[00:12:56.640 --> 00:13:01.280]  是「恩順稱義」才能得救
[00:13:01.280 --> 00:13:05.360]  所以保羅在加拉太書的三章十節說
[00:13:05.360 --> 00:13:07.760]  「凡以行律法為本的
[00:13:07.760 --> 00:13:09.600]  都是被詛咒的
[00:13:09.600 --> 00:13:11.680]  因為經上記著說
[00:13:11.680 --> 00:13:16.800]  凡不尚照律法書上所記的一切之事去行
[00:13:16.800 --> 00:13:18.880]  就被詛咒」
[00:13:18.880 --> 00:13:23.040]  我們如果要靠守神的律法來得救的話
[00:13:23.040 --> 00:13:25.760]  要做多久?
[00:13:25.760 --> 00:13:29.360]  是常常要做 永遠要做
[00:13:29.360 --> 00:13:31.120]  你要守多少條?
[00:13:31.120 --> 00:13:34.480]  一切的事項你全部都要守
[00:13:34.480 --> 00:13:37.120]  否則在你未記二十六章
[00:13:37.120 --> 00:13:39.440]  和生命記二十八章的詛咒
[00:13:39.440 --> 00:13:41.600]  就會臨到你的身上
[00:13:41.600 --> 00:13:43.600]  加拉太書的三章十一節
[00:13:43.600 --> 00:13:44.720]  保羅再說
[00:13:44.720 --> 00:13:47.040]  「沒有一個人靠著律法
[00:13:47.040 --> 00:13:49.120]  在神的面前稱義
[00:13:49.120 --> 00:13:50.480]  這是明顯的
[00:13:50.480 --> 00:13:51.840]  因為經上說
[00:13:51.840 --> 00:13:54.800]  「義人必恩順特慎」
[00:13:54.800 --> 00:13:59.520]  保羅說沒有人能夠守得到律法而得救
[00:13:59.520 --> 00:14:02.320]  他引用了舊約哈巴谷書
[00:14:02.320 --> 00:14:04.480]  說義人恩順特慎
[00:14:04.480 --> 00:14:06.320]  其實聖經很清楚
[00:14:06.320 --> 00:14:08.960]  早在舊約已經告訴我們
[00:14:08.960 --> 00:14:10.960]  不是靠行為得救
[00:14:10.960 --> 00:14:13.920]  是靠信心接受耶穌基督
[00:14:13.920 --> 00:14:17.200]  以致能夠成為一個義人
[00:14:17.200 --> 00:14:22.240]  這也是在《雅各書》二章十節所說
[00:14:22.240 --> 00:14:24.880]  「因為凡遵守全律法的
[00:14:24.880 --> 00:14:27.040]  只在一條上跌倒
[00:14:27.040 --> 00:14:29.920]  他就是犯了重條」
[00:14:29.920 --> 00:14:33.440]  你會覺得很奇怪
[00:14:33.440 --> 00:14:36.800]  猶太人613條的誡命
[00:14:36.800 --> 00:14:39.280]  你說我守到612條
[00:14:39.280 --> 00:14:41.120]  都很厲害了
[00:14:41.120 --> 00:14:43.520]  應該是Hallelujah
[00:14:43.520 --> 00:14:45.520]  你守到612條
[00:14:45.520 --> 00:14:47.360]  但是雅各怎麼說
[00:14:47.360 --> 00:14:48.960]  你一條上跌倒
[00:14:48.960 --> 00:14:50.480]  你就是犯了重條
[00:14:50.480 --> 00:14:51.760]  根本沒用
[00:14:51.760 --> 00:14:54.800]  那你說為什麼會這樣
[00:14:54.800 --> 00:14:56.880]  我和大家說過很多次
[00:14:56.880 --> 00:14:58.320]  我很喜歡下圍棋
[00:14:58.320 --> 00:15:01.360]  不如用一個圍棋的例子
[00:15:01.360 --> 00:15:03.360]  來做例子
[00:15:03.360 --> 00:15:06.160]  如果兩個高手在下棋的時候
[00:15:06.160 --> 00:15:08.160]  在下一盤很完美的棋
[00:15:08.160 --> 00:15:10.160]  應該打和的
[00:15:10.160 --> 00:15:13.040]  結果兩個人都是下得完美
[00:15:13.040 --> 00:15:14.720]  應該打和
[00:15:14.720 --> 00:15:17.680]  但如果有一方走錯一步棋
[00:15:17.680 --> 00:15:21.680]  一子錯滿盤皆落索
[00:15:21.680 --> 00:15:23.200]  你有沒有聽過這一句話
[00:15:23.920 --> 00:15:27.200]  兩個高手下棋都是這樣
[00:15:27.200 --> 00:15:29.200]  何況是神的律例典章
[00:15:29.200 --> 00:15:32.400]  神比這兩個人更加完美
[00:15:32.400 --> 00:15:35.360]  如果你的對手是神
[00:15:35.360 --> 00:15:38.160]  你要遵守他所有的律法
[00:15:38.160 --> 00:15:39.360]  來得救的話
[00:15:39.360 --> 00:15:41.680]  你是不是要做到完美
[00:15:41.680 --> 00:15:43.920]  你做到不完美
[00:15:43.920 --> 00:15:46.560]  一子錯滿盤皆落索
[00:15:46.560 --> 00:15:48.160]  這個就是原因
[00:15:48.160 --> 00:15:50.160]  所以只要你犯一條
[00:15:50.160 --> 00:15:52.160]  就等於犯了重條
[00:15:52.160 --> 00:15:54.160]  如果你要靠自己來做的話
[00:15:54.160 --> 00:15:56.160]  那你說
[00:15:56.160 --> 00:16:00.160]  為什麼神還要把律法給以色列人
[00:16:00.160 --> 00:16:02.160]  沒有人能夠守得住
[00:16:02.160 --> 00:16:04.160]  那不就拿來搞
[00:16:04.160 --> 00:16:08.160]  為什麼神要把律法給以色列人
[00:16:08.160 --> 00:16:12.160]  是要讓他們看到他們做不到
[00:16:12.160 --> 00:16:16.160]  是要讓他們看到他們是真正的罪人
[00:16:16.160 --> 00:16:18.160]  反映出他們的罪
[00:16:18.160 --> 00:16:20.160]  知道做不到就會怎樣
[00:16:20.160 --> 00:16:22.160]  接受耶穌基督接受神
[00:16:22.160 --> 00:16:26.160]  這個就是唯一的原因
[00:16:26.160 --> 00:16:28.160]  要成為一個義人
[00:16:28.160 --> 00:16:32.160]  唯一的途徑就是憑著信心來接受神
[00:16:32.160 --> 00:16:34.160]  接受耶穌基督
[00:16:34.160 --> 00:16:36.160]  所以為什麼在哈巴谷書說
[00:16:36.160 --> 00:16:38.160]  義人因信得心
[00:16:38.160 --> 00:16:40.160]  就是靠著我們的信心
[00:16:40.160 --> 00:16:44.160]  不是靠行為來得救
[00:16:44.160 --> 00:16:48.160]  當保羅說出這些解釋的時候
[00:16:48.160 --> 00:16:52.160]  猶太人一定會抗議
[00:16:52.160 --> 00:16:56.160]  你這樣說還有人守律法的?
[00:16:56.160 --> 00:16:58.160]  你不是把律法拋出窗口
[00:16:58.160 --> 00:17:00.160]  把神的律法全部廢掉嗎?
[00:17:00.160 --> 00:17:04.160]  所以保羅為什麼要在羅馬書
[00:17:04.160 --> 00:17:06.160]  尤其是在羅馬書第七章
[00:17:06.160 --> 00:17:10.160]  說出了律法的教導
[00:17:10.160 --> 00:17:14.160]  就是要讓人知道他沒有廢除律法
[00:17:14.160 --> 00:17:16.160]  他要讓人知道律法的意義
[00:17:16.160 --> 00:17:18.160]  律法的教導是什麼
[00:17:18.160 --> 00:17:22.160]  尤其是在羅馬書第七章
[00:17:22.160 --> 00:17:26.160]  他不斷說出了我們和律法的關係
[00:17:26.160 --> 00:17:29.160]  但我們先看看羅馬書三章至五章說
[00:17:29.160 --> 00:17:32.160]  律法是不能夠救贖我們
[00:17:32.160 --> 00:17:34.160]  不是靠守律法
[00:17:34.160 --> 00:17:36.160]  是靠神的恩典
[00:17:36.160 --> 00:17:38.160]  是靠相信
[00:17:38.160 --> 00:17:40.160]  羅馬書第六章說
[00:17:40.160 --> 00:17:42.160]  律法不能夠讓我們聖潔
[00:17:42.160 --> 00:17:44.160]  我們怎麼能夠聖潔呢?
[00:17:44.160 --> 00:17:46.160]  因為我們有他的義披在我們身上
[00:17:46.160 --> 00:17:48.160]  不是我們自己來做的
[00:17:48.160 --> 00:17:50.160]  羅馬書七章一至六節
[00:17:50.160 --> 00:17:52.160]  就是我上次和大家說的
[00:17:52.160 --> 00:17:54.160]  律法不能夠定我們的罪
[00:17:54.160 --> 00:17:56.160]  我們不在律法之下
[00:17:56.160 --> 00:18:00.160]  羅馬書七章七至十三節
[00:18:00.160 --> 00:18:02.160]  是我們今天要說的
[00:18:02.160 --> 00:18:04.160]  就是律法要我們知罪
[00:18:04.160 --> 00:18:06.160]  律法不單不能夠救贖我們
[00:18:06.160 --> 00:18:08.160]  不能夠定我們的罪
[00:18:08.160 --> 00:18:10.160]  還會引人犯罪
[00:18:10.160 --> 00:18:12.160]  還會彰顯出人的罪性
[00:18:12.160 --> 00:18:14.160]  最後帶來死亡
[00:18:14.160 --> 00:18:16.160]  這是我今天要和大家說的
[00:18:16.160 --> 00:18:21.160]  在羅馬書七章十四至二十五節
[00:18:21.160 --> 00:18:23.160]  是我下次要說的
[00:18:23.160 --> 00:18:26.160]  律法甚至不能夠令我們脫離罪
[00:18:26.160 --> 00:18:29.160]  只要我們仍然在我們的身體當中
[00:18:29.160 --> 00:18:31.160]  我們仍然會犯罪
[00:18:31.160 --> 00:18:34.160]  仍然會有引誘來犯罪
[00:18:34.160 --> 00:18:36.160]  會和罪爭鬥
[00:18:36.160 --> 00:18:38.160]  那你說怎麼辦呢?
[00:18:38.160 --> 00:18:40.160]  繼續爭鬥
[00:18:40.160 --> 00:18:44.160]  答案在羅馬書第八章一至四節
[00:18:44.160 --> 00:18:48.160]  保羅說律法將會被承傳
[00:18:48.160 --> 00:18:50.160]  如何承傳呢?
[00:18:50.160 --> 00:18:52.160]  等一下我會和大家說
[00:18:52.160 --> 00:18:58.160]  所以羅馬書真是一本很富於分析性的書
[00:18:58.160 --> 00:19:03.160]  我們看到保羅將律法分析得非常清楚
[00:19:03.160 --> 00:19:08.160]  同樣羅馬書也可以用來分析神的因典
[00:19:08.160 --> 00:19:10.160]  能夠分析信心
[00:19:10.160 --> 00:19:12.160]  能夠分析清義
[00:19:12.160 --> 00:19:14.160]  能夠分析罪
[00:19:14.160 --> 00:19:18.160]  所以我們看到羅馬書真是一本不可多得的書
[00:19:18.160 --> 00:19:21.160]  羅馬書第七章告訴我們
[00:19:21.160 --> 00:19:24.160]  律法是很重要
[00:19:24.160 --> 00:19:27.160]  因為律法能夠指出人的罪
[00:19:27.160 --> 00:19:31.160]  這就是神給律法最重要的原因
[00:19:31.160 --> 00:19:34.160]  還有第八章說出
[00:19:34.160 --> 00:19:37.160]  律法最終是要被承傳
[00:19:37.160 --> 00:19:39.160]  由誰來承傳呢?
[00:19:39.160 --> 00:19:41.160]  是由信徒
[00:19:41.160 --> 00:19:43.160]  由你和我來承傳
[00:19:43.160 --> 00:19:45.160]  如何能夠承傳律法呢?
[00:19:45.160 --> 00:19:47.160]  在羅馬書第八章我們會說
[00:19:47.160 --> 00:19:49.160]  不是靠我們自己的力量
[00:19:49.160 --> 00:19:51.160]  是靠聖靈的帶領
[00:19:51.160 --> 00:19:54.160]  我們才能夠承傳律法
[00:19:54.160 --> 00:19:57.160]  這個我會遲些再和大家說
[00:19:57.160 --> 00:20:00.160]  今天這篇很奇怪
