
[00:00:00.000 --> 00:00:06.000]  今日係豐盛家嘅大日子
[00:02:46.000 --> 00:02:51.000]  我們是祂做的,也是屬祂的
[00:02:51.000 --> 00:02:56.000]  我們是祂的民,也是祂草長的羊
[00:02:56.000 --> 00:02:58.000]  這裡就講得很清楚
[00:02:58.000 --> 00:03:03.000]  為什麼要侍奉和侍奉哪一位
[00:03:03.000 --> 00:03:07.000]  第一個就是,其實有三個原因
[00:03:07.000 --> 00:03:10.000]  乍看之下我們看到兩個原因
[00:03:10.000 --> 00:03:14.000]  其實有三個原因要來敬拜侍奉祂
[00:03:14.000 --> 00:03:20.000]  第一個就是守約斯慈愛的那位上主
[00:03:20.000 --> 00:03:24.000]  是他將他的名字,將他是哪一位
[00:03:24.000 --> 00:03:28.000]  向人啟示,特別是向以色列民啟示
[00:03:28.000 --> 00:03:31.000]  這個在守約裡面的
[00:03:31.000 --> 00:03:35.000]  這位與他的百姓有特別的關係的
[00:03:35.000 --> 00:03:39.000]  這位是我們要敬拜,要讚美的
[00:03:39.000 --> 00:03:44.000]  第二個就是,我們是他所做的
[00:03:44.000 --> 00:03:47.000]  我們是完全屬於他的
[00:03:47.000 --> 00:03:50.000]  因為他是創造主
[00:03:50.000 --> 00:03:54.000]  創造的主,萬有的源頭
[00:03:54.000 --> 00:03:59.000]  也是擁有一切萬有的這位主
[00:03:59.000 --> 00:04:03.000]  因為他是創造,所以我們分屬於他
[00:04:03.000 --> 00:04:08.000]  無神主義的人,他們會拒絕這位創造者
[00:04:08.000 --> 00:04:13.000]  他們會找其他的東西來解釋這個宇宙萬物的來源
[00:04:13.000 --> 00:04:17.000]  來解釋自己作為一個人到底是什麼
[00:04:17.000 --> 00:04:20.000]  但是當你看這些無神主義的
[00:04:20.000 --> 00:04:25.000]  無論是新無神主義的,歷世歷代的,否定上主的
[00:04:25.000 --> 00:04:29.000]  他們最後都是落在一個死胡同裡面
[00:04:29.000 --> 00:04:32.000]  有些人就會很聰明的問
[00:04:32.000 --> 00:04:35.000]  既然這位上主是創造萬有
[00:04:35.000 --> 00:04:38.000]  那麼這位上主是誰創造的
[00:04:38.000 --> 00:04:42.000]  你可能都聽過這些蠢蠢的,又好像很聰明的問題
[00:04:42.000 --> 00:04:49.000]  是完全不合邏輯,完全不顧這個詞語的定義的
[00:04:49.000 --> 00:04:52.000]  這樣來爭論,爭論來爭論去都沒有意思的
[00:04:52.000 --> 00:04:55.000]  但是親愛的兄姊妹,聖經告訴我們
[00:04:55.000 --> 00:04:58.000]  萬有是藉著他做的
[00:04:58.000 --> 00:05:02.000]  凡被做的,沒有一樣不是藉著他做的
[00:05:02.000 --> 00:05:09.000]  寧是他用自己權柄的能力,權柄的話語來維繫萬有
[00:05:09.000 --> 00:05:13.000]  我們是他所做的,我們是屬於他的
[00:05:13.000 --> 00:05:15.000]  所以我們來敬拜他
[00:05:15.000 --> 00:05:20.000]  親愛的,當人有所屬,有所歸依
[00:05:20.000 --> 00:05:22.000]  知道他自己在哪裡來
[00:05:22.000 --> 00:05:25.000]  又知道自己今天在做什麼
[00:05:25.000 --> 00:05:27.000]  又知道將來會怎樣
[00:05:27.000 --> 00:05:30.000]  這個是不是人生一個極大的祝福啊
[00:05:30.000 --> 00:05:32.000]  是不是啊,親愛的兄姊妹
[00:05:32.000 --> 00:05:34.000]  我看到今天有很多的人
[00:05:34.000 --> 00:05:38.000]  以前是無神的,以前是其他宗教的
[00:05:38.000 --> 00:05:40.000]  以前是信其他主義的
[00:05:40.000 --> 00:05:44.000]  後來他們一一的來歸向這一位
[00:05:44.000 --> 00:05:45.000]  侍奉這一位
[00:05:45.000 --> 00:05:46.000]  他們說什麼
[00:05:46.000 --> 00:05:49.000]  因為在其他一切裡面
[00:05:49.000 --> 00:05:51.000]  我們都找不到一個家
[00:05:51.000 --> 00:05:54.000]  我們都找不到安身立命之本
[00:05:54.000 --> 00:05:57.000]  我們都找不到人生真正的價值
[00:05:57.000 --> 00:05:59.000]  真正的意義啊
[00:05:59.000 --> 00:06:01.000]  親愛的弟兄姊妹
[00:06:01.000 --> 00:06:03.000]  我們是他所做的
[00:06:03.000 --> 00:06:05.000]  我們是屬於他的
[00:06:05.000 --> 00:06:08.000]  所以我們來敬拜他,Amen
[00:06:08.000 --> 00:06:10.000]  另外一樣就是
[00:06:10.000 --> 00:06:13.000]  我們是他的民
[00:06:13.000 --> 00:06:16.000]  也是他草場的羊
[00:06:16.000 --> 00:06:19.000]  他是我們的大牧者
[00:06:19.000 --> 00:06:22.000]  聖經喜歡用這個牧者
[00:06:22.000 --> 00:06:25.000]  來講我們的主,我們的神
[00:06:25.000 --> 00:06:28.000]  聖經也都用這個牧羊人
[00:06:28.000 --> 00:06:33.000]  來講以色列國民裡面的領袖啊
[00:06:33.000 --> 00:06:35.000]  所以這一位的上主
[00:06:35.000 --> 00:06:39.000]  他是一個組織他自己的國度
[00:06:39.000 --> 00:06:41.000]  組織他自己的人民
[00:06:41.000 --> 00:06:44.000]  然後他遇到牧羊人那樣
[00:06:44.000 --> 00:06:50.000]  慈愛地眷顧,公認,保護的
[00:06:50.000 --> 00:06:51.000]  Hallelujah
[00:06:51.000 --> 00:06:54.000]  我們有這三大的原因
[00:06:54.000 --> 00:06:58.000]  守約的神,創造的神,牧羊的神
[00:06:58.000 --> 00:07:01.000]  我們是不是應該來侍奉啊
[00:07:01.000 --> 00:07:03.000]  那怎麼侍奉呢
[00:07:03.000 --> 00:07:06.000]  當稱謝進入他的門
[00:07:06.000 --> 00:07:09.000]  當讚美進入他的園
[00:07:09.000 --> 00:07:12.000]  當感謝他,稱頌他的名
[00:07:12.000 --> 00:07:16.000]  我們的侍奉就是由心發出的感恩
[00:07:16.000 --> 00:07:18.000]  由心發出的讚美
[00:07:18.000 --> 00:07:20.000]  親愛的弟兄姊妹
[00:07:20.000 --> 00:07:23.000]  今天很多人抑鬱啊
[00:07:23.000 --> 00:07:25.000]  我想告訴你
[00:07:25.000 --> 00:07:30.000]  其中一個能夠抗抑鬱的藥呢
[00:07:30.000 --> 00:07:32.000]  不是去醫院拿的
[00:07:32.000 --> 00:07:34.000]  是從屍片一百邊拿的
[00:07:34.000 --> 00:07:36.000]  屍片一百邊
[00:07:36.000 --> 00:07:39.000]  這一百克的讚美藥
[00:07:39.000 --> 00:07:43.000]  能夠幫助我們消除抑鬱
[00:07:43.000 --> 00:07:48.000]  Hallelujah
[00:07:48.000 --> 00:07:52.000]  我們真的很想Jenny又帶我們再唱一次歌
[00:07:52.000 --> 00:07:54.000]  不過不會啊
[00:07:54.000 --> 00:07:56.000]  我們每個星期繼續回來
[00:07:56.000 --> 00:07:58.000]  我們每天都學習
[00:07:58.000 --> 00:08:03.000]  來發出感謝讚美的歌聲
[00:08:03.000 --> 00:08:08.000]  我發覺有時實在我們說太多其他的說話
[00:08:08.000 --> 00:08:10.000]  實在我們忘記了
[00:08:10.000 --> 00:08:13.000]  我們應該來到神的面前
[00:08:13.000 --> 00:08:17.000]  來感謝他,來稱頌他
[00:08:17.000 --> 00:08:20.000]  所以今天都順便提醒大家
[00:08:20.000 --> 00:08:27.000]  回家記得多唱一些讚美的詩歌
[00:08:27.000 --> 00:08:29.000]  好不好啊
[00:08:29.000 --> 00:08:31.000]  回來的時候
[00:08:31.000 --> 00:08:34.000]  不要管自己唱得好不好聽
[00:08:34.000 --> 00:08:36.000]  我們都大聲唱
[00:08:36.000 --> 00:08:39.000]  我們都用心唱
[00:08:39.000 --> 00:08:41.000]  好不好啊
[00:08:41.000 --> 00:08:44.000]  我聽到Kuti的聲音
[00:08:44.000 --> 00:08:47.000]  因為耶和華本位先
[00:08:47.000 --> 00:08:50.000]  他的慈愛傳到永遠
[00:08:50.000 --> 00:08:52.000]  他的信實直到萬代
[00:08:52.000 --> 00:08:55.000]  原來是師奉就是敬拜
[00:08:55.000 --> 00:08:58.000]  師奉就是歌頌讚美
[00:08:58.000 --> 00:09:00.000]  說完了是不是啊
[00:09:00.000 --> 00:09:02.000]  當然不是啊
[00:09:02.000 --> 00:09:06.000]  就是由這個敬拜讚美湧流出來
[00:09:06.000 --> 00:09:08.000]  我們人生的侍奉
[00:09:08.000 --> 00:09:12.000]  我和大家分享廣義和俠義方面的
[00:09:12.000 --> 00:09:17.000]  待會兒侍奉人員名單裡沒有我份
[00:09:17.000 --> 00:09:19.000]  所以我就不是
[00:09:19.000 --> 00:09:23.000]  廣義方面其實沒有人可以不侍奉
[00:09:23.000 --> 00:09:26.000]  我很喜歡一個叫Bob Dylan的人
[00:09:26.000 --> 00:09:28.000]  他寫了一首歌
[00:09:28.000 --> 00:09:30.000]  You've got to serve somebody
[00:09:30.000 --> 00:09:34.000]  他那首歌的歌詞長到十節
[00:09:34.000 --> 00:09:37.000]  但他講盡人生百態
[00:09:37.000 --> 00:09:42.000]  講盡什麼達官貴人或者凡夫走卒
[00:09:42.000 --> 00:09:44.000]  任何的人
[00:09:44.000 --> 00:09:46.000]  他最後一句話都是
[00:09:46.000 --> 00:09:49.000]  You've got to serve somebody
[00:09:49.000 --> 00:09:52.000]  即是你永遠不會是你自己的主人
[00:09:52.000 --> 00:09:54.000]  親愛的請你記住
[00:09:54.000 --> 00:10:00.000]  你怎樣都是在服侍某一個主人
[00:10:00.000 --> 00:10:02.000]  Well it may be the devil
[00:10:02.000 --> 00:10:04.000]  or it may be the lord
[00:10:04.000 --> 00:10:07.000]  But you're gonna have to serve somebody
[00:10:07.000 --> 00:10:10.000]  即是無論是鬼是神
[00:10:10.000 --> 00:10:12.000]  無論是上主是魔鬼
[00:10:12.000 --> 00:10:16.000]  總之你都會有一個主宰
[00:10:16.000 --> 00:10:17.000]  主耶穌告訴我們
[00:10:17.000 --> 00:10:19.000]  一個人不能侍奉兩個主
[00:10:19.000 --> 00:10:22.000]  你們不能又侍奉上帝又侍奉馬門
[00:10:22.000 --> 00:10:23.000]  保羅告訴我們
[00:10:23.000 --> 00:10:25.000]  我以神的慈悲勸你
[00:10:25.000 --> 00:10:29.000]  將身體獻上當作活祭
[00:10:29.000 --> 00:10:31.000]  是聖潔的是神所喜悅的
[00:10:31.000 --> 00:10:36.000]  你們如此侍奉乃是理所當然的
[00:10:36.000 --> 00:10:39.000]  這個諾曼書十二章的侍奉
[00:10:39.000 --> 00:10:41.000]  是用一個特別的詞翻譯出來
[00:10:41.000 --> 00:10:43.000]  可以用作敬拜
[00:10:43.000 --> 00:10:47.000]  但是如果說你將身體獻上
[00:10:47.000 --> 00:10:51.000]  這個是你理所當然的敬拜
[00:10:51.000 --> 00:10:53.000]  有些翻譯的人就覺得
[00:10:53.000 --> 00:10:59.000]  將身體的活祭當作一個敬拜
[00:10:59.000 --> 00:11:05.000]  好像不太合敬拜禮儀的事
[00:11:05.000 --> 00:11:07.000]  因為你是日常生活的
[00:11:07.000 --> 00:11:11.000]  所以英文的人就研究了兩個字
[00:11:11.000 --> 00:11:13.000]  一個是你們的worship
[00:11:13.000 --> 00:11:16.000]  你這樣獻上身體就是你的worship
[00:11:16.000 --> 00:11:20.000]  但有些人就說不如用service
[00:11:20.000 --> 00:11:22.000]  用服事
[00:11:22.000 --> 00:11:24.000]  到底是敬拜還是服事呢
[00:11:24.000 --> 00:11:27.000]  可能你聽到有少少亂
[00:11:27.000 --> 00:11:29.000]  但簡單來說
[00:11:29.000 --> 00:11:33.000]  我們的日常生活
[00:11:33.000 --> 00:11:36.000]  都是一種的侍奉
[00:11:36.000 --> 00:11:40.000]  將生命獻上是一種的侍奉
[00:11:40.000 --> 00:11:42.000]  保羅又再講其他地方
[00:11:42.000 --> 00:11:43.000]  講得再清楚一點
[00:11:43.000 --> 00:11:47.000]  無論做什麼都是侍奉
[00:11:47.000 --> 00:11:51.000]  由心裏面用心去做
[00:11:51.000 --> 00:11:53.000]  是好像為主而做
[00:11:53.000 --> 00:11:55.000]  不是做給人
[00:11:55.000 --> 00:11:57.000]  也不是做給人看
[00:11:57.000 --> 00:11:59.000]  因為知道無論做什麼
[00:11:59.000 --> 00:12:01.000]  我們為主做
[00:12:01.000 --> 00:12:03.000]  主都會欣賞的
[00:12:03.000 --> 00:12:05.000]  親愛的
[00:12:05.000 --> 00:12:08.000]  這是否釋放人心力很大的一件事
[00:12:08.000 --> 00:12:10.000]  很多人都很自卑
[00:12:10.000 --> 00:12:12.000]  你問他做什麼工作
[00:12:12.000 --> 00:12:14.000]  他不敢告訴你
[00:12:14.000 --> 00:12:16.000]  或者告訴你
[00:12:16.000 --> 00:12:18.000]  我沒用的
[00:12:18.000 --> 00:12:20.000]  其實沒有人是沒用的
[00:12:20.000 --> 00:12:23.000]  每一個人活在這個世上
[00:12:23.000 --> 00:12:25.000]  用心去做
[00:12:25.000 --> 00:12:28.000]  主給你有機會有力量做的事
[00:12:28.000 --> 00:12:30.000]  都是一種侍奉
[00:12:30.000 --> 00:12:32.000]  好不好啊
[00:12:32.000 --> 00:12:34.000]  這是否很大的釋放啊
[00:12:34.000 --> 00:12:36.000]  所以有得升高級
[00:12:36.000 --> 00:12:38.000]  沒得升高級
[00:12:38.000 --> 00:12:40.000]  有得做哪個行業
[00:12:40.000 --> 00:12:42.000]  有得入什麼學校
[00:12:42.000 --> 00:12:44.000]  只要我在當時
[00:12:44.000 --> 00:12:47.000]  我學習用心去做好那件事
[00:12:47.000 --> 00:12:49.000]  是為主而做
[00:12:49.000 --> 00:12:51.000]  是忠心去做
[00:12:51.000 --> 00:12:53.000]  主欣賞
[00:12:53.000 --> 00:12:55.000]  你聽我講這個故事很多次
[00:12:55.000 --> 00:12:57.000]  不過我再幫你溫習一下
[00:12:57.000 --> 00:12:59.000]  如果你問一位的主婦
[00:12:59.000 --> 00:13:01.000]  你問太太
[00:13:01.000 --> 00:13:03.000]  請問你做姓何
[00:13:03.000 --> 00:13:05.000]  她說我沒事做
[00:13:05.000 --> 00:13:07.000]  我沒用的
[00:13:07.000 --> 00:13:09.000]  我是黃面婆
[00:13:09.000 --> 00:13:11.000]  我只是在家煮飯
[00:13:11.000 --> 00:13:13.000]  你有沒有聽過這個故事
[00:13:13.000 --> 00:13:15.000]  不記得了
[00:13:15.000 --> 00:13:18.000]  其實傳道人說話重覆是無所謂的
[00:13:18.000 --> 00:13:20.000]  因為我發覺YOUTUBE的KOL
[00:13:20.000 --> 00:13:22.000]  說話比我重覆
[00:13:22.000 --> 00:13:24.000]  但大家都是日日夜夜的聽
[00:13:24.000 --> 00:13:26.000]  我真是生氣
[00:13:26.000 --> 00:13:28.000]  所以我現在不怕重覆
[00:13:28.000 --> 00:13:30.000]  越老越不怕重覆
[00:13:30.000 --> 00:13:32.000]  不過反而我剛才講的那件事
[00:13:32.000 --> 00:13:34.000]  我講了很多次你都不記得
[00:13:34.000 --> 00:13:36.000]  有一個人教這些
[00:13:36.000 --> 00:13:38.000]  所謂家庭主婦
[00:13:38.000 --> 00:13:40.000]  將來別人問你做姓何
[00:13:40.000 --> 00:13:43.000]  你就不要說我只是做臭仔
[00:13:43.000 --> 00:13:47.000]  你要說我是Character Formation Specialist
[00:13:47.000 --> 00:13:50.000]  我是品格塑造專家
[00:13:50.000 --> 00:13:52.000]  嘩
[00:13:52.000 --> 00:13:54.000]  人一生出來
[00:13:54.000 --> 00:13:56.000]  由他小時候
[00:13:56.000 --> 00:13:59.000]  到他十四歲
[00:13:59.000 --> 00:14:01.000]  那十四年
[00:14:01.000 --> 00:14:04.000]  生死禍福全部操縱在你手上
[00:14:04.000 --> 00:14:07.000]  有誰CEO有這麼大的本領
[00:14:07.000 --> 00:14:09.000]  來這樣塑造一個人呢
[00:14:09.000 --> 00:14:11.000]  沒有的
[00:14:11.000 --> 00:14:13.000]  有誰國家的權勢
[00:14:13.000 --> 00:14:15.000]  可以這樣來塑造一個人呢
[00:14:15.000 --> 00:14:17.000]  沒有的
[00:14:17.000 --> 00:14:21.000]  就算他在外面有多少教育
[00:14:21.000 --> 00:14:23.000]  回到家裡
[00:14:23.000 --> 00:14:27.000]  他都是在你的魔掌之下
[00:14:27.000 --> 00:14:30.000]  所以你以後都要挺起胸膛
[00:14:30.000 --> 00:14:34.000]  我是為上主來牧養這個小孩
[00:14:34.000 --> 00:14:37.000]  我是為上主來餵養這個小孩
[00:14:37.000 --> 00:14:39.000]  有些人在廚房的聲盤上
[00:14:39.000 --> 00:14:41.000]  貼了一張紙
[00:14:41.000 --> 00:14:46.000]  就說屬天侍奉每天三次
[00:14:46.000 --> 00:14:49.000]  洗碗你以為很好玩嗎
[00:14:49.000 --> 00:14:51.000]  切菜你以為很空閒嗎
[00:14:51.000 --> 00:14:54.000]  倒垃圾很舒服嗎
[00:14:54.000 --> 00:14:58.000]  屬天侍奉每天三次
[00:14:58.000 --> 00:15:00.000]  所以我們要好好的
[00:15:00.000 --> 00:15:02.000]  要知道無論吃或喝
[00:15:02.000 --> 00:15:06.000]  都是要榮耀神而行
[00:15:06.000 --> 00:15:08.000]  另外一個呢
[00:15:08.000 --> 00:15:11.000]  關於廣義的侍奉
[00:15:11.000 --> 00:15:14.000]  其實活著就是侍奉
[00:15:14.000 --> 00:15:16.000]  活著就是侍奉
[00:15:16.000 --> 00:15:19.000]  我求主可憐我赦免我
[00:15:19.000 --> 00:15:22.000]  懂得教人不懂得教自己
[00:15:22.000 --> 00:15:24.000]  有些事我做得好
[00:15:24.000 --> 00:15:26.000]  有些事我做得很差
[00:15:26.000 --> 00:15:29.000]  但是當我如果真的將
[00:15:29.000 --> 00:15:31.000]  我整個的身體
[00:15:31.000 --> 00:15:33.000]  全部四肢五官
[00:15:33.000 --> 00:15:37.000]  都不再給不義來做他的工具
[00:15:37.000 --> 00:15:40.000]  不再給情慾來做他的工具
[00:15:40.000 --> 00:15:43.000]  我的生命一定變得更加精彩
[00:15:43.000 --> 00:15:46.000]  親愛的兄弟姐妹好嗎
[00:15:46.000 --> 00:15:50.000]  獻上自己的身體作活祭
[00:15:50.000 --> 00:15:53.000]  獻上自己所有的東西
[00:15:53.000 --> 00:15:57.000]  來成為上主喜悅
[00:15:57.000 --> 00:16:07.000]  思慈愛恆亮善恆徵值的器皿
[00:16:07.000 --> 00:16:09.000]  這樣不是很好嗎
[00:16:09.000 --> 00:16:11.000]  你想不想得通
[00:16:11.000 --> 00:16:13.000]  想不想得明白
[00:16:13.000 --> 00:16:15.000]  即是說你的口
[00:16:15.000 --> 00:16:19.000]  如果由今天已經奉獻給主
[00:16:19.000 --> 00:16:23.000]  以後口出來的說話
[00:16:23.000 --> 00:16:27.000]  不會傷害別人
[00:16:27.000 --> 00:16:31.000]  不會好像帶著流酸一樣
[00:16:31.000 --> 00:16:34.000]  你的口如果奉獻給主
[00:16:34.000 --> 00:16:39.000]  你就不會夠膽說假的東西
[00:16:39.000 --> 00:16:41.000]  明白嗎
[00:16:41.000 --> 00:16:43.000]  祝央你呢
[00:16:43.000 --> 00:16:44.000]  不用了
[00:16:44.000 --> 00:16:46.000]  他一反三就知道了
[00:16:46.000 --> 00:16:48.000]  總之主知道我們哪樣東西
[00:16:48.000 --> 00:16:51.000]  是有真誠的獻給他
[00:16:51.000 --> 00:16:54.000]  這件事還是保存在自己身上
[00:16:54.000 --> 00:16:57.000]  這是廣義的侍奉方面
[00:16:57.000 --> 00:17:01.000]  接下來就是講這個俠義的侍奉
[00:17:01.000 --> 00:17:04.000]  封聖家有一個優秀的傳統
[00:17:04.000 --> 00:17:06.000]  你一定聽過
[00:17:06.000 --> 00:17:08.000]  我們的傳統是什麼呢
[00:17:08.000 --> 00:17:10.000]  人人有功開
[00:17:10.000 --> 00:17:11.000]  聽過了嗎
[00:17:11.000 --> 00:17:13.000]  又聽不到
[00:17:13.000 --> 00:17:17.000]  其實各位同工不用灰心
[00:17:17.000 --> 00:17:19.000]  你說過的可以再說
[00:17:19.000 --> 00:17:21.000]  因為他們不會記得
[00:17:21.000 --> 00:17:25.000]  我們說來封聖就沒有閒人
[00:17:25.000 --> 00:17:27.000]  有崗位沒崗位
[00:17:27.000 --> 00:17:29.000]  其實都有事做
[00:17:29.000 --> 00:17:31.000]  有愛心做的事
[00:17:31.000 --> 00:17:33.000]  有祝福人的事
[00:17:33.000 --> 00:17:35.000]  有出一份力的事
[00:17:35.000 --> 00:17:37.000]  就是有事做的
[00:17:37.000 --> 00:17:40.000]  每個人都有事做
[00:17:40.000 --> 00:17:42.000]  我們經常要搬椅子
[00:17:42.000 --> 00:17:44.000]  前面那群
[00:17:44.000 --> 00:17:46.000]  我們很多人很樂意做事
[00:17:46.000 --> 00:17:50.000]  有人說我們教會沒人做事
[00:17:50.000 --> 00:17:52.000]  我感謝主
[00:17:52.000 --> 00:17:54.000]  在我觀察的封聖生命堂
[00:17:54.000 --> 00:17:57.000]  是很多人都很樂意做事
[00:17:57.000 --> 00:18:00.000]  不過當然有人做著做著不做
[00:18:00.000 --> 00:18:02.000]  做著做著很生氣
[00:18:02.000 --> 00:18:04.000]  做著做著可能會走
[00:18:04.000 --> 00:18:06.000]  為什麼會這樣呢
[00:18:06.000 --> 00:18:09.000]  我們有沒有資格侍奉呢
[00:18:09.000 --> 00:18:11.000]  我們怎麼侍奉呢
[00:18:11.000 --> 00:18:14.000]  其實侍奉都很吊詭的
[00:18:14.000 --> 00:18:16.000]  如果上主是這麼尊貴
[00:18:16.000 --> 00:18:17.000]  這麼聖潔的
[00:18:17.000 --> 00:18:19.000]  你和我是什麼人
[00:18:19.000 --> 00:18:22.000]  憑什麼你來侍奉他
[00:18:22.000 --> 00:18:25.000]  陳一鳴你來侍奉永生神
[00:18:25.000 --> 00:18:27.000]  你走到一邊
[00:18:27.000 --> 00:18:30.000]  絕對是我們本身靠著自己
[00:18:30.000 --> 00:18:32.000]  一點資格都沒有
[00:18:32.000 --> 00:18:35.000]  但是既然他這麼尊貴
[00:18:35.000 --> 00:18:37.000]  他又擁有我們
[00:18:37.000 --> 00:18:38.000]  他又救我們
[00:18:38.000 --> 00:18:41.000]  我們又怎麼可以不侍奉他呢
[00:18:41.000 --> 00:18:42.000]  那你又敢怎樣呢
[00:18:42.000 --> 00:18:44.000]  我就用這件事來解決了
[00:18:44.000 --> 00:18:47.000]  這個資格與本份的問題
[00:18:47.000 --> 00:18:49.000]  我沒有資格
[00:18:49.000 --> 00:18:51.000]  但是我有恩典
[00:18:51.000 --> 00:18:52.000]  Hallelujah
[00:18:52.000 --> 00:18:54.000]  他愛我
[00:18:54.000 --> 00:18:56.000]  他潔淨我
[00:18:56.000 --> 00:18:58.000]  他赦免我
[00:18:58.000 --> 00:19:00.000]  他還容忍我
[00:19:00.000 --> 00:19:04.000]  其實我這個人真的很需要被容忍
[00:19:04.000 --> 00:19:07.000]  認識我的人都說我忍你很久了
[00:19:07.000 --> 00:19:10.000]  認識我最久的那個就說我繼續忍你
[00:19:10.000 --> 00:19:13.000]  他就說忍無可忍,從頭再忍
[00:19:13.000 --> 00:19:16.000]  因為上主是忍耐我們
[00:19:16.000 --> 00:19:18.000]  因為上主愛我們
[00:19:18.000 --> 00:19:20.000]  所以我沒有資格
[00:19:20.000 --> 00:19:21.000]  我都要做
[00:19:21.000 --> 00:19:23.000]  因為有恩典
[00:19:23.000 --> 00:19:25.000]  那就是因為有恩典
[00:19:25.000 --> 00:19:28.000]  所以我繼續求憐憫
[00:19:28.000 --> 00:19:29.000]  求恩典
[00:19:29.000 --> 00:19:31.000]  求他繼續忍耐我
[00:19:31.000 --> 00:19:34.000]  但是我當然需要繼續悔改
[00:19:34.000 --> 00:19:36.000]  所以這個資格的問題
[00:19:36.000 --> 00:19:38.000]  就是憑恩典來解決了
[00:19:38.000 --> 00:19:40.000]  本份就不用說了
[00:19:40.000 --> 00:19:42.000]  因為他配得
[00:19:42.000 --> 00:19:44.000]  侍奉主的人
[00:19:44.000 --> 00:19:47.000]  怎樣才能侍奉得好呢
[00:19:47.000 --> 00:19:49.000]  我們就要知道
[00:19:49.000 --> 00:19:52.000]  侍奉不好的原因是什麼
[00:19:52.000 --> 00:19:54.000]  為什麼做著做著會不做
[00:19:54.000 --> 00:19:57.000]  為什麼有些傳統人做著做著不做
[00:19:57.000 --> 00:20:00.000]  被人氣壞
[00:20:00.000 --> 00:20:02.000]  甚至被人欺凌
[00:20:02.000 --> 00:20:04.000]  或者做著做著的時候
[00:20:04.000 --> 00:20:06.000]  計較一下
[00:20:06.000 --> 00:20:09.000]  計下條數越計越不值
[00:20:09.000 --> 00:20:12.000]  我本來教書那份很正
[00:20:12.000 --> 00:20:14.000]  進來理教會
[00:20:14.000 --> 00:20:17.000]  打很大折扣
[00:20:17.000 --> 00:20:19.000]  我都不怕告訴你
[00:20:19.000 --> 00:20:22.000]  可能這些道都會傳出去
[00:20:22.000 --> 00:20:24.000]  我現在到處去講道
[00:20:24.000 --> 00:20:28.000]  差不多每個星期日我都出去
[00:20:28.000 --> 00:20:30.000]  我發現一些什麼呢
[00:20:30.000 --> 00:20:32.000]  如果要去計較的時候
[00:20:32.000 --> 00:20:35.000]  我說這些禮拜堂我不來了
