
[00:00:00.000 --> 00:00:10.000]  我們看摩斯書說到先知 今天還有沒有先知呢?
[00:07:54.000 --> 00:07:57.000]  你回答得不好的 解不通給他聽的
[00:07:57.000 --> 00:07:59.000]  你帶他回來教會聽報道會
[00:07:59.000 --> 00:08:02.000]  報道會的講完有報道恩賜的
[00:08:02.000 --> 00:08:05.000]  講完之後他決自信主
[00:08:05.000 --> 00:08:08.000]  不是一個講完帶他信耶穌
[00:08:08.000 --> 00:08:11.000]  在報道會前我們祈禱不是為講完祈禱
[00:08:11.000 --> 00:08:13.000]  你沒有好的見證人給人聽
[00:08:13.000 --> 00:08:15.000]  所以有時候報道會問一問
[00:08:15.000 --> 00:08:17.000]  在座當中有多少人是基督徒
[00:08:17.000 --> 00:08:19.000]  百分之九十九都是基督徒
[00:08:19.000 --> 00:08:21.000]  就變成了陪靈會
[00:08:21.000 --> 00:08:24.000]  報道傳福音是恩賜
[00:08:24.000 --> 00:08:27.000]  牧師和教師是恩賜
[00:08:27.000 --> 00:08:29.000]  牧養是甚麼意思呢
[00:08:29.000 --> 00:08:32.000]  你看回耶穌問彼得
[00:08:32.000 --> 00:08:35.000]  在父子後三次
[00:08:35.000 --> 00:08:37.000]  你愛我比這些更深
[00:08:37.000 --> 00:08:39.000]  你牧養我的羊
[00:08:39.000 --> 00:08:41.000]  你餵養我的羊
[00:08:41.000 --> 00:08:45.000]  牧養不是只關心牠
[00:08:45.000 --> 00:08:47.000]  探牠
[00:08:47.000 --> 00:08:51.000]  牧養是要用神的話來餵養牠
[00:08:51.000 --> 00:08:53.000]  這是牧養的恩賜
[00:08:53.000 --> 00:08:56.000]  所以牧師的責任是將神的道
[00:08:56.000 --> 00:08:59.000]  餵養每一個弟兄姊妹
[00:08:59.000 --> 00:09:04.000]  不只是探訪幾勤力
[00:09:04.000 --> 00:09:09.000]  有道去餵養才是牧養
[00:09:09.000 --> 00:09:12.000]  普通社工都去探訪
[00:09:12.000 --> 00:09:14.000]  社康護士都去探訪
[00:09:14.000 --> 00:09:16.000]  很多人都去探訪
[00:09:16.000 --> 00:09:18.000]  現在選舉完沒人去探訪
[00:09:18.000 --> 00:09:22.000]  之前我不知道有沒有洗你房子
[00:09:22.000 --> 00:09:25.000]  牧師探訪有甚麼不同呢
[00:09:25.000 --> 00:09:27.000]  我被牧師探訪過
[00:09:27.000 --> 00:09:30.000]  我先坐下來讀一段聖經
[00:09:30.000 --> 00:09:35.000]  他將神的話帶入我的家中
[00:09:35.000 --> 00:09:40.000]  長老會牧師的訓練告訴他們
[00:09:40.000 --> 00:09:42.000]  你預備講章
[00:09:42.000 --> 00:09:46.000]  不只是坐在辦公室打開參考書
[00:09:46.000 --> 00:09:49.000]  是在你探訪的時候
[00:09:49.000 --> 00:09:52.000]  你要看弟兄姊妹是否明白你所講的
[00:09:52.000 --> 00:09:55.000]  在那裏預備下一課的講道
[00:09:55.000 --> 00:09:57.000]  教導他們
[00:09:57.000 --> 00:09:58.000]  看他們有甚麼不明白
[00:09:58.000 --> 00:10:00.000]  這亦是祭司的職份
[00:10:00.000 --> 00:10:03.000]  祭司在《教育聖經》裏面是做教導
[00:10:03.000 --> 00:10:06.000]  百姓明白、誡明、律例、典章
[00:10:06.000 --> 00:10:10.000]  所以有先知的恩賜是講道
[00:10:10.000 --> 00:10:13.000]  對不起,不是講預言
[00:10:13.000 --> 00:10:15.000]  除非我讀錯聖經
[00:10:15.000 --> 00:10:20.000]  否則我覺得聖經的教導是很清楚的
[00:10:20.000 --> 00:10:24.000]  尤其是有時我聽聞所謂的先知預言
[00:10:24.000 --> 00:10:26.000]  比算命的更精明
[00:10:26.000 --> 00:10:28.000]  無伶兩可
[00:10:28.000 --> 00:10:32.000]  我都懂得說,但我沒有常識
[00:10:32.000 --> 00:10:37.000]  我當然知道你們考試的人心靈很疲倦
[00:10:37.000 --> 00:10:39.000]  我看到你很疲倦
[00:10:39.000 --> 00:10:40.000]  又用甚麼恩賜
[00:10:40.000 --> 00:10:42.000]  我知道現在是考試季節
[00:10:42.000 --> 00:10:46.000]  有時不用搞得那麼神秘
[00:10:46.000 --> 00:10:50.000]  在我們神的面前實事求是
[00:10:50.000 --> 00:10:55.000]  我們回到摩斯書
[00:10:55.000 --> 00:10:58.000]  如果我沒有記錯
[00:10:58.000 --> 00:11:02.000]  上一堂課我們應該停在四章第五節
[00:11:02.000 --> 00:11:08.000]  我們提過由三章九節開始
[00:11:08.000 --> 00:11:13.000]  進入到摩斯書中間的段落
[00:11:13.000 --> 00:11:20.000]  第一個段落是以二章第六節到十六節
[00:11:20.000 --> 00:11:30.000]  指責以色列欺負弱小的說話作為第一部分的高潮
[00:11:30.000 --> 00:11:36.000]  第二部分就不是以最後作為高潮
[00:11:36.000 --> 00:11:43.000]  是以中間的核心部分作為第二段的高潮
[00:11:43.000 --> 00:11:48.000]  核心部分是五章第一到十七節
[00:11:48.000 --> 00:11:50.000]  為何說是核心呢?
[00:11:50.000 --> 00:11:54.000]  因為在它之前有四個段落
[00:11:54.000 --> 00:11:59.000]  在它之後也同樣有四個段落
[00:11:59.000 --> 00:12:03.000]  你看我第一課給大家的大綱
[00:12:03.000 --> 00:12:07.000]  就應該將經文列得很清楚
[00:12:07.000 --> 00:12:16.000]  三章第九到十五節提到塞馬利亞的不法暴力
[00:12:16.000 --> 00:12:24.000]  六章第八到十四節同樣提到以色列的城堡
[00:12:24.000 --> 00:12:32.000]  他們的建設、他們的美麗的房屋要被上帝審判
[00:12:32.000 --> 00:12:39.000]  所以最開始的一段和最後的一段是互相呼應
[00:12:39.000 --> 00:12:44.000]  第二段和尾二段也是互相呼應
[00:12:44.000 --> 00:12:48.000]  四章一至三節和六章一至七節
[00:12:48.000 --> 00:12:53.000]  都是提到以色列當中的領袖階層
[00:12:53.000 --> 00:12:57.000]  上流社會那些富足的人
[00:12:57.000 --> 00:13:03.000]  那些在人民當中是領袖的人
[00:13:03.000 --> 00:13:12.000]  然後第三段四章四至五節和尾三段五章二十一到二十七節
[00:13:12.000 --> 00:13:16.000]  都是和他們的宗教生活有關係
[00:13:16.000 --> 00:13:19.000]  我們不習慣說宗教生活
[00:13:19.000 --> 00:13:20.000]  我們說信仰生活
[00:13:20.000 --> 00:13:22.000]  他們去敬拜上帝
[00:13:22.000 --> 00:13:24.000]  特別是說獻祭有關係
[00:13:24.000 --> 00:13:32.000]  然後第四段四章六至十三節和五章十八到二十節
[00:13:32.000 --> 00:13:36.000]  剛好是在核心五章一至十七節的前後
[00:13:36.000 --> 00:13:38.000]  這兩段也是有關係的
[00:13:38.000 --> 00:13:44.000]  這兩段是說到上帝的警告和他們的盼望
[00:13:44.000 --> 00:13:49.000]  我們上一堂還未說完第四章
[00:13:49.000 --> 00:13:55.000]  所以我們暫時不處理中間的五章一至十七節
[00:13:55.000 --> 00:13:59.000]  我們先繼續看四章六至十三節
[00:13:59.000 --> 00:14:03.000]  即是第四段的漠視境界
[00:14:03.000 --> 00:14:06.000]  在四章六至十三節
[00:14:06.000 --> 00:14:13.000]  這裏有提到五次上主警告他們
[00:14:13.000 --> 00:14:15.000]  第六節開始
[00:14:15.000 --> 00:14:30.000]  「然而是我,我曾使你們在所有的城中饑荒,也在所有的地方絕糧,但你們仍不歸向我。」
[00:14:30.000 --> 00:14:33.000]  上主的宣告
[00:14:33.000 --> 00:14:35.000]  第七節
[00:14:35.000 --> 00:15:02.000]  「然而是我,我停止降雨給你們在收割前三個月,我降雨給這城,卻不給那城降雨,這塊地有雨,那塊沒有雨的地就枯乾了。」
[00:15:02.000 --> 00:15:14.000]  「兩三座城的人跌跌撞撞,到一座城去要喝水,卻不得止喝,但你們仍不歸向我。」
[00:15:14.000 --> 00:15:16.000]  上主的宣告
[00:15:16.000 --> 00:15:20.000]  「你們仍不歸向我」
[00:15:20.000 --> 00:15:25.000]  用英文來說是refrain,用中文來說是副歌
[00:15:25.000 --> 00:15:31.000]  副歌的翻譯其實不是很好,不是說正負,沒有那麼重要
[00:15:31.000 --> 00:15:38.000]  副歌就是因為每節唱完不同的節數之後都唱同樣的結束
[00:15:38.000 --> 00:15:43.000]  所以意思是這是很重要的主題,是不斷重複的
[00:15:43.000 --> 00:15:47.000]  「你們仍不歸向我」
[00:15:47.000 --> 00:15:49.000]  第三、第九節
[00:15:49.000 --> 00:16:05.000]  「我以酷熱和腐朽打擊你們,我使你們的原子和葡萄園放涼,你們的無花果樹和橄欖樹黃蟲吃光,但你們仍不歸向我。」
[00:16:05.000 --> 00:16:07.000]  上主的宣告
[00:16:07.000 --> 00:16:08.000]  第十節
[00:16:08.000 --> 00:16:26.000]  「我降瘟疫在你們中間,像在埃及一樣,我用刀殺死你們的年輕人和你們努力得來的馬匹,我使你們的盈女絲綢撲鼻,但你們仍不歸向我。」
[00:16:26.000 --> 00:16:28.000]  上主的宣告
[00:16:28.000 --> 00:16:29.000]  十一節
[00:16:29.000 --> 00:16:42.000]  「我傾覆你們,好像上帝傾覆所多瑪和我摩拉一樣,你們就像從烈火中檢出來的一根柴,但你們仍不歸向我。」
[00:16:42.000 --> 00:16:45.000]  上主的宣告
[00:16:45.000 --> 00:16:49.000]  這五個警告其實都很嚴厲
[00:16:49.000 --> 00:17:07.000]  這五個警告是天災,可以是饑荒、乾旱、對農作物的打擊、瘟疫
[00:17:07.000 --> 00:17:13.000]  最後引用所多瑪和我摩拉的典故
[00:17:13.000 --> 00:17:19.000]  當然詳細的內容我們無從稽考
[00:17:19.000 --> 00:17:24.000]  我們沒有當時的報章做一個記錄
[00:17:24.000 --> 00:17:27.000]  但這些不是甚麼特別的東西
[00:17:27.000 --> 00:17:39.000]  這些事情發生在當時的社會不算是很特別的
[00:17:39.000 --> 00:17:41.000]  一定會有的
[00:17:41.000 --> 00:17:49.000]  但在約爾書我們就讀到一個這樣的訊息
[00:17:49.000 --> 00:17:54.000]  約爾書第一章說到蝗蟲的災害
[00:17:54.000 --> 00:17:56.000]  臨到以色列
[00:17:56.000 --> 00:18:02.000]  這個災害令到他們全個社會都受到打擊
[00:18:02.000 --> 00:18:05.000]  連聖殿都不例外
[00:18:05.000 --> 00:18:09.000]  掃祭和殿祭都停止了
[00:18:09.000 --> 00:18:14.000]  所以祭司都和百姓一起哀哭
[00:18:14.000 --> 00:18:19.000]  百姓無論是上流社會也好,平民也好
[00:18:19.000 --> 00:18:22.000]  都受到很大的和煩
[00:18:22.000 --> 00:18:25.000]  和今天香港很相似
[00:18:25.000 --> 00:18:30.000]  一個經濟的打擊,沒有人能夠倖免
[00:18:30.000 --> 00:18:38.000]  但約爾書的第一章下半章提醒那些祭司們
[00:18:38.000 --> 00:18:41.000]  提醒他們是神的僕人
[00:18:41.000 --> 00:18:50.000]  提醒他們在哀哭當中應該召集禁食的聚會
[00:18:50.000 --> 00:18:56.000]  他們應該在神的面前把握機會悔改
[00:18:56.000 --> 00:19:01.000]  上帝或會回心轉意
[00:19:01.000 --> 00:19:12.000]  在災難的中間仍然可以把本來的審判轉變成祝福
[00:19:12.000 --> 00:19:16.000]  這是約爾書第一第二章的訊息
[00:19:16.000 --> 00:19:19.000]  果然約爾書第二章的下半章開始
[00:19:19.000 --> 00:19:21.000]  我們見到上帝回心轉意
[00:19:21.000 --> 00:19:25.000]  上帝答應以後不會再這樣對待他的百姓
[00:19:25.000 --> 00:19:35.000]  這個「黃災」很厲害,令他們幾代之後仍然在互相說話
[00:19:35.000 --> 00:19:43.000]  然後第三章約爾書第二章最後的五節就提到神的靈囂冠
[00:19:43.000 --> 00:19:46.000]  我們經常都當是預言地讀
[00:19:46.000 --> 00:19:49.000]  但其實放在舊約的背景裡
[00:19:49.000 --> 00:19:54.000]  典故是來自文素記十一章
[00:19:54.000 --> 00:19:58.000]  是來自摩西,大家記得那個事件
[00:19:58.000 --> 00:20:03.000]  摩西工作太繁重,於是選立七十個長老幫他
[00:20:03.000 --> 00:20:11.000]  上帝說我在以色列民面前,我也支持這個做法
[00:20:11.000 --> 00:20:15.000]  所以將神的靈本來集中在摩西身上
[00:20:15.000 --> 00:20:18.000]  現在就降在七十個長老身上
[00:20:18.000 --> 00:20:21.000]  於是他們就有很特別的表現
[00:20:21.000 --> 00:20:26.000]  然後記載約書雅很心急地來找摩西
[00:20:26.000 --> 00:20:30.000]  說有兩個人他們沒有被揀選
[00:20:30.000 --> 00:20:33.000]  他們留在營中沒有去到會幕
[00:20:33.000 --> 00:20:38.000]  他們都受感說話,要不要禁止他們
[00:20:38.000 --> 00:20:46.000]  摩西說了一句,惟願耶和華的百姓都受感說話
[00:20:46.000 --> 00:20:48.000]  從這個背景我們讀到約書
[00:20:48.000 --> 00:20:53.000]  我們知道神的靈不是輕易臨到所有人
[00:20:53.000 --> 00:20:59.000]  在舊約聖經裡,神的靈臨到一個人已經不得了
[00:20:59.000 --> 00:21:01.000]  你讀一下《士師記》的記載
[00:21:01.000 --> 00:21:06.000]  在一個民族危急存亡之秋
[00:21:06.000 --> 00:21:13.000]  外敵入侵,令到神的百姓受苦的時候
[00:21:13.000 --> 00:21:16.000]  不需要神的靈臨到很多人
[00:21:16.000 --> 00:21:22.000]  神的靈只臨到一個領袖或是基奠或是參宣
[00:21:22.000 --> 00:21:27.000]  或是一個寂寂無名的士師,一個就夠了
[00:21:27.000 --> 00:21:31.000]  我們今天很低估神的靈的能力
[00:21:31.000 --> 00:21:33.000]  我們經常都要多一點,不用的
[00:21:33.000 --> 00:21:39.000]  一個人被聖靈的能力在他身上彰顯
[00:21:39.000 --> 00:21:43.000]  他就能夠扭轉整個歷史
[00:21:43.000 --> 00:21:49.000]  所以在舊約聖經裡,神的靈臨到所有人
[00:21:49.000 --> 00:21:52.000]  這是很難想像的事
[00:21:52.000 --> 00:21:54.000]  有些事等於今天我們說
[00:21:54.000 --> 00:21:57.000]  從今之後,上主宣佈
[00:21:57.000 --> 00:22:00.000]  所有教會裡的弟兄姊妹都要做牧師
[00:22:00.000 --> 00:22:04.000]  所以每個星期日坐在一起,每個都是牧師
[00:22:04.000 --> 00:22:07.000]  你想像一下是什麼情況,你想像不到的
[00:22:07.000 --> 00:22:09.000]  是不需要的,一個已經夠了
[00:22:09.000 --> 00:22:13.000]  一個人舉手祝福,大家都領受神的祝福
[00:22:13.000 --> 00:22:16.000]  每個人都要做牧師
[00:22:16.000 --> 00:22:23.000]  所以約耳書提到神的靈挑冠在所有人身上
[00:22:23.000 --> 00:22:25.000]  意思是這樣的
[00:22:25.000 --> 00:22:29.000]  上帝要做一些從來沒有做過的事情
[00:22:29.000 --> 00:22:32.000]  是你沒有想像過的,你認為是不可能的
[00:22:32.000 --> 00:22:33.000]  是什麼事呢?
[00:22:33.000 --> 00:22:37.000]  第三章說下去,就說外邦受審判
[00:22:37.000 --> 00:22:40.000]  外邦去到若沙發谷
[00:22:40.000 --> 00:22:43.000]  若沙發這個名字翻譯出來就是上帝審判
[00:22:43.000 --> 00:22:45.000]  上帝審判他們
[00:22:45.000 --> 00:22:48.000]  整個第三章都是說上帝要審判他們
[00:22:48.000 --> 00:22:51.000]  如果和第一第二章一起說起
[00:22:51.000 --> 00:22:55.000]  作為神的子民、神的百姓、神的兒女
[00:22:55.000 --> 00:22:58.000]  剛剛經歷過上帝的審判
[00:22:58.000 --> 00:23:03.000]  剛剛經歷過上帝王重經濟的審判
[00:23:03.000 --> 00:23:06.000]  又剛剛悉得悔改、迴轉
[00:23:06.000 --> 00:23:12.000]  上帝又在審判當中改變
[00:23:12.000 --> 00:23:15.000]  將本來的災難變成為祝福
[00:23:15.000 --> 00:23:21.000]  作為神的選民難道面對外邦受審判
[00:23:21.000 --> 00:23:25.000]  可以沉默、可以袖手旁觀
[00:23:25.000 --> 00:23:27.000]  可以一句聲都不出嗎?
[00:23:27.000 --> 00:23:32.000]  很多學者認為約爾書是說迪奧華的日子
[00:23:32.000 --> 00:23:36.000]  是說神的審判、神的公義
[00:23:36.000 --> 00:23:40.000]  好像錯過了一個點
[00:23:40.000 --> 00:23:49.000]  約爾書說的是審判來臨最後一刻還可以悔改
[00:23:49.000 --> 00:23:52.000]  作為神的子民我們經歷過
[00:23:52.000 --> 00:23:57.000]  現在我們見到外邦面對上帝的審判
[00:23:57.000 --> 00:23:59.000]  我們沒理由不出聲
[00:23:59.000 --> 00:24:02.000]  我們一定會說的
[00:24:02.000 --> 00:24:03.000]  還有機會的
[00:24:03.000 --> 00:24:08.000]  不要以為臨上帝的審判台前就沒有機會悔改
[00:24:08.000 --> 00:24:09.000]  我們試過的
[00:24:09.000 --> 00:24:12.000]  我們曾經是這樣得到上帝的赦免
[00:24:12.000 --> 00:24:18.000]  得到上帝後悔、轉移、不幹所說的災
[00:24:18.000 --> 00:24:20.000]  你們都可以懇求上帝
[00:24:20.000 --> 00:24:25.000]  所以在這裏才要強調
[00:24:25.000 --> 00:24:32.000]  在審判當中他們仍然不懂得歸向神
[00:24:32.000 --> 00:24:37.000]  不要有印象覺得審判已經來臨了
[00:24:37.000 --> 00:24:40.000]  還要悔改做甚麼呢?
[00:24:40.000 --> 00:24:44.000]  這可能是我們小時候就開始的
[00:24:44.000 --> 00:24:46.000]  罰都罰了,乖離有甚麼用呢?
[00:24:46.000 --> 00:24:49.000]  反正罰了不如頑皮下去吧
[00:24:49.000 --> 00:24:52.000]  有些這樣的觀念很有趣的
[00:24:52.000 --> 00:24:55.000]  不是的,有些小朋友還先罰了
[00:24:55.000 --> 00:24:56.000]  然後才去頑皮
[00:24:56.000 --> 00:24:58.000]  我不知道你那個是不是這樣
[00:24:58.000 --> 00:25:02.000]  罰的意思不是這樣
[00:25:02.000 --> 00:25:07.000]  那個不是給你一張優惠券去犯罪
[00:25:07.000 --> 00:25:09.000]  贖罪券
[00:25:09.000 --> 00:25:13.000]  那個審判是管教來的
[00:25:13.000 --> 00:25:16.000]  我有沒有跟你提過
[00:25:16.000 --> 00:25:17.000]  《針研》那裏說得很好
