
[00:00:00.000 --> 00:00:04.320]  多謝大家邀請我
[00:03:52.120 --> 00:03:56.120]  所以人家問你 你幫不到我的嗎
[00:03:56.120 --> 00:03:59.120]  你說我幫不到你的 但我知道誰幫到你
[00:03:59.120 --> 00:04:03.120]  誰是你的救命恩人 不是我 是耶穌基督
[00:04:03.120 --> 00:04:08.120]  要搞通這件事 是需要你放下一些驕傲
[00:04:08.120 --> 00:04:11.120]  因為有時我們都以為自己真的幫到人
[00:04:11.120 --> 00:04:16.120]  甚至相信我不幫他 他搞不定
[00:04:16.120 --> 00:04:21.120]  但是這個顧問都有個條件
[00:04:21.120 --> 00:04:25.120]  就是他曾經被幫助過
[00:04:25.120 --> 00:04:27.120]  所以他講得這麼肯定
[00:04:27.120 --> 00:04:32.120]  被幫助過 所以講得這麼肯定
[00:04:32.120 --> 00:04:34.120]  很多時候我都分享我自己
[00:04:34.120 --> 00:04:37.120]  怎樣被幫助過 所以我這麼肯定
[00:04:37.120 --> 00:04:39.120]  我介紹給你的那個人很可靠
[00:04:39.120 --> 00:04:41.120]  這個就是耶穌基督
[00:04:41.120 --> 00:04:43.120]  如果我沒有幫助過
[00:04:43.120 --> 00:04:45.120]  我說 照我所知有什麼
[00:04:45.120 --> 00:04:47.120]  那個人未必相信我
[00:04:47.120 --> 00:04:49.120]  那個人會說 你試過沒有
[00:04:49.120 --> 00:04:52.120]  我沒試過 那個人都會怕起來
[00:04:52.120 --> 00:04:54.120]  你拿我教妃 試試行不行
[00:04:54.120 --> 00:04:56.120]  很多時候都是這樣
[00:04:56.120 --> 00:04:58.120]  所以做一個基督徒
[00:04:58.120 --> 00:05:01.120]  就算你傳福音也好 你有沒有得過福音的好處
[00:05:01.120 --> 00:05:03.120]  如果你是沒有
[00:05:03.120 --> 00:05:06.120]  你只是講一個聖經的知識給人聽
[00:05:06.120 --> 00:05:08.120]  人家未必相信的
[00:05:08.120 --> 00:05:10.120]  因為人家都說你經驗過什麼
[00:05:10.120 --> 00:05:14.120]  這句聖經講了兩三個很重要的經驗
[00:05:14.120 --> 00:05:16.120]  第一個經驗就是
[00:05:16.120 --> 00:05:18.120]  你看見過
[00:05:18.120 --> 00:05:20.120]  你看見過
[00:05:20.120 --> 00:05:26.120]  誰呢 上帝向埃及人所行的事
[00:05:26.120 --> 00:05:30.120]  當時的背景 大家聽過十災
[00:05:30.120 --> 00:05:35.120]  就是當埃及人對以色列人阻攔的時候
[00:05:35.120 --> 00:05:40.120]  上帝用了很多很長的過程
[00:05:40.120 --> 00:05:42.120]  讓埃及人看到
[00:05:42.120 --> 00:05:44.120]  你們這麼驕傲
[00:05:44.120 --> 00:05:48.120]  但是你沒有辦法阻止我救以色列人
[00:05:48.120 --> 00:05:51.120]  甚至埃及人最後很多在紅海那裡
[00:05:51.120 --> 00:05:53.120]  被淹沒在紅海
[00:05:53.120 --> 00:05:57.120]  這句話有什麼意思呢
[00:05:57.120 --> 00:05:59.120]  是你也看見的呢
[00:05:59.120 --> 00:06:01.120]  當然你現在不是去埃及
[00:06:01.120 --> 00:06:05.120]  但是你也看到很多人在犯罪裡面受到懲罰
[00:06:05.120 --> 00:06:09.120]  所以你也看見上帝向埃及人所行的事
[00:06:09.120 --> 00:06:11.120]  在這個世代一樣你看見
[00:06:11.120 --> 00:06:13.120]  很多人犯了罪之後
[00:06:13.120 --> 00:06:16.120]  在很長的痛苦日子裡面
[00:06:16.120 --> 00:06:20.120]  就是上帝向他所行的事
[00:06:20.120 --> 00:06:25.120]  如果用中國人講就叫做罪有應得
[00:06:25.120 --> 00:06:27.120]  差不多每樣東西都是罪有應得的
[00:06:27.120 --> 00:06:29.120]  一個教錯了一個小孩子
[00:06:29.120 --> 00:06:33.120]  最後痛苦都是他爸爸媽媽來的
[00:06:33.120 --> 00:06:34.120]  都是罪有應得的
[00:06:34.120 --> 00:06:35.120]  因為你教錯了他
[00:06:35.120 --> 00:06:37.120]  後來他又對你不好
[00:06:37.120 --> 00:06:42.120]  所以你會說懲罰是生活中最容易見到的事
[00:06:42.120 --> 00:06:45.120]  所以當我見給我輔導的人
[00:06:45.120 --> 00:06:47.120]  每個人都多問一條問題
[00:06:47.120 --> 00:06:50.120]  我是不是自作孽
[00:06:50.120 --> 00:06:52.120]  或者說是不是報應
[00:06:52.120 --> 00:06:54.120]  其實人是相信這件事的
[00:06:54.120 --> 00:06:56.120]  就是我做錯了事
[00:06:56.120 --> 00:06:59.120]  有時候我會解釋未必是
[00:06:59.120 --> 00:07:01.120]  有些人患癌症都會問
[00:07:01.120 --> 00:07:03.120]  是不是上帝罰我
[00:07:03.120 --> 00:07:04.120]  所以給我一個癌症
[00:07:04.120 --> 00:07:06.120]  我說未必是
[00:07:06.120 --> 00:07:08.120]  這個有可能是有可能不是
[00:07:08.120 --> 00:07:10.120]  是上帝才知道
[00:07:10.120 --> 00:07:14.120]  不過很多時候做一個顧問都要講得很清楚
[00:07:14.120 --> 00:07:16.120]  這件事的意義在哪裡呢
[00:07:16.120 --> 00:07:17.120]  不是罰你
[00:07:17.120 --> 00:07:19.120]  上帝罰
[00:07:19.120 --> 00:07:21.120]  但是接著做什麼呢
[00:07:21.120 --> 00:07:22.120]  是做拯救
[00:07:22.120 --> 00:07:25.120]  所以你會說你曾經痛苦過
[00:07:25.120 --> 00:07:27.120]  試過不合格
[00:07:27.120 --> 00:07:28.120]  考不到大學
[00:07:28.120 --> 00:07:29.120]  試過失業
[00:07:29.120 --> 00:07:31.120]  後來試過窮過
[00:07:31.120 --> 00:07:32.120]  試過被人欺負過
[00:07:32.120 --> 00:07:34.120]  被人看不起過
[00:07:34.120 --> 00:07:36.120]  但是上帝最後帶你去哪裡呢
[00:07:36.120 --> 00:07:41.120]  是帶你去一個更比你好的地方
[00:07:41.120 --> 00:07:44.120]  就是你學會了謙虛
[00:07:44.120 --> 00:07:47.120]  學會了認定自己的限制
[00:07:47.120 --> 00:07:49.120]  學會了做事的時候
[00:07:49.120 --> 00:07:51.120]  考慮別人
[00:07:51.120 --> 00:07:53.120]  其實你成長了
[00:07:53.120 --> 00:07:54.120]  所以這不是罰
[00:07:54.120 --> 00:07:56.120]  這個終歸是愛
[00:07:56.120 --> 00:07:58.120]  因為他要挽救
[00:07:58.120 --> 00:08:00.120]  這個繼續錯下去的人
[00:08:00.120 --> 00:08:04.120]  所以上帝用好像罰的方式制止你
[00:08:04.120 --> 00:08:06.120]  讓你不要再錯下去
[00:08:06.120 --> 00:08:08.120]  所以當你看到很多分析的時候
[00:08:08.120 --> 00:08:11.120]  看到一生人最痛苦的時候
[00:08:11.120 --> 00:08:13.120]  如果你看回頭
[00:08:13.120 --> 00:08:16.120]  這個痛苦其實不是意味
[00:08:16.120 --> 00:08:18.120]  罪有應得
[00:08:18.120 --> 00:08:20.120]  就是該死
[00:08:20.120 --> 00:08:21.120]  不是這個意思
[00:08:21.120 --> 00:08:24.120]  而是最後很想你藉著這個經歷
[00:08:24.120 --> 00:08:26.120]  不要再錯下去
[00:08:26.120 --> 00:08:28.120]  所以你會說做父母
[00:08:28.120 --> 00:08:31.120]  很容易接受那個孩子改過
[00:08:31.120 --> 00:08:35.120]  因為你最後想的不是罰那個孩子死為止
[00:08:35.120 --> 00:08:37.120]  你是很想他改過
[00:08:37.120 --> 00:08:39.120]  上帝就是這樣對我們
[00:08:39.120 --> 00:08:42.120]  或者我講一個活的經驗給你聽
[00:08:42.120 --> 00:08:45.120]  就是在幾年前
[00:08:45.120 --> 00:08:48.120]  其實影響到我來宣教都有一個原因
[00:08:48.120 --> 00:08:50.120]  我在香港的一間教會
[00:08:50.120 --> 00:08:53.120]  他經常請我說福音主日
[00:08:53.120 --> 00:08:56.120]  其他的講題他不讓我說的
[00:08:56.120 --> 00:08:58.120]  只說福音主日
[00:08:58.120 --> 00:09:01.120]  因為那間教會的主任牧師牧師是負責講道
[00:09:01.120 --> 00:09:03.120]  每個月最後一個禮拜
[00:09:03.120 --> 00:09:05.120]  就必定是福音主日
[00:09:05.120 --> 00:09:07.120]  請外面的講員來講
[00:09:07.120 --> 00:09:10.120]  我差不多十幾年都是幫那間教會
[00:09:10.120 --> 00:09:12.120]  每年都有一兩次負責講
[00:09:14.120 --> 00:09:17.120]  在五年前我去講的時候
[00:09:17.120 --> 00:09:19.120]  我出了一個問題
[00:09:19.120 --> 00:09:23.120]  就是當我坐車去那間教會的時候
[00:09:23.120 --> 00:09:26.120]  我很不小心就漏了一個手提電話
[00:09:26.120 --> 00:09:28.120]  我想是在的士上
[00:09:28.120 --> 00:09:30.120]  也都可能不是在的士上
[00:09:30.120 --> 00:09:32.120]  總之去教會的過程那段路
[00:09:32.120 --> 00:09:34.120]  就不見了電話
[00:09:34.120 --> 00:09:36.120]  那天還是第一堂
[00:09:36.120 --> 00:09:38.120]  是講禮拜六黃昏六點鐘
[00:09:38.120 --> 00:09:41.120]  我五點九的去到教會裡面
[00:09:41.120 --> 00:09:42.120]  摸一摸袋子
[00:09:42.120 --> 00:09:44.120]  就死了 沒了手提電話
[00:09:44.120 --> 00:09:47.120]  我的稿子就在手提電話裡面
[00:09:47.120 --> 00:09:51.120]  那個教友見到我
[00:09:51.120 --> 00:09:52.120]  神色都不是很對
[00:09:52.120 --> 00:09:54.120]  就問我 余生 什麼事啊
[00:09:54.120 --> 00:09:56.120]  我說 有些事啊
[00:09:56.120 --> 00:09:58.120]  我說 不告訴你
[00:09:58.120 --> 00:10:00.120]  不過講完了 到時再跟你講
[00:10:00.120 --> 00:10:03.120]  因為那個講道我是爆肚的
[00:10:03.120 --> 00:10:05.120]  完了之後他問我
[00:10:05.120 --> 00:10:07.120]  你什麼事啊
[00:10:07.120 --> 00:10:09.120]  我說 解決了
[00:10:09.120 --> 00:10:12.120]  原因就是那個稿子不見了
[00:10:12.120 --> 00:10:14.120]  很感謝上帝
[00:10:14.120 --> 00:10:17.120]  他在別人的師班唱詩的時候
[00:10:17.120 --> 00:10:19.120]  他解決了我的問題
[00:10:19.120 --> 00:10:21.120]  因為其實我一路走來
[00:10:21.120 --> 00:10:24.120]  其實不是擔心我說得不好
[00:10:24.120 --> 00:10:27.120]  我是擔心那個手提電話不知道去了哪裡
[00:10:27.120 --> 00:10:29.120]  我想祈禱
[00:10:29.120 --> 00:10:31.120]  上帝給我一個意志
[00:10:31.120 --> 00:10:34.120]  就是令我很集中講得好
[00:10:34.120 --> 00:10:37.120]  上帝突然間令我想起一段經文
[00:10:37.120 --> 00:10:38.120]  在《勞教十五章》
[00:10:38.120 --> 00:10:42.120]  經文就是講失羊的比喻
[00:10:42.120 --> 00:10:46.120]  一百隻羊 有一隻遺失了
[00:10:46.120 --> 00:10:51.120]  於是那個牧羊人就要找回那隻羊
[00:10:51.120 --> 00:10:55.120]  上帝好像用了一個經文提醒我
[00:10:55.120 --> 00:10:58.120]  你不見了電話 我不見了羊
[00:10:58.120 --> 00:11:00.120]  我比你不見的東西還要重要
[00:11:00.120 --> 00:11:02.120]  於是我就說 沒事 沒事
[00:11:02.120 --> 00:11:05.120]  算了 算了 最多還是省一點
[00:11:05.120 --> 00:11:07.120]  所以我就很用心去講道
[00:11:08.120 --> 00:11:10.120]  這個經驗提醒我
[00:11:10.120 --> 00:11:14.120]  你不見了那樣東西是不是這麼重要呢
[00:11:14.120 --> 00:11:18.120]  上帝要找的可能更重要的東西
[00:11:18.120 --> 00:11:19.120]  是托你去找
[00:11:19.120 --> 00:11:22.120]  你不要找你自己那樣不是很重要的東西
[00:11:22.120 --> 00:11:24.120]  其實福音主義提醒我們
[00:11:24.120 --> 00:11:26.120]  就算是基督徒也好
[00:11:26.120 --> 00:11:29.120]  你自己有沒有感覺到你人生裏面
[00:11:29.120 --> 00:11:32.120]  上帝經常都在跟你講一些
[00:11:32.120 --> 00:11:34.120]  叫你看清楚
[00:11:34.120 --> 00:11:36.120]  你是不是在做對的事
[00:11:36.120 --> 00:11:39.120]  或者你自己在做你認為自己很對的事
[00:11:39.120 --> 00:11:42.120]  其實不是上帝叫你做的事
[00:11:42.120 --> 00:11:45.120]  那個經驗令我想起
[00:11:45.120 --> 00:11:47.120]  如果我們有這種心
[00:11:47.120 --> 00:11:50.120]  去為上帝找回他遺失的羊
[00:11:50.120 --> 00:11:53.120]  即是說還沒得救的人
[00:11:53.120 --> 00:11:56.120]  其實最重要的事你已經做了
[00:11:56.120 --> 00:11:59.120]  就算你不見了一百個電話也沒有問題
[00:11:59.120 --> 00:12:02.120]  原因就是你有生命多少天
[00:12:02.120 --> 00:12:03.120]  你自己都不知道
[00:12:03.120 --> 00:12:06.120]  有一天你找回一個或者買一個很好的電話
[00:12:06.120 --> 00:12:08.120]  可能你已經去世了
[00:12:08.120 --> 00:12:10.120]  那個電話對你都沒有意義
[00:12:10.120 --> 00:12:12.120]  但如果你幫了那個人
[00:12:12.120 --> 00:12:14.120]  走回一條對的路
[00:12:14.120 --> 00:12:16.120]  他有很長的生命
[00:12:16.120 --> 00:12:17.120]  就影響他的家庭
[00:12:17.120 --> 00:12:20.120]  你的電話一點都不值錢
[00:12:20.120 --> 00:12:23.120]  有時候你想起人原來這麼高價值
[00:12:23.120 --> 00:12:26.120]  很多時候我們忘記了
[00:12:26.120 --> 00:12:27.120]  真的忘記了
[00:12:27.120 --> 00:12:31.120]  我想我和同事這次來美加已經是很多次
[00:12:31.120 --> 00:12:33.120]  這四年裏面
[00:12:33.120 --> 00:12:35.120]  每一次我都很感謝他們
[00:12:35.120 --> 00:12:37.120]  他們是私家執業的
[00:12:37.120 --> 00:12:39.120]  但每個人都是放下這份工作
[00:12:39.120 --> 00:12:41.120]  整整兩個多星期
[00:12:41.120 --> 00:12:43.120]  他們是沒有錢吃飯的
[00:12:43.120 --> 00:12:46.120]  但是他們都很樂意去傳福音
[00:12:46.120 --> 00:12:47.120]  因為他們要找的
[00:12:47.120 --> 00:12:49.120]  是比賺錢重要
[00:12:49.120 --> 00:12:51.120]  就是為上帝找到
[00:12:51.120 --> 00:12:54.120]  失落了的人和家庭
[00:12:54.120 --> 00:12:56.120]  這個就說到問題了
[00:12:56.120 --> 00:12:58.120]  為什麼這麼積極要找呢
[00:12:58.120 --> 00:12:59.120]  可能有些人說
[00:12:59.120 --> 00:13:02.120]  講少句或者聽少一點
[00:13:02.120 --> 00:13:03.120]  有什麼問題呢
[00:13:03.120 --> 00:13:06.120]  所以都刺激我們做中國人想一想
[00:13:06.120 --> 00:13:08.120]  其實在芝加哥有很多中國人是
[00:13:08.120 --> 00:13:10.120]  不相信耶穌的
[00:13:10.120 --> 00:13:13.120]  你有沒有決心呢
[00:13:13.120 --> 00:13:15.120]  去找一些時間幫上帝
[00:13:15.120 --> 00:13:17.120]  找幾個回來教會呢
[00:13:17.120 --> 00:13:18.120]  或者影響他們的人生呢
[00:13:18.120 --> 00:13:20.120]  你有沒有想這個問題呢
[00:13:20.120 --> 00:13:22.120]  還是你花很多時間去找
[00:13:22.120 --> 00:13:23.120]  你認為要找的東西
[00:13:23.120 --> 00:13:24.120]  就是錢
[00:13:24.120 --> 00:13:27.120]  或者休息或者享受或者娛樂呢
[00:13:27.120 --> 00:13:29.120]  這些挑戰呢
[00:13:29.120 --> 00:13:31.120]  一定要決定今天的題目就是
[00:13:31.120 --> 00:13:34.120]  你覺不覺得上帝是救命恩人呢
[00:13:34.120 --> 00:13:37.120]  這個純粹是你一個很好的朋友
[00:13:37.120 --> 00:13:39.120]  給你一點好處就夠了
[00:13:39.120 --> 00:13:43.120]  但他不是你救命程度這麼高的人
[00:13:43.120 --> 00:13:47.120]  講到這個問題呢
[00:13:47.120 --> 00:13:49.120]  可能你會問我
[00:13:49.120 --> 00:13:52.120]  你說你做的東西的價值
[00:13:52.120 --> 00:13:55.120]  會不會值得呢
[00:13:55.120 --> 00:13:58.120]  我講個好笑的東西給你聽一下
[00:13:58.120 --> 00:14:01.120]  就是我遇到一個人
[00:14:01.120 --> 00:14:03.120]  他來讀神學
[00:14:03.120 --> 00:14:05.120]  其實我有份工作的
[00:14:05.120 --> 00:14:06.120]  可能你都不知道
[00:14:06.120 --> 00:14:07.120]  以為我退了休
[00:14:07.120 --> 00:14:08.120]  其實我還沒有退休
[00:14:08.120 --> 00:14:10.120]  因為我持極功都持不成
[00:14:10.120 --> 00:14:12.120]  我做了21年
[00:14:12.120 --> 00:14:14.120]  在一間神學院做輔導主任
[00:14:14.120 --> 00:14:16.120]  我去年已經要辭職了
[00:14:16.120 --> 00:14:18.120]  我說我都65歲了
[00:14:18.120 --> 00:14:20.120]  明年放我走吧
[00:14:20.120 --> 00:14:22.120]  他的女兒好像還在這間教會
[00:14:22.120 --> 00:14:25.120]  她的爸爸升了院長
[00:14:25.120 --> 00:14:28.120]  余先生先拿著你的名字
[00:14:28.120 --> 00:14:30.120]  先用著 再撐多一年吧
[00:14:30.120 --> 00:14:32.120]  我說好啊 撐多一年
[00:14:32.120 --> 00:14:33.120]  你不要再撐了
[00:14:33.120 --> 00:14:35.120]  但他好像又當我明年繼續做
[00:14:35.120 --> 00:14:39.120]  我遇到的神學生很窮
[00:14:39.120 --> 00:14:40.120]  很窮
[00:14:40.120 --> 00:14:43.120]  我遇到一個神學生窮到一個地步
[00:14:43.120 --> 00:14:46.120]  就是沒錢讀神學不止
[00:14:46.120 --> 00:14:48.120]  太太還患了重病
[00:14:48.120 --> 00:14:50.120]  太太本來是教某些東西的
[00:14:50.120 --> 00:14:51.120]  現在失去工作能力
[00:14:51.120 --> 00:14:53.120]  還有兩個兒子
[00:14:53.120 --> 00:14:55.120]  我問他你靠什麼來讀呢
[00:14:55.120 --> 00:14:57.120]  他就憑信心
[00:14:57.120 --> 00:14:59.120]  因為他覺得神真的叫他來讀
[00:14:59.120 --> 00:15:01.120]  我沒辦法抗拒這種意志
[00:15:01.120 --> 00:15:04.120]  很多時候我見了21年的新生
[00:15:04.120 --> 00:15:06.120]  我覺得這個真是我很佩服
[00:15:06.120 --> 00:15:08.120]  很佩服的男人
[00:15:08.120 --> 00:15:10.120]  於是我問他
[00:15:10.120 --> 00:15:12.120]  我有什麼可以幫你呢
[00:15:12.120 --> 00:15:14.120]  他說 我都不知道
[00:15:14.120 --> 00:15:16.120]  誰知道我回到家裡
[00:15:16.120 --> 00:15:18.120]  我想 唉
[00:15:18.120 --> 00:15:20.120]  他現在要學費
[00:15:20.120 --> 00:15:22.120]  你幫他付就行了
[00:15:22.120 --> 00:15:24.120]  我慢慢覺得
[00:15:24.120 --> 00:15:25.120]  好像自己是弱智一樣
[00:15:25.120 --> 00:15:27.120]  你還問人家要什麼幫
[00:15:27.120 --> 00:15:29.120]  剛剛人家說完就說窮了
[00:15:29.120 --> 00:15:31.120]  我有時候覺得人真是
[00:15:31.120 --> 00:15:33.120]  蠢了自己都不知道
[00:15:33.120 --> 00:15:34.120]  自己都不知道
[00:15:34.120 --> 00:15:35.120]  於是再想想
[00:15:35.120 --> 00:15:37.120]  不是的 他不是要學費
[00:15:37.120 --> 00:15:39.120]  他現在要生活
[00:15:39.120 --> 00:15:40.120]  於是我再想想
[00:15:40.120 --> 00:15:43.120]  可能我要支持他生活
[00:15:43.120 --> 00:15:45.120]  如果他找不到人的話
[00:15:45.120 --> 00:15:46.120]  我問他
[00:15:46.120 --> 00:15:49.120]  你還有辦法謀生的會不會呢
[00:15:49.120 --> 00:15:50.120]  他說 有
[00:15:50.120 --> 00:15:52.120]  我有一個兼職的
[00:15:52.120 --> 00:15:53.120]  幫人做一些插圖
[00:15:53.120 --> 00:15:55.120]  design設計的東西
[00:15:55.120 --> 00:15:57.120]  這份工作久不久
[00:15:57.120 --> 00:15:58.120]  都會有些人找他做
[00:15:58.120 --> 00:15:59.120]  有些教友找他做
[00:15:59.120 --> 00:16:01.120]  但是不固定有錢
[00:16:01.120 --> 00:16:04.120]  於是我又再問他
[00:16:04.120 --> 00:16:06.120]  那怎麼幫你呢
[00:16:06.120 --> 00:16:08.120]  那一晚我回家想
[00:16:08.120 --> 00:16:10.120]  幫人家固定就行了
[00:16:10.120 --> 00:16:13.120]  你講來講去都不會問人的
[00:16:13.120 --> 00:16:15.120]  於是我就決定幫他
[00:16:15.120 --> 00:16:17.120]  於是我問他
[00:16:17.120 --> 00:16:19.120]  給你一筆錢吧
[00:16:19.120 --> 00:16:21.120]  他謝謝我
[00:16:21.120 --> 00:16:22.120]  謝謝我之後
[00:16:22.120 --> 00:16:24.120]  他就說 余先生我想問你做一些事
[00:16:24.120 --> 00:16:26.120]  我說 好啊
[00:16:26.120 --> 00:16:27.120]  你做什麼啊
[00:16:27.120 --> 00:16:29.120]  他回答得很快
[00:16:29.120 --> 00:16:31.120]  有沒有東西我幫你設計呢
[00:16:31.120 --> 00:16:32.120]  我說 好啊
[00:16:32.120 --> 00:16:35.120]  於是我說我出很多小朋友的訓練
[00:16:35.120 --> 00:16:37.120]  那些插圖你幫我畫吧
[00:16:37.120 --> 00:16:39.120]  於是他幫我畫了很多
[00:16:39.120 --> 00:16:40.120]  他很好
[00:16:40.120 --> 00:16:42.120]  每個月都給我很多公仔
[00:16:42.120 --> 00:16:44.120]  我給我的同事
[00:16:44.120 --> 00:16:46.120]  我的同事給一個很坦白的反應給我聽
[00:16:46.120 --> 00:16:49.120]  就是那些公仔不適合我們的行用
[00:16:49.120 --> 00:16:51.120]  意思就是斯文了一點
[00:16:51.120 --> 00:16:53.120]  小朋友未必適合看
[00:16:53.120 --> 00:16:54.120]  唉 我糟糕了
[00:16:54.120 --> 00:16:56.120]  我儲起來儲起來 越儲越多
[00:16:56.120 --> 00:16:59.120]  我突然間想起一件事
[00:16:59.120 --> 00:17:02.120]  是二十多年前發生過
[00:17:02.120 --> 00:17:05.120]  就是一個精神病人畫國畫的
[00:17:05.120 --> 00:17:07.120]  他也是這樣
[00:17:07.120 --> 00:17:08.120]  很老倒
[00:17:08.120 --> 00:17:10.120]  他以前畫畫畫得很漂亮
[00:17:10.120 --> 00:17:13.120]  那些國貨公司的皮啊 枕頭啊
[00:17:13.120 --> 00:17:15.120]  那些設計是他畫的
[00:17:15.120 --> 00:17:17.120]  我就找他畫國畫
[00:17:17.120 --> 00:17:19.120]  那時我給他50元一幅
[00:17:19.120 --> 00:17:22.120]  他就是靠每個月畫一些畫給我
[00:17:22.120 --> 00:17:24.120]  我就當他幫他買畫
[00:17:24.120 --> 00:17:25.120]  我太太很好
[00:17:25.120 --> 00:17:27.120]  就幫他表賣一些畫
[00:17:27.120 --> 00:17:31.120]  於是我家就擺了一籠畫
[00:17:31.120 --> 00:17:33.120]  誰看呢
[00:17:33.120 --> 00:17:34.120]  沒有的 在籠裏面
[00:17:34.120 --> 00:17:35.120]  其實沒有人看
[00:17:35.120 --> 00:17:36.120]  在籠裏面
[00:17:36.120 --> 00:17:38.120]  但是我覺得這樣支持了他
[00:17:38.120 --> 00:17:40.120]  有興趣在人生有很美麗
[00:17:40.120 --> 00:17:43.120]  後來我送了一幅給我的精神科醫生
