
[00:00:00.000 --> 00:00:04.000]  我站在這裏有些很奇怪的感覺
[00:03:11.000 --> 00:03:13.000]  我一坐下
[00:03:13.000 --> 00:03:15.000]  本來那張椅子師母說給他坐
[00:03:15.000 --> 00:03:17.000]  我說不要了給我坐
[00:03:17.000 --> 00:03:19.000]  誰不知一坐下
[00:03:19.000 --> 00:03:21.000]  原來那張椅子不穩
[00:03:21.000 --> 00:03:24.000]  我可能體重重一點
[00:03:24.000 --> 00:03:26.000]  一坐下去
[00:03:26.000 --> 00:03:30.000]  整張椅子肢解了
[00:03:30.000 --> 00:03:33.000]  我坐不下
[00:03:33.000 --> 00:03:34.000]  坐空氣椅子
[00:03:34.000 --> 00:03:36.000]  一坐就坐下去
[00:03:36.000 --> 00:03:38.000]  這個可大可小
[00:03:38.000 --> 00:03:41.000]  有這麼少年紀的骨頭脆
[00:03:41.000 --> 00:03:43.000]  如果一坐下去
[00:03:43.000 --> 00:03:47.000]  盆骨或坐骨裂了
[00:03:47.000 --> 00:03:49.000]  就很嚴重
[00:03:49.000 --> 00:03:51.000]  主要是保守
[00:03:51.000 --> 00:03:56.000]  我也是鍛鍊回來的
[00:03:56.000 --> 00:03:58.000]  幾個月前
[00:03:58.000 --> 00:04:00.000]  我和我的女兒
[00:04:00.000 --> 00:04:02.000]  小女兒就走一條路
[00:04:02.000 --> 00:04:04.000]  叫做朝聖之路
[00:04:04.000 --> 00:04:06.000]  英文叫做Camino
[00:04:06.000 --> 00:04:07.000]  我以前好像都提過
[00:04:07.000 --> 00:04:08.000]  沒走之前
[00:04:08.000 --> 00:04:09.000]  我都是患得患失
[00:04:09.000 --> 00:04:11.000]  不知道我可不可以走得完
[00:04:11.000 --> 00:04:13.000]  而且我臨去之前
[00:04:13.000 --> 00:04:17.000]  那天我的腳有一點扭傷
[00:04:17.000 --> 00:04:19.000]  要帶鐵打走上路
[00:04:19.000 --> 00:04:24.000]  這條路就是主要保守
[00:04:24.000 --> 00:04:27.000]  終於我和女兒走完這條路
[00:04:27.000 --> 00:04:29.000]  這是我的小女兒
[00:04:29.000 --> 00:04:34.000]  背著背囊走
[00:04:34.000 --> 00:04:37.000]  每天走二十多公里
[00:04:37.000 --> 00:04:39.000]  二十多公里開車很快
[00:04:39.000 --> 00:04:41.000]  你家裡來可能也二十多公里
[00:04:41.000 --> 00:04:43.000]  每天都流入到
[00:04:43.000 --> 00:04:45.000]  但如果要走路的話
[00:04:45.000 --> 00:04:47.000]  每天走二十多公里
[00:04:47.000 --> 00:04:49.000]  起碼要走六個小時
[00:04:49.000 --> 00:04:53.000]  這段路在西班牙
[00:04:53.000 --> 00:04:57.000]  叫做Camino de San Diego
[00:04:57.000 --> 00:05:01.000]  Camino就是路
[00:05:01.000 --> 00:05:04.000]  San Diego就是地方
[00:05:04.000 --> 00:05:09.000]  San Diego的地方
[00:05:09.000 --> 00:05:11.000]  傳說是
[00:05:11.000 --> 00:05:13.000]  史陀亞國
[00:05:13.000 --> 00:05:15.000]  James 史陀亞國
[00:05:15.000 --> 00:05:18.000]  他去到西班牙
[00:05:18.000 --> 00:05:20.000]  來到全夫音
[00:05:20.000 --> 00:05:22.000]  去到地極
[00:05:22.000 --> 00:05:25.000]  然後他回到耶路撒冷
[00:05:25.000 --> 00:05:27.000]  在路加福音記載
[00:05:27.000 --> 00:05:29.000]  他被希律抓了
[00:05:29.000 --> 00:05:31.000]  然後希律殺了他
[00:05:31.000 --> 00:05:33.000]  他是第一個試圖殉道
[00:05:33.000 --> 00:05:36.000]  傳說有兩個門生
[00:05:36.000 --> 00:05:40.000]  一個叫Diodorus
[00:05:40.000 --> 00:05:44.000]  把他的屍體偷了出來
[00:05:44.000 --> 00:05:47.000]  然後這兩個門生
[00:05:47.000 --> 00:05:51.000]  把屍體放在一個小小的船上
[00:05:51.000 --> 00:05:53.000]  在地中海一路漂流
[00:05:53.000 --> 00:05:56.000]  漂流回到西班牙
[00:05:56.000 --> 00:05:58.000]  就是他以前殉道的地方
[00:05:58.000 --> 00:06:00.000]  一直撞在那裡
[00:06:00.000 --> 00:06:02.000]  所以是一個他的遺體
[00:06:02.000 --> 00:06:04.000]  為什麼叫做朝聖之路呢?
[00:06:04.000 --> 00:06:06.000]  通常我們說朝聖
[00:06:06.000 --> 00:06:08.000]  去耶路撒冷朝聖
[00:06:08.000 --> 00:06:10.000]  但是在主後
[00:06:10.000 --> 00:06:12.000]  七八年之後
[00:06:12.000 --> 00:06:14.000]  耶路撒冷被伊斯蘭
[00:06:14.000 --> 00:06:16.000]  穆斯林控制了
[00:06:16.000 --> 00:06:18.000]  所以不能去
[00:06:18.000 --> 00:06:20.000]  所以朝聖不能去耶路撒冷
[00:06:20.000 --> 00:06:22.000]  於是就去找到
[00:06:22.000 --> 00:06:24.000]  這個史陀亞國
[00:06:24.000 --> 00:06:26.000]  埋葬的地方
[00:06:26.000 --> 00:06:28.000]  成為一個中古時期
[00:06:28.000 --> 00:06:30.000]  朝聖的地方
[00:06:30.000 --> 00:06:32.000]  由法國
[00:06:32.000 --> 00:06:34.000]  一直千山萬水
[00:06:34.000 --> 00:06:36.000]  去到那裡朝聖
[00:06:36.000 --> 00:06:38.000]  有很多條路
[00:06:38.000 --> 00:06:40.000]  有條法國路
[00:06:40.000 --> 00:06:42.000]  有條葡萄牙路
[00:06:42.000 --> 00:06:44.000]  我走這條路
[00:06:44.000 --> 00:06:46.000]  是我女兒選的
[00:06:46.000 --> 00:06:48.000]  在北邊的
[00:06:48.000 --> 00:06:50.000]  北線全程大概是八百公里
[00:06:50.000 --> 00:06:52.000]  我們走不到八百公里
[00:06:52.000 --> 00:06:54.000]  只是在中間開始
[00:06:54.000 --> 00:06:56.000]  結空那裡開始
[00:06:56.000 --> 00:06:58.000]  走大概四百公里
[00:06:58.000 --> 00:07:00.000]  走路
[00:07:00.000 --> 00:07:02.000]  偷偷的如果你想坐車
[00:07:02.000 --> 00:07:04.000]  就不要了
[00:07:04.000 --> 00:07:06.000]  走路
[00:07:06.000 --> 00:07:08.000]  每天走了二十一天
[00:07:08.000 --> 00:07:10.000]  有些山路
[00:07:10.000 --> 00:07:12.000]  現在是北線
[00:07:12.000 --> 00:07:14.000]  很多人走
[00:07:14.000 --> 00:07:16.000]  跟我們聊天的時候
[00:07:16.000 --> 00:07:18.000]  一見到你走就走北線
[00:07:18.000 --> 00:07:20.000]  北線是最難走
[00:07:20.000 --> 00:07:22.000]  但最好看的景色
[00:07:22.000 --> 00:07:24.000]  因為它是沿海
[00:07:24.000 --> 00:07:26.000]  沿海很多海景
[00:07:26.000 --> 00:07:28.000]  又是海洋氣候
[00:07:28.000 --> 00:07:30.000]  所以你一路走
[00:07:30.000 --> 00:07:32.000]  有三季你都可能遇到
[00:07:32.000 --> 00:07:34.000]  有一次
[00:07:34.000 --> 00:07:36.000]  大風大雪走雷閃電
[00:07:36.000 --> 00:07:38.000]  下冰雹
[00:07:38.000 --> 00:07:40.000]  一樣都有
[00:07:40.000 --> 00:07:42.000]  沿途就是這樣走這段路
[00:07:42.000 --> 00:07:44.000]  這段路
[00:07:44.000 --> 00:07:46.000]  我們在結空這裡開始
[00:07:46.000 --> 00:07:48.000]  走了二十一天
[00:07:48.000 --> 00:07:50.000]  又去到聖地牙哥
[00:07:50.000 --> 00:07:52.000]  去到所謂的
[00:07:52.000 --> 00:07:54.000]  這個
[00:07:54.000 --> 00:07:56.000]  亞國被撞的地方
[00:07:56.000 --> 00:07:58.000]  我們背著背包
[00:07:58.000 --> 00:08:00.000]  有時早上起床
[00:08:00.000 --> 00:08:02.000]  要穿幾件衣服
[00:08:02.000 --> 00:08:04.000]  一路走一路脫衣服
[00:08:04.000 --> 00:08:06.000]  一路脫到沒有了
[00:08:06.000 --> 00:08:08.000]  這樣的環境
[00:08:08.000 --> 00:08:10.000]  我們叫做天路客
[00:08:10.000 --> 00:08:12.000]  Pilgrims
[00:08:12.000 --> 00:08:14.000]  沿途
[00:08:14.000 --> 00:08:16.000]  有些指標
[00:08:16.000 --> 00:08:18.000]  一個顯赫的路標
[00:08:18.000 --> 00:08:20.000]  因為它沿海
[00:08:20.000 --> 00:08:22.000]  用顯赫來做路標
[00:08:22.000 --> 00:08:24.000]  你跟著它來走
[00:08:24.000 --> 00:08:26.000]  歐洲人
[00:08:26.000 --> 00:08:28.000]  很喜歡走這段路
[00:08:28.000 --> 00:08:30.000]  有些在奧地利
[00:08:30.000 --> 00:08:32.000]  奧斯利亞
[00:08:32.000 --> 00:08:34.000]  德國、法國
[00:08:34.000 --> 00:08:36.000]  各地這樣來
[00:08:36.000 --> 00:08:38.000]  我們中國人就不好笑
[00:08:38.000 --> 00:08:40.000]  華人都不好笑
[00:08:40.000 --> 00:08:42.000]  韓國人就有些
[00:08:42.000 --> 00:08:44.000]  走南路會見到很多韓國人走
[00:08:44.000 --> 00:08:46.000]  北路很少見到
[00:08:46.000 --> 00:08:48.000]  但我和我女兒
[00:08:48.000 --> 00:08:50.000]  就這樣一路走
[00:08:50.000 --> 00:08:52.000]  沿途
[00:08:52.000 --> 00:08:54.000]  我就思想這個
[00:08:54.000 --> 00:08:56.000]  上行之思
[00:08:56.000 --> 00:08:58.000]  每一日思想一篇
[00:08:58.000 --> 00:09:00.000]  其中我們
[00:09:00.000 --> 00:09:02.000]  特別今天我想和大家
[00:09:02.000 --> 00:09:04.000]  一起分享
[00:09:04.000 --> 00:09:06.000]  詩篇103篇
[00:09:06.000 --> 00:09:08.000]  103篇
[00:09:08.000 --> 00:09:10.000]  剛才我們讀出來
[00:09:10.000 --> 00:09:12.000]  有這一段經文
[00:09:12.000 --> 00:09:14.000]  它說它用美物
[00:09:14.000 --> 00:09:16.000]  美物是美好這個字
[00:09:16.000 --> 00:09:18.000]  不一定有個物字
[00:09:18.000 --> 00:09:20.000]  美可能美好的事
[00:09:20.000 --> 00:09:22.000]  美好的事那個物件
[00:09:22.000 --> 00:09:24.000]  使到你的所願的
[00:09:24.000 --> 00:09:26.000]  使到你所願的
[00:09:26.000 --> 00:09:28.000]  得而自足
[00:09:28.000 --> 00:09:30.000]  所願的
[00:09:30.000 --> 00:09:32.000]  這是中文翻譯它的意思
[00:09:32.000 --> 00:09:34.000]  但它原來使到你的口
[00:09:34.000 --> 00:09:36.000]  或者有些翻譯
[00:09:36.000 --> 00:09:38.000]  使到你的年歲
[00:09:38.000 --> 00:09:40.000]  得到滿足
[00:09:40.000 --> 00:09:42.000]  使到你可以嘗到
[00:09:42.000 --> 00:09:44.000]  美物
[00:09:44.000 --> 00:09:46.000]  美好的那些食物
[00:09:46.000 --> 00:09:48.000]  或者使到你的年歲
[00:09:48.000 --> 00:09:50.000]  可以得到滿足
[00:09:50.000 --> 00:09:52.000]  以至你如鷹
[00:09:52.000 --> 00:09:54.000]  返老還童
[00:09:54.000 --> 00:09:56.000]  如鷹返老還童
[00:09:56.000 --> 00:09:58.000]  這個翻譯
[00:09:58.000 --> 00:10:00.000]  就是很好
[00:10:00.000 --> 00:10:02.000]  它另一個
[00:10:02.000 --> 00:10:04.000]  翻譯就是
[00:10:04.000 --> 00:10:06.000]  使到你的青春
[00:10:06.000 --> 00:10:08.000]  它實在那個字
[00:10:08.000 --> 00:10:10.000]  使到你的青春
[00:10:10.000 --> 00:10:12.000]  能夠復蘇
[00:10:12.000 --> 00:10:14.000]  好像鷹那樣
[00:10:14.000 --> 00:10:16.000]  為什麼不說
[00:10:16.000 --> 00:10:18.000]  好像牛那樣
[00:10:18.000 --> 00:10:20.000]  返老還牛
[00:10:20.000 --> 00:10:22.000]  好像魚牛
[00:10:22.000 --> 00:10:24.000]  返老還童
[00:10:24.000 --> 00:10:26.000]  你知道現在大陸說
[00:10:26.000 --> 00:10:28.000]  說你很牛
[00:10:28.000 --> 00:10:30.000]  不是說廣東人那些牛脾氣
[00:10:30.000 --> 00:10:32.000]  如果大陸人說你
[00:10:32.000 --> 00:10:34.000]  你真了
[00:10:34.000 --> 00:10:36.000]  真了是什麼意思
[00:10:36.000 --> 00:10:38.000]  你好勁
[00:10:38.000 --> 00:10:40.000]  你好勁
[00:10:40.000 --> 00:10:42.000]  Roland
[00:10:42.000 --> 00:10:44.000]  很了
[00:10:44.000 --> 00:10:46.000]  真是好東西
[00:10:46.000 --> 00:10:48.000]  但為什麼用鷹
[00:10:48.000 --> 00:10:50.000]  不用其他動物
[00:10:50.000 --> 00:10:52.000]  有個意思
[00:10:52.000 --> 00:10:54.000]  有個意思在裡面
[00:10:54.000 --> 00:10:56.000]  原來鷹
[00:10:56.000 --> 00:10:58.000]  一隻鷹
[00:10:58.000 --> 00:11:00.000]  美國的Bull Eagle
[00:11:00.000 --> 00:11:02.000]  American Bull Eagle
[00:11:02.000 --> 00:11:04.000]  跟其他鷹一樣
[00:11:04.000 --> 00:11:06.000]  它可以活80年
[00:11:06.000 --> 00:11:08.000]  很長命
[00:11:08.000 --> 00:11:10.000]  好像人類的壽命一樣
[00:11:10.000 --> 00:11:12.000]  跟狗不同
[00:11:12.000 --> 00:11:14.000]  狗你最多十六七年已經很老
[00:11:14.000 --> 00:11:16.000]  但鷹可以活到80年
[00:11:16.000 --> 00:11:18.000]  不過
[00:11:18.000 --> 00:11:20.000]  它中間在40年的時候
[00:11:20.000 --> 00:11:22.000]  它要做一樣東西
[00:11:22.000 --> 00:11:24.000]  如果它不做這件事
[00:11:24.000 --> 00:11:26.000]  它不可以繼續活另外40年
[00:11:26.000 --> 00:11:28.000]  做什麼
[00:11:28.000 --> 00:11:30.000]  要去到懸崖
[00:11:30.000 --> 00:11:32.000]  去到隱蔽的地方
[00:11:32.000 --> 00:11:34.000]  首先吃到自己肥肥壯壯
[00:11:34.000 --> 00:11:36.000]  然後飛到懸崖隱蔽的地方
[00:11:36.000 --> 00:11:38.000]  做什麼
[00:11:38.000 --> 00:11:40.000]  用它的嘴
[00:11:40.000 --> 00:11:42.000]  將羽毛一條一條
[00:11:42.000 --> 00:11:44.000]  拔掉
[00:11:44.000 --> 00:11:46.000]  很痛
[00:11:46.000 --> 00:11:48.000]  然後將它的爪
[00:11:48.000 --> 00:11:50.000]  爪在石頭上
[00:11:50.000 --> 00:11:52.000]  戳
[00:11:52.000 --> 00:11:54.000]  戳掉爪
[00:11:54.000 --> 00:11:56.000]  最後將嘴
[00:11:56.000 --> 00:11:58.000]  硬嘴在石頭上
[00:11:58.000 --> 00:12:00.000]  戳掉嘴
[00:12:00.000 --> 00:12:02.000]  嘩
[00:12:02.000 --> 00:12:04.000]  怎可以
[00:12:04.000 --> 00:12:06.000]  所以它要在隱蔽的地方
[00:12:06.000 --> 00:12:08.000]  無法自衛
[00:12:08.000 --> 00:12:10.000]  要在這裡慢慢等
[00:12:10.000 --> 00:12:12.000]  等一段長時間
[00:12:12.000 --> 00:12:14.000]  等它的羽毛再長出來
[00:12:14.000 --> 00:12:16.000]  等它的爪再長出來
[00:12:16.000 --> 00:12:18.000]  嘴又長出來
[00:12:18.000 --> 00:12:20.000]  這樣
[00:12:20.000 --> 00:12:22.000]  它就可以再活40年
[00:12:22.000 --> 00:12:24.000]  所謂魚鷹
[00:12:24.000 --> 00:12:26.000]  就是這個意思
[00:12:26.000 --> 00:12:28.000]  反老還童
[00:12:28.000 --> 00:12:30.000]  所以這個有個生物學的典故在裡面
[00:12:30.000 --> 00:12:32.000]  當然我們
[00:12:32.000 --> 00:12:34.000]  人就不能夠這樣
[00:12:34.000 --> 00:12:36.000]  做
[00:12:36.000 --> 00:12:38.000]  有時我們
[00:12:38.000 --> 00:12:40.000]  這麼小一年多的時候
[00:12:40.000 --> 00:12:42.000]  我們這條
[00:12:42.000 --> 00:12:44.000]  很忠厚
[00:12:44.000 --> 00:12:46.000]  開始收集了很多脂肪
[00:12:46.000 --> 00:12:48.000]  很多東西
[00:12:48.000 --> 00:12:50.000]  什麼都很多
[00:12:50.000 --> 00:12:52.000]  你不去做這件事的話
[00:12:52.000 --> 00:12:54.000]  以後
[00:12:54.000 --> 00:12:56.000]  有時退休之後
[00:12:56.000 --> 00:12:58.000]  百病重生
[00:12:58.000 --> 00:13:00.000]  什麼問題都出來了
[00:13:00.000 --> 00:13:02.000]  歐洲人
[00:13:02.000 --> 00:13:04.000]  通常走這條路
[00:13:04.000 --> 00:13:06.000]  這個公路
[00:13:06.000 --> 00:13:08.000]  其實走
[00:13:08.000 --> 00:13:10.000]  和坐車真的很不同
[00:13:10.000 --> 00:13:12.000]  你要去認識一個地方
[00:13:12.000 --> 00:13:14.000]  你不要坐車
[00:13:14.000 --> 00:13:16.000]  不要開車
[00:13:16.000 --> 00:13:18.000]  你走就走馬看花
[00:13:18.000 --> 00:13:20.000]  你發現聖經裡面有很多
[00:13:20.000 --> 00:13:22.000]  是說我們行
[00:13:22.000 --> 00:13:24.000]  走在主的路上
[00:13:24.000 --> 00:13:26.000]  走在光明中
[00:13:26.000 --> 00:13:28.000]  各樣都是用這種
[00:13:28.000 --> 00:13:30.000]  步行
[00:13:30.000 --> 00:13:32.000]  行路的
[00:13:32.000 --> 00:13:34.000]  說法讓我們去經歷神
[00:13:34.000 --> 00:13:36.000]  讓我們去體會到
[00:13:36.000 --> 00:13:38.000]  周圍的環境
[00:13:38.000 --> 00:13:40.000]  體會到我們行路的時候
[00:13:40.000 --> 00:13:42.000]  自我一個反省
[00:13:42.000 --> 00:13:44.000]  一種
[00:13:44.000 --> 00:13:46.000]  和神重新建立關係
[00:13:46.000 --> 00:13:48.000]  一個反思
[00:13:48.000 --> 00:13:50.000]  所以我們今天就用這個
[00:13:50.000 --> 00:13:52.000]  反老還童
[00:13:52.000 --> 00:13:54.000]  這個經文
[00:13:54.000 --> 00:13:56.000]  來思想
[00:13:56.000 --> 00:13:58.000]  究竟我們怎樣能夠
[00:13:58.000 --> 00:14:00.000]  我們的生命力
[00:14:00.000 --> 00:14:02.000]  我們的活力能夠
[00:14:02.000 --> 00:14:04.000]  經常更新而變化
[00:14:04.000 --> 00:14:06.000]  而不是說這麼快一年多的時候
[00:14:06.000 --> 00:14:08.000]  就走下坡
[00:14:08.000 --> 00:14:10.000]  或者我們就好像說
[00:14:10.000 --> 00:14:12.000]  開始來想
[00:14:12.000 --> 00:14:14.000]  退休之年
[00:14:14.000 --> 00:14:16.000]  計劃去什麼高爾夫球場打
[00:14:16.000 --> 00:14:18.000]  去哪裡度假
[00:14:18.000 --> 00:14:20.000]  遊船河
[00:14:20.000 --> 00:14:22.000]  不是只想這些
[00:14:22.000 --> 00:14:24.000]  這些是沒有壞的
[00:14:24.000 --> 00:14:26.000]  但是我們怎樣能夠
[00:14:26.000 --> 00:14:28.000]  人生的下半場
[00:14:28.000 --> 00:14:30.000]  以後的日子
[00:14:30.000 --> 00:14:32.000]  餘生
[00:14:32.000 --> 00:14:34.000]  我們能夠更加有活力
[00:14:34.000 --> 00:14:36.000]  而不是像夕陽無限好
[00:14:36.000 --> 00:14:38.000]  下面那句不要說了
[00:14:38.000 --> 00:14:40.000]  有一點悲哀
[00:14:40.000 --> 00:14:42.000]  只是近黃昏
[00:14:42.000 --> 00:14:44.000]  只是已經是一種悲嘆
[00:14:44.000 --> 00:14:46.000]  好像
[00:14:46.000 --> 00:14:48.000]  夕陽當然很美
[00:14:48.000 --> 00:14:50.000]  很依賴
[00:14:50.000 --> 00:14:52.000]  但是很快就會
[00:14:52.000 --> 00:14:54.000]  太陽就下山了
[00:14:54.000 --> 00:14:56.000]  那麼
[00:14:56.000 --> 00:14:58.000]  這個李飛吾牧師
[00:14:58.000 --> 00:15:00.000]  在他在生的時候
[00:15:00.000 --> 00:15:02.000]  他就將這首詩
[00:15:02.000 --> 00:15:04.000]  他就改了兩個字
[00:15:04.000 --> 00:15:06.000]  我覺得就很有意思
[00:15:06.000 --> 00:15:08.000]  從一種比較悲嘆
[00:15:08.000 --> 00:15:10.000]  一種悲觀的
[00:15:10.000 --> 00:15:12.000]  一種感嘆夕陽無限好
[00:15:12.000 --> 00:15:14.000]  只是近黃昏
[00:15:14.000 --> 00:15:16.000]  這樣的悲嘆的
[00:15:16.000 --> 00:15:18.000]  這一種的說法
[00:15:18.000 --> 00:15:20.000]  調轉過來
[00:15:20.000 --> 00:15:22.000]  夕陽無限好
[00:15:22.000 --> 00:15:24.000]  哪怕近黃昏
[00:15:24.000 --> 00:15:26.000]  不用怕的
[00:15:26.000 --> 00:15:28.000]  剛才你看這個Alpha
[00:15:28.000 --> 00:15:30.000]  那個短片
[00:15:30.000 --> 00:15:32.000]  這個
[00:15:32.000 --> 00:15:34.000]  裡面有提到
[00:15:34.000 --> 00:15:36.000]  我們那個
[00:15:36.000 --> 00:15:38.000]  什麼眉頭奔發
[00:15:38.000 --> 00:15:40.000]  那樣
[00:15:40.000 --> 00:15:42.000]  好像說
[00:15:42.000 --> 00:15:44.000]  秋天多少個秋
[00:15:44.000 --> 00:15:46.000]  等等
[00:15:46.000 --> 00:15:48.000]  有一種悲嘆人生
[00:15:48.000 --> 00:15:50.000]  好像進入了秋景
[00:15:50.000 --> 00:15:52.000]  落葉
[00:15:52.000 --> 00:15:54.000]  以後的日子
[00:15:54.000 --> 00:15:56.000]  就好像
[00:15:56.000 --> 00:15:58.000]  等什麼
[00:15:58.000 --> 00:16:00.000]  但是我們不需要那麼悲觀
[00:16:00.000 --> 00:16:02.000]  做基督徒不是一種悲觀的人生
[00:16:02.000 --> 00:16:04.000]  而是一種進取的
[00:16:04.000 --> 00:16:06.000]  積極的人生
[00:16:06.000 --> 00:16:08.000]  即使我們面對
[00:16:08.000 --> 00:16:10.000]  這個夕陽
[00:16:10.000 --> 00:16:12.000]  但是我們仍然有一個
[00:16:12.000 --> 00:16:14.000]  美好的將來
[00:16:14.000 --> 00:16:16.000]  甚至到我們人生的盡頭
[00:16:16.000 --> 00:16:18.000]  我們仍然有一個永生的盼望
[00:16:18.000 --> 00:16:20.000]  所以是一種很進取的
[00:16:20.000 --> 00:16:22.000]  一種很積極的人生
[00:16:22.000 --> 00:16:24.000]  我們一起來
[00:16:24.000 --> 00:16:26.000]  看一看這一段的
[00:16:26.000 --> 00:16:28.000]  詩篇
[00:16:28.000 --> 00:16:30.000]  這一段的詩篇
[00:16:30.000 --> 00:16:32.000]  大衛的詩
[00:16:32.000 --> 00:16:34.000]  這個字在原文裡面
[00:16:34.000 --> 00:16:36.000]  是他第一節
[00:16:36.000 --> 00:16:38.000]  猶太人的聖經第一節
[00:16:38.000 --> 00:16:40.000]  括號大衛之詩
[00:16:40.000 --> 00:16:42.000]  所以我們也要讀
[00:16:42.000 --> 00:16:44.000]  他就說
[00:16:44.000 --> 00:16:46.000]  先將我們的心
[00:16:46.000 --> 00:16:48.000]  回到神面前
[00:16:48.000 --> 00:16:50.000]  而不是那一種
[00:16:50.000 --> 00:16:52.000]  感嘆
[00:16:52.000 --> 00:16:54.000]  或者好像為了過往的
[00:16:54.000 --> 00:16:56.000]  成功失敗
[00:16:56.000 --> 00:16:58.000]  有一種悲鳴
[00:16:58.000 --> 00:17:00.000]  感覺到人生
[00:17:00.000 --> 00:17:02.000]  好像很苦
[00:17:02.000 --> 00:17:04.000]  而是將我們的心
[00:17:04.000 --> 00:17:06.000]  提升到神那裡
[00:17:06.000 --> 00:17:08.000]  這個心
