
[00:00:00.000 --> 00:00:05.180]  各位大姐姐妹 各位朋友 你們好
[00:04:23.900 --> 00:04:25.500]  清心的人有福了
[00:04:25.500 --> 00:04:27.700]  因為他們必得見神
[00:04:27.700 --> 00:04:31.700]  人際關係的秘訣就在乎這四個字
[00:04:31.700 --> 00:04:34.500]  我們有沒有連率的心呢?
[00:04:34.500 --> 00:04:36.500]  我們有沒有清心呢?
[00:04:36.500 --> 00:04:39.100]  連率是體驗人
[00:04:39.100 --> 00:04:41.500]  清心是體驗自己
[00:04:41.500 --> 00:04:45.300]  知己知彼 百戰百勝
[00:04:45.300 --> 00:04:49.900]  很多時候我們缺乏了連率的心
[00:04:49.900 --> 00:04:52.700]  以致我們只看到我們自己
[00:04:52.700 --> 00:04:56.900]  很多時候我們看到自己是一個假的自己
[00:04:56.900 --> 00:04:58.500]  不是清心
[00:04:58.500 --> 00:05:00.500]  不是看得清清楚楚
[00:05:00.500 --> 00:05:02.700]  是裏面骯髒的
[00:05:02.700 --> 00:05:04.900]  或者我們就試試用小時間
[00:05:04.900 --> 00:05:10.700]  來看看耶穌基督所說的第五福和第六福
[00:05:10.700 --> 00:05:13.500]  首先我們看看第七節
[00:05:13.500 --> 00:05:15.500]  在第七節耶穌就這樣說
[00:05:15.500 --> 00:05:18.500]  連率人的人有福了
[00:05:18.500 --> 00:05:21.900]  因為他們必蒙連率
[00:05:21.900 --> 00:05:24.700]  甚麼叫連率呢?
[00:05:24.700 --> 00:05:28.300]  首先要了解連率不等於很可憐
[00:05:28.300 --> 00:05:30.500]  我看你這麼可憐
[00:05:30.500 --> 00:05:32.700]  我私寫一些給你
[00:05:32.700 --> 00:05:35.500]  不是的 那個不是連率
[00:05:35.500 --> 00:05:39.700]  我記得一個日本的基督徒曾經這樣說過
[00:05:39.700 --> 00:05:41.900]  日本之所以這麼少的基督徒
[00:05:41.900 --> 00:05:44.700]  是因為他們看不順眼
[00:05:44.700 --> 00:05:49.900]  那些基督徒的宣教士來到日本的時候
[00:05:49.900 --> 00:05:51.300]  他們的態度是一種甚麼?
[00:05:51.300 --> 00:05:53.500]  可憐式的態度
[00:05:53.500 --> 00:05:55.900]  我可憐你甚麼都不懂
[00:05:55.900 --> 00:05:57.900]  可憐你不認識上帝
[00:05:57.900 --> 00:05:59.700]  可憐你沒有民主制度
[00:05:59.700 --> 00:06:01.700]  可憐你這樣可憐你那樣
[00:06:01.700 --> 00:06:04.900]  是一種可憐式的態度
[00:06:04.900 --> 00:06:07.500]  人家受不了
[00:06:07.500 --> 00:06:09.700]  中國人也有這樣說過
[00:06:09.700 --> 00:06:12.500]  我死都不會吃遮來食的東西
[00:06:12.500 --> 00:06:14.500]  遮來食的東西好像是施捨你的
[00:06:14.500 --> 00:06:16.500]  無連率的心
[00:06:16.500 --> 00:06:19.500]  希臘文的連率的字
[00:06:19.500 --> 00:06:21.500]  Aneemos
[00:06:21.500 --> 00:06:25.500]  是翻譯成希伯來文的Hesed這個字
[00:06:25.500 --> 00:06:29.500]  Hesed這個字是不可能翻譯出來的
[00:06:29.500 --> 00:06:31.500]  這是甚麼意思?
[00:06:31.500 --> 00:06:34.500]  是一種能夠與人同痛苦
[00:06:34.500 --> 00:06:36.500]  同喜樂
[00:06:36.500 --> 00:06:39.500]  最能夠了解這個字
[00:06:39.500 --> 00:06:41.500]  就是當你坐車
[00:06:41.500 --> 00:06:45.500]  隔壁的駕駛司機
[00:06:45.500 --> 00:06:47.500]  是剛剛考到牌的
[00:06:47.500 --> 00:06:50.500]  駕駛的技術不是很純熟
[00:06:50.500 --> 00:06:53.500]  你坐在他隔壁
[00:06:53.500 --> 00:06:56.500]  你會發覺很緊張
[00:06:56.500 --> 00:06:58.500]  下車的時候
[00:06:58.500 --> 00:07:00.500]  他還不在那裏按按鈕的時候
[00:07:00.500 --> 00:07:02.500]  你的腳就自動的按下去
[00:07:02.500 --> 00:07:04.500]  雖然按鈕不在前面
[00:07:04.500 --> 00:07:06.500]  你因為不在司機位
[00:07:06.500 --> 00:07:08.500]  你很緊張
[00:07:08.500 --> 00:07:10.500]  你的腳不其然的踏上去
[00:07:10.500 --> 00:07:13.500]  當你轉慢的時候不其然的調轉頭來看看
[00:07:13.500 --> 00:07:16.500]  簡直你就好像在開車一樣
[00:07:16.500 --> 00:07:18.500]  這個就是Hesed
[00:07:18.500 --> 00:07:20.500]  Hesed是甚麼意思?
[00:07:20.500 --> 00:07:22.500]  能同人之同
[00:07:22.500 --> 00:07:24.500]  樂人之樂
[00:07:24.500 --> 00:07:26.500]  苦人之苦
[00:07:26.500 --> 00:07:28.500]  憂人之憂
[00:07:28.500 --> 00:07:30.500]  傷人之傷
[00:07:30.500 --> 00:07:32.500]  英文Sympathy這個字
[00:07:32.500 --> 00:07:34.500]  本來就是這個意思
[00:07:34.500 --> 00:07:36.500]  原來Sympathy這個字
[00:07:36.500 --> 00:07:38.500]  是由兩個希臘文組成的
[00:07:38.500 --> 00:07:40.500]  一個叫做Syn
[00:07:40.500 --> 00:07:42.500]  Syn就是一樣
[00:07:42.500 --> 00:07:44.500]  同樣相同
[00:07:44.500 --> 00:07:46.500]  第二個是Pathos
[00:07:46.500 --> 00:07:48.500]  Pathos就是Feeling
[00:07:48.500 --> 00:07:50.500]  感受
[00:07:50.500 --> 00:07:52.500]  同情就是這個意思
[00:07:52.500 --> 00:07:54.500]  痛楚你就覺得痛楚
[00:07:54.500 --> 00:07:57.500]  世界上我覺得最大的痛苦
[00:07:57.500 --> 00:07:59.500]  未必是你自己受的痛苦
[00:07:59.500 --> 00:08:02.500]  就是你看到你所愛的人在那裏受的痛楚
[00:08:02.500 --> 00:08:04.500]  是很慘很慘的一件事
[00:08:04.500 --> 00:08:09.500]  有一齣戲叫做《沉默》
[00:08:09.500 --> 00:08:13.500]  是講到那些耶穌會的傳教士
[00:08:13.500 --> 00:08:16.500]  在日本傳教
[00:08:16.500 --> 00:08:18.500]  那些日本人
[00:08:18.500 --> 00:08:20.500]  對這些傳教士
[00:08:20.500 --> 00:08:22.500]  對信耶穌的人
[00:08:22.500 --> 00:08:24.500]  是很嚴苛的
[00:08:24.500 --> 00:08:26.500]  但他發覺一件事
[00:08:26.500 --> 00:08:28.500]  這些耶穌會的傳教士沒有怕
[00:08:28.500 --> 00:08:30.500]  不怕死的
[00:08:30.500 --> 00:08:32.500]  你弄死他 他更加開心
[00:08:32.500 --> 00:08:34.500]  因為他做了信道者
[00:08:34.500 --> 00:08:36.500]  在上帝的過渡裏面賞之實大
[00:08:36.500 --> 00:08:38.500]  但他想出了一個方法
[00:08:38.500 --> 00:08:40.500]  這個方法
[00:08:40.500 --> 00:08:42.500]  就真的制服了這些
[00:08:42.500 --> 00:08:44.500]  耶穌會的宣教士
[00:08:44.500 --> 00:08:48.500]  他不是去嚴苛對待這些宣教士
[00:08:48.500 --> 00:08:50.500]  是嚴苛對待
[00:08:50.500 --> 00:08:52.500]  他們所愛的信徒
[00:08:52.500 --> 00:08:57.500]  在他面前去糟蹋他們
[00:08:57.500 --> 00:09:00.500]  虐待他們 謀殺他們
[00:09:00.500 --> 00:09:02.500]  讓他親眼看到
[00:09:02.500 --> 00:09:04.500]  他們所愛的人
[00:09:04.500 --> 00:09:06.500]  是受極重的痛苦
[00:09:06.500 --> 00:09:08.500]  是告訴他們
[00:09:08.500 --> 00:09:11.500]  是因為你的緣故
[00:09:11.500 --> 00:09:16.500]  是因為你想做這個信道者的緣故
[00:09:16.500 --> 00:09:18.500]  不是你受痛了
[00:09:18.500 --> 00:09:20.500]  是你所愛的人受痛了
[00:09:20.500 --> 00:09:25.500]  來成就你拿到這個公義的冠冕
[00:09:25.500 --> 00:09:27.500]  在上帝裏面
[00:09:27.500 --> 00:09:29.500]  因為這件事就令到那些
[00:09:29.500 --> 00:09:31.500]  耶穌會的宣教士
[00:09:31.500 --> 00:09:33.500]  開始重新想一想
[00:09:33.500 --> 00:09:37.500]  因為見到所愛的人受痛楚
[00:09:37.500 --> 00:09:39.500]  比自己受的痛楚
[00:09:39.500 --> 00:09:41.500]  是一個更大的痛楚
[00:09:41.500 --> 00:09:44.500]  這個就是連述
[00:09:44.500 --> 00:09:47.500]  我記得我太太
[00:09:47.500 --> 00:09:50.500]  第一個就開始
[00:09:50.500 --> 00:09:53.500]  我們結婚70多年後
[00:09:53.500 --> 00:09:55.500]  她第一次有身體
[00:09:55.500 --> 00:10:00.500]  剛剛知道她有身體
[00:10:00.500 --> 00:10:02.500]  有一天晚上
[00:10:02.500 --> 00:10:03.500]  我們在吃飯的時候
[00:10:03.500 --> 00:10:06.500]  樓下的太太就走來找我
[00:10:06.500 --> 00:10:08.500]  她第一句話就問我太太
[00:10:08.500 --> 00:10:11.500]  你以前有沒有染過德國疹
[00:10:11.500 --> 00:10:13.500]  我們很奇怪 為什麼她會這樣問
[00:10:13.500 --> 00:10:15.500]  我說究竟是什麼事
[00:10:15.500 --> 00:10:17.500]  她就告訴我
[00:10:17.500 --> 00:10:20.500]  她的兩歲大的兒子
[00:10:20.500 --> 00:10:22.500]  就是染上了德國疹
[00:10:22.500 --> 00:10:24.500]  剛剛發現
[00:10:24.500 --> 00:10:26.500]  而婚育呢
[00:10:26.500 --> 00:10:29.500]  就在前天的嬰兒診斷過
[00:10:29.500 --> 00:10:32.500]  就是說他很容易感染到
[00:10:32.500 --> 00:10:37.500]  我們的鄰居知道他剛剛有了身體
[00:10:37.500 --> 00:10:40.500]  是一個華人的初期
[00:10:40.500 --> 00:10:45.500]  而遇到一個染上德國疹的嬰兒
[00:10:45.500 --> 00:10:47.500]  是很有機會會感染到的
[00:10:47.500 --> 00:10:49.500]  所以當時我們很害怕
[00:10:49.500 --> 00:10:52.500]  一個華人初期的母親
[00:10:52.500 --> 00:10:54.500]  染上德國疹的時候
[00:10:54.500 --> 00:10:58.500]  嬰兒受影響的機會是很大的
[00:10:58.500 --> 00:11:01.500]  所以我們馬上去醫生檢查
[00:11:01.500 --> 00:11:04.500]  但是檢查要兩個星期才知道
[00:11:04.500 --> 00:11:08.500]  報告看她以前有沒有染過德國疹
[00:11:08.500 --> 00:11:09.500]  如果有的話就是她有免疫
[00:11:09.500 --> 00:11:12.500]  如果沒有染過就要兩個星期之後才知道
[00:11:12.500 --> 00:11:14.500]  她這次有沒有染上
[00:11:14.500 --> 00:11:17.500]  這兩個星期真是度日如年
[00:11:17.500 --> 00:11:19.500]  有一天我和一個同學
[00:11:19.500 --> 00:11:22.500]  分享我內心的掙扎和憂慮
[00:11:22.500 --> 00:11:24.500]  他聽到之後
[00:11:24.500 --> 00:11:25.500]  劈頭第一句就說
[00:11:25.500 --> 00:11:27.500]  你是基督徒啊
[00:11:27.500 --> 00:11:29.500]  你知道不可以墮胎的
[00:11:29.500 --> 00:11:31.500]  我希望你不會這樣做
[00:11:31.500 --> 00:11:35.500]  我聽了非常非常反感
[00:11:35.500 --> 00:11:39.500]  我和你分享我內心的掙扎
[00:11:39.500 --> 00:11:41.500]  不是聽你去教訓
[00:11:41.500 --> 00:11:44.500]  不是聽你這些所謂純正的神學理論
[00:11:44.500 --> 00:11:47.500]  而是想聽你同情的說話
[00:11:47.500 --> 00:11:50.500]  分擔的說話
[00:11:50.500 --> 00:11:52.500]  就好像《約伯記》說到
[00:11:52.500 --> 00:11:55.500]  約伯失去了家人、健康、財產三個朋友
[00:11:55.500 --> 00:11:57.500]  不願千里而來去安慰他
[00:11:57.500 --> 00:12:00.500]  這些朋友是沒有了連戌的心
[00:12:00.500 --> 00:12:02.500]  就好像一個Armchair Critic一樣
[00:12:02.500 --> 00:12:05.500]  說一些風涼話
[00:12:05.500 --> 00:12:08.500]  就算這些是正確的道理
[00:12:08.500 --> 00:12:10.500]  但是對聽的人來說
[00:12:10.500 --> 00:12:13.500]  是一點都得不到幫助
[00:12:13.500 --> 00:12:15.500]  所以《約伯記》第19章第一節就說
[00:12:15.500 --> 00:12:17.500]  你們搞擾我的心
[00:12:17.500 --> 00:12:21.500]  用言語壓碎我要到何時呢?
[00:12:21.500 --> 00:12:24.500]  中國人說一句話很好
[00:12:24.500 --> 00:12:27.500]  針刺不到你 你又不知痛
[00:12:27.500 --> 00:12:31.500]  但連戌就好像針到自己一樣
[00:12:31.500 --> 00:12:33.500]  是感受到痛楚
[00:12:33.500 --> 00:12:36.500]  而這種連戌的心不是勉強的
[00:12:36.500 --> 00:12:38.500]  是自然流淚的
[00:12:38.500 --> 00:12:40.500]  就像下雨一樣
[00:12:40.500 --> 00:12:44.500]  雲滿了雨就會自然下來
[00:12:44.500 --> 00:12:48.500]  有這樣的心自然就有這樣的流露
[00:12:48.500 --> 00:12:50.500]  當以基督的心為心的時候
[00:12:50.500 --> 00:12:52.500]  基督有憐憫人的心腸
[00:12:52.500 --> 00:12:54.500]  因為祂自己道成肉賓
[00:12:54.500 --> 00:12:56.500]  獨身成為人 作為人的奴僕
[00:12:56.500 --> 00:12:58.500]  祂體驗到人的傷痛
[00:12:58.500 --> 00:13:00.500]  以致祂有最高的連戌
[00:13:00.500 --> 00:13:02.500]  是自然的流露出來的
[00:13:02.500 --> 00:13:04.500]  所以我們發覺
[00:13:04.500 --> 00:13:08.500]  當我們要實踐連戌的行為的時候
[00:13:08.500 --> 00:13:12.500]  有三樣東西是難了我們
[00:13:12.500 --> 00:13:14.500]  我稱為三個大忌
[00:13:14.500 --> 00:13:16.500]  第一個是什麼?
[00:13:16.500 --> 00:13:18.500]  冷漠至深
[00:13:18.500 --> 00:13:20.500]  就好像《雅各書》
[00:13:20.500 --> 00:13:22.500]  《雅各》這樣說的
[00:13:22.500 --> 00:13:24.500]  若是弟兄或是姐妹
[00:13:24.500 --> 00:13:26.500]  赤身露體又缺了日用的飲食
[00:13:26.500 --> 00:13:28.500]  你們中間有人對他說
[00:13:28.500 --> 00:13:30.500]  願你穿得暖吃得飽
[00:13:30.500 --> 00:13:33.500]  卻不急參觀身體所需要的
[00:13:33.500 --> 00:13:35.500]  這有什麼益處呢?
[00:13:35.500 --> 00:13:39.500]  這樣信心若沒有行為就是死的
[00:13:39.500 --> 00:13:41.500]  《雅各書》第二章15至16節
[00:13:41.500 --> 00:13:43.500]  真是當頭叛寒
[00:13:43.500 --> 00:13:46.500]  有人有需要來赤身露體
[00:13:46.500 --> 00:13:48.500]  又沒有飲食的
[00:13:48.500 --> 00:13:51.500]  你就說願你平平安安回去
[00:13:51.500 --> 00:13:54.500]  希望你穿得暖吃得飽
[00:13:54.500 --> 00:13:56.500]  希望你身體好
[00:13:56.500 --> 00:13:58.500]  希望你平安
[00:13:58.500 --> 00:14:01.500]  而你不去實際加以援手
[00:14:01.500 --> 00:14:04.500]  信心沒有行為是死的
[00:14:04.500 --> 00:14:06.500]  這個不是一個憐憫的心
[00:14:06.500 --> 00:14:08.500]  是風涼話來的
[00:14:08.500 --> 00:14:10.500]  所以《約翰一書》第三章17節就說
[00:14:10.500 --> 00:14:13.500]  凡有世上財物的
[00:14:13.500 --> 00:14:15.500]  看見弟兄窮乏
[00:14:15.500 --> 00:14:17.500]  卻塞住連戌的心
[00:14:17.500 --> 00:14:19.500]  愛神的心
[00:14:19.500 --> 00:14:21.500]  怎能在他裏面呢?
[00:14:21.500 --> 00:14:24.500]  所以連戌第一個大忌就是冷漠
[00:14:24.500 --> 00:14:28.500]  「家人很少理 國家自送門前書」
[00:14:28.500 --> 00:14:30.500]  「休管他人雅常相」
[00:14:30.500 --> 00:14:32.500]  當人有問題 當人染了COVID
[00:14:32.500 --> 00:14:34.500]  幸好我沒有染
[00:14:34.500 --> 00:14:37.500]  這是無情的冷酷
[00:14:37.500 --> 00:14:41.500]  我想起我自己就有這樣的問題
[00:14:41.500 --> 00:14:47.500]  我記得我姐姐最初小餐的時候
[00:14:47.500 --> 00:14:49.500]  她哭得很厲害
[00:14:49.500 --> 00:14:50.500]  我就去探望她
[00:14:50.500 --> 00:14:52.500]  有甚麼好哭的呢?你這麼年輕
[00:14:52.500 --> 00:14:54.500]  這次不行就下次吧
[00:14:54.500 --> 00:14:56.500]  不是大不了的 是吧?
[00:14:56.500 --> 00:14:58.500]  這是上帝自然的淘汰
[00:14:58.500 --> 00:15:00.500]  當時我還沒有結婚
[00:15:00.500 --> 00:15:03.500]  不是懂得了解
[00:15:03.500 --> 00:15:04.500]  不是很懂得同情
[00:15:04.500 --> 00:15:06.500]  不是很懂得體諒
[00:15:06.500 --> 00:15:08.500]  後來當我太太小產
[00:15:08.500 --> 00:15:10.500]  弟弟就寫信來
[00:15:10.500 --> 00:15:12.500]  他說 當然了
[00:15:12.500 --> 00:15:15.500]  嫂子在三華市工作過勞
[00:15:15.500 --> 00:15:17.500]  上山下山
[00:15:17.500 --> 00:15:20.500]  上山多了就自然殺小產
[00:15:20.500 --> 00:15:22.500]  千萬不要給錢埋怨
[00:15:22.500 --> 00:15:25.500]  我收到這封信就大怒了
[00:15:25.500 --> 00:15:27.500]  真是全無知識
[00:15:27.500 --> 00:15:29.500]  沒有人情味
[00:15:29.500 --> 00:15:30.500]  沒有知識
[00:15:30.500 --> 00:15:32.500]  如果人這麼容易小產
[00:15:32.500 --> 00:15:35.500]  美國根本就不需要墮胎法案
[00:15:35.500 --> 00:15:38.500]  如果想墮胎就上下山 下下山
[00:15:38.500 --> 00:15:39.500]  那就搞定了
[00:15:39.500 --> 00:15:43.500]  哪需要討論這些這麼大的事
[00:15:43.500 --> 00:15:47.500]  是否合法呢?墮胎合法嗎?
[00:15:47.500 --> 00:15:49.500]  上山下山 上山下山
[00:15:49.500 --> 00:15:51.500]  走到幾百次就搞定了
[00:15:51.500 --> 00:15:54.500]  這些太沒有醫學知識了
[00:15:54.500 --> 00:15:56.500]  也沒有人情味了
[00:15:56.500 --> 00:15:58.500]  但是想想我自己
[00:15:58.500 --> 00:16:00.500]  我何嘗不是呢?
[00:16:00.500 --> 00:16:03.500]  何嘗不是呢?
[00:16:03.500 --> 00:16:05.500]  沒有憐恤的心
[00:16:05.500 --> 00:16:07.500]  第一個就是難忘
[00:16:07.500 --> 00:16:09.500]  第二個大忌呢
[00:16:09.500 --> 00:16:11.500]  就是審判的心
[00:16:11.500 --> 00:16:13.500]  《雅各書》第二章13至14節
[00:16:13.500 --> 00:16:15.500]  因為那不憐憫人的
[00:16:15.500 --> 00:16:18.500]  也要受無憐憫的審判
[00:16:18.500 --> 00:16:22.500]  憐憫原是向審判跨性
[00:16:22.500 --> 00:16:24.500]  可惜很多時候
[00:16:24.500 --> 00:16:27.500]  我們是審判多於憐恤
[00:16:27.500 --> 00:16:29.500]  尤其是我們教導我們的子女
[00:16:29.500 --> 00:16:31.500]  我們叫他們多穿一件衣服
[00:16:31.500 --> 00:16:33.500]  不然會著涼
[00:16:33.500 --> 00:16:34.500]  當你真的著涼的時候
[00:16:34.500 --> 00:16:35.500]  是不是呢?
[00:16:35.500 --> 00:16:36.500]  我叫你穿衣服
[00:16:36.500 --> 00:16:37.500]  你又不穿了
[00:16:37.500 --> 00:16:39.500]  現在該死了
[00:16:39.500 --> 00:16:40.500]  我心裏說
[00:16:40.500 --> 00:16:41.500]  如果我做子女
[00:16:41.500 --> 00:16:42.500]  當父母的話
[00:16:42.500 --> 00:16:45.500]  我生癌症也不告訴你
[00:16:45.500 --> 00:16:47.500]  沒有憐恤的心
[00:16:47.500 --> 00:16:49.500]  只會審判
[00:16:49.500 --> 00:16:52.500]  教會應該是一個憐恤的地方
[00:16:52.500 --> 00:16:53.500]  有時我會問
[00:16:53.500 --> 00:16:55.500]  假如會有
[00:16:55.500 --> 00:16:57.500]  發覺自己染了A肺炎
[00:16:57.500 --> 00:17:00.500]  又或者她的兒子是一個同性戀的人士
[00:17:00.500 --> 00:17:03.500]  或者她太太是一個醉貓
[00:17:03.500 --> 00:17:05.500]  或者她丈夫是有婚外情
[00:17:05.500 --> 00:17:09.500]  或者子女未成年就懷孕
[00:17:09.500 --> 00:17:11.500]  我真的問一問自己
[00:17:11.500 --> 00:17:14.500]  這些這樣的不幸的人
[00:17:14.500 --> 00:17:17.500]  來到教會是否得到憐憫呢?
[00:17:17.500 --> 00:17:20.500]  至於來到教會的時候
[00:17:20.500 --> 00:17:23.500]  所遇到的只是審判
[00:17:23.500 --> 00:17:27.500]  神是寬恕和憐恤
[00:17:27.500 --> 00:17:31.500]  但基督徒確實不懂寬恕和憐恤
[00:17:31.500 --> 00:17:33.500]  這是大忌
[00:17:33.500 --> 00:17:35.500]  有次我在
[00:17:35.500 --> 00:17:36.500]  不知道在哪裏
[00:17:36.500 --> 00:17:38.500]  看到有輛車有個牌子寫著
[00:17:38.500 --> 00:17:40.500]  God forgives
[00:17:40.500 --> 00:17:43.500]  But the church doesn't
[00:17:43.500 --> 00:17:45.500]  上帝是寬恕
[00:17:45.500 --> 00:17:49.500]  但教會反而不是寬恕
[00:17:49.500 --> 00:17:52.500]  沒有了憐恤的心
[00:17:52.500 --> 00:17:55.500]  最後我們看第三忌
[00:17:55.500 --> 00:17:57.500]  錯愛
[00:17:57.500 --> 00:17:59.500]  甚麼叫錯愛?
[00:17:59.500 --> 00:18:01.500]  馬太和瑪利亞的故事
[00:18:01.500 --> 00:18:03.500]  是一個很好的例子
[00:18:03.500 --> 00:18:07.500]  馬大和瑪利亞的故事是一個很好的例子
[00:18:07.500 --> 00:18:09.500]  馬大是錯愛
[00:18:09.500 --> 00:18:12.500]  耶穌快要釘十字架了
[00:18:12.500 --> 00:18:15.500]  原來他需要安靜
