
[00:00:00.000 --> 00:00:08.680]  今天講啟示錄教會第三間別家摩
[00:11:03.800 --> 00:11:06.440]  怎可能同精女
[00:11:06.440 --> 00:11:08.200]  女人沒有男人是不可能
[00:11:08.200 --> 00:11:11.720]  還有我們不相信不表示我們不相信
[00:11:11.720 --> 00:11:13.320]  耶穌的偉大是什麼
[00:11:13.320 --> 00:11:15.080]  就是因為他是一個基層的人
[00:11:15.080 --> 00:11:18.440]  他能夠奮鬥又能夠關心社會
[00:11:18.440 --> 00:11:20.520]  又能夠成就這麼大的事
[00:11:20.520 --> 00:11:23.560]  所以耶穌的偉大是因為他是一個真正的人
[00:11:23.560 --> 00:11:25.800]  不是因為他是神的兒子
[00:11:25.800 --> 00:11:30.280]  我們要學校就要學習一個這樣的人
[00:11:30.280 --> 00:11:33.000]  如果耶穌是神我們根本沒得學
[00:11:33.000 --> 00:11:34.840]  他講得很有道理很動聽
[00:11:35.800 --> 00:11:37.720]  沒有復活沒有審判
[00:11:37.720 --> 00:11:40.600]  這個正正就是我們信仰的核心
[00:11:40.600 --> 00:11:43.560]  他說我們真正相信這件事
[00:11:43.560 --> 00:11:47.000]  很道地很貼地
[00:11:47.000 --> 00:11:51.080]  後來他做了一個主席
[00:11:51.080 --> 00:11:54.280]  由97到2000年議會主席最高的那個
[00:11:54.280 --> 00:11:56.280]  他本身是一個律師
[00:11:56.280 --> 00:11:57.880]  很出名的這個人
[00:11:57.880 --> 00:12:00.200]  但因為他這樣的言論
[00:12:00.200 --> 00:12:02.200]  當時有些教會就說
[00:12:02.200 --> 00:12:05.240]  你好像離開了聖經
[00:12:05.240 --> 00:12:10.200]  他說凡事以科學為最後的真理
[00:12:10.200 --> 00:12:14.760]  所以聖經要配合科學
[00:12:14.760 --> 00:12:19.960]  第二個這個Patterson
[00:12:19.960 --> 00:12:23.960]  Patterson就是第一個同性戀
[00:12:23.960 --> 00:12:25.960]  帶領整個加拿大
[00:12:25.960 --> 00:12:27.560]  他的老婆是男人
[00:12:27.560 --> 00:12:31.400]  他比加拿大同性婚姻合法化
[00:12:31.400 --> 00:12:35.880]  還先就已經安立同性牧師
[00:12:35.880 --> 00:12:38.840]  他的理由是什麼呢
[00:12:38.840 --> 00:12:39.880]  大愛
[00:12:39.880 --> 00:12:41.880]  大愛包含一切
[00:12:41.880 --> 00:12:44.200]  聖經的教導都是愛
[00:12:44.200 --> 00:12:50.680]  所以加拿大就成為了第一個
[00:12:50.680 --> 00:12:54.200]  有同性牧師推行同性戀
[00:12:54.200 --> 00:12:58.680]  當這樣的教導在教會裏面
[00:12:58.680 --> 00:13:03.480]  他9594年的言論
[00:13:03.480 --> 00:13:06.840]  竟然沒有得到教會對他的批評
[00:13:06.840 --> 00:13:09.560]  並成為了全球最高領導
[00:13:09.560 --> 00:13:12.760]  可想而知在整個議會上
[00:13:12.760 --> 00:13:16.360]  他們的信仰已經是無道可傳
[00:13:16.360 --> 00:13:20.600]  一個無道可傳的教會有什麼結果呢
[00:13:20.600 --> 00:13:24.920]  容忍世俗科學取代聖經
[00:13:24.920 --> 00:13:30.040]  容忍道德取代聖經
[00:13:30.040 --> 00:13:33.640]  這樣的教會一定是失去祝福
[00:13:33.640 --> 00:13:36.040]  後來回到教會發現沒有什麼好聽的
[00:13:36.040 --> 00:13:39.640]  沒有救贖 沒有永生
[00:13:39.640 --> 00:13:43.320]  只有關懷社會 關心社群
[00:13:43.320 --> 00:13:46.680]  他發現整個教會講大愛
[00:13:46.680 --> 00:13:48.920]  同性戀 變性人
[00:13:48.920 --> 00:13:51.320]  什麼吸毒 什麼都可以的時候
[00:13:51.880 --> 00:13:52.920]  無道可聽
[00:13:52.920 --> 00:13:56.120]  很多華人教會離開了他
[00:13:56.120 --> 00:14:00.600]  那些人也不再回教會
[00:14:00.600 --> 00:14:04.600]  2011年到2021年十年之間
[00:14:04.600 --> 00:14:06.840]  這個教會由200萬人
[00:14:06.840 --> 00:14:08.920]  跌到120萬人
[00:14:08.920 --> 00:14:10.040]  剩下的老人家
[00:14:10.040 --> 00:14:12.600]  再跌下去我不知道這個教會是什麼
[00:14:12.600 --> 00:14:14.840]  我最近讀先知書
[00:14:14.840 --> 00:14:17.240]  我每晚寧修看舊約先知
[00:14:17.240 --> 00:14:20.600]  上帝透過先知說
[00:14:20.600 --> 00:14:23.000]  以色列人離開上帝的道
[00:14:23.000 --> 00:14:24.440]  這塊地會荒涼
[00:14:24.440 --> 00:14:27.160]  所以這塊地是神賜給以色列
[00:14:27.160 --> 00:14:28.280]  但如果不聽話的時候
[00:14:28.280 --> 00:14:29.240]  神會趕走它
[00:14:29.240 --> 00:14:30.600]  地是會荒涼
[00:14:30.600 --> 00:14:32.920]  上帝也不愛惜
[00:14:32.920 --> 00:14:34.920]  結果這個教會
[00:14:34.920 --> 00:14:37.400]  去到20年代之後
[00:14:37.400 --> 00:14:39.560]  很多人沒有去教會
[00:14:39.560 --> 00:14:41.720]  教會空了 那怎麼辦
[00:14:41.720 --> 00:14:43.960]  出賣教會
[00:14:43.960 --> 00:14:44.920]  這間教會很漂亮
[00:14:44.920 --> 00:14:47.240]  你打地產
[00:14:47.240 --> 00:14:49.400]  整個聖經教會
[00:14:49.400 --> 00:14:55.160]  牧師不會因為人少了
[00:14:55.160 --> 00:14:56.120]  沒有薪水出
[00:14:56.120 --> 00:14:57.720]  仍然高薪厚職
[00:14:57.720 --> 00:14:58.760]  因為他有很多錢
[00:14:58.760 --> 00:15:01.720]  買一間教會可以養100個牧師
[00:15:01.720 --> 00:15:03.720]  很高薪
[00:15:03.720 --> 00:15:05.800]  繼續不用說神的道
[00:15:05.800 --> 00:15:08.280]  這間教會漂亮嗎
[00:15:08.280 --> 00:15:11.640]  當時的人多辛苦存錢去買
[00:15:11.640 --> 00:15:13.080]  起星期頭
[00:15:13.080 --> 00:15:14.600]  空了 沒有人
[00:15:14.600 --> 00:15:16.600]  去買
[00:15:16.600 --> 00:15:19.080]  你再打進去
[00:15:19.080 --> 00:15:23.560]  教會沒有神的道
[00:15:23.560 --> 00:15:24.840]  與世俗妥協
[00:15:24.840 --> 00:15:28.360]  到最後上帝說此地必然荒涼
[00:15:28.360 --> 00:15:31.560]  我講故事給大家聽
[00:15:31.560 --> 00:15:33.160]  這故事我和童工說過
[00:15:33.160 --> 00:15:37.080]  在我們個人心裏
[00:15:37.080 --> 00:15:40.840]  我們必須要面對世界的挑戰
[00:15:40.840 --> 00:15:45.160]  這個故事是講三個人
[00:15:45.160 --> 00:15:47.400]  第一個人你一定認識
[00:15:47.400 --> 00:15:48.520]  葛培利認不認識
[00:15:48.520 --> 00:15:49.800]  認識
[00:15:49.800 --> 00:15:52.360]  葛培利可能你不認識
[00:15:52.360 --> 00:15:53.160]  你未出生
[00:15:53.160 --> 00:15:55.960]  很出名的世界報道家
[00:15:55.960 --> 00:15:58.120]  80年代在這裏開報道
[00:15:58.120 --> 00:16:01.320]  可能有很多人不認識
[00:16:01.320 --> 00:16:02.120]  我們認識
[00:16:02.120 --> 00:16:03.240]  你們也認識
[00:16:03.240 --> 00:16:05.160]  很好的
[00:16:05.160 --> 00:16:05.960]  神很使用
[00:16:05.960 --> 00:16:09.240]  他50年代出道
[00:16:09.240 --> 00:16:10.520]  他畢業之後
[00:16:10.520 --> 00:16:14.120]  他做過神學院院長
[00:16:14.120 --> 00:16:16.200]  然後他又去報道
[00:16:16.200 --> 00:16:18.760]  他的能力是甚麼呢
[00:16:18.760 --> 00:16:23.880]  就是充滿神給他的橫幅
[00:16:23.880 --> 00:16:29.000]  還有就是他善用電台電視
[00:16:29.000 --> 00:16:31.560]  來去講道
[00:16:31.560 --> 00:16:35.400]  全球7700萬人聽過他講道
[00:16:35.400 --> 00:16:39.000]  2億人透過媒體認識他
[00:16:39.000 --> 00:16:41.800]  他來香港開報道大會
[00:16:41.800 --> 00:16:43.400]  當時80年代
[00:16:43.400 --> 00:16:45.000]  90年代80年代
[00:16:45.000 --> 00:16:48.840]  當時有很多人信主
[00:16:48.840 --> 00:16:53.960]  當他開始的時候
[00:16:53.960 --> 00:16:57.800]  不是那麼多人對他認識
[00:16:57.800 --> 00:17:00.840]  因為當時還有兩個人
[00:17:00.840 --> 00:17:02.920]  比他更出名
[00:17:02.920 --> 00:17:04.840]  50年代
[00:17:04.840 --> 00:17:06.440]  他49年出來
[00:17:06.440 --> 00:17:07.800]  到了50年代的時候
[00:17:07.800 --> 00:17:09.080]  當時有兩個人
[00:17:09.080 --> 00:17:10.840]  一個叫柯尼弗特
[00:17:10.840 --> 00:17:11.880]  一個叫譚姆頓
[00:17:11.880 --> 00:17:13.160]  一個叫克里夫特
[00:17:13.160 --> 00:17:14.440]  一個叫譚姆頓
[00:17:14.440 --> 00:17:15.960]  這兩個人跟他差不多年紀
[00:17:15.960 --> 00:17:18.920]  都是報道神使用的
[00:17:18.920 --> 00:17:21.800]  第一個叫柯尼弗特
[00:17:21.800 --> 00:17:25.640]  他出道比葛培利早一點
[00:17:25.640 --> 00:17:28.280]  但他成名是很早
[00:17:28.280 --> 00:17:30.680]  你看他的樣子
[00:17:30.680 --> 00:17:33.080]  很年輕很帥
[00:17:33.080 --> 00:17:35.240]  他讀很多書
[00:17:35.240 --> 00:17:36.200]  很聰明
[00:17:36.200 --> 00:17:38.920]  他講道帶領很多人信主
[00:17:38.920 --> 00:17:41.320]  25歲而已
[00:17:41.320 --> 00:17:42.680]  很年輕
[00:17:42.680 --> 00:17:47.160]  他在貝拉大學開報道會
[00:17:47.160 --> 00:17:49.160]  當時很多人聽
[00:17:49.160 --> 00:17:53.080]  校長怕中聲會影響他
[00:17:53.080 --> 00:17:57.000]  校園中聲會響
[00:17:57.000 --> 00:17:58.840]  關掉他
[00:17:58.840 --> 00:18:00.920]  因為怕中聲會影響他
[00:18:00.920 --> 00:18:04.280]  那天很多年輕人
[00:18:04.280 --> 00:18:05.880]  決志
[00:18:05.880 --> 00:18:07.960]  校長說
[00:18:07.960 --> 00:18:12.120]  他是美國最有天賦和才華的講員
[00:18:12.120 --> 00:18:15.560]  如果神使繼續使用他
[00:18:15.560 --> 00:18:17.240]  他會改變整個美國
[00:18:17.240 --> 00:18:18.760]  很可惜
[00:18:18.760 --> 00:18:20.600]  當他很成功的時候
[00:18:20.600 --> 00:18:25.560]  當時他得到很多人的愛戴
[00:18:25.560 --> 00:18:27.480]  但在他最成功的時候
[00:18:27.480 --> 00:18:30.040]  他看自己
[00:18:30.040 --> 00:18:32.120]  他覺得他很有能力
[00:18:32.120 --> 00:18:33.720]  他覺得他自己
[00:18:33.720 --> 00:18:38.600]  是可以得到很多的財富
[00:18:38.600 --> 00:18:40.920]  因為當時很多人邀請他
[00:18:40.920 --> 00:18:44.360]  他有很好的薪水
[00:18:44.360 --> 00:18:46.280]  四處很受歡迎
[00:18:46.280 --> 00:18:47.560]  在美國
[00:18:47.560 --> 00:18:49.480]  如果成功的程度
[00:18:49.480 --> 00:18:51.640]  真的可以賺很多錢
[00:18:51.640 --> 00:18:54.040]  他開始不依靠神
[00:18:54.040 --> 00:18:56.920]  生活開始糜爛
[00:18:56.920 --> 00:18:58.360]  淤塞
[00:18:58.360 --> 00:18:59.880]  揮霍
[00:18:59.880 --> 00:19:03.320]  結果神離開他
[00:19:03.320 --> 00:19:05.000]  慢慢慢慢
[00:19:05.000 --> 00:19:07.320]  他再沒有道可以講
[00:19:07.320 --> 00:19:09.640]  當一個離開神
[00:19:09.640 --> 00:19:11.880]  生活不勝節
[00:19:11.880 --> 00:19:17.960]  並且沉醉在自己的生活上
[00:19:17.960 --> 00:19:19.880]  到後來
[00:19:19.880 --> 00:19:21.320]  因為他揮霍過度
[00:19:21.320 --> 00:19:22.440]  欠債累累
[00:19:22.440 --> 00:19:24.360]  很年輕的35歲
[00:19:24.360 --> 00:19:25.720]  肝硬化
[00:19:25.720 --> 00:19:27.560]  死了
[00:19:27.560 --> 00:19:29.000]  死的時候
[00:19:29.000 --> 00:19:31.240]  一個線都沒有
[00:19:31.240 --> 00:19:32.840]  連他的太太
[00:19:32.840 --> 00:19:34.280]  他們兩個十元仔
[00:19:34.280 --> 00:19:37.800]  沒有任何的遺產給他
[00:19:37.800 --> 00:19:38.840]  很可惜
[00:19:38.840 --> 00:19:40.360]  後來傳道人
[00:19:40.360 --> 00:19:44.600]  一個很有潛質的傳道人
[00:19:44.600 --> 00:19:46.840]  竟然在道德生活的妥協
[00:19:46.840 --> 00:19:48.840]  被上帝遺棄了
[00:19:48.840 --> 00:19:51.640]  第二個要講的比較詳細一點
[00:19:51.640 --> 00:19:52.920]  就是譚普頓
[00:19:52.920 --> 00:19:56.120]  譚普頓是一個很出名的人
[00:19:56.120 --> 00:19:58.360]  他和葛培里是非常好的朋友
[00:19:58.360 --> 00:19:59.960]  譚普頓是加拿大人
[00:19:59.960 --> 00:20:02.600]  他和剛才的克里夫有些不同
[00:20:02.600 --> 00:20:04.200]  他讀很少書
[00:20:04.200 --> 00:20:06.200]  中學未畢業
[00:20:06.200 --> 00:20:07.000]  初中
[00:20:07.000 --> 00:20:08.040]  他媽媽單親
[00:20:08.040 --> 00:20:09.320]  很窮
[00:20:09.320 --> 00:20:11.560]  後來他媽媽去了宣聖會
[00:20:11.560 --> 00:20:13.640]  很容易心外煮
[00:20:13.640 --> 00:20:17.000]  但他仍然過不好的生活
[00:20:17.000 --> 00:20:18.920]  他年輕的時候
[00:20:18.920 --> 00:20:20.840]  經常在色情家暴
[00:20:20.840 --> 00:20:22.120]  搞三搞四
[00:20:22.120 --> 00:20:25.320]  有一次他看完跳完舞回來
[00:20:25.320 --> 00:20:28.520]  回家他覺得不滿意自己的生活
[00:20:28.520 --> 00:20:29.800]  他回家之後
[00:20:29.800 --> 00:20:31.480]  他發現他媽媽沒有睡
