
[00:00:00.000 --> 00:00:07.240]  在這裡再次問大家等一等節目安
[00:03:11.400 --> 00:03:15.400]  因為他們的生意人都是從茶樓談回來的
[00:03:15.400 --> 00:03:19.400]  禮拜日他會和我們一家大小去喝茶
[00:03:19.400 --> 00:03:23.400]  多數是我們兄弟倆說
[00:03:23.400 --> 00:03:25.400]  不如我們先去找位置
[00:03:25.400 --> 00:03:27.400]  後來爸爸來了
[00:03:27.400 --> 00:03:30.400]  但多數都是我爸爸先去找位置
[00:03:30.400 --> 00:03:33.400]  因為他早起床就習慣了
[00:03:33.400 --> 00:03:35.400]  和他喝完茶之後
[00:03:35.400 --> 00:03:37.400]  通常我們就
[00:03:37.400 --> 00:03:39.400]  以前沒有什麼事做
[00:03:39.400 --> 00:03:41.400]  回家玩玩
[00:03:41.400 --> 00:03:44.400]  不知怎的活活活過了一天
[00:03:44.400 --> 00:03:46.400]  有時會逛逛百貨公司
[00:03:46.400 --> 00:03:47.400]  逛逛公園
[00:03:47.400 --> 00:03:50.400]  但我記得我年輕的時候
[00:03:50.400 --> 00:03:57.400]  我爸爸曾經有一次在我媽媽的提議
[00:03:57.400 --> 00:04:01.400]  就說不如你帶個兒子去跟著你今天
[00:04:01.400 --> 00:04:03.400]  我就覺得好吧
[00:04:03.400 --> 00:04:05.400]  爸爸跟我出街
[00:04:05.400 --> 00:04:08.400]  原來我爸爸每個禮拜日
[00:04:08.400 --> 00:04:10.400]  你以為他已經下班了
[00:04:10.400 --> 00:04:12.400]  其實他不是下班的
[00:04:12.400 --> 00:04:14.400]  因為他們做生意的
[00:04:14.400 --> 00:04:17.400]  通常由禮拜一到禮拜六之後
[00:04:17.400 --> 00:04:22.400]  很多貨就發了給香港不同的商鋪
[00:04:22.400 --> 00:04:25.400]  發了貨之後
[00:04:25.400 --> 00:04:27.400]  要收回貨銀
[00:04:27.400 --> 00:04:29.400]  什麼時候去收呢
[00:04:29.400 --> 00:04:31.400]  就在禮拜日去收
[00:04:31.400 --> 00:04:34.400]  那些商鋪多數在禮拜日開工
[00:04:34.400 --> 00:04:36.400]  不過趁禮拜日
[00:04:36.400 --> 00:04:40.400]  他們的生意比較慢
[00:04:40.400 --> 00:04:42.400]  我爸爸通常在禮拜日
[00:04:42.400 --> 00:04:47.400]  會逐間店舖去收貨銀
[00:04:47.400 --> 00:04:49.400]  我媽媽就說不如這樣吧
[00:04:49.400 --> 00:04:51.400]  今天你帶你兒子去逛逛
[00:04:51.400 --> 00:04:53.400]  我們第一次很開心
[00:04:53.400 --> 00:04:55.400]  和爸爸去街
[00:04:55.400 --> 00:04:57.400]  又不知他禮拜日做什麼
[00:04:57.400 --> 00:05:00.400]  只知道他喝完茶就不見了
[00:05:00.400 --> 00:05:02.400]  然後去了哪裡呢
[00:05:02.400 --> 00:05:05.400]  就和他去逛街收貨銀
[00:05:05.400 --> 00:05:09.400]  因此我記得第一次去的時候
[00:05:09.400 --> 00:05:11.400]  那個經驗就是
[00:05:11.400 --> 00:05:14.400]  去到收貨銀的地區
[00:05:14.400 --> 00:05:16.400]  是我從來都沒去過的
[00:05:16.400 --> 00:05:20.400]  比如我不知道大英姐妹熟不熟悉香港
[00:05:20.400 --> 00:05:23.400]  有個地方叫九龍城寨
[00:05:23.400 --> 00:05:27.400]  她真的走進九龍城寨收貨銀
[00:05:27.400 --> 00:05:33.400]  我人生當中在九龍城寨的印象是很不好的
[00:05:33.400 --> 00:05:36.400]  因為我發覺原來九龍城寨的街
[00:05:36.400 --> 00:05:37.400]  不是真的街
[00:05:37.400 --> 00:05:39.400]  其實是個洞
[00:05:39.400 --> 00:05:41.400]  要鑽進去的
[00:05:41.400 --> 00:05:43.400]  有時有些大的電纜
[00:05:43.400 --> 00:05:45.400]  有些木板
[00:05:45.400 --> 00:05:47.400]  間開就要跨過去
[00:05:47.400 --> 00:05:49.400]  或者鑽在下面走過
[00:05:49.400 --> 00:05:51.400]  去到一些商鋪裏面
[00:05:51.400 --> 00:05:54.400]  甚至商鋪很特別的
[00:05:54.400 --> 00:05:57.400]  我們以為商鋪有個大門口
[00:05:57.400 --> 00:05:59.400]  然後打開門做生意
[00:05:59.400 --> 00:06:00.400]  其實不是這樣的
[00:06:00.400 --> 00:06:03.400]  其實是一個類似窗口
[00:06:03.400 --> 00:06:05.400]  高幾級的
[00:06:05.400 --> 00:06:07.400]  要走四五級樓梯
[00:06:07.400 --> 00:06:09.400]  鑽頭進去
[00:06:09.400 --> 00:06:11.400]  然後和老闆說
[00:06:11.400 --> 00:06:13.400]  老闆我想要買什麼東西
[00:06:13.400 --> 00:06:15.400]  有一次我記得和我爸爸去到
[00:06:15.400 --> 00:06:18.400]  九龍城寨或者三角九樓的地方
[00:06:18.400 --> 00:06:20.400]  很多這樣的地方
[00:06:20.400 --> 00:06:22.400]  去收貨銀
[00:06:22.400 --> 00:06:23.400]  進去的時候
[00:06:23.400 --> 00:06:25.400]  通常那些人就說
[00:06:25.400 --> 00:06:27.400]  我爸爸姓黃
[00:06:27.400 --> 00:06:28.400]  黃先生
[00:06:28.400 --> 00:06:30.400]  你這麼錯當
[00:06:30.400 --> 00:06:32.400]  所以我對這句說話很敏感
[00:06:32.400 --> 00:06:33.400]  這麼錯當
[00:06:33.400 --> 00:06:35.400]  錯當的意思其實不是歡迎你
[00:06:35.400 --> 00:06:37.400]  其實為什麼現在來
[00:06:37.400 --> 00:06:40.400]  當然是不想你收貨銀
[00:06:40.400 --> 00:06:42.400]  我爸爸說
[00:06:42.400 --> 00:06:43.400]  你都知道
[00:06:43.400 --> 00:06:44.400]  看你的生意如何
[00:06:44.400 --> 00:06:45.400]  我爸爸第一句不是說
[00:06:45.400 --> 00:06:47.400]  叫你收錢
[00:06:47.400 --> 00:06:49.400]  看你的生意如何
[00:06:49.400 --> 00:06:52.400]  然後我們做小朋友
[00:06:52.400 --> 00:06:53.400]  最開心的是什麼呢
[00:06:53.400 --> 00:06:55.400]  看到很多沒見過的東西
[00:06:55.400 --> 00:06:59.400]  但是有一個特殊的機會
[00:06:59.400 --> 00:07:02.400]  聽見我爸爸和很多人的溝通
[00:07:02.400 --> 00:07:04.400]  不是和我說
[00:07:04.400 --> 00:07:05.400]  是和那些人說
[00:07:05.400 --> 00:07:07.400]  我覺得他們的溝通很有趣
[00:07:07.400 --> 00:07:10.400]  因為他們似乎
[00:07:10.400 --> 00:07:15.400]  大家好像不是很和洽
[00:07:15.400 --> 00:07:16.400]  那些語氣
[00:07:16.400 --> 00:07:18.400]  似乎大家好像
[00:07:18.400 --> 00:07:19.400]  潤一下我
[00:07:19.400 --> 00:07:20.400]  先生的這句說話
[00:07:20.400 --> 00:07:21.400]  潤一下你
[00:07:21.400 --> 00:07:22.400]  你又潤一下我
[00:07:22.400 --> 00:07:23.400]  我又潤一下你
[00:07:23.400 --> 00:07:25.400]  但是過了沒多久
[00:07:25.400 --> 00:07:26.400]  我爸爸就走了
[00:07:26.400 --> 00:07:28.400]  我不知道為什麼要走了
[00:07:28.400 --> 00:07:29.400]  就走了
[00:07:29.400 --> 00:07:32.400]  我就發覺我爸爸很多時候
[00:07:32.400 --> 00:07:34.400]  走了之後
[00:07:34.400 --> 00:07:35.400]  去了沒多遠
[00:07:35.400 --> 00:07:36.400]  跟著就和我說
[00:07:36.400 --> 00:07:37.400]  他說
[00:07:37.400 --> 00:07:40.400]  真的不想做那個人生意
[00:07:40.400 --> 00:07:41.400]  我心想有生意
[00:07:41.400 --> 00:07:42.400]  為什麼不做呢
[00:07:42.400 --> 00:07:44.400]  最初我真的不明白
[00:07:44.400 --> 00:07:45.400]  有些時候
[00:07:45.400 --> 00:07:46.400]  我爸爸就說
[00:07:46.400 --> 00:07:48.400]  這個人很笨
[00:07:48.400 --> 00:07:50.400]  有些人就說
[00:07:50.400 --> 00:07:52.400]  都不知道賒賬多久
[00:07:52.400 --> 00:07:53.400]  賒了多少
[00:07:53.400 --> 00:07:55.400]  又拿了很多貨
[00:07:55.400 --> 00:07:58.400]  很多人原來不是真的給你錢
[00:07:58.400 --> 00:08:00.400]  你有沒有想過
[00:08:00.400 --> 00:08:01.400]  做生意
[00:08:01.400 --> 00:08:03.400]  你可能賣一百塊的生意
[00:08:03.400 --> 00:08:04.400]  做一百塊的生意
[00:08:04.400 --> 00:08:05.400]  可能你收回的
[00:08:05.400 --> 00:08:07.400]  可能只有五六十塊
[00:08:07.400 --> 00:08:11.400]  從我爸爸的對話裡
[00:08:11.400 --> 00:08:12.400]  我就覺得很奇怪
[00:08:12.400 --> 00:08:16.400]  為什麼有這樣的現象呢
[00:08:16.400 --> 00:08:18.400]  但最辛苦的是什麼呢
[00:08:18.400 --> 00:08:19.400]  我爸爸原來
[00:08:19.400 --> 00:08:21.400]  自從早上和他喝完茶之後
[00:08:21.400 --> 00:08:22.400]  一路出去走
[00:08:22.400 --> 00:08:25.400]  那天走到腳都抽筋
[00:08:25.400 --> 00:08:27.400]  因為他從來不停下來
[00:08:27.400 --> 00:08:29.400]  因為他要去不同的地區
[00:08:29.400 --> 00:08:30.400]  逐間店鋪
[00:08:30.400 --> 00:08:31.400]  捐進去
[00:08:31.400 --> 00:08:32.400]  然後問那個人
[00:08:32.400 --> 00:08:33.400]  你的生意怎麼樣
[00:08:33.400 --> 00:08:35.400]  然後問他收回貨銀
[00:08:35.400 --> 00:08:37.400]  有時收到
[00:08:37.400 --> 00:08:39.400]  有時收不到
[00:08:39.400 --> 00:08:41.400]  但是在這個過程裡
[00:08:41.400 --> 00:08:43.400]  我就開始發現
[00:08:43.400 --> 00:08:49.400]  原來人性和我所認識的世界
[00:08:49.400 --> 00:08:51.400]  是很不一樣的
[00:08:51.400 --> 00:08:53.400]  可能那時候年紀小
[00:08:53.400 --> 00:08:55.400]  覺得單純很多
[00:08:55.400 --> 00:08:58.400]  不會想到人有這麼多鬼扎
[00:08:58.400 --> 00:08:59.400]  原來做生意
[00:08:59.400 --> 00:09:04.400]  有這麼多巧妙的地方
[00:09:04.400 --> 00:09:05.400]  甚至原來做了生意
[00:09:05.400 --> 00:09:07.400]  原來收不足錢
[00:09:07.400 --> 00:09:10.400]  那些怎麼賺錢呢
[00:09:10.400 --> 00:09:15.400]  家裡的錢是怎麼處理呢
[00:09:15.400 --> 00:09:16.400]  我沒有處理
[00:09:16.400 --> 00:09:18.400]  直到後期才知道
[00:09:18.400 --> 00:09:20.400]  原來是不容易的
[00:09:20.400 --> 00:09:23.400]  不過藉著這個過程
[00:09:23.400 --> 00:09:26.400]  我就覺得原來和爸爸相處
[00:09:26.400 --> 00:09:29.400]  是一個很好的機會
[00:09:29.400 --> 00:09:31.400]  讓我們明白到
[00:09:31.400 --> 00:09:33.400]  你的爸爸是怎麼想事的
[00:09:33.400 --> 00:09:35.400]  他處事的態度是怎麼樣
[00:09:35.400 --> 00:09:38.400]  而他的處事態度也不少
[00:09:38.400 --> 00:09:40.400]  透過這個機會
[00:09:40.400 --> 00:09:42.400]  傳遞給了我
[00:09:42.400 --> 00:09:44.400]  是不知不覺的
[00:09:44.400 --> 00:09:47.400]  如果套用到這種經歷
[00:09:47.400 --> 00:09:50.400]  用在我們屬靈的事上
[00:09:50.400 --> 00:09:52.400]  我又有一番不同的理解
[00:09:52.400 --> 00:09:55.400]  特別當我自從三十多年前
[00:09:55.400 --> 00:09:57.400]  開始信主的時候
[00:09:57.400 --> 00:10:00.400]  我經常聽見教會說一句話
[00:10:00.400 --> 00:10:03.400]  就是與主同行
[00:10:03.400 --> 00:10:06.400]  如果我想起與主同行這句話
[00:10:06.400 --> 00:10:08.400]  就像我爸爸和他
[00:10:08.400 --> 00:10:10.400]  星期天去收帳的那種同行
[00:10:10.400 --> 00:10:12.400]  我就真的不想去
[00:10:12.400 --> 00:10:14.400]  因為香港又熱又冷
[00:10:14.400 --> 00:10:16.400]  我爸爸又不花錢
[00:10:16.400 --> 00:10:18.400]  真的不花錢
[00:10:18.400 --> 00:10:20.400]  他不花在自己的錢上
[00:10:20.400 --> 00:10:22.400]  花在子女身上
[00:10:22.400 --> 00:10:24.400]  但跟我出去
[00:10:24.400 --> 00:10:28.400]  他自己又不喝水又不喝汽水
[00:10:28.400 --> 00:10:30.400]  我們見到很口渴
[00:10:30.400 --> 00:10:31.400]  又不敢說
[00:10:31.400 --> 00:10:32.400]  因為爸爸都不喝
[00:10:32.400 --> 00:10:34.400]  你怎麼敢喝呢
[00:10:34.400 --> 00:10:36.400]  我還記得我媽媽最後回去
[00:10:36.400 --> 00:10:39.400]  問今天跟爸爸怎麼樣
[00:10:39.400 --> 00:10:42.400]  我說水都沒喝過
[00:10:42.400 --> 00:10:45.400]  早上喝茶之後
[00:10:45.400 --> 00:10:48.400]  我媽媽罵我爸爸很久了
[00:10:48.400 --> 00:10:50.400]  她說你有沒有搞錯
[00:10:50.400 --> 00:10:52.400]  你應該給兒子喝水
[00:10:52.400 --> 00:10:53.400]  你叫他你嗎
[00:10:53.400 --> 00:10:54.400]  他捱得嗎
[00:10:54.400 --> 00:10:56.400]  他不捱得的
[00:10:56.400 --> 00:11:01.400]  教會經常說與主同行
[00:11:01.400 --> 00:11:05.400]  過去一年我們又行成怎樣
[00:11:05.400 --> 00:11:08.400]  學了些什麼呢
[00:11:08.400 --> 00:11:12.400]  是不是和上主行一年之後
[00:11:12.400 --> 00:11:17.400]  你的生命上對上主認識多一點
[00:11:17.400 --> 00:11:21.400]  還是我們仍然處於一種
[00:11:21.400 --> 00:11:25.400]  很表面的狀態
[00:11:25.400 --> 00:11:27.400]  甚至我們主是怎樣
[00:11:27.400 --> 00:11:29.400]  一位主都未必明白
[00:11:29.400 --> 00:11:31.400]  今天我想透過這段聖經
[00:11:31.400 --> 00:11:33.400]  跟大家一起去看
[00:11:33.400 --> 00:11:36.400]  馬太福音第十九章第1至12節
[00:11:36.400 --> 00:11:38.400]  我們思想一個題目
[00:11:38.400 --> 00:11:42.400]  與主同行是為了認識主的道理
[00:11:42.400 --> 00:11:45.400]  作為目標
[00:11:45.400 --> 00:11:49.400]  如果我們與主同行不是為了這件事
[00:11:49.400 --> 00:11:52.400]  只不過是為了宗教感上
[00:11:52.400 --> 00:11:54.400]  覺得自己虔誠了
[00:11:54.400 --> 00:11:56.400]  我覺得今天這堂課
[00:11:56.400 --> 00:11:59.400]  希望藉著這段聖經
[00:11:59.400 --> 00:12:02.400]  幫助大家去發掘一下
[00:12:02.400 --> 00:12:03.400]  或者打開一下
[00:12:03.400 --> 00:12:06.400]  在迎接來的2024年的時候
[00:12:06.400 --> 00:12:08.400]  我們的屬靈生命
[00:12:08.400 --> 00:12:10.400]  應該怎樣與主同行
[00:12:10.400 --> 00:12:12.400]  讓我們一起打開這段聖經
[00:12:12.400 --> 00:12:16.400]  馬太福音第十九章第1至12節
[00:12:16.400 --> 00:12:18.400]  先讀讀這段聖經
[00:12:18.400 --> 00:12:22.400]  這段聖經很多時候都拿來說
[00:12:22.400 --> 00:12:24.400]  特別很多男士都喜歡來說
[00:12:24.400 --> 00:12:26.400]  女士就不太想說這段聖經
[00:12:26.400 --> 00:12:28.400]  不過因為這段聖經
[00:12:28.400 --> 00:12:30.400]  引用了舊約一些經節
[00:12:30.400 --> 00:12:33.400]  對於不同性別的人不太合聽
[00:12:33.400 --> 00:12:37.400]  但是我們從這段聖經去看
[00:12:37.400 --> 00:12:39.400]  從這段聖經怎樣去明白
[00:12:39.400 --> 00:12:41.400]  上帝與同行
[00:12:41.400 --> 00:12:43.400]  我們一起打開之後一起讀
[00:12:43.400 --> 00:12:44.400]  好嗎?
[00:12:44.400 --> 00:12:46.400]  我們一起讀
[00:12:46.400 --> 00:12:48.400]  我們以和合本一起讀
[00:12:48.400 --> 00:12:50.400]  耶穌說完了
[00:12:50.400 --> 00:12:53.400]  這位姐姐說就離開加利利
[00:12:53.400 --> 00:12:57.400]  來到猶太的境界約旦河
[00:12:57.400 --> 00:13:00.400]  有很多人跟著她
[00:13:00.400 --> 00:13:04.400]  她就在那裡把他們的病人治好了
[00:13:04.400 --> 00:13:08.400]  有法利塞人來試探耶穌說
[00:13:08.400 --> 00:13:12.400]  人無論什麼娛護都可以優淒嗎?
[00:13:12.400 --> 00:13:14.400]  耶穌回答說
[00:13:14.400 --> 00:13:19.400]  那起初創造人的是做男做女
[00:13:19.400 --> 00:13:22.400]  因此人要離開父母
[00:13:22.400 --> 00:13:24.400]  與妻子聯合
[00:13:24.400 --> 00:13:26.400]  二人成為一體
[00:13:26.400 --> 00:13:29.400]  這經你們沒有念過嗎?
[00:13:29.400 --> 00:13:30.400]  既然如此
[00:13:30.400 --> 00:13:33.400]  夫妻不再是兩個人
[00:13:33.400 --> 00:13:34.400]  乃是一體了
[00:13:34.400 --> 00:13:36.400]  所以神配合的
[00:13:36.400 --> 00:13:39.400]  人不可分開
[00:13:39.400 --> 00:13:40.400]  法利塞人說
[00:13:40.400 --> 00:13:45.400]  這樣摩西為什麼分父給妻子優淒
[00:13:45.400 --> 00:13:47.400]  就可以優她呢?
[00:13:47.400 --> 00:13:51.400]  耶穌說摩西因為你們的心硬
[00:13:51.400 --> 00:13:53.400]  所以許你們優淒
[00:13:53.400 --> 00:13:56.400]  但起初並不是這樣
[00:13:56.400 --> 00:13:57.400]  我告訴你們
[00:13:57.400 --> 00:13:59.400]  凡優淒另娶的
[00:13:59.400 --> 00:14:02.400]  若不是為淫亂的緣故
[00:14:02.400 --> 00:14:04.400]  就是犯奸淫了
[00:14:04.400 --> 00:14:07.400]  有人娶那被優的婦人
[00:14:07.400 --> 00:14:10.400]  也是犯奸淫了
[00:14:10.400 --> 00:14:12.400]  門徒對耶穌說
[00:14:12.400 --> 00:14:14.400]  人和妻子既是這樣
[00:14:14.400 --> 00:14:17.400]  也不如不娶
[00:14:17.400 --> 00:14:18.400]  耶穌說
[00:14:18.400 --> 00:14:21.400]  這說不是人都能領受的
[00:14:21.400 --> 00:14:23.400]  唯道次給誰
[00:14:23.400 --> 00:14:25.400]  誰才能領受
[00:14:25.400 --> 00:14:27.400]  因為有生來是閹人
[00:14:27.400 --> 00:14:29.400]  也有被人閹的
[00:14:29.400 --> 00:14:33.400]  並有為天國的緣故自閹的
[00:14:33.400 --> 00:14:35.400]  這說誰能領受
[00:14:35.400 --> 00:14:37.400]  就可以領受
[00:14:37.400 --> 00:14:41.400]  首先多謝阿Joe
[00:14:41.400 --> 00:14:45.400]  為大家印了地圖
[00:14:45.400 --> 00:14:49.400]  如果大家是上網的
[00:14:49.400 --> 00:14:53.400]  在YouTube頻道的背景介紹
[00:14:53.400 --> 00:14:55.400]  有一個連結
[00:14:55.400 --> 00:14:58.400]  按下就可以直接
[00:14:58.400 --> 00:15:01.400]  由教會的網站下載到這幅地圖
[00:15:01.400 --> 00:15:03.400]  我一會會提一下
[00:15:03.400 --> 00:15:07.400]  後面還有整個港渡大綱
[00:15:07.400 --> 00:15:10.400]  我們從這條聖經一開始
[00:15:10.400 --> 00:15:12.400]  我們會看到
[00:15:12.400 --> 00:15:14.400]  耶穌說完了這話
[00:15:14.400 --> 00:15:16.400]  說了些什麼呢
[00:15:16.400 --> 00:15:20.400]  其實當我們看回前文的時候
[00:15:20.400 --> 00:15:22.400]  我們會發覺到
[00:15:22.400 --> 00:15:26.400]  其實耶穌剛剛才說
[00:15:26.400 --> 00:15:32.400]  及到一個惡的僕人
[00:15:32.400 --> 00:15:35.400]  他不肯去學學
[00:15:35.400 --> 00:15:40.400]  主人的處事手法
[00:15:40.400 --> 00:15:46.400]  不理解王對人的寬容心
[00:15:46.400 --> 00:15:50.400]  於是惡待其他人的同伴
[00:15:50.400 --> 00:15:54.400]  在上文我們剛剛看完這個比喻之後
[00:15:54.400 --> 00:15:56.400]  耶穌在這裡說
[00:15:56.400 --> 00:16:01.400]  他進行了一個路程
[00:16:01.400 --> 00:16:04.400]  這個路程就在這幅地圖顯示出來
[00:16:04.400 --> 00:16:08.400]  按照在和合本的聖經說
[00:16:08.400 --> 00:16:14.400]  他說完這番話就離開加利利海
[00:16:14.400 --> 00:16:16.400]  所以在這幅地圖上
[00:16:16.400 --> 00:16:19.400]  大家會看到最頂就是加利利海
[00:16:19.400 --> 00:16:21.400]  對不起完全用英文
[00:16:21.400 --> 00:16:26.400]  下面長身的就是死海
[00:16:26.400 --> 00:16:28.400]  如果大家知道的
[00:16:28.400 --> 00:16:33.400]  耶穌就從加利利海往南開始走
[00:16:33.400 --> 00:16:37.400]  他說來到猶太的境界約旦河外
[00:16:37.400 --> 00:16:39.400]  到底這條路是怎麼走的呢
[00:16:39.400 --> 00:16:42.400]  原來當時有一條路徑
[00:16:42.400 --> 00:16:49.400]  就是由加利利海從西岸向南走
[00:16:49.400 --> 00:16:54.400]  然後再由南走穿過一條橫貫的公路
[00:16:54.400 --> 00:17:00.400]  去到約旦河谷的地帶
[00:17:00.400 --> 00:17:12.400]  然後穿過約旦河沿著東岸走下去
[00:17:12.400 --> 00:17:17.400]  然後大約到約旦河的近尾地方
[00:17:17.400 --> 00:17:24.400]  穿過對面約旦河的東岸
[00:17:24.400 --> 00:17:27.400]  由西岸轉入東岸
[00:17:27.400 --> 00:17:33.400]  再由東岸穿過進入向西走的耶利哥城
[00:17:33.400 --> 00:17:36.400]  然後進入耶路撒冷
[00:17:36.400 --> 00:17:40.400]  這條路徑為什麼我特意要畫這幅地圖
[00:17:40.400 --> 00:17:43.400]  提供這幅地圖給大家知道呢
[00:17:43.400 --> 00:17:46.400]  其實這條路徑是當時古晉東
[00:17:46.400 --> 00:17:51.400]  一個主要的南北通道路徑
[00:17:51.400 --> 00:17:53.400]  如果大家熟悉這個地方
[00:17:53.400 --> 00:17:56.400]  特別你看這幅地圖的時候
[00:17:56.400 --> 00:18:03.400]  你會留意到刻意避開一個地區叫撒瑪利亞
[00:18:03.400 --> 00:18:06.400]  為什麼要有這樣的做法呢
[00:18:06.400 --> 00:18:11.400]  因為原來猶太人傳統上來說
[00:18:11.400 --> 00:18:16.400]  是和撒瑪利亞人有一個界際的
[00:18:16.400 --> 00:18:22.400]  因為撒瑪利亞人根本是一個不純種的希伯來人的後裔
[00:18:22.400 --> 00:18:24.400]  這個有很多歷史因素
[00:18:24.400 --> 00:18:26.400]  我在這裡不詳細說了
[00:18:26.400 --> 00:18:33.400]  因此可免則免都不會穿過撒瑪利亞這個地區
[00:18:33.400 --> 00:18:36.400]  來進入耶路撒冷
[00:18:36.400 --> 00:18:40.400]  所以當我們去看回為什麼這條路要這麼迂迴
[00:18:40.400 --> 00:18:43.400]  由加利利海往南走
[00:18:43.400 --> 00:18:46.400]  然後突然間要再向東走
[00:18:46.400 --> 00:18:50.400]  沿著河谷地區就是這個原因
[00:18:50.400 --> 00:18:52.400]  這個有一個前設
[00:18:52.400 --> 00:19:00.400]  其實希伯來人和猶太人有一個不相交的習慣
[00:19:00.400 --> 00:19:04.400]  於是耶穌也按照這條路線走走
[00:19:04.400 --> 00:19:06.400]  看看這群人
[00:19:06.400 --> 00:19:09.400]  特別指猶太人和希伯來人
[00:19:09.400 --> 00:19:17.400]  他們的心態和經常遇見的景象是怎麼樣
[00:19:17.400 --> 00:19:24.400]  就像我爸爸每個星期日收數都是去那些店鋪
[00:19:24.400 --> 00:19:29.400]  每次都看看當中的人究竟發生什麼事
[00:19:29.400 --> 00:19:33.400]  聖經第十九章第一節就介紹到
[00:19:33.400 --> 00:19:35.400]  當耶穌走這條路的時候
[00:19:35.400 --> 00:19:42.400]  發覺有很多人主動跟從耶穌
[00:19:42.400 --> 00:19:46.400]  這群人為什麼會主動跟隨耶穌呢
[00:19:46.400 --> 00:19:49.400]  因為原來很多人有疾病
[00:19:49.400 --> 00:19:52.400]  他們想耶穌來醫治他們
[00:19:52.400 --> 00:19:58.400]  嚴格來說他們有所求才來找耶穌
[00:19:58.400 --> 00:20:06.400]  我們的信仰是不是有所求才來找耶穌呢
[00:20:06.400 --> 00:20:19.400]  我曾經有一次和一個很著名的學者談論到救恩問題的時候
[00:20:19.400 --> 00:20:24.400]  他沒有要求就不會去找宗教
[00:20:24.400 --> 00:20:29.400]  是不是有要求才去找宗教呢
[00:20:29.400 --> 00:20:38.400]  我想問問你自己見到你的子女是不是有要求才來找你呢
[00:20:38.400 --> 00:20:45.400]  還是你的子女只是想來看看爸爸媽媽你做什麼呢
[00:20:45.400 --> 00:20:54.400]  是建基於一個關係還是建基於一個利益的交易呢
[00:20:54.400 --> 00:21:01.400]  很多人是在利益的交易之下來找耶穌的
