
[00:00:00.000 --> 00:00:07.480]  在御神同行上、普世猜拳上
[00:05:41.080 --> 00:05:43.080]  那里是牧会
[00:05:43.080 --> 00:05:45.080]  在那里做牧师
[00:05:45.080 --> 00:05:47.080]  这个堂会是第二大的长老会
[00:05:47.080 --> 00:05:49.080]  在加拿大里面
[00:05:49.080 --> 00:05:51.080]  那年9月12日
[00:05:51.080 --> 00:05:53.080]  他就按牧
[00:05:53.080 --> 00:05:55.080]  那边按牧和这里不一样
[00:05:55.080 --> 00:05:57.080]  你出来做事就按牧
[00:05:57.080 --> 00:05:59.080]  有没有发现他的牧师袍
[00:05:59.080 --> 00:06:01.080]  和我们的牧师袍一模一样
[00:06:01.080 --> 00:06:03.080]  都是这样的
[00:06:03.080 --> 00:06:05.080]  有两块法板
[00:06:05.080 --> 00:06:07.080]  他们叫
[00:06:07.080 --> 00:06:09.080]  那就
[00:06:09.080 --> 00:06:11.080]  相启临门
[00:06:11.080 --> 00:06:13.080]  按牧师第二天
[00:06:13.080 --> 00:06:15.080]  他就去多伦多
[00:06:15.080 --> 00:06:17.080]  和他太太结婚
[00:06:17.080 --> 00:06:19.080]  Margaret
[00:06:19.080 --> 00:06:21.080]  他在哈莫顿的牧会
[00:06:21.080 --> 00:06:23.080]  成绩不错
[00:06:23.080 --> 00:06:25.080]  8年半期间
[00:06:25.080 --> 00:06:27.080]  增加了700多人
[00:06:27.080 --> 00:06:29.080]  不算很厉害
[00:06:29.080 --> 00:06:31.080]  不过都是有增长的
[00:06:31.080 --> 00:06:33.080]  在哈莫顿的牧会
[00:06:33.080 --> 00:06:37.080]  就被美国的教会
[00:06:37.080 --> 00:06:39.080]  赏识他
[00:06:39.080 --> 00:06:41.080]  于是就写信邀请
[00:06:41.080 --> 00:06:43.080]  他就在1873年
[00:06:43.080 --> 00:06:45.080]  12月
[00:06:45.080 --> 00:06:47.080]  哈莫顿的牧会
[00:06:47.080 --> 00:06:49.080]  65年毕业
[00:06:49.080 --> 00:06:51.080]  73年就是他做了大约8年
[00:06:51.080 --> 00:06:53.080]  美国教会很赏识他
[00:06:53.080 --> 00:06:55.080]  就请他过去
[00:06:55.080 --> 00:06:57.080]  中部那间
[00:06:57.080 --> 00:06:59.080]  Louisville
[00:06:59.080 --> 00:07:01.080]  就是路易尔维
[00:07:01.080 --> 00:07:03.080]  他就和他太太商量
[00:07:03.080 --> 00:07:05.080]  他太太说好
[00:07:05.080 --> 00:07:07.080]  当时很多加拿大人
[00:07:07.080 --> 00:07:09.080]  都去美国
[00:07:09.080 --> 00:07:11.080]  美国机会各方面
[00:07:11.080 --> 00:07:13.080]  而美国教会也都大很多
[00:07:13.080 --> 00:07:15.080]  人又多很多
[00:07:15.080 --> 00:07:17.080]  他就去了美国的
[00:07:17.080 --> 00:07:19.080]  肯特基州的路易尔维
[00:07:19.080 --> 00:07:21.080]  的掠街奖励会
[00:07:21.080 --> 00:07:23.080]  做牧师
[00:07:23.080 --> 00:07:25.080]  在这个做牧师对他来说
[00:07:25.080 --> 00:07:27.080]  是有很多的挑战的
[00:07:27.080 --> 00:07:29.080]  第一
[00:07:29.080 --> 00:07:31.080]  这个做牧师薪水也好福利也好
[00:07:31.080 --> 00:07:33.080]  比加拿大好
[00:07:33.080 --> 00:07:35.080]  牧养上就很困难
[00:07:35.080 --> 00:07:37.080]  为什么呢
[00:07:37.080 --> 00:07:39.080]  因为那个地方刚刚就是
[00:07:39.080 --> 00:07:41.080]  南北战争的交界地方
[00:07:41.080 --> 00:07:43.080]  在这个城市里面
[00:07:43.080 --> 00:07:45.080]  一边是北
[00:07:45.080 --> 00:07:47.080]  一边是南
[00:07:47.080 --> 00:07:49.080]  你读美国历史
[00:07:49.080 --> 00:07:51.080]  你知道美国南北战争造成美国很大的撕裂
[00:07:51.080 --> 00:07:53.080]  那个撕裂就比香港撕裂更大
[00:07:53.080 --> 00:07:55.080]  如果牧师在上面说任何支持北方
[00:07:55.080 --> 00:07:57.080]  北军
[00:07:57.080 --> 00:07:59.080]  南边的人就起身走了
[00:07:59.080 --> 00:08:01.080]  如果牧师说任何支持南方的东西
[00:08:01.080 --> 00:08:03.080]  北方一半人就会走了
[00:08:03.080 --> 00:08:05.080]  所以当时整个城市是很紧张的
[00:08:05.080 --> 00:08:07.080]  说话很小心的
[00:08:07.080 --> 00:08:09.080]  你不可以得罪北方
[00:08:09.080 --> 00:08:11.080]  又不可以得罪南方
[00:08:11.080 --> 00:08:13.080]  而在这个城市的交界地方
[00:08:13.080 --> 00:08:15.080]  教会因为这样的缘故
[00:08:15.080 --> 00:08:17.080]  经常是
[00:08:17.080 --> 00:08:19.080]  吵架的
[00:08:19.080 --> 00:08:23.080]  教会也一样
[00:08:23.080 --> 00:08:25.080]  不要讨论政治
[00:08:25.080 --> 00:08:27.080]  一讨论
[00:08:27.080 --> 00:08:29.080]  不止吵架
[00:08:29.080 --> 00:08:31.080]  打架
[00:08:31.080 --> 00:08:33.080]  因为当时南北的矛盾很大
[00:08:33.080 --> 00:08:37.080]  那个战争死了很多人
[00:08:37.080 --> 00:08:39.080]  而那个战争造成了很多很多的悲惨事情
[00:08:39.080 --> 00:08:43.080]  所以
[00:08:43.080 --> 00:08:45.080]  孙迅来到这里
[00:08:45.080 --> 00:08:47.080]  就要医治那种撕裂
[00:08:47.080 --> 00:08:49.080]  医治他们
[00:08:49.080 --> 00:08:51.080]  孙迅当时在这个牧养上
[00:08:51.080 --> 00:08:53.080]  是去到一个地步
[00:08:53.080 --> 00:08:55.080]  是非常沮丧
[00:08:55.080 --> 00:08:57.080]  很困难
[00:08:57.080 --> 00:08:59.080]  你不知道怎样可以将这两班
[00:08:59.080 --> 00:09:01.080]  这么对立的人
[00:09:01.080 --> 00:09:03.080]  无论他们思想各方面
[00:09:03.080 --> 00:09:05.080]  无论他们的归属
[00:09:05.080 --> 00:09:07.080]  来帮助他
[00:09:07.080 --> 00:09:09.080]  孙迅想用很多方法
[00:09:09.080 --> 00:09:11.080]  无论是
[00:09:11.080 --> 00:09:13.080]  来帮助他们
[00:09:13.080 --> 00:09:15.080]  当时在他最困难的时候
[00:09:15.080 --> 00:09:17.080]  他就很偶然
[00:09:17.080 --> 00:09:19.080]  就读了一本书
[00:09:19.080 --> 00:09:21.080]  这本书就是博文所写的
[00:09:21.080 --> 00:09:23.080]  更高的基督徒生命
[00:09:23.080 --> 00:09:25.080]  Higher Christian Life
[00:09:25.080 --> 00:09:27.080]  就在此就确定了
[00:09:27.080 --> 00:09:29.080]  一个人的成性
[00:09:29.080 --> 00:09:31.080]  不是人的方法
[00:09:31.080 --> 00:09:33.080]  累积善行
[00:09:33.080 --> 00:09:35.080]  突然间可以看到
[00:09:35.080 --> 00:09:37.080]  他今天拼命想想很多方法
[00:09:37.080 --> 00:09:39.080]  来帮助
[00:09:39.080 --> 00:09:41.080]  究竟是从政治上
[00:09:41.080 --> 00:09:43.080]  社会学上
[00:09:43.080 --> 00:09:45.080]  用什么方法呢?
[00:09:45.080 --> 00:09:47.080]  而当时这本书提醒他
[00:09:47.080 --> 00:09:49.080]  不是,交托给我
[00:09:49.080 --> 00:09:51.080]  在这本书之后
[00:09:51.080 --> 00:09:53.080]  他就有一个很大的
[00:09:53.080 --> 00:09:55.080]  他说如果
[00:09:55.080 --> 00:09:57.080]  这个教会要做得好
[00:09:57.080 --> 00:09:59.080]  不是他的功劳
[00:09:59.080 --> 00:10:01.080]  他就如传降服
[00:10:01.080 --> 00:10:03.080]  在上帝的里面
[00:10:03.080 --> 00:10:05.080]  而不是去成就
[00:10:05.080 --> 00:10:07.080]  是上帝
[00:10:07.080 --> 00:10:09.080]  他有主力量
[00:10:09.080 --> 00:10:11.080]  当时他还年轻
[00:10:11.080 --> 00:10:13.080]  他要为撕裂的教会大量复兴
[00:10:13.080 --> 00:10:15.080]  他就祈祷
[00:10:15.080 --> 00:10:17.080]  神啊,你带我,教我
[00:10:17.080 --> 00:10:19.080]  帮助我
[00:10:19.080 --> 00:10:21.080]  上帝慢慢给他一些亮光
[00:10:21.080 --> 00:10:23.080]  就说
[00:10:23.080 --> 00:10:25.080]  从那种政治的争吵上
[00:10:25.080 --> 00:10:27.080]  要提升到属灵上
[00:10:27.080 --> 00:10:29.080]  他就
[00:10:29.080 --> 00:10:31.080]  请了一个报道家
[00:10:31.080 --> 00:10:33.080]  叫为特尔
[00:10:33.080 --> 00:10:35.080]  和一个独唱家
[00:10:35.080 --> 00:10:37.080]  报道团
[00:10:37.080 --> 00:10:39.080]  就和教会说
[00:10:39.080 --> 00:10:41.080]  我们传福音
[00:10:41.080 --> 00:10:43.080]  将那些争吵摆下
[00:10:43.080 --> 00:10:45.080]  因为现在的对立
[00:10:45.080 --> 00:10:47.080]  不是南北对立
[00:10:47.080 --> 00:10:49.080]  是上帝的国
[00:10:49.080 --> 00:10:51.080]  和魔鬼的国对立
[00:10:51.080 --> 00:10:53.080]  最大的对立
[00:10:53.080 --> 00:10:55.080]  是天国
[00:10:55.080 --> 00:10:57.080]  和魔鬼的国
[00:10:57.080 --> 00:10:59.080]  如果我们摆下了天国
[00:10:59.080 --> 00:11:01.080]  而只是在人间里面
[00:11:01.080 --> 00:11:03.080]  去强调对立
[00:11:03.080 --> 00:11:05.080]  这不是上帝的心意
[00:11:05.080 --> 00:11:07.080]  于是他说服了
[00:11:07.080 --> 00:11:09.080]  他们的执事会
[00:11:09.080 --> 00:11:11.080]  他也找了其他教会
[00:11:11.080 --> 00:11:13.080]  大家同意
[00:11:13.080 --> 00:11:15.080]  看到今天最大的分裂
[00:11:15.080 --> 00:11:17.080]  是上帝的国
[00:11:17.080 --> 00:11:19.080]  和魔鬼的国战争
[00:11:19.080 --> 00:11:21.080]  于是他就带来了
[00:11:21.080 --> 00:11:23.080]  以福音为主的
[00:11:23.080 --> 00:11:25.080]  这个报道会就说
[00:11:25.080 --> 00:11:27.080]  我们要重新回到
[00:11:27.080 --> 00:11:29.080]  上帝的怀抱
[00:11:29.080 --> 00:11:31.080]  其他的东西先摆下
[00:11:31.080 --> 00:11:33.080]  因为这样的缘故
[00:11:33.080 --> 00:11:35.080]  就摆下了他们的
[00:11:35.080 --> 00:11:37.080]  对立
[00:11:37.080 --> 00:11:39.080]  他们的那种歧视
[00:11:39.080 --> 00:11:41.080]  分歧的见解
[00:11:41.080 --> 00:11:43.080]  就一起去领受
[00:11:43.080 --> 00:11:45.080]  一起讲福音
[00:11:45.080 --> 00:11:47.080]  一起宣讲
[00:11:47.080 --> 00:11:49.080]  结果不仅是教会
[00:11:49.080 --> 00:11:51.080]  连整个城市
[00:11:51.080 --> 00:11:53.080]  都有个大福兴
[00:11:53.080 --> 00:11:55.080]  这个福兴就是
[00:11:55.080 --> 00:11:57.080]  我们要仰望着天国
[00:11:57.080 --> 00:11:59.080]  不要让魔鬼有机会
[00:11:59.080 --> 00:12:01.080]  要我们分裂
[00:12:01.080 --> 00:12:03.080]  魔鬼就是要用政治
[00:12:03.080 --> 00:12:05.080]  要我们分裂
[00:12:05.080 --> 00:12:07.080]  要我们吵架
[00:12:07.080 --> 00:12:09.080]  然后离开教会
[00:12:09.080 --> 00:12:11.080]  要我们失望
[00:12:11.080 --> 00:12:13.080]  上帝感动他
[00:12:13.080 --> 00:12:15.080]  在天国
[00:12:15.080 --> 00:12:17.080]  不要中魔鬼的计划
[00:12:17.080 --> 00:12:19.080]  那个魔鬼是很辛苦
[00:12:19.080 --> 00:12:21.080]  他是depressed
[00:12:21.080 --> 00:12:23.080]  甚至他病
[00:12:23.080 --> 00:12:25.080]  上帝医治他
[00:12:25.080 --> 00:12:27.080]  所以在这个地方
[00:12:27.080 --> 00:12:29.080]  重新回到上帝那里
[00:12:29.080 --> 00:12:31.080]  摆下了
[00:12:31.080 --> 00:12:33.080]  地上的东西
[00:12:33.080 --> 00:12:35.080]  这种就不是坚离地
[00:12:35.080 --> 00:12:37.080]  今天很多人讲福音
[00:12:37.080 --> 00:12:39.080]  就是坚离地
[00:12:39.080 --> 00:12:41.080]  这是错误的
[00:12:41.080 --> 00:12:43.080]  上帝的道落实在人间
[00:12:43.080 --> 00:12:45.080]  而那种撕裂
[00:12:45.080 --> 00:12:47.080]  你是没有办法
[00:12:47.080 --> 00:12:49.080]  用人的方法
[00:12:49.080 --> 00:12:51.080]  去解决
[00:12:51.080 --> 00:12:53.080]  那个城市
[00:12:53.080 --> 00:12:55.080]  因为那些聚会
[00:12:55.080 --> 00:12:57.080]  上帝的定征在那里
[00:12:57.080 --> 00:12:59.080]  得到医治
[00:12:59.080 --> 00:13:01.080]  在教会里面
[00:13:01.080 --> 00:13:03.080]  弟兄之间和好
[00:13:03.080 --> 00:13:05.080]  所以他带来了两群人
[00:13:05.080 --> 00:13:07.080]  和好、认罪
[00:13:07.080 --> 00:13:09.080]  将他们的心愿
[00:13:09.080 --> 00:13:11.080]  放回天国那里
[00:13:11.080 --> 00:13:13.080]  真正的战斗
[00:13:13.080 --> 00:13:15.080]  是天国和魔鬼的国
[00:13:15.080 --> 00:13:17.080]  不是南北战争
[00:13:17.080 --> 00:13:19.080]  经过一轮复兴之后
[00:13:19.080 --> 00:13:21.080]  教会就有了
[00:13:21.080 --> 00:13:23.080]  一个新的议会
[00:13:23.080 --> 00:13:25.080]  经过一轮复兴之后
[00:13:25.080 --> 00:13:27.080]  教会已经很好
[00:13:27.080 --> 00:13:29.080]  人数增长
[00:13:29.080 --> 00:13:31.080]  城市也改变
[00:13:31.080 --> 00:13:33.080]  不过复兴之后
[00:13:33.080 --> 00:13:35.080]  过了一段时间
[00:13:35.080 --> 00:13:37.080]  慢慢的激情过去了
[00:13:37.080 --> 00:13:39.080]  也冷淡了
[00:13:39.080 --> 00:13:41.080]  在这个时候
[00:13:41.080 --> 00:13:43.080]  孙迅
[00:13:43.080 --> 00:13:45.080]  孙迅没有冷淡
[00:13:45.080 --> 00:13:47.080]  他一直很想继续为神做事
[00:13:47.080 --> 00:13:49.080]  在这个时候
[00:13:49.080 --> 00:13:51.080]  有一晚他看到了异象
[00:13:51.080 --> 00:13:53.080]  这个经历很有趣
[00:13:53.080 --> 00:13:55.080]  是做梦还是看到
[00:13:55.080 --> 00:13:57.080]  他说他说不清楚
[00:13:57.080 --> 00:13:59.080]  有一晚他看到
[00:13:59.080 --> 00:14:01.080]  无数的中国人
[00:14:01.080 --> 00:14:03.080]  在很痛苦的里面
[00:14:03.080 --> 00:14:05.080]  很需要复兴
[00:14:05.080 --> 00:14:07.080]  这个异象
[00:14:07.080 --> 00:14:09.080]  他看到之后醒了
[00:14:09.080 --> 00:14:11.080]  究竟是做梦还是看到了
[00:14:11.080 --> 00:14:13.080]  他就问
[00:14:13.080 --> 00:14:15.080]  我不认识中国
[00:14:15.080 --> 00:14:17.080]  我没有去过中国
[00:14:17.080 --> 00:14:19.080]  我没有看过中国的书
[00:14:19.080 --> 00:14:21.080]  为什么
[00:14:21.080 --> 00:14:23.080]  他有这样的看到
[00:14:23.080 --> 00:14:25.080]  看到那么多中国人
[00:14:25.080 --> 00:14:27.080]  在瀕临死亡
[00:14:27.080 --> 00:14:29.080]  很痛苦艰苦
[00:14:29.080 --> 00:14:31.080]  以至他心里很惠着中国
[00:14:31.080 --> 00:14:33.080]  很难过
[00:14:33.080 --> 00:14:35.080]  这个异象就将他一种
[00:14:35.080 --> 00:14:37.080]  宣教热情
[00:14:37.080 --> 00:14:39.080]  燃烧起来
[00:14:39.080 --> 00:14:41.080]  当时他说
[00:14:41.080 --> 00:14:43.080]  我要惠着中国
[00:14:43.080 --> 00:14:45.080]  来摆上
[00:14:45.080 --> 00:14:47.080]  要将福音传给他们
[00:14:47.080 --> 00:14:49.080]  于是他就开始
[00:14:49.080 --> 00:14:51.080]  这个所谓的普世猜拳
[00:14:51.080 --> 00:14:53.080]  不过他就不是
[00:14:53.080 --> 00:14:55.080]  马上去中国
[00:14:55.080 --> 00:14:57.080]  他觉得如果我要
[00:14:57.080 --> 00:14:59.080]  为神将福音传给中国
[00:14:59.080 --> 00:15:01.080]  我要先将福音传给本地的人
[00:15:01.080 --> 00:15:03.080]  特别是给本地
[00:15:03.080 --> 00:15:05.080]  贫苦无助的人
[00:15:05.080 --> 00:15:07.080]  他都和他太太商量过
[00:15:07.080 --> 00:15:09.080]  他太太就
[00:15:09.080 --> 00:15:11.080]  不知道什么叫中国
[00:15:11.080 --> 00:15:13.080]  中国很遥远
[00:15:13.080 --> 00:15:15.080]  他太太很害怕
[00:15:15.080 --> 00:15:17.080]  他怕到中国
[00:15:17.080 --> 00:15:19.080]  不知道吃什么
[00:15:19.080 --> 00:15:21.080]  中国人吃狗肉
[00:15:21.080 --> 00:15:23.080]  他想起中国
[00:15:23.080 --> 00:15:25.080]  所以太太就说
[00:15:25.080 --> 00:15:27.080]  不要想那么快
[00:15:27.080 --> 00:15:29.080]  先搞定那几个
[00:15:29.080 --> 00:15:31.080]  他为了太太缘故
[00:15:31.080 --> 00:15:33.080]  他就说
[00:15:33.080 --> 00:15:35.080]  我先将福音传给周围的人
[00:15:35.080 --> 00:15:37.080]  过了几年
[00:15:37.080 --> 00:15:39.080]  教会
[00:15:39.080 --> 00:15:41.080]  一路增长
[00:15:41.080 --> 00:15:43.080]  人数多
[00:15:43.080 --> 00:15:45.080]  教会就说
[00:15:45.080 --> 00:15:47.080]  我们要建新堂
[00:15:47.080 --> 00:15:49.080]  建新堂其实不是错事
[00:15:49.080 --> 00:15:51.080]  宣信就说
[00:15:51.080 --> 00:15:53.080]  传福音很重要
[00:15:53.080 --> 00:15:55.080]  建堂
[00:15:55.080 --> 00:15:57.080]  和传福音
[00:15:57.080 --> 00:15:59.080]  不要将整个资源
[00:15:59.080 --> 00:16:01.080]  扔在建堂那里
[00:16:01.080 --> 00:16:03.080]  其实教会都不是很小
[00:16:03.080 --> 00:16:05.080]  教会都不是不漂亮
[00:16:05.080 --> 00:16:07.080]  不过教会就有一个计划
[00:16:07.080 --> 00:16:09.080]  建一个很漂亮的礼拜堂
[00:16:09.080 --> 00:16:11.080]  很漂亮和很大
[00:16:11.080 --> 00:16:13.080]  希望教会会有很多人
[00:16:13.080 --> 00:16:15.080]  还有
[00:16:15.080 --> 00:16:17.080]  那个震
[00:16:17.080 --> 00:16:19.080]  老奕以为
[00:16:19.080 --> 00:16:21.080]  那个大伏兴
[00:16:21.080 --> 00:16:23.080]  宣信有份带起
[00:16:23.080 --> 00:16:25.080]  所以教会就很想建一个
[00:16:25.080 --> 00:16:27.080]  地标式的礼拜堂
[00:16:27.080 --> 00:16:29.080]  宣信就不赞成
[00:16:29.080 --> 00:16:31.080]  因为那么漂亮的礼拜堂
[00:16:31.080 --> 00:16:33.080]  那些人就会说
[00:16:33.080 --> 00:16:35.080]  好东西啊
[00:16:35.080 --> 00:16:37.080]  那么漂亮
[00:16:37.080 --> 00:16:39.080]  宣信说我完全没有那么感动
[00:16:39.080 --> 00:16:41.080]  我不想建一个
[00:16:41.080 --> 00:16:43.080]  很大的礼拜堂
[00:16:43.080 --> 00:16:45.080]  去炎耀自己
[00:16:45.080 --> 00:16:47.080]  他也鼓励那群执事
[00:16:47.080 --> 00:16:49.080]  不要建一个很漂亮很大的礼拜堂
[00:16:49.080 --> 00:16:51.080]  炎耀自己
[00:16:51.080 --> 00:16:53.080]  其实教会有很多收入
[00:16:53.080 --> 00:16:55.080]  你拿一半来做差权
[00:16:55.080 --> 00:16:57.080]  一半去建一个普通的礼拜堂
[00:16:57.080 --> 00:16:59.080]  或者将原来的礼拜堂
[00:16:59.080 --> 00:17:01.080]  抗建演足够
[00:17:01.080 --> 00:17:03.080]  无谓为了建一个很漂亮的礼拜堂
[00:17:03.080 --> 00:17:05.080]  弄得欠债累累
[00:17:07.080 --> 00:17:11.080]  当时那群执事有点虚荣感
[00:17:11.080 --> 00:17:13.080]  他们就和宣信的意见不同
[00:17:13.080 --> 00:17:15.080]  他们说不
[00:17:15.080 --> 00:17:17.080]  我们在这里要建一个地标式
[00:17:17.080 --> 00:17:19.080]  很漂亮的礼拜堂
[00:17:19.080 --> 00:17:21.080]  结果宣信就
[00:17:21.080 --> 00:17:23.080]  算了
[00:17:23.080 --> 00:17:25.080]  不需要吵架了
[00:17:25.080 --> 00:17:27.080]  执事会通过了
[00:17:27.080 --> 00:17:29.080]  就建了
[00:17:29.080 --> 00:17:31.080]  1878年新堂就建好了
