
[00:00:00.000 --> 00:00:06.680]  各位姐妹今天我很想和大家思想關於聖靈
[00:01:38.320 --> 00:01:40.560]  不是神神秘秘
[00:01:40.560 --> 00:01:43.440]  而是和很多的門徒
[00:01:43.440 --> 00:01:46.600]  甚至在未信的人面前出現
[00:01:46.600 --> 00:01:49.000]  以致那些反對耶穌基督的人
[00:01:49.000 --> 00:01:51.520]  沒有辦法能夠推諉這一位
[00:01:51.520 --> 00:01:53.520]  原來他們所殺了的主
[00:01:53.520 --> 00:01:56.240]  所殺的這位耶穌
[00:01:56.240 --> 00:01:58.640]  就是那位要來的王
[00:01:58.640 --> 00:01:59.960]  祂自己就是神
[00:01:59.960 --> 00:02:01.400]  在人間的顯現
[00:02:01.400 --> 00:02:03.320]  這是一個很特別的
[00:02:03.320 --> 00:02:04.560]  在基督教信仰裏面
[00:02:04.560 --> 00:02:06.840]  一切宗教都不會有的
[00:02:06.840 --> 00:02:08.360]  一切的教主
[00:02:08.360 --> 00:02:09.480]  很偉大也好
[00:02:09.480 --> 00:02:11.080]  他已經死了
[00:02:11.080 --> 00:02:13.080]  死了不會再回來
[00:02:13.080 --> 00:02:14.360]  我們可以懷念他
[00:02:14.360 --> 00:02:16.000]  我們可以看他的書
[00:02:16.000 --> 00:02:19.000]  他給我們可能很多人
[00:02:19.000 --> 00:02:22.160]  在心靈上或者人生上的啟發
[00:02:22.160 --> 00:02:23.720]  這些都是很好的事
[00:02:23.720 --> 00:02:27.200]  不過唯有我們所信的耶穌
[00:02:27.200 --> 00:02:29.120]  他沒有消失
[00:02:29.120 --> 00:02:31.000]  他還在
[00:02:31.000 --> 00:02:33.480]  當天他死了之後
[00:02:33.480 --> 00:02:34.400]  他復活
[00:02:34.400 --> 00:02:36.120]  復活40天之久
[00:02:36.120 --> 00:02:38.040]  他和那些門徒一起見面
[00:02:38.040 --> 00:02:40.000]  所有人都見到他
[00:02:40.000 --> 00:02:41.560]  40天之後
[00:02:41.560 --> 00:02:43.160]  他升上天上
[00:02:43.160 --> 00:02:44.760]  但他都沒有走
[00:02:44.760 --> 00:02:47.960]  這是我們信仰裏面很重要的一環
[00:02:47.960 --> 00:02:48.920]  他又沒有走
[00:02:48.920 --> 00:02:49.880]  為什麼呢
[00:02:49.880 --> 00:02:51.880]  因為他臨走的時候
[00:02:51.880 --> 00:02:53.880]  剛才我們所讀的聖經
[00:02:53.880 --> 00:02:58.880]  就是約翰福音的十四、十五、十六三章
[00:02:58.880 --> 00:03:02.640]  我們可以說是記載了耶穌的臨別
[00:03:02.640 --> 00:03:04.120]  贈言
[00:03:04.120 --> 00:03:07.120]  就是耶穌要上十字架
[00:03:07.120 --> 00:03:09.440]  和門徒一起的時候
[00:03:09.440 --> 00:03:12.880]  就說了剛才我們所讀的其中一部分
[00:03:12.880 --> 00:03:14.880]  是一段話
[00:03:14.880 --> 00:03:17.720]  這段話很濃縮
[00:03:17.720 --> 00:03:19.720]  但是很重要
[00:03:20.360 --> 00:03:23.560]  他給他們最重要的應許
[00:03:23.560 --> 00:03:24.840]  就是說
[00:03:24.840 --> 00:03:27.040]  我們現在好像走了
[00:03:27.040 --> 00:03:29.840]  不過我沒有走
[00:03:29.840 --> 00:03:32.320]  弟子們請你們記住這個信息
[00:03:32.320 --> 00:03:34.200]  耶穌說你以為我走了
[00:03:34.200 --> 00:03:36.280]  並且不見了
[00:03:36.280 --> 00:03:37.160]  我消失了
[00:03:37.160 --> 00:03:38.440]  耶穌說沒有的
[00:03:38.440 --> 00:03:41.800]  我永遠都沒有走
[00:03:41.800 --> 00:03:43.640]  就是這段聖經告訴我們
[00:03:43.640 --> 00:03:45.160]  今天我們很詳細看
[00:03:45.160 --> 00:03:49.160]  究竟什麼意思他沒有走
[00:03:49.160 --> 00:03:51.160]  有人說那當然了
[00:03:51.160 --> 00:03:53.800]  耶穌死了之後他復活回來
[00:03:53.800 --> 00:03:55.800]  這是第一個
[00:03:55.800 --> 00:03:58.280]  但是耶穌是不是只是這樣呢
[00:03:58.280 --> 00:04:00.280]  今天我們再看
[00:04:00.280 --> 00:04:02.280]  耶穌告訴我們
[00:04:02.280 --> 00:04:06.040]  他用一個聖靈的身份
[00:04:06.040 --> 00:04:08.720]  再回來人間
[00:04:08.720 --> 00:04:11.440]  並且不單單是門徒那時候
[00:04:11.440 --> 00:04:12.640]  那四十天
[00:04:12.640 --> 00:04:13.920]  他升天之後
[00:04:13.920 --> 00:04:15.240]  現在我們見不到耶穌
[00:04:15.240 --> 00:04:17.640]  復活的耶穌雖然他還在天上
[00:04:17.640 --> 00:04:21.640]  但是門徒繼續和他在一起
[00:04:21.640 --> 00:04:23.160]  剛才那一段聖經
[00:04:23.160 --> 00:04:25.440]  我相信如果你繼續讀下去的時候
[00:04:25.440 --> 00:04:27.320]  這三章聖經裡面說了幾次
[00:04:27.320 --> 00:04:29.040]  耶穌說我在你裡面
[00:04:29.040 --> 00:04:31.520]  你也在我裡面
[00:04:31.520 --> 00:04:33.120]  我們不會分開
[00:04:33.120 --> 00:04:35.120]  永遠在一起
[00:04:35.120 --> 00:04:37.120]  引這個說法
[00:04:37.120 --> 00:04:39.760]  就是今天我想和大家一起來思想
[00:04:39.760 --> 00:04:41.520]  一個很重要的真理
[00:04:41.520 --> 00:04:42.800]  就是我們的主耶穌基督
[00:04:42.800 --> 00:04:44.800]  今天仍然在這裡
[00:04:44.800 --> 00:04:46.800]  他不單在天上
[00:04:46.800 --> 00:04:48.800]  他用一個聖靈的身份
[00:04:48.800 --> 00:04:50.800]  和你和我
[00:04:50.800 --> 00:04:52.800]  在我們裡面
[00:04:52.800 --> 00:04:54.800]  我們也在他裡面
[00:04:54.800 --> 00:04:56.800]  這個很複雜
[00:04:56.800 --> 00:04:58.800]  什麼意思呢
[00:04:58.800 --> 00:05:00.800]  一會兒我和大家比較實際的
[00:05:00.800 --> 00:05:02.800]  具體的來講
[00:05:02.800 --> 00:05:04.800]  而這件事發生的時候
[00:05:04.800 --> 00:05:06.800]  就是成為我們聖經裡面的
[00:05:06.800 --> 00:05:08.800]  史唐傳
[00:05:08.800 --> 00:05:10.800]  所以今天我想用史唐傳
[00:05:10.800 --> 00:05:12.800]  和約翰福音
[00:05:12.800 --> 00:05:14.800]  剛才我們所讀的耶穌的英許
[00:05:14.800 --> 00:05:16.800]  一起來做個對比
[00:05:16.800 --> 00:05:18.800]  我們就會明白
[00:05:18.800 --> 00:05:20.800]  原來真是很奇妙的一回事
[00:05:20.800 --> 00:05:22.800]  聖靈
[00:05:22.800 --> 00:05:24.800]  對於很多弟兄姊妹來講
[00:05:24.800 --> 00:05:26.800]  是好像一個很抽象
[00:05:26.800 --> 00:05:28.800]  或者一個教義上的問題
[00:05:28.800 --> 00:05:30.800]  其實我想告訴你
[00:05:30.800 --> 00:05:32.800]  絕對不是
[00:05:32.800 --> 00:05:34.800]  聖靈是一個很親切的
[00:05:34.800 --> 00:05:36.800]  一個的關係
[00:05:36.800 --> 00:05:38.800]  因為耶穌是這麼說的
[00:05:38.800 --> 00:05:40.800]  耶穌剛才我們所讀的時候
[00:05:40.800 --> 00:05:42.800]  你會看到
[00:05:42.800 --> 00:05:44.800]  你看看耶穌怎麼說
[00:05:44.800 --> 00:05:46.800]  看看聖經裡面怎麼說
[00:05:46.800 --> 00:05:48.800]  我相信這個更加好
[00:05:48.800 --> 00:05:50.800]  如果我們看回約翰福音第十四章
[00:05:50.800 --> 00:05:52.800]  開始的時候
[00:05:52.800 --> 00:05:54.800]  耶穌說
[00:05:54.800 --> 00:05:56.800]  對門徒說你們心裡面
[00:05:56.800 --> 00:05:58.800]  不要難過不要憂愁
[00:05:58.800 --> 00:06:00.800]  你相信神
[00:06:00.800 --> 00:06:02.800]  也都應該
[00:06:02.800 --> 00:06:04.800]  相信我
[00:06:04.800 --> 00:06:06.800]  這個就是當時門徒
[00:06:06.800 --> 00:06:08.800]  那個的心境
[00:06:10.800 --> 00:06:12.800]  為什麼會這樣
[00:06:12.800 --> 00:06:14.800]  因為當時的門徒
[00:06:14.800 --> 00:06:16.800]  他知道耶穌
[00:06:16.800 --> 00:06:18.800]  吃完這個最後的晚餐
[00:06:18.800 --> 00:06:20.800]  預祭的晚餐之後
[00:06:20.800 --> 00:06:22.800]  就會被抓
[00:06:22.800 --> 00:06:24.800]  抓了之後他會死
[00:06:24.800 --> 00:06:26.800]  所以他們心裡面難不難過
[00:06:26.800 --> 00:06:28.800]  當然難過了
[00:06:28.800 --> 00:06:30.800]  這個是和他們一起生活了三年的
[00:06:30.800 --> 00:06:32.800]  主他們的老師
[00:06:32.800 --> 00:06:34.800]  以後他們的老師走了
[00:06:34.800 --> 00:06:36.800]  沒有了
[00:06:36.800 --> 00:06:38.800]  耶穌說到明我要去走了
[00:06:38.800 --> 00:06:40.800]  那門徒說我們怎麼辦
[00:06:40.800 --> 00:06:44.800]  今天我有事問的時候
[00:06:44.800 --> 00:06:46.800]  我就問你
[00:06:46.800 --> 00:06:48.800]  信仰有問題的時候我就找你
[00:06:48.800 --> 00:06:50.800]  信心軟弱的時候
[00:06:50.800 --> 00:06:52.800]  甚至海裡有風浪的時候
[00:06:52.800 --> 00:06:54.800]  你幫我們平靜風浪
[00:06:54.800 --> 00:06:56.800]  我們人生還有什麼把握
[00:06:56.800 --> 00:06:58.800]  你現在要走了
[00:06:58.800 --> 00:07:00.800]  耶穌在這幾章聖經裡面
[00:07:00.800 --> 00:07:02.800]  就是想和他們解釋
[00:07:02.800 --> 00:07:04.800]  講這件事
[00:07:04.800 --> 00:07:06.800]  耶穌劈頭說你們不要憂愁
[00:07:06.800 --> 00:07:08.800]  為什麼要講風涼話呢
[00:07:08.800 --> 00:07:10.800]  坦白講如果耶穌沒有再解釋
[00:07:10.800 --> 00:07:12.800]  有其他的根據
[00:07:12.800 --> 00:07:14.800]  這句話真的很風涼
[00:07:14.800 --> 00:07:16.800]  你就走了
[00:07:16.800 --> 00:07:18.800]  你繞個圈來
[00:07:18.800 --> 00:07:20.800]  你升天了
[00:07:20.800 --> 00:07:22.800]  那我們怎麼辦
[00:07:22.800 --> 00:07:24.800]  這三年你走了之後我們怎麼辦
[00:07:24.800 --> 00:07:26.800]  而且你多次告訴他們
[00:07:26.800 --> 00:07:28.800]  周圍的人
[00:07:28.800 --> 00:07:30.800]  尤其是當時的猶太人
[00:07:30.800 --> 00:07:32.800]  會逼迫我們
[00:07:32.800 --> 00:07:34.800]  他殺了你也會殺了我們
[00:07:34.800 --> 00:07:36.800]  以後那條路怎麼走下去
[00:07:36.800 --> 00:07:38.800]  這個是真的很憂愁的
[00:07:38.800 --> 00:07:40.800]  難怪我們看這段聖經裡面
[00:07:40.800 --> 00:07:42.800]  耶穌講了兩次
[00:07:42.800 --> 00:07:44.800]  你們心裡面不要憂愁
[00:07:44.800 --> 00:07:46.800]  並且耶穌還講了一次說
[00:07:46.800 --> 00:07:48.800]  我不會撇下你們
[00:07:48.800 --> 00:07:50.800]  為孤兒
[00:07:50.800 --> 00:07:52.800]  我相信這句
[00:07:52.800 --> 00:07:54.800]  真的講了他們的心事
[00:07:54.800 --> 00:07:56.800]  他們好像覺得自己是孤兒
[00:07:56.800 --> 00:07:58.800]  沒有了
[00:07:58.800 --> 00:08:00.800]  你走了
[00:08:00.800 --> 00:08:02.800]  那我們就沒有人理了
[00:08:02.800 --> 00:08:04.800]  所以今天你和我們有這種失落感
[00:08:04.800 --> 00:08:06.800]  好像我們的神去了哪裡
[00:08:06.800 --> 00:08:08.800]  今天在我們最困難的時候
[00:08:08.800 --> 00:08:10.800]  好像我們的神沒有做什麼
[00:08:10.800 --> 00:08:12.800]  他失蹤了
[00:08:12.800 --> 00:08:14.800]  但是這段聖經
[00:08:14.800 --> 00:08:16.800]  我想今天和大家一起分享
[00:08:16.800 --> 00:08:18.800]  一起鼓勵
[00:08:18.800 --> 00:08:20.800]  不是因為他想安慰我們這麼簡單
[00:08:20.800 --> 00:08:22.800]  而是事實上耶穌說
[00:08:22.800 --> 00:08:24.800]  我沒有走
[00:08:24.800 --> 00:08:26.800]  我是不會走的
[00:08:26.800 --> 00:08:28.800]  究竟耶穌用什麼的安慰
[00:08:28.800 --> 00:08:30.800]  來對門徒說呢
[00:08:30.800 --> 00:08:32.800]  我們先看約翰福音
[00:08:32.800 --> 00:08:34.800]  然後再轉到
[00:08:34.800 --> 00:08:36.800]  我剛才和大家說的
[00:08:36.800 --> 00:08:38.800]  這個使徒陷阱
[00:08:38.800 --> 00:08:40.800]  如果我們看約翰福音
[00:08:40.800 --> 00:08:42.800]  這三章的聖經
[00:08:42.800 --> 00:08:44.800]  耶穌有很清楚
[00:08:44.800 --> 00:08:46.800]  很肯定的安慰
[00:08:46.800 --> 00:08:48.800]  並且有根據的安慰
[00:08:48.800 --> 00:08:50.800]  第一樣
[00:08:50.800 --> 00:08:52.800]  耶穌說我沒有走
[00:08:52.800 --> 00:08:54.800]  我沒有離開
[00:08:54.800 --> 00:08:56.800]  因為我去
[00:08:56.800 --> 00:08:58.800]  是為你們圓滿
[00:08:58.800 --> 00:09:00.800]  我去
[00:09:00.800 --> 00:09:02.800]  是為你們預備地方
[00:09:02.800 --> 00:09:04.800]  所以第十四章一開始的時候
[00:09:04.800 --> 00:09:06.800]  第二節開始就說了
[00:09:06.800 --> 00:09:08.800]  我今天會和大家讀多一點聖經
[00:09:08.800 --> 00:09:10.800]  因為我相信耶穌自己所說的話
[00:09:10.800 --> 00:09:12.800]  是最重要的
[00:09:12.800 --> 00:09:14.800]  令我們聽到
[00:09:14.800 --> 00:09:16.800]  他對我們說的
[00:09:16.800 --> 00:09:20.800]  約翰福音第十四章第二和第三節說到什麼呢
[00:09:20.800 --> 00:09:22.800]  第一個你們不可以憂愁
[00:09:22.800 --> 00:09:24.800]  不需要憂愁
[00:09:24.800 --> 00:09:26.800]  不會覺得我是扔下你們
[00:09:26.800 --> 00:09:28.800]  因為第一
[00:09:28.800 --> 00:09:32.800]  在我父的家裡面有很多住的地方
[00:09:32.800 --> 00:09:34.800]  如果沒有
[00:09:34.800 --> 00:09:36.800]  我怎會告訴你們
[00:09:36.800 --> 00:09:38.800]  我是為你們預備地方呢
[00:09:38.800 --> 00:09:40.800]  我若去為你們預備地方
[00:09:40.800 --> 00:09:44.800]  就必再來接你們到我那裡
[00:09:44.800 --> 00:09:46.800]  好使我在那裡
[00:09:46.800 --> 00:09:48.800]  你們也在那裡
[00:09:48.800 --> 00:09:50.800]  這是第一個很重要的應許
[00:09:50.800 --> 00:09:52.800]  耶穌說我現在去
[00:09:52.800 --> 00:09:54.800]  不過我不會說是扔下你們
[00:09:54.800 --> 00:09:56.800]  我不管了
[00:09:56.800 --> 00:09:58.800]  不是
[00:09:58.800 --> 00:10:00.800]  我先行一步
[00:10:00.800 --> 00:10:02.800]  為你們預備地方
[00:10:02.800 --> 00:10:08.800]  這裡就說到耶穌在永恆的天國裡面
[00:10:08.800 --> 00:10:10.800]  為我們預備地方
[00:10:10.800 --> 00:10:12.800]  耶穌說我先行一步
[00:10:12.800 --> 00:10:14.800]  這是一個很大的肯定
[00:10:14.800 --> 00:10:16.800]  一個很大的把握
[00:10:16.800 --> 00:10:20.800]  因為我們將來要去的地方
[00:10:20.800 --> 00:10:22.800]  耶穌說我先去
[00:10:22.800 --> 00:10:24.800]  為你們預備地方
[00:10:24.800 --> 00:10:26.800]  我們時常說沒有人有這個資格
[00:10:26.800 --> 00:10:28.800]  能夠說這些話
[00:10:28.800 --> 00:10:30.800]  唯有耶穌有這個資格
[00:10:30.800 --> 00:10:34.800]  耶穌那時候還沒有扔十字架
[00:10:34.800 --> 00:10:36.800]  不過跟著門徒就肯定明白
[00:10:36.800 --> 00:10:38.800]  原來他耶穌所說的
[00:10:38.800 --> 00:10:40.800]  是有完全的把握
[00:10:40.800 --> 00:10:42.800]  因為他死了他可以翻生
[00:10:42.800 --> 00:10:44.800]  所以他完全知道在復活的主的口裡
[00:10:44.800 --> 00:10:46.800]  我去是為你們預備地方
[00:10:46.800 --> 00:10:48.800]  在那裡有很多的地方
[00:10:48.800 --> 00:10:50.800]  我去的地方
[00:10:50.800 --> 00:10:52.800]  你們都要去
[00:10:52.800 --> 00:10:58.800]  這是第一個在將來的永恆的安慰的把握
[00:10:58.800 --> 00:11:00.800]  耶穌說我沒有消失
[00:11:00.800 --> 00:11:02.800]  我先行一步為你們去
[00:11:02.800 --> 00:11:04.800]  不過耶穌說到這裡的時候
[00:11:04.800 --> 00:11:06.800]  還沒有說完
[00:11:06.800 --> 00:11:08.800]  因為剛才門徒說
[00:11:08.800 --> 00:11:10.800]  好啊我將來離開世界之後
[00:11:10.800 --> 00:11:12.800]  你要去的地方我們都會去
[00:11:12.800 --> 00:11:16.800]  那麼心裡面也有一個永恆的把握
[00:11:16.800 --> 00:11:18.800]  不過我還有很長的日子在這個世界上生活
[00:11:18.800 --> 00:11:20.800]  那我怎麼辦
[00:11:20.800 --> 00:11:22.800]  你不在我們怎麼辦
[00:11:22.800 --> 00:11:26.800]  耶穌就跟著我們剛才所讀的聖經
[00:11:26.800 --> 00:11:30.800]  第十四章一直跳到第十五節開始的時候
[00:11:30.800 --> 00:11:32.800]  耶穌繼續說
[00:11:32.800 --> 00:11:36.800]  有一件很特別的事情出現
[00:11:36.800 --> 00:11:38.800]  我會再回來
[00:11:38.800 --> 00:11:40.800]  哦你說我也知道
[00:11:40.800 --> 00:11:42.800]  今天我們看回聖經
[00:11:42.800 --> 00:11:44.800]  我們的信仰裡面
[00:11:44.800 --> 00:11:46.800]  耶穌再回來
[00:11:46.800 --> 00:11:48.800]  但是耶穌說什麼再回來呢?
[00:11:48.800 --> 00:11:52.800]  我很簡單的和大家交代一下這段聖經
[00:11:52.800 --> 00:11:54.800]  因為這段聖經不容易解釋
[00:11:54.800 --> 00:11:56.800]  在學者裡面解釋得有不同的意見
[00:11:56.800 --> 00:11:58.800]  不過我相信
[00:11:58.800 --> 00:12:02.800]  大概我們可以得到比較準確的解釋
[00:12:02.800 --> 00:12:06.800]  耶穌說我去
[00:12:06.800 --> 00:12:10.800]  但是我會很快就會再回來
[00:12:10.800 --> 00:12:14.800]  究竟耶穌這句話指著什麼回來呢?
[00:12:14.800 --> 00:12:16.800]  這個說話就很需要門徒說
[00:12:16.800 --> 00:12:18.800]  哦原來你沒有走
[00:12:18.800 --> 00:12:22.800]  你沒有走你會再回來
[00:12:22.800 --> 00:12:24.800]  在我們理解的裡面
[00:12:24.800 --> 00:12:26.800]  可能有三個答案
[00:12:26.800 --> 00:12:28.800]  耶穌說我會再回來的時候
[00:12:28.800 --> 00:12:32.800]  第一他用復活的身體再回來
[00:12:32.800 --> 00:12:34.800]  這個就是釘十字架之後
[00:12:34.800 --> 00:12:36.800]  真的很快的三天他就出現了
[00:12:36.800 --> 00:12:38.800]  不過這三天之後
[00:12:38.800 --> 00:12:40.800]  他出現了四十天
[00:12:40.800 --> 00:12:42.800]  他就會離開他們
[00:12:42.800 --> 00:12:46.800]  那就是說耶穌的回來並不是一個長時間的回來
[00:12:46.800 --> 00:12:48.800]  因為耶穌升天的時候還有很多門徒在
[00:12:48.800 --> 00:12:50.800]  他們還要過人世
[00:12:50.800 --> 00:12:52.800]  所以耶穌走了
[00:12:52.800 --> 00:12:54.800]  那麼耶穌回來
[00:12:54.800 --> 00:12:56.800]  不過一會兒他就走了
[00:12:56.800 --> 00:12:58.800]  雖然很興奮看到這位勝過死亡的耶穌
[00:12:58.800 --> 00:13:04.800]  不過他們都不能得到最大的安慰
[00:13:04.800 --> 00:13:06.800]  第二個的回來當然很多人都想到了
[00:13:06.800 --> 00:13:08.800]  就是將來
[00:13:08.800 --> 00:13:10.800]  耶穌記錄第二次的再來
[00:13:10.800 --> 00:13:12.800]  在末日的時候
[00:13:12.800 --> 00:13:14.800]  末世的時候
[00:13:14.800 --> 00:13:16.800]  耶穌會駕駛著雲彩
[00:13:16.800 --> 00:13:18.800]  我們回來的時候
[00:13:18.800 --> 00:13:20.800]  我們大家一起就會見到他的面
[00:13:20.800 --> 00:13:22.800]  在雲上面見到他的面
[00:13:22.800 --> 00:13:24.800]  這是第二次的再來
[00:13:24.800 --> 00:13:26.800]  很多時候我們就問究竟是哪一次
[00:13:26.800 --> 00:13:28.800]  其實很多學者說
[00:13:28.800 --> 00:13:30.800]  這兩次都不是耶穌要說的
[00:13:30.800 --> 00:13:32.800]  這個耶穌要說的是
[00:13:32.800 --> 00:13:34.800]  另外的一次
[00:13:34.800 --> 00:13:36.800]  是一次什麼呢
[00:13:36.800 --> 00:13:38.800]  就是他會很快
[00:13:38.800 --> 00:13:40.800]  以聖靈
[00:13:40.800 --> 00:13:42.800]  神的靈的身份
[00:13:42.800 --> 00:13:44.800]  再回來
[00:13:44.800 --> 00:13:46.800]  那麼說的時候好像很奇妙
[00:13:46.800 --> 00:13:48.800]  好像很奧妙
[00:13:48.800 --> 00:13:50.800]  因為耶穌說到
[00:13:50.800 --> 00:13:52.800]  我會再回來
[00:13:52.800 --> 00:13:54.800]  有幾個很特別的說法
[00:13:54.800 --> 00:13:56.800]  第一
[00:13:56.800 --> 00:13:58.800]  我回來的時候
[00:13:58.800 --> 00:14:00.800]  世人不認識我
[00:14:00.800 --> 00:14:02.800]  但是你們認識我
[00:14:02.800 --> 00:14:04.800]  那
[00:14:04.800 --> 00:14:06.800]  耶穌復活回來的時候
[00:14:06.800 --> 00:14:08.800]  雖然有些人信他
[00:14:08.800 --> 00:14:10.800]  有些人不信他
[00:14:10.800 --> 00:14:12.800]  但是都見到他
[00:14:12.800 --> 00:14:14.800]  不會不見到他
[00:14:14.800 --> 00:14:16.800]  耶穌說我回來的時候
[00:14:16.800 --> 00:14:18.800]  世人見不到我
[00:14:18.800 --> 00:14:20.800]  但是你們見到我
[00:14:20.800 --> 00:14:22.800]  世人不認識我
[00:14:22.800 --> 00:14:24.800]  但是你們認識我
[00:14:24.800 --> 00:14:26.800]  很特別的說法
[00:14:26.800 --> 00:14:28.800]  那麼耶穌再回來
[00:14:28.800 --> 00:14:30.800]  就是末日的時候再回來的時候
[00:14:30.800 --> 00:14:32.800]  也不是
[00:14:32.800 --> 00:14:34.800]  耶穌在駕駛雲彩的時候
[00:14:34.800 --> 00:14:36.800]  有些人不信的
[00:14:36.800 --> 00:14:38.800]  都知道耶穌回來
[00:14:38.800 --> 00:14:40.800]  所以都不是這兩次
[00:14:40.800 --> 00:14:42.800]  那麼究竟是哪一次呢
[00:14:42.800 --> 00:14:44.800]  這是第一個
[00:14:44.800 --> 00:14:46.800]  懸疑耶穌這麼說的時候
[00:14:46.800 --> 00:14:48.800]  OK
[00:14:48.800 --> 00:14:50.800]  那麼另外一個
[00:14:50.800 --> 00:14:52.800]  就是說耶穌說當我再回來的時候
[00:14:52.800 --> 00:14:54.800]  到時候
[00:14:54.800 --> 00:14:56.800]  我在你裡面
[00:14:56.800 --> 00:14:58.800]  你在我裡面
[00:14:58.800 --> 00:15:00.800]  喂
[00:15:00.800 --> 00:15:02.800]  這種這樣的關係很特別
[00:15:02.800 --> 00:15:04.800]  如果復活的耶穌
[00:15:04.800 --> 00:15:06.800]  始終他在復活耶穌那裡
[00:15:06.800 --> 00:15:08.800]  他和門徒見面的時候
[00:15:08.800 --> 00:15:10.800]  在房間當中
[00:15:10.800 --> 00:15:12.800]  門徒見到他
[00:15:12.800 --> 00:15:14.800]  但是你不能說耶穌在他們裡面
[00:15:14.800 --> 00:15:16.800]  耶穌在他們面前
[00:15:16.800 --> 00:15:18.800]  耶穌在他們前面
[00:15:18.800 --> 00:15:20.800]  所以說我會在你裡面
[00:15:20.800 --> 00:15:22.800]  你又在我裡面
[00:15:22.800 --> 00:15:24.800]  這種這樣的
[00:15:24.800 --> 00:15:26.800]  互相不再分開
[00:15:26.800 --> 00:15:28.800]  意思是說我們不會再分開
[00:15:28.800 --> 00:15:30.800]  這種這樣的說法
[00:15:30.800 --> 00:15:32.800]  肯定不是耶穌的復活
[00:15:32.800 --> 00:15:34.800]  甚至不是將來
[00:15:34.800 --> 00:15:36.800]  耶穌再來
[00:15:36.800 --> 00:15:38.800]  很多學者研究究竟耶穌在說什麼
[00:15:38.800 --> 00:15:40.800]  於是突然間
[00:15:40.800 --> 00:15:42.800]  大家都明白了
[00:15:42.800 --> 00:15:44.800]  因為在十七節那裡
[00:15:44.800 --> 00:15:46.800]  先說了一件事
[00:15:46.800 --> 00:15:48.800]  他說這個聖靈是保衛師
[00:15:48.800 --> 00:15:50.800]  真理的靈是保衛師
[00:15:50.800 --> 00:15:52.800]  是世人不接受的
[00:15:52.800 --> 00:15:54.800]  看不見的
[00:15:54.800 --> 00:15:56.800]  也不認識的
[00:15:56.800 --> 00:15:58.800]  但是你們卻認識他
[00:15:58.800 --> 00:16:00.800]  因為他跟你們在一起
[00:16:00.800 --> 00:16:02.800]  你們要在他裡面
[00:16:02.800 --> 00:16:04.800]  然後耶穌就用了我字
[00:16:04.800 --> 00:16:06.800]  所以最難搞的
[00:16:06.800 --> 00:16:08.800]  十七節就說聖靈
[00:16:08.800 --> 00:16:10.800]  十八節耶穌就說我
[00:16:10.800 --> 00:16:12.800]  好像兩樣東西
[00:16:12.800 --> 00:16:14.800]  好像聖靈就像另外一位
[00:16:14.800 --> 00:16:16.800]  他會來的
[00:16:16.800 --> 00:16:18.800]  然後耶穌說
[00:16:18.800 --> 00:16:20.800]  我會來的
[00:16:20.800 --> 00:16:22.800]  其實很多學者研究的時候
[00:16:22.800 --> 00:16:24.800]  其實耶穌說的是同一樣東西
[00:16:24.800 --> 00:16:26.800]  不過他很親切地說
