
[00:00:00.000 --> 00:00:05.960]  好 第一次每樣我們在聆聽主的說話
[00:07:54.280 --> 00:08:00.880]  於是他們就在這個罪的循環裏面不斷內捲
[00:08:00.880 --> 00:08:03.480]  而結果是怎樣呢
[00:08:03.480 --> 00:08:06.920]  罪將他們像一個繭一樣
[00:08:06.920 --> 00:08:09.560]  狠狠地包圍著
[00:08:09.560 --> 00:08:13.520]  廣東人有句成語叫作繭自綁
[00:08:13.520 --> 00:08:15.200]  就是這樣的結果
[00:08:15.200 --> 00:08:18.320]  他以為自己在罪當中
[00:08:18.320 --> 00:08:19.640]  他以為不是
[00:08:19.640 --> 00:08:21.640]  但實際上罪在捆綁著他
[00:08:21.640 --> 00:08:22.960]  他不知道
[00:08:22.960 --> 00:08:25.840]  最後越綑就越緊
[00:08:25.840 --> 00:08:28.560]  於是怎樣呢
[00:08:28.560 --> 00:08:30.760]  我們就從上文看見
[00:08:30.760 --> 00:08:34.920]  如果俄巴底亞書是寫給猶大國的子民
[00:08:34.920 --> 00:08:38.880]  猶大國的子民讀到這段聖經的時候
[00:08:38.880 --> 00:08:43.480]  他們有沒有因為他們見到以東人的下場
[00:08:43.480 --> 00:08:48.160]  反而去思想一下自己為何昔日會墮落呢
[00:08:48.160 --> 00:08:50.600]  或者倒過來去看
[00:08:50.600 --> 00:08:53.680]  以東人就正正因為他們看不到
[00:08:53.680 --> 00:08:59.760]  耶和華神怎樣去處理猶大國子民的罪
[00:08:59.760 --> 00:09:05.200]  於是乎他們陷於亡國的結局
[00:09:05.200 --> 00:09:07.960]  兩者 兩兄弟
[00:09:07.960 --> 00:09:12.240]  兩個叫做親屬的鄰邦
[00:09:12.240 --> 00:09:13.720]  他們有沒有看到
[00:09:13.720 --> 00:09:17.000]  上帝在這些行動裏面
[00:09:17.000 --> 00:09:22.840]  怎樣去否白他們自己的本身有的罪呢
[00:09:22.840 --> 00:09:27.280]  如果當一個人他死都不肯悔改的話
[00:09:27.280 --> 00:09:31.840]  仍然陷在一種恣意的狀態
[00:09:31.840 --> 00:09:35.360]  這種的恣意其實只不過是為自己
[00:09:35.360 --> 00:09:38.920]  去帶來更大的傷害
[00:09:38.920 --> 00:09:41.200]  這個是我們上文去看的
[00:09:41.200 --> 00:09:44.720]  來到今天我們所看的這段經文
[00:09:44.720 --> 00:09:47.920]  我們就會發現到進一步
[00:09:47.920 --> 00:09:52.400]  俄巴底亞先知要記下來給我們知道
[00:09:52.400 --> 00:09:59.960]  耶和華神怎樣去處理以東他們的問題
[00:09:59.960 --> 00:10:01.880]  而剛才我們所讀的經文
[00:10:01.880 --> 00:10:05.480]  就正好反映到以東國
[00:10:05.480 --> 00:10:11.920]  他們那種被罪所捆綁的醜惡面
[00:10:11.920 --> 00:10:15.680]  而這種醜惡面他以為將他自己抬高
[00:10:15.680 --> 00:10:19.720]  以為可以變得更加好像很公義
[00:10:19.720 --> 00:10:23.640]  但是原來卻是被眾世界的人看見
[00:10:23.640 --> 00:10:27.800]  其實你們的醜惡和我又有什麼分別呢
[00:10:27.800 --> 00:10:30.960]  回到第十一節的內容
[00:10:30.960 --> 00:10:32.560]  我們先看一下第十一節
[00:10:32.560 --> 00:10:37.000]  為什麼要讀了三個翻譯的日本給大家知道呢
[00:10:37.000 --> 00:10:39.560]  因為我們發現到一個事實
[00:10:39.560 --> 00:10:45.520]  是讀到新翻譯日本New Revised Standard Version的時候
[00:10:45.520 --> 00:10:48.960]  有些字眼是和合本
[00:10:48.960 --> 00:10:54.200]  以及New English Translation都沒有翻譯出來的
[00:10:54.200 --> 00:10:56.080]  是哪一個字呢
[00:10:56.080 --> 00:10:59.920]  如果大家還記得我剛才讀New English Translation的時候
[00:10:59.920 --> 00:11:05.440]  一開始那句話就是On the day
[00:11:05.440 --> 00:11:10.440]  而且這句話在第十一節裡面不是出現一次
[00:11:10.440 --> 00:11:13.960]  是出現了兩次
[00:11:13.960 --> 00:11:20.880]  在和合本裡面是完全沒有記載過有一個On the day
[00:11:20.880 --> 00:11:25.400]  在那天裡面這個記載
[00:11:25.400 --> 00:11:28.880]  如果我們仔細去看希伯來文裡面
[00:11:28.880 --> 00:11:36.480]  就很清楚將這個On the day寫在句式的前面
[00:11:36.480 --> 00:11:40.000]  而且是寫在主詞之前的
[00:11:40.000 --> 00:11:43.200]  是叫Beyond
[00:11:43.200 --> 00:11:44.720]  Beyond是什麼意思呢
[00:11:44.720 --> 00:11:48.000]  如果讀希伯來文的學生
[00:11:48.000 --> 00:11:51.600]  或者要讀希伯來文的任何一個學者
[00:11:51.600 --> 00:11:53.920]  這個字一定要認識
[00:11:53.920 --> 00:11:54.800]  Bin
[00:11:54.800 --> 00:11:56.720]  Bin是什麼意思呢
[00:11:56.720 --> 00:11:59.680]  是一個preposition 一個介字
[00:11:59.680 --> 00:12:01.480]  On的解釋
[00:12:01.480 --> 00:12:03.960]  在什麼呢
[00:12:03.960 --> 00:12:04.920]  Yom
[00:12:04.920 --> 00:12:08.520]  Yom就是日頭 一日
[00:12:08.520 --> 00:12:11.120]  Beyond的意思就是說
[00:12:11.120 --> 00:12:13.840]  在哪一天
[00:12:13.840 --> 00:12:16.160]  On the day
[00:12:16.160 --> 00:12:19.960]  在聖經裡面連續用了這兩個字眼
[00:12:19.960 --> 00:12:22.520]  所以當我們讀聖經的時候
[00:12:22.520 --> 00:12:25.440]  如果我們單純讀一個譯本的話
[00:12:25.440 --> 00:12:29.640]  我們很容易會走漏這些主要字眼
[00:12:29.640 --> 00:12:31.200]  所以我提議大英姐妹
[00:12:31.200 --> 00:12:34.120]  往往當我們讀聖經的時候
[00:12:34.120 --> 00:12:35.800]  不妨
[00:12:35.800 --> 00:12:37.880]  我們又會英文的
[00:12:37.880 --> 00:12:41.280]  上帝給了這個恩賜給我們
[00:12:41.280 --> 00:12:43.600]  我們再看英文譯本好不好
[00:12:43.600 --> 00:12:45.920]  找多個譯本去看好不好
[00:12:45.920 --> 00:12:49.360]  所以為什麼我會讀多兩個譯本給大家聽
[00:12:49.360 --> 00:12:53.160]  兩個譯本都不同的
[00:12:53.160 --> 00:12:55.120]  在New English Translation裡面
[00:12:55.120 --> 00:12:58.360]  也沒有同時去記載這個
[00:12:58.360 --> 00:13:01.040]  On the day這個記載
[00:13:01.040 --> 00:13:03.000]  為什麼On the day的目標要講這麼多次
[00:13:03.000 --> 00:13:04.160]  是不是很重要的
[00:13:04.160 --> 00:13:06.080]  沒錯
[00:13:06.080 --> 00:13:11.040]  在整卷的俄巴底亞書裡面
[00:13:11.040 --> 00:13:15.200]  如果大家仔細去看一下的話
[00:13:15.200 --> 00:13:18.840]  從第八節到第十四節
[00:13:18.840 --> 00:13:21.440]  這一短短的
[00:13:21.440 --> 00:13:24.040]  大約六節經文當中
[00:13:24.040 --> 00:13:25.720]  或者七節經文當中
[00:13:25.720 --> 00:13:29.720]  八九十十一十二十三十四七節
[00:13:29.720 --> 00:13:33.000]  牧師的數目最差就是series
[00:13:33.000 --> 00:13:34.920]  經常都算錯的
[00:13:34.920 --> 00:13:38.320]  為什麼我不知道自己幾歲就是這個原因
[00:13:38.320 --> 00:13:39.560]  我最近知道了
[00:13:39.560 --> 00:13:41.000]  我是五十七歲
[00:13:41.000 --> 00:13:45.960]  終於知道了
[00:13:45.960 --> 00:13:50.000]  在短短的七節經文裡面
[00:13:50.000 --> 00:13:53.680]  總共用了十四次
[00:13:53.680 --> 00:13:56.520]  換句話來說
[00:13:56.520 --> 00:13:59.840]  俄巴底亞書從第八節到第十四節裡面
[00:13:59.840 --> 00:14:02.360]  就要再講哪一天
[00:14:02.360 --> 00:14:04.640]  哪一天是什麼東西
[00:14:04.640 --> 00:14:06.520]  在舊約研究裡面
[00:14:06.520 --> 00:14:08.760]  如果你不懂哪一天
[00:14:08.760 --> 00:14:11.480]  你就很大問題了
[00:14:11.480 --> 00:14:13.880]  如果你在新約聖經研究裡面
[00:14:13.880 --> 00:14:15.680]  不懂哪一天
[00:14:15.680 --> 00:14:16.960]  你就會更加不知道
[00:14:16.960 --> 00:14:19.800]  你今天會在地上信什麼
[00:14:19.800 --> 00:14:21.680]  為什麼這麼嚴重
[00:14:21.680 --> 00:14:25.280]  因為哪一天這個記載
[00:14:25.280 --> 00:14:29.160]  在聖經裡面往往是指上帝指定的日子
[00:14:29.160 --> 00:14:30.520]  所以有其他的書
[00:14:30.520 --> 00:14:32.240]  譬如約耳書裡面
[00:14:32.240 --> 00:14:38.520]  甚至很聲明這個是耶和的哪一天
[00:14:38.520 --> 00:14:43.800]  所以哪一天不是純粹是指到末世
[00:14:43.800 --> 00:14:45.960]  在新約裡面很多聖經學者
[00:14:45.960 --> 00:14:47.680]  甚至很多教會的牧者
[00:14:47.680 --> 00:14:52.200]  老一輩的 甚至現代的都不知道為什麼
[00:14:52.200 --> 00:14:54.400]  這麼多年都沒有進步
[00:14:54.400 --> 00:14:58.320]  哪一天很多時候都是講末日
[00:14:58.320 --> 00:15:00.040]  但其實聖經裡面
[00:15:00.040 --> 00:15:07.080]  哪一天是指到上帝去執行一些審判的行動
[00:15:07.080 --> 00:15:09.160]  而這個行動是有一個目的
[00:15:09.160 --> 00:15:11.560]  是要做挽回的工作
[00:15:11.560 --> 00:15:15.720]  不是純粹懲罰 而是挽回
[00:15:15.720 --> 00:15:18.640]  而這個重點在上文我們也講過
[00:15:18.640 --> 00:15:21.080]  或者在之前的講道講過
[00:15:21.080 --> 00:15:25.280]  這個和新約的加拉太書裡面
[00:15:25.280 --> 00:15:26.960]  談論到我們作為信徒
[00:15:26.960 --> 00:15:32.040]  活在這個地上是要做一個挽回的工作
[00:15:32.040 --> 00:15:36.520]  是無獨有偶地是異曲同工的陳述
[00:15:36.520 --> 00:15:38.960]  所以哪一天這個主題
[00:15:38.960 --> 00:15:41.080]  在聖經的研究裡面
[00:15:41.080 --> 00:15:43.960]  是一個非常重要的題目
[00:15:43.960 --> 00:15:45.640]  我一會兒再詳細去講
[00:15:45.640 --> 00:15:48.480]  怎樣從這段聖經裡面去看
[00:15:48.480 --> 00:15:49.800]  這是第一點
[00:15:49.800 --> 00:15:53.400]  但是否定 反映出就是一件事
[00:15:53.400 --> 00:15:56.440]  這段聖經的內容所講的東西
[00:15:56.440 --> 00:15:59.320]  是不容否定的
[00:15:59.320 --> 00:16:01.680]  上帝是做硬的
[00:16:01.680 --> 00:16:05.040]  在那一天 上帝是正在做的
[00:16:05.040 --> 00:16:08.560]  所以哪一天不只是講末日
[00:16:08.560 --> 00:16:11.440]  是講到就算在舊約裡面的時間
[00:16:11.440 --> 00:16:14.920]  上帝在不同的時段處理不同的人
[00:16:14.920 --> 00:16:19.320]  在哪一天 上帝就是要執行要挽回的工作
[00:16:19.320 --> 00:16:20.640]  第二點
[00:16:20.640 --> 00:16:24.400]  從這段聖經裡面的第一部分
[00:16:24.400 --> 00:16:26.400]  第十一節所講的
[00:16:26.400 --> 00:16:31.680]  當外人擄掠瓦國的財物
[00:16:31.680 --> 00:16:35.920]  在這裡所指導的這個記載
[00:16:35.920 --> 00:16:39.280]  和在最後一句說
[00:16:39.280 --> 00:16:43.440]  你竟站在一旁將他們同伙
[00:16:43.440 --> 00:16:50.560]  是一個起承轉合的一個結構
[00:16:50.560 --> 00:16:56.680]  你在眾人 在外人在擄掠的時候
[00:16:56.680 --> 00:16:59.520]  和你站在這裡的時候
[00:16:59.520 --> 00:17:04.880]  是同出一個的起承轉合
[00:17:04.880 --> 00:17:10.480]  所以當我們去看英文聖經的時候
[00:17:10.480 --> 00:17:13.400]  一開始第十一節上半節就講到
[00:17:13.400 --> 00:17:16.680]  You stood aside
[00:17:16.680 --> 00:17:20.560]  你是在這裡 凍在這裡
[00:17:20.560 --> 00:17:23.040]  我們一會再詳細講這句話
[00:17:23.040 --> 00:17:24.400]  但是去到最後
[00:17:24.400 --> 00:17:28.320]  原來你與其他人一模一樣
[00:17:28.320 --> 00:17:29.240]  是並排
[00:17:29.240 --> 00:17:32.880]  和合本就將兩句丟到句末
[00:17:32.880 --> 00:17:38.200]  但是其實兩者是連貫的意思
[00:17:38.200 --> 00:17:40.360]  讓我先透露一點
[00:17:40.360 --> 00:17:43.800]  這個站在眾人當中
[00:17:43.800 --> 00:17:45.040]  或者和合本所指
[00:17:45.040 --> 00:17:48.160]  你竟站在一旁
[00:17:48.160 --> 00:17:50.600]  其實更準確的翻譯就是
[00:17:50.600 --> 00:17:58.400]  你站在眾人的當下可看見的最前端
[00:17:58.400 --> 00:18:00.920]  你不是站在一旁
[00:18:00.920 --> 00:18:03.080]  你是站在眾人當中
[00:18:03.080 --> 00:18:05.120]  站出來好像做和事佬
[00:18:05.120 --> 00:18:08.080]  做公審的法官一樣
[00:18:08.080 --> 00:18:09.880]  讓眾人看見
[00:18:09.880 --> 00:18:12.840]  這個我們之後再處理
[00:18:12.840 --> 00:18:17.440]  第三 這段聖經有個結構
[00:18:17.440 --> 00:18:20.560]  這個結構是夾雜著
[00:18:20.560 --> 00:18:26.360]  除了以東人又有雅各
[00:18:26.360 --> 00:18:28.880]  請留意這段聖經
[00:18:28.880 --> 00:18:35.720]  十一節裏面用的是雅各
[00:18:35.720 --> 00:18:39.920]  另外有兩批人就是叫做外人
[00:18:39.920 --> 00:18:42.400]  或者叫做外邦人
[00:18:42.400 --> 00:18:44.520]  和合本就這樣翻譯
[00:18:44.520 --> 00:18:48.680]  其實正式的翻譯來講
[00:18:48.680 --> 00:18:51.240]  第一個就不是外人
[00:18:51.240 --> 00:18:55.240]  是陌生人
[00:18:55.240 --> 00:18:58.000]  你不懂的
[00:18:58.000 --> 00:19:02.120]  另外外人就是其餘的人
[00:19:02.120 --> 00:19:05.560]  可能你認識他 他也認識你
[00:19:05.560 --> 00:19:10.160]  總之你不是雅各的家族的人
[00:19:10.160 --> 00:19:15.760]  在種種這些翻譯上的細節
[00:19:15.760 --> 00:19:19.640]  我們開始有些眉目之後
[00:19:19.640 --> 00:19:21.560]  我們就去看一下
[00:19:21.560 --> 00:19:26.520]  究竟這段聖經想說些什麼給我們知道
[00:19:26.520 --> 00:19:30.920]  第一部份 十一節的上半部份
[00:19:30.920 --> 00:19:35.040]  在這裏上帝直像俄巴底亞
[00:19:35.040 --> 00:19:39.160]  要告訴俄巴底亞的對象知道
[00:19:39.160 --> 00:19:42.320]  對象不只是以東人
[00:19:42.320 --> 00:19:45.640]  是讀到俄巴底亞書的人
[00:19:45.640 --> 00:19:54.160]  罪其實在不斷地悄悄蠶食著你的生命
[00:19:54.160 --> 00:20:00.040]  而這份蠶食著你的生命其實就是罪
[00:20:00.040 --> 00:20:08.000]  而這份罪是促成你那份恨人入骨的心態
[00:20:08.000 --> 00:20:09.080]  所以我給你一個副題
[00:20:09.080 --> 00:20:13.560]  罪不斷地蠶食人心
[00:20:13.560 --> 00:20:16.720]  我們去看多一次這節聖經說什麼
[00:20:16.720 --> 00:20:27.200]  他這樣說 當外人擄掠雅各的財物
[00:20:27.200 --> 00:20:29.360]  我重新說多一次
[00:20:29.360 --> 00:20:33.320]  一開始應該是在那天
[00:20:33.320 --> 00:20:43.040]  當外人來到去搶掠雅各的財物
[00:20:43.040 --> 00:20:47.680]  但是愚民說 你就站在這裏
[00:20:47.680 --> 00:20:51.400]  所以應該正確的翻譯就是
[00:20:51.400 --> 00:20:55.800]  在那天你動了在這裏
[00:20:55.800 --> 00:20:59.600]  你動了在這裏 你只是站在這裏
[00:20:59.600 --> 00:21:03.280]  搶財物是之後再說的東西
[00:21:03.280 --> 00:21:04.840]  如果這樣的話
[00:21:04.840 --> 00:21:07.560]  那句話的經文就不應該是
[00:21:07.560 --> 00:21:10.720]  當外人擄掠雅各的財物
[00:21:10.720 --> 00:21:15.440]  應該那句話就是在那天你動了在這裏
[00:21:15.440 --> 00:21:21.040]  之後我們再說你動了在這裏的情況是怎樣
[00:21:21.040 --> 00:21:23.120]  你為什麼動了在這裏
[00:21:23.120 --> 00:21:25.120]  整個人站在這裏
[00:21:25.120 --> 00:21:28.040]  而且翻譯更準確的說法就是
[00:21:28.040 --> 00:21:33.200]  你是站在眾人面前可以看到的情況
[00:21:33.200 --> 00:21:36.240]  為什麼你要這樣做
[00:21:36.240 --> 00:21:39.120]  其中一個最主要的原因
[00:21:39.120 --> 00:21:47.600]  就是你要在眾人面前顯示到你與眾不同
[00:21:47.600 --> 00:21:49.760]  引言的時候我已經說過
[00:21:49.760 --> 00:21:56.080]  有些人是手指咬出不咬入
[00:21:56.080 --> 00:22:01.600]  當自己的家人被人欺負的時候
[00:22:01.600 --> 00:22:05.600]  你反而不是為他據理力爭
[00:22:05.600 --> 00:22:08.240]  幫助他不要被人欺負
[00:22:08.240 --> 00:22:09.520]  不是這樣
[00:22:09.520 --> 00:22:13.800]  反而你站出來扮大佬
[00:22:13.800 --> 00:22:17.720]  然後很公平的
[00:22:17.720 --> 00:22:20.120]  我不會偏幫我家人的
[00:22:20.120 --> 00:22:23.080]  我大公無私的
[00:22:23.080 --> 00:22:25.520]  我不會因為他是我的
[00:22:25.520 --> 00:22:28.440]  隨便說一些人的關係
[00:22:28.440 --> 00:22:31.120]  他不是我兒子或者他不是我女兒
[00:22:31.120 --> 00:22:32.400]  不是因為他
[00:22:32.400 --> 00:22:35.480]  是因為我媽我爸我親戚
[00:22:35.480 --> 00:22:39.000]  或者我叔叔我舅父我姪女
[00:22:39.000 --> 00:22:40.280]  於是乎我偏幫他
[00:22:40.280 --> 00:22:42.400]  我不是這樣的
[00:22:42.400 --> 00:22:45.880]  這個就是這樣的情況
[00:22:45.880 --> 00:22:51.400]  以東人在這個情況之下
[00:22:51.400 --> 00:22:55.800]  凍了在這裏
[00:22:55.800 --> 00:22:59.640]  剛才我已經說過
[00:22:59.640 --> 00:23:01.000]  在那一天
[00:23:01.000 --> 00:23:07.360]  在那一天是一個耶和華神執行審判
[00:23:07.360 --> 00:23:09.320]  或者管教
[00:23:09.320 --> 00:23:14.960]  目的是為了挽回
[00:23:14.960 --> 00:23:16.480]  上帝不是無緣無故
[00:23:16.480 --> 00:23:20.560]  沒時間做事來搞這個世界的
[00:23:20.560 --> 00:23:22.680]  他來得有事做
[00:23:22.680 --> 00:23:25.280]  他做得有些行動
[00:23:25.280 --> 00:23:27.760]  就必然是因為有些事
[00:23:27.760 --> 00:23:30.560]  他想糾正過來
[00:23:30.560 --> 00:23:34.240]  而不是去進一步摧毀他
[00:23:34.240 --> 00:23:37.080]  或者用英文說 agitate
[00:23:37.080 --> 00:23:39.040]  使得他更加可怕
[00:23:39.040 --> 00:23:43.200]  更加促使那種慘況更加嚴重
[00:23:43.200 --> 00:23:46.800]  上帝所以不是來到他要想趕盡殺絕
[00:23:46.800 --> 00:23:49.280]  殺死以東人
[00:23:49.280 --> 00:23:52.400]  很多人去看俄巴底亞書
[00:23:52.400 --> 00:23:53.160]  很多基督徒
[00:23:53.160 --> 00:23:54.360]  我不怕老實說
[00:23:54.360 --> 00:23:55.800]  很多基督徒
[00:23:55.800 --> 00:23:57.040]  包括牧師傳道
[00:23:57.040 --> 00:23:58.800]  什麼學者都
[00:23:58.800 --> 00:24:03.720]  看俄巴底亞書就說上帝為猶太人報仇
[00:24:03.720 --> 00:24:04.680]  誰害他
[00:24:04.680 --> 00:24:05.960]  上帝就報仇
[00:24:05.960 --> 00:24:07.720]  申冤罪我必報應
[00:24:07.720 --> 00:24:10.160]  引述這些經文
[00:24:10.160 --> 00:24:12.200]  但是你有沒有看一下這段聖經
[00:24:12.200 --> 00:24:14.720]  上帝為什麼要用俄巴底亞
[00:24:14.720 --> 00:24:15.600]  用這個字眼
