
[00:00:00.000 --> 00:00:05.300]  大胃轉的第十四講
[00:05:10.760 --> 00:05:13.760]  我們知道以色列人因為他們的反叛
[00:05:13.760 --> 00:05:17.760]  神容許巴比倫人來滅掉他們的國
[00:05:17.760 --> 00:05:19.760]  還將他們來到努力
[00:05:19.760 --> 00:05:24.760]  正如耶利米先知在耶利米書的二十五章的預言
[00:05:24.760 --> 00:05:27.760]  他們將會被努力七十年
[00:05:27.760 --> 00:05:31.760]  然後去到波斯王塞努士的時候
[00:05:31.760 --> 00:05:35.760]  他容許以色列人回去耶路撒冷
[00:05:35.760 --> 00:05:37.760]  並建成聖殿
[00:05:37.760 --> 00:05:39.760]  但是很可惜
[00:05:39.760 --> 00:05:44.760]  你看看在哈蓋書的一章一至二節說什麼
[00:05:44.760 --> 00:05:48.760]  大利烏王第二年六月初一日
[00:05:48.760 --> 00:05:51.760]  耶和華的話直著先知哈蓋
[00:05:51.760 --> 00:05:56.760]  向猶大省長撒拉鐵的兒子所羅巴伯
[00:05:56.760 --> 00:06:01.760]  和約撒達的兒子大祭司約書亞說
[00:06:01.760 --> 00:06:04.760]  萬君知耶和華如此說
[00:06:04.760 --> 00:06:06.760]  說什麼呢
[00:06:06.760 --> 00:06:12.760]  百姓說建造耶和華殿的時候尚未到來
[00:06:12.760 --> 00:06:16.760]  那些以色列人回到自己家裡又怎麼樣
[00:06:16.760 --> 00:06:18.760]  忘記了神
[00:06:18.760 --> 00:06:20.760]  他們安居樂業
[00:06:20.760 --> 00:06:22.760]  他們說我們太忙了
[00:06:22.760 --> 00:06:24.760]  沒空建聖殿
[00:06:24.760 --> 00:06:30.760]  於是神就叫先知哈蓋向以色列人傳話
[00:06:30.760 --> 00:06:33.760]  哈蓋書的一章三至六節怎麼說
[00:06:33.760 --> 00:06:37.760]  那時耶和華的話臨到先知哈蓋說
[00:06:37.760 --> 00:06:39.760]  這殿仍然荒涼
[00:06:39.760 --> 00:06:43.760]  你們自己還住天花板的房屋
[00:06:43.760 --> 00:06:46.760]  現在萬君知耶和華如此說
[00:06:46.760 --> 00:06:49.760]  你們要散拆自己的行為
[00:06:49.760 --> 00:06:53.760]  你們殺的總多收的卻少
[00:06:53.760 --> 00:06:55.760]  你們吃卻不得飽
[00:06:55.760 --> 00:06:57.760]  喝卻不得足
[00:06:57.760 --> 00:06:59.760]  穿衣服卻不得暖
[00:06:59.760 --> 00:07:05.760]  不攻前的將攻前裝在破樓的廊中
[00:07:05.760 --> 00:07:08.760]  哈蓋書的一章九節怎麼說
[00:07:08.760 --> 00:07:11.760]  你們盼望多得所得的卻少
[00:07:11.760 --> 00:07:14.760]  你們收到家中我就催去
[00:07:14.760 --> 00:07:16.760]  這是為什麼呢
[00:07:16.760 --> 00:07:18.760]  因為我的殿方涼
[00:07:18.760 --> 00:07:21.760]  你們各人卻顧自己的房屋
[00:07:21.760 --> 00:07:24.760]  神說你們吃不飽
[00:07:24.760 --> 00:07:25.760]  穿不暖
[00:07:25.760 --> 00:07:26.760]  為什麼
[00:07:26.760 --> 00:07:29.760]  因為你們沒收我的殿
[00:07:29.760 --> 00:07:31.760]  我的殿仍然荒涼
[00:07:31.760 --> 00:07:34.760]  但有基督徒說不是的
[00:07:34.760 --> 00:07:36.760]  我很飽足
[00:07:36.760 --> 00:07:38.760]  你更加要感謝神
[00:07:38.760 --> 00:07:39.760]  如果是的話
[00:07:39.760 --> 00:07:43.760]  不要等到神將你所有的一切催去
[00:07:43.760 --> 00:07:44.760]  你才記得神
[00:07:44.760 --> 00:07:47.760]  這個我們是要很小心
[00:07:47.760 --> 00:07:49.760]  大衛就不同了
[00:07:49.760 --> 00:07:51.760]  大衛是一個合神心意的人
[00:07:51.760 --> 00:07:55.760]  他渴望來到是榮耀神
[00:07:55.760 --> 00:07:58.760]  大衛是一個完美的人嗎
[00:07:58.760 --> 00:07:59.760]  絕對不是
[00:07:59.760 --> 00:08:03.760]  遲些你就會見到大衛犯很多罪
[00:08:03.760 --> 00:08:07.760]  但他心裡始終都是向著神
[00:08:07.760 --> 00:08:09.760]  這個就是大衛不同的地方
[00:08:09.760 --> 00:08:11.760]  在他逃亡的歲月里
[00:08:11.760 --> 00:08:15.760]  他曾經發誓要為神建一座聖殿
[00:08:15.760 --> 00:08:18.760]  在詩篇的132篇
[00:08:18.760 --> 00:08:21.760]  大衛自己住在香柏木的宮殿里
[00:08:21.760 --> 00:08:23.760]  他感到不安
[00:08:23.760 --> 00:08:26.760]  他說神的藥櫃在帳棚里
[00:08:26.760 --> 00:08:29.760]  帳棚是用什麼搭成的
[00:08:29.760 --> 00:08:31.760]  是用羊皮搭成
[00:08:31.760 --> 00:08:36.760]  永遠不及香柏木的房屋那麼堅固和舒適
[00:08:36.760 --> 00:08:39.760]  願意我們每一個信徒
[00:08:39.760 --> 00:08:41.760]  當我們休閒的時候
[00:08:41.760 --> 00:08:44.760]  我們都能夠想起神
[00:08:44.760 --> 00:08:46.760]  好像大衛一樣
[00:08:46.760 --> 00:08:48.760]  願意為神工作
[00:08:48.760 --> 00:08:51.760]  願意為神作供
[00:08:51.760 --> 00:08:57.760]  於是大衛就和拿丹仙姿來商量建設聖殿的事
[00:08:57.760 --> 00:09:03.760]  這裡是聖經里第一次提到拿丹仙姿
[00:09:03.760 --> 00:09:11.760]  拿丹仙姿是撒姆爾後最重要最有影響力的一個聖經人物
[00:09:11.760 --> 00:09:15.760]  我們知道大衛在他逃亡的歲月
[00:09:15.760 --> 00:09:18.760]  有另外一個仙姿叫加德
[00:09:18.760 --> 00:09:21.760]  在撒姆爾上的第22章
[00:09:21.760 --> 00:09:23.760]  當大衛加冕為王之後
[00:09:23.760 --> 00:09:26.760]  加德沒有離開大衛
[00:09:26.760 --> 00:09:29.760]  他和拿丹兩個一起來侍奉大衛
[00:09:29.760 --> 00:09:33.760]  他們在聖殿來組織敬拜
[00:09:33.760 --> 00:09:40.760]  但是拿丹仙姿可以說是大衛統治期間神的發言人
[00:09:40.760 --> 00:09:45.760]  日後拿丹將會指出大衛和拔士巴的罪
[00:09:45.760 --> 00:09:50.760]  拿丹還會高立所羅門成為以色列人的王
[00:09:50.760 --> 00:09:54.760]  當大衛和拔士巴生了一共四個兒子
[00:09:54.760 --> 00:09:57.760]  其中一個兒子就是取名拿丹
[00:09:57.760 --> 00:10:01.760]  但是他的兒子和拿丹仙姿是兩個人
[00:10:01.760 --> 00:10:03.760]  我們要注意
[00:10:03.760 --> 00:10:08.760]  於是拿丹聽見大衛要建設聖殿
[00:10:08.760 --> 00:10:11.760]  拿丹怎麼說呢?是好事來的
[00:10:11.760 --> 00:10:13.760]  問題在哪裡呢?
[00:10:13.760 --> 00:10:16.760]  他有沒有問過耶和華有沒有問過神呢?
[00:10:16.760 --> 00:10:17.760]  他沒有問過
[00:10:17.760 --> 00:10:19.760]  他和大衛一樣
[00:10:19.760 --> 00:10:22.760]  大衛想將約衛搬回耶路撒冷
[00:10:22.760 --> 00:10:25.760]  認為這件好事神一定喜悅
[00:10:25.760 --> 00:10:26.760]  不用問神了
[00:10:26.760 --> 00:10:27.760]  神一定喜歡
[00:10:27.760 --> 00:10:31.760]  現在拿丹仙姿又是報他的後塵一樣
[00:10:31.760 --> 00:10:35.760]  當晚耶和華就走來找拿丹
[00:10:35.760 --> 00:10:38.760]  他的話臨到拿丹
[00:10:38.760 --> 00:10:41.760]  經文告訴我們這是一個異象
[00:10:41.760 --> 00:10:44.760]  異象和做夢有什麼不同呢?
[00:10:44.760 --> 00:10:48.760]  做夢是你睡著覺夢見一樣東西
[00:10:48.760 --> 00:10:51.760]  異象是你清醒的時候
[00:10:51.760 --> 00:10:54.760]  神將他的啓示傳給你
[00:10:54.760 --> 00:10:59.760]  不一定說拿丹是親眼見到神
[00:10:59.760 --> 00:11:01.760]  但是神就用特別的方法
[00:11:01.760 --> 00:11:03.760]  將這個啓示給了拿丹
[00:11:03.760 --> 00:11:06.760]  叫他告訴大衛
[00:11:06.760 --> 00:11:09.760]  他說你去告訴我的僕人大衛說
[00:11:09.760 --> 00:11:12.760]  耶和華如此說
[00:11:12.760 --> 00:11:15.760]  習武2下的七章第五節
[00:11:15.760 --> 00:11:19.760]  耶和華如此說在聖經里很重要
[00:11:19.760 --> 00:11:22.760]  在舊約重復出現有二百次
[00:11:22.760 --> 00:11:27.760]  尤其是在耶利米書和以西潔書里
[00:11:27.760 --> 00:11:32.760]  神說與其你想建聖殿給我
[00:11:32.760 --> 00:11:34.760]  不好了
[00:11:34.760 --> 00:11:37.760]  不如我幫你建立你的家室
[00:11:37.760 --> 00:11:39.760]  建立你的王朝
[00:11:39.760 --> 00:11:44.760]  神說自從我吩咐摩西為我建會幕
[00:11:44.760 --> 00:11:48.760]  我就時時在會幕和帳幕中行走
[00:11:48.760 --> 00:11:51.760]  我和以色列人一起紮營
[00:11:51.760 --> 00:11:56.760]  但我從來沒有要求以色列人支派領袖
[00:11:56.760 --> 00:12:00.760]  或者是事司為我建電影院
[00:12:00.760 --> 00:12:04.760]  我從來沒有叫他們這樣做
[00:12:04.760 --> 00:12:07.760]  神提醒大衛兩件事
[00:12:07.760 --> 00:12:09.760]  第一件
[00:12:09.760 --> 00:12:12.760]  雖然你現在已經被擁納為王
[00:12:12.760 --> 00:12:15.760]  但你仍然是我的僕人
[00:12:15.760 --> 00:12:18.760]  神叫拿丹去告訴
[00:12:18.760 --> 00:12:21.760]  你去告訴我的僕人大衛
[00:12:21.760 --> 00:12:23.760]  他仍然是我的僕人
[00:12:23.760 --> 00:12:27.760]  所有為主作供的人都是神的僕人
[00:12:27.760 --> 00:12:31.760]  但在聖經里真正被稱為神的僕人的人
[00:12:31.760 --> 00:12:33.760]  不是那麼多
[00:12:33.760 --> 00:12:36.760]  第二件他要和大衛說的話
[00:12:36.760 --> 00:12:40.760]  他說是我揀選你成為我子民的領袖
[00:12:40.760 --> 00:12:43.760]  他說你的統治我是會祝福的
[00:12:43.760 --> 00:12:45.760]  無論你在哪裡
[00:12:45.760 --> 00:12:48.760]  我是會剪除你一切的敵人
[00:12:48.760 --> 00:12:50.760]  這是神話
[00:12:50.760 --> 00:12:52.760]  第一你是我的僕人
[00:12:52.760 --> 00:12:55.760]  第二我是會祝福你的統治
[00:12:55.760 --> 00:12:57.760]  有人可能會問
[00:12:57.760 --> 00:13:01.760]  為什麼神不要大衛為他建聖殿呢
[00:13:01.760 --> 00:13:03.760]  你說多好啊
[00:13:03.760 --> 00:13:06.760]  我可以告訴你兩個原因
[00:13:06.760 --> 00:13:10.760]  第一就是大衛不是適合的人選
[00:13:10.760 --> 00:13:12.760]  第二不是適合的時候
[00:13:12.760 --> 00:13:14.760]  我們先看第一點
[00:13:14.760 --> 00:13:16.760]  就是大衛不是適合的人選
[00:13:16.760 --> 00:13:18.760]  為什麼呢
[00:13:18.760 --> 00:13:20.760]  因為大衛是一個勇士
[00:13:20.760 --> 00:13:21.760]  是一個戰士
[00:13:21.760 --> 00:13:22.760]  滿手鮮血
[00:13:22.760 --> 00:13:24.760]  他為神徵戰
[00:13:24.760 --> 00:13:26.760]  這一切的徵戰都是必要的
[00:13:26.760 --> 00:13:28.760]  都是照著神的旨意
[00:13:28.760 --> 00:13:30.760]  但是毫無疑問
[00:13:30.760 --> 00:13:32.760]  他是一個滿手血腥的人
[00:13:32.760 --> 00:13:35.760]  所以神不要他建聖殿
[00:13:35.760 --> 00:13:38.760]  但是當所羅門日後建了聖殿
[00:13:38.760 --> 00:13:41.760]  他將聖殿獻給神的時候
[00:13:41.760 --> 00:13:43.760]  他說了一句話
[00:13:43.760 --> 00:13:47.760]  就是耶和華卻對我的父大衛說
[00:13:47.760 --> 00:13:50.760]  你立意為我的名建殿
[00:13:50.760 --> 00:13:52.760]  這意思甚好
[00:13:52.760 --> 00:13:55.760]  聶王紀上八章十八節
[00:13:55.760 --> 00:14:00.760]  就是神很喜悅大衛為他來建聖殿
[00:14:00.760 --> 00:14:04.760]  但是這不是一個正確的時候
[00:14:04.760 --> 00:14:07.760]  為什麼不是一個正確的時候
[00:14:07.760 --> 00:14:12.760]  因為神要所羅門為他來建聖殿
[00:14:12.760 --> 00:14:15.760]  原來是有很大的原因
[00:14:15.760 --> 00:14:17.760]  當神應許大衛
[00:14:17.760 --> 00:14:19.760]  他的一個遺旨就是
[00:14:19.760 --> 00:14:21.760]  所羅門會為他建聖殿
[00:14:21.760 --> 00:14:23.760]  所羅門出生了沒有
[00:14:23.760 --> 00:14:25.760]  還沒有出生
[00:14:25.760 --> 00:14:30.760]  甚至大衛還沒有和拔士巴犯姦淫
[00:14:30.760 --> 00:14:35.760]  但是神已經知道這些事都會發生
[00:14:35.760 --> 00:14:38.760]  大衛和拔士巴生了一個小孩
[00:14:38.760 --> 00:14:40.760]  神說他不會活的
[00:14:40.760 --> 00:14:43.760]  這個小孩不可能活
[00:14:43.760 --> 00:14:46.760]  大衛苦苦要求
[00:14:46.760 --> 00:14:48.760]  但是都沒有用
[00:14:48.760 --> 00:14:50.760]  仍然這個小孩去世
[00:14:50.760 --> 00:14:52.760]  但是神有他的恩典
[00:14:52.760 --> 00:14:55.760]  他容許大衛和拔士巴所生的
[00:14:55.760 --> 00:14:58.760]  另外一個兒子所羅門
[00:14:58.760 --> 00:15:00.760]  來為自己建聖殿
[00:15:00.760 --> 00:15:04.760]  我相信這件事令大衛感到很大的安慰
[00:15:04.760 --> 00:15:07.760]  這個絕對是神的恩典
[00:15:07.760 --> 00:15:11.760]  所以為什麼不要大衛來建聖殿
[00:15:11.760 --> 00:15:13.760]  不是適合的人選
[00:15:13.760 --> 00:15:15.760]  也不是適合的時候
[00:15:15.760 --> 00:15:18.760]  神不准許大衛建聖殿
[00:15:18.760 --> 00:15:20.760]  大衛就怎麼辦
[00:15:20.760 --> 00:15:22.760]  接受了事實
[00:15:22.760 --> 00:15:24.760]  他感謝神的恩典
[00:15:24.760 --> 00:15:25.760]  他有沒有生氣?
[00:15:25.760 --> 00:15:27.760]  他沒有生氣
[00:15:27.760 --> 00:15:29.760]  為什麼他不生氣?
[00:15:29.760 --> 00:15:31.760]  因為他的計劃
[00:15:31.760 --> 00:15:34.760]  建聖殿的計劃不是為了自己的榮耀
[00:15:34.760 --> 00:15:36.760]  是為了神的榮耀
[00:15:36.760 --> 00:15:38.760]  現在神說暫時不要建
[00:15:38.760 --> 00:15:39.760]  那就不要建了
[00:15:39.760 --> 00:15:40.760]  他不會生氣的
[00:15:40.760 --> 00:15:42.760]  很多時候我們做的事是什麼?
[00:15:42.760 --> 00:15:45.760]  希望將榮耀歸給自己
[00:15:45.760 --> 00:15:48.760]  當神不讓我們做這件事的時候
[00:15:48.760 --> 00:15:50.760]  他就會生氣
[00:15:50.760 --> 00:15:52.760]  但不是大衛
[00:15:52.760 --> 00:15:54.760]  起碼不是現在
[00:15:54.760 --> 00:15:59.760]  但將來到撒姆以下的最後一章書
[00:15:59.760 --> 00:16:02.760]  當他希望將榮耀歸給自己
[00:16:02.760 --> 00:16:04.760]  就是他掃典士兵
[00:16:04.760 --> 00:16:05.760]  掃典人民
[00:16:05.760 --> 00:16:07.760]  他希望將榮耀歸給自己的時候
[00:16:07.760 --> 00:16:09.760]  就出現問題
[00:16:09.760 --> 00:16:11.760]  遭到神很大的懲罰
[00:16:11.760 --> 00:16:13.760]  很大的審判
[00:16:13.760 --> 00:16:15.760]  這個遲點我們會說
[00:16:15.760 --> 00:16:19.760]  今天的經文在聖經里很重要
[00:16:19.760 --> 00:16:22.760]  被神學家認為是大衛之約
[00:16:22.760 --> 00:16:24.760]  意義重大
[00:16:24.760 --> 00:16:25.760]  我說過
[00:16:25.760 --> 00:16:27.760]  不僅是給昔日的以色列
[00:16:27.760 --> 00:16:29.760]  就算是今時今日的以色列
[00:16:29.760 --> 00:16:33.760]  給教會甚至整個世界都是很重要
[00:16:33.760 --> 00:16:36.760]  大衛之約是無條件的
[00:16:36.760 --> 00:16:38.760]  神應許
[00:16:38.760 --> 00:16:41.760]  以色列人將會有永遠的家
[00:16:41.760 --> 00:16:42.760]  永遠的王位
[00:16:42.760 --> 00:16:43.760]  永遠的國度
[00:16:43.760 --> 00:16:45.760]  完全沒有條件
[00:16:45.760 --> 00:16:47.760]  在說大衛之約之前
[00:16:47.760 --> 00:16:50.760]  我們應該說另外一個無條件的約
[00:16:50.760 --> 00:16:52.760]  為什麼我們要先說
[00:16:52.760 --> 00:16:54.760]  阿伯拉罕之約
[00:16:54.760 --> 00:16:56.760]  另外一個無條件的約
[00:16:56.760 --> 00:17:00.760]  因為神應許大衛的國家
[00:17:00.760 --> 00:17:01.760]  土地
[00:17:01.760 --> 00:17:03.760]  尼賽亞的應許
[00:17:03.760 --> 00:17:07.760]  完全都是建立在阿伯拉罕之約的上高
[00:17:07.760 --> 00:17:09.760]  所以我們應該先看阿伯拉罕之約
[00:17:09.760 --> 00:17:11.760]  都是一個無條件的約
[00:17:11.760 --> 00:17:13.760]  如果你們記得的話
[00:17:13.760 --> 00:17:15.760]  我說在創世紀的十五章
[00:17:15.760 --> 00:17:17.760]  神和阿伯拉罕約
[00:17:17.760 --> 00:17:19.760]  阿伯拉罕睡著覺
[00:17:19.760 --> 00:17:22.760]  所有的一切責任
[00:17:22.760 --> 00:17:24.760]  神完全承擔了
[00:17:24.760 --> 00:17:27.760]  所以這個也是無條件之約
[00:17:27.760 --> 00:17:29.760]  阿伯拉罕之約是怎麼形成的
[00:17:29.760 --> 00:17:32.760]  記不記得在創世紀的第十一章
[00:17:32.760 --> 00:17:35.760]  有很多人希望建造一座塔
[00:17:35.760 --> 00:17:36.760]  塔頂通天
[00:17:36.760 --> 00:17:38.760]  巴別塔
[00:17:38.760 --> 00:17:40.760]  他們希望將榮耀歸給自己
[00:17:40.760 --> 00:17:46.760]  但是神希望將榮耀歸給自己的獨身子
[00:17:46.760 --> 00:17:49.760]  所以他搞亂了他們的口音
[00:17:49.760 --> 00:17:51.760]  令他們分散
[00:17:51.760 --> 00:17:53.760]  然後在十一章的尾
[00:17:53.760 --> 00:17:55.760]  他召阿伯拉罕出吾爾
[00:17:55.760 --> 00:17:57.760]  和阿伯拉罕來納約
[00:17:57.760 --> 00:18:00.760]  這個就是阿伯拉罕的約
[00:18:00.760 --> 00:18:04.760]  阿伯拉罕的約一共有三個應許
[00:18:04.760 --> 00:18:07.760]  第一個應許就是後裔的應許
[00:18:07.760 --> 00:18:09.760]  神揀選了阿伯拉罕
[00:18:09.760 --> 00:18:11.760]  給他有地的應許
[00:18:11.760 --> 00:18:14.760]  要他的命為大
[00:18:14.760 --> 00:18:16.760]  除了地的應許
[00:18:16.760 --> 00:18:19.760]  還有子孫後裔的應許
[00:18:19.760 --> 00:18:25.760]  還要是整個世界都因為阿伯拉罕的後裔而蒙福
[00:18:25.760 --> 00:18:28.760]  注意這裡的後裔是單數
[00:18:28.760 --> 00:18:30.760]  所以是指耶穌基督
[00:18:30.760 --> 00:18:33.760]  為什麼整個世界都會因為阿伯拉罕的後裔
[00:18:33.760 --> 00:18:36.760]  這個單數的後裔而蒙福
[00:18:36.760 --> 00:18:40.760]  因為接受耶穌基督就能夠得救
[00:18:40.760 --> 00:18:42.760]  這個就是原因
[00:18:42.760 --> 00:18:44.760]  但是這裡我也要說
[00:18:44.760 --> 00:18:48.760]  神的應許很多時候都是有兩方面
[00:18:48.760 --> 00:18:51.760]  單數的後裔是說耶穌基督
[00:18:51.760 --> 00:18:56.760]  但是神也比阿伯拉罕真的有眾數的後裔
[00:18:56.760 --> 00:18:59.760]  就是他的子孫會變得更多
[00:18:59.760 --> 00:19:01.760]  記不記得聖經裡面說
[00:19:01.760 --> 00:19:05.760]  他的子孫會好像地上的沙和天上的星一樣
[00:19:05.760 --> 00:19:09.760]  所以很多這些應許都是有雙重的性質
[00:19:09.760 --> 00:19:14.760]  神要透過阿伯拉罕祝福全世界
[00:19:14.760 --> 00:19:17.760]  要以色列人成為世界的管道
[00:19:17.760 --> 00:19:19.760]  能夠接受福音的管道
[00:19:19.760 --> 00:19:21.760]  透過什麼呢?
[00:19:21.760 --> 00:19:24.760]  首先神將他的話語給以色列人
[00:19:24.760 --> 00:19:29.760]  神也透過以色列人將救世主帶到世上
[00:19:29.760 --> 00:19:31.760]  耶穌基督就是猶太人
[00:19:31.760 --> 00:19:36.760]  所以耶穌基督說救恩是出於猶太人
