
[00:00:00.000 --> 00:00:07.800]  我們今天講題是「起死回生的耶穌」
[00:08:25.400 --> 00:08:28.000]  接著我說:靜一靜
[00:08:28.000 --> 00:08:30.400]  這病不至於死
[00:08:30.400 --> 00:08:33.200]  你可能心想:你是醫生嗎?
[00:08:33.200 --> 00:08:34.600]  接著接電話
[00:08:34.600 --> 00:08:38.000]  你當然期望急症室找我
[00:08:38.000 --> 00:08:41.400]  誰知道我兩天之後才出發
[00:08:41.400 --> 00:08:42.600]  我不知道你怎麼想
[00:08:42.600 --> 00:08:44.200]  我也不知道當時怎麼想
[00:08:44.200 --> 00:08:45.600]  我也幻想不到
[00:08:45.600 --> 00:08:47.400]  如果報信的人回到
[00:08:47.400 --> 00:08:50.200]  瑪大馬尼亞的家
[00:08:50.200 --> 00:08:51.800]  竟然那個報信的人
[00:08:51.800 --> 00:08:53.600]  這樣和他回覆
[00:08:53.600 --> 00:08:55.600]  耶穌說:不至於死
[00:08:55.600 --> 00:08:57.600]  他沒有和我一起來
[00:08:57.600 --> 00:08:59.200]  我想他們一定很焦急
[00:08:59.200 --> 00:09:01.200]  可能在家裡每隔一兩個小時
[00:09:01.200 --> 00:09:03.200]  瑪大馬尼亞就走出門口
[00:09:03.200 --> 00:09:04.600]  看看耶穌究竟來不來
[00:09:04.600 --> 00:09:06.800]  耶穌究竟來不來
[00:09:06.800 --> 00:09:08.800]  可能我們很多時候祈禱
[00:09:08.800 --> 00:09:10.800]  或者說我們在等一份工作
[00:09:10.800 --> 00:09:12.800]  我們祈禱了很久
[00:09:12.800 --> 00:09:13.800]  還沒有收到回信
[00:09:13.800 --> 00:09:15.000]  可能你不斷地
[00:09:15.000 --> 00:09:16.600]  經常去檢查信箱
[00:09:16.600 --> 00:09:19.200]  究竟那封信來不來
[00:09:19.200 --> 00:09:20.400]  焦急的瑪大
[00:09:20.400 --> 00:09:21.800]  焦急的瑪尼亞
[00:09:21.800 --> 00:09:23.000]  繼續焦急
[00:09:23.000 --> 00:09:25.400]  好了 等了兩天
[00:09:25.400 --> 00:09:27.600]  耶穌終於和門徒說了
[00:09:27.600 --> 00:09:29.600]  在《約翰福音》十一章七節那裡
[00:09:30.600 --> 00:09:35.000]  他說:我們再回去猶太
[00:09:35.000 --> 00:09:36.000]  大家留意
[00:09:36.000 --> 00:09:38.000]  本來是說伯大利
[00:09:38.000 --> 00:09:40.600]  但耶穌說我們回猶太
[00:09:40.600 --> 00:09:42.200]  原來可能耶穌很想
[00:09:42.200 --> 00:09:43.600]  高亮這個地方
[00:09:43.600 --> 00:09:46.000]  因為這個地方是很危險的
[00:09:46.000 --> 00:09:47.200]  所以第七節
[00:09:47.200 --> 00:09:48.800]  門徒就說:拉比
[00:09:48.800 --> 00:09:52.000]  猶太人近來要拿石頭打你
[00:09:52.000 --> 00:09:53.200]  你還回去那裡?
[00:09:53.200 --> 00:09:55.400]  那裡可能有殺身之禍
[00:09:55.400 --> 00:09:57.600]  然後耶穌在第九節說
[00:09:57.600 --> 00:09:59.800]  白日不是有十二個鐘嗎?
[00:09:59.800 --> 00:10:01.600]  人在白日走路
[00:10:01.600 --> 00:10:02.800]  就不至跌倒
[00:10:02.800 --> 00:10:05.200]  因為看見世上的光
[00:10:05.200 --> 00:10:06.600]  如果在黑暗走路
[00:10:06.600 --> 00:10:07.400]  就必跌倒
[00:10:07.400 --> 00:10:08.800]  因為他沒有光
[00:10:08.800 --> 00:10:10.400]  耶穌說完這句話
[00:10:10.400 --> 00:10:12.000]  隨後就和他們說
[00:10:12.000 --> 00:10:14.800]  我們的朋友拉薩路睡了
[00:10:14.800 --> 00:10:17.400]  我去叫醒他
[00:10:17.400 --> 00:10:19.800]  然後門徒就很可愛了
[00:10:19.800 --> 00:10:21.200]  他就說:主啊
[00:10:21.200 --> 00:10:23.000]  如果睡了就會好起來
[00:10:23.000 --> 00:10:25.200]  我們不要去被石頭打
[00:10:25.200 --> 00:10:28.600]  耶穌就指著他的死
[00:10:28.600 --> 00:10:30.200]  其實他說是死了
[00:10:30.200 --> 00:10:33.400]  他們以為是照常睡了
[00:10:33.400 --> 00:10:35.800]  耶穌就明明告訴他們說
[00:10:35.800 --> 00:10:38.000]  拉薩路死了
[00:10:38.000 --> 00:10:40.200]  所以我們有理由相信
[00:10:40.200 --> 00:10:42.600]  當暴信的人找到耶穌
[00:10:42.600 --> 00:10:45.200]  耶穌說這病不至於死那一刻
[00:10:45.200 --> 00:10:46.800]  拉薩路還沒死
[00:10:46.800 --> 00:10:50.400]  但耶穌特意拖了兩天
[00:10:50.400 --> 00:10:52.800]  拉薩路真的死了
[00:10:52.800 --> 00:10:54.200]  在耶穌說這個時候
[00:10:54.200 --> 00:10:58.400]  然後他們繼續上路
[00:10:58.400 --> 00:11:00.800]  耶穌接著說
[00:11:00.800 --> 00:11:02.800]  在11章15節
[00:11:02.800 --> 00:11:06.000]  我沒有在哪裡歡喜
[00:11:06.000 --> 00:11:08.400]  就是為你們的緣故
[00:11:08.400 --> 00:11:10.400]  好叫你們相信
[00:11:10.400 --> 00:11:13.400]  如今我們可以去他那裡
[00:11:13.400 --> 00:11:14.800]  可能你不明白
[00:11:14.800 --> 00:11:16.200]  那時候門徒也不明白
[00:11:16.200 --> 00:11:18.600]  為什麼沒有去救拉薩路
[00:11:18.600 --> 00:11:21.200]  反而歡喜呢?
[00:11:21.200 --> 00:11:22.600]  我們慢慢看下去
[00:11:22.600 --> 00:11:24.400]  但當這一邊廂
[00:11:24.400 --> 00:11:27.000]  耶穌上路去伯大利的時候
[00:11:27.000 --> 00:11:28.400]  另一邊廂
[00:11:28.400 --> 00:11:31.400]  馬大和瑪利亞不用再等了
[00:11:31.400 --> 00:11:34.000]  因為已經死了
[00:11:34.000 --> 00:11:35.600]  因為馬大和瑪利亞
[00:11:35.600 --> 00:11:39.800]  要忙於打點拉薩路的喪禮
[00:11:39.800 --> 00:11:43.400]  在那一刻他們失去了所愛
[00:11:43.400 --> 00:11:46.400]  在那一刻他們已經沒有時間
[00:11:46.400 --> 00:11:48.400]  再陪拉薩路
[00:11:48.400 --> 00:11:49.800]  因為拉薩路走了
[00:11:49.800 --> 00:11:55.800]  在那一刻他們要面對面接觸死亡
[00:11:55.800 --> 00:11:57.800]  當他們將拉薩路的屍體
[00:11:57.800 --> 00:11:59.800]  安葬了四天之後
[00:11:59.800 --> 00:12:01.600]  耶穌就到了
[00:12:01.600 --> 00:12:02.600]  因為有研究說
[00:12:02.600 --> 00:12:04.600]  耶穌去到那裡的時候
[00:12:04.600 --> 00:12:07.600]  大約要兩三天的路程
[00:12:07.600 --> 00:12:08.400]  去到了
[00:12:08.400 --> 00:12:09.800]  不單止耶穌去
[00:12:09.800 --> 00:12:12.000]  聖經還說有很多猶太人
[00:12:12.000 --> 00:12:15.000]  從大約六里外的耶路撒冷
[00:12:15.000 --> 00:12:18.000]  都去安慰馬大和瑪利亞
[00:12:18.000 --> 00:12:20.000]  當馬大知道耶穌到了
[00:12:20.000 --> 00:12:22.000]  他就出去迎接他
[00:12:22.000 --> 00:12:23.000]  聖經記載了
[00:12:23.000 --> 00:12:26.000]  瑪利亞仍然坐在家裡
[00:12:26.000 --> 00:12:27.000]  可能有些人看聖經
[00:12:27.000 --> 00:12:29.000]  會說為什麼瑪利亞這麼沒禮貌
[00:12:29.000 --> 00:12:31.000]  為什麼耶穌來還坐在家裡呢?
[00:12:31.000 --> 00:12:33.000]  你一路看下去的時候
[00:12:33.000 --> 00:12:35.000]  可能瑪利亞未必知道
[00:12:35.000 --> 00:12:36.000]  耶穌在那裡
[00:12:36.000 --> 00:12:39.000]  還有為什麼說坐在那裡呢?
[00:12:39.000 --> 00:12:41.000]  有些聖經譯管
[00:12:41.000 --> 00:12:43.000]  是沒有譯到坐在那裡的
[00:12:43.000 --> 00:12:45.000]  例如其中一個英文譯管
[00:12:45.000 --> 00:12:48.000]  是說「While Mary stayed at home」
[00:12:48.000 --> 00:12:50.000]  留在家裡
[00:12:50.000 --> 00:12:52.000]  或者你看中文的新譯管
[00:12:52.000 --> 00:12:53.000]  現代中文譯管
[00:12:53.000 --> 00:12:55.000]  它都是「留在家裡」
[00:12:55.000 --> 00:12:57.000]  但沒有那麼準確
[00:12:57.000 --> 00:12:58.000]  原來和合本
[00:12:58.000 --> 00:13:00.000]  或者一些版本譯做「坐在那裡」
[00:13:00.000 --> 00:13:02.000]  原來很準確
[00:13:02.000 --> 00:13:04.000]  原來當我們研究一些歷史
[00:13:04.000 --> 00:13:05.000]  或者現在都是
[00:13:05.000 --> 00:13:08.000]  猶太人的喪禮的習俗
[00:13:08.000 --> 00:13:10.000]  有一個希伯來文
[00:13:10.000 --> 00:13:11.000]  就是現在PowerPoint那裡的字
[00:13:11.000 --> 00:13:12.000]  我不懂得讀的
[00:13:12.000 --> 00:13:14.000]  有一個希伯來文
[00:13:14.000 --> 00:13:16.000]  英文是SHIVA
[00:13:16.000 --> 00:13:18.000]  原來就是猶太人
[00:13:18.000 --> 00:13:20.000]  一個手喪的習俗
[00:13:20.000 --> 00:13:22.000]  這個字就是等於「七」字
[00:13:22.000 --> 00:13:24.000]  就是等於「七日」的意思
[00:13:24.000 --> 00:13:27.000]  他們有一個習俗叫「坐七」
[00:13:27.000 --> 00:13:29.000]  原來就是這樣來的
[00:13:29.000 --> 00:13:31.000]  原來他們為什麼說坐在那裡呢?
[00:13:31.000 --> 00:13:34.000]  原來就是當在手喪的那七天裡
[00:13:34.000 --> 00:13:35.000]  由一些至親
[00:13:35.000 --> 00:13:38.000]  例如兄弟、父母、姐妹
[00:13:38.000 --> 00:13:39.000]  原來他們要坐在
[00:13:39.000 --> 00:13:42.000]  不高於30厘米的椅子
[00:13:42.000 --> 00:13:45.000]  或者說索性要坐在地上
[00:13:45.000 --> 00:13:47.000]  所以原來「坐在那裡」
[00:13:47.000 --> 00:13:48.000]  是最準確的譯法
[00:13:48.000 --> 00:13:50.000]  所以瑪利亞是真的坐在那裡
[00:13:50.000 --> 00:13:51.000]  而在那七天裡
[00:13:51.000 --> 00:13:54.000]  其他朋友、弟兄姐妹
[00:13:54.000 --> 00:13:55.000]  就會帶食物來
[00:13:55.000 --> 00:13:56.000]  他們都不會煮食物
[00:13:56.000 --> 00:13:58.000]  帶食物去接待他們
[00:13:58.000 --> 00:14:01.000]  去慰問他們
[00:14:01.000 --> 00:14:03.000]  然後聖經就交代
[00:14:03.000 --> 00:14:05.000]  瑪大和瑪利亞有兩段對話
[00:14:05.000 --> 00:14:07.000]  不過我們一會兒集中
[00:14:07.000 --> 00:14:09.000]  在應用部分才思考
[00:14:09.000 --> 00:14:12.000]  當耶穌和瑪大聊完之後
[00:14:12.000 --> 00:14:14.000]  瑪大就走回家裡
[00:14:14.000 --> 00:14:16.000]  小聲跟瑪利亞說
[00:14:16.000 --> 00:14:19.000]  「耶穌來了」
[00:14:19.000 --> 00:14:21.000]  然後瑪利亞馬上很緊張
[00:14:21.000 --> 00:14:22.000]  就衝出去
[00:14:22.000 --> 00:14:23.000]  而家裡
[00:14:23.000 --> 00:14:25.000]  剛才我說有其他猶太人
[00:14:25.000 --> 00:14:28.000]  就以為瑪利亞衝去墳墓裡
[00:14:28.000 --> 00:14:29.000]  所以他們又緊張
[00:14:29.000 --> 00:14:31.000]  又跟著衝出去
[00:14:31.000 --> 00:14:33.000]  到了第30節
[00:14:33.000 --> 00:14:34.000]  那時他說
[00:14:34.000 --> 00:14:36.000]  耶穌還沒進村子裡
[00:14:36.000 --> 00:14:37.000]  所以他們要衝出去
[00:14:37.000 --> 00:14:40.000]  營在瑪大迎接祂的地方
[00:14:40.000 --> 00:14:41.000]  第31節他說
[00:14:41.000 --> 00:14:43.000]  瑪利亞就在家裡
[00:14:43.000 --> 00:14:45.000]  即是有其他人
[00:14:45.000 --> 00:14:46.000]  然後就衝出去
[00:14:46.000 --> 00:14:48.000]  其他人就跟著他
[00:14:48.000 --> 00:14:50.000]  然後瑪利亞一見到耶穌
[00:14:50.000 --> 00:14:51.000]  就衝上前
[00:14:51.000 --> 00:14:53.000]  俯伏在耶穌的腳前
[00:14:53.000 --> 00:14:56.000]  在11章33到34節他說
[00:14:56.000 --> 00:14:58.000]  「耶穌看見他哭
[00:14:58.000 --> 00:15:03.000]  並看見與他同來的猶太人也哭
[00:15:03.000 --> 00:15:07.000]  就心裡悲嘆憂心憂愁
[00:15:07.000 --> 00:15:12.000]  然後說你們將他安放在哪裡?
[00:15:12.000 --> 00:15:16.000]  他們說請主你來看
[00:15:16.000 --> 00:15:18.000]  接著傳本聖經
[00:15:18.000 --> 00:15:22.000]  相信是最短的那節經文就出現
[00:15:22.000 --> 00:15:24.000]  因為希臘文只有三個字
[00:15:24.000 --> 00:15:29.000]  中文的翻譯是耶穌哭了
[00:15:29.000 --> 00:15:31.000]  猶太人見到就說
[00:15:31.000 --> 00:15:33.000]  你看這個人
[00:15:33.000 --> 00:15:39.000]  他的愛對於拉撒路是何等的恩切?
[00:15:39.000 --> 00:15:41.000]  耶穌又心裡悲嘆
[00:15:41.000 --> 00:15:44.000]  來到墳墓前
[00:15:44.000 --> 00:15:46.000]  那墳墓是一個洞
[00:15:46.000 --> 00:15:48.000]  有一塊石頭擋住
[00:15:48.000 --> 00:15:52.000]  耶穌就說將石頭挪開
[00:15:52.000 --> 00:15:54.000]  瑪大第一個出聲
[00:15:54.000 --> 00:15:56.000]  他很想阻止耶穌這個行動
[00:15:56.000 --> 00:15:59.000]  因為裡面已經擺了四天的屍體
[00:15:59.000 --> 00:16:01.000]  他說會發臭
[00:16:01.000 --> 00:16:03.000]  已經開始腐化
[00:16:03.000 --> 00:16:05.000]  接著耶穌怎麼回應呢?
[00:16:05.000 --> 00:16:07.000]  在40到42節
[00:16:07.000 --> 00:16:09.000]  耶穌說我不是對你說過
[00:16:09.000 --> 00:16:13.000]  你若信就必看見神的榮耀嗎?
[00:16:13.000 --> 00:16:15.000]  他們就把石頭挪開
[00:16:15.000 --> 00:16:17.000]  耶穌舉目望天
[00:16:17.000 --> 00:16:18.000]  然後做了一個禱告
[00:16:18.000 --> 00:16:20.000]  他說父啊我感謝你
[00:16:20.000 --> 00:16:22.000]  因為你已經聽我
[00:16:22.000 --> 00:16:25.000]  即是耶穌之前已經有為拉撒路祈禱
[00:16:25.000 --> 00:16:27.000]  我也知道你常聽我
[00:16:27.000 --> 00:16:30.000]  你這位是為周圍站著的眾人
[00:16:30.000 --> 00:16:34.000]  叫他們信你是差我來的
[00:16:34.000 --> 00:16:35.000]  禱告之後
[00:16:35.000 --> 00:16:38.000]  耶穌就大聲叫拉撒路出來
[00:16:38.000 --> 00:16:42.000]  接著拉撒路真的出來
[00:16:42.000 --> 00:16:46.000]  當你研究當時他們說那些屍體
[00:16:46.000 --> 00:16:48.000]  或者怎樣去綁一些屍體的時候
[00:16:48.000 --> 00:16:52.000]  其實他們就說真的可以拐
[00:16:52.000 --> 00:16:54.000]  或者說真的跳出來
[00:16:54.000 --> 00:16:58.000]  那一刻拉撒路復活
[00:16:58.000 --> 00:17:00.000]  如果你在現場
[00:17:00.000 --> 00:17:02.000]  我不知道你有什麼感覺
[00:17:02.000 --> 00:17:04.000]  可能你馬上害怕到離開了
[00:17:04.000 --> 00:17:06.000]  馬上說「啊!鬼呀!」
[00:17:06.000 --> 00:17:07.000]  很正常吧?
[00:17:07.000 --> 00:17:09.000]  接著就跑了
[00:17:09.000 --> 00:17:10.000]  如果你走了
