
[00:00:00.000 --> 00:00:14.000]  我答應了家父之後,越近今日就越是後悔
[00:05:27.000 --> 00:05:32.000]  而且他有很獨特的亮光
[00:05:32.000 --> 00:05:39.000]  我自己非常佩服Josephine Chauvin
[00:05:39.000 --> 00:05:44.000]  他本身也是一個很能幹的哲學家
[00:05:44.000 --> 00:05:49.000]  特別是對希臘的哲學
[00:05:49.000 --> 00:05:54.000]  他的傳述是大師級的傳述
[00:05:54.000 --> 00:05:59.000]  這裡有另一本書叫RA Marcus
[00:05:59.000 --> 00:06:04.000]  他特別寫History and Society and Theology of St. Augustine
[00:06:04.000 --> 00:06:07.000]  這本書比較技術性一點
[00:06:07.000 --> 00:06:14.000]  我相信普羅大眾未必能夠欣賞到
[00:06:14.000 --> 00:06:18.000]  不過還是一本相當好的作品
[00:06:18.000 --> 00:06:22.000]  如果你們對History and Society and Theology of St. Augustine有興趣
[00:06:22.000 --> 00:06:27.000]  這三本書是很值得看的
[00:06:27.000 --> 00:06:30.000]  介紹完這三本書後
[00:06:30.000 --> 00:06:37.000]  我會介紹一本聽起來好像沒有太大關係的書
[00:06:37.000 --> 00:06:39.000]  是一本現代的書
[00:06:39.000 --> 00:06:46.000]  特別是講述美國心理學的興起
[00:06:46.000 --> 00:06:58.000]  這本書是講述自戀文化
[00:06:58.000 --> 00:06:59.000]  他很有趣的
[00:06:59.000 --> 00:07:04.000]  American life in an age of diminishing expectations
[00:07:04.000 --> 00:07:08.000]  是講述美國人的生活
[00:07:08.000 --> 00:07:14.000]  特別是講述50年代到70年代末期
[00:07:14.000 --> 00:07:16.000]  這本書是79年出版的
[00:07:16.000 --> 00:07:25.000]  他講述美國個人主義在什麼地方呈現
[00:07:25.000 --> 00:07:28.000]  特別是在counseling的興起
[00:07:28.000 --> 00:07:32.000]  counseling的興起是近期的
[00:07:32.000 --> 00:07:35.000]  是過去幾十年興起的
[00:07:35.000 --> 00:07:40.000]  counseling在美國的社會是有其社會功能
[00:07:40.000 --> 00:07:43.000]  這個社會功能和現象相關
[00:07:43.000 --> 00:07:46.000]  就是Nazism的出現
[00:07:46.000 --> 00:07:50.000]  稍後大家就會明白我為什麼會搬這本書出來
[00:07:50.000 --> 00:07:57.000]  我今晚答應了要跟大家講上帝之誠
[00:07:57.000 --> 00:08:01.000]  我現在很頭疼
[00:08:01.000 --> 00:08:02.000]  怎麼講呢?
[00:08:02.000 --> 00:08:05.000]  你看看頭
[00:08:05.000 --> 00:08:07.000]  枕頭這麼大
[00:08:07.000 --> 00:08:11.000]  這個真的像枕頭
[00:08:11.000 --> 00:08:13.000]  字體很小
[00:08:13.000 --> 00:08:17.000]  這裏有22個卷
[00:08:17.000 --> 00:08:20.000]  我怎麼講呢?
[00:08:20.000 --> 00:08:25.000]  當然你上網都會看到
[00:08:25.000 --> 00:08:29.000]  嘗試幾行一個chapter
[00:08:29.000 --> 00:08:31.000]  幾行一個book
[00:08:31.000 --> 00:08:33.000]  和你總結一下
[00:08:33.000 --> 00:08:35.000]  我今晚是不是要這樣講呢?
[00:08:35.000 --> 00:08:37.000]  還是要怎樣呢?
[00:08:37.000 --> 00:08:40.000]  幸好
[00:08:40.000 --> 00:08:43.000]  其實City of God
[00:08:43.000 --> 00:08:46.000]  裏面有很多repetition
[00:08:46.000 --> 00:08:49.000]  很多重複又重複的
[00:08:49.000 --> 00:08:56.000]  這本書其實是一段相當長的時間
[00:08:56.000 --> 00:09:03.000]  大概是413年至420多年
[00:09:03.000 --> 00:09:05.000]  當然時間不同
[00:09:05.000 --> 00:09:07.000]  學者有不同的
[00:09:07.000 --> 00:09:10.000]  大概最少都經歷十年的時間
[00:09:10.000 --> 00:09:15.000]  古斯丁在很忙碌的經歷當中
[00:09:15.000 --> 00:09:17.000]  偶爾寫一個beat
[00:09:17.000 --> 00:09:19.000]  偶爾寫一個piece
[00:09:19.000 --> 00:09:25.000]  所以你在一至十的chapter裏面
[00:09:25.000 --> 00:09:28.000]  你都已經開始看到
[00:09:28.000 --> 00:09:37.000]  他寫的東西其實沒有一定的系統
[00:09:37.000 --> 00:09:40.000]  就好像他在不同的時間
[00:09:40.000 --> 00:09:42.000]  要回應某一個問題
[00:09:42.000 --> 00:09:43.000]  寫了一篇essay
[00:09:43.000 --> 00:09:45.000]  寫了一篇文章
[00:09:45.000 --> 00:09:47.000]  然後把他合起來
[00:09:47.000 --> 00:09:49.000]  不同的時間寫了不同的文章
[00:09:49.000 --> 00:09:51.000]  把他合起來
[00:09:51.000 --> 00:10:01.000]  他會在批評羅馬帝國裏面的宗教的虛假
[00:10:01.000 --> 00:10:05.000]  然後在說這些的時候
[00:10:05.000 --> 00:10:19.000]  他突然會指控一些基督徒的婦女被強姦
[00:10:19.000 --> 00:10:25.000]  即是那些哥德人入侵羅馬城被強姦
[00:10:25.000 --> 00:10:27.000]  被強姦後
[00:10:27.000 --> 00:10:29.000]  這些人怎樣呢?
[00:10:29.000 --> 00:10:31.000]  按照當時的風俗
[00:10:31.000 --> 00:10:34.000]  為了為了表示你的貞節
[00:10:34.000 --> 00:10:39.000]  他們奉為女英雄的Lucretia
[00:10:39.000 --> 00:10:41.000]  是怎樣呢?
[00:10:41.000 --> 00:10:43.000]  自殺的
[00:10:43.000 --> 00:10:50.000]  特別是那些修女被人強姦
[00:10:50.000 --> 00:10:55.000]  他不會做出這些表示貞節的事
[00:10:55.000 --> 00:10:56.000]  奧古斯丁又會反過來
[00:10:56.000 --> 00:10:58.000]  會反對這些人
[00:10:58.000 --> 00:11:05.000]  說這些女士比Lucretia更加英勇
[00:11:05.000 --> 00:11:12.000]  他好像面對著不同的四方八面的箭射來
[00:11:12.000 --> 00:11:16.000]  一時面對著提出的問題
[00:11:16.000 --> 00:11:26.000]  然後在十一到二十二卷
[00:11:26.000 --> 00:11:33.000]  他鋪陳兩個城市
[00:11:33.000 --> 00:11:35.000]  在歷史裏面
[00:11:35.000 --> 00:11:40.000]  其實他企圖展示兩個城市
[00:11:40.000 --> 00:11:44.000]  即是兩大城邦的概念
[00:11:44.000 --> 00:11:49.000]  在歷史的展述過程中
[00:11:49.000 --> 00:11:51.000]  等於我剛才所說的
[00:11:51.000 --> 00:11:56.000]  其實也有一些部份是重複的
[00:11:56.000 --> 00:12:01.000]  今晚我選了一個角度
[00:12:01.000 --> 00:12:06.000]  跟大家講上帝之城
[00:12:06.000 --> 00:12:10.000]  這個角度包含兩方面
[00:12:10.000 --> 00:12:15.000]  第一就是上帝之城對今天的色節性到底是什麼
[00:12:15.000 --> 00:12:18.000]  這個色節性的探討
[00:12:18.000 --> 00:12:25.000]  其實就是我們問到底今天的神學
[00:12:25.000 --> 00:12:30.000]  如何找到一個所謂的公共空間
[00:12:30.000 --> 00:12:32.000]  一個public sphere
[00:12:32.000 --> 00:12:36.000]  現在你喜歡也好不喜歡也好
[00:12:36.000 --> 00:12:37.000]  你都要面對這個問題
[00:12:37.000 --> 00:12:40.000]  待會我會解釋
[00:12:40.000 --> 00:12:44.000]  第二方面就是我剛才所說的
[00:12:44.000 --> 00:12:47.000]  第一個問題會帶出來的
[00:12:47.000 --> 00:12:51.000]  就是文化批判的問題
[00:12:51.000 --> 00:12:55.000]  當然在詮釋這兩點之中
[00:12:55.000 --> 00:13:03.000]  我都會很慨略地將奧古斯丁這本書講一講
[00:13:03.000 --> 00:13:07.000]  但我不會花時間講一講
[00:13:07.000 --> 00:13:09.000]  一直講到book 22
[00:13:09.000 --> 00:13:11.000]  你們就睡著了
[00:13:11.000 --> 00:13:16.000]  你們就抄下這些東西吧
[00:13:16.000 --> 00:13:19.000]  我抹掉它
[00:13:19.000 --> 00:13:21.000]  其實今晚時間都不夠
[00:13:21.000 --> 00:13:25.000]  大家經常聽到後現代後現代後現代
[00:13:25.000 --> 00:13:29.000]  我說在後現代思潮的衝擊下
[00:13:29.000 --> 00:13:34.000]  多元主義已經成為既定的事實
[00:13:34.000 --> 00:13:38.000]  普遍被接受的事實
[00:13:38.000 --> 00:13:40.000]  什麼叫做多元主義呢
[00:13:40.000 --> 00:13:42.000]  多元主義呢
[00:13:42.000 --> 00:13:46.000]  我們最常聽到一個說法
[00:13:46.000 --> 00:13:49.000]  就是要promote tolerance
[00:13:49.000 --> 00:13:55.000]  要提升我們彼此之間的容納和忍耐
[00:13:55.000 --> 00:13:59.000]  但當你再問什麼叫做tolerance呢
[00:13:59.000 --> 00:14:01.000]  什麼叫做tolerance呢
[00:14:01.000 --> 00:14:08.000]  當我們面對利益衝突的時候
[00:14:08.000 --> 00:14:18.000]  我們用什麼來做調節的標準呢
[00:14:18.000 --> 00:14:28.000]  用什麼來做評判的標準呢
[00:14:28.000 --> 00:14:31.000]  沒有利益衝突的時候就沒有問題
[00:14:31.000 --> 00:14:36.000]  但當涉及到利益衝突的時候
[00:14:36.000 --> 00:14:40.000]  我們背後的世界觀就出來了
[00:14:40.000 --> 00:14:45.000]  為什麼我認為這個東西應該屬於我的
[00:14:45.000 --> 00:14:48.000]  然後另一個人就說不是
[00:14:48.000 --> 00:14:54.000]  我認為這個東西才是我的權利
[00:14:54.000 --> 00:14:59.000]  請大家關掉你的電話
[00:14:59.000 --> 00:15:01.000]  因為我很特別的
[00:15:01.000 --> 00:15:03.000]  我敏感一點的
[00:15:03.000 --> 00:15:05.000]  說著說著的時候
[00:15:05.000 --> 00:15:07.000]  我突然間就跟著你的電話去了
[00:15:07.000 --> 00:15:09.000]  我也不知道去了哪裡
[00:15:09.000 --> 00:15:12.000]  就等於現在我也不知道去了哪裡
[00:15:12.000 --> 00:15:14.000]  特別當我很累的時候
[00:15:14.000 --> 00:15:17.000]  當你有利益衝突的時候
[00:15:17.000 --> 00:15:21.000]  你背後的世界觀去批判
[00:15:21.000 --> 00:15:28.000]  令你所宣稱的利益屬於你的
[00:15:28.000 --> 00:15:35.000]  那些背後的信念就出來了
[00:15:35.000 --> 00:15:40.000]  而一個極端的多元主義
[00:15:40.000 --> 00:15:44.000]  就是我們每一個人都有自己的世界
[00:15:44.000 --> 00:15:46.000]  每一個人就有自己的世界
[00:15:46.000 --> 00:15:49.000]  所以你一看這裡有百多人
[00:15:49.000 --> 00:15:56.000]  這裡基本上有百多個私人空間
[00:15:56.000 --> 00:15:59.000]  我們從來都沒有辦法肯定
[00:15:59.000 --> 00:16:01.000]  你看出來的世界是怎樣的
[00:16:01.000 --> 00:16:05.000]  和我看出來的世界應該是完全不同的
[00:16:05.000 --> 00:16:06.000]  我沒有辦法了解你的世界
[00:16:06.000 --> 00:16:07.000]  領悟你的世界
[00:16:07.000 --> 00:16:09.000]  你也沒有辦法領悟我的世界
[00:16:09.000 --> 00:16:16.000]  這就是世界觀互不共通
[00:16:16.000 --> 00:16:18.000]  互不共融
[00:16:18.000 --> 00:16:20.000]  不可以溝通的
[00:16:20.000 --> 00:16:22.000]  不可溝通的
[00:16:22.000 --> 00:16:25.000]  在這樣的情況下
[00:16:25.000 --> 00:16:30.000]  我們怎樣來建立一個公共空間
[00:16:30.000 --> 00:16:37.000]  以致我們可以進行理性的對話
[00:16:37.000 --> 00:16:40.000]  或者合乎理性的對話
[00:16:40.000 --> 00:16:43.000]  然後建立一些所謂的共同價值
[00:16:43.000 --> 00:16:46.000]  到底這樣東西是否可行呢?
[00:16:46.000 --> 00:16:53.000]  這個其實是後現代主義引申出來的一個很嚴重的問題
[00:16:53.000 --> 00:16:57.000]  是否可行呢?
[00:16:57.000 --> 00:17:00.000]  所謂的communicative rationality
[00:17:00.000 --> 00:17:02.000]  對話式的理性
[00:17:02.000 --> 00:17:06.000]  可不可以建立呢?
[00:17:06.000 --> 00:17:10.000]  從理論上的認知論的角度來說
[00:17:10.000 --> 00:17:13.000]  這個基本上是不可能的
[00:17:13.000 --> 00:17:17.000]  在這種情況下
[00:17:17.000 --> 00:17:29.000]  神學如果接受了所謂的pluralism的多元主義事實
[00:17:29.000 --> 00:17:36.000]  極可能你就會視自己的信仰
[00:17:36.000 --> 00:17:38.000]  基督教的信仰
[00:17:38.000 --> 00:17:40.000]  基督徒看他自己的信仰
[00:17:40.000 --> 00:17:44.000]  基本上就是一個群體
[00:17:44.000 --> 00:17:51.000]  自己理解、言說自己的信仰經歷
[00:17:51.000 --> 00:17:56.000]  對這個經歷的一個詮釋
[00:17:56.000 --> 00:17:59.000]  所謂神學到底是甚麼一回事呢?
[00:17:59.000 --> 00:18:03.000]  神學基本上就是這個信仰群體
[00:18:03.000 --> 00:18:10.000]  自己對信仰經歷的那種陳述或言說
[00:18:10.000 --> 00:18:16.000]  或者用Limber的所謂Nature of Doctrine
[00:18:16.000 --> 00:18:22.000]  即是教義的本質來說
[00:18:22.000 --> 00:18:26.000]  他的意思是一個信仰
[00:18:26.000 --> 00:18:29.000]  基本上是有自己的故事的
[00:18:29.000 --> 00:18:31.000]  要言說這個故事
[00:18:31.000 --> 00:18:33.000]  要講這個故事
[00:18:33.000 --> 00:18:36.000]  基本上就要用一套語言
[00:18:36.000 --> 00:18:43.000]  而這套語言裏面蘊含著一套文化
[00:18:43.000 --> 00:18:48.000]  那你要掌握這套語言來言說這個故事
[00:18:48.000 --> 00:18:51.000]  那你就一定要掌握這一套文化
[00:18:51.000 --> 00:18:53.000]  或者你言說的時候
[00:18:53.000 --> 00:18:57.000]  你就受這套文化的規範
[00:18:57.000 --> 00:19:01.000]  引申出來的問題就是
[00:19:01.000 --> 00:19:03.000]  如果是這樣的話
[00:19:03.000 --> 00:19:12.000]  那基督徒的神學到底是一套自說自話的神學呢?
[00:19:12.000 --> 00:19:14.000]  我們講的東西
[00:19:14.000 --> 00:19:19.000]  是我們喜歡聽完又聽聽完又聽的
[00:19:19.000 --> 00:19:21.000]  那個所謂信仰的故事
[00:19:21.000 --> 00:19:24.000]  關乎我們信仰很重要的那個故事
[00:19:24.000 --> 00:19:30.000]  而我們是要用我們聽得懂的那種語言
[00:19:30.000 --> 00:19:32.000]  和他的文化
[00:19:32.000 --> 00:19:34.000]  是不是這樣呢?
[00:19:34.000 --> 00:19:36.000]  正因為這種取向
[00:19:36.000 --> 00:19:46.000]  是令我們做神學要探求一個所謂公共空間
[00:19:46.000 --> 00:19:48.000]  是更加重要的
[00:19:48.000 --> 00:19:56.000]  而我們今晚就看到一個非常重要的示範
[00:19:56.000 --> 00:19:59.000]  其實我古星所處的時代
[00:19:59.000 --> 00:20:02.000]  和我們所處的時代其實是很相似的
[00:20:02.000 --> 00:20:03.000]  相似到不得了
[00:20:03.000 --> 00:20:06.000]  如果說多元
[00:20:06.000 --> 00:20:11.000]  我們哪裏有舊奧古斯丁的時代多元得這麼厲害
[00:20:11.000 --> 00:20:15.000]  在整個羅馬帝國裏面多元得這麼厲害
[00:20:15.000 --> 00:20:18.000]  稍後我稍為提一提
[00:20:18.000 --> 00:20:19.000]  講一下歷史
[00:20:19.000 --> 00:20:24.000]  你們就會了解
[00:20:24.000 --> 00:20:27.000]  奧古斯丁這個上帝之城
[00:20:27.000 --> 00:20:30.000]  我認為最值得我們注意的地方
[00:20:30.000 --> 00:20:34.000]  就是他為我們提供了一個非常好的
[00:20:34.000 --> 00:20:38.000]  尋求一個公共空間
[00:20:38.000 --> 00:20:41.000]  信仰一個公共空間的一個嘗試
[00:20:41.000 --> 00:20:49.000]  而我覺得我們要學習他的榜樣來做
[00:20:49.000 --> 00:20:55.000]  首先講一下我剛才提到的羅馬的多元主義
[00:20:55.000 --> 00:20:59.000]  羅馬一段很長的時間
[00:20:59.000 --> 00:21:02.000]  基本上是一個共和
[00:21:02.000 --> 00:21:03.000]  Republic
[00:21:03.000 --> 00:21:05.000]  聲音是這樣的
[00:21:05.000 --> 00:21:17.000]  羅馬基本上是一個共和
[00:21:17.000 --> 00:21:21.000]  他的多元主義是怎樣出現的呢?
[00:21:21.000 --> 00:21:25.000]  你知道羅馬攻佔一個區域
[00:21:25.000 --> 00:21:27.000]  一個國家
[00:21:27.000 --> 00:21:34.000]  他沒有拆毀這個國家的文化和宗教
[00:21:34.000 --> 00:21:39.000]  他只是將他的政治架構
[00:21:39.000 --> 00:21:42.000]  將它剷除
[00:21:42.000 --> 00:21:45.000]  然後將他共和的政制
[00:21:45.000 --> 00:21:48.000]  將他帶入來
[00:21:48.000 --> 00:21:50.000]  整個機制帶入來
[00:21:50.000 --> 00:21:56.000]  讓這個地方保留著自己的文化和宗教
[00:21:56.000 --> 00:22:01.000]  所以當地的宗教一被他承認的時候
[00:22:01.000 --> 00:22:06.000]  那裏的宗教就成為羅馬宗教裏面的一個叫做
[00:22:06.000 --> 00:22:08.000]  Religio Lixita
[00:22:08.000 --> 00:22:11.000]  就是Legal Religion
[00:22:11.000 --> 00:22:13.000]  Religio Lixita
[00:22:13.000 --> 00:22:15.000]  Legal Religion
[00:22:15.000 --> 00:22:18.000]  合法的宗教
[00:22:21.000 --> 00:22:33.000]  所以當羅馬將希臘納入他自己的版圖裏面的時候
[00:22:33.000 --> 00:22:35.000]  攻佔了的時候
[00:22:35.000 --> 00:22:44.000]  他就接受了希臘的神
[00:22:44.000 --> 00:22:47.000]  你可以這樣說
[00:22:47.000 --> 00:22:49.000]  在整個羅馬帝國裏面
[00:22:49.000 --> 00:22:52.000]  各種的文化和宗教
[00:22:52.000 --> 00:22:54.000]  是各自表述
[00:22:54.000 --> 00:22:57.000]  當時的公共空間是甚麼呢?
[00:22:57.000 --> 00:23:03.000]  當時的公共空間就是所謂的共和
[00:23:03.000 --> 00:23:05.000]  共和的政制
[00:23:05.000 --> 00:23:07.000]  而在這個共和的政制裏面
[00:23:07.000 --> 00:23:11.000]  每一個公民的權利
[00:23:11.000 --> 00:23:14.000]  Civil Rights
[00:23:14.000 --> 00:23:17.000]  是非常非常重要的
[00:23:17.000 --> 00:23:21.000]  當每一個地方的人
[00:23:21.000 --> 00:23:25.000]  只要他成為羅馬的公民
[00:23:25.000 --> 00:23:29.000]  他基本上就有羅馬公民的權利
[00:23:29.000 --> 00:23:33.000]  他就可以像現在去到美國
[00:23:33.000 --> 00:23:35.000]  在不同的州份
[00:23:35.000 --> 00:23:38.000]  四處去做生意也好
[00:23:38.000 --> 00:23:40.000]  做各樣的事也好
[00:23:40.000 --> 00:23:43.000]  Christopher Dawson就告訴我們
[00:23:43.000 --> 00:23:45.000]  在這樣的情況下
[00:23:45.000 --> 00:23:49.000]  那裏就產生了很大的流通
[00:23:49.000 --> 00:23:52.000]  人口的流通
[00:23:52.000 --> 00:23:54.000]  意念的流通
[00:23:54.000 --> 00:23:55.000]  商業的流通
[00:23:55.000 --> 00:23:58.000]  其實就在整個羅馬帝國的共和裏面
[00:23:58.000 --> 00:24:00.000]  產生了甚麼呢?
[00:24:00.000 --> 00:24:02.000]  產生了The Greatest Profit
[00:24:02.000 --> 00:24:05.000]  真的令到整個羅馬帝國
[00:24:05.000 --> 00:24:07.000]  是很繁榮的
[00:24:07.000 --> 00:24:08.000]  繁榮到不得了
[00:24:08.000 --> 00:24:10.000]  但亦都是這樣
[00:24:10.000 --> 00:24:12.000]  統治者和統治者底下
[00:24:12.000 --> 00:24:14.000]  那些有權勢的人
[00:24:14.000 --> 00:24:17.000]  和地方盤據的勢力
[00:24:17.000 --> 00:24:22.000]  和羅馬合作來管治那裏的地方的人
[00:24:22.000 --> 00:24:26.000]  他們就去剝削
[00:24:26.000 --> 00:24:28.000]  Christopher Dawson
[00:24:28.000 --> 00:24:34.000]  他說當時的那些有權勢的人
[00:24:34.000 --> 00:24:38.000]  結合了那些Roman Capitalists
[00:24:38.000 --> 00:24:40.000]  那些Money Lenders
[00:24:40.000 --> 00:24:43.000]  那些Slave Dealers
[00:24:43.000 --> 00:24:45.000]  那些Tax Collectors
[00:24:45.000 --> 00:24:49.000]  他們就滲透到東邊
[00:24:49.000 --> 00:24:51.000]  就像一片蝸牛一樣
[00:24:51.000 --> 00:24:57.000]  把人的命都滲透到那些有權勢的人身上
[00:24:57.000 --> 00:25:00.000]  共和裏面製造了財富
[00:25:00.000 --> 00:25:02.000]  製造了很多自由的人
[00:25:02.000 --> 00:25:04.000]  可以自由地來流通
[00:25:04.000 --> 00:25:06.000]  但其實呢
[00:25:06.000 --> 00:25:09.000]  在這個所謂自由的流通
[00:25:09.000 --> 00:25:14.000]  所謂製造的財富裏面
[00:25:14.000 --> 00:25:19.000]  其實穩陷著很多不公平和剝削
[00:25:19.000 --> 00:25:23.000]  因為只有那些有權勢有財勢的人
[00:25:23.000 --> 00:25:27.000]  才能得到這樣的利益
[00:25:27.000 --> 00:25:29.000]  亦因為這個緣故
[00:25:29.000 --> 00:25:34.000]  其實到凱撒大帝和奧古斯都的時候
[00:25:34.000 --> 00:25:39.000]  整個羅馬帝國裏面的所謂的Poletariat
[00:25:39.000 --> 00:25:43.000]  即是那些貧窮的、貧賤的那班人
[00:25:43.000 --> 00:25:45.000]  和那些統治者
[00:25:45.000 --> 00:25:46.000]  地區的統治者
[00:25:46.000 --> 00:25:48.000]  羅馬帝國裏面的統治者
[00:25:48.000 --> 00:25:51.000]  基本上是有一個很大的矛盾
[00:25:51.000 --> 00:25:54.000]  裏面內部的鬥爭
[00:25:54.000 --> 00:25:57.000]  其實是越吹越烈
[00:25:57.000 --> 00:26:02.000]  整個帝國其實是陷於崩潰的邊緣
[00:26:02.000 --> 00:26:05.000]  朱利亞斯與奧古斯都
[00:26:05.000 --> 00:26:09.000]  用他們的手段
[00:26:09.000 --> 00:26:17.000]  將共和改變成為一個皇帝
[00:26:17.000 --> 00:26:21.000]  統治的帝國
[00:26:21.000 --> 00:26:23.000]  成為一個Empire
[00:26:23.000 --> 00:26:26.000]  裏面有一個Monarch
[00:26:26.000 --> 00:26:29.000]  一個人統治的
[00:26:29.000 --> 00:26:32.000]  你可以說
[00:26:32.000 --> 00:26:35.000]  在這樣的情況下
[00:26:35.000 --> 00:26:38.000]  他們要將一套的
[00:26:38.000 --> 00:26:40.000]  我們所謂的
[00:26:40.000 --> 00:26:43.000]  由政制到宗教
[00:26:43.000 --> 00:26:46.000]  到行事的規則、法律那樣的東西
[00:26:46.000 --> 00:26:54.000]  要貫穿整個的羅馬帝國
[00:26:54.000 --> 00:26:57.000]  有類似一種所謂的
[00:26:57.000 --> 00:26:59.000]  Totalitarianism
[00:26:59.000 --> 00:27:03.000]  即是所謂的專制主義
[00:27:03.000 --> 00:27:07.000]  State religion的復辟
[00:27:07.000 --> 00:27:09.000]  就是在這個時候出現的
[00:27:09.000 --> 00:27:11.000]  你因為要怎樣呢?
[00:27:11.000 --> 00:27:14.000]  要建立一個統一的王國
[00:27:14.000 --> 00:27:17.000]  由上而下的來的
[00:27:17.000 --> 00:27:19.000]  將所有地方的勢力
[00:27:19.000 --> 00:27:22.000]  和那些不聽話的羅馬的官員
[00:27:22.000 --> 00:27:24.000]  他們貪污舞弊的東西
[00:27:24.000 --> 00:27:26.000]  全部剷除的話
[00:27:26.000 --> 00:27:28.000]  你要這樣做的話
[00:27:28.000 --> 00:27:31.000]  除了運用政治結構
[00:27:31.000 --> 00:27:33.000]  裏面有的富有的權力
