
[00:00:00.000 --> 00:00:02.000]  各位領事們
[00:08:43.000 --> 00:08:46.000]  人是看福音的
[00:08:46.000 --> 00:08:48.000]  不只是聽福音
[00:08:48.000 --> 00:08:50.000]  當看到一個人
[00:08:50.000 --> 00:08:52.000]  他的生命的轉變
[00:08:52.000 --> 00:08:56.000]  特別是他家人的見證
[00:08:56.000 --> 00:08:58.000]  都給這些同學看一看
[00:08:58.000 --> 00:09:00.000]  我告訴大家
[00:09:00.000 --> 00:09:04.000]  這些見證是遠勝千言萬語
[00:09:04.000 --> 00:09:06.000]  我今天
[00:09:06.000 --> 00:09:09.000]  特意選了一段聖經
[00:09:09.000 --> 00:09:11.000]  回應到現在
[00:09:11.000 --> 00:09:13.000]  我們的子弟
[00:09:13.000 --> 00:09:15.000]  在學校裏面的衝擊
[00:09:15.000 --> 00:09:17.000]  你和我到底
[00:09:17.000 --> 00:09:19.000]  怎樣來幫他們
[00:09:19.000 --> 00:09:21.000]  打基礎
[00:09:21.000 --> 00:09:23.000]  堅固他們的信心呢
[00:09:23.000 --> 00:09:25.000]  我請大家一齊
[00:09:25.000 --> 00:09:27.000]  和我們打開《創世紀》第一章
[00:09:27.000 --> 00:09:34.000]  《創世紀》的第一章
[00:09:34.000 --> 00:09:37.000]  第一節
[00:09:37.000 --> 00:09:39.000]  一起讀
[00:09:39.000 --> 00:09:42.000]  「起初神創造天地」
[00:09:42.000 --> 00:09:44.000]  我給大家看一看
[00:09:44.000 --> 00:09:46.000]  一句話
[00:09:46.000 --> 00:09:49.000]  開展了整本聖經的序幕
[00:09:49.000 --> 00:09:51.000]  起初
[00:09:51.000 --> 00:09:53.000]  是甚麼都沒有之前
[00:09:53.000 --> 00:09:58.000]  這是時間上還未存在的時候
[00:09:58.000 --> 00:10:00.000]  是甚麼意思呢
[00:10:00.000 --> 00:10:02.000]  因為時間
[00:10:02.000 --> 00:10:05.000]  是按著太陽和地球之間
[00:10:05.000 --> 00:10:07.000]  自轉圍繞太陽
[00:10:07.000 --> 00:10:10.000]  自轉一周我們叫做24小時
[00:10:10.000 --> 00:10:14.000]  公轉一周我們叫做365又四分一日
[00:10:14.000 --> 00:10:17.000]  時間是一種關係
[00:10:17.000 --> 00:10:19.000]  如果連時間都不存在
[00:10:19.000 --> 00:10:21.000]  就是告訴我們
[00:10:21.000 --> 00:10:23.000]  其實連星球都未存在
[00:10:23.000 --> 00:10:24.000]  地球都未存在
[00:10:24.000 --> 00:10:26.000]  太陽都未存在
[00:10:26.000 --> 00:10:28.000]  這一切的關係未存在
[00:10:28.000 --> 00:10:30.000]  之前
[00:10:30.000 --> 00:10:32.000]  神在那個時刻
[00:10:32.000 --> 00:10:34.000]  甚麼都沒有的時刻
[00:10:34.000 --> 00:10:36.000]  祂已經創造天地
[00:10:36.000 --> 00:10:40.000]  有時候我們去唐人傳福音的時候
[00:10:40.000 --> 00:10:43.000]  如果是神造萬有
[00:10:43.000 --> 00:10:45.000]  那誰造神呢
[00:10:45.000 --> 00:10:47.000]  你怎樣回答他呢
[00:10:47.000 --> 00:10:49.000]  我們就告訴他
[00:10:49.000 --> 00:10:51.000]  造祂的那個就是神
[00:10:51.000 --> 00:10:53.000]  這個就不是神
[00:10:53.000 --> 00:10:55.000]  然後呢
[00:10:55.000 --> 00:10:58.000]  亦都有人會問你一個問題
[00:10:58.000 --> 00:11:01.000]  神在哪裡來
[00:11:01.000 --> 00:11:04.000]  有幾年有被人問過
[00:11:04.000 --> 00:11:05.000]  神在哪裡來
[00:11:05.000 --> 00:11:06.000]  可不可以舉手
[00:11:06.000 --> 00:11:08.000]  你怎樣回答他
[00:11:08.000 --> 00:11:12.000]  起初神創造天地
[00:11:12.000 --> 00:11:14.000]  天地就是宇宙
[00:11:14.000 --> 00:11:17.000]  宇宙就是時間加上空間
[00:11:17.000 --> 00:11:20.000]  如果時間空間都是神造的
[00:11:20.000 --> 00:11:23.000]  那個問題本身是命題出錯
[00:11:23.000 --> 00:11:26.000]  你不應該問神在哪裡來
[00:11:26.000 --> 00:11:28.000]  因為為甚麼呢
[00:11:28.000 --> 00:11:30.000]  神不是在哪裡來
[00:11:30.000 --> 00:11:32.000]  是先有神然後有哪裡的
[00:11:32.000 --> 00:11:35.000]  而是哪裡是由神來的
[00:11:35.000 --> 00:11:37.000]  大家明不明白
[00:11:37.000 --> 00:11:39.000]  神不是由哪裡來
[00:11:39.000 --> 00:11:41.000]  而是哪裡是由神來的
[00:11:41.000 --> 00:11:45.000]  一切的空間是從神來的
[00:11:45.000 --> 00:11:48.000]  神不是從那裡來的
[00:11:48.000 --> 00:11:49.000]  因為這樣
[00:11:49.000 --> 00:11:50.000]  我們告訴你
[00:11:50.000 --> 00:11:53.000]  連空間都是神所造的時間
[00:11:53.000 --> 00:11:56.000]  祂是遠比哪裡還要造
[00:11:57.000 --> 00:11:58.000]  第三
[00:11:58.000 --> 00:12:00.000]  在這兩個聖經當中
[00:12:00.000 --> 00:12:04.000]  讓我們看到非常重要的東西
[00:12:04.000 --> 00:12:06.000]  起初神
[00:12:06.000 --> 00:12:09.000]  神這個字是Elohim
[00:12:09.000 --> 00:12:12.000]  E-L-O-H-I-M
[00:12:12.000 --> 00:12:13.000]  給大家知道
[00:12:13.000 --> 00:12:17.000]  凡親希伯來文有I-M尾
[00:12:17.000 --> 00:12:19.000]  這個都是複數字
[00:12:19.000 --> 00:12:22.000]  神是一個複數字
[00:12:22.000 --> 00:12:24.000]  所以在這兩個聖經中
[00:12:24.000 --> 00:12:26.000]  讓我們看到
[00:12:26.000 --> 00:12:35.000]  神是絕對清楚地將唯一神論否定了
[00:12:35.000 --> 00:12:37.000]  稍後我逐一和你們說
[00:12:37.000 --> 00:12:42.000]  雖然神是一個複數字
[00:12:42.000 --> 00:12:44.000]  但是創造這個字
[00:12:44.000 --> 00:12:48.000]  希伯來文的原文叫Bara
[00:12:48.000 --> 00:12:50.000]  B-A-R-A
[00:12:50.000 --> 00:12:52.000]  Bara
[00:12:52.000 --> 00:12:54.000]  你將我翻譯的時間
[00:12:54.000 --> 00:12:58.000]  原文就是叫He created
[00:12:58.000 --> 00:13:01.000]  起初神是複數
[00:13:01.000 --> 00:13:04.000]  但是創造是單數的
[00:13:04.000 --> 00:13:07.000]  是祂創造
[00:13:07.000 --> 00:13:08.000]  所以一方面
[00:13:08.000 --> 00:13:11.000]  祂否定了唯一神論
[00:13:11.000 --> 00:13:13.000]  但是第二方面
[00:13:13.000 --> 00:13:16.000]  又否定了多神論
[00:13:16.000 --> 00:13:18.000]  為什麼?
[00:13:18.000 --> 00:13:21.000]  因為我們的神是唯一
[00:13:21.000 --> 00:13:24.000]  He created
[00:13:24.000 --> 00:13:26.000]  另一方面
[00:13:26.000 --> 00:13:28.000]  我們看到第一節的時間
[00:13:28.000 --> 00:13:30.000]  是Bara
[00:13:30.000 --> 00:13:33.000]  Bara的意思是什麼呢?
[00:13:33.000 --> 00:13:36.000]  就是沒有變成有
[00:13:36.000 --> 00:13:38.000]  是沒有變成有
[00:13:38.000 --> 00:13:40.000]  這個叫做Bara
[00:13:40.000 --> 00:13:43.000]  整張聖經當中
[00:13:43.000 --> 00:13:45.000]  你可以這樣說
[00:13:45.000 --> 00:13:50.000]  先後出現了三次Bara這個字
[00:13:50.000 --> 00:13:54.000]  怎麼出現呢?
[00:13:54.000 --> 00:13:56.000]  第一次出現Bara
[00:13:56.000 --> 00:14:00.000]  起初神由沒有變成有
[00:14:00.000 --> 00:14:02.000]  創造了天地
[00:14:02.000 --> 00:14:06.000]  然後第二次的出現
[00:14:06.000 --> 00:14:09.000]  是在21節
[00:14:09.000 --> 00:14:11.000]  21節
[00:14:11.000 --> 00:14:14.000]  神就做出大愚
[00:14:14.000 --> 00:14:16.000]  大愚這個字
[00:14:16.000 --> 00:14:18.000]  英文的翻譯
[00:14:18.000 --> 00:14:22.000]  將它翻譯成Sea Monster
[00:14:22.000 --> 00:14:24.000]  大家知不知道是什麼?
[00:14:24.000 --> 00:14:27.000]  什麼叫Sea Monster?
[00:14:27.000 --> 00:14:30.000]  解經間有很多不同的解釋
[00:14:30.000 --> 00:14:32.000]  是不是鯨魚呢?
[00:14:32.000 --> 00:14:33.000]  是不是殺人鯨呢?
[00:14:33.000 --> 00:14:35.000]  這些是不是叫Monster呢?
[00:14:35.000 --> 00:14:39.000]  還是尼斯湖那種呢?
[00:14:39.000 --> 00:14:41.000]  有誰見過呢?
[00:14:41.000 --> 00:14:43.000]  無論如何
[00:14:43.000 --> 00:14:45.000]  Sea Monster
[00:14:45.000 --> 00:14:47.000]  在這段聖經當中
[00:14:47.000 --> 00:14:49.000]  由神沒有變成有
[00:14:49.000 --> 00:14:51.000]  做出來的
[00:14:51.000 --> 00:14:52.000]  OK?
[00:14:52.000 --> 00:14:54.000]  然後最後一次的出現
[00:14:54.000 --> 00:14:57.000]  是27節
[00:14:57.000 --> 00:15:01.000]  神就照著自己的形象做人
[00:15:01.000 --> 00:15:03.000]  乃是照著他的形象
[00:15:03.000 --> 00:15:05.000]  做男做女
[00:15:05.000 --> 00:15:07.000]  很奇怪的
[00:15:07.000 --> 00:15:09.000]  神的創造
[00:15:09.000 --> 00:15:11.000]  一方面
[00:15:11.000 --> 00:15:12.000]  我一會兒會跟大家說
[00:15:12.000 --> 00:15:13.000]  另一個字
[00:15:13.000 --> 00:15:15.000]  很重要的
[00:15:15.000 --> 00:15:18.000]  27節人的被造時間
[00:15:18.000 --> 00:15:21.000]  是和一般的生物植物
[00:15:21.000 --> 00:15:23.000]  特別有一個不同的地方
[00:15:23.000 --> 00:15:25.000]  生物植物是用另一個字
[00:15:25.000 --> 00:15:27.000]  叫做Assah
[00:15:27.000 --> 00:15:29.000]  這個字
[00:15:29.000 --> 00:15:31.000]  一會兒我會跟大家說
[00:15:31.000 --> 00:15:33.000]  但是這段聖經當中
[00:15:33.000 --> 00:15:35.000]  說到做人的時候
[00:15:35.000 --> 00:15:37.000]  26節神說
[00:15:37.000 --> 00:15:38.000]  我們要按照我們的形象
[00:15:38.000 --> 00:15:40.000]  照著我們的樣式
[00:15:40.000 --> 00:15:42.000]  Assah
[00:15:42.000 --> 00:15:45.000]  Assah
[00:15:45.000 --> 00:15:48.000]  這個字的字根
[00:15:48.000 --> 00:15:49.000]  為什麼?
[00:15:49.000 --> 00:15:50.000]  Assah
[00:15:50.000 --> 00:15:53.000]  就是用已經有的物質
[00:15:53.000 --> 00:15:56.000]  來改造成為另一種產品
[00:15:56.000 --> 00:15:58.000]  這個叫做Assah
[00:15:58.000 --> 00:16:00.000]  26節
[00:16:00.000 --> 00:16:02.000]  神就告訴我們
[00:16:02.000 --> 00:16:04.000]  原來人的肉體
[00:16:04.000 --> 00:16:06.000]  本來是被神Assah出來的
[00:16:06.000 --> 00:16:07.000]  為什麼?
[00:16:07.000 --> 00:16:09.000]  2章7節就清楚了
[00:16:09.000 --> 00:16:11.000]  是因為神是用地上的塵土
[00:16:11.000 --> 00:16:13.000]  來將它Assah出來
[00:16:13.000 --> 00:16:15.000]  是改造出來的
[00:16:15.000 --> 00:16:17.000]  而野地的走獸
[00:16:17.000 --> 00:16:19.000]  都是Assah出來的
[00:16:19.000 --> 00:16:21.000]  但是為什麼
[00:16:21.000 --> 00:16:23.000]  到了27節
[00:16:23.000 --> 00:16:25.000]  神答別
[00:16:25.000 --> 00:16:27.000]  祂不用Assah
[00:16:27.000 --> 00:16:30.000]  除了人的肉體
[00:16:30.000 --> 00:16:32.000]  是神Assah出來之外
[00:16:32.000 --> 00:16:33.000]  27節
[00:16:33.000 --> 00:16:35.000]  神就照著自己的形象
[00:16:35.000 --> 00:16:37.000]  Bara
[00:16:37.000 --> 00:16:39.000]  去Bara人
[00:16:39.000 --> 00:16:41.000]  沒有變成人
[00:16:41.000 --> 00:16:42.000]  因為這樣
[00:16:42.000 --> 00:16:44.000]  解經家都相信
[00:16:44.000 --> 00:16:47.000]  這個特別是針對人和萬物
[00:16:47.000 --> 00:16:49.000]  最不同的地方
[00:16:49.000 --> 00:16:51.000]  是有一樣東西
[00:16:51.000 --> 00:16:53.000]  Assah出來的動物
[00:16:53.000 --> 00:16:55.000]  和人
[00:16:55.000 --> 00:16:58.000]  我們有一個共通的肉體
[00:16:58.000 --> 00:17:00.000]  但是有一樣東西
[00:17:00.000 --> 00:17:02.000]  是一切的動物沒有的
[00:17:02.000 --> 00:17:04.000]  唯獨人有的
[00:17:04.000 --> 00:17:05.000]  這件事是什麼呢?
[00:17:05.000 --> 00:17:07.000]  就是人的靈魂
[00:17:08.000 --> 00:17:10.000]  創世紀的2章7節
[00:17:10.000 --> 00:17:13.000]  神用地上的塵土做人
[00:17:13.000 --> 00:17:14.000]  做完之後
[00:17:14.000 --> 00:17:16.000]  就在他鼻孔裡吹一口氣
[00:17:16.000 --> 00:17:18.000]  於是這個人就成為
[00:17:18.000 --> 00:17:20.000]  有靈的活人
[00:17:20.000 --> 00:17:21.000]  名叫阿當
[00:17:21.000 --> 00:17:23.000]  而這個
[00:17:23.000 --> 00:17:24.000]  吹一口氣
[00:17:24.000 --> 00:17:27.000]  神吹去的時間
[00:17:27.000 --> 00:17:28.000]  是在說什麼呢?
[00:17:28.000 --> 00:17:30.000]  他就是Bara了
[00:17:30.000 --> 00:17:31.000]  這個人
[00:17:31.000 --> 00:17:33.000]  是與別不同
[00:17:33.000 --> 00:17:36.000]  和一切的動物不同的地方
[00:17:36.000 --> 00:17:39.000]  因為他是被神Bara
[00:17:39.000 --> 00:17:41.000]  不只是Assah出來
[00:17:41.000 --> 00:17:43.000]  然後後面
[00:17:43.000 --> 00:17:47.000]  神按著自己的形象做人
[00:17:47.000 --> 00:17:49.000]  乃是照著他的形象
[00:17:49.000 --> 00:17:52.000]  做男也是Bara
[00:17:52.000 --> 00:17:55.000]  做女也是Bara
[00:17:55.000 --> 00:17:56.000]  換句話來說
[00:17:56.000 --> 00:17:57.000]  沒有分別
[00:17:57.000 --> 00:18:00.000]  男和女
[00:18:00.000 --> 00:18:04.000]  都有特別是由神Bara出來的靈魂
[00:18:04.000 --> 00:18:07.000]  這個是很特別的
[00:18:07.000 --> 00:18:11.000]  接著
[00:18:11.000 --> 00:18:13.000]  另一個的字
[00:18:13.000 --> 00:18:16.000]  我和大家一起
[00:18:16.000 --> 00:18:19.000]  由第二節開始
[00:18:19.000 --> 00:18:21.000]  一路讀到十三節
[00:18:21.000 --> 00:18:24.000]  給大家來看一看
[00:18:24.000 --> 00:18:26.000]  我們一起讀
[00:18:26.000 --> 00:18:28.000]  地是空虛混沌
[00:18:28.000 --> 00:18:30.000]  淵是黑暗
[00:18:30.000 --> 00:18:33.000]  神的靈運行在水面上
[00:18:33.000 --> 00:18:36.000]  神說要有光就有了光
[00:18:36.000 --> 00:18:38.000]  神喊光是好的
[00:18:38.000 --> 00:18:40.000]  就把光暗分開
[00:18:40.000 --> 00:18:42.000]  神稱光為晝
[00:18:42.000 --> 00:18:44.000]  稱暗為夜
