
[00:00:00.000 --> 00:00:08.000]  嚴格來說 在耶穌復活之後的第二個主日
[00:06:34.000 --> 00:06:36.000]  哭得很大聲
[00:06:36.000 --> 00:06:39.000]  媽媽還說一年可以哭五個小時
[00:06:39.000 --> 00:06:40.000]  厲害了
[00:06:40.000 --> 00:06:41.000]  像誰啊
[00:06:41.000 --> 00:06:43.000]  那些是很開心
[00:06:43.000 --> 00:06:47.000]  生命生活裏面的細節
[00:06:47.000 --> 00:06:49.000]  但是長大了
[00:06:49.000 --> 00:06:58.000]  我們也一定會經歷生命當中死亡的事實
[00:06:58.000 --> 00:07:02.000]  你看到他睡在病床上
[00:07:02.000 --> 00:07:05.000]  戴著氧氣罩
[00:07:05.000 --> 00:07:09.000]  都不是你心目中一直以來
[00:07:09.000 --> 00:07:11.000]  如果那是你家人
[00:07:11.000 --> 00:07:13.000]  是你身邊
[00:07:13.000 --> 00:07:16.000]  一路跟你生活了很久
[00:07:16.000 --> 00:07:20.000]  現在不似人形
[00:07:20.000 --> 00:07:24.000]  死亡的事實
[00:07:24.000 --> 00:07:27.000]  來到這些時刻
[00:07:27.000 --> 00:07:30.000]  就算基督徒在內
[00:07:30.000 --> 00:07:37.000]  我們多數心裏面湧出來的
[00:07:37.000 --> 00:07:43.000]  就是一般民間宗教信仰
[00:07:43.000 --> 00:07:46.000]  那些神話
[00:07:46.000 --> 00:07:48.000]  那些觀念
[00:07:48.000 --> 00:07:50.000]  那些想法
[00:07:50.000 --> 00:07:52.000]  那些圖畫
[00:07:52.000 --> 00:07:56.000]  人死如燈滅
[00:07:56.000 --> 00:08:00.000]  黃泉無客店
[00:08:00.000 --> 00:08:03.000]  你會背下去
[00:08:03.000 --> 00:08:10.000]  如果我們不是明白復活的事實
[00:08:10.000 --> 00:08:14.000]  面對死亡
[00:08:14.000 --> 00:08:21.000]  我們又只有人魂亦魂的說法
[00:08:21.000 --> 00:08:23.000]  跟祂說聲再見
[00:08:23.000 --> 00:08:26.000]  祂的靈魂大概還聽得到的
[00:08:26.000 --> 00:08:28.000]  怎知道呢?
[00:08:28.000 --> 00:08:30.000]  騙了你
[00:08:30.000 --> 00:08:33.000]  你還相信下去?
[00:08:33.000 --> 00:08:36.000]  主耶穌的復活
[00:08:36.000 --> 00:08:38.000]  在新約聖經
[00:08:38.000 --> 00:08:49.000]  很清楚的改變了門徒對死亡的看法
[00:08:49.000 --> 00:08:52.000]  保羅在他寫信的時候
[00:08:52.000 --> 00:08:54.000]  大概你都一定記得
[00:08:54.000 --> 00:08:59.000]  他說論到睡了的人
[00:08:59.000 --> 00:09:01.000]  這句說話
[00:09:01.000 --> 00:09:04.000]  說到那些睡了覺的人
[00:09:04.000 --> 00:09:06.000]  你們我都不是
[00:09:06.000 --> 00:09:08.000]  今天早上我們起了身
[00:09:08.000 --> 00:09:12.000]  坐在這裏參加五堂崇拜
[00:09:12.000 --> 00:09:15.000]  可能剛才早堂開始的時候
[00:09:15.000 --> 00:09:18.000]  你還是睡了的人
[00:09:18.000 --> 00:09:20.000]  遲了起身
[00:09:20.000 --> 00:09:23.000]  昨晚晚了
[00:09:23.000 --> 00:09:26.000]  什麼是睡覺?
[00:09:26.000 --> 00:09:32.000]  睡覺是一個很重要的事實
[00:09:32.000 --> 00:09:34.000]  不是失眠
[00:09:34.000 --> 00:09:35.000]  不要搞錯
[00:09:35.000 --> 00:09:38.000]  今天城市人通常睡覺就睡不著
[00:09:38.000 --> 00:09:40.000]  在那裏數羊仔
[00:09:40.000 --> 00:09:42.000]  喝牛奶
[00:09:42.000 --> 00:09:44.000]  又要去洗手間
[00:09:44.000 --> 00:09:45.000]  又躲又操
[00:09:45.000 --> 00:09:46.000]  不是
[00:09:46.000 --> 00:09:48.000]  睡不著那些不是叫睡覺
[00:09:48.000 --> 00:09:51.000]  什麼叫論到睡了的人呢?
[00:09:51.000 --> 00:09:54.000]  就是大雄與丁當那套漫畫
[00:09:54.000 --> 00:09:56.000]  0.96秒
[00:09:56.000 --> 00:09:58.000]  踏落床
[00:09:58.000 --> 00:10:01.000]  馬上就扯鼻汗
[00:10:01.000 --> 00:10:03.000]  很幸福
[00:10:03.000 --> 00:10:06.000]  年紀越大就越羨慕
[00:10:06.000 --> 00:10:07.000]  是啊
[00:10:07.000 --> 00:10:11.000]  論到睡了的人
[00:10:11.000 --> 00:10:16.000]  用睡覺來說死亡
[00:10:16.000 --> 00:10:21.000]  其實重點不在睡覺
[00:10:21.000 --> 00:10:23.000]  不在死亡
[00:10:23.000 --> 00:10:26.000]  每一個晚上睡覺的人
[00:10:26.000 --> 00:10:30.000]  你從來都不會想怎樣睡覺
[00:10:30.000 --> 00:10:31.000]  對不對?
[00:10:31.000 --> 00:10:33.000]  睡覺就很自然
[00:10:33.000 --> 00:10:35.000]  那就睡著了
[00:10:35.000 --> 00:10:37.000]  你越想就越睡不著
[00:10:37.000 --> 00:10:41.000]  所以睡覺的時候通常你想什麼?
[00:10:41.000 --> 00:10:43.000]  你想明天早上起來
[00:10:43.000 --> 00:10:44.000]  是不是?
[00:10:44.000 --> 00:10:46.000]  今晚要早點睡
[00:10:46.000 --> 00:10:50.000]  明天我要回教會侍奉
[00:10:50.000 --> 00:10:52.000]  那你睡覺的時候
[00:10:52.000 --> 00:10:55.000]  你是想著起來
[00:10:55.000 --> 00:10:58.000]  復活
[00:10:58.000 --> 00:11:00.000]  對基督徒來說
[00:11:00.000 --> 00:11:02.000]  耶穌的復活
[00:11:02.000 --> 00:11:05.000]  告訴我們一個事實
[00:11:05.000 --> 00:11:10.000]  死亡並不是終結
[00:11:10.000 --> 00:11:13.000]  死亡不是句號
[00:11:13.000 --> 00:11:19.000]  不是停止生命到此為止
[00:11:19.000 --> 00:11:20.000]  不是
[00:11:20.000 --> 00:11:22.000]  死亡只是睡覺
[00:11:22.000 --> 00:11:24.000]  睡覺的人
[00:11:24.000 --> 00:11:27.000]  每一個臨睡之前
[00:11:27.000 --> 00:11:29.000]  他是預備
[00:11:29.000 --> 00:11:32.000]  明天早上起來
[00:11:32.000 --> 00:11:40.000]  復活才是睡覺死亡的下一步
[00:11:40.000 --> 00:11:43.000]  聖經是這樣看死亡的
[00:11:43.000 --> 00:11:50.000]  聖經不是看死亡為一切美好的事物的終結
[00:11:50.000 --> 00:11:51.000]  很可惜
[00:11:51.000 --> 00:11:52.000]  哎呀
[00:11:52.000 --> 00:11:54.000]  他這麼短命的
[00:11:54.000 --> 00:11:56.000]  這麼快就走了
[00:11:56.000 --> 00:11:58.000]  早點睡
[00:11:58.000 --> 00:11:59.000]  晚點睡
[00:11:59.000 --> 00:12:01.000]  沒有分別的
[00:12:01.000 --> 00:12:02.000]  九點鐘睡覺
[00:12:02.000 --> 00:12:04.000]  還是十一點鐘睡覺
[00:12:04.000 --> 00:12:06.000]  對你的肝有分別
[00:12:06.000 --> 00:12:08.000]  對明天早上起來
[00:12:08.000 --> 00:12:10.000]  沒有分別的
[00:12:10.000 --> 00:12:13.000]  你的重點不是放在
[00:12:13.000 --> 00:12:16.000]  我睡覺的時候做什麼的
[00:12:16.000 --> 00:12:18.000]  睡眠窒息症
[00:12:18.000 --> 00:12:20.000]  你又要戴這個又要綁那個
[00:12:20.000 --> 00:12:22.000]  整晚睡得不舒服
[00:12:22.000 --> 00:12:25.000]  我躺在床上就睡了
[00:12:25.000 --> 00:12:27.000]  睡著了
[00:12:27.000 --> 00:12:28.000]  沒有分別的
[00:12:28.000 --> 00:12:30.000]  第二天早上起來
[00:12:30.000 --> 00:12:32.000]  精神飽滿
[00:12:32.000 --> 00:12:35.000]  這個叫做睡覺
[00:12:35.000 --> 00:12:36.000]  聽得明
[00:12:36.000 --> 00:12:39.000]  聖經用這個比喻嗎
[00:12:39.000 --> 00:12:42.000]  因為基督的復活
[00:12:42.000 --> 00:12:44.000]  我們知道
[00:12:44.000 --> 00:12:49.000]  復活才是最重要的
[00:12:49.000 --> 00:12:51.000]  不是死亡
[00:12:51.000 --> 00:12:53.000]  其次
[00:12:53.000 --> 00:12:56.000]  新約聖經也告訴我們
[00:12:56.000 --> 00:13:00.000]  死亡其實是回家的
[00:13:00.000 --> 00:13:02.000]  耶穌自己說的
[00:13:02.000 --> 00:13:05.000]  約翰福音第十四章
[00:13:05.000 --> 00:13:11.000]  在我父的家裡有許多住處
[00:13:11.000 --> 00:13:12.000]  若是沒有
[00:13:12.000 --> 00:13:15.000]  我早已告訴你們了
[00:13:15.000 --> 00:13:18.000]  我去原是為你們預備地方
[00:13:18.000 --> 00:13:21.000]  我若去為你們預備了地方
[00:13:21.000 --> 00:13:25.000]  就必再來接你們
[00:13:25.000 --> 00:13:27.000]  到我那裡去
[00:13:27.000 --> 00:13:28.000]  我在那裡
[00:13:28.000 --> 00:13:33.000]  叫你們也在那裡
[00:13:33.000 --> 00:13:37.000]  死亡不是離開
[00:13:37.000 --> 00:13:39.000]  我們最熟悉
[00:13:39.000 --> 00:13:45.000]  最有安全感的家
[00:13:45.000 --> 00:13:47.000]  如果你以為
[00:13:47.000 --> 00:13:52.000]  今天這個世界是我們的家
[00:13:52.000 --> 00:13:54.000]  很捨不得
[00:13:54.000 --> 00:13:57.000]  我們剛搞錯了
[00:13:57.000 --> 00:14:00.000]  昨晚約了朋友吃飯
[00:14:00.000 --> 00:14:04.000]  酒逢知己千杯少
[00:14:04.000 --> 00:14:07.000]  大家說到面紅耳綠
[00:14:07.000 --> 00:14:09.000]  甚至吵架也不要緊
[00:14:09.000 --> 00:14:11.000]  仍然是好朋友
[00:14:11.000 --> 00:14:12.000]  很難得的
[00:14:12.000 --> 00:14:15.000]  現在香港人很少吵架
[00:14:15.000 --> 00:14:16.000]  不是
[00:14:16.000 --> 00:14:18.000]  這班是老友
[00:14:18.000 --> 00:14:19.000]  多少年沒見
[00:14:19.000 --> 00:14:20.000]  走在一起
[00:14:20.000 --> 00:14:24.000]  仍然是最熟悉的
[00:14:24.000 --> 00:14:25.000]  談到幾點鐘
[00:14:25.000 --> 00:14:27.000]  十點
[00:14:27.000 --> 00:14:28.000]  十一點
[00:14:28.000 --> 00:14:30.000]  十二點
[00:14:30.000 --> 00:14:33.000]  總會有人就起來說
[00:14:33.000 --> 00:14:35.000]  對不起各位
[00:14:35.000 --> 00:14:37.000]  我要回家了
[00:14:37.000 --> 00:14:38.000]  哎呀
[00:14:38.000 --> 00:14:39.000]  不用回去了
[00:14:39.000 --> 00:14:41.000]  這裡就是你家了
[00:14:41.000 --> 00:14:42.000]  不是的
[00:14:42.000 --> 00:14:47.000]  這世界非我家
[00:14:47.000 --> 00:14:52.000]  我無一定住處
[00:14:52.000 --> 00:14:57.000]  我是客女在世寄居
[00:14:57.000 --> 00:15:00.000]  這些青年聖歌現在不流行唱了
[00:15:00.000 --> 00:15:01.000]  是吧
[00:15:01.000 --> 00:15:02.000]  哎呀
[00:15:02.000 --> 00:15:05.000]  很不合適
[00:15:05.000 --> 00:15:06.000]  不是
[00:15:06.000 --> 00:15:08.000]  這句話是聖經出來的
[00:15:08.000 --> 00:15:10.000]  不是青年聖歌出來的
[00:15:10.000 --> 00:15:13.000]  不過我們不知道是誰先說的
[00:15:13.000 --> 00:15:15.000]  告訴你
[00:15:15.000 --> 00:15:17.000]  是大衛說的
[00:15:17.000 --> 00:15:19.000]  在哪裡說的
[00:15:19.000 --> 00:15:21.000]  歷代至上
[00:15:21.000 --> 00:15:24.000]  最後結束的時候
[00:15:24.000 --> 00:15:29.000]  大衛奉獻自己給上帝
[00:15:29.000 --> 00:15:33.000]  所以有時候我們收完奉獻
[00:15:33.000 --> 00:15:36.000]  教會會請大家起立
[00:15:36.000 --> 00:15:40.000]  唱一首奉獻的聖詩
[00:15:40.000 --> 00:15:44.000]  萬物是從你而來
[00:15:44.000 --> 00:15:49.000]  我們把從你而得的歸給你
[00:15:49.000 --> 00:15:51.000]  這句是大衛說的
[00:15:51.000 --> 00:15:53.000]  不過你不要停在這句
[00:15:53.000 --> 00:15:55.000]  你讀下去
[00:15:55.000 --> 00:15:57.000]  第二節接著下去
[00:15:57.000 --> 00:15:59.000]  大衛就說
[00:15:59.000 --> 00:16:02.000]  我們在這個世界上
[00:16:02.000 --> 00:16:07.000]  不過是客女是寄居
[00:16:07.000 --> 00:16:10.000]  我們要回家
[00:16:10.000 --> 00:16:12.000]  你出門多
[00:16:12.000 --> 00:16:15.000]  你就知道酒店再漂亮
[00:16:15.000 --> 00:16:17.000]  都比不上家
[00:16:17.000 --> 00:16:19.000]  中國人的說法
[00:16:19.000 --> 00:16:21.000]  弄床就不如
[00:16:21.000 --> 00:16:24.000]  你說狗窩我不認的
[00:16:24.000 --> 00:16:26.000]  我不是隻狗來的
[00:16:26.000 --> 00:16:29.000]  我家的床
[00:16:29.000 --> 00:16:32.000]  睡下去聽到太太身邊有鼻鼾聲
[00:16:32.000 --> 00:16:34.000]  很舒服的
[00:16:34.000 --> 00:16:37.000]  酒店再漂亮
[00:16:37.000 --> 00:16:40.000]  有沒有住過總統套房
[00:16:40.000 --> 00:16:42.000]  我試過
[00:16:42.000 --> 00:16:46.000]  有一次我住酒店
[00:16:46.000 --> 00:16:50.000]  洗手間那個升盤裂了
[00:16:50.000 --> 00:16:53.000]  那個經理很緊張
[00:16:53.000 --> 00:16:55.000]  走來說了半個鐘
[00:16:55.000 --> 00:16:57.000]  我們說那條裂痕
[00:16:57.000 --> 00:17:00.000]  你不看他不覺意都不知道
[00:17:00.000 --> 00:17:01.000]  用不著這麼緊張
[00:17:01.000 --> 00:17:03.000]  不是一定要搬
[00:17:03.000 --> 00:17:06.000]  一旦爛了你告我們酒店
[00:17:06.000 --> 00:17:08.000]  賠你就大件事
[00:17:08.000 --> 00:17:10.000]  所以他一定要我們搬
[00:17:10.000 --> 00:17:11.000]  收拾完東西
[00:17:11.000 --> 00:17:13.000]  谷完工
[00:17:13.000 --> 00:17:17.000]  送我們上去一間總統套房
[00:17:17.000 --> 00:17:19.000]  五間房七個廁所
[00:17:19.000 --> 00:17:21.000]  十個電視機
[00:17:21.000 --> 00:17:23.000]  一個人兩個人
[00:17:23.000 --> 00:17:26.000]  輪流坐都坐不下
[00:17:26.000 --> 00:17:30.000]  再漂亮的套房
[00:17:30.000 --> 00:17:34.000]  都有check out的時間
[00:17:34.000 --> 00:17:37.000]  你住酒店一定要問的
[00:17:37.000 --> 00:17:39.000]  幾點check out
[00:17:39.000 --> 00:17:41.000]  你不check out
[00:17:41.000 --> 00:17:43.000]  鎖門了
[00:17:43.000 --> 00:17:45.000]  電話會響起
[00:17:45.000 --> 00:17:48.000]  Mr. Lee 用不用來幫手
[00:17:48.000 --> 00:17:50.000]  是不是很多行李
[00:17:50.000 --> 00:17:53.000]  我可以遲些check out
[00:17:53.000 --> 00:17:55.000]  你又拿些什麼積分來換
[00:17:55.000 --> 00:17:57.000]  四點鐘
[00:17:57.000 --> 00:18:01.000]  總有一個check out的時間
[00:18:01.000 --> 00:18:05.000]  再漂亮的都是酒店
[00:18:05.000 --> 00:18:08.000]  聖經是這樣說的
[00:18:08.000 --> 00:18:12.000]  回家不需要哭哭啼啼
[00:18:12.000 --> 00:18:15.000]  只有小朋友才會
[00:18:15.000 --> 00:18:17.000]  玩到瘋了
[00:18:17.000 --> 00:18:18.000]  媽媽說回家了
[00:18:18.000 --> 00:18:21.000]  哭不肯鬧事
[00:18:21.000 --> 00:18:24.000]  結果還是要回家
[00:18:24.000 --> 00:18:26.000]  大人就不會了
[00:18:26.000 --> 00:18:28.000]  多不喜歡都好
[00:18:28.000 --> 00:18:30.000]  回家很舒服的
[00:18:30.000 --> 00:18:33.000]  雖然下了樁另一個人
[00:18:33.000 --> 00:18:36.000]  不過自然很多
[00:18:36.000 --> 00:18:38.000]  什麼休足時間
[00:18:38.000 --> 00:18:40.000]  總之現在很多名堂
[00:18:40.000 --> 00:18:42.000]  但是回家
[00:18:42.000 --> 00:18:45.000]  聖經告訴我們
[00:18:45.000 --> 00:18:50.000]  死亡不是一個陰間
[00:18:50.000 --> 00:18:55.000]  這個是嘉南民間宗教
[00:18:55.000 --> 00:18:58.000]  是舊約聖經有提及有借用
[00:18:58.000 --> 00:19:03.000]  但是沒有肯定這是事實
[00:19:03.000 --> 00:19:06.000]  背兩次聖經你就記得了
[00:19:06.000 --> 00:19:08.000]  陰間是什麼地方
[00:19:08.000 --> 00:19:10.000]  顧名思義
[00:19:10.000 --> 00:19:16.000]  陰雲死了之後聚集的地方
[00:19:16.000 --> 00:19:19.000]  沒有上帝的
[00:19:19.000 --> 00:19:23.000]  大衛在詩篇88篇都說
[00:19:23.000 --> 00:19:25.000]  如果我下去
[00:19:25.000 --> 00:19:28.000]  沒有人唱斯班的
[00:19:28.000 --> 00:19:30.000]  不是
[00:19:30.000 --> 00:19:32.000]  你又記得另一篇詩篇
[00:19:32.000 --> 00:19:35.000]  137篇
[00:19:35.000 --> 00:19:40.000]  大衛說我去那裏可以逃避上帝呢
[00:19:40.000 --> 00:19:43.000]  我若升到天上
[00:19:43.000 --> 00:19:44.000]  那就送上門
[00:19:44.000 --> 00:19:46.000]  這句是我們說的
[00:19:46.000 --> 00:19:47.000]  不是
[00:19:47.000 --> 00:19:48.000]  我去到最遠
[00:19:48.000 --> 00:19:53.000]  我去到陰間下塔
[00:19:53.000 --> 00:19:54.000]  大衛說
[00:19:54.000 --> 00:19:56.000]  熄燈
[00:19:56.000 --> 00:19:57.000]  臨睡
[00:19:57.000 --> 00:19:59.000]  Good night
[00:19:59.000 --> 00:20:02.000]  聲音是上帝
[00:20:02.000 --> 00:20:05.000]  上帝無所不在
[00:20:05.000 --> 00:20:07.000]  沒有陰間
[00:20:07.000 --> 00:20:12.000]  隔開和上帝離巷離辣的地方
[00:20:12.000 --> 00:20:14.000]  耶穌在十字架上
[00:20:14.000 --> 00:20:16.000]  這個你會背了
[00:20:16.000 --> 00:20:18.000]  宋格尼的強盜怎麼說呢
[00:20:18.000 --> 00:20:23.000]  今天你要和我在陰間
[00:20:23.000 --> 00:20:25.000]  不是
[00:20:25.000 --> 00:20:27.000]  你本聖經這樣翻譯
[00:20:27.000 --> 00:20:28.000]  退回給他
[00:20:28.000 --> 00:20:32.000]  今天你要和我在樂園
[00:20:32.000 --> 00:20:36.000]  在阿伯拉罕的懷中
[00:20:36.000 --> 00:20:41.000]  主耶穌說拉薩路和財主的比喻
[00:20:41.000 --> 00:20:43.000]  這個就是用一個小孩子的角度說
[00:20:43.000 --> 00:20:44.000]  回到家裏
[00:20:44.000 --> 00:20:46.000]  見到父母放學
[00:20:46.000 --> 00:20:52.000]  抱著他在阿伯拉罕的懷中
[00:20:52.000 --> 00:20:56.000]  新約聖經還有第三個的比喻
[00:20:56.000 --> 00:20:58.000]  我們又是回到很熟悉的
[00:20:58.000 --> 00:21:03.000]  保羅和提摩泰說的
[00:21:03.000 --> 00:21:04.000]  你又會背了
[00:21:04.000 --> 00:21:06.000]  不如一起背吧
[00:21:06.000 --> 00:21:07.000]  保羅說什麼呢
[00:21:07.000 --> 00:21:09.000]  那美好的將
[00:21:09.000 --> 00:21:10.000]  怎樣
[00:21:10.000 --> 00:21:12.000]  我已經打過了
[00:21:12.000 --> 00:21:14.000]  我當跑的路
[00:21:14.000 --> 00:21:16.000]  我已經跑盡了
[00:21:16.000 --> 00:21:18.000]  所信的道
[00:21:18.000 --> 00:21:21.000]  我已經守住了
[00:21:21.000 --> 00:21:24.000]  從今以後
[00:21:24.000 --> 00:21:26.000]  保羅接著說下去
[00:21:26.000 --> 00:21:33.000]  有公義的官面為我存留
[00:21:33.000 --> 00:21:35.000]  保羅就厲害了
[00:21:35.000 --> 00:21:37.000]  大使徒
[00:21:37.000 --> 00:21:40.000]  什麼翻天覆地一使徒
[00:21:40.000 --> 00:21:43.000]  由官面為他存留
[00:21:43.000 --> 00:21:44.000]  他領獎
[00:21:44.000 --> 00:21:47.000]  小女子何德何能
[00:21:47.000 --> 00:21:49.000]  上帝都不認識我是誰
[00:21:49.000 --> 00:21:52.000]  你不讀保羅最後那句
[00:21:52.000 --> 00:21:56.000]  背了這句就停在自己喜歡的那句
[00:21:56.000 --> 00:21:57.000]  不可以的
[00:21:57.000 --> 00:21:59.000]  保羅最後怎麼說
[00:21:59.000 --> 00:22:03.000]  他說是到了那一天
[00:22:03.000 --> 00:22:09.000]  公義審判的主要賜給我的
[00:22:09.000 --> 00:22:15.000]  不但賜給我
[00:22:15.000 --> 00:22:16.000]  不只是給我
[00:22:16.000 --> 00:22:25.000]  也賜給凡愛務主顯現的人
[00:22:25.000 --> 00:22:28.000]  那就包括你和我了
[00:22:28.000 --> 00:22:31.000]  不只是他
[00:22:31.000 --> 00:22:34.000]  保羅用的這個比喻不是睡覺
[00:22:34.000 --> 00:22:38.000]  保羅用的這個比喻不是回家
[00:22:38.000 --> 00:22:45.000]  保羅用的比喻是一個運動比賽的比喻
[00:22:45.000 --> 00:22:48.000]  這個運動比賽的比喻
[00:22:48.000 --> 00:22:50.000]  你不要搞錯
[00:22:50.000 --> 00:22:53.000]  我們一般人不是很喜歡運動
[00:22:53.000 --> 00:22:55.000]  我們喜歡看人運動
[00:22:55.000 --> 00:22:57.000]  是吧 英超那樣
[00:22:57.000 --> 00:22:58.000]  半夜三更在那裏看
[00:22:58.000 --> 00:22:59.000]  自己猛吃花生
[00:22:59.000 --> 00:23:01.000]  喝四罐啤酒
[00:23:01.000 --> 00:23:03.000]  結果誰運動
[00:23:03.000 --> 00:23:05.000]  你一點運動都沒有
