
[00:00:00.000 --> 00:00:06.000]  謝謝,每一位平安
[00:05:13.000 --> 00:05:18.000]  保羅都用了連續幾個,全部都是完全、全部、每次
[00:05:18.000 --> 00:05:22.000]  就是沒有例外的字眼,是一個宇宙的聲明
[00:05:22.000 --> 00:05:27.000]  保羅說我每逢我每次想起你們的時候
[00:05:27.000 --> 00:05:30.000]  就感謝我的神
[00:05:30.000 --> 00:05:33.000]  然後我每一次祈求
[00:05:33.000 --> 00:05:36.000]  為了你們所有的人祈求
[00:05:36.000 --> 00:05:39.000]  大家,就是你們所有人祈求的時候
[00:05:39.000 --> 00:05:42.000]  我總是、我一定是歡歡喜喜的
[00:05:42.000 --> 00:05:45.000]  有沒有留意,就是他用那種那種強烈的字眼
[00:05:45.000 --> 00:05:47.000]  從頭一天我認識你們
[00:05:47.000 --> 00:05:50.000]  一直到現在我坐著寫這封信
[00:05:50.000 --> 00:05:55.000]  保羅說我都是覺得你們和我在福音上有份
[00:05:55.000 --> 00:05:57.000]  我就很感謝我的神
[00:05:57.000 --> 00:06:01.000]  這裡保羅有那種很強烈的感情的字眼
[00:06:01.000 --> 00:06:06.000]  還有全部的,你可以看到保羅那種感情上的澎湃
[00:06:06.000 --> 00:06:08.000]  所以溫柔的心,是一種很澎湃的溫柔
[00:06:08.000 --> 00:06:13.000]  充滿快樂,充滿了很強烈的感恩的心
[00:06:13.000 --> 00:06:16.000]  還有第八節保羅用了一個希伯來人
[00:06:16.000 --> 00:06:19.000]  很喜歡用的表達方法,C篇經常看到的
[00:06:19.000 --> 00:06:24.000]  不過希臘文的新約聖經有時候你不知道原來就是C篇的意思
[00:06:24.000 --> 00:06:26.000]  因為保羅他也是猶太人
[00:06:26.000 --> 00:06:33.000]  他說我怎樣用一個耶穌基督的深長徹徹的想念你們眾人
[00:06:33.000 --> 00:06:35.000]  神可以為我做見證
[00:06:35.000 --> 00:06:39.000]  原來英文翻譯得好一點
[00:06:39.000 --> 00:06:41.000]  我再把它翻譯,可以這樣說
[00:06:41.000 --> 00:06:48.000]  保羅說我以耶穌基督那個最深切的深長的愛去記掛你們
[00:06:48.000 --> 00:06:53.000]  好像很笨,我的心全都拿出來做這件事
[00:06:53.000 --> 00:06:55.000]  C篇有時候看到這個
[00:06:55.000 --> 00:07:02.000]  我的心,或者凡在我裏面的
[00:07:02.000 --> 00:07:05.000]  我的深長,我的肺腑,什麼什麼什麼
[00:07:05.000 --> 00:07:09.000]  C篇很喜歡說這些字眼,其實保羅在說這件事
[00:07:09.000 --> 00:07:13.000]  保羅說我整個心全都拿出來,五臟六腑都拿出來
[00:07:13.000 --> 00:07:18.000]  耶穌基督那個愛去愛你們,去掛念你們
[00:07:18.000 --> 00:07:21.000]  好了,停在這裏,我想跟大家問
[00:07:21.000 --> 00:07:23.000]  保羅會不會誇張一點呢?
[00:07:23.000 --> 00:07:25.000]  這樣說
[00:07:25.000 --> 00:07:29.000]  有兩樣東西,第一,菲律比教會是不是好得那麼厲害
[00:07:29.000 --> 00:07:33.000]  第二,保羅為什麼這麼快樂呢?
[00:07:33.000 --> 00:07:35.000]  第二個問題先簡單一點
[00:07:35.000 --> 00:07:37.000]  保羅沒理由這麼快樂
[00:07:37.000 --> 00:07:39.000]  如果你稍微知道新約的背景
[00:07:39.000 --> 00:07:43.000]  保羅寫這封菲律比書的時候是坐牢寫的
[00:07:43.000 --> 00:07:45.000]  在羅馬坐牢寫的
[00:07:45.000 --> 00:07:49.000]  在2000年前坐牢,當然不是像現在這樣,可以讀學位
[00:07:49.000 --> 00:07:52.000]  沒有冷氣,可以申請冷氣
[00:07:52.000 --> 00:07:56.000]  很辛苦的坐牢,一天拉個洞扔他下去
[00:07:56.000 --> 00:07:58.000]  老人家,坐牢
[00:07:58.000 --> 00:08:01.000]  而且之前他沒有做錯事
[00:08:01.000 --> 00:08:04.000]  只不過為了福音的緣故,傳福音被人抓了去
[00:08:04.000 --> 00:08:06.000]  他又審不到什麼出來
[00:08:06.000 --> 00:08:09.000]  於是一直拘留他,其實就是坐牢
[00:08:09.000 --> 00:08:11.000]  保羅後來又上訴
[00:08:11.000 --> 00:08:13.000]  上訴去到羅馬
[00:08:13.000 --> 00:08:16.000]  直接去跟凱撒說,為什麼你無緣無故
[00:08:16.000 --> 00:08:18.000]  我沒有做錯事
[00:08:18.000 --> 00:08:21.000]  因為他是羅馬公民,這是很高的資格
[00:08:21.000 --> 00:08:22.000]  在猶太人來說
[00:08:22.000 --> 00:08:25.000]  為什麼你無緣無故要抓我坐牢,拘留我,不審我
[00:08:25.000 --> 00:08:28.000]  於是人們說,好,你要去就去
[00:08:28.000 --> 00:08:30.000]  過渡的時候,你看《石垃圾傳》就知道了
[00:08:30.000 --> 00:08:33.000]  下一個船過的時候,待會又沉船,又被蛇咬
[00:08:33.000 --> 00:08:35.000]  千斤萬斤才去到羅馬
[00:08:35.000 --> 00:08:39.000]  海撒弟弟哪有空來這碼綠豆東西
[00:08:39.000 --> 00:08:40.000]  你先坐一下吧
[00:08:40.000 --> 00:08:42.000]  又坐了一年多兩年
[00:08:42.000 --> 00:08:44.000]  前前後後差不多坐了五年多
[00:08:44.000 --> 00:08:48.000]  你說開心嗎?一肚子火
[00:08:48.000 --> 00:08:52.000]  你覺得保羅是否先呢?
[00:08:52.000 --> 00:08:55.000]  只有怨言,你這樣搞,我都每天都這樣捱
[00:08:55.000 --> 00:08:58.000]  都不知道什麼時候還被人抽他出去,還搶不透
[00:08:58.000 --> 00:09:01.000]  所以沒理由會這麼快樂
[00:09:01.000 --> 00:09:03.000]  所以你這樣看,你就要問這個問題
[00:09:03.000 --> 00:09:06.000]  為什麼保羅的心可以這麼快樂?
[00:09:06.000 --> 00:09:08.000]  湧出這麼大的喜樂和滿足呢?
[00:09:08.000 --> 00:09:11.000]  第二,為什麼他想到菲律賓教會的時候
[00:09:11.000 --> 00:09:14.000]  為他代託的時候,心裡面快樂得這麼厲害
[00:09:14.000 --> 00:09:18.000]  這麼滿足,這麼開心
[00:09:18.000 --> 00:09:21.000]  是不是保羅過份理想?
[00:09:21.000 --> 00:09:23.000]  因為保羅他有一個秘訣
[00:09:23.000 --> 00:09:25.000]  令到他自己這樣說的時候
[00:09:25.000 --> 00:09:30.000]  他不是騙自己,又不是騙他的讀者
[00:09:30.000 --> 00:09:34.000]  究竟保羅看見菲律賓教會的時候
[00:09:34.000 --> 00:09:36.000]  他看到什麼?
[00:09:36.000 --> 00:09:38.000]  菲律賓教會是不是一間完美的教會?
[00:09:38.000 --> 00:09:41.000]  當然不是,這個世界哪有完美的教會
[00:09:41.000 --> 00:09:44.000]  菲律賓教會都有東西的
[00:09:44.000 --> 00:09:47.000]  你看簡單單單,你讀下去的,讀到第四章
[00:09:47.000 --> 00:09:50.000]  保羅一開始的時候,有兩個姊妹在那裡吵架
[00:09:50.000 --> 00:09:53.000]  有爹,一幾個秦都基
[00:09:53.000 --> 00:09:57.000]  保羅勸他們不要再吵了
[00:09:57.000 --> 00:10:00.000]  不過很晚的,保羅接著就說了
[00:10:00.000 --> 00:10:03.000]  雖然是這樣,這兩位姊妹都是很愛神的
[00:10:03.000 --> 00:10:07.000]  他一個人在裡面,有沒有麻煩事呢?有
[00:10:07.000 --> 00:10:12.000]  但是保羅也看到那些令他自己心裡面去感恩的東西
[00:10:12.000 --> 00:10:15.000]  他又看到還有一個叫做隔離面的,也是很愛神的
[00:10:15.000 --> 00:10:18.000]  你看保羅的看法,我想和大家學習
[00:10:18.000 --> 00:10:23.000]  the look,就是你看到什麼
[00:10:23.000 --> 00:10:26.000]  我和大家好像也提過了,西人的說法裡面
[00:10:26.000 --> 00:10:29.000]  有半杯水在那裡,有不同的人看到不同的東西
[00:10:29.000 --> 00:10:33.000]  有半杯水的時候,有人看說只有半杯這麼少
[00:10:33.000 --> 00:10:36.000]  怎麼搞的,只有半杯這麼少
[00:10:36.000 --> 00:10:39.000]  有些人看的時候,好啊,有半杯,有水喝
[00:10:39.000 --> 00:10:44.000]  有果汁喝,好啊,難得這麼口渴,真的好啊
[00:10:44.000 --> 00:10:48.000]  剛剛好啊,你看看那邊的半杯
[00:10:48.000 --> 00:10:51.000]  我們告訴你,保羅在這裡
[00:10:51.000 --> 00:10:54.000]  你以為保羅不知道教會有問題嗎?他知道
[00:10:54.000 --> 00:10:57.000]  不過他看到的是那些令他感恩的東西
[00:10:57.000 --> 00:10:59.000]  那你說是不是很不現實呢?當然不是
[00:10:59.000 --> 00:11:04.000]  問題是你看到什麼,你可以看到這些壞東西
[00:11:04.000 --> 00:11:09.000]  每一間教會,每一個團契,都有些令你不快樂的人
[00:11:09.000 --> 00:11:11.000]  有些不令你不快樂的事情
[00:11:11.000 --> 00:11:14.000]  問題就是你腦子裡面,人家想到這些
[00:11:14.000 --> 00:11:17.000]  要麼你會再看到這個教會裡面還有很多令你可愛的人
[00:11:17.000 --> 00:11:21.000]  還有令你很開心快樂的人,保羅就是這樣看
[00:11:21.000 --> 00:11:24.000]  我最近在網上看到一個挺有趣的資料
[00:11:24.000 --> 00:11:26.000]  我相信是事實來的
[00:11:26.000 --> 00:11:29.000]  在一間美國的大學裡面
[00:11:29.000 --> 00:11:33.000]  有一科是心理學導論的老師
[00:11:33.000 --> 00:11:37.000]  有一天上課的時候,他就拿了一張紙出來
[00:11:37.000 --> 00:11:41.000]  他給同學,他說同學,我給你三分鐘
[00:11:41.000 --> 00:11:44.000]  你一看到這張紙,你就寫下你的感覺
[00:11:44.000 --> 00:11:48.000]  三分鐘很短的,大家讀出來是什麼
[00:11:48.000 --> 00:11:52.000]  那張紙大概就是這樣
[00:11:52.000 --> 00:11:55.000]  三分鐘,你寫吧
[00:11:55.000 --> 00:11:58.000]  於是大家就這樣三分鐘就寫了
[00:11:58.000 --> 00:12:01.000]  寫了之後,大家就讀出來
[00:12:01.000 --> 00:12:05.000]  有些人就說,這張紙裡面有一個黑色的點
[00:12:05.000 --> 00:12:08.000]  好像墨水撇了下來
[00:12:08.000 --> 00:12:14.000]  有些人就寫,這些墨水散開,很不吉利,令我們不快樂
[00:12:14.000 --> 00:12:18.000]  有些人就說,黑色是太陽,太陽不應該是這麼黑色的
[00:12:18.000 --> 00:12:23.000]  不過在左上角這個太陽,實在是大風景了
[00:12:23.000 --> 00:12:28.000]  很多普通的就寫,我看到一塊黑色的,一塊黑色的,骯髒了
[00:12:28.000 --> 00:12:30.000]  就在左上角
[00:12:30.000 --> 00:12:34.000]  讀完之後,老師說
[00:12:34.000 --> 00:12:39.000]  為什麼沒有一個人說這張紙有很多白色
[00:12:39.000 --> 00:12:41.000]  有很多很乾淨的地方
[00:12:41.000 --> 00:12:44.000]  還有很多地方可以畫圖,可以發揮
[00:12:44.000 --> 00:12:46.000]  個個都看到黑色的點
[00:12:46.000 --> 00:12:48.000]  你明白我在說什麼嗎?
[00:12:48.000 --> 00:12:51.000]  有時候我們看到那樣東西
[00:12:51.000 --> 00:12:55.000]  我走了,星期一、星期二,星期三很壞的
[00:12:55.000 --> 00:12:59.000]  說來說去,其實你知道他在說一個人的
[00:12:59.000 --> 00:13:02.000]  那這家星期三,有沒有這麼壞的人呢?
[00:13:02.000 --> 00:13:04.000]  坦白說,我都跟大家說過心事
[00:13:04.000 --> 00:13:07.000]  我坦念50年了,我信耶穌
[00:13:07.000 --> 00:13:12.000]  去過很多教會,侍奉,有幫忙,有講道,認識很多教會
[00:13:12.000 --> 00:13:16.000]  真的,我不是大理
[00:13:16.000 --> 00:13:19.000]  講教會的壞事,我知道很多,你多多聲
[00:13:19.000 --> 00:13:23.000]  多壞都有,壞到講不出口
[00:13:23.000 --> 00:13:26.000]  壞到還有一些後來坐牢的
[00:13:26.000 --> 00:13:28.000]  就是因為他太壞
[00:13:28.000 --> 00:13:31.000]  為什麼我還站在這裡講道呢?
[00:13:31.000 --> 00:13:35.000]  我是不是不現實呢?問題是你看什麼
[00:13:35.000 --> 00:13:38.000]  我在加拿大有八年的時間
[00:13:38.000 --> 00:13:41.000]  除了教神學之外,我在一個電台裡面工作
[00:13:41.000 --> 00:13:43.000]  有些人在加拿大多倫多回來知道
[00:13:43.000 --> 00:13:46.000]  我那裡就是主持節目的
[00:13:46.000 --> 00:13:48.000]  晚上主持節目
[00:13:48.000 --> 00:13:53.000]  那時候,那段日子裡面,我學到一樣東西
[00:13:53.000 --> 00:13:58.000]  我不知道這樣跟大家分享,你有沒有給你一些靈感
[00:13:58.000 --> 00:14:01.000]  我晚上做節目
[00:14:01.000 --> 00:14:05.000]  做了一年多的節目
[00:14:05.000 --> 00:14:08.000]  開始有一兩個人
[00:14:08.000 --> 00:14:10.000]  他那時候經常叫fax
[00:14:10.000 --> 00:14:13.000]  現在不是,你知道嗎?那些年代,古老的
[00:14:13.000 --> 00:14:16.000]  fax機,fax上來的,電台那裡
[00:14:16.000 --> 00:14:19.000]  就罵到我九血淋頭
[00:14:19.000 --> 00:14:23.000]  罵得很肉,總之是罵的
[00:14:23.000 --> 00:14:27.000]  經常這樣罵我幾次,我就很depressed
[00:14:27.000 --> 00:14:30.000]  情緒很低落,那時候有冬天我最記得
[00:14:30.000 --> 00:14:33.000]  就是開車,我也很慘,我一毛錢都不收你
[00:14:33.000 --> 00:14:35.000]  免費的,我來做一個義務的工作
[00:14:35.000 --> 00:14:38.000]  去跟別人講一下心事,讓他們講一下心事
[00:14:38.000 --> 00:14:40.000]  勸解一下
[00:14:40.000 --> 00:14:43.000]  我是做完全是,我沒有什麼好處
[00:14:43.000 --> 00:14:46.000]  晚上我不知道多好,回去陪女兒
[00:14:46.000 --> 00:14:48.000]  我預備明天教書
[00:14:48.000 --> 00:14:50.000]  為什麼要這麼辛苦,走來開車
[00:14:50.000 --> 00:14:53.000]  又要雪地開大輪去,去到的時候
[00:14:53.000 --> 00:14:56.000]  上去fax上來,回去一次一次,解釋到
[00:14:56.000 --> 00:14:59.000]  又fax了一張書,又罵我
[00:14:59.000 --> 00:15:02.000]  很不開心,做什麼東西
[00:15:02.000 --> 00:15:05.000]  後來我開始留意到一件事
[00:15:05.000 --> 00:15:09.000]  就是那兩三個罵我
[00:15:09.000 --> 00:15:12.000]  我又開始發覺,我去到外面喝東西,吃東西
[00:15:12.000 --> 00:15:15.000]  下午跟朋友的時候,那些人認得我
[00:15:15.000 --> 00:15:18.000]  走過來,博士,我很喜歡聽你的節目
[00:15:18.000 --> 00:15:22.000]  你真的講得好,我說不是,我盡量努力
[00:15:22.000 --> 00:15:25.000]  你的題目真的很重要,你這個題目幫助很多人
[00:15:25.000 --> 00:15:28.000]  移民,老人家,婚姻有問題
[00:15:28.000 --> 00:15:31.000]  你這樣說了,或者他講了心事
[00:15:31.000 --> 00:15:34.000]  你在他心機裡面,很幫助我們
[00:15:34.000 --> 00:15:37.000]  我慢慢慢慢開始明白一件事
[00:15:37.000 --> 00:15:43.000]  那幾個人,不值得我決定我做不做這件事
[00:15:43.000 --> 00:15:46.000]  還有上萬的人,他不出聲
[00:15:46.000 --> 00:15:49.000]  他不會fax上來,博士你真的講得好
[00:15:49.000 --> 00:15:52.000]  他不講的,fax上來都會罵你
[00:15:52.000 --> 00:15:55.000]  他罵你才有這樣的動力,不知道為什麼
[00:15:55.000 --> 00:15:58.000]  這個世界,真的很可惜
[00:15:58.000 --> 00:16:01.000]  總之,我就開始明白一件事
[00:16:01.000 --> 00:16:04.000]  如果我因為他不做
[00:16:04.000 --> 00:16:07.000]  他對於我太重要了,你聽得懂我說什麼嗎
[00:16:07.000 --> 00:16:10.000]  我不需要對我那麼重要
[00:16:10.000 --> 00:16:13.000]  所以,我就繼續做,一直做,做白目
[00:16:13.000 --> 00:16:16.000]  直到我離開加拿大
[00:16:16.000 --> 00:16:19.000]  我告訴大家,這個就是,你看看什麼
[00:16:19.000 --> 00:16:22.000]  當然是看著那幾封fax
[00:16:22.000 --> 00:16:25.000]  你心都緊緊的,有人這樣罵你
[00:16:25.000 --> 00:16:28.000]  還有你講的,竟然有些人這麼不喜歡
[00:16:28.000 --> 00:16:31.000]  我馬上告訴你,我有幾萬人很喜歡我
[00:16:31.000 --> 00:16:34.000]  哈哈哈哈
[00:16:34.000 --> 00:16:37.000]  那我很快就下去了,你明白嗎
[00:16:37.000 --> 00:16:40.000]  我為什麼要為了那兩三個
[00:16:40.000 --> 00:16:43.000]  那我也反省自己,不是說我不理
[00:16:43.000 --> 00:16:46.000]  但我覺得我不應該為了那兩三個
[00:16:46.000 --> 00:16:49.000]  同樣一樣,今天你和我在這個地方
[00:16:49.000 --> 00:16:52.000]  你來到這裡的時候,你看到什麼
[00:16:52.000 --> 00:16:55.000]  全福堂肯定不是一半水,有半杯水
[00:16:55.000 --> 00:16:58.000]  是不是,你以為我不知道什麼,我也知道
[00:16:58.000 --> 00:17:01.000]  全福堂都有它的弱點
[00:17:01.000 --> 00:17:04.000]  全福堂裡面都有令你不快樂的人,都還沒頂
[00:17:04.000 --> 00:17:07.000]  不過問題是,你來到這裡,你看到什麼
[00:17:07.000 --> 00:17:10.000]  每次我來到全福堂的時候,見到一些頂展會
[00:17:10.000 --> 00:17:13.000]  一個很普通的頂展會,一早就站在門口
[00:17:13.000 --> 00:17:16.000]  派一個程序單
[00:17:16.000 --> 00:17:19.000]  還沒有人來
[00:17:19.000 --> 00:17:22.000]  整個層都空的,他就站在門口等
[00:17:22.000 --> 00:17:25.000]  我心裡面很感動
[00:17:25.000 --> 00:17:28.000]  我見到這些頂展會,本來是
[00:17:28.000 --> 00:17:31.000]  初初是會有,沒有什麼特別的侍奉
[00:17:31.000 --> 00:17:34.000]  現在開始,現在來領敬拜
[00:17:34.000 --> 00:17:37.000]  領師哥,心裡很感動
[00:17:37.000 --> 00:17:40.000]  很多這些東西,每一個人
[00:17:40.000 --> 00:17:43.000]  你看到在生命裡面,都值得你欣賞的東西
[00:17:43.000 --> 00:17:46.000]  為什麼你不看看那些東西
[00:17:46.000 --> 00:17:49.000]  頂展會走過來的時候,一齊來到的時候
[00:17:49.000 --> 00:17:52.000]  你只看到那些令你不開心的東西
[00:17:52.000 --> 00:17:55.000]  全福堂很麻煩的,遲了又不讓你進
[00:17:55.000 --> 00:17:58.000]  這麼壞,你看看
[00:17:58.000 --> 00:18:01.000]  今天我想站在這裡,我本來沒想過說這件事
[00:18:01.000 --> 00:18:04.000]  不知道為什麼兩點鐘那個堂突然興起,說完,現在繼續說下去
[00:18:04.000 --> 00:18:07.000]  再說一次,未必完全相同
[00:18:07.000 --> 00:18:10.000]  今天我站在這裡,真是
[00:18:10.000 --> 00:18:13.000]  我自己知道,我不是以一個全福堂的
[00:18:13.000 --> 00:18:16.000]  顧問、目者
[00:18:16.000 --> 00:18:19.000]  的身份跟大家說
[00:18:19.000 --> 00:18:22.000]  我跟一個用一個弟兄的角度說
[00:18:22.000 --> 00:18:25.000]  你說一到時間就關門,不讓你進
[00:18:25.000 --> 00:18:28.000]  為什麼這麼絕情
[00:18:28.000 --> 00:18:31.000]  我自己也想來的,我遲到了
[00:18:31.000 --> 00:18:34.000]  我遲到了,因為我塞車
[00:18:34.000 --> 00:18:37.000]  是不是這樣,合不合理呢,合理的
[00:18:37.000 --> 00:18:40.000]  正常我自己心裏面想跟你說一句話
[00:18:40.000 --> 00:18:43.000]  我沒有人要你3點3開始崇拜
[00:18:43.000 --> 00:18:46.000]  你是預了3點3回來的
[00:18:46.000 --> 00:18:49.000]  我覺得你可以預備2點9回來
[00:18:49.000 --> 00:18:52.000]  那就塞車,有他塞15分鐘,塞20分鐘你都可以來到
[00:18:52.000 --> 00:18:55.000]  你可以早點來
[00:18:55.000 --> 00:18:58.000]  你這樣說話
[00:18:58.000 --> 00:19:01.000]  我教了二十多年書
[00:19:01.000 --> 00:19:04.000]  我都是這樣說話的,跟學生
[00:19:04.000 --> 00:19:07.000]  每次交文的時候,deadline是一定有人遲的
[00:19:07.000 --> 00:19:10.000]  遲的時候差不多每次都一定有人說我昨晚電腦壞了
[00:19:10.000 --> 00:19:13.000]  我的答案就是
[00:19:13.000 --> 00:19:16.000]  你不是昨晚才做的嗎
[00:19:16.000 --> 00:19:19.000]  你可以上個星期交給我的
[00:19:19.000 --> 00:19:22.000]  對不起,我照樣遲了,扣一個grade
[00:19:22.000 --> 00:19:25.000]  我當然不高興
[00:19:25.000 --> 00:19:28.000]  我自己是這樣想,這是一個有spirit的地方
[00:19:28.000 --> 00:19:31.000]  如果你們要崇拜的時候
[00:19:31.000 --> 00:19:34.000]  你15分鐘來,為什麼要這麼早
[00:19:34.000 --> 00:19:37.000]  很多時候你都會很快的去
[00:19:37.000 --> 00:19:40.000]  你坐廁所都要15分鐘,說得比較難聽
[00:19:40.000 --> 00:19:43.000]  為什麼你不能15分鐘來
[00:19:43.000 --> 00:19:46.000]  如果你預了15分鐘來坐的時候
[00:19:46.000 --> 00:19:49.000]  我告訴你,你很少遲到
[00:19:49.000 --> 00:19:52.000]  就算那次我都試過,因為傾盆大雨,大塞車
[00:19:52.000 --> 00:19:55.000]  我塞在巴士上,我根本去不了
[00:19:55.000 --> 00:19:58.000]  根本沒辦法,你都不會生氣
[00:19:58.000 --> 00:20:01.000]  這是意外,意外就是意外
[00:20:01.000 --> 00:20:04.000]  但是我們心是這樣來
[00:20:04.000 --> 00:20:07.000]  坐在這裡,我們預備自己好好的敬拜
[00:20:07.000 --> 00:20:10.000]  我去過很多的教會
