
[00:00:00.000 --> 00:00:04.800]  各位朋友弟兄姊妹你們好
[00:03:27.440 --> 00:03:29.440]  我所親愛的
[00:03:29.440 --> 00:03:31.440]  心所喜悅的
[00:03:31.440 --> 00:03:33.440]  我要將我的靈賜給他
[00:03:33.440 --> 00:03:35.440]  他必將功利傳給外邦
[00:03:35.440 --> 00:03:39.440]  他不爭吵不宣揚
[00:03:39.440 --> 00:03:43.440]  在街上也沒有人聽見他的聲音
[00:03:43.440 --> 00:03:47.440]  壓傷的路位他不截斷
[00:03:47.440 --> 00:03:51.440]  將殘的燈火他不吹滅
[00:03:51.440 --> 00:03:53.440]  直到他使功利得勝
[00:03:53.440 --> 00:03:57.440]  外邦人都要仰望他的名
[00:03:57.440 --> 00:04:01.440]  這段經文我想大家都耳熟能詳
[00:04:01.440 --> 00:04:05.440]  馬太福音和馬可和路加福音有些不同
[00:04:05.440 --> 00:04:09.440]  馬可福音和路加福音記載的程序
[00:04:09.440 --> 00:04:13.440]  是主要跟著耶穌的死亡時間記錄下來
[00:04:13.440 --> 00:04:15.440]  而馬太就有些不同
[00:04:15.440 --> 00:04:19.440]  馬太福音有時將有關的經文整合
[00:04:19.440 --> 00:04:25.440]  讓我們容易理解一些主題性的教導
[00:04:25.440 --> 00:04:29.440]  例如今天我想和大家分享的經文
[00:04:29.440 --> 00:04:33.440]  其實第十二章的事發生在第十一章之前
[00:04:33.440 --> 00:04:43.440]  但士徒馬太將凡奴婦擔重擔放在第十二章之前
[00:04:43.440 --> 00:04:48.440]  我相信如果我們用這段經文去理解第十二章
[00:04:48.440 --> 00:04:50.440]  我們就更容易明白
[00:04:50.440 --> 00:04:55.440]  所以今天我想說說我分享這段經文的結構
[00:04:55.440 --> 00:05:02.440]  我會將馬太福音第十二章一到第一節分成三段
[00:05:02.440 --> 00:05:06.440]  一到八節是安息日摘墨碎那一段
[00:05:06.440 --> 00:05:10.440]  九到十四節是醫好萎縮了手的人
[00:05:10.440 --> 00:05:18.440]  馬太福音最後十五到二十一節是神揀選的僕人
[00:05:18.440 --> 00:05:22.440]  而我主要想藉著這三段經文去解釋
[00:05:22.440 --> 00:05:31.440]  我現在括著的經文有兩個主要的集中題目
[00:05:31.440 --> 00:05:37.440]  第一是耶穌基督如何令我們得到安息
[00:05:37.440 --> 00:05:41.440]  而耶穌基督教跟我們說
[00:05:41.440 --> 00:05:44.440]  祂心裡柔和謙卑我們當服祂的額
[00:05:44.440 --> 00:05:46.440]  我們要向祂學習
[00:05:46.440 --> 00:05:48.440]  學習什麼呢?
[00:05:48.440 --> 00:05:53.440]  今天我希望我的分享可以達到這兩個目的
[00:05:53.440 --> 00:05:57.440]  首先我們看第一段經文
[00:05:57.440 --> 00:06:00.440]  第一段經文有提到安息日的時候
[00:06:00.440 --> 00:06:05.440]  耶穌的門徒肚餓摘了墨碎來吃
[00:06:05.440 --> 00:06:11.440]  這段經文有四個我現在括著的詞彙
[00:06:11.440 --> 00:06:13.440]  我們要特別解釋
[00:06:13.440 --> 00:06:17.440]  因為這些要和舊約的經文有關
[00:06:17.440 --> 00:06:19.440]  我解釋這段經文之前
[00:06:19.440 --> 00:06:23.440]  首先將這四個方面從舊約裡了解
[00:06:23.440 --> 00:06:28.440]  然後再將這段經文嘗試解釋給大家聽
[00:06:28.440 --> 00:06:30.440]  第一句是安息日
[00:06:30.440 --> 00:06:34.440]  接著我們留意到耶穌用兩個故事
[00:06:34.440 --> 00:06:37.440]  回應法理錯人的控訴
[00:06:37.440 --> 00:06:40.440]  就是大衛的事和祭司的事
[00:06:40.440 --> 00:06:45.440]  最後耶穌基督引用我喜愛憐憫
[00:06:45.440 --> 00:06:48.440]  不喜愛祭祀的這段說話回應他們
[00:06:48.440 --> 00:06:52.440]  我要解釋這四個方面
[00:06:52.440 --> 00:06:54.440]  首先我們看安息日
[00:06:54.440 --> 00:06:56.440]  安息日在創世紀
[00:06:56.440 --> 00:06:58.440]  在舊約聖經裡的創世紀和十誡
[00:06:58.440 --> 00:07:00.440]  享祝埃及紀都有提及到
[00:07:00.440 --> 00:07:04.440]  在創世紀的時候第二章提到
[00:07:04.440 --> 00:07:07.440]  神創造天地
[00:07:07.440 --> 00:07:09.440]  用六日時間
[00:07:09.440 --> 00:07:14.440]  到第七日神就休息
[00:07:14.440 --> 00:07:18.440]  因為頭六日已經完成了一切創造的工作
[00:07:18.440 --> 00:07:22.440]  這裡提到神賜福給第七日
[00:07:22.440 --> 00:07:24.440]  將祂分別為聖
[00:07:24.440 --> 00:07:28.440]  分別為聖的意思是屬於神自己
[00:07:28.440 --> 00:07:29.440]  第七日
[00:07:29.440 --> 00:07:31.440]  這裡提到神安息了
[00:07:31.440 --> 00:07:35.440]  因為祂揭了一切創造的功
[00:07:35.440 --> 00:07:37.440]  首先我想強調
[00:07:37.440 --> 00:07:39.440]  這裡講得很清楚
[00:07:39.440 --> 00:07:42.440]  神是第七日安息日的主人
[00:07:42.440 --> 00:07:45.440]  因為是神主動將這一日分別出來
[00:07:45.440 --> 00:07:46.440]  當是屬於祂自己
[00:07:46.440 --> 00:07:49.440]  分別為聖就是屬於神的意思
[00:07:49.440 --> 00:07:50.440]  神是聖鐵
[00:07:50.440 --> 00:07:52.440]  神將一件事分別為聖
[00:07:52.440 --> 00:07:54.440]  將它歸於自己所有
[00:07:54.440 --> 00:07:56.440]  這裡也要留意
[00:07:56.440 --> 00:07:58.440]  神安息了
[00:07:58.440 --> 00:08:02.440]  祂停了一切創造的功
[00:08:02.440 --> 00:08:05.440]  這裡強調是祂創造的工作
[00:08:05.440 --> 00:08:07.440]  不是表示神不再做工作
[00:08:07.440 --> 00:08:10.440]  因為創造的工作已經完成了
[00:08:10.440 --> 00:08:14.440]  但神現在仍然維持已經創造的工作
[00:08:14.440 --> 00:08:16.440]  所以我們要大家明白
[00:08:16.440 --> 00:08:18.440]  在安息日神不是不做事
[00:08:18.440 --> 00:08:21.440]  神只是不再做新的創造工作
[00:08:21.440 --> 00:08:23.440]  而祂仍然繼續做事
[00:08:23.440 --> 00:08:26.440]  維持已經創造的工作
[00:08:26.440 --> 00:08:33.440]  第二段經文是《出埃及記》第十十節
[00:08:33.440 --> 00:08:35.440]  其中一節是
[00:08:35.440 --> 00:08:38.440]  當紀念安息日守為聖日
[00:08:38.440 --> 00:08:39.440]  為什麼呢?
[00:08:39.440 --> 00:08:41.440]  因為祂說六日要勞碌你們
[00:08:41.440 --> 00:08:43.440]  做你們自己的工作
[00:08:43.440 --> 00:08:46.440]  但第七日是向耶和華你的神守
[00:08:46.440 --> 00:08:53.440]  即是安息日主角是神耶和華
[00:08:53.440 --> 00:08:59.440]  而被造之人要在這一天停了工作
[00:08:59.440 --> 00:09:03.440]  向神負責
[00:09:03.440 --> 00:09:07.440]  我們看到其實有個原因
[00:09:07.440 --> 00:09:13.440]  因為第十十節的誡命主要是神的憐憫
[00:09:13.440 --> 00:09:17.440]  神給我們時間休息
[00:09:17.440 --> 00:09:19.440]  放下勞碌
[00:09:19.440 --> 00:09:21.440]  因為我們已經做了六天
[00:09:21.440 --> 00:09:24.440]  而這一天的休息不是要我們做其他事
[00:09:24.440 --> 00:09:26.440]  而是要我們親近神
[00:09:26.440 --> 00:09:28.440]  敬拜神
[00:09:28.440 --> 00:09:29.440]  與神和好
[00:09:29.440 --> 00:09:30.440]  與神同行
[00:09:30.440 --> 00:09:32.440]  這才是目的
[00:09:32.440 --> 00:09:34.440]  所以我們看到
[00:09:34.440 --> 00:09:36.440]  第一在這兩段經文中告訴我們
[00:09:36.440 --> 00:09:40.440]  神是安息日的主
[00:09:40.440 --> 00:09:42.440]  因為這一天是由祂定
[00:09:42.440 --> 00:09:44.440]  祂分別為聖給自己
[00:09:44.440 --> 00:09:48.440]  而這一天是給我們向耶和華守的
[00:09:48.440 --> 00:09:51.440]  即是安息日是為人而設的
[00:09:51.440 --> 00:09:53.440]  人不是為安息日而設
[00:09:53.440 --> 00:09:56.440]  反而是安息日為人而設
[00:09:56.440 --> 00:09:57.440]  因為神的憐憫
[00:09:57.440 --> 00:09:59.440]  給我們可以有休息
[00:09:59.440 --> 00:10:01.440]  可以有時間親近祂
[00:10:01.440 --> 00:10:02.440]  敬拜祂
[00:10:02.440 --> 00:10:03.440]  與祂和好
[00:10:03.440 --> 00:10:05.440]  這才是安息
[00:10:05.440 --> 00:10:07.440]  真正的安息
[00:10:07.440 --> 00:10:09.440]  安息日的重點是
[00:10:09.440 --> 00:10:13.440]  安息日是耶和華所定的聖日
[00:10:13.440 --> 00:10:15.440]  是神做主的
[00:10:15.440 --> 00:10:17.440]  因為是由祂定出來的
[00:10:17.440 --> 00:10:19.440]  祂停了做創造之工
[00:10:19.440 --> 00:10:24.440]  但祂仍然的工作是維持已經創造的宇宙
[00:10:24.440 --> 00:10:27.440]  第二
[00:10:27.440 --> 00:10:30.440]  安息日是我們為人而設
[00:10:30.440 --> 00:10:32.440]  向耶和華守的
[00:10:32.440 --> 00:10:34.440]  有兩個目的
[00:10:34.440 --> 00:10:37.440]  第一個是讓我們有時間休息
[00:10:37.440 --> 00:10:40.440]  這是神的恩典和憐憫
[00:10:40.440 --> 00:10:42.440]  這些時間休息的時候
[00:10:42.440 --> 00:10:44.440]  可以讓我們思想神
[00:10:44.440 --> 00:10:45.440]  親近神
[00:10:45.440 --> 00:10:46.440]  敬拜神
[00:10:46.440 --> 00:10:48.440]  叫我們與神和好
[00:10:48.440 --> 00:10:49.440]  與神同行
[00:10:49.440 --> 00:10:52.440]  這才是真正的安息
[00:10:52.440 --> 00:10:57.440]  但如果要真正進入安息
[00:10:57.440 --> 00:10:58.440]  要與神和好
[00:10:58.440 --> 00:11:00.440]  與神同行
[00:11:00.440 --> 00:11:01.440]  有一個條件
[00:11:01.440 --> 00:11:04.440]  就是我們要解決罪的問題
[00:11:04.440 --> 00:11:09.440]  因為罪將人與聖地的上帝隔了
[00:11:09.440 --> 00:11:12.440]  我們如果要進入安息與神和好
[00:11:12.440 --> 00:11:14.440]  首先就要解決罪的問題
[00:11:14.440 --> 00:11:16.440]  今天的主題是
[00:11:16.440 --> 00:11:20.440]  我相信馬太安排了十一章
[00:11:20.440 --> 00:11:22.440]  結尾耶穌基督說
[00:11:22.440 --> 00:11:25.440]  他的呃是輕省的一段
[00:11:25.440 --> 00:11:31.440]  就是今天我們想用十二節去解的經文內容
[00:11:31.440 --> 00:11:34.440]  如何解決罪的問題呢
[00:11:34.440 --> 00:11:36.440]  我們繼續看下去
[00:11:36.440 --> 00:11:40.440]  我們先看耶穌基督說的這兩個故事
[00:11:40.440 --> 00:11:42.440]  第一他提到
[00:11:42.440 --> 00:11:46.440]  大衛和跟從他的人飢餓的時候所做的事
[00:11:46.440 --> 00:11:48.440]  耶穌問第一次
[00:11:48.440 --> 00:11:50.440]  你沒有念過嗎
[00:11:50.440 --> 00:11:52.440]  你沒有讀過這段經文嗎
[00:11:52.440 --> 00:11:55.440]  所以我們現在就看看
[00:11:55.440 --> 00:11:59.440]  耶穌基督所說的這段故事有什麼事呢
[00:11:59.440 --> 00:12:03.440]  這段故事原來是在撒姆爾記的第21章
[00:12:03.440 --> 00:12:07.440]  當時索羅王正在追殺大衛
[00:12:07.440 --> 00:12:10.440]  所以大衛和他的隨從者逃避
[00:12:10.440 --> 00:12:13.440]  走到一個地方叫那白的地方
[00:12:13.440 --> 00:12:17.440]  當時找到那白的祭司阿希米勒
[00:12:17.440 --> 00:12:20.440]  去到那裡的時候他們沒有東西吃
[00:12:20.440 --> 00:12:23.440]  他就問這個祭司
[00:12:23.440 --> 00:12:27.440]  求你給我五個餅或其他別樣的食物
[00:12:27.440 --> 00:12:29.440]  祭司就跟大衛說
[00:12:29.440 --> 00:12:31.440]  我手上沒有其他尋常的餅
[00:12:31.440 --> 00:12:33.440]  只有聖餅
[00:12:33.440 --> 00:12:37.440]  如果你的少年跟從者沒有親近過婦人
[00:12:37.440 --> 00:12:38.440]  是潔淨的
[00:12:38.440 --> 00:12:41.440]  我們才可以給你吃
[00:12:41.440 --> 00:12:44.440]  大衛就跟這個祭司阿希米勒說
[00:12:44.440 --> 00:12:47.440]  我們有三天都沒有親近過婦人
[00:12:47.440 --> 00:12:49.440]  所以我們是潔淨的
[00:12:49.440 --> 00:12:53.440]  那祭司就拿這個聖餅給他們
[00:12:53.440 --> 00:12:56.440]  因為當時是沒有其他餅可以給他們吃的
[00:12:56.440 --> 00:12:59.440]  只有剩下的陳設餅
[00:12:59.440 --> 00:13:02.440]  這個就是當時的故事
[00:13:02.440 --> 00:13:05.440]  他們沒有其他食物和其他選擇
[00:13:05.440 --> 00:13:10.440]  為了不讓他們飢餓的時候
[00:13:10.440 --> 00:13:15.440]  這個祭司就把陳設餅給他們吃
[00:13:15.440 --> 00:13:17.440]  但這件事還沒有完結
[00:13:17.440 --> 00:13:19.440]  大家要記得
[00:13:19.440 --> 00:13:21.440]  素羅是神高納的王
[00:13:21.440 --> 00:13:23.440]  大衛也是神高納的王
[00:13:23.440 --> 00:13:26.440]  但當時大衛是沒有獎賞的
[00:13:26.440 --> 00:13:32.440]  如果我們再看素羅和他的士兵
[00:13:32.440 --> 00:13:36.440]  追到那白這個地方找到阿希米勒
[00:13:36.440 --> 00:13:43.440]  知道阿希米勒幫助了大衛和他的隨從者之後
[00:13:43.440 --> 00:13:47.440]  他就說你和你的全家都是該死的
[00:13:47.440 --> 00:13:51.440]  就吩咐他左右的侍衛去殺耶和華的祭司
[00:13:51.440 --> 00:13:54.440]  這是一個很大的惡
[00:13:54.440 --> 00:13:57.440]  因為素羅作為神高納的王
[00:13:57.440 --> 00:14:01.440]  竟然要下命令去殺耶和華的祭司
[00:14:01.440 --> 00:14:03.440]  因為他幫助大衛
[00:14:03.440 --> 00:14:07.440]  幫助大衛就是威脅他個人的權力
[00:14:07.440 --> 00:14:09.440]  是自己的私心
[00:14:09.440 --> 00:14:13.440]  所以他要明知那些是耶和華的祭司都要去殺
[00:14:13.440 --> 00:14:17.440]  但他這個命令連他的臣子都不肯去做
[00:14:17.440 --> 00:14:19.440]  因為他們都是以色列的子民
[00:14:19.440 --> 00:14:24.440]  他們都不敢去殺神的祭司
[00:14:24.440 --> 00:14:30.440]  所以素羅找了一個以東人叫多益去殺祭司
[00:14:30.440 --> 00:14:33.440]  那次的殺戮是一個屠城的殺戮
[00:14:33.440 --> 00:14:37.440]  因為聖經記載他殺穿了世麻布爾忽德
[00:14:37.440 --> 00:14:41.440]  世麻布爾忽德是那些祭司的制服
[00:14:41.440 --> 00:14:43.440]  他又殺了85人
[00:14:44.440 --> 00:14:48.440]  另外又殺了城內的男女孩童
[00:14:48.440 --> 00:14:53.440]  吃奶的牛羊奴盡刀殺滅
[00:14:53.440 --> 00:14:57.440]  是一個很悲慘的屠城的故事
[00:14:57.440 --> 00:15:01.440]  也是素羅王犯的一個大惡
[00:15:01.440 --> 00:15:04.440]  大家想一想
[00:15:04.440 --> 00:15:09.440]  我們就開始明白到
[00:15:09.440 --> 00:15:15.440]  耶穌基督引用大衛這個故事是和他有關係的
[00:15:15.440 --> 00:15:18.440]  我們待會再看他的關係在哪裏
[00:15:18.440 --> 00:15:21.440]  第二個引用就是
[00:15:21.440 --> 00:15:25.440]  祭司在聖殿裏面犯了安息日都不算有罪
[00:15:25.440 --> 00:15:28.440]  你們沒有念過嗎?
[00:15:28.440 --> 00:15:30.440]  第二次問這個問題
[00:15:30.440 --> 00:15:35.440]  問他們是否熟悉我們現在說的舊約聖經
[00:15:35.440 --> 00:15:38.440]  當然在聖經裏面有很多的記載
[00:15:38.440 --> 00:15:42.440]  他們規範了祭司的工作
[00:15:42.440 --> 00:15:45.440]  例如他們在安息日的時候
[00:15:45.440 --> 00:15:52.440]  要做工的要把製餅排列在耀華面前
[00:15:52.440 --> 00:15:54.440]  也要獻祭羔羊
[00:15:54.440 --> 00:15:58.440]  所以在文素記裏面也有很多祭司在安息日做的工作
[00:15:58.440 --> 00:16:01.440]  所以對一個祭司來說
[00:16:01.440 --> 00:16:03.440]  安息日做事是正常的
[00:16:03.440 --> 00:16:06.440]  所以你不可以挑戰他
[00:16:06.440 --> 00:16:08.440]  但問題來了
[00:16:08.440 --> 00:16:10.440]  如果我們說大衛是王
[00:16:10.440 --> 00:16:13.440]  耶穌基督如果說自己是王
[00:16:13.440 --> 00:16:17.440]  我們後來新約聖經給我們看也明白
[00:16:17.440 --> 00:16:21.440]  但如果耶穌基督引用祭司又是甚麼意思呢?
[00:16:21.440 --> 00:16:25.440]  因為馬太福音一開始第一章就說
[00:16:25.440 --> 00:16:30.440]  耶穌基督是猶大的支派
[00:16:30.440 --> 00:16:32.440]  不是利美派
[00:16:32.440 --> 00:16:34.440]  所以在摩西之後
[00:16:34.440 --> 00:16:37.440]  只可以利美人做祭司
[00:16:37.440 --> 00:16:40.440]  耶穌基督也不是利美派支派的人
[00:16:40.440 --> 00:16:44.440]  究竟祂在這裏說祭司是甚麼意思呢?
[00:16:44.440 --> 00:16:46.440]  如果我們留意稍後會解釋
[00:16:46.440 --> 00:16:48.440]  原來是有意義的
[00:16:48.440 --> 00:16:52.440]  所以祂引用大衛的故事和祭司
[00:16:52.440 --> 00:16:54.440]  在安息日工作
[00:16:54.440 --> 00:16:58.440]  原來是有一個更加深層次的意思
[00:16:58.440 --> 00:17:01.440]  在我解釋這兩段之前
[00:17:01.440 --> 00:17:03.440]  我解釋第四部分
[00:17:03.440 --> 00:17:04.440]  就是我喜愛連率
[00:17:04.440 --> 00:17:06.440]  不喜愛制止這段
[00:17:06.440 --> 00:17:10.440]  這段在荷西亞書第六章說
[00:17:10.440 --> 00:17:13.440]  這段經文是當以色列
[00:17:13.440 --> 00:17:15.440]  即南北兩國的北邊國
[00:17:15.440 --> 00:17:17.440]  所羅門之後
[00:17:17.440 --> 00:17:20.440]  以色列國分開南北兩邊
[00:17:20.440 --> 00:17:21.440]  南邊是猶大國
[00:17:21.440 --> 00:17:23.440]  北邊是以色列國
[00:17:23.440 --> 00:17:25.440]  以色列亡國之前
[00:17:25.440 --> 00:17:27.440]  被亞述人毀滅之前
[00:17:27.440 --> 00:17:31.440]  神藉荷西亞先知寫了荷西亞書
[00:17:31.440 --> 00:17:33.440]  當時是責備這些以色列人
[00:17:33.440 --> 00:17:35.440]  沒有悔改的誠意
[00:17:35.440 --> 00:17:37.440]  這裏說主
[00:17:37.440 --> 00:17:39.440]  主就是耶和華
[00:17:39.440 --> 00:17:41.440]  是上帝
[00:17:41.440 --> 00:17:45.440]  以法連是其中一族的名字
[00:17:45.440 --> 00:17:47.440]  我向你怎樣行呢?
[00:17:47.440 --> 00:17:49.440]  猶大又是另外一族
[00:17:49.440 --> 00:17:51.440]  猶大支派
[00:17:51.440 --> 00:17:53.440]  我可以向你作甚麼呢?
[00:17:53.440 --> 00:17:54.440]  因為你們的善良
[00:17:54.440 --> 00:17:56.440]  已經好像早晨的雲霧一樣
[00:17:56.440 --> 00:17:58.440]  消散作速散的金露
[00:17:58.440 --> 00:18:00.440]  你們已經沒有了你們的善良
[00:18:00.440 --> 00:18:02.440]  沒有了你們的憐憫心
[00:18:02.440 --> 00:18:05.440]  我會藉著先知去懇佛他們
[00:18:05.440 --> 00:18:08.440]  我用口中的話去殺戮他們
[00:18:08.440 --> 00:18:10.440]  我施行審判
[00:18:10.440 --> 00:18:12.440]  我喜愛連述
[00:18:12.440 --> 00:18:14.440]  不喜愛祭祀
[00:18:14.440 --> 00:18:16.440]  喜愛認識神
[00:18:16.440 --> 00:18:18.440]  勝於凡濟
[00:18:18.440 --> 00:18:20.440]  這段第六節的經文
[00:18:20.440 --> 00:18:23.440]  大家留意是跟著第五節說的
[00:18:23.440 --> 00:18:27.440]  是耶和華神上帝
[00:18:27.440 --> 00:18:30.440]  跟他們這些以色列人說
[00:18:30.440 --> 00:18:33.440]  所以我們看下去
[00:18:33.440 --> 00:18:35.440]  我喜愛你們有憐憫
[00:18:35.440 --> 00:18:37.440]  不喜愛你們給我的祭祀
[00:18:37.440 --> 00:18:39.440]  我喜愛你們認識神
[00:18:39.440 --> 00:18:42.440]  勝於你們給我的凡濟
[00:18:42.440 --> 00:18:44.440]  我們要這樣去了解
[00:18:44.440 --> 00:18:46.440]  同時我們也要
[00:18:46.440 --> 00:18:47.440]  有一樣很重要的
[00:18:47.440 --> 00:18:48.440]  就是我們要將
[00:18:48.440 --> 00:18:52.440]  整句話的精神一起說
[00:18:52.440 --> 00:18:55.440]  雖然馬太福音說頭兩句
[00:18:55.440 --> 00:18:57.440]  但他的對象當時是
[00:18:57.440 --> 00:19:00.440]  很熟悉聖經的法利賽人
[00:19:00.440 --> 00:19:01.440]  這些法利賽人
[00:19:01.440 --> 00:19:03.440]  你講頭他就知道了
[00:19:03.440 --> 00:19:06.440]  所以當他提起這兩句
[00:19:06.440 --> 00:19:10.440]  其實已經預了
[00:19:10.440 --> 00:19:12.440]  這些很熟悉聖經的法利賽人
[00:19:12.440 --> 00:19:14.440]  知道後面那兩句
[00:19:14.440 --> 00:19:17.440]  如果我們留意去理解這段經文
[00:19:17.440 --> 00:19:19.440]  神原來跟我們說一句話
[00:19:19.440 --> 00:19:23.440]  神是喜愛我們連率
[00:19:23.440 --> 00:19:25.440]  和認識神
[00:19:25.440 --> 00:19:27.440]  這是一起來的
[00:19:27.440 --> 00:19:28.440]  為什麼呢?
[00:19:28.440 --> 00:19:31.440]  神說的連率不是一般人
[00:19:31.440 --> 00:19:34.440]  以血氣去做的憐憫之心
[00:19:34.440 --> 00:19:36.440]  那個連率
[00:19:36.440 --> 00:19:40.440]  這裡是說一個已經認識了神
[00:19:40.440 --> 00:19:44.440]  知道自己有罪
[00:19:44.440 --> 00:19:46.440]  需要神的憐憫
[00:19:46.440 --> 00:19:50.440]  因為已經被赦罪之後
[00:19:50.440 --> 00:19:52.440]  知道上帝憐憫我們
[00:19:52.440 --> 00:19:54.440]  我們生命悔改
[00:19:54.440 --> 00:19:56.440]  也有用神給我們
[00:19:56.440 --> 00:19:58.440]  對我們的憐憫心
[00:19:58.440 --> 00:20:00.440]  去對待其他人
[00:20:00.440 --> 00:20:03.440]  這才是我喜愛憐憫
[00:20:03.440 --> 00:20:06.440]  喜愛認識神的意思
[00:20:06.440 --> 00:20:08.440]  大家要留意
[00:20:08.440 --> 00:20:10.440]  這裡神的教訓
[00:20:10.440 --> 00:20:12.440]  不是說我們要連率
[00:20:12.440 --> 00:20:14.440]  我們要認識神
[00:20:14.440 --> 00:20:16.440]  是說我們要喜愛連率
[00:20:16.440 --> 00:20:18.440]  要喜愛認識神
[00:20:18.440 --> 00:20:20.440]  這裡有個分別
[00:20:20.440 --> 00:20:23.440]  如果你不是喜愛認識神
[00:20:23.440 --> 00:20:26.440]  你如果不是喜愛連率
[00:20:26.440 --> 00:20:30.440]  你所謂的憐憫的事
[00:20:30.440 --> 00:20:32.440]  只有外表
[00:20:32.440 --> 00:20:34.440]  沒有內心的改變
[00:20:34.440 --> 00:20:36.440]  所以這個關鍵
[00:20:36.440 --> 00:20:38.440]  是喜愛認識神
[00:20:38.440 --> 00:20:40.440]  你喜愛認識神的時候
[00:20:40.440 --> 00:20:42.440]  你知道神憐憫我們
[00:20:42.440 --> 00:20:44.440]  我們有罪
