
[00:00:00.000 --> 00:00:05.000]  請我們同心低頭,一同祈禱
[00:01:33.000 --> 00:01:37.000]  這個小孩眼睛大,非常催智
[00:01:37.000 --> 00:01:39.000]  視上面帶笑容
[00:01:39.000 --> 00:01:41.000]  當我見到他的時候
[00:01:41.000 --> 00:01:45.000]  我發覺他的腳是填滿了膠布
[00:01:45.000 --> 00:01:50.000]  還有些血水淋出來,非常恐怖
[00:01:50.000 --> 00:01:55.000]  有些傷口滲出血水
[00:01:55.000 --> 00:02:00.000]  奇怪的是,這個女孩一點都不覺得痛
[00:02:00.000 --> 00:02:03.000]  仍然很開心,滿不在乎
[00:02:03.000 --> 00:02:09.000]  覺得這些痛,這些流血完全不困擾她
[00:02:09.000 --> 00:02:12.000]  當我替他檢查的時候
[00:02:12.000 --> 00:02:15.000]  發覺他的腳可以輕輕地移動
[00:02:15.000 --> 00:02:18.000]  180度地輕輕地移動
[00:02:18.000 --> 00:02:21.000]  更加奇怪的是
[00:02:21.000 --> 00:02:24.000]  他的腳眼根本已經脫臼了
[00:02:24.000 --> 00:02:26.000]  輕輕地晃來晃去
[00:02:26.000 --> 00:02:28.000]  但他不以為意
[00:02:28.000 --> 00:02:31.000]  甚至自己走去弄他的腳,晃來晃去
[00:02:31.000 --> 00:02:33.000]  然後他還在笑
[00:02:33.000 --> 00:02:35.000]  好像一點都不痛一樣
[00:02:35.000 --> 00:02:38.000]  當我拆開沙布來看看的時候
[00:02:38.000 --> 00:02:40.000]  嚇了我一跳
[00:02:40.000 --> 00:02:43.000]  原來裡面全部發熱
[00:02:43.000 --> 00:02:45.000]  是健骨的
[00:02:45.000 --> 00:02:49.000]  他的傷口非常深
[00:02:49.000 --> 00:02:52.000]  他媽媽開始告訴我他的故事
[00:02:52.000 --> 00:02:55.000]  起初他小的時候
[00:02:55.000 --> 00:02:58.000]  一切都很正常
[00:02:58.000 --> 00:03:01.000]  不過他有一個特點,總是哭泣
[00:03:01.000 --> 00:03:05.000]  經常笑口常開
[00:03:05.000 --> 00:03:08.000]  到他18個月大的時候
[00:03:08.000 --> 00:03:13.000]  媽媽就將他放在玩具桶里
[00:03:13.000 --> 00:03:17.000]  媽媽就在廚房裡面做工
[00:03:17.000 --> 00:03:22.000]  突然聽到Tanya在哭泣大笑
[00:03:22.000 --> 00:03:26.000]  媽媽想他肯定是找到一些很好玩的東西
[00:03:26.000 --> 00:03:28.000]  所以笑得這麼開心
[00:03:28.000 --> 00:03:34.000]  又出去看看他究竟在玩些什麼
[00:03:34.000 --> 00:03:37.000]  不見就由是可
[00:03:37.000 --> 00:03:39.000]  一見的時候嚇了一跳
[00:03:39.000 --> 00:03:43.000]  他的手指在流血
[00:03:43.000 --> 00:03:48.000]  他用他流血的手指在玩具桶裡面畫玩偶
[00:03:48.000 --> 00:03:51.000]  媽媽嚇了一跳就問他
[00:03:51.000 --> 00:03:53.000]  什麼事什麼事
[00:03:53.000 --> 00:03:56.000]  你不覺得痛嗎
[00:03:56.000 --> 00:03:59.000]  Tanya就看著媽媽
[00:03:59.000 --> 00:04:02.000]  然後大力咬他的手
[00:04:02.000 --> 00:04:04.000]  流出更多的血
[00:04:04.000 --> 00:04:07.000]  然後笑著在畫東西
[00:04:07.000 --> 00:04:10.000]  媽媽覺得很害怕
[00:04:10.000 --> 00:04:12.000]  又立刻告訴他
[00:04:12.000 --> 00:04:14.000]  你不可以這麼做
[00:04:14.000 --> 00:04:16.000]  你會痛
[00:04:16.000 --> 00:04:23.000]  但他一點都不覺得媽媽所說的話
[00:04:23.000 --> 00:04:26.000]  他不懂得保護自己
[00:04:26.000 --> 00:04:28.000]  之後他在世上咬自己
[00:04:28.000 --> 00:04:31.000]  甚至用手放在火裡面
[00:04:31.000 --> 00:04:34.000]  因為他覺得放在火裡面
[00:04:34.000 --> 00:04:36.000]  或者在咬的時候
[00:04:36.000 --> 00:04:39.000]  手裡面有麻痹的感覺
[00:04:39.000 --> 00:04:41.000]  一些sensation
[00:04:41.000 --> 00:04:44.000]  他覺得很享受這種sensation
[00:04:44.000 --> 00:04:47.000]  以至他遍體鱗傷
[00:04:47.000 --> 00:04:50.000]  到處都是發炎
[00:04:50.000 --> 00:04:55.000]  日子裡面就好像過地獄的生活一樣
[00:04:55.000 --> 00:04:58.000]  有一天他丈夫對他媽媽說
[00:04:58.000 --> 00:05:00.000]  他丈夫對她說
[00:05:00.000 --> 00:05:03.000]  為什麼你給我生了一個怪物
[00:05:03.000 --> 00:05:06.000]  She is a monster
[00:05:06.000 --> 00:05:09.000]  之後他就走了
[00:05:09.000 --> 00:05:13.000]  剩下兩個母女在那裡挨苦
[00:05:13.000 --> 00:05:16.000]  事實上Tanya不是一個怪物
[00:05:16.000 --> 00:05:19.000]  她除了不懂得痛之外
[00:05:19.000 --> 00:05:22.000]  她一切都是正常的
[00:05:22.000 --> 00:05:26.000]  Tanya原來患有一種罕見的病
[00:05:26.000 --> 00:05:28.000]  病名英文叫
[00:05:28.000 --> 00:05:31.000]  Congenital Indifference to Pain
[00:05:31.000 --> 00:05:34.000]  天生不痛症
[00:05:34.000 --> 00:05:38.000]  在今天這個世界裡面
[00:05:38.000 --> 00:05:43.000]  超過幾百萬人有這個病
[00:05:43.000 --> 00:05:47.000]  除了天生不痛症之外
[00:05:47.000 --> 00:05:49.000]  另外如果糖尿病
[00:05:49.000 --> 00:05:51.000]  到了advanced stage
[00:05:51.000 --> 00:05:55.000]  就是很嚴重的地步的時候
[00:05:55.000 --> 00:05:59.000]  也都影響到他不懂得什麼叫痛
[00:05:59.000 --> 00:06:02.000]  麻風病也是另外一種病
[00:06:02.000 --> 00:06:04.000]  是不懂得痛的
[00:06:04.000 --> 00:06:08.000]  七年之後我收到Tanya的媽媽的電話
[00:06:08.000 --> 00:06:11.000]  她告訴我Tanya已經丟了兩只腳
[00:06:11.000 --> 00:06:14.000]  全部手指都丟了
[00:06:14.000 --> 00:06:19.000]  兩母女過著非常痛苦的生活
[00:06:19.000 --> 00:06:23.000]  原來一個人不痛
[00:06:23.000 --> 00:06:26.000]  不是一個福氣
[00:06:26.000 --> 00:06:30.000]  是一件很危險的事
[00:06:30.000 --> 00:06:32.000]  天生不痛症
[00:06:32.000 --> 00:06:36.000]  麻風病或者是糖尿病
[00:06:36.000 --> 00:06:40.000]  是好像將一個人身體的防衛系統
[00:06:40.000 --> 00:06:42.000]  全部拿走了
[00:06:42.000 --> 00:06:45.000]  原來痛就好像一個防衛軍一樣
[00:06:45.000 --> 00:06:47.000]  一個不懂得痛的人
[00:06:47.000 --> 00:06:49.000]  就有一個不切防的身體
[00:06:49.000 --> 00:06:52.000]  是一件很危險的事
[00:06:52.000 --> 00:06:54.000]  很可惜
[00:06:54.000 --> 00:06:56.000]  今天我們痛的時候
[00:06:56.000 --> 00:06:58.000]  有多少人痛的時候
[00:06:58.000 --> 00:07:01.000]  有多少人說感謝神我可以痛呢
[00:07:01.000 --> 00:07:03.000]  但事實上你想一想
[00:07:03.000 --> 00:07:05.000]  你能夠痛
[00:07:05.000 --> 00:07:08.000]  是上帝給你很大很大的恩典
[00:07:08.000 --> 00:07:11.000]  如果我們說肉身的痛
[00:07:11.000 --> 00:07:13.000]  是有這麼大的益處
[00:07:13.000 --> 00:07:15.000]  心靈的痛楚
[00:07:15.000 --> 00:07:17.000]  起碼更加重要
[00:07:17.000 --> 00:07:19.000]  正如每一個人
[00:07:19.000 --> 00:07:22.000]  肉身裡面有痛楚
[00:07:22.000 --> 00:07:26.000]  每一個人心靈裡面也有痛楚
[00:07:26.000 --> 00:07:29.000]  當我們在人生裡面遇到苦難
[00:07:29.000 --> 00:07:30.000]  遇到挫折
[00:07:30.000 --> 00:07:32.000]  遇到痛楚的時候
[00:07:32.000 --> 00:07:35.000]  我們能不能夠勇往直前呢
[00:07:35.000 --> 00:07:38.000]  能不能夠永遠不會忘記
[00:07:38.000 --> 00:07:40.000]  不會放棄呢
[00:07:40.000 --> 00:07:42.000]  我經常覺得人生裡面
[00:07:42.000 --> 00:07:45.000]  痛是無可避免的
[00:07:45.000 --> 00:07:47.000]  問題是我們怎麼看的
[00:07:47.000 --> 00:07:52.000]  Barbara Johnson是一個很出色的美國女作家
[00:07:52.000 --> 00:07:54.000]  她說了一句話
[00:07:54.000 --> 00:07:56.000]  幫了我一生很大
[00:07:56.000 --> 00:07:58.000]  這句話是怎麼說的呢
[00:07:58.000 --> 00:08:00.000]  她說痛是無可避免
[00:08:00.000 --> 00:08:04.000]  苦是你和我的選擇
[00:08:04.000 --> 00:08:07.000]  英文說Pain is inevitable
[00:08:07.000 --> 00:08:10.000]  Misery is optional
[00:08:10.000 --> 00:08:14.000]  人生裡面一定有各種不同的痛楚
[00:08:14.000 --> 00:08:16.000]  無論是肉體的痛楚
[00:08:16.000 --> 00:08:18.000]  或者是心靈裡面的痛楚
[00:08:18.000 --> 00:08:20.000]  我們一定會遇到很多的挑戰
[00:08:20.000 --> 00:08:22.000]  一定會有很多令我們很不開心
[00:08:22.000 --> 00:08:24.000]  令我們有很多憂慮的事情
[00:08:24.000 --> 00:08:26.000]  我們看看Barbara Johnson
[00:08:26.000 --> 00:08:28.000]  她第一個兒子
[00:08:28.000 --> 00:08:30.000]  剛剛在越戰的時候
[00:08:30.000 --> 00:08:33.000]  是被召入當兵
[00:08:33.000 --> 00:08:37.000]  他到了越南不到幾個星期就被打死了
[00:08:37.000 --> 00:08:39.000]  一個年輕人
[00:08:39.000 --> 00:08:41.000]  剛剛到戰場
[00:08:41.000 --> 00:08:43.000]  就被打死了
[00:08:43.000 --> 00:08:45.000]  她第二個兒子
[00:08:45.000 --> 00:08:47.000]  不務正業
[00:08:47.000 --> 00:08:49.000]  淪為流浪漢
[00:08:49.000 --> 00:08:51.000]  後來輾轉到阿拉斯加的地方
[00:08:51.000 --> 00:08:53.000]  有一次在電郵站
[00:08:53.000 --> 00:08:57.000]  認識了一個弟兄
[00:08:57.000 --> 00:08:59.000]  這個弟兄見他無家可歸
[00:08:59.000 --> 00:09:01.000]  就帶他回到家裡
[00:09:01.000 --> 00:09:03.000]  在家裡有個查金班
[00:09:03.000 --> 00:09:05.000]  他透過查金班信了耶穌
[00:09:05.000 --> 00:09:07.000]  這個弟兄幫他找到一份工作
[00:09:07.000 --> 00:09:09.000]  他開始穩定他的生活
[00:09:09.000 --> 00:09:11.000]  他開始改變
[00:09:11.000 --> 00:09:13.000]  他開始回到主耶穌那裡
[00:09:13.000 --> 00:09:15.000]  他就打電話給他爸媽
[00:09:15.000 --> 00:09:17.000]  說我不同了
[00:09:17.000 --> 00:09:19.000]  我已經是一個基督徒
[00:09:19.000 --> 00:09:21.000]  我決定回到加州去探望你們
[00:09:21.000 --> 00:09:23.000]  爸爸媽媽多開心
[00:09:23.000 --> 00:09:25.000]  過了一個星期
[00:09:25.000 --> 00:09:29.000]  收到電話
[00:09:29.000 --> 00:09:31.000]  說你兒子
[00:09:31.000 --> 00:09:33.000]  在五號公路
[00:09:33.000 --> 00:09:35.000]  開車的時候
[00:09:35.000 --> 00:09:37.000]  被一個醉酒的貨車司機
[00:09:37.000 --> 00:09:39.000]  撞死了
[00:09:39.000 --> 00:09:41.000]  第二個兒子
[00:09:41.000 --> 00:09:43.000]  就這樣死了
[00:09:43.000 --> 00:09:45.000]  第三個兒子
[00:09:45.000 --> 00:09:47.000]  被發覺是一個同性戀人士
[00:09:47.000 --> 00:09:49.000]  和爸爸媽媽
[00:09:49.000 --> 00:09:51.000]  大吵一輪
[00:09:51.000 --> 00:09:53.000]  就離家出走
[00:09:53.000 --> 00:09:55.000]  宣佈脫離關係
[00:09:55.000 --> 00:09:57.000]  她的丈夫
[00:09:57.000 --> 00:09:59.000]  在一次
[00:09:59.000 --> 00:10:01.000]  開車里失事
[00:10:01.000 --> 00:10:03.000]  受了重傷
[00:10:03.000 --> 00:10:05.000]  嫁了兩個月
[00:10:05.000 --> 00:10:07.000]  他發現自己患了腦癌
[00:10:07.000 --> 00:10:09.000]  是念豐華
[00:10:09.000 --> 00:10:11.000]  需要大半年的意志
[00:10:11.000 --> 00:10:13.000]  一個這樣的女人
[00:10:13.000 --> 00:10:15.000]  沒有了兩個兒子
[00:10:15.000 --> 00:10:17.000]  沒有了三個兒子
[00:10:17.000 --> 00:10:19.000]  第三個
[00:10:19.000 --> 00:10:21.000]  好像沒有了一樣
[00:10:21.000 --> 00:10:23.000]  丈夫重傷
[00:10:23.000 --> 00:10:25.000]  自己重病
[00:10:25.000 --> 00:10:27.000]  她大把理由
[00:10:27.000 --> 00:10:29.000]  可以是麻煩
[00:10:29.000 --> 00:10:31.000]  她大把理由
[00:10:31.000 --> 00:10:33.000]  是令到她抑鬱
[00:10:33.000 --> 00:10:35.000]  她大把理由
[00:10:35.000 --> 00:10:37.000]  是令到她抑鬱
[00:10:37.000 --> 00:10:39.000]  但並沒有因為這些痛楚
[00:10:39.000 --> 00:10:41.000]  讓她出局
[00:10:41.000 --> 00:10:43.000]  反而讓她更剛強
[00:10:43.000 --> 00:10:45.000]  更勇敢
[00:10:45.000 --> 00:10:47.000]  更意外生命
[00:10:47.000 --> 00:10:49.000]  她寫出來的書
[00:10:49.000 --> 00:10:51.000]  幫了千千萬萬的人
[00:10:51.000 --> 00:10:53.000]  這句名句
[00:10:53.000 --> 00:10:55.000]  說痛是無可避免
[00:10:55.000 --> 00:10:57.000]  苦是你和我的抉擇
[00:10:57.000 --> 00:10:59.000]  可惜很多人
[00:10:59.000 --> 00:11:01.000]  當他遇到挫折的時候
[00:11:01.000 --> 00:11:03.000]  當他遇到苦難的時候
[00:11:03.000 --> 00:11:05.000]  當他遇到疾病的時候
[00:11:05.000 --> 00:11:07.000]  當他遇到很多不如意的事
[00:11:07.000 --> 00:11:09.000]  他扎起拳頭說
[00:11:09.000 --> 00:11:11.000]  上帝你搞什麼鬼
[00:11:11.000 --> 00:11:13.000]  他不單止
[00:11:13.000 --> 00:11:15.000]  他自己痛苦
[00:11:15.000 --> 00:11:17.000]  他周圍的家人都很不開心
[00:11:17.000 --> 00:11:19.000]  都很痛苦
[00:11:19.000 --> 00:11:21.000]  但他人生這樣
[00:11:21.000 --> 00:11:23.000]  是為了什麼呢
[00:11:23.000 --> 00:11:25.000]  為什麼有些人有這麼大的生命力
[00:11:25.000 --> 00:11:27.000]  他可以忍住這些痛楚
[00:11:27.000 --> 00:11:29.000]  他可以忍住這些痛楚
[00:11:29.000 --> 00:11:31.000]  令他人生裡面
[00:11:31.000 --> 00:11:33.000]  活得精彩
[00:11:33.000 --> 00:11:35.000]  為什麼有些人遇到一點點挫折
[00:11:35.000 --> 00:11:37.000]  就一生的苦劫
[00:11:37.000 --> 00:11:39.000]  保羅說的話很好
[00:11:39.000 --> 00:11:41.000]  有寶貝放在我們的雅氣裡面
[00:11:41.000 --> 00:11:43.000]  顯明莫大的能力
[00:11:43.000 --> 00:11:45.000]  不是出於我們 是出於神
[00:11:45.000 --> 00:11:47.000]  莫大這個字
[00:11:47.000 --> 00:11:49.000]  希臘語叫Hupomone
[00:11:49.000 --> 00:11:51.000]  如果我讀中文用廣東話
[00:11:51.000 --> 00:11:53.000]  這個翻譯就好
[00:11:53.000 --> 00:11:55.000]  Undingabo
[00:11:55.000 --> 00:11:57.000]  在我們的雅氣裡面
[00:11:57.000 --> 00:11:59.000]  我們只是雅氣來的
[00:11:59.000 --> 00:12:01.000]  我們是脆弱的
[00:12:01.000 --> 00:12:03.000]  但我們有這個寶貝放在我們的雅氣裡面的時候
[00:12:03.000 --> 00:12:05.000]  就是一種生命力
[00:12:05.000 --> 00:12:07.000]  雖千萬人不枉矣
[00:12:07.000 --> 00:12:09.000]  雖崎嶇路我們仍然勇往直前
[00:12:09.000 --> 00:12:11.000]  雖然是風雨交加的地方
[00:12:11.000 --> 00:12:13.000]  我們仍然堅守我們的崗位
[00:12:13.000 --> 00:12:15.000]  這種生命力
[00:12:15.000 --> 00:12:17.000]  是每一個人
[00:12:17.000 --> 00:12:19.000]  尤其是做領袖的人
[00:12:19.000 --> 00:12:21.000]  永遠不能缺少的
[00:12:21.000 --> 00:12:23.000]  如果我們看聖經裡面
[00:12:23.000 --> 00:12:25.000]  我們看到黎希米就是這樣的人
[00:12:25.000 --> 00:12:27.000]  黎希米就是這樣的領袖
[00:12:27.000 --> 00:12:29.000]  痛是難可不可避免
[00:12:29.000 --> 00:12:31.000]  但是
[00:12:31.000 --> 00:12:33.000]  是不是這些痛
[00:12:33.000 --> 00:12:35.000]  令你完全放棄
[00:12:35.000 --> 00:12:37.000]  或者我們看看黎希米
[00:12:37.000 --> 00:12:39.000]  為什麼我們說黎希米是一個
[00:12:39.000 --> 00:12:41.000]  了不起
[00:12:41.000 --> 00:12:43.000]  擁有這種生命力的人
[00:12:43.000 --> 00:12:45.000]  首先我們來看看
[00:12:45.000 --> 00:12:47.000]  第一節到第三節
[00:12:47.000 --> 00:12:49.000]  黎希米記第四章一節到第三節
[00:12:49.000 --> 00:12:51.000]  他說參巴拉聽見我們修造城牆
[00:12:51.000 --> 00:12:53.000]  就發動大大怒行
[00:12:53.000 --> 00:12:55.000]  質笑猶太人
[00:12:55.000 --> 00:12:57.000]  對他的弟兄和撒瑪尼亞的軍兵說
[00:12:57.000 --> 00:12:59.000]  這些軟弱的猶太人
[00:12:59.000 --> 00:13:01.000]  要保護自己嗎
[00:13:01.000 --> 00:13:03.000]  要憲制嗎
[00:13:03.000 --> 00:13:05.000]  要一日成功嗎
[00:13:05.000 --> 00:13:07.000]  要從土地裡拿出火燒的石頭
[00:13:07.000 --> 00:13:09.000]  再立牆嗎
[00:13:09.000 --> 00:13:11.000]  阿滿人多比亞站在旁邊說
[00:13:11.000 --> 00:13:13.000]  你們所修的牆
[00:13:13.000 --> 00:13:15.000]  石牆
[00:13:15.000 --> 00:13:17.000]  就似乎你上去也必賜到
[00:13:17.000 --> 00:13:19.000]  當我們開始
[00:13:19.000 --> 00:13:21.000]  捉這個城牆
[00:13:21.000 --> 00:13:23.000]  當他們回到
[00:13:23.000 --> 00:13:25.000]  鄉下的地方
[00:13:25.000 --> 00:13:27.000]  見到牆和敗瓦
[00:13:27.000 --> 00:13:29.000]  一片荒涼
[00:13:29.000 --> 00:13:31.000]  他們開始重造這個城牆的時候
[00:13:31.000 --> 00:13:33.000]  我們看到
[00:13:33.000 --> 00:13:35.000]  立即就有人反對
[00:13:35.000 --> 00:13:37.000]  有人爛了
[00:13:37.000 --> 00:13:39.000]  為什麼會有這麼大的攻擊
[00:13:39.000 --> 00:13:41.000]  第三章就告訴他們
[00:13:41.000 --> 00:13:43.000]  雖然猶太人不多
[00:13:43.000 --> 00:13:45.000]  但竟然他們做得不錯
[00:13:45.000 --> 00:13:47.000]  有成績
[00:13:47.000 --> 00:13:49.000]  就因為他們成功
[00:13:49.000 --> 00:13:51.000]  有成績
[00:13:51.000 --> 00:13:53.000]  所以敵人就來反對
[00:13:53.000 --> 00:13:55.000]  我們可以這麼說
[00:13:55.000 --> 00:13:57.000]  當我們想去做一些事
[00:13:57.000 --> 00:13:59.000]  或者做到有少少成效的時候
[00:13:59.000 --> 00:14:01.000]  我可以擔保你一件事
[00:14:01.000 --> 00:14:03.000]  你一定會有挫折
[00:14:03.000 --> 00:14:05.000]  你一定會有困難
[00:14:05.000 --> 00:14:07.000]  一定會有人反對
[00:14:07.000 --> 00:14:09.000]  因為撒旦
[00:14:09.000 --> 00:14:11.000]  如果你什麼都不做的時候
[00:14:11.000 --> 00:14:13.000]  撒旦就說不用你去
[00:14:13.000 --> 00:14:15.000]  如果你是想為上帝做一些事
[00:14:15.000 --> 00:14:17.000]  撒旦一定不會放過我們
[00:14:17.000 --> 00:14:19.000]  更加令人自信
[00:14:19.000 --> 00:14:21.000]  在反對的聲音裡面
[00:14:21.000 --> 00:14:23.000]  竟然是有撒瑪尼亞人
[00:14:23.000 --> 00:14:25.000]  撒瑪尼亞人是一半猶太人的血統
[00:14:25.000 --> 00:14:27.000]  他們出來攻擊猶太人
[00:14:27.000 --> 00:14:29.000]  攻擊什麼呢
[00:14:29.000 --> 00:14:31.000]  給尼西米亞什麼痛楚呢
[00:14:31.000 --> 00:14:33.000]  你看清楚
[00:14:33.000 --> 00:14:35.000]  很厲害
[00:14:35.000 --> 00:14:37.000]  第一
[00:14:37.000 --> 00:14:39.000]  痴笑
[00:14:39.000 --> 00:14:41.000]  第二節
[00:14:41.000 --> 00:14:43.000]  對他的弟兄撒瑪尼亞的軍兵說
[00:14:43.000 --> 00:14:45.000]  這些軟弱的軍人
[00:14:45.000 --> 00:14:47.000]  這些軟弱的猶太人
[00:14:47.000 --> 00:14:49.000]  做什麼呢
[00:14:49.000 --> 00:14:51.000]  要保護自己嗎
[00:14:51.000 --> 00:14:53.000]  要憲制嗎
[00:14:53.000 --> 00:14:55.000]  要一日成功嗎
[00:14:55.000 --> 00:14:57.000]  要從土里拿出火燒的石頭
[00:14:57.000 --> 00:14:59.000]  立場嗎
[00:14:59.000 --> 00:15:01.000]  撒旦第一個殺手
[00:15:01.000 --> 00:15:03.000]  就是打擊我們的信心
[00:15:03.000 --> 00:15:05.000]  他告訴你
[00:15:05.000 --> 00:15:07.000]  你看看你的樣子
[00:15:07.000 --> 00:15:09.000]  沒用啊
[00:15:09.000 --> 00:15:11.000]  你是一些軟弱的猶太人
[00:15:11.000 --> 00:15:13.000]  你以為你可以做到這些大事
[00:15:13.000 --> 00:15:15.000]  你以為你能保護
[00:15:15.000 --> 00:15:17.000]  你以為你一天可以建成城牆
[00:15:17.000 --> 00:15:19.000]  你以為在土里拿石頭
[00:15:19.000 --> 00:15:21.000]  燒石頭就可以做
[00:15:21.000 --> 00:15:23.000]  你做夢吧
[00:15:23.000 --> 00:15:25.000]  第四節
[00:15:25.000 --> 00:15:27.000]  我們被藐視
[00:15:27.000 --> 00:15:29.000]  我想我們在教會里
[00:15:29.000 --> 00:15:31.000]  經常見到這些情況出現
[00:15:31.000 --> 00:15:33.000]  有的人跟我說
[00:15:33.000 --> 00:15:35.000]  牧師不要找我做事
[00:15:35.000 --> 00:15:37.000]  我沒用的
[00:15:37.000 --> 00:15:39.000]  我年紀大了
[00:15:39.000 --> 00:15:41.000]  我什麼都做不了
[00:15:41.000 --> 00:15:43.000]  有的人說
[00:15:43.000 --> 00:15:45.000]  我都做了很久了
[00:15:45.000 --> 00:15:47.000]  有什麼用呢
[00:15:47.000 --> 00:15:49.000]  你又中了撒旦的詭計
[00:15:49.000 --> 00:15:51.000]  有的人說
[00:15:51.000 --> 00:15:53.000]  我休息了
[00:15:53.000 --> 00:15:55.000]  我不再參與侍奉
[00:15:55.000 --> 00:15:57.000]  我沒恩賜
[00:15:57.000 --> 00:15:59.000]  我又老又軟弱
[00:15:59.000 --> 00:16:01.000]  我能為教會做什麼
[00:16:01.000 --> 00:16:03.000]  這是撒旦攻擊我們
[00:16:03.000 --> 00:16:05.000]  叫我們看看我們自己是多軟弱
[00:16:05.000 --> 00:16:07.000]  看我們自己多沒用
[00:16:07.000 --> 00:16:09.000]  你有什麼能耐
[00:16:09.000 --> 00:16:11.000]  有時我自己想
[00:16:11.000 --> 00:16:13.000]  我1969年
[00:16:13.000 --> 00:16:15.000]  在香港大學畢業
[00:16:15.000 --> 00:16:17.000]  在我們團契里
[00:16:17.000 --> 00:16:19.000]  基督徒團契里
[00:16:19.000 --> 00:16:21.000]  在畢業里
[00:16:21.000 --> 00:16:23.000]  有很多很厲害的人
[00:16:23.000 --> 00:16:25.000]  很愛主
[00:16:25.000 --> 00:16:27.000]  很厲害的人
[00:16:27.000 --> 00:16:31.000]  我自己想想
[00:16:31.000 --> 00:16:33.000]  為什麼上帝不揀選那些人
[00:16:33.000 --> 00:16:35.000]  去做傳道人
[00:16:35.000 --> 00:16:37.000]  揀選我這個就去做呢
[00:16:37.000 --> 00:16:39.000]  後來我去到神學院讀書
[00:16:39.000 --> 00:16:41.000]  見到有些同學
[00:16:41.000 --> 00:16:43.000]  這個哈佛畢業的
[00:16:43.000 --> 00:16:45.000]  這個普林斯頓畢業的
[00:16:45.000 --> 00:16:47.000]  我先生Dr.Wang Teo
[00:16:47.000 --> 00:16:49.000]  去講解神學的時候
[00:16:49.000 --> 00:16:51.000]  我都不知道他在說什麼
[00:16:51.000 --> 00:16:53.000]  於是我說
[00:16:53.000 --> 00:16:55.000]  阿sir我不知道你在說什麼
[00:16:55.000 --> 00:16:57.000]  那你努力點吧
[00:16:57.000 --> 00:16:59.000]  人人都知道
[00:16:59.000 --> 00:17:01.000]  開始心底裡面這樣說
[00:17:01.000 --> 00:17:03.000]  你沒用
[00:17:03.000 --> 00:17:05.000]  你都不知道能不能拔熱量
[00:17:05.000 --> 00:17:07.000]  你不知道能不能拔熱量
[00:17:07.000 --> 00:17:09.000]  你知不知道能不能拔熱量
[00:17:09.000 --> 00:17:11.000]  有一天
[00:17:11.000 --> 00:17:13.000]  我去早會
[00:17:13.000 --> 00:17:15.000]  聽到一個老師講道
[00:17:15.000 --> 00:17:17.000]  他講了一句話
[00:17:17.000 --> 00:17:19.000]  這句話
[00:17:19.000 --> 00:17:21.000]  刮醒了我
[00:17:21.000 --> 00:17:23.000]  如果神是呼召你
[00:17:23.000 --> 00:17:25.000]  他一定給你有足夠的能力
[00:17:25.000 --> 00:17:27.000]  時間去完成
[00:17:27.000 --> 00:17:29.000]  去要你完成
[00:17:29.000 --> 00:17:31.000]  你用不著看你自己
[00:17:31.000 --> 00:17:33.000]  就是這句話
[00:17:33.000 --> 00:17:35.000]  我不會放棄
[00:17:35.000 --> 00:17:37.000]  更加上帝的恩典
[00:17:37.000 --> 00:17:39.000]  我不單止可以畢業
[00:17:39.000 --> 00:17:41.000]  畢業
[00:17:41.000 --> 00:17:43.000]  學校給我一個獎學金
