
[00:00:00.000 --> 00:00:06.300]  因為平安 從天國上帝並主耶穌基督
[00:08:24.320 --> 00:08:26.320]  他認定以色列的復國
[00:08:26.320 --> 00:08:31.320]  就是耶穌基督再來的一個指標
[00:08:31.320 --> 00:08:33.320]  就是一個事件
[00:08:33.320 --> 00:08:35.320]  換句話說 以色列的復國
[00:08:35.320 --> 00:08:38.320]  就等同耶穌回來之前的一個必然的事件
[00:08:38.320 --> 00:08:40.320]  這個是錯誤的
[00:08:40.320 --> 00:08:43.320]  因為耶穌回來沒有人知道什麼時候
[00:08:43.320 --> 00:08:45.320]  你不可以用一件事就指
[00:08:45.320 --> 00:08:47.320]  因為這件事 耶穌回來
[00:08:47.320 --> 00:08:49.320]  這個是聖經說的
[00:08:49.320 --> 00:08:51.320]  沒有人知道耶穌什麼時候回來
[00:08:51.320 --> 00:08:55.320]  你可以說他有可能是耶穌回來
[00:08:55.320 --> 00:08:58.320]  但這個不是一個必然的事件
[00:08:58.320 --> 00:09:01.320]  因為他們認定以色列是上帝應許
[00:09:01.320 --> 00:09:04.320]  所以以色列回來就成為一個神聖的事件
[00:09:04.320 --> 00:09:07.320]  以色列的復國成為神聖的事件
[00:09:07.320 --> 00:09:09.320]  他所做的事全部都是上帝的旨意
[00:09:09.320 --> 00:09:13.320]  包括他回來要清洗巴勒斯坦
[00:09:13.320 --> 00:09:15.320]  要將那些人趕盡殺絕
[00:09:15.320 --> 00:09:18.320]  好像舊約將迦南人趕盡殺絕
[00:09:18.320 --> 00:09:20.320]  都是上帝的應許
[00:09:20.320 --> 00:09:22.320]  我就沒有辦法贊成這件事
[00:09:22.320 --> 00:09:24.320]  這個也不是聖經所說
[00:09:24.320 --> 00:09:25.320]  就因為這樣
[00:09:25.320 --> 00:09:27.320]  所以美國很多保守派基督徒
[00:09:27.320 --> 00:09:29.320]  就無條件支持以色列
[00:09:29.320 --> 00:09:31.320]  在以巴衝突裏面 中東戰爭裏面
[00:09:31.320 --> 00:09:33.320]  是經過無視國際的爭執
[00:09:33.320 --> 00:09:38.320]  是被以色列軍火為他發展核武器
[00:09:38.320 --> 00:09:42.320]  以色列1966年已經有最強大的核子武器
[00:09:42.320 --> 00:09:44.320]  但他不准別人有
[00:09:44.320 --> 00:09:51.320]  1966年美國已經幫助他發展核子武器
[00:09:51.320 --> 00:09:54.320]  但其他中東國家不准碰
[00:09:54.320 --> 00:09:56.320]  因為這樣的緣故
[00:09:56.320 --> 00:10:02.320]  所以美國和以色列就在這個地方強權
[00:10:02.320 --> 00:10:04.320]  這個思想影響
[00:10:04.320 --> 00:10:06.320]  基督徒支持以色列
[00:10:06.320 --> 00:10:08.320]  叫CUFI
[00:10:08.320 --> 00:10:10.320]  有很大的遊說能力
[00:10:10.320 --> 00:10:13.320]  確保美國和以色列維持戰略同盟
[00:10:13.320 --> 00:10:17.320]  在美國裏面37個州通過了法例
[00:10:17.320 --> 00:10:20.320]  凡是歧視以色列的
[00:10:20.320 --> 00:10:22.320]  政府是不會和他做生意
[00:10:22.320 --> 00:10:24.320]  凡是有反對以色列的
[00:10:24.320 --> 00:10:26.320]  支持巴勒斯坦
[00:10:26.320 --> 00:10:29.320]  政府是停止和他簽約
[00:10:29.320 --> 00:10:31.320]  長話短說
[00:10:31.320 --> 00:10:33.320]  真是長話短說
[00:10:33.320 --> 00:10:37.320]  在這次的戰事裏面
[00:10:37.320 --> 00:10:40.320]  美國去打伊朗
[00:10:40.320 --> 00:10:43.320]  伊朗不是一個很好的政權
[00:10:43.320 --> 00:10:49.320]  但理由是一個邪惡國家不能擁有核武
[00:10:49.320 --> 00:10:52.320]  我要問為何邪惡呢?
[00:10:52.320 --> 00:10:54.320]  伊斯蘭教是否邪惡呢?
[00:10:54.320 --> 00:10:56.320]  如果伊斯蘭教是邪惡的話
[00:10:56.320 --> 00:10:58.320]  我們怎樣看待它呢?
[00:10:58.320 --> 00:11:01.320]  我們旁邊的姐姐是伊斯蘭教
[00:11:01.320 --> 00:11:04.320]  很多朋友的奶奶都是伊斯蘭教
[00:11:04.320 --> 00:11:06.320]  我們怎樣對待她呢?
[00:11:06.320 --> 00:11:09.320]  稍後我們要了解伊斯蘭教是甚麼
[00:11:09.320 --> 00:11:13.320]  所以今天我和大家去看伊斯蘭教是甚麼
[00:11:13.320 --> 00:11:16.320]  穆罕默德大家熟悉了
[00:11:16.320 --> 00:11:19.320]  他出生的時候他爸爸死了
[00:11:19.320 --> 00:11:22.320]  他媽媽在他六歲時也死了
[00:11:22.320 --> 00:11:24.320]  他祖父養他八歲時也死了
[00:11:24.320 --> 00:11:26.320]  他是孤兒
[00:11:26.320 --> 00:11:29.320]  他小時候的童年很慘
[00:11:29.320 --> 00:11:31.320]  因為無父無母
[00:11:31.320 --> 00:11:34.320]  所以他無權繼承家族的產業
[00:11:34.320 --> 00:11:37.320]  並且被人趕來趕去
[00:11:37.320 --> 00:11:39.320]  只有他叔父收養他
[00:11:39.320 --> 00:11:42.320]  他叔父和他關係也不是很密切
[00:11:42.320 --> 00:11:45.320]  他小時候經常被人欺負
[00:11:45.320 --> 00:11:47.320]  但是有一個好心人
[00:11:47.320 --> 00:11:49.320]  這個好心人是誰呢?
[00:11:49.320 --> 00:11:51.320]  就是一個白希拉
[00:11:51.320 --> 00:11:53.320]  是一個基督教的修士
[00:11:53.320 --> 00:11:55.320]  這個基督教叫科普提法
[00:11:55.320 --> 00:11:57.320]  大家不太熟悉
[00:11:57.320 --> 00:11:59.320]  是埃及的基督徒
[00:11:59.320 --> 00:12:01.320]  一樣信耶穌的
[00:12:01.320 --> 00:12:04.320]  不過在教義上有些神人異性
[00:12:04.320 --> 00:12:06.320]  有些不同的看法
[00:12:06.320 --> 00:12:08.320]  其他都是一樣的
[00:12:08.320 --> 00:12:10.320]  科普提法
[00:12:10.320 --> 00:12:14.320]  這個修士覺得穆罕默德很可憐
[00:12:14.320 --> 00:12:16.320]  和他很聰明
[00:12:16.320 --> 00:12:18.320]  於是幫助他
[00:12:18.320 --> 00:12:20.320]  接待他
[00:12:20.320 --> 00:12:23.320]  所以穆罕默德至少在白希拉裏
[00:12:23.320 --> 00:12:25.320]  聽聖經故事
[00:12:25.320 --> 00:12:29.320]  他整個宗教都是從白希拉而來
[00:12:29.320 --> 00:12:33.320]  都是從他所說的創世紀
[00:12:33.320 --> 00:12:35.320]  阿不拉罕
[00:12:35.320 --> 00:12:37.320]  整個的聖經故事
[00:12:37.320 --> 00:12:39.320]  但是很可惜
[00:12:39.320 --> 00:12:40.320]  他是孤兒
[00:12:40.320 --> 00:12:41.320]  他沒有機會讀書
[00:12:41.320 --> 00:12:42.320]  所以他文盲
[00:12:42.320 --> 00:12:43.320]  穆罕默德是文盲的
[00:12:43.320 --> 00:12:44.320]  不懂得寫
[00:12:44.320 --> 00:12:46.320]  不懂得讀
[00:12:46.320 --> 00:12:48.320]  他能夠有的
[00:12:48.320 --> 00:12:50.320]  只是在心裏聽到
[00:12:50.320 --> 00:12:53.320]  有關聖經的一輪半罩的教訓
[00:12:53.320 --> 00:12:54.320]  沒有完整
[00:12:54.320 --> 00:12:55.320]  因為他不懂得讀聖經
[00:12:55.320 --> 00:12:57.320]  他也沒有辦法看
[00:12:57.320 --> 00:13:00.320]  但是對於創世紀
[00:13:00.320 --> 00:13:02.320]  讀真神創天的故事
[00:13:02.320 --> 00:13:04.320]  深深在他的心靈裏
[00:13:04.320 --> 00:13:06.320]  而阿不拉罕的上帝
[00:13:06.320 --> 00:13:08.320]  就是他一直追求的
[00:13:08.320 --> 00:13:09.320]  這個阿不拉罕上帝
[00:13:09.320 --> 00:13:11.320]  就是創天造地的主
[00:13:11.320 --> 00:13:14.320]  後來他參與了戰爭等等
[00:13:14.320 --> 00:13:17.320]  最主要是到二十五歲的時候
[00:13:17.320 --> 00:13:20.320]  他幫一個寡婦打理生意
[00:13:20.320 --> 00:13:22.320]  這個寡婦叫赫提徹
[00:13:22.320 --> 00:13:23.320]  四十歲
[00:13:23.320 --> 00:13:25.320]  他很誠實
[00:13:25.320 --> 00:13:26.320]  寡婦很信任他
[00:13:26.320 --> 00:13:28.320]  但是這個寡婦雖然是男人
[00:13:28.320 --> 00:13:29.320]  你知道在當地的社會
[00:13:29.320 --> 00:13:31.320]  女人經常被人欺負
[00:13:31.320 --> 00:13:32.320]  而他很有錢
[00:13:32.320 --> 00:13:34.320]  所以他必須要有一個男人
[00:13:34.320 --> 00:13:36.320]  他不信任其他的男人
[00:13:36.320 --> 00:13:38.320]  他信任摩訶默德
[00:13:38.320 --> 00:13:40.320]  於是向摩訶默德求婚
[00:13:40.320 --> 00:13:42.320]  摩訶默德看一看他
[00:13:42.320 --> 00:13:43.320]  四十歲也不錯
[00:13:43.320 --> 00:13:46.320]  娶了他
[00:13:46.320 --> 00:13:48.320]  生了六個小媳婦
[00:13:48.320 --> 00:13:49.320]  六個? 七個
[00:13:49.320 --> 00:13:50.320]  很偉大啊
[00:13:50.320 --> 00:13:53.320]  四十歲的女人可以生六、七個小媳婦
[00:13:53.320 --> 00:13:57.320]  摩訶默德娶了之後
[00:13:57.320 --> 00:13:58.320]  有錢了
[00:13:58.320 --> 00:13:59.320]  生活穩定
[00:13:59.320 --> 00:14:01.320]  他沒有忘記
[00:14:01.320 --> 00:14:05.320]  他需要去改革當時的阿拉伯宗教
[00:14:05.320 --> 00:14:07.320]  為什麼呢?
[00:14:07.320 --> 00:14:10.320]  當時的阿拉伯人
[00:14:10.320 --> 00:14:12.320]  他們是敬拜
[00:14:12.320 --> 00:14:16.320]  他們是一個叫黑爾伯
[00:14:16.320 --> 00:14:19.320]  相傳裡面有一塊隕石
[00:14:19.320 --> 00:14:21.320]  就是從天而來的
[00:14:21.320 --> 00:14:26.320]  他們相信是亞伯拉罕和以實瑪利建造
[00:14:26.320 --> 00:14:30.320]  但是這群阿拉伯人後來墮落了
[00:14:30.320 --> 00:14:32.320]  沒有敬拜亞伯拉罕的神
[00:14:32.320 --> 00:14:34.320]  而是敬拜了偶像
[00:14:34.320 --> 00:14:37.320]  所以裡面有三百六十個偶像
[00:14:37.320 --> 00:14:41.320]  因為他們多神教
[00:14:41.320 --> 00:14:43.320]  他們部族信不同的神
[00:14:43.320 --> 00:14:44.320]  就彼此打架
[00:14:44.320 --> 00:14:45.320]  我信這個神
[00:14:45.320 --> 00:14:46.320]  我打你這個神
[00:14:46.320 --> 00:14:47.320]  你這個神打他這個神
[00:14:47.320 --> 00:14:49.320]  是沒有什麼統一的
[00:14:49.320 --> 00:14:52.320]  因為他們經常戰爭
[00:14:52.320 --> 00:14:54.320]  所以很多人都很想
[00:14:54.320 --> 00:14:56.320]  怎樣去團結他們
[00:14:56.320 --> 00:14:58.320]  網民就認為
[00:14:58.320 --> 00:15:01.320]  只有他相信獨一的真神
[00:15:01.320 --> 00:15:03.320]  就是亞伯拉罕的上帝
[00:15:03.320 --> 00:15:04.320]  獨一真神
[00:15:04.320 --> 00:15:07.320]  就可以團結阿拉伯
[00:15:07.320 --> 00:15:12.320]  於是他就將這個作為一個使命
[00:15:12.320 --> 00:15:14.320]  但他都不是很知道怎麼做
[00:15:14.320 --> 00:15:16.320]  他經常去煽動去默想
[00:15:16.320 --> 00:15:20.320]  有一天有一個天使
[00:15:20.320 --> 00:15:21.320]  他講的
[00:15:21.320 --> 00:15:22.320]  叫加巴列
[00:15:22.320 --> 00:15:24.320]  加巴列就是聖經裡面的天使
[00:15:24.320 --> 00:15:25.320]  就跟他說
[00:15:25.320 --> 00:15:27.320]  你要向世人宣告
[00:15:27.320 --> 00:15:30.320]  要敬拜獨一真神
[00:15:30.320 --> 00:15:33.320]  就是亞伯拉罕的上帝
[00:15:33.320 --> 00:15:35.320]  亞伯拉罕是他們祖宗
[00:15:35.320 --> 00:15:36.320]  而亞伯拉罕的上帝
[00:15:36.320 --> 00:15:38.320]  是他們祖宗敬拜
[00:15:38.320 --> 00:15:39.320]  但後來他們離開了
[00:15:39.320 --> 00:15:40.320]  墮落了
[00:15:40.320 --> 00:15:41.320]  現在要恢復
[00:15:41.320 --> 00:15:44.320]  回到敬拜亞伯拉罕的上帝
[00:15:44.320 --> 00:15:46.320]  而在荷蘭經裡面很清楚的說
[00:15:46.320 --> 00:15:50.320]  他說你應當奉你創造主的名義
[00:15:50.320 --> 00:15:52.320]  他曾經做人是最尊貴的
[00:15:52.320 --> 00:15:54.320]  等等等等
[00:15:54.320 --> 00:15:57.320]  從今以後
[00:15:57.320 --> 00:16:00.320]  蒙特勒就以宣揚亞伯拉罕的神
[00:16:00.320 --> 00:16:03.320]  作為他的使命
[00:16:03.320 --> 00:16:05.320]  要團結阿拉伯人
[00:16:05.320 --> 00:16:08.320]  伊斯蘭就是歸順和和平的意思
[00:16:08.320 --> 00:16:11.320]  歸順上帝亞伯拉罕的神
[00:16:11.320 --> 00:16:13.320]  核心信仰就是萬物非主
[00:16:13.320 --> 00:16:14.320]  唯有真主
[00:16:14.320 --> 00:16:16.320]  萬物非主就是所有的東西
[00:16:16.320 --> 00:16:18.320]  都不是永恆的
[00:16:18.320 --> 00:16:19.320]  只有真主
[00:16:19.320 --> 00:16:20.320]  真主就是上帝
[00:16:20.320 --> 00:16:21.320]  是永恆的
[00:16:21.320 --> 00:16:24.320]  穆斯林就是信服上帝的人
[00:16:24.320 --> 00:16:26.320]  成為穆斯林很簡單
[00:16:26.320 --> 00:16:29.320]  你只要宣講萬物非主
[00:16:29.320 --> 00:16:30.320]  唯有真主
[00:16:30.320 --> 00:16:33.320]  承認蒙特勒是真主的使者
[00:16:33.320 --> 00:16:35.320]  那你就是穆斯林了
[00:16:35.320 --> 00:16:36.320]  是這麼簡單
[00:16:36.320 --> 00:16:37.320]  很容易的
[00:16:37.320 --> 00:16:41.320]  後來追隨的人越來越多了
[00:16:41.320 --> 00:16:43.320]  但是在麥加
[00:16:43.320 --> 00:16:47.320]  那些人是拜多神教
[00:16:47.320 --> 00:16:50.320]  就不接納信一神
[00:16:50.320 --> 00:16:51.320]  於是迫害他們
[00:16:51.320 --> 00:16:53.320]  如果信一神
[00:16:53.320 --> 00:16:55.320]  那三百六十偶像
[00:16:55.320 --> 00:16:58.320]  那幫人是用來賺錢的
[00:16:58.320 --> 00:17:03.320]  所以他就賄賂蒙特勒
[00:17:03.320 --> 00:17:04.320]  我給你錢
[00:17:04.320 --> 00:17:05.320]  不要信一神
[00:17:05.320 --> 00:17:06.320]  不要宣揚一神
[00:17:06.320 --> 00:17:08.320]  蒙特勒怎麼說呢
[00:17:08.320 --> 00:17:11.320]  他還說太陽放在我右手
[00:17:11.320 --> 00:17:12.320]  月亮放在我左手
[00:17:12.320 --> 00:17:14.320]  我都不會放棄宣揚一神
[00:17:14.320 --> 00:17:18.320]  於是麥加的人就要處死他
[00:17:18.320 --> 00:17:19.320]  他們再說
[00:17:19.320 --> 00:17:20.320]  殺你
[00:17:20.320 --> 00:17:21.320]  沒辦法
[00:17:21.320 --> 00:17:22.320]  他們走了
[00:17:22.320 --> 00:17:23.320]  有些人去哪裏呢
[00:17:23.320 --> 00:17:24.320]  要有人保護
[00:17:24.320 --> 00:17:25.320]  找了誰呢
[00:17:25.320 --> 00:17:28.320]  就去了亞比尼西亞那裏
[00:17:28.320 --> 00:17:31.320]  那裏因為有一個基督徒的國王
[00:17:31.320 --> 00:17:35.320]  他願意保護相信獨一真神的人
[00:17:35.320 --> 00:17:36.320]  就是穆斯林
[00:17:36.320 --> 00:17:38.320]  後來的逼迫越來越大
[00:17:38.320 --> 00:17:41.320]  所以蒙特勒就要離開麥加
[00:17:41.320 --> 00:17:42.320]  離開麥加去哪裏呢
[00:17:42.320 --> 00:17:45.320]  去麥地那附近的地方
[00:17:45.320 --> 00:17:47.320]  麥地那的地方比較好
[00:17:47.320 --> 00:17:48.320]  那些人比較溫和
[00:17:48.320 --> 00:17:49.320]  接納他
[00:17:49.320 --> 00:17:50.320]  不迫害他
[00:17:50.320 --> 00:17:53.320]  並且願意相信亞伯拉罕的神
[00:17:53.320 --> 00:17:55.320]  就是他們祖宗的神
[00:17:55.320 --> 00:17:57.320]  但在麥加裏面
[00:17:57.320 --> 00:17:58.320]  那些穆斯林就更加慘了
[00:17:58.320 --> 00:17:59.320]  被人充公財物
[00:17:59.320 --> 00:18:00.320]  被人殺
[00:18:00.320 --> 00:18:02.320]  這個地圖看到很近的
[00:18:02.320 --> 00:18:04.320]  麥加去麥地那
[00:18:04.320 --> 00:18:06.320]  不是很遠的
[00:18:06.320 --> 00:18:07.320]  由南面去
[00:18:07.320 --> 00:18:10.320]  在那裏他就建立他的勢力
[00:18:10.320 --> 00:18:12.320]  呼籲那些人
[00:18:12.320 --> 00:18:14.320]  歸信獨一真神
[00:18:14.320 --> 00:18:15.320]  在麥地那裏面
[00:18:15.320 --> 00:18:17.320]  有一大群人都會信獨一真神的
[00:18:17.320 --> 00:18:19.320]  就是猶太人
[00:18:19.320 --> 00:18:23.320]  所以他就和那些猶太人結盟
[00:18:23.320 --> 00:18:26.320]  我們要對抗那些拜多神的麥加的人
[00:18:26.320 --> 00:18:29.320]  當時麥加就派人來打他
[00:18:29.320 --> 00:18:31.320]  在那場仗裏面
[00:18:31.320 --> 00:18:32.320]  派了多少呢
[00:18:32.320 --> 00:18:34.320]  派了一萬多人
[00:18:34.320 --> 00:18:36.320]  誰知道在這場仗裏面
