
[00:00:00.000 --> 00:00:06.000]  今晚我們來到以色列書第22章
[00:03:22.000 --> 00:03:24.000]  耶利米
[00:03:24.000 --> 00:03:26.000]  說話沒有人聽
[00:03:26.000 --> 00:03:30.000]  因為每次他說都和假先知說的不同
[00:03:30.000 --> 00:03:31.000]  假先知說沒事的
[00:03:31.000 --> 00:03:33.000]  很快那些人可以回來
[00:03:33.000 --> 00:03:35.000]  會平安的
[00:03:35.000 --> 00:03:37.000]  但是耶利米說不是的
[00:03:37.000 --> 00:03:39.000]  大禍臨頭了
[00:03:39.000 --> 00:03:40.000]  你們不悔改
[00:03:40.000 --> 00:03:42.000]  整個國家都會沒了
[00:03:42.000 --> 00:03:43.000]  不合聽
[00:03:43.000 --> 00:03:45.000]  然後我們現在在查以西傑
[00:03:45.000 --> 00:03:48.000]  以西傑是向著巴比倫
[00:03:48.000 --> 00:03:51.000]  被擄的那些以色列人
[00:03:51.000 --> 00:03:53.000]  來告訴他們
[00:03:53.000 --> 00:03:57.000]  大難快要來臨了
[00:03:57.000 --> 00:04:00.000]  所以現在已經到最後那幾年的時間了
[00:04:00.000 --> 00:04:03.000]  在第22章今晚我們查
[00:04:03.000 --> 00:04:06.000]  是神在很清楚的
[00:04:06.000 --> 00:04:09.000]  將他們現在的罪
[00:04:09.000 --> 00:04:11.000]  現在的情況是怎樣呢
[00:04:11.000 --> 00:04:13.000]  來和他們講明
[00:04:13.000 --> 00:04:15.000]  我們開始看
[00:04:15.000 --> 00:04:18.000]  第一段是看第一節至第五節
[00:04:18.000 --> 00:04:20.000]  第一節到第五節
[00:04:20.000 --> 00:04:22.000]  你看我講義上
[00:04:22.000 --> 00:04:24.000]  這個城是會受審
[00:04:24.000 --> 00:04:26.000]  受責備
[00:04:26.000 --> 00:04:28.000]  受責罰的
[00:04:28.000 --> 00:04:30.000]  這個城我們來看一下
[00:04:30.000 --> 00:04:32.000]  第二節一開始
[00:04:32.000 --> 00:04:36.000]  人指你要審問審問
[00:04:36.000 --> 00:04:38.000]  這個流人血的城
[00:04:38.000 --> 00:04:40.000]  這裡講到一個城
[00:04:40.000 --> 00:04:42.000]  然後第三節又說
[00:04:42.000 --> 00:04:44.000]  這城
[00:04:44.000 --> 00:04:46.000]  然後你去到第五節
[00:04:46.000 --> 00:04:48.000]  又有一個城
[00:04:48.000 --> 00:04:50.000]  三次出現
[00:04:50.000 --> 00:04:52.000]  說到有一個城
[00:04:52.000 --> 00:04:53.000]  這個城是誰呢
[00:04:53.000 --> 00:04:54.000]  我們都不用猜了
[00:04:54.000 --> 00:04:55.000]  我們都知道了
[00:04:55.000 --> 00:04:58.000]  這個城是指耶路撒冷
[00:04:58.000 --> 00:05:00.000]  這個是代表了以色列的
[00:05:00.000 --> 00:05:02.000]  所以他一講耶路撒冷
[00:05:02.000 --> 00:05:04.000]  就不只是單指耶路撒冷那個地方
[00:05:04.000 --> 00:05:06.000]  是代表整個以色列
[00:05:06.000 --> 00:05:10.000]  在耶路撒冷也有聖殿
[00:05:10.000 --> 00:05:12.000]  我們知道耶路撒冷
[00:05:12.000 --> 00:05:15.000]  在聖經上有不同的名稱
[00:05:15.000 --> 00:05:16.000]  我們可以看到
[00:05:16.000 --> 00:05:19.000]  神是多麼愛耶路撒冷
[00:05:19.000 --> 00:05:21.000]  你看看這本筆記
[00:05:21.000 --> 00:05:23.000]  以賽亞書第六十章十四節
[00:05:23.000 --> 00:05:25.000]  說這個是耶和華的城
[00:05:25.000 --> 00:05:27.000]  是屬於他自己的
[00:05:27.000 --> 00:05:30.000]  然後詩篇第四十八篇第二節
[00:05:30.000 --> 00:05:32.000]  馬太福音第五章第三十五節
[00:05:32.000 --> 00:05:36.000]  都說這個是偉大君王的城
[00:05:36.000 --> 00:05:38.000]  大衛在那裡
[00:05:38.000 --> 00:05:40.000]  所羅門在那裡
[00:05:40.000 --> 00:05:42.000]  聖殿在那裡
[00:05:42.000 --> 00:05:44.000]  然後你看
[00:05:44.000 --> 00:05:46.000]  以賽亞書第一章第二十六節
[00:05:46.000 --> 00:05:49.000]  說這個是一個正義之城
[00:05:49.000 --> 00:05:51.000]  忠信至入
[00:05:51.000 --> 00:05:53.000]  以賽亞書第三十三章第二十節
[00:05:53.000 --> 00:05:55.000]  說這裡是錫安
[00:05:55.000 --> 00:05:59.000]  錫安又是講耶路撒冷
[00:05:59.000 --> 00:06:01.000]  然後很多節的經文
[00:06:01.000 --> 00:06:03.000]  在下面我也不讀了
[00:06:03.000 --> 00:06:06.000]  是稱耶路撒冷為聖城
[00:06:06.000 --> 00:06:07.000]  所以我們今天說
[00:06:07.000 --> 00:06:09.000]  下個星期我們去聖地
[00:06:09.000 --> 00:06:11.000]  去聖地其實最重要的地方
[00:06:11.000 --> 00:06:13.000]  就是進入耶路撒冷
[00:06:13.000 --> 00:06:15.000]  那個是聖城
[00:06:15.000 --> 00:06:17.000]  是神說是他自己的地方
[00:06:17.000 --> 00:06:19.000]  但是我們來看看這個城
[00:06:19.000 --> 00:06:21.000]  這個城在這裡
[00:06:21.000 --> 00:06:25.000]  神是怎樣來形容它呢
[00:06:25.000 --> 00:06:27.000]  你看看第二節
[00:06:27.000 --> 00:06:30.000]  這個城是一個流人血的城
[00:06:30.000 --> 00:06:32.000]  第三節又說
[00:06:32.000 --> 00:06:36.000]  這個城是有流人血的事在其中
[00:06:36.000 --> 00:06:38.000]  然後第五節
[00:06:38.000 --> 00:06:41.000]  第五節說這個城是什麼呢
[00:06:41.000 --> 00:06:45.000]  是一個名字很臭又多亂的城
[00:06:45.000 --> 00:06:47.000]  這個一點都不像
[00:06:47.000 --> 00:06:49.000]  我們心目中的耶路撒冷
[00:06:49.000 --> 00:06:51.000]  是神自己心目中
[00:06:51.000 --> 00:06:55.000]  是屬於神喜愛的城
[00:06:55.000 --> 00:06:57.000]  在這裡說它流人血
[00:06:57.000 --> 00:07:01.000]  又說它很臭
[00:07:01.000 --> 00:07:04.000]  即是尖烏的又多亂的亂了大龍
[00:07:04.000 --> 00:07:06.000]  即是沒有規矩沒有王法
[00:07:06.000 --> 00:07:09.000]  完全是不跟神的規矩來做
[00:07:09.000 --> 00:07:13.000]  這個城在其他地方
[00:07:13.000 --> 00:07:15.000]  以西傑下面那裡有列了
[00:07:15.000 --> 00:07:17.000]  第七章第23節說
[00:07:17.000 --> 00:07:21.000]  這個城邑是充滿了強暴的勢力
[00:07:21.000 --> 00:07:23.000]  然後在第九章第四節
[00:07:23.000 --> 00:07:26.000]  就說城中所行可憎的事
[00:07:26.000 --> 00:07:28.000]  你記得我們查那章的時候
[00:07:28.000 --> 00:07:32.000]  神是將以西傑帶回耶路撒冷
[00:07:32.000 --> 00:07:35.000]  在異象當中回到聖殿
[00:07:35.000 --> 00:07:37.000]  他看到那些宗教的領袖
[00:07:37.000 --> 00:07:39.000]  那些政治的領袖
[00:07:39.000 --> 00:07:42.000]  在聖殿裡面來拜偶像
[00:07:42.000 --> 00:07:43.000]  那個醜惡
[00:07:43.000 --> 00:07:45.000]  然後第九章第九節說
[00:07:45.000 --> 00:07:49.000]  以色列加和尤大家的罪孽極其重大
[00:07:49.000 --> 00:07:52.000]  遍地有流血的事
[00:07:52.000 --> 00:07:54.000]  滿城有冤屈
[00:07:54.000 --> 00:07:57.000]  這個城到這個地步
[00:07:57.000 --> 00:07:59.000]  如果再不回轉
[00:07:59.000 --> 00:08:01.000]  神是不會愛惜這個城
[00:08:01.000 --> 00:08:03.000]  他就會壓滅了
[00:08:03.000 --> 00:08:05.000]  我們知道結果他們沒有悔改
[00:08:05.000 --> 00:08:06.000]  幾年之後
[00:08:06.000 --> 00:08:09.000]  真的整個城是沒有了
[00:08:09.000 --> 00:08:13.000]  但是我們說這個城是神所愛的
[00:08:13.000 --> 00:08:16.000]  耶路撒冷是他愛的
[00:08:16.000 --> 00:08:19.000]  但是神也很憎恨
[00:08:19.000 --> 00:08:21.000]  在裡面當中的罪惡
[00:08:21.000 --> 00:08:25.000]  這個城應該是表彰神的榮耀
[00:08:25.000 --> 00:08:27.000]  因為聖殿在那裡
[00:08:27.000 --> 00:08:30.000]  當所羅門建好聖殿獻殿的時候
[00:08:30.000 --> 00:08:34.000]  神的榮光充滿了聖殿
[00:08:34.000 --> 00:08:38.000]  然後之後神的榮耀在致勝所裡面
[00:08:38.000 --> 00:08:42.000]  我這裡有列出幾節經文我們查過
[00:08:42.000 --> 00:08:45.000]  在前面以西傑書我們查到
[00:08:45.000 --> 00:08:47.000]  因為他們犯罪的緣故
[00:08:47.000 --> 00:08:49.000]  因為他們那個城是流人血的城
[00:08:49.000 --> 00:08:52.000]  是可憎可惡的城
[00:08:52.000 --> 00:08:56.000]  神的榮耀是逐步離開他們
[00:08:56.000 --> 00:08:58.000]  第九章第三節
[00:08:58.000 --> 00:09:02.000]  以色列神的榮耀本來在基路伯上面
[00:09:02.000 --> 00:09:04.000]  基路伯就在一個藥櫃上面
[00:09:04.000 --> 00:09:06.000]  兩個基路伯大家相對著
[00:09:06.000 --> 00:09:09.000]  神的榮耀是在致勝所裡面
[00:09:09.000 --> 00:09:11.000]  但是第九章第三節說
[00:09:11.000 --> 00:09:15.000]  現在在那裡升到殿的門監
[00:09:15.000 --> 00:09:19.000]  門監就是致勝所出來
[00:09:19.000 --> 00:09:22.000]  然後出到門口那裡
[00:09:22.000 --> 00:09:24.000]  即是離開致勝所
[00:09:24.000 --> 00:09:27.000]  神的榮耀已經不在藥櫃那裡
[00:09:27.000 --> 00:09:29.000]  是去到門監那裡
[00:09:29.000 --> 00:09:32.000]  但還不止第十章第四節
[00:09:32.000 --> 00:09:35.000]  耶和華的榮耀從基路伯那裡上升
[00:09:35.000 --> 00:09:37.000]  停在門監以上
[00:09:37.000 --> 00:09:40.000]  殿裡面就充滿了雲彩
[00:09:40.000 --> 00:09:44.000]  雲彩亦被耶和華的榮耀光輝充滿
[00:09:44.000 --> 00:09:46.000]  但那是很暫時的
[00:09:46.000 --> 00:09:48.000]  到第十一章第二十三節
[00:09:48.000 --> 00:09:51.000]  耶和華的榮耀在城中上升
[00:09:51.000 --> 00:09:55.000]  停在城東的那座山
[00:09:55.000 --> 00:09:59.000]  在聖殿山東邊的那座山叫做什麼山呢?
[00:09:59.000 --> 00:10:01.000]  是鑒欖山
[00:10:01.000 --> 00:10:03.000]  所以我們去聖地
[00:10:03.000 --> 00:10:05.000]  我們一定有一個早上
[00:10:05.000 --> 00:10:06.000]  在鑒欖山那裡
[00:10:06.000 --> 00:10:09.000]  我們向西面望著聖殿山
[00:10:09.000 --> 00:10:12.000]  聖地的榮耀從西面走出來
[00:10:12.000 --> 00:10:14.000]  過了東邊
[00:10:14.000 --> 00:10:16.000]  即是消失了
[00:10:16.000 --> 00:10:19.000]  東邊再過去就是今天的約旦
[00:10:19.000 --> 00:10:22.000]  所以聖地的榮耀是逐步離開
[00:10:22.000 --> 00:10:25.000]  這幾章我們以前也查過
[00:10:25.000 --> 00:10:29.000]  所以不單止是聖地的榮耀離開
[00:10:29.000 --> 00:10:31.000]  我們看看第五節
[00:10:31.000 --> 00:10:34.000]  當他們變成這樣
[00:10:34.000 --> 00:10:36.000]  聖地的榮耀離開的時候
[00:10:36.000 --> 00:10:41.000]  他說那些離你近離你遠的
[00:10:41.000 --> 00:10:43.000]  都必譏笑你
[00:10:43.000 --> 00:10:45.000]  笑他們
[00:10:45.000 --> 00:10:47.000]  整個國家不像樣
[00:10:47.000 --> 00:10:49.000]  連外邦人都笑他
[00:10:49.000 --> 00:10:51.000]  上面第四節尾那裡
[00:10:51.000 --> 00:10:56.000]  我叫你受列國的凌辱和列邦的譏笑
[00:10:56.000 --> 00:11:00.000]  當他們墮落到這樣的程度的時候
[00:11:00.000 --> 00:11:03.000]  在聖殿裡拜偶像
[00:11:03.000 --> 00:11:05.000]  城裡充滿了這些強暴的事
[00:11:05.000 --> 00:11:07.000]  流人血
[00:11:07.000 --> 00:11:09.000]  很多不公義的事
[00:11:09.000 --> 00:11:11.000]  聖地的榮耀離開
[00:11:11.000 --> 00:11:16.000]  他們所得到的人的譏笑和凌辱
[00:11:16.000 --> 00:11:21.000]  我們看這段經文的時候
[00:11:21.000 --> 00:11:23.000]  我提醒大家
[00:11:23.000 --> 00:11:26.000]  一定要好像我們查以賽亞書第一章
[00:11:26.000 --> 00:11:30.000]  我這裡有提及以賽亞書第一章第二至第七節
[00:11:30.000 --> 00:11:32.000]  當時我提醒大家
[00:11:32.000 --> 00:11:35.000]  當我們看經文的時候
[00:11:35.000 --> 00:11:42.000]  我們一定要體會到神的痛心
[00:11:42.000 --> 00:11:44.000]  神是愛這個城
[00:11:44.000 --> 00:11:45.000]  愛這班人
[00:11:45.000 --> 00:11:47.000]  這班是他的選民
[00:11:47.000 --> 00:11:48.000]  你越愛
[00:11:48.000 --> 00:11:50.000]  你見到他越不像樣
[00:11:50.000 --> 00:11:52.000]  你的心就越痛
[00:11:52.000 --> 00:11:55.000]  所以神的痛心
[00:11:55.000 --> 00:11:56.000]  就好像一個爸爸
[00:11:56.000 --> 00:11:58.000]  看著一個不肖的兒子
[00:11:58.000 --> 00:12:00.000]  不肯悔改的時候
[00:12:00.000 --> 00:12:03.000]  我們看以賽亞書第一章第二第七節
[00:12:03.000 --> 00:12:05.000]  神就像呼天搶地
[00:12:05.000 --> 00:12:07.000]  天要聽
[00:12:07.000 --> 00:12:08.000]  地則要聽
[00:12:08.000 --> 00:12:09.000]  因為耶和華說
[00:12:09.000 --> 00:12:11.000]  我養育兒女將他們養大
[00:12:11.000 --> 00:12:13.000]  他們竟然潑逆我
[00:12:13.000 --> 00:12:15.000]  牛也認識主人
[00:12:15.000 --> 00:12:17.000]  驢也認識主人的嘈
[00:12:17.000 --> 00:12:20.000]  以色列卻不認識
[00:12:20.000 --> 00:12:22.000]  我的民卻不留意
[00:12:22.000 --> 00:12:24.000]  犯罪的國民
[00:12:24.000 --> 00:12:25.000]  擔著罪孽的百姓
[00:12:25.000 --> 00:12:26.000]  行惡的種類
[00:12:26.000 --> 00:12:28.000]  敗壞的兒女
[00:12:28.000 --> 00:12:31.000]  每一句神說出來的時候
[00:12:31.000 --> 00:12:33.000]  心都很痛
[00:12:33.000 --> 00:12:35.000]  他們尼西耶和華
[00:12:35.000 --> 00:12:37.000]  藐視以色列的聖者
[00:12:37.000 --> 00:12:40.000]  與他伸梭往後退步
[00:12:40.000 --> 00:12:44.000]  你們為什麼屢次潑逆
[00:12:44.000 --> 00:12:45.000]  還要受責嗎
[00:12:45.000 --> 00:12:47.000]  你已經是滿頭疼痛
[00:12:47.000 --> 00:12:49.000]  全心發憤
[00:12:49.000 --> 00:12:51.000]  從腳掌到頭頂
[00:12:51.000 --> 00:12:52.000]  沒有一次完全的
[00:12:52.000 --> 00:12:56.000]  盡是傷口青腫和身打的傷痕
[00:12:56.000 --> 00:12:59.000]  沒有收口和前果
[00:12:59.000 --> 00:13:01.000]  也沒有用高脂肪
[00:13:01.000 --> 00:13:02.000]  你們的土地已經荒涼
[00:13:02.000 --> 00:13:04.000]  城一被火焚燒
[00:13:04.000 --> 00:13:06.000]  你們的田地在你們眼前
[00:13:06.000 --> 00:13:09.000]  為外邦人所侵吞
[00:13:09.000 --> 00:13:11.000]  被外邦人傾覆
[00:13:11.000 --> 00:13:13.000]  就成為荒涼
[00:13:13.000 --> 00:13:17.000]  何必選擇潑逆呢
[00:13:17.000 --> 00:13:18.000]  有生路給你走
[00:13:18.000 --> 00:13:19.000]  有祝福給你
[00:13:19.000 --> 00:13:21.000]  為什麼你不選擇呢
[00:13:21.000 --> 00:13:22.000]  寧願選擇潑逆呢
[00:13:22.000 --> 00:13:26.000]  這就是以色列人幾千年來的寫照
[00:13:26.000 --> 00:13:27.000]  到今天都是這樣
[00:13:27.000 --> 00:13:30.000]  所以我們看第22章的時候
[00:13:30.000 --> 00:13:37.000]  一定要代入神的心裡的痛
[00:13:37.000 --> 00:13:40.000]  我們現在開始看第6節
[00:13:40.000 --> 00:13:43.000]  第6至12節
[00:13:43.000 --> 00:13:47.000]  然後我會跳到23、29節
[00:13:47.000 --> 00:13:52.000]  我覺得6至12和23至29
[00:13:52.000 --> 00:13:55.000]  我們連著一起看會好一點
[00:13:55.000 --> 00:13:57.000]  這些經文都在
[00:13:57.000 --> 00:14:02.000]  好像神要以西傑做一個裁判員
[00:14:02.000 --> 00:14:05.000]  在這裡將他們的罪狀列出來
[00:14:05.000 --> 00:14:07.000]  既然要審判他們
[00:14:07.000 --> 00:14:08.000]  在審判之前
[00:14:08.000 --> 00:14:10.000]  神要讓他們很清楚看到
[00:14:10.000 --> 00:14:12.000]  他們的情況是怎樣
[00:14:12.000 --> 00:14:16.000]  6至12節的罪狀
[00:14:16.000 --> 00:14:21.000]  主要是人犯的罪
[00:14:21.000 --> 00:14:23.000]  開頭說領袖
[00:14:23.000 --> 00:14:24.000]  接著就說人
[00:14:24.000 --> 00:14:25.000]  我們來看看
[00:14:25.000 --> 00:14:28.000]  第6節說以色列的首領
[00:14:28.000 --> 00:14:30.000]  先說那些領袖
[00:14:30.000 --> 00:14:32.000]  宗教領袖、政治領袖
[00:14:32.000 --> 00:14:34.000]  他們做什麼呢
[00:14:34.000 --> 00:14:38.000]  國情其能
[00:14:38.000 --> 00:14:41.000]  英文是Everyone according to his power
[00:14:41.000 --> 00:14:44.000]  就是他用盡他的能力
[00:14:44.000 --> 00:14:46.000]  用盡他的能力來做什麼呢
[00:14:46.000 --> 00:14:48.000]  用盡他的能力
[00:14:48.000 --> 00:14:51.000]  在你們中間流人的血
[00:14:51.000 --> 00:14:54.000]  很努力地犯罪
[00:14:54.000 --> 00:14:56.000]  這些是領袖的情況
[00:14:56.000 --> 00:14:58.000]  這裡中間有一點諷刺的意味
[00:14:58.000 --> 00:15:00.000]  就是說他們很努力
[00:15:00.000 --> 00:15:03.000]  不過努力在做壞事
[00:15:03.000 --> 00:15:05.000]  流人血
[00:15:05.000 --> 00:15:09.000]  到底是什麼呢
[00:15:09.000 --> 00:15:11.000]  這裡有解釋
[00:15:11.000 --> 00:15:15.000]  流人血是真正殺人
[00:15:15.000 --> 00:15:18.000]  真正流無辜人的血
[00:15:18.000 --> 00:15:20.000]  下面我們可以看到
[00:15:20.000 --> 00:15:24.000]  有可能是那些人
[00:15:24.000 --> 00:15:26.000]  有權勢的人
[00:15:26.000 --> 00:15:28.000]  是互相勾結
[00:15:28.000 --> 00:15:30.000]  在殺人
[00:15:30.000 --> 00:15:32.000]  真正在流人血
[00:15:32.000 --> 00:15:34.000]  也是迫害先知
[00:15:34.000 --> 00:15:37.000]  這裡有可能是指
[00:15:37.000 --> 00:15:41.000]  先知馬拿西
[00:15:41.000 --> 00:15:45.000]  聖經直接說他是流人血
[00:15:45.000 --> 00:15:48.000]  其中一個他殺的
[00:15:48.000 --> 00:15:50.000]  就是以賽亞先知
[00:15:50.000 --> 00:15:53.000]  歷史上是說馬拿西
[00:15:53.000 --> 00:15:56.000]  下令用腳去殺以賽亞
[00:15:56.000 --> 00:15:58.000]  所以是強暴的事
[00:15:58.000 --> 00:15:59.000]  殺人的事
[00:15:59.000 --> 00:16:00.000]  殺無辜人的事
[00:16:00.000 --> 00:16:02.000]  流人血的事
[00:16:02.000 --> 00:16:04.000]  這個也有可能
[00:16:04.000 --> 00:16:06.000]  今天我們說墮胎
[00:16:06.000 --> 00:16:07.000]  墮胎是殺人的
[00:16:07.000 --> 00:16:09.000]  是殺小孩的
[00:16:09.000 --> 00:16:11.000]  那時候也有墮胎的
[00:16:11.000 --> 00:16:14.000]  那時候是政府強迫墮胎
[00:16:14.000 --> 00:16:16.000]  墮胎不是近代有的事
[00:16:16.000 --> 00:16:19.000]  甚至生出來的嬰孩
[00:16:19.000 --> 00:16:21.000]  都可以獻祭燒死
[00:16:21.000 --> 00:16:23.000]  獻給偶像
[00:16:23.000 --> 00:16:27.000]  所以是有殺人流人血的罪
[00:16:27.000 --> 00:16:29.000]  流人血不單止殺人
[00:16:29.000 --> 00:16:33.000]  還包括領袖帶領人們拜偶像
[00:16:33.000 --> 00:16:36.000]  向偶像獻祭
[00:16:36.000 --> 00:16:39.000]  也包括搶人家的東西
[00:16:39.000 --> 00:16:42.000]  欺負孤兒寡婦
[00:16:42.000 --> 00:16:44.000]  全部不法的事
[00:16:44.000 --> 00:16:47.000]  都可以包括在流人血裏面
[00:16:47.000 --> 00:16:49.000]  這些是由領袖帶頭
[00:16:49.000 --> 00:16:52.000]  來做這些事
[00:16:52.000 --> 00:16:54.000]  第七節開始
[00:16:54.000 --> 00:16:56.000]  這三個字就一路出現
[00:16:56.000 --> 00:16:58.000]  你中間
[00:16:58.000 --> 00:17:00.000]  在你中間
[00:17:00.000 --> 00:17:02.000]  然後28節的你
[00:17:02.000 --> 00:17:04.000]  有一個中騷
[00:17:04.000 --> 00:17:06.000]  不單止一個人
[00:17:06.000 --> 00:17:10.000]  在這裏已經開始不單止那班首領
[00:17:10.000 --> 00:17:16.000]  這裏是對著人民百姓來說的
[00:17:16.000 --> 00:17:18.000]  第九節在你們中間
[00:17:18.000 --> 00:17:20.000]  第十節在你們中間
[00:17:20.000 --> 00:17:24.000]  第十一節說這個人
[00:17:24.000 --> 00:17:27.000]  中文翻譯是單數
[00:17:27.000 --> 00:17:29.000]  其實是指著整班人
[00:17:29.000 --> 00:17:31.000]  所有百姓說你們做這些事
[00:17:31.000 --> 00:17:33.000]  然後在第十二節
[00:17:33.000 --> 00:17:35.000]  說在你們中間
[00:17:35.000 --> 00:17:38.000]  我們來看看他們的罪狀
[00:17:38.000 --> 00:17:42.000]  第106頁的筆記裏有列出來
[00:17:42.000 --> 00:17:44.000]  總結一下
[00:17:44.000 --> 00:17:46.000]  第七節的罪狀
[00:17:46.000 --> 00:17:49.000]  第一個罪狀就是輕慢父母
[00:17:49.000 --> 00:17:52.000]  十節是說要孝敬父母
[00:17:52.000 --> 00:17:54.000]  第五節是說要孝敬父母
[00:17:54.000 --> 00:17:57.000]  但是這些人是輕慢
[00:17:57.000 --> 00:17:58.000]  即是侮辱父母
[00:17:58.000 --> 00:18:00.000]  當父母沒有到
[00:18:00.000 --> 00:18:02.000]  輕慢父母
[00:18:02.000 --> 00:18:06.000]  第七節也說是欺壓寄居
[00:18:06.000 --> 00:18:09.000]  欺壓寄居和有虧富孤兒寡婦
[00:18:09.000 --> 00:18:12.000]  寄居的人就是外地的人來到
[00:18:12.000 --> 00:18:13.000]  什麼都沒有
[00:18:13.000 --> 00:18:15.000]  孤兒寡婦也是無依無靠
[00:18:15.000 --> 00:18:19.000]  即是在社會上的弱勢階層
[00:18:19.000 --> 00:18:21.000]  他們反而不幫助他們
[00:18:21.000 --> 00:18:23.000]  反而去搶他們的東西
[00:18:23.000 --> 00:18:25.000]  這是犯了第十誡
[00:18:25.000 --> 00:18:27.000]  不貪戀人的房屋
[00:18:27.000 --> 00:18:28.000]  不貪戀人的妻子
[00:18:28.000 --> 00:18:31.000]  奴僕、牛奴並其他所有
[00:18:31.000 --> 00:18:38.000]  第八節是說藐視我的聖物
[00:18:38.000 --> 00:18:44.000]  應該是獻給神的東西
[00:18:44.000 --> 00:18:45.000]  獻給偶像
[00:18:45.000 --> 00:18:48.000]  很輕視獻給神的東西
[00:18:48.000 --> 00:18:53.000]  第八節是說干犯安息日
[00:18:53.000 --> 00:18:56.000]  神很清楚地吩咐他們守安息日
[00:18:56.000 --> 00:18:57.000]  他們當作沒有到
[00:18:57.000 --> 00:18:58.000]  安息日照做事
[00:18:58.000 --> 00:19:01.000]  完全沒有理會安息日
