
[00:00:00.000 --> 00:00:02.000]  (字幕君:我地係咁嘅)
[00:02:00.000 --> 00:02:01.000]  Hans Kroon 個個
[00:02:01.000 --> 00:02:02.000]  Hans Kroon 再睇返呢
[00:02:02.000 --> 00:02:04.000]  卡爾個個過程當中
[00:02:04.000 --> 00:02:05.000]  其實佢懷疑都
[00:02:05.000 --> 00:02:07.000]  很多人就指出
[00:02:07.000 --> 00:02:09.000]  佢懷疑都用到語言啦
[00:02:09.000 --> 00:02:11.000]  你用到語言
[00:02:11.000 --> 00:02:12.000]  咁唔通你
[00:02:12.000 --> 00:02:13.000]  你都知道你語言有個意義呀
[00:02:13.000 --> 00:02:17.000]  你唔能夠假設話你乜都唔信
[00:02:17.000 --> 00:02:18.000]  即係佢話咗乜都懷疑到
[00:02:18.000 --> 00:02:19.000]  懷疑唔到
[00:02:19.000 --> 00:02:20.000]  但其實係個個當中
[00:02:20.000 --> 00:02:22.000]  其實佢已經假設咗好多嘅嘢
[00:02:22.000 --> 00:02:25.000]  所以每個人都係一個Framework 裏面
[00:02:25.000 --> 00:02:28.000]  其實呢你係好難話抽離絕對嘅懷疑
[00:02:28.000 --> 00:02:29.000]  咁所以好多時候
[00:02:29.000 --> 00:02:30.000]  這種對宗教批判
[00:02:30.000 --> 00:02:32.000]  好多時候都有一種好虛假
[00:02:32.000 --> 00:02:33.000]  一種好普遍理性呀
[00:02:33.000 --> 00:02:35.000]  咩都能夠懷疑呀
[00:02:35.000 --> 00:02:36.000]  咁點解你唔懷疑宗教
[00:02:36.000 --> 00:02:38.000]  咁但其實當我哋用
[00:02:38.000 --> 00:02:40.000]  用返鄭嘉儀嗰個個例子去睇返
[00:02:40.000 --> 00:02:41.000]  好多人都指出呢
[00:02:41.000 --> 00:02:44.000]  其實呢就係你根本懷疑係唔可能
[00:02:44.000 --> 00:02:46.000]  即係絕對懷疑係唔可能
[00:02:46.000 --> 00:02:48.000]  咁但先講一個文化嘅問題啦
[00:02:48.000 --> 00:02:49.000]  所以去到後現代
[00:02:49.000 --> 00:02:50.000]  有啲人都甚至講呢
[00:02:50.000 --> 00:02:53.000]  你相信文化你都仍然相信上帝
[00:02:53.000 --> 00:02:55.000]  所以呢要絕對否定
[00:02:55.000 --> 00:02:59.000]  即係即係上帝否定所謂呢
[00:02:59.000 --> 00:03:01.000]  呢個叫Antophiology
[00:03:01.000 --> 00:03:03.000]  大家知道我講邊個
[00:03:03.000 --> 00:03:05.000]  呢個德里達
[00:03:05.000 --> 00:03:07.000]  佢連文化都要質疑埋
[00:03:07.000 --> 00:03:09.000]  質疑埋文化有冇一個呢
[00:03:09.000 --> 00:03:11.000]  真係客觀嘅規則
[00:03:11.000 --> 00:03:13.000]  因為只不過係一個無窮嘅
[00:03:13.000 --> 00:03:14.000]  A 指稱B
[00:03:14.000 --> 00:03:15.000]  G B 再指稱C
[00:03:15.000 --> 00:03:17.000]  即係只係一個嘅
[00:03:17.000 --> 00:03:19.000]  即係呢個嘅能指
[00:03:19.000 --> 00:03:21.000]  所謂Signifier
[00:03:21.000 --> 00:03:23.000]  一個無窮嘅圈裏面
[00:03:23.000 --> 00:03:25.000]  係度走唔出去嘅呢根本
[00:03:25.000 --> 00:03:27.000]  所以好多呢啲要點呢
[00:03:27.000 --> 00:03:29.000]  都係同後現代先生有個關係
[00:03:29.000 --> 00:03:31.000]  咁所以佢係嗰度
[00:03:31.000 --> 00:03:33.000]  第107頁嗰度
[00:03:33.000 --> 00:03:35.000]  老實講啦
[00:03:35.000 --> 00:03:36.000]  佢就係喺所有度
[00:03:36.000 --> 00:03:38.000]  佢就用奧古斯丁同帕斯基去糾正佢啦
[00:03:38.000 --> 00:03:40.000]  佢話呢唔僅係基督信
[00:03:40.000 --> 00:03:41.000]  解釋嘅問題上面呢
[00:03:41.000 --> 00:03:43.000]  同埋日常問題上面信仰都係必須嘅
[00:03:43.000 --> 00:03:45.000]  正如信仰需要理性一樣理性
[00:03:45.000 --> 00:03:46.000]  需要信仰
[00:03:46.000 --> 00:03:47.000]  所以呢
[00:03:47.000 --> 00:03:48.000]  Hansung其中一個project呢
[00:03:48.000 --> 00:03:49.000]  佢去去
[00:03:49.000 --> 00:03:51.000]  可以話係去殿滅科學
[00:03:51.000 --> 00:03:53.000]  理性嗰種嘅絕對性
[00:03:53.000 --> 00:03:55.000]  所以佢又講出你都頭先都提過
[00:03:55.000 --> 00:03:57.000]  帕斯基嗰啲我已經提過
[00:03:57.000 --> 00:03:59.000]  唔多講啦
[00:03:59.000 --> 00:04:01.000]  睇一睇就再下一段有度寫咗個題目叫做
[00:04:01.000 --> 00:04:03.000]  科學方法論嘅反思
[00:04:03.000 --> 00:04:05.000]  呢個就好大好多人
[00:04:05.000 --> 00:04:07.000]  理性唔係喺科學裏面好清晰
[00:04:07.000 --> 00:04:09.000]  即係表明咗咩
[00:04:09.000 --> 00:04:11.000]  咁所以Hansung喺嗰度呢就
[00:04:11.000 --> 00:04:13.000]  從呢個即係
[00:04:13.000 --> 00:04:15.000]  現代一種嘅
[00:04:15.000 --> 00:04:17.000]  邏輯實質論開始講起
[00:04:17.000 --> 00:04:19.000]  實際上好多問題其中一個呢就係
[00:04:19.000 --> 00:04:21.000]  係科學裏面
[00:04:21.000 --> 00:04:23.000]  Karl Popper呢就指出到其實
[00:04:23.000 --> 00:04:25.000]  根本科學理論本身
[00:04:25.000 --> 00:04:27.000]  都有啲無限嘅
[00:04:27.000 --> 00:04:29.000]  含意嘅譬如就算好簡單
[00:04:29.000 --> 00:04:31.000]  其實就唔得係咁樣啦即係譬如話
[00:04:31.000 --> 00:04:33.000]  Karl Popper講好多嘢嘅其中
[00:04:33.000 --> 00:04:35.000]  佢講出就話其實所有觀察
[00:04:35.000 --> 00:04:37.000]  都有理論嘅
[00:04:37.000 --> 00:04:39.000]  我問大家見到啲乜嘢
[00:04:39.000 --> 00:04:41.000]  呢張裏面係乜嘢
[00:04:41.000 --> 00:04:43.000]  水你真係肯定
[00:04:43.000 --> 00:04:45.000]  其中一個你話
[00:04:45.000 --> 00:04:47.000]  水
[00:04:47.000 --> 00:04:49.000]  代表咩水係一種substance
[00:04:49.000 --> 00:04:51.000]  同埋你會預期呢你話水嘅時候呢
[00:04:51.000 --> 00:04:53.000]  佢係飲得嘅
[00:04:53.000 --> 00:04:55.000]  冇味嘅
[00:04:55.000 --> 00:04:57.000]  但係我試過細個就打開雪櫃
[00:04:57.000 --> 00:04:59.000]  攞瓶水一飲發現係煎酒嚟嘅
[00:04:59.000 --> 00:05:01.000]  飲到我即係
[00:05:01.000 --> 00:05:03.000]  錯洗後咁呢其實係我哋一觀察
[00:05:03.000 --> 00:05:05.000]  我哋一make observation我話你話水
[00:05:05.000 --> 00:05:07.000]  或者玻璃或者塑膠樽
[00:05:07.000 --> 00:05:09.000]  或者人其實呢你都
[00:05:09.000 --> 00:05:11.000]  有好多個假設譬如你假設我係背脊嘅
[00:05:11.000 --> 00:05:13.000]  可能你拎過嚟真係冇背脊嘅
[00:05:13.000 --> 00:05:15.000]  你見到有啦可能冇㗎喎
[00:05:15.000 --> 00:05:17.000]  你唔知㗎喎
[00:05:17.000 --> 00:05:19.000]  講真嚟講你見到前面但你話呢個人
[00:05:19.000 --> 00:05:21.000]  但可能呢個只係人板
[00:05:21.000 --> 00:05:23.000]  得半個人嘅板
[00:05:23.000 --> 00:05:25.000]  大家唔好覺得好似唔可能
[00:05:25.000 --> 00:05:27.000]  我試過去個
[00:05:27.000 --> 00:05:29.000]  博物館睇著杯
[00:05:29.000 --> 00:05:31.000]  咁睇完之後杯有咩好睇呢
[00:05:31.000 --> 00:05:33.000]  個個博物館就話叫你
[00:05:33.000 --> 00:05:35.000]  撳下掣咁個杯呢就
[00:05:35.000 --> 00:05:37.000]  轉過嚟咦得半隻
[00:05:37.000 --> 00:05:39.000]  嘅啫佢後面唔係圓嘅
[00:05:39.000 --> 00:05:41.000]  係平嘅其實係
[00:05:41.000 --> 00:05:43.000]  一個半圓形嘅
[00:05:43.000 --> 00:05:45.000]  橫線面嚟嘅
[00:05:45.000 --> 00:05:47.000]  你突然間好shock
[00:05:47.000 --> 00:05:49.000]  因為我一睇我地就預期個杯係圓嘅
[00:05:49.000 --> 00:05:51.000]  點知原來係一個半圓形咁樣嘅
[00:05:51.000 --> 00:05:53.000]  後面我係三藩市見到咁嘅杯
[00:05:53.000 --> 00:05:55.000]  我就特登買返嚟下一次
[00:05:55.000 --> 00:05:57.000]  做個示範畀大家睇一睇
[00:05:57.000 --> 00:05:59.000]  咁其實呢Columbus指出所有嘅觀察呢
[00:05:59.000 --> 00:06:01.000]  其實都已經係 theory-laden
[00:06:01.000 --> 00:06:03.000]  所以呢樣嘢其實Pupper已經指出到
[00:06:03.000 --> 00:06:05.000]  跟住佢認為呢其實科學理論
[00:06:05.000 --> 00:06:07.000]  好難去證實因為
[00:06:07.000 --> 00:06:09.000]  你話
[00:06:09.000 --> 00:06:11.000]  你話我引力咁樣佢就指出到所有地方
[00:06:11.000 --> 00:06:13.000]  所有時空都係
[00:06:13.000 --> 00:06:15.000]  適合但係你有限嘅觀察呢
[00:06:15.000 --> 00:06:17.000]  你證明唔到無限
[00:06:17.000 --> 00:06:19.000]  咁所以佢認為科學只能夠
[00:06:19.000 --> 00:06:21.000]  正義所謂 falsify 只能夠
[00:06:21.000 --> 00:06:23.000]  所謂正義主義
[00:06:23.000 --> 00:06:25.000]  咁你所謂如果正義唔到嘅理論
[00:06:25.000 --> 00:06:27.000]  我應該
[00:06:27.000 --> 00:06:29.000]  正義到嘅理論就應該拋棄
[00:06:29.000 --> 00:06:31.000]  只能夠接受嗰啲呢經過正義嘅考驗
[00:06:31.000 --> 00:06:33.000]  又呢
[00:06:33.000 --> 00:06:35.000]  係勝過嘅咁樣
[00:06:35.000 --> 00:06:37.000]  喺呢度呢
[00:06:37.000 --> 00:06:39.000]  但係即係喺後期發展呢
[00:06:39.000 --> 00:06:41.000]  Hans Kuhn 又指出
[00:06:41.000 --> 00:06:43.000]  但好不幸呢呢個理論
[00:06:43.000 --> 00:06:45.000]  摧毀咗呢個邏輯實證論
[00:06:45.000 --> 00:06:47.000]  但係佢本身亦都被正義
[00:06:47.000 --> 00:06:49.000]  佢認為咁佢就係根據呢個 Thomas Kuhn
[00:06:49.000 --> 00:06:51.000]  一個另外一個嘅
[00:06:51.000 --> 00:06:53.000]  科學思想家因為 Thomas Kuhn 就指出
[00:06:53.000 --> 00:06:55.000]  其實喺科學實際面裏面呢
[00:06:55.000 --> 00:06:57.000]  都唔係正義咁簡單嘅
[00:06:57.000 --> 00:06:58.000]  佢認為
[00:06:58.000 --> 00:07:00.000]  Harlberg 認為呢正義
[00:07:00.000 --> 00:07:02.000]  正義咗就應該拋棄啦
[00:07:02.000 --> 00:07:04.000]  咁但係 Thomas Kuhn 就指出其實所有理論
[00:07:04.000 --> 00:07:06.000]  都會有反例嘅好多時
[00:07:06.000 --> 00:07:08.000]  將個反例只係 ignore
[00:07:08.000 --> 00:07:10.000]  或者係唔
[00:07:10.000 --> 00:07:12.000]  就擺埋一邊唔去理會
[00:07:12.000 --> 00:07:14.000]  咁所以你就當冇問題發生
[00:07:14.000 --> 00:07:16.000]  咁所以其實就喺科學史裏面呢
[00:07:16.000 --> 00:07:18.000]  其實都唔係
[00:07:18.000 --> 00:07:20.000]  按照 Kuhn 嘅理論所以呢
[00:07:20.000 --> 00:07:22.000]  佢認為呢按照佢後面其實都
[00:07:22.000 --> 00:07:24.000]  引用好多 Thomas Kuhn 嘅理論呢
[00:07:24.000 --> 00:07:26.000]  所謂有一個所謂典範或者範式
[00:07:26.000 --> 00:07:28.000]  個概念 即每個科學家其實都
[00:07:28.000 --> 00:07:30.000]  喺做科學之前都有一套典範
[00:07:30.000 --> 00:07:32.000]  呢個 paradigm
[00:07:32.000 --> 00:07:34.000]  你喺個 paradigm 當中去
[00:07:34.000 --> 00:07:36.000]  填洞 去搵呢個結果
[00:07:36.000 --> 00:07:38.000]  但係你好少係激烈
[00:07:38.000 --> 00:07:40.000]  嘅挑戰個 paradigm 本身
[00:07:40.000 --> 00:07:42.000]  咁所以佢用返呢個呢後面寫一本呢
[00:07:42.000 --> 00:07:44.000]  講係用 paradigm 嗰度去分析神樂史
[00:07:44.000 --> 00:07:46.000]  所以佢後面都講咗一句 178 頁嗰度
[00:07:46.000 --> 00:07:48.000]  大家睇下呢時呢數目字見到
[00:07:48.000 --> 00:07:50.000]  你就搵返個 quotation 啦
[00:07:50.000 --> 00:07:52.000]  佢就話呢其實神學同自然科學呢個平衡性呢
[00:07:52.000 --> 00:07:54.000]  係好吃驚嘅
[00:07:54.000 --> 00:07:56.000]  所以我見到其實頭一張
[00:07:56.000 --> 00:07:58.000]  都好重要因為呢個呢就係一個
[00:07:58.000 --> 00:08:00.000]  groundwork 嚟嘅 我哋要明白呢
[00:08:00.000 --> 00:08:02.000]  其實佢係想對一個理性主義有一個
[00:08:02.000 --> 00:08:04.000]  好強嘅批判 如果你唔明白呢個
[00:08:04.000 --> 00:08:06.000]  你就唔能夠 grab 數嘅後期呢
[00:08:06.000 --> 00:08:08.000]  即係嗰種嘅要經過
[00:08:08.000 --> 00:08:10.000]  決擇去肯定實在肯定上帝
[00:08:10.000 --> 00:08:12.000]  然後跳到基督教嗰度呢 你就好難去
[00:08:12.000 --> 00:08:14.000]  把握㗎喇 咁所以總結
[00:08:14.000 --> 00:08:16.000]  嚟到講呢 佢就所講
[00:08:16.000 --> 00:08:18.000]  一種呢就話呢喺第 191 頁
[00:08:18.000 --> 00:08:20.000]  就講到一種將理性同
[00:08:20.000 --> 00:08:22.000]  即係人生嘅思考結合嘅一個 approach
[00:08:22.000 --> 00:08:24.000]  就先講過唔再多講啦
[00:08:24.000 --> 00:08:26.000]  好啦我哋跳到去第二第三版
[00:08:26.000 --> 00:08:28.000]  第三版頭先講
[00:08:28.000 --> 00:08:30.000]  Chapter 2 就講上帝嘅概念
[00:08:30.000 --> 00:08:32.000]  我哋就解釋少少 頭先都聽提過
[00:08:32.000 --> 00:08:34.000]  Thomas Hansen
[00:08:34.000 --> 00:08:36.000]  想批評
[00:08:36.000 --> 00:08:38.000]  係咩概念呢
[00:08:38.000 --> 00:08:40.000]  佢主要想批評就係兩種嘅概念
[00:08:40.000 --> 00:08:42.000]  一種呢 我哋叫做古典嘅
[00:08:42.000 --> 00:08:44.000]  有神論 Classical Vision 呢個古典呢
[00:08:44.000 --> 00:08:46.000]  主要係指西方嘅古典
[00:08:46.000 --> 00:08:48.000]  因為按照西方嘅有神論
[00:08:48.000 --> 00:08:50.000]  最重要嗰個嘅
[00:08:50.000 --> 00:08:52.000]  嘅詮釋者呢就當然係多瑪斯阿奎那
[00:08:52.000 --> 00:08:54.000]  Thomas Aquinas
[00:08:54.000 --> 00:08:56.000]  當有呢個多瑪斯阿奎那呢
[00:08:56.000 --> 00:08:58.000]  呢一個嘅神呢係一個呢
[00:08:58.000 --> 00:09:00.000]  無法分辨 無法分辨
[00:09:00.000 --> 00:09:02.000]  係一個即係係一個
[00:09:02.000 --> 00:09:04.000]  即係 impossible
[00:09:04.000 --> 00:09:06.000]  係不受影響 係不受影響 亦都無情緒嘅
[00:09:06.000 --> 00:09:08.000]  變咗係一個無感情
[00:09:08.000 --> 00:09:10.000]  即係無我哋嗰啲
[00:09:10.000 --> 00:09:12.000]  即係起路哀樂呀 嗰啲起伏嘅感情
[00:09:12.000 --> 00:09:14.000]  一個呢係咁樣終極嘅上帝
[00:09:14.000 --> 00:09:16.000]  嚟嘅 咁但係呢
[00:09:16.000 --> 00:09:18.000]  佢就 Thomas Hansen
[00:09:18.000 --> 00:09:20.000]  就覺得呢個上帝就過份超越
[00:09:20.000 --> 00:09:22.000]  過份超越呢
[00:09:22.000 --> 00:09:24.000]  佢都好似同個世界好遙遠
[00:09:24.000 --> 00:09:26.000]  咁樣 咁所以都呢係
[00:09:26.000 --> 00:09:28.000]  唔能夠fit到現代嘅精神
[00:09:28.000 --> 00:09:30.000]  咁當然佢就透過好多嘅
[00:09:30.000 --> 00:09:32.000]  同人體Hagle呀
[00:09:32.000 --> 00:09:34.000]  嗰啲威脅嗰啲Dialogs去帶出嚟
[00:09:34.000 --> 00:09:36.000]  咁第二種上帝呢就係
[00:09:36.000 --> 00:09:38.000]  Morphic God
[00:09:38.000 --> 00:09:40.000]  所謂神人同形論 咁即係我將上帝
[00:09:40.000 --> 00:09:42.000]  將個人呢 好像放大咗
[00:09:42.000 --> 00:09:44.000]  即係好似呢放大咗一個老爺爺
[00:09:44.000 --> 00:09:46.000]  不過好powerful老爺爺
[00:09:46.000 --> 00:09:48.000]  咁呢就係有權有勢有能力
[00:09:48.000 --> 00:09:50.000]  但係亦都同人一樣呢
[00:09:50.000 --> 00:09:52.000]  會嬲呀 會跳跳蚱呀
[00:09:52.000 --> 00:09:54.000]  會偏愛一個呀
[00:09:54.000 --> 00:09:56.000]  會鍾意一個呀
[00:09:56.000 --> 00:09:58.000]  好似有好似人類好多嘅
[00:09:58.000 --> 00:10:00.000]  特性呀 情緒咁樣
[00:10:00.000 --> 00:10:02.000]  佢認為呢個就將神好似都拉同人拉得太緊
[00:10:02.000 --> 00:10:04.000]  太近
[00:10:04.000 --> 00:10:06.000]  太過呢係二人化
[00:10:06.000 --> 00:10:08.000]  佢認為呢個係好粗略嘅
[00:10:08.000 --> 00:10:10.000]  好似王大先式嘅一種宗教
[00:10:10.000 --> 00:10:12.000]  所以呢佢認為呢係要係一個嘅
[00:10:12.000 --> 00:10:14.000]  嘅當中
[00:10:14.000 --> 00:10:16.000]  一個平衡 呢方面呢現代嘅
[00:10:16.000 --> 00:10:18.000]  呢個神官呢唔可以好似以前嗰個神呢
[00:10:18.000 --> 00:10:20.000]  好似高高在上
[00:10:20.000 --> 00:10:22.000]  唔受人間嘅影響 佢話真正有愛嘅神
[00:10:22.000 --> 00:10:26.000]  點能夠唔受人類歷史所發生嘅事影響呢
[00:10:26.000 --> 00:10:28.000]  佢一定係有感受會回應
[00:10:28.000 --> 00:10:30.000]  呢個都係呢
[00:10:30.000 --> 00:10:32.000]  但係佢就冇去到
[00:10:32.000 --> 00:10:34.000]  Mormon嘅The Crucified God
[00:10:34.000 --> 00:10:36.000]  嗰度咁徹底
[00:10:36.000 --> 00:10:38.000]  但係佢都指出呢佢都係環返個方向入面呢
[00:10:38.000 --> 00:10:40.000]  找一個係有感受有參與歷史嘅上帝
[00:10:40.000 --> 00:10:42.000]  亦都呢 但係佢都覺得唔係將將上帝
[00:10:42.000 --> 00:10:44.000]  佢比同人完全一樣
[00:10:44.000 --> 00:10:46.000]  佢有慧格 但係呢係超過人嘅慧格
[00:10:46.000 --> 00:10:48.000]  呢一點呢
[00:10:48.000 --> 00:10:50.000]  特別係第七章呢度呢 同其他宗教對話嘅時候呢
[00:10:50.000 --> 00:10:52.000]  亦都再重新提返出嚟
[00:10:52.000 --> 00:10:54.000]  所以關於上帝概念嗰度呢
[00:10:54.000 --> 00:10:56.000]  大家要夾住第二章同第七章呢
[00:10:56.000 --> 00:10:58.000]  上卷下卷呢
[00:10:58.000 --> 00:11:00.000]  呢兩度參照睇就更加明白啦
[00:11:00.000 --> 00:11:02.000]  好啦 第三點呢就去講到呢一個嘅
[00:11:02.000 --> 00:11:04.000]  無神黨嘅挑戰啦
[00:11:04.000 --> 00:11:06.000]  費爾不克 頭先我其實都講到唔少
[00:11:06.000 --> 00:11:08.000]  所以就唔再唔再多講啦
[00:11:08.000 --> 00:11:10.000]  因為後面時間都唔係好夠呀
[00:11:10.000 --> 00:11:12.000]  咁我只想補充一點呢就係好多時候呢
[00:11:12.000 --> 00:11:14.000]  無神黨嘅批評都係
[00:11:14.000 --> 00:11:16.000]  用用返佢哋無神黨自己本身嘅
[00:11:16.000 --> 00:11:18.000]  呢個都係一個招數啦
[00:11:18.000 --> 00:11:20.000]  都係一個招數啦可以成日用嘅
[00:11:20.000 --> 00:11:22.000]  因為好多時候呢 即係佢哋成日話
[00:11:22.000 --> 00:11:24.000]  你幾多個投射呢樣樣
[00:11:24.000 --> 00:11:26.000]  咁但我諗返
[00:11:26.000 --> 00:11:28.000]  咁費爾巴其實去到最後你認為呢
[00:11:28.000 --> 00:11:30.000]  佢亦都提出好得意嘅概念
[00:11:30.000 --> 00:11:32.000]  佢認為人係一個所謂specious being
[00:11:32.000 --> 00:11:34.000]  因為其實佢話人係將無
[00:11:34.000 --> 00:11:36.000]  人 你話上帝係人去投射
[00:11:36.000 --> 00:11:38.000]  投射自己出去
[00:11:38.000 --> 00:11:40.000]  但係點解去投射無限呢
[00:11:40.000 --> 00:11:42.000]  人嘅理性愛都係有限㗎嘛
[00:11:42.000 --> 00:11:44.000]  如果你係將人去投射上帝呢
[00:11:44.000 --> 00:11:46.000]  你就應該得到啲咩上帝呢
[00:11:46.000 --> 00:11:48.000]  就好似啲Olympic Gods嘅
[00:11:48.000 --> 00:11:50.000]  即係嗰時希臘神話裏面
[00:11:50.000 --> 00:11:52.000]  呢個奧林巴克山上面嘅上帝呢
[00:11:52.000 --> 00:11:54.000]  得閒就增風合措呀
[00:11:54.000 --> 00:11:56.000]  得閒就溝女呀 得閒就生個先生子呀
[00:11:56.000 --> 00:11:58.000]  得閒就將人撕咗兩邊呀
[00:11:58.000 --> 00:12:00.000]  咁樣呢 好多你睇下神話
[00:12:00.000 --> 00:12:02.000]  好多呢你古靈精怪呢
[00:12:02.000 --> 00:12:04.000]  係同人類嗰啲咁嘅 即係做嘅事情一模一樣嘅
[00:12:04.000 --> 00:12:06.000]  咁嗰啲你話真係好似人嘅投射啦
[00:12:06.000 --> 00:12:08.000]  咁人嘅行為投射去天上面
[00:12:08.000 --> 00:12:10.000]  將嗰個翻版其實都好似呢
[00:12:10.000 --> 00:12:12.000]  好似中國嗰啲玉皇大帝咁樣
[00:12:12.000 --> 00:12:14.000]  道家玉皇大帝嗰啲發覺其實係人嘅放大嚟嘅啫
[00:12:14.000 --> 00:12:16.000]  嗰度一樣大家又偷盤圖呀
[00:12:16.000 --> 00:12:18.000]  呢個玉皇大帝又帶返嚟去停呀
[00:12:18.000 --> 00:12:20.000]  跟住就發咗嗰個落下凡呀
[00:12:20.000 --> 00:12:22.000]  咁呢個嗰個咁樣
[00:12:22.000 --> 00:12:24.000]  好人間嘅
[00:12:24.000 --> 00:12:26.000]  不過你又將呢個人間嘅停變上天停
[00:12:26.000 --> 00:12:28.000]  嗱咁但係呢
[00:12:28.000 --> 00:12:30.000]  就算你睇下Qualis嗰個神就先講過
[00:12:30.000 --> 00:12:32.000]  Gilgason有時其實唔係咁人意人化嘅喎
[00:12:32.000 --> 00:12:34.000]  人神係咁無限嘅性咁樣
[00:12:34.000 --> 00:12:36.000]  咁所以其實係呢個原因當中呢
[00:12:36.000 --> 00:12:38.000]  科爾伯呢就要提出一個所謂嘅
[00:12:38.000 --> 00:12:40.000]  人呢其實係過濾咗將佢自己嘅
[00:12:40.000 --> 00:12:42.000]  即係嘅
[00:12:42.000 --> 00:12:44.000]  呢啲唔完美嘅屬性係過濾咗
[00:12:44.000 --> 00:12:46.000]  投射一個整體性
