
[00:00:00.000 --> 00:00:02.000]  今晚是很特別的
[00:07:58.000 --> 00:08:01.000]  全部是和整個世界連起來
[00:08:01.000 --> 00:08:02.000]  整個世界是一個
[00:08:02.000 --> 00:08:04.000]  經濟的一個market
[00:08:04.000 --> 00:08:06.000]  全球化
[00:08:06.000 --> 00:08:09.000]  第三點就是
[00:08:09.000 --> 00:08:13.000]  這個電腦所產生出來的生活
[00:08:13.000 --> 00:08:15.000]  開始將我們人影響很大
[00:08:15.000 --> 00:08:18.000]  我們每一個人都離不開電腦的生活
[00:08:18.000 --> 00:08:20.000]  電腦的生活不單止是
[00:08:20.000 --> 00:08:22.000]  我們對著電腦要用的這麼簡單
[00:08:22.000 --> 00:08:26.000]  而是我們開始進入一個電腦的時代
[00:08:26.000 --> 00:08:28.000]  電腦的時代令到我們
[00:08:28.000 --> 00:08:30.000]  在那個經驗上
[00:08:30.000 --> 00:08:32.000]  我們說產生很多虛擬的經驗
[00:08:32.000 --> 00:08:34.000]  Zudo的
[00:08:34.000 --> 00:08:36.000]  Virtual的Experience
[00:08:36.000 --> 00:08:39.000]  Virtual的Experience就是說
[00:08:39.000 --> 00:08:40.000]  有幾樣東西
[00:08:40.000 --> 00:08:42.000]  首先第一樣我們發覺
[00:08:42.000 --> 00:08:44.000]  我們在電腦上
[00:08:44.000 --> 00:08:46.000]  或者我們甚至現在在電視上
[00:08:46.000 --> 00:08:48.000]  因為我們有很多個台可以不斷地轉
[00:08:48.000 --> 00:08:53.000]  其實我們的經驗是拼湊的
[00:08:53.000 --> 00:08:55.000]  就是Collage的
[00:08:55.000 --> 00:08:58.000]  這個和傳統的社會完全不同了
[00:08:58.000 --> 00:08:59.000]  傳統的社會
[00:08:59.000 --> 00:09:01.000]  我們的經驗是延續的
[00:09:01.000 --> 00:09:02.000]  一個鄉村
[00:09:02.000 --> 00:09:03.000]  舉例我們鄉村
[00:09:03.000 --> 00:09:05.000]  我們每天早上走出來的時候
[00:09:05.000 --> 00:09:07.000]  我們見到同一棵樹
[00:09:07.000 --> 00:09:08.000]  我們見到同一班人
[00:09:08.000 --> 00:09:09.000]  都是我們的親戚
[00:09:09.000 --> 00:09:11.000]  都是同一條村的那些
[00:09:11.000 --> 00:09:13.000]  一起工作
[00:09:13.000 --> 00:09:14.000]  去回同一個地方
[00:09:14.000 --> 00:09:15.000]  那個山是不會變的
[00:09:15.000 --> 00:09:17.000]  所以我們的生活
[00:09:17.000 --> 00:09:19.000]  我們的生活是延續的
[00:09:19.000 --> 00:09:20.000]  是continuous的
[00:09:20.000 --> 00:09:22.000]  但是現在我們不同了
[00:09:22.000 --> 00:09:25.000]  我們每天生活在一個碎片那裡
[00:09:25.000 --> 00:09:26.000]  碎片的意思就是說
[00:09:26.000 --> 00:09:27.000]  我們開電視
[00:09:27.000 --> 00:09:28.000]  你知道了
[00:09:28.000 --> 00:09:31.000]  嘩!在歐洲
[00:09:31.000 --> 00:09:33.000]  如果在演戲的話
[00:09:33.000 --> 00:09:35.000]  那套戲是第二次世界大戰的戲
[00:09:35.000 --> 00:09:36.000]  在另一個時候
[00:09:36.000 --> 00:09:39.000]  嘩!去了另外一個城市
[00:09:39.000 --> 00:09:42.000]  或者甚至在中國裡面
[00:09:42.000 --> 00:09:45.000]  春節晚會
[00:09:45.000 --> 00:09:47.000]  嘩!在那裡唱歌
[00:09:47.000 --> 00:09:48.000]  轉眼間
[00:09:48.000 --> 00:09:50.000]  嘩!中世紀
[00:09:50.000 --> 00:09:51.000]  在打架
[00:09:51.000 --> 00:09:53.000]  就是說其實你和我
[00:09:53.000 --> 00:09:54.000]  是自己不覺得
[00:09:54.000 --> 00:09:57.000]  其實我們所看見的世界
[00:09:57.000 --> 00:09:58.000]  是不斷在變的
[00:09:58.000 --> 00:09:59.000]  這一剎那
[00:09:59.000 --> 00:10:00.000]  叫做collage的意思
[00:10:00.000 --> 00:10:02.000]  就是說好像我們將一些雜誌
[00:10:02.000 --> 00:10:03.000]  本來是一幅畫的
[00:10:03.000 --> 00:10:04.000]  將它剪爛了
[00:10:04.000 --> 00:10:06.000]  亂貼這樣
[00:10:06.000 --> 00:10:07.000]  腳變成頭
[00:10:07.000 --> 00:10:09.000]  頭髮上面有隻手
[00:10:09.000 --> 00:10:12.000]  就是一個這樣的collage experience
[00:10:12.000 --> 00:10:14.000]  在電腦裡面更加是
[00:10:14.000 --> 00:10:16.000]  因為電腦我們不斷地按
[00:10:16.000 --> 00:10:18.000]  不斷地跳不同的網
[00:10:18.000 --> 00:10:19.000]  一去到一個網
[00:10:19.000 --> 00:10:20.000]  我們就進入另一個世界
[00:10:20.000 --> 00:10:21.000]  然後幾分鐘之後
[00:10:21.000 --> 00:10:23.000]  我們就轉去另一個web
[00:10:23.000 --> 00:10:25.000]  又去了另一個世界
[00:10:25.000 --> 00:10:26.000]  看完這些資料
[00:10:26.000 --> 00:10:28.000]  我們就變成去看電影
[00:10:28.000 --> 00:10:29.000]  看完電影就去看片集
[00:10:29.000 --> 00:10:30.000]  看片集的時候
[00:10:30.000 --> 00:10:31.000]  我們看新聞
[00:10:31.000 --> 00:10:32.000]  看完新聞的時候
[00:10:32.000 --> 00:10:34.000]  突然間有個人來告訴我
[00:10:34.000 --> 00:10:35.000]  那個網很好玩的
[00:10:35.000 --> 00:10:37.000]  那個網有人在那裡唱歌
[00:10:37.000 --> 00:10:38.000]  唱得很噁心
[00:10:38.000 --> 00:10:39.000]  又去看那個人
[00:10:39.000 --> 00:10:40.000]  一去就去了英國
[00:10:40.000 --> 00:10:41.000]  一會兒又去了中國
[00:10:41.000 --> 00:10:44.000]  一會兒又去了非洲
[00:10:44.000 --> 00:10:45.000]  都會有
[00:10:45.000 --> 00:10:46.000]  我們的這樣的經驗
[00:10:46.000 --> 00:10:47.000]  令到我們什麼呢
[00:10:47.000 --> 00:10:49.000]  我們的經驗是碎片
[00:10:49.000 --> 00:10:50.000]  碎片的經驗
[00:10:50.000 --> 00:10:54.000]  最典型出現的一個表達
[00:10:54.000 --> 00:10:55.000]  就是我們看到的MTV
[00:10:55.000 --> 00:10:57.000]  Music TV就是這樣
[00:10:57.000 --> 00:10:59.000]  Music TV的畫面怪誕
[00:10:59.000 --> 00:11:00.000]  我們就說
[00:11:00.000 --> 00:11:01.000]  其實不是怪誕
[00:11:01.000 --> 00:11:02.000]  是代表了心裡面那種
[00:11:02.000 --> 00:11:03.000]  一會兒的頭
[00:11:03.000 --> 00:11:04.000]  一會兒的腳
[00:11:04.000 --> 00:11:06.000]  一會兒幾個人一起出來一樣樣
[00:11:06.000 --> 00:11:08.000]  一會兒又可以變成
[00:11:08.000 --> 00:11:09.000]  一個人的臉
[00:11:09.000 --> 00:11:11.000]  就變成五個六個七個樣子
[00:11:11.000 --> 00:11:13.000]  但記得當年Michael Jackson
[00:11:13.000 --> 00:11:14.000]  那首歌
[00:11:14.000 --> 00:11:15.000]  一個男人變女人
[00:11:15.000 --> 00:11:16.000]  女人變女仔
[00:11:16.000 --> 00:11:18.000]  女仔變老人家
[00:11:18.000 --> 00:11:19.000]  臉就這樣變
[00:11:19.000 --> 00:11:20.000]  覺得很精彩
[00:11:20.000 --> 00:11:21.000]  其實這些小事
[00:11:21.000 --> 00:11:22.000]  小兒科這些
[00:11:22.000 --> 00:11:23.000]  只不過過了幾年之後
[00:11:23.000 --> 00:11:24.000]  變成小兒科
[00:11:24.000 --> 00:11:26.000]  現在到處都變成這樣
[00:11:26.000 --> 00:11:27.000]  我們的經驗
[00:11:27.000 --> 00:11:29.000]  其實是可以任何變化
[00:11:29.000 --> 00:11:32.000]  完全是不需要有理由的
[00:11:32.000 --> 00:11:35.000]  這個影響了我們對經驗的了解
[00:11:35.000 --> 00:11:38.000]  以一種虛擬的經驗
[00:11:38.000 --> 00:11:40.000]  產生了我們另外一種生活
[00:11:40.000 --> 00:11:42.000]  而我們人與人之間的關係
[00:11:42.000 --> 00:11:44.000]  很多時候是透過
[00:11:44.000 --> 00:11:46.000]  不是面對面
[00:11:46.000 --> 00:11:48.000]  直接去聊天的
[00:11:48.000 --> 00:11:49.000]  我們很多時候
[00:11:49.000 --> 00:11:51.000]  我們有了E-mail之後
[00:11:51.000 --> 00:11:52.000]  E-mail很方便
[00:11:52.000 --> 00:11:53.000]  不過現在搞死我們了
[00:11:53.000 --> 00:11:55.000]  我就頭痛了
[00:11:55.000 --> 00:11:56.000]  我現在來了加拿大
[00:11:56.000 --> 00:11:57.000]  我又孤寒
[00:11:57.000 --> 00:11:59.000]  我又不肯給錢去
[00:11:59.000 --> 00:12:02.000]  幾十元一天上網
[00:12:02.000 --> 00:12:04.000]  我回到家裡
[00:12:04.000 --> 00:12:05.000]  那十天之後
[00:12:05.000 --> 00:12:06.000]  我死得爆了
[00:12:06.000 --> 00:12:08.000]  因為我每天平均
[00:12:08.000 --> 00:12:10.000]  大概有八十多個E-mail
[00:12:10.000 --> 00:12:12.000]  有很多是垃圾
[00:12:12.000 --> 00:12:14.000]  但中文大學都幫我
[00:12:14.000 --> 00:12:16.000]  篩了一大截
[00:12:16.000 --> 00:12:18.000]  但還有八十多個
[00:12:18.000 --> 00:12:20.000]  我唯有打電話
[00:12:20.000 --> 00:12:22.000]  叫我太太幫我一直刪
[00:12:22.000 --> 00:12:24.000]  不然我不用看了
[00:12:24.000 --> 00:12:26.000]  回去就散了
[00:12:26.000 --> 00:12:28.000]  已經爆了
[00:12:28.000 --> 00:12:29.000]  這個第一樣
[00:12:29.000 --> 00:12:30.000]  但其實E-mail
[00:12:30.000 --> 00:12:32.000]  為什麼大家現在這麼喜歡呢
[00:12:32.000 --> 00:12:34.000]  其實我已經很落後了
[00:12:34.000 --> 00:12:36.000]  有Facebook等等
[00:12:36.000 --> 00:12:38.000]  其實可以有一個延遲的反應
[00:12:38.000 --> 00:12:40.000]  你明白嗎
[00:12:40.000 --> 00:12:41.000]  因為不用面對面
[00:12:41.000 --> 00:12:42.000]  不用約時間
[00:12:42.000 --> 00:12:44.000]  我扔了一樣東西給你
[00:12:44.000 --> 00:12:45.000]  或者誰看都無所謂
[00:12:45.000 --> 00:12:47.000]  我上了Facebook
[00:12:47.000 --> 00:12:50.000]  上了我個人的Blog的時候
[00:12:50.000 --> 00:12:53.000]  那些人就什麼時候進來看都可以
[00:12:53.000 --> 00:12:54.000]  沒有時間限制
[00:12:54.000 --> 00:12:57.000]  這個說起來是非常偉大的發明
[00:12:57.000 --> 00:12:59.000]  但恐怖的地方就是
[00:12:59.000 --> 00:13:00.000]  我們不用約人
[00:13:00.000 --> 00:13:02.000]  不用面對面見到他
[00:13:02.000 --> 00:13:04.000]  不用看他即時的反應
[00:13:04.000 --> 00:13:06.000]  你生氣你不生氣
[00:13:06.000 --> 00:13:07.000]  沒有人知道
[00:13:07.000 --> 00:13:09.000]  再進一步
[00:13:09.000 --> 00:13:11.000]  對方是誰你都不認識
[00:13:11.000 --> 00:13:13.000]  你知道我們年輕一輩
[00:13:13.000 --> 00:13:14.000]  在網上認識的人
[00:13:14.000 --> 00:13:16.000]  大部分都不知道他是誰
[00:13:16.000 --> 00:13:18.000]  也不知道他說的那個
[00:13:18.000 --> 00:13:19.000]  是不是真的他
[00:13:19.000 --> 00:13:20.000]  大家明白嗎
[00:13:20.000 --> 00:13:21.000]  說著說著
[00:13:21.000 --> 00:13:22.000]  做了一輪朋友
[00:13:22.000 --> 00:13:23.000]  可能那個是女生
[00:13:23.000 --> 00:13:25.000]  說他扮男人都可以
[00:13:25.000 --> 00:13:28.000]  本來以為他是男人
[00:13:28.000 --> 00:13:30.000]  他扮女生都可以
[00:13:30.000 --> 00:13:33.000]  就是說我們人與人之間的關係
[00:13:33.000 --> 00:13:38.000]  變成了一種抽離化
[00:13:38.000 --> 00:13:40.000]  抽離化的意思就是說
[00:13:40.000 --> 00:13:42.000]  我們不需要面對面
[00:13:42.000 --> 00:13:44.000]  和別人想辦法相處
[00:13:44.000 --> 00:13:48.000]  我們可以避開很多即時的反應
[00:13:48.000 --> 00:13:50.000]  這個時候我們可以
[00:13:50.000 --> 00:13:53.000]  本來不敢說的話我們夠膽說
[00:13:53.000 --> 00:13:55.000]  同樣相反來說
[00:13:55.000 --> 00:13:57.000]  我們應該有的表現
[00:13:57.000 --> 00:13:59.000]  我們可以避開了不用理
[00:13:59.000 --> 00:14:02.000]  很多尤其是我們年輕一輩
[00:14:02.000 --> 00:14:05.000]  喜歡這種相處
[00:14:05.000 --> 00:14:07.000]  其實是一種很疏離的
[00:14:07.000 --> 00:14:12.000]  但虛擬的以為很親切的相處
[00:14:12.000 --> 00:14:15.000]  最近我們認識了幾個年輕女孩
[00:14:15.000 --> 00:14:17.000]  一起去露營
[00:14:17.000 --> 00:14:20.000]  三個在客廳裡
[00:14:20.000 --> 00:14:22.000]  不說話
[00:14:22.000 --> 00:14:23.000]  不停地打電腦
[00:14:23.000 --> 00:14:24.000]  你知道的
[00:14:24.000 --> 00:14:25.000]  不理人的
[00:14:25.000 --> 00:14:26.000]  在打電腦
[00:14:26.000 --> 00:14:27.000]  打給誰
[00:14:27.000 --> 00:14:29.000]  打給她
[00:14:29.000 --> 00:14:31.000]  坐在客廳裡
[00:14:31.000 --> 00:14:32.000]  她就打給他
[00:14:32.000 --> 00:14:34.000]  三個坐著不說話
[00:14:34.000 --> 00:14:35.000]  在打電腦
[00:14:35.000 --> 00:14:36.000]  這樣也有的
[00:14:36.000 --> 00:14:38.000]  我想了很久
[00:14:38.000 --> 00:14:40.000]  想不明白為什麼要這樣做
[00:14:40.000 --> 00:14:42.000]  因為她這樣丟出去的時候
[00:14:42.000 --> 00:14:44.000]  對方不用馬上回答她
[00:14:44.000 --> 00:14:45.000]  她想一下
[00:14:45.000 --> 00:14:47.000]  或者用另一種方法回答她
[00:14:47.000 --> 00:14:48.000]  如果我面對面的時候
