
[00:00:00.000 --> 00:00:10.000]  今天和大家一起分享的經文是《迦拉太書》第六章
[00:08:05.000 --> 00:08:10.000]  而去寫起了這本書信裡面所說的內容
[00:08:10.000 --> 00:08:12.000]  這個我是明白的
[00:08:12.000 --> 00:08:13.000]  因為很多的基督徒
[00:08:13.000 --> 00:08:18.000]  為了要保障聖經他自己本身的權威
[00:08:18.000 --> 00:08:21.000]  或者可以說到要鞏固保羅
[00:08:21.000 --> 00:08:27.000]  在新約這個時代裡面仕途的身份
[00:08:27.000 --> 00:08:31.000]  甚至說到基督教整個教義的基礎
[00:08:31.000 --> 00:08:33.000]  那個超然的地位
[00:08:33.000 --> 00:08:38.000]  所以他們就要不住的去將他們的焦點
[00:08:38.000 --> 00:08:42.000]  放回去討論到有關於這段經文
[00:08:42.000 --> 00:08:47.000]  究竟是不是保羅所簽署的一本書信
[00:08:47.000 --> 00:08:49.000]  如果是的話可以說
[00:08:49.000 --> 00:08:52.000]  保羅就帶著神的權柄
[00:08:52.000 --> 00:08:56.000]  去向加拉太教會的信徒去展述
[00:08:56.000 --> 00:09:00.000]  我明白這種的想法
[00:09:00.000 --> 00:09:03.000]  是去嘗試將一本書信
[00:09:03.000 --> 00:09:08.000]  它的原著的性質說明
[00:09:08.000 --> 00:09:12.000]  但是如果單憑這個字眼
[00:09:12.000 --> 00:09:15.000]  我親手寫信給你
[00:09:15.000 --> 00:09:19.000]  英文I write to you with my own hand
[00:09:19.000 --> 00:09:22.000]  認為只是一個簽署的話
[00:09:22.000 --> 00:09:26.000]  其實這種的思想或者這種解釋的方法
[00:09:26.000 --> 00:09:30.000]  我們就其實間接直接地用了
[00:09:30.000 --> 00:09:33.000]  現代書信的體裁
[00:09:33.000 --> 00:09:38.000]  來斷定一本書信的內容的真偽
[00:09:38.000 --> 00:09:40.000]  甚至可以這麼說
[00:09:40.000 --> 00:09:46.000]  是利用了今天一種定定合約的形式
[00:09:46.000 --> 00:09:50.000]  來決定聖經的合法性
[00:09:50.000 --> 00:09:53.000]  保羅所說的權威性
[00:09:53.000 --> 00:09:58.000]  甚至可以說是整本聖經神學裡面
[00:09:58.000 --> 00:10:01.000]  基督教的基石
[00:10:01.000 --> 00:10:04.000]  如果我們只是用這種思維去看
[00:10:04.000 --> 00:10:06.000]  其實很危險的
[00:10:06.000 --> 00:10:08.000]  這種的思想這種做法
[00:10:08.000 --> 00:10:12.000]  其實在保羅的書信或者新約書信裡面
[00:10:12.000 --> 00:10:15.000]  其實很多地方都有出現過
[00:10:15.000 --> 00:10:19.000]  比如切磋羅尼加後書三章17節
[00:10:19.000 --> 00:10:23.000]  哥林多前書16章21節
[00:10:23.000 --> 00:10:26.000]  哥羅西書第四章18節
[00:10:26.000 --> 00:10:30.000]  或者肥拿比書第19節的經文
[00:10:30.000 --> 00:10:33.000]  我記得早在十多年前
[00:10:33.000 --> 00:10:36.000]  曾經有個教會請我去
[00:10:36.000 --> 00:10:41.000]  每一個周日的晚上
[00:10:41.000 --> 00:10:45.000]  一個星期教一堂
[00:10:45.000 --> 00:10:47.000]  最初教兩堂
[00:10:47.000 --> 00:10:49.000]  後來就說教一堂就好了
[00:10:49.000 --> 00:10:51.000]  因為第一節太忙了
[00:10:51.000 --> 00:10:57.000]  我當時就選擇教切磋羅尼加的前後書
[00:10:57.000 --> 00:11:00.000]  用了大約六個月的時間
[00:11:00.000 --> 00:11:04.000]  去到當中去教這本書卷
[00:11:04.000 --> 00:11:06.000]  教他們怎麼去解釋聖經
[00:11:06.000 --> 00:11:08.000]  其中一個信徒去完了
[00:11:08.000 --> 00:11:11.000]  這個課程的其中一晚的時候
[00:11:11.000 --> 00:11:14.000]  他就走來跟我說
[00:11:14.000 --> 00:11:18.000]  牧師我想問一下切磋羅尼加後書第三章17節
[00:11:18.000 --> 00:11:21.000]  剛才說到保羅在那裡親筆簽名
[00:11:21.000 --> 00:11:25.000]  是不是一個證明這本書是正典的基礎
[00:11:25.000 --> 00:11:27.000]  我就跟他這麼說
[00:11:27.000 --> 00:11:30.000]  如果我們只是集中於用一個這樣的陳述
[00:11:30.000 --> 00:11:35.000]  而才斷定聖經的內容是真確的話
[00:11:35.000 --> 00:11:40.000]  其實我們很可能會錯誤地理解到
[00:11:40.000 --> 00:11:45.000]  聖經裡面原本那本書卷寫作的背景
[00:11:45.000 --> 00:11:49.000]  和我們對於聖經那種毀心
[00:11:49.000 --> 00:11:52.000]  相信權威的基礎
[00:11:52.000 --> 00:11:56.000]  其實純粹是位於一兩個字眼
[00:11:56.000 --> 00:12:01.000]  我當然我也同意他的關注
[00:12:01.000 --> 00:12:07.000]  因為很多信徒為了證明某一本書卷是聖經的正典
[00:12:07.000 --> 00:12:13.000]  是一個變道學裡面一個很重要的考慮點
[00:12:13.000 --> 00:12:17.000]  但是如果我們往往只是用這種變道學
[00:12:17.000 --> 00:12:22.000]  考證學的思維去解釋聖經的話
[00:12:22.000 --> 00:12:27.000]  我們就會忽略了聖經原本它經文裡面
[00:12:27.000 --> 00:12:31.000]  很多所說的重要的啓示
[00:12:31.000 --> 00:12:35.000]  它本身其實如果我們去仔細去研究一下
[00:12:35.000 --> 00:12:37.000]  在昔日的希羅文化裡面
[00:12:37.000 --> 00:12:42.000]  他們的書信格式其實和我們今天的書信格式是很大分別的
[00:12:42.000 --> 00:12:44.000]  比如很簡單
[00:12:44.000 --> 00:12:47.000]  收信人和發信人
[00:12:47.000 --> 00:12:52.000]  我們近代的書信模式就是收信人寫在最頂
[00:12:52.000 --> 00:12:55.000]  最前的然後發信人寫到最後
[00:12:55.000 --> 00:13:03.000]  但是在古近東的文化或者在希羅文化的背景之下的書信的體裁
[00:13:03.000 --> 00:13:07.000]  原來收信人和發信人
[00:13:07.000 --> 00:13:12.000]  他們的名字一早就已經在信後已經說得清清楚楚明白
[00:13:12.000 --> 00:13:19.000]  因此當一卷書卷是不是真確呢
[00:13:19.000 --> 00:13:24.000]  就不是視乎去到最後是不是有個簽名放在後面
[00:13:24.000 --> 00:13:30.000]  其實當我們去對於這個文化背景理解的時候
[00:13:30.000 --> 00:13:37.000]  而去重新看回寫聖經這些書卷的同期的時候的表現
[00:13:37.000 --> 00:13:40.000]  就證實了告訴我們知道
[00:13:40.000 --> 00:13:43.000]  其實很多這些簽名
[00:13:43.000 --> 00:13:48.000]  所謂我們今天認為的簽名去覈實這卷書信的真偽
[00:13:48.000 --> 00:13:52.000]  其實未必是一個可靠的做法
[00:13:52.000 --> 00:13:55.000]  因為在當時的社會風氣裡面
[00:13:55.000 --> 00:14:02.000]  書信既然前頭已經說了誰是收信人誰是發信人之後
[00:14:02.000 --> 00:14:06.000]  其實簽名是不重要的
[00:14:06.000 --> 00:14:18.000]  更加準確地說有簽名有時未必是證明這卷書信的真確
[00:14:18.000 --> 00:14:21.000]  反而可能是一種掩飾的手段
[00:14:21.000 --> 00:14:27.000]  因為在很多的在新約聖經的研究裡面
[00:14:27.000 --> 00:14:31.000]  甚至比對希羅文化的寫作背景
[00:14:31.000 --> 00:14:35.000]  往往如果在這卷書信裡面
[00:14:35.000 --> 00:14:38.000]  如果真的有一個人簽署在裡面
[00:14:38.000 --> 00:14:46.000]  說我是誰簽這個書信而證明是真偽
[00:14:46.000 --> 00:14:48.000]  這個做法有一個情況
[00:14:48.000 --> 00:14:53.000]  就是有人假托其他人去寫一些東西
[00:14:53.000 --> 00:14:58.000]  然後用他這個有權威性的人的名字
[00:14:58.000 --> 00:15:03.000]  去嘗試鞏固他們那個講話的內容的權威
[00:15:03.000 --> 00:15:05.000]  就好像今天很多信徒
[00:15:05.000 --> 00:15:08.000]  經常很喜歡引用聖經
[00:15:08.000 --> 00:15:11.000]  然後想說的東西其實就是他自己想說的東西
[00:15:11.000 --> 00:15:13.000]  不過就說是聖經這樣說
[00:15:13.000 --> 00:15:15.000]  所以你就要這樣做
[00:15:15.000 --> 00:15:20.000]  所以斷章取義或者金句式的信徒的講話
[00:15:20.000 --> 00:15:23.000]  其實我們要很小心去聽
[00:15:23.000 --> 00:15:26.000]  聽他究竟怎麼運用這句聖經
[00:15:26.000 --> 00:15:31.000]  甚至他怎麼去詮釋那句聖經的原意
[00:15:31.000 --> 00:15:35.000]  然後我們才去嘗試去聽他講的東西是否合理
[00:15:35.000 --> 00:15:38.000]  真理我們需不需要去接受
[00:15:38.000 --> 00:15:41.000]  所以用一個簡單的例子
[00:15:41.000 --> 00:15:45.000]  就是在福音書的承認過程當中
[00:15:45.000 --> 00:15:49.000]  有不少的福音書都稱為福音書
[00:15:49.000 --> 00:15:52.000]  不只是我們今天所看的正典裡面的
[00:15:52.000 --> 00:15:56.000]  馬太、馬可、路加、約翰福音四卷
[00:15:56.000 --> 00:16:00.000]  其實還有很多其他的所謂福音書
[00:16:00.000 --> 00:16:02.000]  比如這個多馬福音書
[00:16:02.000 --> 00:16:04.000]  The Gospel of Thomas
[00:16:04.000 --> 00:16:06.000]  The Gospel of Barnabas
[00:16:06.000 --> 00:16:11.000]  很多這些聖經裡面的名人提及的人
[00:16:11.000 --> 00:16:13.000]  都說有福音書寫過出來
[00:16:13.000 --> 00:16:16.000]  但是甚至這些福音書
[00:16:16.000 --> 00:16:18.000]  假托他們的名字去寫的時候
[00:16:18.000 --> 00:16:21.000]  最後我們發現那些
[00:16:21.000 --> 00:16:25.000]  其實不被列入正典的福音書創作
[00:16:25.000 --> 00:16:27.000]  是因為他們所講的內容
[00:16:27.000 --> 00:16:32.000]  和聖經其他的地方的神學等等不相接
[00:16:32.000 --> 00:16:34.000]  甚至在聖靈的引導之下
[00:16:34.000 --> 00:16:37.000]  我們發現那些書卷所講的內容
[00:16:37.000 --> 00:16:41.000]  是很多違背神的講話的內容
[00:16:41.000 --> 00:16:47.000]  因此如果我們只是純粹靠書卷
[00:16:47.000 --> 00:16:50.000]  有個簽名或者有一句話寫
[00:16:50.000 --> 00:16:53.000]  這是我親手寫給你的內容
[00:16:53.000 --> 00:16:56.000]  單憑這樣就證明那卷書卷的真實
[00:16:56.000 --> 00:17:00.000]  其實不是一個不可靠的做法
[00:17:00.000 --> 00:17:02.000]  另一個例子
[00:17:02.000 --> 00:17:06.000]  我們最重要的看書信
[00:17:06.000 --> 00:17:09.000]  其實是它的內容
[00:17:09.000 --> 00:17:13.000]  內容自己自我證明給我們看
[00:17:13.000 --> 00:17:18.000]  究竟他所講的是不是神的正典的一部分
[00:17:18.000 --> 00:17:21.000]  最簡單的例子
[00:17:21.000 --> 00:17:23.000]  寫信
[00:17:23.000 --> 00:17:25.000]  在我年輕的時候
[00:17:25.000 --> 00:17:29.000]  我家屬於舊的香港區域
[00:17:29.000 --> 00:17:32.000]  我家在街口有一些人
[00:17:32.000 --> 00:17:34.000]  每一天有些老伯伯
[00:17:34.000 --> 00:17:36.000]  不是很老的
[00:17:36.000 --> 00:17:38.000]  他們可能讀過書
[00:17:38.000 --> 00:17:41.000]  甚至是受採的人
[00:17:41.000 --> 00:17:44.000]  讀過中國文學
[00:17:44.000 --> 00:17:47.000]  讀過書寫
[00:17:47.000 --> 00:17:50.000]  他們每一早就會自己
[00:17:50.000 --> 00:17:54.000]  把架子摺在路邊
[00:17:54.000 --> 00:17:56.000]  有兩張凳子
[00:17:56.000 --> 00:17:59.000]  在旗下
[00:17:59.000 --> 00:18:00.000]  就叫開檔
[00:18:00.000 --> 00:18:02.000]  我們看到他們辛苦的
[00:18:02.000 --> 00:18:06.000]  只掛著一把辣字
[00:18:06.000 --> 00:18:08.000]  待客寫信
[00:18:08.000 --> 00:18:10.000]  就已經開檔了
[00:18:10.000 --> 00:18:12.000]  他坐在那裡等
[00:18:12.000 --> 00:18:14.000]  原來我看到
[00:18:14.000 --> 00:18:16.000]  很多時候有很多的婦女
[00:18:16.000 --> 00:18:20.000]  或者是一些的丈夫
[00:18:20.000 --> 00:18:23.000]  他們都去找他們
[00:18:23.000 --> 00:18:24.000]  那他們做什麼
[00:18:24.000 --> 00:18:26.000]  原來他們就一直用口述
[00:18:26.000 --> 00:18:28.000]  他想說的內容
[00:18:28.000 --> 00:18:32.000]  希望這個代他寫信的老伯伯
[00:18:32.000 --> 00:18:35.000]  能夠將他所說的內容
[00:18:35.000 --> 00:18:37.000]  寫下來成為一封信
[00:18:37.000 --> 00:18:39.000]  然後寄回家鄉
[00:18:39.000 --> 00:18:41.000]  然後可能有些錢
[00:18:41.000 --> 00:18:43.000]  或者有些物品
[00:18:43.000 --> 00:18:45.000]  一拼地寄
[00:18:45.000 --> 00:18:46.000]  如果待客寫信
[00:18:46.000 --> 00:18:49.000]  有時候又幫他寄這些東西
[00:18:49.000 --> 00:18:51.000]  我就發覺到
[00:18:51.000 --> 00:18:52.000]  原來很多時候
[00:18:52.000 --> 00:18:54.000]  寫一些寫信的內容
[00:18:54.000 --> 00:18:57.000]  重點是那個講話的內容
[00:18:57.000 --> 00:18:58.000]  講給他聽
[00:18:58.000 --> 00:19:03.000]  譬如可能有一個太太寫來
[00:19:03.000 --> 00:19:06.000]  就給她丈夫
[00:19:06.000 --> 00:19:08.000]  在鄉下裡面耕田的
[00:19:08.000 --> 00:19:11.000]  可能就說小明
[00:19:11.000 --> 00:19:16.000]  我在香港生活很掛念你
[00:19:16.000 --> 00:19:21.000]  現在我已經做了一份什麼工作
[00:19:21.000 --> 00:19:24.000]  雇主對我都不差不薄
[00:19:24.000 --> 00:19:28.000]  然後現在我這封書信
[00:19:28.000 --> 00:19:31.000]  就將譬如50塊
[00:19:31.000 --> 00:19:33.000]  50塊很多那時候
[00:19:33.000 --> 00:19:35.000]  一個月都是300塊工資
[00:19:35.000 --> 00:19:37.000]  50塊連信
[00:19:37.000 --> 00:19:42.000]  就一起托人郵寄回來給你
[00:19:42.000 --> 00:19:44.000]  請你買衣服給誰
[00:19:44.000 --> 00:19:45.000]  買誰
[00:19:45.000 --> 00:19:47.000]  然後就這樣完結了
[00:19:47.000 --> 00:19:49.000]  最後就作者
[00:19:49.000 --> 00:19:51.000]  就是寫信的人就說
[00:19:51.000 --> 00:19:54.000]  愛妻小明
[00:19:54.000 --> 00:19:56.000]  頂尖妹
[00:19:56.000 --> 00:19:58.000]  重點不是
[00:19:58.000 --> 00:19:59.000]  那個人不懂簽名的
[00:19:59.000 --> 00:20:02.000]  首先這封信沒有簽名的
[00:20:02.000 --> 00:20:06.000]  因為這個太太來到寫了一封信
[00:20:06.000 --> 00:20:08.000]  托人寫信寄給她丈夫
[00:20:08.000 --> 00:20:12.000]  其實最重要的是將心意傳遞
[00:20:12.000 --> 00:20:15.000]  給她的丈夫知道
[00:20:15.000 --> 00:20:17.000]  也都她能力可以付出的東西
[00:20:17.000 --> 00:20:19.000]  也都將她寫得明明白白
[00:20:19.000 --> 00:20:20.000]  希望她收到信的時候
[00:20:20.000 --> 00:20:23.000]  也都覈實裡面的內容
[00:20:23.000 --> 00:20:24.000]  如果真的有錢的
[00:20:24.000 --> 00:20:26.000]  是不是真的連著50塊
[00:20:26.000 --> 00:20:28.000]  然後如果她說
[00:20:28.000 --> 00:20:30.000]  還有加棉被兩張
[00:20:30.000 --> 00:20:33.000]  是不是連著一起送過去呢
[00:20:33.000 --> 00:20:34.000]  這個是重點
[00:20:34.000 --> 00:20:38.000]  所以當我們去看一個書信的時候
[00:20:38.000 --> 00:20:40.000]  來到這一節
[00:20:40.000 --> 00:20:42.000]  為什麼可以開一堂跟大家去講呢
[00:20:42.000 --> 00:20:44.000]  因為這個是一個很重要的觀念
[00:20:44.000 --> 00:20:47.000]  我們讀聖經不可以只是純粹
[00:20:47.000 --> 00:20:51.000]  用我們今天的思維去寫下去
[00:20:51.000 --> 00:20:55.000]  這樣瞭解就認為聖經就是正典
[00:20:55.000 --> 00:20:56.000]  等等的問題
[00:20:56.000 --> 00:20:59.000]  這個是一個很重要的理解
[00:20:59.000 --> 00:21:01.000]  一會兒我們會再詳細解釋
[00:21:01.000 --> 00:21:03.000]  這個親手寫的問題
[00:21:03.000 --> 00:21:06.000]  如果那個講話的內容
[00:21:06.000 --> 00:21:08.000]  不是那個真的
[00:21:08.000 --> 00:21:11.000]  就算有個簽名簽下去的那個人
[00:21:11.000 --> 00:21:13.000]  簽了也好
[00:21:13.000 --> 00:21:15.000]  如果不是那個人的動機
[00:21:15.000 --> 00:21:16.000]  他想做的事
[00:21:16.000 --> 00:21:19.000]  其實即使寫得多漂亮
[00:21:19.000 --> 00:21:21.000]  那個簽名的人的名氣多大
[00:21:21.000 --> 00:21:24.000]  簽的名字有多漂亮都好
[00:21:24.000 --> 00:21:28.000]  其實這封信的內容都是假的
[00:21:28.000 --> 00:21:32.000]  好像今天很多在這個世界裡面
[00:21:32.000 --> 00:21:38.000]  有些所謂的行政命令
[00:21:38.000 --> 00:21:40.000]  究竟簽名的人
[00:21:40.000 --> 00:21:43.000]  是不是真的他自己的想法呢
[00:21:43.000 --> 00:21:46.000]  還是他代簽
[00:21:46.000 --> 00:21:49.000]  然後其他人的想法呢
[00:21:49.000 --> 00:21:52.000]  這是一個很重要的思想
[00:21:52.000 --> 00:21:54.000]  我們有這種理念
[00:21:54.000 --> 00:21:57.000]  也能夠幫助到我們今天
[00:21:57.000 --> 00:22:00.000]  在這個彎曲薄茂的世代裡面
[00:22:00.000 --> 00:22:04.000]  辯證所看的東西的真偽
[00:22:04.000 --> 00:22:07.000]  回來這個只是一個開場白
[00:22:07.000 --> 00:22:10.000]  但是從這一節的經文裡面
[00:22:10.000 --> 00:22:14.000]  我們看回保羅向加拉太教會寫
[00:22:14.000 --> 00:22:16.000]  他說請看
[00:22:16.000 --> 00:22:21.000]  我親手寫給你們的字是何等的大呢
[00:22:21.000 --> 00:22:23.000]  我們不可以純粹說
[00:22:23.000 --> 00:22:28.000]  只是專注看親手寫這個字眼
[00:22:28.000 --> 00:22:33.000]  最重要是看保羅要加拉太教會的信徒
[00:22:33.000 --> 00:22:36.000]  專心看什麼
[00:22:36.000 --> 00:22:39.000]  保羅在這裡很強調要說
[00:22:39.000 --> 00:22:40.000]  請看
[00:22:40.000 --> 00:22:42.000]  英文聖經也非常重要
[00:22:42.000 --> 00:22:49.000]  See what big letters I make as I write to you with my own hand
[00:22:49.000 --> 00:22:55.000]  重點不是親手寫還是不親手寫的問題這麼簡單
[00:22:55.000 --> 00:22:58.000]  最重要的是他親手寫的時候
[00:22:58.000 --> 00:23:02.000]  請你留心寫的字的內容
[00:23:02.000 --> 00:23:03.000]  特色
[00:23:03.000 --> 00:23:05.000]  這個才是重點
[00:23:05.000 --> 00:23:11.000]  重點是寫字的字體很大
[00:23:11.000 --> 00:23:15.000]  這是我們和合版本的翻譯
[00:23:15.000 --> 00:23:18.000]  英文聖經也說
[00:23:18.000 --> 00:23:24.000]  See what big letters I make as I write to you with my own hand
[00:23:24.000 --> 00:23:25.000]  字體
[00:23:25.000 --> 00:23:31.000]  如果保羅當時用希列文寫的時候
[00:23:31.000 --> 00:23:36.000]  他寫的希列文字母特別大
[00:23:36.000 --> 00:23:40.000]  我們就會問為什麼
[00:23:40.000 --> 00:23:45.000]  為什麼保羅要特別要求加拉太教會的信徒
[00:23:45.000 --> 00:23:47.000]  收到這封信的時候
[00:23:47.000 --> 00:23:51.000]  要特別看那些字體是這麼大
