
[00:00:00.000 --> 00:00:05.000]  農曆年最後一個主日
[00:03:12.000 --> 00:03:13.000]  他們也是相當的發達
[00:03:13.000 --> 00:03:15.000]  所以在生活方面
[00:03:15.000 --> 00:03:17.000]  有很多的享受
[00:03:17.000 --> 00:03:19.000]  一個冷洋洋的城市
[00:03:19.000 --> 00:03:21.000]  一個冷洋洋的教會
[00:03:21.000 --> 00:03:23.000]  一個很安逸的環境
[00:03:23.000 --> 00:03:26.000]  我知道你的行為
[00:03:26.000 --> 00:03:29.000]  按名字你是活的
[00:03:29.000 --> 00:03:31.000]  其實你是死的
[00:03:31.000 --> 00:03:33.000]  掛名的基督徒
[00:03:33.000 --> 00:03:35.000]  名實不負的教會
[00:03:35.000 --> 00:03:37.000]  沒有好的行為
[00:03:37.000 --> 00:03:40.000]  沒有在世上有影響力
[00:03:40.000 --> 00:03:42.000]  主耶穌說你們是世上的光
[00:03:42.000 --> 00:03:44.000]  你們是世上的炎
[00:03:44.000 --> 00:03:47.000]  你們應該光照在人面前
[00:03:47.000 --> 00:03:49.000]  讓人看見你們的好行為
[00:03:49.000 --> 00:03:53.000]  便將榮耀歸給你們在天上的父
[00:03:53.000 --> 00:03:57.000]  信心和行為兩者並行不搏
[00:03:57.000 --> 00:04:00.000]  有信心就必須有行為
[00:04:00.000 --> 00:04:02.000]  有信仰耶穌基督
[00:04:02.000 --> 00:04:06.000]  就必須在生命上有耶穌基督的品格
[00:04:06.000 --> 00:04:08.000]  有聖靈的果子
[00:04:08.000 --> 00:04:10.000]  作光作炎
[00:04:10.000 --> 00:04:13.000]  不能夠成為一個說一套做一套的人
[00:04:13.000 --> 00:04:16.000]  講憐憫不能夠不入獄
[00:04:16.000 --> 00:04:19.000]  不入獄願意施贈
[00:04:19.000 --> 00:04:22.000]  講聖潔不能夠隨波逐流
[00:04:22.000 --> 00:04:25.000]  在奸淫污穢的思想上
[00:04:25.000 --> 00:04:28.000]  不和這個世界分別出來
[00:04:28.000 --> 00:04:31.000]  講謙卑卻是爭權奪利
[00:04:31.000 --> 00:04:35.000]  你們在行為上是死的
[00:04:35.000 --> 00:04:38.000]  名義上是活卻是死的
[00:04:38.000 --> 00:04:42.000]  這是耶穌基督對撒迪教會的評語
[00:04:42.000 --> 00:04:44.000]  不知道他會怎樣評判我呢
[00:04:44.000 --> 00:04:46.000]  不知道他會怎樣評判
[00:04:46.000 --> 00:04:49.000]  豐盛生命堂這個群體呢
[00:04:49.000 --> 00:04:51.000]  感謝上帝
[00:04:51.000 --> 00:04:54.000]  耶穌基督洞察一切
[00:04:54.000 --> 00:04:56.000]  他毫不繞色
[00:04:56.000 --> 00:05:01.000]  清清楚楚指出他們的問題在哪裡
[00:05:01.000 --> 00:05:06.000]  但他並沒有因此放棄教會
[00:05:06.000 --> 00:05:08.000]  所以親愛的兄姊妹
[00:05:08.000 --> 00:05:10.000]  我今天想和自己說
[00:05:10.000 --> 00:05:13.000]  和你說耶穌基督今天並未放棄我們
[00:05:13.000 --> 00:05:15.000]  他仍然愛我們
[00:05:15.000 --> 00:05:17.000]  無論你的情景如何
[00:05:17.000 --> 00:05:20.000]  他仍然會願意和我們說話
[00:05:20.000 --> 00:05:23.000]  如果我們願意聽他的說話
[00:05:23.000 --> 00:05:25.000]  我相信我們前面的歲月
[00:05:25.000 --> 00:05:30.000]  一定比過往更加美善更加好
[00:05:30.000 --> 00:05:32.000]  我希望你是想好
[00:05:32.000 --> 00:05:34.000]  希望你想自己好
[00:05:34.000 --> 00:05:37.000]  希望你想我們這個群體繼續在主面前是好的
[00:05:37.000 --> 00:05:39.000]  主耶穌對撒迪教會說
[00:05:39.000 --> 00:05:41.000]  你要警醒
[00:05:41.000 --> 00:05:43.000]  要醒啊
[00:05:43.000 --> 00:05:50.000]  要清清醒醒的面對自己生命的處境
[00:05:50.000 --> 00:05:52.000]  要警醒
[00:05:52.000 --> 00:05:53.000]  保持警醒
[00:05:53.000 --> 00:05:55.000]  免得入了迷惑
[00:05:55.000 --> 00:05:57.000]  這是主耶穌對他的教會
[00:05:57.000 --> 00:05:59.000]  對他的門徒不斷說的說話
[00:05:59.000 --> 00:06:01.000]  在今天21世紀
[00:06:01.000 --> 00:06:05.000]  豐盛生命堂處於香港這個地方
[00:06:05.000 --> 00:06:07.000]  你覺得我們需不需要警醒
[00:06:07.000 --> 00:06:09.000]  需要打醒十二分精神
[00:06:09.000 --> 00:06:14.000]  還是我們糊里糊塗地繼續混混樂樂的過日子
[00:06:14.000 --> 00:06:16.000]  免得受了迷惑
[00:06:16.000 --> 00:06:18.000]  因為有一個迷惑人的惡者
[00:06:18.000 --> 00:06:20.000]  是不收工的
[00:06:20.000 --> 00:06:23.000]  他不斷地想叫我們沉睡
[00:06:23.000 --> 00:06:27.000]  或者我們自己都振作不起來
[00:06:27.000 --> 00:06:28.000]  就是想睡
[00:06:28.000 --> 00:06:30.000]  就是想累
[00:06:30.000 --> 00:06:31.000]  就是想放棄
[00:06:31.000 --> 00:06:33.000]  但是主告訴我們
[00:06:33.000 --> 00:06:35.000]  要警醒
[00:06:35.000 --> 00:06:37.000]  什麼叫做警醒呢
[00:06:37.000 --> 00:06:39.000]  什麼叫清醒呢
[00:06:39.000 --> 00:06:42.000]  就是不要當神沒有到
[00:06:42.000 --> 00:06:45.000]  不要當神看不見你
[00:06:45.000 --> 00:06:48.000]  不要當神沒有關照你
[00:06:48.000 --> 00:06:50.000]  我們一定要清醒過來
[00:06:50.000 --> 00:06:51.000]  說主啊
[00:06:51.000 --> 00:06:53.000]  求你幫助我
[00:06:53.000 --> 00:06:55.000]  做一個清醒的教會
[00:06:55.000 --> 00:06:57.000]  好不好啊 弟兄姊妹
[00:06:57.000 --> 00:06:58.000]  好不好
[00:06:58.000 --> 00:06:59.000]  深呼吸
[00:06:59.000 --> 00:07:01.000]  坐直一點
[00:07:01.000 --> 00:07:02.000]  輕度的時候
[00:07:02.000 --> 00:07:05.000]  是最容易中睏的時候
[00:07:05.000 --> 00:07:08.000]  其實和我們身體的姿態
[00:07:08.000 --> 00:07:10.000]  表達我們心靈的狀態
[00:07:10.000 --> 00:07:12.000]  是有關聯的
[00:07:12.000 --> 00:07:13.000]  坐好一點
[00:07:13.000 --> 00:07:14.000]  坐直一點
[00:07:14.000 --> 00:07:15.000]  呼吸
[00:07:15.000 --> 00:07:16.000]  聽著
[00:07:16.000 --> 00:07:17.000]  主啊
[00:07:17.000 --> 00:07:18.000]  你說要警醒嘛
[00:07:18.000 --> 00:07:20.000]  起碼現在我先醒一醒
[00:07:20.000 --> 00:07:22.000]  然後在平日的生活裡面
[00:07:22.000 --> 00:07:24.000]  都是時常覺得
[00:07:24.000 --> 00:07:26.000]  如果聖靈提醒我
[00:07:26.000 --> 00:07:29.000]  我就馬上聽祂的話
[00:07:29.000 --> 00:07:32.000]  我要做一個警醒的人
[00:07:32.000 --> 00:07:33.000]  好不好
[00:07:33.000 --> 00:07:36.000]  做一個警醒的人
[00:07:36.000 --> 00:07:38.000]  睜大眼睛
[00:07:38.000 --> 00:07:41.000]  睜大眼睛的人都精神一點
[00:07:41.000 --> 00:07:45.000]  如果眼睛睜大就會中睜了
[00:07:45.000 --> 00:07:46.000]  大家睜大眼睛
[00:07:46.000 --> 00:07:47.000]  深呼吸
[00:07:47.000 --> 00:07:49.000]  我要聽主的話
[00:07:49.000 --> 00:07:52.000]  這個農曆年最後一篇的訊息
[00:07:52.000 --> 00:07:54.000]  求主幫助我
[00:07:54.000 --> 00:07:57.000]  做一個醒著來聽道的人
[00:07:57.000 --> 00:07:58.000]  好不好
[00:07:58.000 --> 00:07:59.000]  我沒有叫你看旁邊的
[00:07:59.000 --> 00:08:01.000]  我看他有沒有中睏
[00:08:01.000 --> 00:08:02.000]  不關你的事
[00:08:02.000 --> 00:08:04.000]  就是自己好
[00:08:04.000 --> 00:08:05.000]  警醒
[00:08:05.000 --> 00:08:07.000]  然後主對撒迪教會說什麼
[00:08:07.000 --> 00:08:08.000]  祂說
[00:08:08.000 --> 00:08:09.000]  剩下的
[00:08:09.000 --> 00:08:12.000]  快要死的那些
[00:08:12.000 --> 00:08:14.000]  讓他們死吧
[00:08:14.000 --> 00:08:15.000]  不是
[00:08:15.000 --> 00:08:16.000]  主說
[00:08:16.000 --> 00:08:17.000]  剩下的
[00:08:17.000 --> 00:08:19.000]  快要死的那些
[00:08:19.000 --> 00:08:22.000]  你要將他們按緊
[00:08:22.000 --> 00:08:24.000]  將他們堅固下來
[00:08:24.000 --> 00:08:27.000]  我覺得這是無比仁慈的耶穌
[00:08:27.000 --> 00:08:31.000]  對著一個衰生猶死的教會
[00:08:31.000 --> 00:08:34.000]  還叫他撿回現在有的
[00:08:34.000 --> 00:08:36.000]  不要讓它全部倒塌
[00:08:36.000 --> 00:08:37.000]  主想怎樣
[00:08:37.000 --> 00:08:39.000]  主想你好
[00:08:39.000 --> 00:08:41.000]  主想撒迪教會好
[00:08:41.000 --> 00:08:43.000]  主從來都不是說
[00:08:43.000 --> 00:08:45.000]  剩下的這些
[00:08:45.000 --> 00:08:46.000]  快要死吧
[00:08:46.000 --> 00:08:47.000]  不是
[00:08:47.000 --> 00:08:48.000]  主從來都不是這樣
[00:08:48.000 --> 00:08:49.000]  剩下的有多少
[00:08:49.000 --> 00:08:51.000]  你要堅固它
[00:08:51.000 --> 00:08:53.000]  祂從來都是那一位
[00:08:53.000 --> 00:08:55.000]  張燦的燈火
[00:08:55.000 --> 00:08:56.000]  他不催滅
[00:08:56.000 --> 00:08:57.000]  壓傷的爐位
[00:08:57.000 --> 00:08:58.000]  他不截斷
[00:08:58.000 --> 00:09:01.000]  他是那一位不喧鬧在街上
[00:09:01.000 --> 00:09:02.000]  不喧鬧的
[00:09:02.000 --> 00:09:04.000]  他是柔和謙卑的
[00:09:04.000 --> 00:09:06.000]  他是扶持軟弱的人
[00:09:06.000 --> 00:09:08.000]  親愛的兄弟姐妹
[00:09:08.000 --> 00:09:10.000]  你覺得
[00:09:10.000 --> 00:09:12.000]  你是不是軟弱的
[00:09:12.000 --> 00:09:14.000]  覺得自己很軟弱嗎
[00:09:14.000 --> 00:09:16.000]  我講個好消息給你聽
[00:09:16.000 --> 00:09:17.000]  好不好
[00:09:17.000 --> 00:09:20.000]  你軟弱得多軟弱都好
[00:09:20.000 --> 00:09:24.000]  主仍然樂意扶持你
[00:09:24.000 --> 00:09:27.000]  你去到多低微的地步都好
[00:09:27.000 --> 00:09:30.000]  主仍然願意拯救你
[00:09:30.000 --> 00:09:35.000]  主說你要撿回正確的那些
[00:09:35.000 --> 00:09:37.000]  因為在神面前
[00:09:37.000 --> 00:09:41.000]  你沒有一樣東西是完全的
[00:09:41.000 --> 00:09:43.000]  所以我用這個題目說
[00:09:43.000 --> 00:09:45.000]  體無完膚的教會
[00:09:45.000 --> 00:09:47.000]  我們有一個體無完膚的基督徒
[00:09:47.000 --> 00:09:49.000]  是沒有樣好
[00:09:49.000 --> 00:09:50.000]  沒有樣像樣
[00:09:50.000 --> 00:09:52.000]  沒有樣合格
[00:09:52.000 --> 00:09:54.000]  但是主仍然說
[00:09:54.000 --> 00:09:55.000]  你剩下的那些
[00:09:55.000 --> 00:09:58.000]  你好好的撿回
[00:09:58.000 --> 00:10:00.000]  不要繼續傻下去
[00:10:00.000 --> 00:10:02.000]  不要繼續沉睡下去
[00:10:02.000 --> 00:10:04.000]  不要繼續墮落下去
[00:10:04.000 --> 00:10:06.000]  不要繼續放任下去
[00:10:06.000 --> 00:10:08.000]  醒啊 起來啊
[00:10:08.000 --> 00:10:10.000]  跟隨主教
[00:10:10.000 --> 00:10:12.000]  撒地教會
[00:10:12.000 --> 00:10:14.000]  有幾樣東西
[00:10:14.000 --> 00:10:15.000]  很簡單
[00:10:15.000 --> 00:10:17.000]  老生常談
[00:10:17.000 --> 00:10:20.000]  所以要回想
[00:10:20.000 --> 00:10:23.000]  你在神面前沒有一樣東西是好的
[00:10:23.000 --> 00:10:25.000]  樣樣都不完全的
[00:10:25.000 --> 00:10:27.000]  所以要回想
[00:10:27.000 --> 00:10:29.000]  我在神面前什麼都沒有
[00:10:29.000 --> 00:10:31.000]  還有什麼可以回想
[00:10:31.000 --> 00:10:33.000]  原來主和教會的關係
[00:10:33.000 --> 00:10:36.000]  一向都是愛的關係
[00:10:36.000 --> 00:10:38.000]  這個愛最初的時候
[00:10:38.000 --> 00:10:40.000]  是特別熾熱的
[00:10:40.000 --> 00:10:43.000]  最初的時候特別純真的
[00:10:43.000 --> 00:10:45.000]  但是漸漸久而久之
[00:10:45.000 --> 00:10:47.000]  就冷淡了
[00:10:47.000 --> 00:10:50.000]  久而久之就有很多東西纏繞著
[00:10:50.000 --> 00:10:52.000]  你回想一下
[00:10:52.000 --> 00:10:54.000]  撒地教會
[00:10:54.000 --> 00:10:56.000]  你當初是怎樣聽到這個福音
[00:10:56.000 --> 00:10:59.000]  當初有上帝的使者
[00:10:59.000 --> 00:11:01.000]  冒著生命的危險
[00:11:01.000 --> 00:11:02.000]  不顧一切
[00:11:02.000 --> 00:11:05.000]  將拯救的好消息告訴你
[00:11:05.000 --> 00:11:07.000]  你也是靠著聖靈的感動
[00:11:07.000 --> 00:11:09.000]  是謙卑的
[00:11:09.000 --> 00:11:10.000]  來接受這個恩典
[00:11:10.000 --> 00:11:13.000]  離開偶像 離開迷惑
[00:11:13.000 --> 00:11:15.000]  離開黑暗 離開罪惡
[00:11:15.000 --> 00:11:18.000]  然後你經歷了這個救恩
[00:11:18.000 --> 00:11:20.000]  你有沒有經歷過救恩
[00:11:20.000 --> 00:11:22.000]  你有沒有經歷過
[00:11:22.000 --> 00:11:25.000]  有沒有回想我當初是怎樣的人
[00:11:25.000 --> 00:11:27.000]  但是竟然蒙了憐憫
[00:11:27.000 --> 00:11:30.000]  最近我有一個很新鮮的印象
[00:11:30.000 --> 00:11:32.000]  使我想起
[00:11:32.000 --> 00:11:35.000]  回想實在非常重要
[00:11:35.000 --> 00:11:38.000]  我看到我的雜物裏面
[00:11:38.000 --> 00:11:40.000]  我將我過去的筆記
[00:11:40.000 --> 00:11:42.000]  文稿
[00:11:42.000 --> 00:11:44.000]  那些一堆東西
[00:11:44.000 --> 00:11:45.000]  拿出來清理
[00:11:45.000 --> 00:11:48.000]  但是有一張紙我沒有清理掉
[00:11:48.000 --> 00:11:52.000]  那張紙大概是三寸乘兩寸
[00:11:52.000 --> 00:11:54.000]  一個小小的記事簿
[00:11:54.000 --> 00:11:56.000]  撕下來的一頁紙
[00:11:56.000 --> 00:11:58.000]  寫著
[00:11:58.000 --> 00:12:00.000]  用我的語名寫
[00:12:00.000 --> 00:12:01.000]  就說
[00:12:01.000 --> 00:12:02.000]  阿邊哥
[00:12:02.000 --> 00:12:08.000]  他在1972年9月28日
[00:12:08.000 --> 00:12:11.000]  上午11點30分
[00:12:11.000 --> 00:12:14.000]  他得著主的拯救
[00:12:14.000 --> 00:12:16.000]  主令他復興
[00:12:16.000 --> 00:12:19.000]  那些字體是很潦草的
[00:12:19.000 --> 00:12:21.000]  不是很識時的人寫的
[00:12:21.000 --> 00:12:24.000]  是我媽媽寫下來
[00:12:24.000 --> 00:12:27.000]  說這個兒子在那天早上
[00:12:27.000 --> 00:12:29.000]  我說了很多年都說10點15分
[00:12:29.000 --> 00:12:30.000]  其實是錯的
[00:12:30.000 --> 00:12:33.000]  原來媽媽寫是11點30分
[00:12:33.000 --> 00:12:36.000]  我就回想那個蒙恩的日子
[00:12:36.000 --> 00:12:38.000]  一想到那樣
[00:12:38.000 --> 00:12:41.000]  我又再一次得到力量
[00:12:41.000 --> 00:12:42.000]  再一次說
[00:12:42.000 --> 00:12:46.000]  原來當年我落到多邪惡
[00:12:46.000 --> 00:12:48.000]  多骯髒
[00:12:48.000 --> 00:12:50.000]  多卑鄙的地步
[00:12:50.000 --> 00:12:52.000]  主都沒有放棄我
[00:12:52.000 --> 00:12:54.000]  他仍然救了我
[00:12:54.000 --> 00:12:57.000]  所以我仍然要繼續跟隨他
[00:12:57.000 --> 00:12:59.000]  你要回想
[00:12:59.000 --> 00:13:01.000]  你是怎樣領受
[00:13:01.000 --> 00:13:03.000]  是怎樣聽見
[00:13:03.000 --> 00:13:04.000]  然後又要遵守
[00:13:04.000 --> 00:13:06.000]  並且要悔改
[00:13:06.000 --> 00:13:08.000]  親愛的兄姊妹
[00:13:08.000 --> 00:13:11.000]  讓你和我都永遠
[00:13:11.000 --> 00:13:17.000]  不要忘記當初蒙恩的經歷
[00:13:17.000 --> 00:13:19.000]  好不好
[00:13:19.000 --> 00:13:21.000]  這是很重要的
[00:13:21.000 --> 00:13:23.000]  你說只是回想
[00:13:23.000 --> 00:13:24.000]  是的
[00:13:24.000 --> 00:13:26.000]  回想起點
[00:13:26.000 --> 00:13:27.000]  然後就知道自己
[00:13:27.000 --> 00:13:31.000]  今天離開的正路有多遠
[00:13:31.000 --> 00:13:32.000]  回想起點
[00:13:32.000 --> 00:13:36.000]  就願意回到主的懷抱裡
[00:13:36.000 --> 00:13:39.000]  依靠著祂來過今天的日子
[00:13:39.000 --> 00:13:41.000]  然後你要記得
[00:13:41.000 --> 00:13:43.000]  你聽過什麼
[00:13:43.000 --> 00:13:46.000]  到底你裝載過什麼真理
[00:13:46.000 --> 00:13:47.000]  到底你在這裏
[00:13:47.000 --> 00:13:49.000]  說回我們豐盛生命堂
[00:13:49.000 --> 00:13:50.000]  你在這裏聽到
[00:13:50.000 --> 00:13:53.000]  有多少上主的說話
[00:13:53.000 --> 00:13:55.000]  我感謝上主
[00:13:55.000 --> 00:13:56.000]  在這個群體
[00:13:56.000 --> 00:13:58.000]  仍然是一個講聖經的群體
[00:13:58.000 --> 00:14:00.000]  是不是
[00:14:00.000 --> 00:14:03.000]  上帝的話在這裏傳出來
[00:14:03.000 --> 00:14:04.000]  是不是
[00:14:04.000 --> 00:14:06.000]  我們求主憐憫我們
[00:14:06.000 --> 00:14:08.000]  這裏不是講詩意的說話
[00:14:08.000 --> 00:14:10.000]  不是講詩人的立場
[00:14:10.000 --> 00:14:14.000]  不是講詩人的選擇
[00:14:14.000 --> 00:14:16.000]  而是講上帝明文
[00:14:16.000 --> 00:14:18.000]  承文的聖經
[00:14:18.000 --> 00:14:22.000]  清楚的來教導我們的說話
[00:14:22.000 --> 00:14:24.000]  我們聽到之後要怎樣
[00:14:24.000 --> 00:14:26.000]  是要去遵守
[00:14:26.000 --> 00:14:28.000]  遵守有兩個意思
[00:14:28.000 --> 00:14:30.000]  一個是抱著不放
[00:14:30.000 --> 00:14:32.000]  堅持到底
[00:14:32.000 --> 00:14:34.000]  一個是照著去走
[00:14:34.000 --> 00:14:36.000]  如果我們的生命
[00:14:36.000 --> 00:14:38.000]  說真的
[00:14:38.000 --> 00:14:41.000]  是聽到明白了
[00:14:41.000 --> 00:14:43.000]  然後堅持著
[00:14:43.000 --> 00:14:46.000]  我們的生命一定會得益
[00:14:46.000 --> 00:14:47.000]  跟著一樣
[00:14:47.000 --> 00:14:49.000]  就是要悔改
[00:14:49.000 --> 00:14:50.000]  你要悔改
[00:14:50.000 --> 00:14:51.000]  撒迪教會
[00:14:51.000 --> 00:14:52.000]  雖然在神面前
[00:14:52.000 --> 00:14:54.000]  沒有一樣東西是完整的
[00:14:54.000 --> 00:14:56.000]  雖然你是雖生猶死
[00:14:56.000 --> 00:14:59.000]  雖然你的行為
[00:14:59.000 --> 00:15:01.000]  是完全欠奉的
[00:15:01.000 --> 00:15:02.000]  好東西欠奉
[00:15:02.000 --> 00:15:05.000]  不過你要悔改
[00:15:05.000 --> 00:15:07.000]  什麼叫悔改
[00:15:07.000 --> 00:15:10.000]  有人說悔而不改
[00:15:10.000 --> 00:15:13.000]  其實悔改就是包括
[00:15:13.000 --> 00:15:16.000]  又要悔又要改
[00:15:16.000 --> 00:15:20.000]  悔改其實是思想上的改變
[00:15:20.000 --> 00:15:23.000]  我們來到這個群體裏面
[00:15:23.000 --> 00:15:25.000]  我們經常聽主的道
[00:15:25.000 --> 00:15:26.000]  聽主的說話
[00:15:26.000 --> 00:15:30.000]  其實就是要叫我們的心思意念
[00:15:30.000 --> 00:15:33.000]  被上主盡刀奪回
[00:15:33.000 --> 00:15:35.000]  保羅說我們征戰的兵器
[00:15:35.000 --> 00:15:38.000]  是光明的在左在右
[00:15:38.000 --> 00:15:39.000]  我們所有的兵器
[00:15:39.000 --> 00:15:41.000]  不是血氣之勇
[00:15:41.000 --> 00:15:42.000]  我們乃是要將
[00:15:42.000 --> 00:15:45.000]  各人的心思意念
[00:15:45.000 --> 00:15:48.000]  在基督裏完全奪回過來
[00:15:48.000 --> 00:15:51.000]  這個悔改在希臘文的意思
[00:15:51.000 --> 00:15:54.000]  就是說這個腦袋的改變
[00:15:54.000 --> 00:15:56.000]  Metanoia
[00:15:56.000 --> 00:15:59.000]  是整個思想的更新改變
[00:15:59.000 --> 00:16:02.000]  其實我們真的很難改
[00:16:02.000 --> 00:16:04.000]  我們很多東西都塞在這裏
[00:16:04.000 --> 00:16:05.000]  根深蒂固
[00:16:05.000 --> 00:16:06.000]  很難改的
[00:16:06.000 --> 00:16:08.000]  其實我們很難改的
[00:16:08.000 --> 00:16:11.000]  我們今天接受很多不同的資訊
[00:16:11.000 --> 00:16:12.000]  不斷的衝擊
[00:16:12.000 --> 00:16:14.000]  不斷的洗刷我們的腦袋
[00:16:14.000 --> 00:16:16.000]  使我們漸漸世俗化
[00:16:16.000 --> 00:16:18.000]  漸漸離開上帝的心意
[00:16:18.000 --> 00:16:21.000]  漸漸我們叫聖靈擔憂
[00:16:21.000 --> 00:16:25.000]  漸漸我們變性和世俗都沒有分別
[00:16:25.000 --> 00:16:27.000]  主耶穌和撒迪教會說
[00:16:27.000 --> 00:16:30.000]  你要悔改
[00:16:30.000 --> 00:16:32.000]  雖然你們撒迪的城市是這樣的
[00:16:32.000 --> 00:16:34.000]  人們的潮流是這樣的
[00:16:34.000 --> 00:16:36.000]  但是你要悔改
[00:16:36.000 --> 00:16:40.000]  悔改就是要走一條和世俗的人
[00:16:40.000 --> 00:16:42.000]  所走不相同的路
[00:16:42.000 --> 00:16:44.000]  價值觀念和世俗的觀念
[00:16:44.000 --> 00:16:47.000]  是相反的路
[00:16:47.000 --> 00:16:49.000]  他們喜歡這個錢
[00:16:49.000 --> 00:16:50.000]  他們喜歡這個威
[00:16:50.000 --> 00:16:52.000]  他們喜歡這個情慾
[00:16:52.000 --> 00:16:54.000]  我們告別這些情慾
[00:16:54.000 --> 00:16:56.000]  我們不去貪圖艱難的利益
[00:16:56.000 --> 00:16:59.000]  我們不去貪圖世俗的威名
[00:16:59.000 --> 00:17:02.000]  我們死都要跟從耶穌基督
[00:17:02.000 --> 00:17:05.000]  你知道初代的教會
[00:17:05.000 --> 00:17:08.000]  真的每個人都要面對苦難
