
[00:00:00.000 --> 00:00:07.200]  早期的教會是有很多的問題出現
[00:08:51.440 --> 00:08:54.240]  不是每件事都有益
[00:08:54.240 --> 00:08:56.320]  吸煙和飲酒是無益
[00:08:56.320 --> 00:08:57.360]  是傷身體
[00:08:57.360 --> 00:09:00.160]  我們就要不要做
[00:09:00.160 --> 00:09:04.000]  另外你說基督徒可否賭錢
[00:09:04.000 --> 00:09:06.000]  沒問題你可以賭
[00:09:06.000 --> 00:09:08.800]  但如果你是一個真正得救的人
[00:09:08.800 --> 00:09:11.120]  你去到拉斯維加斯
[00:09:11.120 --> 00:09:12.400]  去到拉斯維加斯
[00:09:12.400 --> 00:09:16.880]  趴在桌上大無私樣地賭錢
[00:09:16.880 --> 00:09:19.440]  我為你擔憂
[00:09:19.440 --> 00:09:25.200]  在大公會彼得首先說話
[00:09:25.200 --> 00:09:28.240]  使徒恆轉個十五章六至十一節
[00:09:28.240 --> 00:09:30.640]  彼得就起來說
[00:09:30.640 --> 00:09:32.000]  諸位弟兄
[00:09:32.000 --> 00:09:36.080]  你們知道神早已在你們中間揀選了我
[00:09:36.080 --> 00:09:40.480]  叫外邦人從我口中得聽福音知道
[00:09:40.480 --> 00:09:43.680]  而且相信知道人心的神
[00:09:43.680 --> 00:09:46.080]  也為他們作了見證
[00:09:46.080 --> 00:09:47.680]  賜聖靈給他們
[00:09:47.680 --> 00:09:49.440]  正如給我們一樣
[00:09:49.440 --> 00:09:52.720]  又藉著信潔淨了他們的心
[00:09:52.720 --> 00:09:54.800]  並不分他們我們
[00:09:54.800 --> 00:09:57.360]  現在為什麼試探神
[00:09:57.360 --> 00:10:01.120]  要把我們祖宗和我們所不能負的厄
[00:10:01.120 --> 00:10:03.920]  放在他們的頸項上
[00:10:03.920 --> 00:10:07.840]  我們得救乃是因主耶穌的恩
[00:10:07.840 --> 00:10:09.200]  和他們一樣
[00:10:09.200 --> 00:10:12.000]  這是我們所信的
[00:10:12.000 --> 00:10:15.200]  彼得說了這番話是什麼意思
[00:10:15.200 --> 00:10:17.120]  一共有四點
[00:10:17.120 --> 00:10:18.640]  第一點就是
[00:10:18.640 --> 00:10:20.800]  猶太人和外邦人
[00:10:20.800 --> 00:10:24.480]  得救全都是神的揀選
[00:10:24.480 --> 00:10:26.400]  不是因為人做了什麼
[00:10:26.400 --> 00:10:29.280]  使徒恆轉個十五章七節
[00:10:29.280 --> 00:10:30.560]  第二點
[00:10:30.560 --> 00:10:35.680]  猶太人和外邦人神都是賜同一位的聖靈給他們
[00:10:35.680 --> 00:10:39.520]  使徒恆轉個十五章八節
[00:10:39.520 --> 00:10:41.040]  第三點
[00:10:41.040 --> 00:10:47.440]  就是講到以前神的確曾經將律法給以色列人
[00:10:47.440 --> 00:10:52.960]  是要將他們從外邦人當中分別為聖分別出來
[00:10:52.960 --> 00:10:55.360]  但是耶穌基督在世的時候
[00:10:55.360 --> 00:10:57.200]  和猶太人說什麼
[00:10:57.200 --> 00:11:00.000]  他說神是看人的內心
[00:11:00.000 --> 00:11:04.080]  不是看人外表來守神的律例殿章
[00:11:04.080 --> 00:11:06.400]  這是耶穌在世的時候說的
[00:11:06.400 --> 00:11:11.520]  當耶穌基督在各國他為我們釘十字架
[00:11:11.520 --> 00:11:14.080]  成就了救贖的工作
[00:11:14.080 --> 00:11:17.920]  神就再沒有分猶太人和外邦人
[00:11:17.920 --> 00:11:19.440]  這是第三點
[00:11:19.440 --> 00:11:21.520]  第四點
[00:11:21.520 --> 00:11:27.120]  耶穌基督已經拿開了猶太人身上的鴉
[00:11:27.120 --> 00:11:32.880]  現在他們是將這個鴉放在外邦人身上
[00:11:32.880 --> 00:11:35.600]  是他們自己都不能夠承擔的鴉
[00:11:35.600 --> 00:11:39.920]  他們是將它放在外邦人身上
[00:11:39.920 --> 00:11:43.120]  他們就說你一定要行國禮
[00:11:43.120 --> 00:11:47.360]  才能夠成為一個真正的基督徒
[00:11:47.360 --> 00:11:52.960]  有人會問外邦人不可以承擔自己的鴉嗎
[00:11:52.960 --> 00:11:55.520]  他們有行國禮的
[00:11:55.520 --> 00:11:59.120]  試問行國禮是何時行的
[00:11:59.120 --> 00:12:02.160]  一個嬰兒在第八天的時候行的
[00:12:02.160 --> 00:12:05.760]  第八天出生的嬰兒會不會和父母說
[00:12:05.760 --> 00:12:08.960]  我要行國禮了 你們和我行國禮
[00:12:08.960 --> 00:12:13.440]  不會的 是父母為他做的
[00:12:13.440 --> 00:12:18.320]  所以這個可能是他們唯一做得到的就是行國禮
[00:12:18.320 --> 00:12:21.440]  其他的律例殿章他們自己都守不到
[00:12:21.440 --> 00:12:27.600]  但是他們將這個鴉放在外邦人的身上
[00:12:27.600 --> 00:12:32.960]  接著彼得說話的就是保羅和巴拿巴
[00:12:32.960 --> 00:12:39.360]  他說神是藉著他們在外邦人當中行神蹟祈禱
[00:12:39.360 --> 00:12:41.920]  這個就是我上個星期和大家說
[00:12:41.920 --> 00:12:44.640]  記不記得十三十四章《使徒行傳》
[00:12:44.640 --> 00:12:48.320]  他們在外邦人面前行了很多神蹟祈禱
[00:12:48.320 --> 00:12:50.320]  帶領很多人信主
[00:12:50.320 --> 00:12:54.160]  例如方伯和那個腳腿的人
[00:12:54.160 --> 00:12:59.920]  保羅說現在神繼續在外邦人當中有神蹟祈禱
[00:12:59.920 --> 00:13:05.040]  接著保羅和巴拿巴是雅各來講說話
[00:13:05.040 --> 00:13:08.880]  雅各這個不是約翰的哥哥
[00:13:08.880 --> 00:13:11.360]  這個是耶穌基督的弟弟
[00:13:11.360 --> 00:13:13.680]  他是雅各書的作者
[00:13:13.680 --> 00:13:16.160]  他也是大公會的主席
[00:13:16.160 --> 00:13:18.960]  他說我同意彼得所說
[00:13:18.960 --> 00:13:24.560]  神眷顧外邦人選舉他們成為自己的百姓
[00:13:24.560 --> 00:13:26.320]  成為他們的子民
[00:13:26.320 --> 00:13:30.160]  就是和揀選猶太人一模一樣
[00:13:30.160 --> 00:13:36.560]  雅各說甚至舊約的先知一早預言外邦人將會得救
[00:13:36.560 --> 00:13:40.160]  他在《使徒行傳》的十五章十六至十七節
[00:13:40.160 --> 00:13:43.280]  是引用了亞摩斯書的九章
[00:13:43.280 --> 00:13:49.040]  神說此後我要回來重新修造大衛倒塌的帳棚
[00:13:49.040 --> 00:13:53.200]  把那破壞的重新修造建立起來
[00:13:53.200 --> 00:13:59.760]  叫剩餘的人就是凡稱為我名下的外邦人都尋求主
[00:13:59.760 --> 00:14:06.080]  這話是從創世以來顯明者是主說的
[00:14:06.080 --> 00:14:09.200]  神一早就預備外邦人得救
[00:14:09.200 --> 00:14:11.360]  這裡所說的是什麼
[00:14:11.360 --> 00:14:13.920]  是將來耶穌基督再次回來
[00:14:13.920 --> 00:14:16.160]  在千禧年國的時候
[00:14:16.160 --> 00:14:20.080]  祂將會重新建造大衛的帳幕
[00:14:20.080 --> 00:14:23.520]  祂將會重新建立大衛的王朝
[00:14:23.520 --> 00:14:27.200]  而在那裡外邦人也會參與
[00:14:27.200 --> 00:14:31.600]  因為他們同樣和猶太人一樣得救
[00:14:31.600 --> 00:14:36.960]  有沒有看到這三段話其實是三個不同的時候
[00:14:36.960 --> 00:14:42.720]  彼得說以前神是怎樣令外邦人得救
[00:14:42.720 --> 00:14:45.920]  同樣猜猜聖靈在他們的身上
[00:14:45.920 --> 00:14:50.800]  猶太人也看到聖靈降臨在外邦人的身上
[00:14:50.800 --> 00:14:52.800]  這是以前發生的事
[00:14:52.800 --> 00:14:57.520]  保羅說的是現在一樣在發生
[00:14:57.520 --> 00:15:05.120]  保羅和巴拿巴繼續在外邦人面前顯神即是大令人信主
[00:15:05.120 --> 00:15:08.480]  瓦國說的是將來的事
[00:15:08.480 --> 00:15:11.280]  到了耶穌基督回來千禧年國
[00:15:11.280 --> 00:15:17.440]  外邦人一樣會和猶太人一起在那裡敬拜神
[00:15:17.440 --> 00:15:22.400]  所以大公會最後決定
[00:15:22.400 --> 00:15:26.560]  教會的領袖被聖靈的帶領
[00:15:26.560 --> 00:15:29.680]  作出了一個雙方面的決定
[00:15:29.680 --> 00:15:32.160]  怎樣叫做雙方面的決定
[00:15:32.160 --> 00:15:36.320]  第一就是講到一個人怎樣能夠得救
[00:15:36.320 --> 00:15:42.160]  第二就是一個得救了的外邦人應該有些甚麼的行為
[00:15:42.160 --> 00:15:46.720]  第一點我們先看怎樣能夠得救
[00:15:46.720 --> 00:15:50.400]  就是《仕途行傳》的十五章七至十節
[00:15:50.400 --> 00:15:53.600]  彼得已經解釋得很清楚
[00:15:53.600 --> 00:15:56.240]  一切都是神的恩典
[00:15:56.240 --> 00:15:58.000]  赐下聖靈
[00:15:58.000 --> 00:16:01.360]  不是靠或者是守律法
[00:16:01.360 --> 00:16:03.920]  你注意我是分開了兩樣
[00:16:03.920 --> 00:16:06.480]  靠律法和守律法
[00:16:06.480 --> 00:16:08.400]  為甚麼我分開兩樣
[00:16:08.400 --> 00:16:12.640]  很多猶太人認為他們自己是高人一等
[00:16:12.640 --> 00:16:15.600]  因為神給律法給猶太人
[00:16:15.600 --> 00:16:19.600]  就算他們不守這些律法神一樣救贖他們
[00:16:19.600 --> 00:16:21.920]  有很多猶太人是這樣想
[00:16:21.920 --> 00:16:26.320]  但當然也有些猶太人會虔誠一點
[00:16:26.320 --> 00:16:28.000]  他們真的守律法
[00:16:28.960 --> 00:16:31.760]  所以無論你是守或是靠
[00:16:31.760 --> 00:16:34.000]  不是靠律法得救
[00:16:34.000 --> 00:16:39.120]  一切都是耶穌基督在十字架上所成就
[00:16:39.120 --> 00:16:41.840]  所以大公會的決定就是說
[00:16:41.840 --> 00:16:45.360]  外邦人不需要負猶太人的額
[00:16:45.360 --> 00:16:49.840]  不需要行國禮才是得救
[00:16:49.840 --> 00:16:56.880]  接著因為外邦人和猶太人都會繼續在教會裏面相處
[00:16:56.880 --> 00:16:59.440]  所以有些事他們要注意
[00:16:59.440 --> 00:17:02.000]  有些事叫他們不要做
[00:17:02.000 --> 00:17:04.080]  所以第二點就是
[00:17:04.080 --> 00:17:09.040]  不救了的基督徒應該怎樣過實際的生活
[00:17:09.040 --> 00:17:12.240]  一共是說了三件事
[00:17:12.240 --> 00:17:17.360]  和飲食和道德觀念是有關
[00:17:17.360 --> 00:17:21.600]  這裡所說的和救贖完全是兩回事
[00:17:21.600 --> 00:17:24.400]  怎樣救贖剛才那點說了
[00:17:24.400 --> 00:17:27.920]  這裡所說的是大家弟兄姊妹
[00:17:27.920 --> 00:17:32.400]  怎樣能夠在主內和平相處
[00:17:32.400 --> 00:17:34.800]  這三件事的第一件就是
[00:17:34.800 --> 00:17:38.240]  不要吃祭過偶像的肉
[00:17:38.240 --> 00:17:43.840]  猶太人和外邦人都在羅馬的殖民地生活
[00:17:43.840 --> 00:17:46.800]  在那裏有很多廟宇
[00:17:46.800 --> 00:17:53.200]  有很多人會將在廟宇裏敬拜過神的肉拿出來賣
[00:17:53.200 --> 00:17:57.040]  猶太人是很反感有人去吃這些肉
[00:17:57.040 --> 00:18:00.160]  因為神的話語說不要拜偶像
[00:18:00.160 --> 00:18:05.200]  這個正是我在羅馬書14章15章所說
[00:18:05.200 --> 00:18:11.360]  亦都是哥林多前書的8章和10章有說到
[00:18:11.360 --> 00:18:15.600]  究竟吃拜偶像的肉和真理有沒有關
[00:18:15.600 --> 00:18:18.160]  和真理完全是無關
[00:18:18.160 --> 00:18:20.480]  就好像我剛才所說的
[00:18:20.480 --> 00:18:23.600]  可不可以吸煙 可不可以喝酒
[00:18:23.600 --> 00:18:25.280]  可不可以賭博
[00:18:25.280 --> 00:18:27.760]  完全是和真理無關
[00:18:27.760 --> 00:18:30.720]  如果是沒有益處的事我們就不去做
[00:18:30.720 --> 00:18:33.360]  吃祭過偶像的肉
[00:18:33.360 --> 00:18:35.520]  記不記得保羅怎樣說
[00:18:35.520 --> 00:18:39.200]  如果我吃這些肉令到弟兄姊妹跌倒的話
[00:18:39.200 --> 00:18:41.920]  我寧願永遠不吃這些肉
[00:18:41.920 --> 00:18:44.720]  所以我們看到我們基督徒都是一樣
[00:18:44.720 --> 00:18:49.680]  如果我們做任何的事會令到弟兄姊妹跌倒
[00:18:49.680 --> 00:18:51.120]  我們就不去做
[00:18:51.120 --> 00:18:53.360]  就像我剛才舉的例子
[00:18:53.360 --> 00:18:54.800]  就是去賭場
[00:18:54.800 --> 00:18:56.240]  你是一個壞的見證
[00:18:56.240 --> 00:18:59.440]  有人說原來基督徒都可以賭錢的
[00:18:59.440 --> 00:19:01.360]  那我也去賭
[00:19:01.360 --> 00:19:03.600]  所以這是一個壞的見證
[00:19:03.600 --> 00:19:06.320]  保羅說吃這些拜偶像的肉
[00:19:06.320 --> 00:19:09.280]  令到弟兄跌倒我就不去做
[00:19:09.280 --> 00:19:10.960]  這是第一點
[00:19:10.960 --> 00:19:17.360]  雅各說你們不要在猶太人面前吃祭過偶像的肉
[00:19:17.360 --> 00:19:24.240]  第二點就是不要吃血或是吃勒死的畜牲
[00:19:24.240 --> 00:19:28.640]  香港人很喜歡吃豬紅
[00:19:28.640 --> 00:19:36.560]  Katherine和我的女兒都很喜歡吃血肉模糊的牛扒
[00:19:36.560 --> 00:19:40.640]  Medium rare 血淋淋的
[00:19:40.640 --> 00:19:45.280]  外方人喜歡吃勒死的動物未放血的
[00:19:45.280 --> 00:19:49.120]  可能原汁原味很味道
[00:19:49.120 --> 00:19:51.040]  我真的做了牧師之後
[00:19:51.040 --> 00:19:52.560]  很多人問過我這個問題
[00:19:52.560 --> 00:19:55.600]  香港人說牧師能不能吃豬紅
[00:19:55.600 --> 00:19:57.280]  我最喜歡吃豬紅
[00:19:57.280 --> 00:19:59.120]  聖經又說不能吃
[00:19:59.120 --> 00:20:01.200]  今天就會和你們解釋
[00:20:01.200 --> 00:20:05.120]  究竟基督徒能不能吃豬紅
[00:20:05.120 --> 00:20:08.720]  我們先說舊約
[00:20:08.720 --> 00:20:12.480]  利美紀的十七章說生命在血
[00:20:12.480 --> 00:20:15.120]  血是可以用來贖罪的
[00:20:15.120 --> 00:20:18.320]  所以神叫以色列人不要吃血
[00:20:18.320 --> 00:20:19.840]  就是這個原因
[00:20:19.840 --> 00:20:23.440]  這個血亦代表耶穌基督的補血
[00:20:23.440 --> 00:20:25.120]  洗乾淨我們的罪
[00:20:25.120 --> 00:20:27.280]  為我們贖罪
[00:20:27.280 --> 00:20:30.560]  現在耶穌基督已經來了
[00:20:30.560 --> 00:20:35.120]  為我們贖罪洗乾淨所有接受他的弟兄姊妹
[00:20:35.120 --> 00:20:38.800]  所以猶太人不再需要不吃血
[00:20:38.800 --> 00:20:41.680]  來將自己分別為聖
[00:20:41.680 --> 00:20:43.520]  我們都是一樣
[00:20:43.520 --> 00:20:45.760]  我們都可以吃豬紅
[00:20:45.760 --> 00:20:48.000]  絕對是沒有問題
[00:20:48.000 --> 00:20:54.240]  但這裡為何叫外邦人不要吃血和吃臘死的動物
[00:20:54.240 --> 00:20:56.800]  和剛才的原理一模一樣
[00:20:56.800 --> 00:21:00.720]  如果猶太人仍然很執著這件事
[00:21:00.720 --> 00:21:03.040]  說不要吃 我不喜歡人吃血
[00:21:03.040 --> 00:21:05.760]  我不喜歡人吃臘死的動物
[00:21:05.760 --> 00:21:08.960]  那你就不要在他面前吃
[00:21:08.960 --> 00:21:12.000]  你可以自己躲在家裡慢慢吃
[00:21:12.000 --> 00:21:14.240]  但在猶太人面前
[00:21:14.240 --> 00:21:18.400]  你就不要張無作樣地吃給他看
[00:21:18.400 --> 00:21:21.440]  甚至如果猶太人說我不喜歡人吃豬肉
[00:21:21.440 --> 00:21:22.880]  那你就不要吃豬肉
[00:21:22.880 --> 00:21:24.960]  大把肉你可以吃
[00:21:24.960 --> 00:21:27.360]  不要在他面前做這些事
[00:21:27.360 --> 00:21:29.440]  避忌一下
[00:21:29.440 --> 00:21:32.800]  還有第三樣就是姦淫
[00:21:32.800 --> 00:21:34.800]  是道德的觀念
[00:21:34.800 --> 00:21:38.640]  你說在神的律法裏面
[00:21:38.640 --> 00:21:42.960]  很多條例都是和道德觀念有關
[00:21:42.960 --> 00:21:45.520]  為何只選擇姦淫呢
[00:21:45.520 --> 00:21:50.160]  其實這和當時的拜偶像有關
[00:21:50.160 --> 00:21:51.520]  我剛才說過
[00:21:51.520 --> 00:21:54.320]  猶太人的信徒和外邦人
[00:21:54.320 --> 00:21:57.440]  都在羅馬的殖民地生活
[00:21:57.440 --> 00:21:59.440]  那裏有很多廟宇
[00:21:59.440 --> 00:22:02.160]  廟宇裏面有很多廟祭
[00:22:02.160 --> 00:22:06.000]  這些廟祭在人們進行敬拜的時候
[00:22:06.000 --> 00:22:09.520]  就會和那些人來行淫
[00:22:09.520 --> 00:22:13.840]  所以保羅寫信給哥倫多教會的時候
[00:22:13.840 --> 00:22:16.240]  他也曾經警告他們
[00:22:16.240 --> 00:22:20.400]  不要來參與這些淫亂的敬拜
[00:22:20.400 --> 00:22:22.800]  所以其實雅各的這一點
[00:22:22.800 --> 00:22:25.120]  和保羅所說的一模一樣
[00:22:25.120 --> 00:22:29.520]  你們不要去參與這些淫亂的敬拜
[00:22:29.520 --> 00:22:31.040]  所以三樣了
[00:22:31.040 --> 00:22:33.200]  不要吃拜國偶像的肉
[00:22:33.200 --> 00:22:36.080]  不要吃血或是勒死的動物
[00:22:36.080 --> 00:22:41.440]  不要參與這些犯監的敬拜
[00:22:41.440 --> 00:22:46.640]  我們又如何運用這些在我們現在的教會呢
