
[00:00:00.000 --> 00:00:07.280]  多謝大家來,高棚滿座,多謝大家
[00:03:24.960 --> 00:03:32.000]  打大馬色,打薩瑪利亞,然後打耶路撒冷
[00:03:32.000 --> 00:03:33.600]  大概軍隊就是這樣
[00:03:33.600 --> 00:03:35.840]  打仗一點不多說,下一個
[00:03:35.840 --> 00:03:44.160]  你看看這個以塞雅
[00:03:44.160 --> 00:03:49.520]  背景就是國難當前的年代
[00:03:49.520 --> 00:03:51.520]  亞述的興起
[00:03:51.520 --> 00:03:59.280]  我不知道大家怎樣看宗教和政治的關係
[00:03:59.280 --> 00:04:03.040]  不過如果你看舊約,例如看以塞雅書
[00:04:03.040 --> 00:04:08.240]  很多時候政治情況和宗教生活是分不開的
[00:04:08.240 --> 00:04:10.240]  整本書都是環繞著一個題目
[00:04:10.240 --> 00:04:12.800]  當國難當前的時候
[00:04:12.800 --> 00:04:14.800]  你靠誰呢?
[00:04:14.800 --> 00:04:16.800]  下一個
[00:04:16.800 --> 00:04:28.640]  如果你有機會來中臣讀一些舊約延伸課程
[00:04:28.640 --> 00:04:36.800]  你會知道先知書中通常有一個先知的呼召
[00:04:36.800 --> 00:04:38.800]  神怎樣去呼召他
[00:04:38.800 --> 00:04:41.680]  以塞傑書是其中一個最複雜的
[00:04:41.680 --> 00:04:45.440]  以塞傑看到有些鑽石在轉來轉去
[00:04:45.440 --> 00:04:46.480]  很複雜
[00:04:46.480 --> 00:04:49.040]  以塞雅就相對不是那麼複雜
[00:04:49.040 --> 00:04:51.040]  他就在殿裏面
[00:04:51.040 --> 00:04:53.040]  如果你看回第六章你會記得
[00:04:53.040 --> 00:05:04.080]  以塞雅在殿裏面看到一些沙拉佛
[00:05:04.080 --> 00:05:06.720]  然後耶和華就在沙拉佛上面
[00:05:06.720 --> 00:05:10.640]  以塞雅就很害怕
[00:05:10.640 --> 00:05:13.760]  他就說自己是有罪的人
[00:05:13.760 --> 00:05:15.760]  會在有罪的人當中
[00:05:15.760 --> 00:05:17.760]  這個就是他的呼召
[00:05:17.760 --> 00:05:23.040]  先知書裏面通常都有一個先知的呼召
[00:05:23.040 --> 00:05:26.640]  先知去告訴以色列人
[00:05:26.640 --> 00:05:29.440]  這個記錄是一個符號
[00:05:29.440 --> 00:05:31.440]  代表他真的是神的僕人
[00:05:31.440 --> 00:05:33.440]  他真的有權並與人說
[00:05:33.440 --> 00:05:36.160]  以塞雅書其中一個有趣的
[00:05:36.160 --> 00:05:38.160]  就是他強調
[00:05:38.160 --> 00:05:42.720]  以塞雅在哪一年得到這個呼召呢?
[00:05:42.720 --> 00:05:44.720]  就是在這個黃死的一年
[00:05:44.720 --> 00:05:46.720]  烏西亞,或者他又叫阿薩利亞
[00:05:46.720 --> 00:05:48.720]  在以塞雅書裏面
[00:05:48.720 --> 00:05:52.240]  烏西亞王下就叫他阿薩利亞
[00:05:52.240 --> 00:05:54.240]  是同一個人
[00:05:54.240 --> 00:05:56.240]  公元前735年
[00:05:56.240 --> 00:05:58.240]  他死的那一年
[00:05:58.240 --> 00:06:00.240]  以塞雅得到他的呼召
[00:06:00.240 --> 00:06:05.120]  以塞雅書時間上第一件發生的事
[00:06:05.120 --> 00:06:07.120]  就是他的呼召
[00:06:07.120 --> 00:06:09.120]  重要性就是烏西亞
[00:06:09.120 --> 00:06:11.120]  或者阿薩利亞
[00:06:11.120 --> 00:06:15.680]  如果你看回王下的記載
[00:06:15.680 --> 00:06:17.680]  就跑出來
[00:06:17.680 --> 00:06:19.680]  王下的記載就在這裏
[00:06:19.680 --> 00:06:21.680]  王下的記載
[00:06:21.680 --> 00:06:23.680]  或者特別歷代之下
[00:06:23.680 --> 00:06:25.680]  其實記得更清楚
[00:06:25.680 --> 00:06:29.760]  烏西亞是一個好皇帝
[00:06:29.760 --> 00:06:31.760]  雖然他晚年犯了一些罪
[00:06:31.760 --> 00:06:33.760]  太驕傲
[00:06:33.760 --> 00:06:36.640]  但基本上是強調他是一個好皇帝
[00:06:36.640 --> 00:06:38.640]  他不霸有仗
[00:06:38.640 --> 00:06:42.720]  皇帝死是一個危機
[00:06:42.720 --> 00:06:44.720]  一個好皇帝死了
[00:06:44.720 --> 00:06:46.720]  就不知道怎麼辦
[00:06:46.720 --> 00:06:48.720]  如果你看歷代烈王記載
[00:06:48.720 --> 00:06:50.720]  你會知道
[00:06:50.720 --> 00:06:52.720]  一個皇帝好不代表下一個好
[00:06:52.720 --> 00:06:56.720]  一個好皇帝忽然死了
[00:06:56.720 --> 00:07:00.720]  那下一個皇帝會是怎樣呢?
[00:07:00.720 --> 00:07:08.400]  如果教會有一個很好的主任牧師
[00:07:08.400 --> 00:07:10.400]  忽然講到一半
[00:07:10.400 --> 00:07:12.400]  跌下地下就死了
[00:07:12.400 --> 00:07:14.400]  大家都會很害怕
[00:07:14.400 --> 00:07:16.400]  怎麼辦呢?
[00:07:16.400 --> 00:07:18.400]  大概就是在這個情況下
[00:07:18.400 --> 00:07:20.400]  他得到神的呼召
[00:07:20.400 --> 00:07:22.400]  其實這是一個肯定
[00:07:22.400 --> 00:07:24.400]  一個神的肯定
[00:07:24.400 --> 00:07:26.400]  一個好皇帝死了都可以
[00:07:26.400 --> 00:07:28.400]  (字幕:我忘記了)
[00:07:28.400 --> 00:07:30.400]  (字幕:我忘記了)
[00:07:30.400 --> 00:07:32.400]  (字幕:我忘記了)
[00:07:32.400 --> 00:07:34.400]  (字幕:我忘記了)
[00:07:34.400 --> 00:07:36.400]  (字幕:我忘記了)
[00:07:36.400 --> 00:07:38.400]  (字幕:我忘記了)
[00:07:38.400 --> 00:07:40.400]  (字幕:我忘記了)
[00:07:40.400 --> 00:07:42.400]  (字幕:我忘記了)
[00:07:42.400 --> 00:07:44.400]  (字幕:我忘記了)
[00:07:44.400 --> 00:07:46.400]  (字幕:我忘記了)
[00:07:46.400 --> 00:07:48.400]  (字幕:我忘記了)
[00:07:48.400 --> 00:07:50.400]  (字幕:我忘記了)
[00:07:50.400 --> 00:07:52.400]  (字幕:我忘記了)
[00:07:52.400 --> 00:07:54.400]  (字幕:我忘記了)
[00:07:54.400 --> 00:07:56.400]  大家可能都看過
[00:07:56.400 --> 00:07:58.400]  因為裡面有一句很出名的
[00:07:58.400 --> 00:08:02.400]  就是有一個童女要生一個孩子
[00:08:02.400 --> 00:08:04.400]  她的名叫以馬來尼
[00:08:04.400 --> 00:08:08.400]  馬太福音引這節的經文
[00:08:08.400 --> 00:08:12.400]  來自《倚賽書》第七章
[00:08:12.400 --> 00:08:16.400]  這一章你可能看過
[00:08:16.400 --> 00:08:18.400]  但你未必會留意
[00:08:18.400 --> 00:08:20.400]  其實背景就是這樣的
[00:08:20.400 --> 00:08:22.400]  如果你看第七章開始的時候
[00:08:22.400 --> 00:08:24.400]  阿克斯就是皇帝
[00:08:24.400 --> 00:08:29.400]  一會兒再說提特布里斯
[00:08:29.400 --> 00:08:32.400]  阿克斯的時候就是這樣的
[00:08:32.400 --> 00:08:35.400]  提特布里斯這個皇帝
[00:08:35.400 --> 00:08:39.400]  你知道跟阿克斯是同期的人
[00:08:39.400 --> 00:08:44.400]  提特布里斯之前亞述帝國是一個比較內亂的地方
[00:08:44.400 --> 00:08:50.400]  大家記住亞述帝國是當時中東的強國
[00:08:50.400 --> 00:08:53.400]  不可以想像美國或今天的中國
[00:08:53.400 --> 00:08:55.400]  是一個強國
[00:08:55.400 --> 00:08:58.400]  強國最初很弱
[00:08:58.400 --> 00:09:01.400]  中國變成了一個東亞病夫
[00:09:01.400 --> 00:09:05.400]  所以小王國就可以惡
[00:09:05.400 --> 00:09:07.400]  以色列是小王國
[00:09:07.400 --> 00:09:10.400]  你記住猶太、以色列、大馬色
[00:09:10.400 --> 00:09:12.400]  這些全部都是國家仔
[00:09:12.400 --> 00:09:16.400]  亞述才是真正的大佬
[00:09:16.400 --> 00:09:21.400]  提特布里斯代表亞述興起了
[00:09:21.400 --> 00:09:23.400]  大佬現在病好了
[00:09:23.400 --> 00:09:25.400]  本來病到五顏六色
[00:09:25.400 --> 00:09:27.400]  現在開始康復了
[00:09:27.400 --> 00:09:31.400]  所以那些小國家仔就很害怕
[00:09:31.400 --> 00:09:34.400]  如果你嘗試記剛才的地圖
[00:09:34.400 --> 00:09:35.400]  你會知道
[00:09:35.400 --> 00:09:37.400]  你記住分了兩個國家
[00:09:37.400 --> 00:09:39.400]  以色列分了南國就是猶太
[00:09:39.400 --> 00:09:41.400]  北國就是以色列
[00:09:41.400 --> 00:09:43.400]  南國就是猶太
[00:09:43.400 --> 00:09:46.400]  阿哈斯就是猶太的王
[00:09:46.400 --> 00:09:51.400]  第七章其實是北國以色列
[00:09:51.400 --> 00:09:54.400]  再北一點的大馬色聯盟
[00:09:54.400 --> 00:09:57.400]  想對抗亞述帝國
[00:09:57.400 --> 00:10:01.400]  阿哈斯決定不跟他這樣做
[00:10:01.400 --> 00:10:03.400]  其實這是政治決定
[00:10:03.400 --> 00:10:05.400]  阿哈斯的決定是
[00:10:05.400 --> 00:10:07.400]  不要玩這個遊戲
[00:10:07.400 --> 00:10:10.400]  原來是因子丹
[00:10:10.400 --> 00:10:14.400]  因子丹發了106度高燒
[00:10:14.400 --> 00:10:15.400]  所以他昏迷了
[00:10:15.400 --> 00:10:17.400]  現在因子丹康復了
[00:10:17.400 --> 00:10:21.400]  現在有兩個流氓想打我
[00:10:21.400 --> 00:10:22.400]  不用怕的
[00:10:22.400 --> 00:10:28.400]  阿哈斯的傾向就是要跟亞述做朋友
[00:10:28.400 --> 00:10:30.400]  他要跟亞述做朋友
[00:10:30.400 --> 00:10:32.400]  這兩個國家仔
[00:10:32.400 --> 00:10:37.400]  以色列和大馬士革就不滿意了
[00:10:37.400 --> 00:10:40.400]  他們想聯手打大國
[00:10:40.400 --> 00:10:42.400]  在這個背景
[00:10:42.400 --> 00:10:46.400]  他們就派軍隊來打猶太
[00:10:46.400 --> 00:10:49.400]  以色列加大馬士革派軍隊打猶太
[00:10:49.400 --> 00:10:52.400]  因為猶太要跟亞述做朋友
[00:10:52.400 --> 00:10:54.400]  在這個背景
[00:10:54.400 --> 00:10:59.400]  阿哈斯的選擇就是
[00:10:59.400 --> 00:11:02.400]  還有你明白一節
[00:11:02.400 --> 00:11:04.400]  如果你重看那一章
[00:11:04.400 --> 00:11:07.400]  你會看到伊塞修跟他說
[00:11:07.400 --> 00:11:10.400]  不用怕,以色列會來打你
[00:11:10.400 --> 00:11:15.400]  記得以色列當時比猶太富庶
[00:11:15.400 --> 00:11:17.400]  有沒有人去過以色列?
[00:11:17.400 --> 00:11:19.400]  遊過聖地
[00:11:19.400 --> 00:11:21.400]  如果你遊過聖地都知道
[00:11:21.400 --> 00:11:23.400]  耶路撒冷附近是山
[00:11:23.400 --> 00:11:25.400]  那裡相對貧瘠
[00:11:25.400 --> 00:11:28.400]  你去北面加利利湖是很綠的
[00:11:28.400 --> 00:11:31.400]  那裡是相對富庶的地方
[00:11:31.400 --> 00:11:34.400]  所以以色列是強相對猶太弱一點
[00:11:34.400 --> 00:11:36.400]  所以打來
[00:11:36.400 --> 00:11:38.400]  以色列說不用怕
[00:11:38.400 --> 00:11:40.400]  神會與你同在
[00:11:40.400 --> 00:11:42.400]  給你一個女兒生一個小孩
[00:11:42.400 --> 00:11:44.400]  叫伊瑪萊尼
[00:11:44.400 --> 00:11:46.400]  這個就是一個徵號
[00:11:46.400 --> 00:11:48.400]  但如果你重看那一章
[00:11:48.400 --> 00:11:53.400]  你會發覺阿哈斯有一個很有趣的反應
[00:11:53.400 --> 00:11:55.400]  記不記得阿哈斯的反應是甚麼?
[00:11:55.400 --> 00:11:57.400]  沒有人留意
[00:11:57.400 --> 00:12:00.400]  阿哈斯跟他說我不想要那座山
[00:12:00.400 --> 00:12:02.400]  其實你想想多奇怪
[00:12:02.400 --> 00:12:04.400]  有人走過來跟你說
[00:12:04.400 --> 00:12:07.400]  你想不想見到上帝的榮耀?
[00:12:07.400 --> 00:12:10.400]  你上三樓就會見到童貞女生了一個小孩
[00:12:10.400 --> 00:12:12.400]  你會看嗎?
[00:12:12.400 --> 00:12:15.400]  一般人就算不相信耶穌都會去看看
[00:12:15.400 --> 00:12:19.400]  這麼奇特的事
[00:12:19.400 --> 00:12:21.400]  為甚麼他不要呢?
[00:12:21.400 --> 00:12:24.400]  阿哈斯說不用要,我不想去師探耶和華
[00:12:24.400 --> 00:12:27.400]  這不是一個敬虔的表現
[00:12:27.400 --> 00:12:31.400]  阿哈斯已經立定心志要與亞述建立關係
[00:12:31.400 --> 00:12:34.400]  所以他不想二賽在這裡搗亂
[00:12:34.400 --> 00:12:37.400]  所以他說我不師探神
[00:12:37.400 --> 00:12:40.400]  其實阿哈斯跟我們的做法一樣
[00:12:40.400 --> 00:12:43.400]  有時我們自己想做的事
[00:12:43.400 --> 00:12:47.400]  就會給一些很神聖的理由去解釋
[00:12:47.400 --> 00:12:50.400]  古代的人如此,今日的人也是如此
[00:12:50.400 --> 00:12:52.400]  繼續看吧
[00:12:52.400 --> 00:12:54.400]  接著來了兩個王
[00:12:54.400 --> 00:12:55.400]  打完下一個王
[00:12:55.400 --> 00:12:57.400]  接著有兩個王
[00:12:57.400 --> 00:12:58.400]  不說了
[00:12:58.400 --> 00:12:59.400]  一個是聖曼瑟
[00:12:59.400 --> 00:13:01.400]  獵王記下
[00:13:01.400 --> 00:13:05.400]  說這個皇帝基本上滅了薩瑪利亞
[00:13:05.400 --> 00:13:07.400]  北角亡了
[00:13:07.400 --> 00:13:10.400]  二賽亞書
[00:13:10.400 --> 00:13:14.400]  起碼由一章到三十九章的背景
[00:13:14.400 --> 00:13:16.400]  基本上就是下一個皇帝
[00:13:16.400 --> 00:13:18.400]  就是聖尼切利普
[00:13:18.400 --> 00:13:19.400]  再隔了一個皇帝
[00:13:19.400 --> 00:13:21.400]  這個聖尼切利普打來
[00:13:21.400 --> 00:13:26.400]  新拿基立
[00:13:26.400 --> 00:13:28.400]  打來猶太那邊
[00:13:28.400 --> 00:13:30.400]  即是北角已經亡了
[00:13:30.400 --> 00:13:32.400]  記住這些是公元前的
[00:13:32.400 --> 00:13:34.400]  所以數字越大
[00:13:34.400 --> 00:13:35.400]  即是越久以前
[00:13:35.400 --> 00:13:37.400]  數字越細地越近
[00:13:37.400 --> 00:13:39.400]  北角沒有了
[00:13:39.400 --> 00:13:41.400]  現在只剩下南角
[00:13:41.400 --> 00:13:43.400]  整本書的背景就是
[00:13:43.400 --> 00:13:48.400]  這個皇帝要攻打來到猶太
[00:13:48.400 --> 00:13:50.400]  直到耶路撒冷
[00:13:50.400 --> 00:13:52.400]  那怎麼辦呢?
[00:13:52.400 --> 00:14:00.400]  於是那本書花了整整三章的時間
[00:14:00.400 --> 00:14:02.400]  就是講希西加的選擇
[00:14:02.400 --> 00:14:04.400]  聖尼切利普打來的時候
[00:14:04.400 --> 00:14:06.400]  阿哈斯已經死了
[00:14:06.400 --> 00:14:08.400]  就輪到希西加做皇帝
[00:14:08.400 --> 00:14:13.400]  這個強人打到來
[00:14:13.400 --> 00:14:18.400]  你選擇是否向他屈服呢?
[00:14:18.400 --> 00:14:21.400]  聖經講的東西是很政治化的
[00:14:21.400 --> 00:14:23.400]  其實你一想處境
[00:14:23.400 --> 00:14:27.400]  你知道我們旁邊那個都是強國
[00:14:27.400 --> 00:14:30.400]  或者你的老闆是強人
[00:14:30.400 --> 00:14:32.400]  很多的處境
[00:14:32.400 --> 00:14:34.400]  當強人強國強什麼都好
[00:14:34.400 --> 00:14:36.400]  總之有強者臨到的時候
[00:14:36.400 --> 00:14:39.400]  你的選擇是什麼呢?
[00:14:39.400 --> 00:14:45.400]  其實整個議賽的書都是環繞這個主題
[00:14:45.400 --> 00:14:48.400]  你折服這個強者
[00:14:48.400 --> 00:14:50.400]  還是信靠耶和華呢?
[00:14:50.400 --> 00:14:52.400]  下一個
[00:14:52.400 --> 00:15:03.400]  《以賽亞》這本書是很特別的一本先知書
[00:15:03.400 --> 00:15:06.400]  它的處境是很長的
[00:15:06.400 --> 00:15:10.400]  超過了《以賽亞》的生平
[00:15:10.400 --> 00:15:12.400]  我們其實不太知道
[00:15:12.400 --> 00:15:16.400]  因為舊約是二千多年前寫的
[00:15:16.400 --> 00:15:20.400]  我們不太知道它是怎樣營書的
[00:15:20.400 --> 00:15:23.400]  我估計很多都是《以賽亞》寫的
[00:15:23.400 --> 00:15:28.400]  也有部分是《以賽亞》死了之後
[00:15:28.400 --> 00:15:30.400]  有些人再編輯過
[00:15:30.400 --> 00:15:33.400]  所以我們今天的《以賽亞》書
[00:15:33.400 --> 00:15:36.400]  大概是《以賽亞》死了之後
[00:15:36.400 --> 00:15:39.400]  人們不斷修訂成為的一本書
[00:15:39.400 --> 00:15:42.400]  《以賽亞》一章到三十九章
[00:15:42.400 --> 00:15:47.400]  就是假設聖約翰打來的處境
[00:15:47.400 --> 00:15:49.400]  然後由四十章開始到四十五章
[00:15:49.400 --> 00:15:53.400]  就是假設已經被擄了
[00:15:53.400 --> 00:15:57.400]  如果你有記得剛才的地圖的話
[00:15:57.400 --> 00:15:59.400]  就是以色列在南邊
[00:15:59.400 --> 00:16:01.400]  被擄到亞述
[00:16:01.400 --> 00:16:03.400]  不是人人都被擄
[00:16:03.400 --> 00:16:06.400]  是精英、皇族被擄
[00:16:06.400 --> 00:16:09.400]  意思是我打敗了這個國家
[00:16:09.400 --> 00:16:13.400]  我就把你最厲害的人都帶走
[00:16:13.400 --> 00:16:15.400]  你就沒有能力造反了
[00:16:15.400 --> 00:16:18.400]  這是一個很聰明的做法
[00:16:18.400 --> 00:16:24.400]  不過被擄到亞述
[00:16:24.400 --> 00:16:27.400]  後來亞述這個國家又亡了
[00:16:27.400 --> 00:16:33.400]  應該這樣說
[00:16:33.400 --> 00:16:35.400]  亞述攻打耶路撒冷
[00:16:35.400 --> 00:16:36.400]  攻打不成功的
[00:16:36.400 --> 00:16:38.400]  這是三十六章到三十九章說的
[00:16:38.400 --> 00:16:40.400]  不過後來亞述亡了
[00:16:40.400 --> 00:16:44.400]  巴比倫另一個國家打敗了亞述
[00:16:44.400 --> 00:16:47.400]  巴比倫才是攻陷耶路撒冷的國家
[00:16:47.400 --> 00:16:50.400]  那麼就這麼快可以了
[00:16:50.400 --> 00:16:53.400]  回到前面那一行可以嗎?
[00:16:53.400 --> 00:16:58.400]  《獵王記下》的第五章
[00:16:58.400 --> 00:17:01.400]  有記錄到耶路撒冷濃陷
[00:17:01.400 --> 00:17:04.400]  就在公元前586年發生的
[00:17:04.400 --> 00:17:11.400]  有一本書整本都是說耶路撒冷濃陷的情況
[00:17:11.400 --> 00:17:13.400]  就是耶利米哀歌
[00:17:13.400 --> 00:17:18.400]  有沒有人聽過人用耶利米哀歌來講道?
[00:17:18.400 --> 00:17:24.400]  你有沒有聽過你的牧師用耶利米哀歌來講道?
[00:17:24.400 --> 00:17:25.400]  沒有吧?
[00:17:25.400 --> 00:17:29.400]  我做了這麼多年基督徒
[00:17:29.400 --> 00:17:32.400]  都是聽過一個人用耶利米哀歌來講道
[00:17:32.400 --> 00:17:33.400]  那個就是我
[00:17:33.400 --> 00:17:35.400]  那次為什麼這麼說呢?
[00:17:35.400 --> 00:17:36.400]  都有原因的
[00:17:36.400 --> 00:17:38.400]  就是六四之後的星期日
[00:17:38.400 --> 00:17:39.400]  就是我講道
[00:17:39.400 --> 00:17:41.400]  我就用了耶利米哀歌
[00:17:41.400 --> 00:17:46.400]  Anyway 那本書是充滿了愛情的
[00:17:46.400 --> 00:17:50.400]  講耶利米淪陷的悲哀
[00:17:50.400 --> 00:17:52.400]  Anyway 下一個
[00:17:52.400 --> 00:17:57.400]  於是乎以創下書40章到55章
[00:17:57.400 --> 00:18:01.400]  那個場景已經假設
[00:18:01.400 --> 00:18:03.400]  已經擄走了
[00:18:03.400 --> 00:18:10.400]  應該假設那些觀眾是住在巴比倫帝國的觀眾
[00:18:10.400 --> 00:18:12.400]  其實說真的
[00:18:12.400 --> 00:18:15.400]  他們被擄的地方
[00:18:15.400 --> 00:18:20.400]  如果從以色列走到巴比倫首都
[00:18:20.400 --> 00:18:22.400]  即是今天的奎威
[00:18:22.400 --> 00:18:26.400]  如果說直線拉的距離的話
[00:18:26.400 --> 00:18:30.400]  就大概等於我們從香港去到福建省
[00:18:30.400 --> 00:18:32.400]  如果直線拉的話
[00:18:32.400 --> 00:18:36.400]  從今天的人來看其實不是很遠
[00:18:36.400 --> 00:18:39.400]  不過第一
[00:18:39.400 --> 00:18:40.400]  就不可以直線走
[00:18:40.400 --> 00:18:41.400]  因為那是沙漠
[00:18:41.400 --> 00:18:43.400]  所以要這樣再繞下去
[00:18:43.400 --> 00:18:46.400]  第二當然是當年的交通工具
[00:18:46.400 --> 00:18:50.400]  要幾個月的時間
[00:18:50.400 --> 00:18:51.400]  最快
[00:18:51.400 --> 00:18:54.400]  那時候最精銳的軍隊
[00:18:54.400 --> 00:18:56.400]  一個月就可以去到
[00:18:56.400 --> 00:19:01.400]  但一般人就要幾個月半年的時間
[00:19:01.400 --> 00:19:08.400]  總之對當時來說已經是很遠的地方
[00:19:08.400 --> 00:19:10.400]  他就應許不用怕
[00:19:10.400 --> 00:19:12.400]  繼續去吧
[00:19:12.400 --> 00:19:18.400]  然後沒多久巴比倫帝國又滅亡了
[00:19:18.400 --> 00:19:22.400]  我不知道你覺得過癮還是煩
[00:19:22.400 --> 00:19:24.400]  我覺得挺過癮的
[00:19:24.400 --> 00:19:26.400]  如果你讀中東的歷史
[00:19:26.400 --> 00:19:32.400]  你會發覺那些國家的更替很快
[00:19:32.400 --> 00:19:34.400]  這個興起那個滅亡
[00:19:34.400 --> 00:19:35.400]  這個興起那個滅亡
[00:19:35.400 --> 00:19:36.400]  很快的
[00:19:36.400 --> 00:19:39.400]  其中一個原因是因為那裡是無險可守的
[00:19:39.400 --> 00:19:42.400]  中東那兩條箱子河平原
[00:19:42.400 --> 00:19:44.400]  無險可守
[00:19:44.400 --> 00:19:45.400]  所以你強的話
[00:19:45.400 --> 00:19:47.400]  你很快就征服很多人
[00:19:47.400 --> 00:19:49.400]  弱的話一會兒就玩完了
[00:19:49.400 --> 00:19:51.400]  巴比倫也是這樣
[00:19:51.400 --> 00:19:56.400]  巴比倫滅亡之後就到波斯帝國的興起
[00:19:56.400 --> 00:19:59.400]  有一些書是提到那個時候的
[00:19:59.400 --> 00:20:01.400]  但爾利書提到巴比倫
[00:20:01.400 --> 00:20:05.400]  由巴比倫帝國一直到波斯帝國
[00:20:05.400 --> 00:20:07.400]  但爾利書橫跨兩個帝國
[00:20:07.400 --> 00:20:09.400]  以斯拉和尼西米那些
[00:20:09.400 --> 00:20:15.400]  是說在波斯帝國取代了巴比倫帝國之後
[00:20:15.400 --> 00:20:17.400]  以色列人可以回去了
[00:20:17.400 --> 00:20:20.400]  波斯帝國給以色列人回去了
[00:20:20.400 --> 00:20:23.400]  我去年也說過以斯拉尼西米
[00:20:23.400 --> 00:20:26.400]  你錯過了就很遺憾了
[00:20:26.400 --> 00:20:27.400]  繼續
[00:20:27.400 --> 00:20:36.400]  第三部分
[00:20:36.400 --> 00:20:38.400]  以塞俄書其實分開三部分
[00:20:38.400 --> 00:20:42.400]  第三部分就是以塞俄56章到66章
[00:20:42.400 --> 00:20:47.400]  我們一般聖經研究的人叫它第三以塞俄
[00:20:47.400 --> 00:20:54.400]  這個第三以塞俄假設的場景已經歸回了
[00:20:54.400 --> 00:21:02.400]  第三個以塞俄56章到66章的重點不是盼望
[00:21:02.400 --> 00:21:06.400]  40到55章的重點就是盼望
[00:21:06.400 --> 00:21:10.400]  56章到66章就是強調領袖
[00:21:10.400 --> 00:21:12.400]  勸勉以色列人的領袖
[00:21:12.400 --> 00:21:15.400]  他們要自結等等
[00:21:15.400 --> 00:21:20.400]  如果你看尼希米記
[00:21:20.400 --> 00:21:22.400]  你會知道那裏在說甚麼
[00:21:22.400 --> 00:21:27.400]  尼希米記的人跟外族人結婚等等
[00:21:27.400 --> 00:21:31.400]  很多身份問題
[00:21:31.400 --> 00:21:35.400]  第三個以塞俄書就反映了這個問題
[00:21:35.400 --> 00:21:38.400]  最後一點
[00:21:38.400 --> 00:21:43.400]  整本以塞俄其實都強調一件事
[00:21:43.400 --> 00:21:48.400]  歷史的興衰都是神所掌握的
[00:21:48.400 --> 00:21:52.400]  以塞俄書在這方面
[00:21:52.400 --> 00:21:55.400]  這麼多本先知書裏面
