
[00:00:00.000 --> 00:00:06.560]  我今天其實有兩件事想跟大家分享
[00:04:30.520 --> 00:04:33.520]  他有神的寶貴話語
[00:04:33.520 --> 00:04:37.520]  所以在他自然流露的時候
[00:04:37.520 --> 00:04:39.520]  是出口成章
[00:04:39.520 --> 00:04:42.520]  出口就成為活水的江河
[00:04:42.520 --> 00:04:46.520]  來潤澤他四周圍的人
[00:04:46.520 --> 00:04:49.520]  我希望我們在座
[00:04:49.520 --> 00:04:51.520]  是做父親
[00:04:51.520 --> 00:04:55.520]  能夠真的重定自己的方向
[00:04:55.520 --> 00:04:58.520]  重整自己的生命
[00:04:58.520 --> 00:05:10.520]  重新採納累積接收更多從天上來的一切說話
[00:05:10.520 --> 00:05:13.520]  第二樣我最想和大家分享的其實就是
[00:05:13.520 --> 00:05:19.520]  思想我們的主耶穌基督和天父之間的關係
[00:05:19.520 --> 00:05:23.520]  我是不太肯定到底聖子聖父的關係
[00:05:23.520 --> 00:05:30.520]  怎樣可以落實在套用在我們人際間的父子的關係
[00:05:30.520 --> 00:05:34.520]  因為畢竟我們不是聖父也不是聖子
[00:05:34.520 --> 00:05:38.520]  但是我覺得在父子關係當中
[00:05:38.520 --> 00:05:41.520]  我們的主來到人世間
[00:05:41.520 --> 00:05:43.520]  是成了人的樣式
[00:05:43.520 --> 00:05:50.520]  然後他仍然是保持著他和他父親那種親密無間的關係
[00:05:50.520 --> 00:05:56.520]  都應該在裡面給我們一種渴求
[00:05:56.520 --> 00:05:58.520]  有一種啟發
[00:05:58.520 --> 00:06:06.520]  所以今天無論我們對自己的父親有什麼印象
[00:06:06.520 --> 00:06:10.520]  無論我們看自己做父親做成怎樣
[00:06:10.520 --> 00:06:13.520]  無論我們的父親在與不在
[00:06:13.520 --> 00:06:16.520]  我覺得這個已經不再成為我們的影響
[00:06:16.520 --> 00:06:19.520]  我知道有時候什麼特別的主日
[00:06:19.520 --> 00:06:21.520]  父親節、母親節、什麼節
[00:06:21.520 --> 00:06:23.520]  都會覺得我都不是這個關係
[00:06:23.520 --> 00:06:25.520]  我都不是這個身份
[00:06:25.520 --> 00:06:30.520]  這個日子和我好像都不是一個很直接的關係
[00:06:30.520 --> 00:06:32.520]  不過我覺得我今天希望
[00:06:32.520 --> 00:06:37.520]  我們透過基督和他聖父之間的關係
[00:06:37.520 --> 00:06:42.520]  都可以找到一些對我們的信仰
[00:06:42.520 --> 00:06:49.520]  對我們的為人是有很重要的影響的一份力量
[00:06:49.520 --> 00:06:52.520]  今天約翰福音就是講
[00:06:52.520 --> 00:06:54.520]  聖子、聖父的關係
[00:06:54.520 --> 00:06:56.520]  我覺得最淋漓盡致的
[00:06:56.520 --> 00:06:58.520]  而其中第五章
[00:06:58.520 --> 00:07:00.520]  約翰福音第五章
[00:07:00.520 --> 00:07:04.520]  就是主表白他和他父親的關係
[00:07:04.520 --> 00:07:07.520]  是最深刻的
[00:07:07.520 --> 00:07:11.520]  也可能是最長篇的一段
[00:07:11.520 --> 00:07:13.520]  在講那段之前
[00:07:13.520 --> 00:07:17.520]  我已經發覺第一章已經有
[00:07:17.520 --> 00:07:24.520]  聖父、聖子那種美好的關係的一些經文
[00:07:24.520 --> 00:07:26.520]  道成了肉身
[00:07:26.520 --> 00:07:28.520]  處在我們中間
[00:07:28.520 --> 00:07:32.520]  充充滿滿的有恩典、有真理
[00:07:32.520 --> 00:07:35.520]  我們見過他的榮光
[00:07:35.520 --> 00:07:37.520]  什麼榮光啊?
[00:07:37.520 --> 00:07:41.520]  父獨生子的榮光
[00:07:41.520 --> 00:07:44.520]  原來這一位的榮光
[00:07:44.520 --> 00:07:48.520]  不只是他自己一個個體的榮光
[00:07:48.520 --> 00:07:53.520]  這個榮光是他與他父的關係
[00:07:53.520 --> 00:07:55.520]  是他從父那裡帶來
[00:07:55.520 --> 00:07:57.520]  然後影照出來
[00:07:57.520 --> 00:08:01.520]  從父而來的那一個榮光
[00:08:01.520 --> 00:08:02.520]  什麼意思呢?
[00:08:02.520 --> 00:08:05.520]  因為從來沒有人見過上帝
[00:08:05.520 --> 00:08:08.520]  只有在乎懷裡的獨生子
[00:08:08.520 --> 00:08:11.520]  將祂表明出來
[00:08:11.520 --> 00:08:14.520]  這就已經是開宗明義的
[00:08:14.520 --> 00:08:18.520]  講到這位聖父、聖子的關係
[00:08:18.520 --> 00:08:21.520]  是多麼契合無間
[00:08:21.520 --> 00:08:23.520]  人見到聖子
[00:08:23.520 --> 00:08:27.520]  就可以見到那一位不能見的聖父
[00:08:27.520 --> 00:08:31.520]  人感受到那位聖子的美德
[00:08:31.520 --> 00:08:35.520]  就可以信仰那一位不能見的聖父
[00:08:35.520 --> 00:08:39.520]  他那個的性情、他的本質
[00:08:39.520 --> 00:08:43.520]  然後這位的子來到這個人世間
[00:08:43.520 --> 00:08:46.520]  他成就了那一件事
[00:08:46.520 --> 00:08:48.520]  是美好無比的
[00:08:48.520 --> 00:08:50.520]  是什麼事呢?
[00:08:50.520 --> 00:08:53.520]  就是帶生命來到這個人世間
[00:08:53.520 --> 00:08:56.520]  帶新的生命來到這個人世間
[00:08:56.520 --> 00:09:00.520]  帶聖父那一個的生命來到人世間
[00:09:00.520 --> 00:09:02.520]  因為他來到自己的地方的時候
[00:09:02.520 --> 00:09:04.520]  自己的人名不接納他
[00:09:04.520 --> 00:09:07.520]  但是凡是接納他的
[00:09:07.520 --> 00:09:09.520]  就是信仰他
[00:09:09.520 --> 00:09:11.520]  接受他的身份
[00:09:11.520 --> 00:09:13.520]  接受他所成就的一切
[00:09:13.520 --> 00:09:15.520]  這樣信靠耶穌基督的
[00:09:15.520 --> 00:09:17.520]  跟從他
[00:09:17.520 --> 00:09:21.520]  就得著從上面來的權柄
[00:09:21.520 --> 00:09:23.520]  得著一個全新的身份
[00:09:23.520 --> 00:09:27.520]  就是作上帝的兒女
[00:09:27.520 --> 00:09:31.520]  然後楊憑虎因為我們作了一點點的解釋
[00:09:31.520 --> 00:09:33.520]  說這一種的生命
[00:09:33.520 --> 00:09:37.520]  乃是從神而生的生命
[00:09:37.520 --> 00:09:39.520]  是屬靈的生命
[00:09:39.520 --> 00:09:41.520]  是聖靈賦予的生命
[00:09:41.520 --> 00:09:44.520]  是非人手所能夠成就
[00:09:44.520 --> 00:09:47.520]  是非血肉之軀所能夠帶來
[00:09:47.520 --> 00:09:50.520]  這些人不從血而生
[00:09:50.520 --> 00:09:54.520]  不從情肉的肉而生
[00:09:54.520 --> 00:09:56.520]  不從人的定義而生
[00:09:56.520 --> 00:09:59.520]  乃是從上帝而生
[00:09:59.520 --> 00:10:01.520]  從上帝的主權
[00:10:01.520 --> 00:10:03.520]  從上帝的揀選
[00:10:03.520 --> 00:10:05.520]  從上帝的赦免
[00:10:05.520 --> 00:10:07.520]  從上帝的聖靈
[00:10:07.520 --> 00:10:09.520]  的一個新的生命
[00:10:09.520 --> 00:10:11.520]  父子的關係
[00:10:11.520 --> 00:10:13.520]  美妙無比
[00:10:13.520 --> 00:10:15.520]  來到人世間
[00:10:15.520 --> 00:10:17.520]  帶著父獨生子的榮光
[00:10:17.520 --> 00:10:19.520]  然後將父的生命
[00:10:19.520 --> 00:10:23.520]  帶給我們這個世上的人
[00:10:25.520 --> 00:10:29.520]  人看見子就看見了父
[00:10:29.520 --> 00:10:33.520]  人有了子就有了父
[00:10:33.520 --> 00:10:36.520]  那到底父與子之間
[00:10:36.520 --> 00:10:40.520]  他們的關係是怎樣的呢?
[00:10:40.520 --> 00:10:42.520]  我們的主耶穌
[00:10:42.520 --> 00:10:45.520]  祂自己介紹祂的父親
[00:10:45.520 --> 00:10:49.520]  祂很多時候是這樣介紹
[00:10:49.520 --> 00:10:55.520]  父、愛、子
[00:10:55.520 --> 00:10:57.520]  當他想起他自己
[00:10:57.520 --> 00:10:59.520]  與他爸爸的關係的時候
[00:10:59.520 --> 00:11:01.520]  他唯一想到的
[00:11:01.520 --> 00:11:07.520]  就是我爸爸愛我
[00:11:07.520 --> 00:11:11.520]  我的天父很愛我
[00:11:11.520 --> 00:11:13.520]  他在任何時刻
[00:11:13.520 --> 00:11:17.520]  都可以說這一句話
[00:11:17.520 --> 00:11:21.520]  而且他在向這個世界宣告的時候
[00:11:21.520 --> 00:11:23.520]  他說了我們所熟悉的
[00:11:23.520 --> 00:11:25.520]  約翰福音三章十六節說
[00:11:25.520 --> 00:11:31.520]  上帝愛
[00:11:31.520 --> 00:11:33.520]  約翰福音三章十六節
[00:11:33.520 --> 00:11:37.520]  我好像對著一些從來沒聽過
[00:11:37.520 --> 00:11:39.520]  約翰福音三章十六節
[00:11:39.520 --> 00:11:42.520]  是什麼話的人說話
[00:11:42.520 --> 00:11:44.520]  我以為說上帝愛
[00:11:44.520 --> 00:11:47.520]  自己就會說約翰福音三章十六節
[00:11:47.520 --> 00:11:49.520]  其他的說話
[00:11:49.520 --> 00:11:51.520]  上帝愛
[00:11:51.520 --> 00:11:53.520]  甚至將
[00:11:53.520 --> 00:11:55.520]  慈禧
[00:11:55.520 --> 00:11:58.520]  安心一點
[00:11:58.520 --> 00:12:01.520]  我沒有來錯禮拜堂
[00:12:01.520 --> 00:12:04.520]  一個完全不知道約翰福音三章十六節
[00:12:04.520 --> 00:12:08.520]  是什麼禮拜堂的人都很害怕
[00:12:08.520 --> 00:12:10.520]  但是那裡耶穌說
[00:12:10.520 --> 00:12:12.520]  原來的說話
[00:12:12.520 --> 00:12:14.520]  不是說世人
[00:12:14.520 --> 00:12:16.520]  不只是說上帝的愛
[00:12:16.520 --> 00:12:19.520]  彷彿只是針對於人的得救而言
[00:12:19.520 --> 00:12:22.520]  上帝的愛是針對
[00:12:22.520 --> 00:12:26.520]  他整個受造的世界
[00:12:26.520 --> 00:12:28.520]  無微不至的愛
[00:12:28.520 --> 00:12:31.520]  好得無比
[00:12:31.520 --> 00:12:34.520]  基督來到這個人世間
[00:12:34.520 --> 00:12:37.520]  要賜下新的生命
[00:12:37.520 --> 00:12:39.520]  固然是賜給人
[00:12:39.520 --> 00:12:43.520]  但是基督更加是來復興萬物的那一位
[00:12:43.520 --> 00:12:46.520]  是要帶來整個宇宙的更新
[00:12:46.520 --> 00:12:48.520]  新天新地
[00:12:48.520 --> 00:12:50.520]  最近有學者
[00:12:50.520 --> 00:12:52.520]  Christopher Wright
[00:12:52.520 --> 00:12:54.520]  寫了這個
[00:12:54.520 --> 00:12:55.520]  The Mission of God
[00:12:55.520 --> 00:12:58.520]  和The Mission of God's People
[00:12:58.520 --> 00:13:00.520]  他都是拿著
[00:13:00.520 --> 00:13:02.520]  很重要的一個思想
[00:13:02.520 --> 00:13:04.520]  就是上帝的愛
[00:13:04.520 --> 00:13:08.520]  是遍及整個宇宙
[00:13:08.520 --> 00:13:10.520]  就像在整個基督徒
[00:13:10.520 --> 00:13:12.520]  伸展上帝的愛
[00:13:12.520 --> 00:13:14.520]  傳遞上帝的愛的時候
[00:13:14.520 --> 00:13:17.520]  不只是局限於某一個點
[00:13:17.520 --> 00:13:20.520]  無論那個點有多重要
[00:13:20.520 --> 00:13:25.520]  都不能忽略其他很多很多的重點
[00:13:25.520 --> 00:13:28.520]  有機會大家去探索一下
[00:13:28.520 --> 00:13:31.520]  中文書名
[00:13:31.520 --> 00:13:33.520]  我不記得了
[00:13:33.520 --> 00:13:40.520]  不過兩本都已經在台灣的校園福音書局出版了
[00:13:40.520 --> 00:13:43.520]  我們的主來到這個人世間
[00:13:43.520 --> 00:13:45.520]  他面對著很多的困苦
[00:13:45.520 --> 00:13:47.520]  面對著排斥
[00:13:47.520 --> 00:13:51.520]  甚至面對著被人要殺害的情況
[00:13:51.520 --> 00:13:53.520]  他都能夠堅定的宣告
[00:13:53.520 --> 00:13:55.520]  父愛子
[00:13:55.520 --> 00:13:57.520]  父愛子
[00:13:57.520 --> 00:13:58.520]  我爸爸愛我
[00:13:58.520 --> 00:14:00.520]  將萬有都交在我手裡
[00:14:00.520 --> 00:14:05.520]  所以任何的環境都不能動搖他的信心
[00:14:05.520 --> 00:14:07.520]  而他在第五章所表白的
[00:14:07.520 --> 00:14:10.520]  就是在一個背景裡面出來的
[00:14:10.520 --> 00:14:11.520]  就是有人想殺他
[00:14:11.520 --> 00:14:13.520]  為什麼要殺他
[00:14:13.520 --> 00:14:17.520]  因為耶穌醫好一個癱了三十八年的人
[00:14:17.520 --> 00:14:19.520]  醫好一個癱了三十八年的人
[00:14:19.520 --> 00:14:20.520]  應該大家拍掌才是
[00:14:20.520 --> 00:14:23.520]  為什麼醫好病人都要被人追殺呢
[00:14:23.520 --> 00:14:28.520]  因為當時有一些固執著的律法
[00:14:28.520 --> 00:14:31.520]  安息日不許工作
[00:14:31.520 --> 00:14:35.520]  他們自己將這個舊約的律法
[00:14:35.520 --> 00:14:37.520]  加上自己的註解
[00:14:37.520 --> 00:14:39.520]  然後將這些註解
[00:14:39.520 --> 00:14:42.520]  強化到比上帝的律法更加強
[00:14:42.520 --> 00:14:45.520]  甚至是將這些註解
[00:14:45.520 --> 00:14:48.520]  當作是和律法完全同等的位置
[00:14:48.520 --> 00:14:52.520]  但是誰給他這種權柄去註解
[00:14:52.520 --> 00:14:54.520]  誰說他這種註解是對的
[00:14:54.520 --> 00:14:58.520]  上帝的兒子是否定他們這種註解
[00:14:58.520 --> 00:15:01.520]  告訴他們在安息日的時候
[00:15:01.520 --> 00:15:03.520]  是施行醫治拯救
[00:15:03.520 --> 00:15:09.520]  絕對不是違背不可工作的安息日條例
[00:15:09.520 --> 00:15:11.520]  正因為這樣的緣故
[00:15:11.520 --> 00:15:16.520]  這些死守著他們以為對上帝忠心的律法的人
[00:15:16.520 --> 00:15:18.520]  就想殺他
[00:15:18.520 --> 00:15:23.520]  而且耶穌還說了一些令他們反感的話
[00:15:23.520 --> 00:15:28.520]  他說我做的事情不是自己想做就做
[00:15:28.520 --> 00:15:34.520]  我的父作功,我也作功
[00:15:34.520 --> 00:15:41.520]  當這些人聽見他這樣稱呼天上至尊的上帝的時候
[00:15:41.520 --> 00:15:45.520]  他們聽得出他在表白他自己
[00:15:45.520 --> 00:15:52.520]  和這位至高的上帝是有一種相等的地位
[00:15:52.520 --> 00:15:55.520]  於是他們就要替天行道
[00:15:55.520 --> 00:15:57.520]  要去將他殺死
[00:15:57.520 --> 00:16:00.520]  耶穌面對著這種情況
[00:16:00.520 --> 00:16:06.520]  就將他內心裡很深的和這位聖父的關係
[00:16:06.520 --> 00:16:07.520]  來表白出來
[00:16:07.520 --> 00:16:13.520]  我覺得我們值得是回到世上咀嚼
[00:16:13.520 --> 00:16:16.520]  以致我們對主耶穌基督的信仰
[00:16:16.520 --> 00:16:21.520]  是可以更加在這個人欲還留
[00:16:21.520 --> 00:16:24.520]  信仰混亂
[00:16:24.520 --> 00:16:26.520]  沒有絕對
[00:16:26.520 --> 00:16:29.520]  為所欲為的世代
[00:16:29.520 --> 00:16:35.520]  我們都能夠站穩在這個救恩的盤石上
[00:16:35.520 --> 00:16:39.520]  說我信我主耶穌基督
[00:16:39.520 --> 00:16:41.520]  上帝的獨生子
[00:16:43.520 --> 00:16:46.520]  主耶穌說:只憑著自己不能作甚麼
[00:16:46.520 --> 00:16:51.520]  唯有看見父所做的,他才做
[00:16:51.520 --> 00:16:55.520]  父所做的事,子就照樣做
[00:16:55.520 --> 00:16:58.520]  只看見
[00:16:58.520 --> 00:17:03.520]  我們的主是經常看著他爸爸做甚麼
[00:17:03.520 --> 00:17:07.520]  然後他見到爸爸做,他就照樣去做
[00:17:07.520 --> 00:17:09.520]  他爸爸做的是甚麼事呢?
[00:17:09.520 --> 00:17:13.520]  人看不見他,怎知道他做了甚麼事
[00:17:13.520 --> 00:17:18.520]  如果子所做的就是他看見爸爸做
[00:17:18.520 --> 00:17:19.520]  然後去做的
[00:17:19.520 --> 00:17:25.520]  即是說那三十八年在安息日被醫好的這件事
[00:17:25.520 --> 00:17:27.520]  其實是爸爸做的
[00:17:27.520 --> 00:17:31.520]  然後子就照著爸爸要他做的去做
[00:17:31.520 --> 00:17:35.520]  就打破了當時這個人的痛苦
[00:17:35.520 --> 00:17:42.520]  捆綁和打碎了當時那些人對上帝律法的誤解和迷信
[00:17:42.520 --> 00:17:45.520]  但是當我們聽見
[00:17:45.520 --> 00:17:48.520]  聖子這樣說
[00:17:48.520 --> 00:17:52.520]  自己憑自己甚麼都不能做
[00:17:52.520 --> 00:17:54.520]  我們會不會覺得
[00:17:54.520 --> 00:18:00.520]  噢!那就是說這個兒子是相當的沒有主見
[00:18:00.520 --> 00:18:05.520]  這個兒子是相當的懦弱無能
[00:18:05.520 --> 00:18:09.520]  如果我的兒子是一個沒有主見的兒子
[00:18:09.520 --> 00:18:13.520]  如果我的兒子是一個完全無能的兒子
[00:18:13.520 --> 00:18:17.520]  那我作為父親,我大概不會覺得安樂
[00:18:17.520 --> 00:18:21.520]  那到底怎樣理解這件事呢?
[00:18:21.520 --> 00:18:25.520]  我想我們可以一方面
[00:18:25.520 --> 00:18:28.520]  就看一個很重要的屬靈的真理
[00:18:28.520 --> 00:18:34.520]  一個謙卑、一個信服、一個沒有自我
[00:18:34.520 --> 00:18:37.520]  一個沒有自把自為的人
[00:18:37.520 --> 00:18:40.520]  到底是一個怎樣的人呢?
[00:18:40.520 --> 00:18:45.520]  一個能夠很信服、一個很信任
[00:18:45.520 --> 00:18:48.520]  一個合作無間的人
[00:18:48.520 --> 00:18:51.520]  到底是一個怎樣的人呢?
[00:18:51.520 --> 00:18:54.520]  如果你告訴我,這種人我不要
[00:18:54.520 --> 00:18:56.520]  那你要甚麼人呢?
[00:18:56.520 --> 00:18:59.520]  我事常都是非常之狂傲、非常之自我
[00:18:59.520 --> 00:19:02.520]  非常之說我行我素的人
[00:19:02.520 --> 00:19:07.520]  這樣就是一個得釋放、得自由的人嗎?
[00:19:07.520 --> 00:19:12.520]  我想你和我都不會走這兩個極端
[00:19:12.520 --> 00:19:15.520]  那我會不會可以這樣想呢?
[00:19:15.520 --> 00:19:17.520]  或者我們可不可以這樣想呢?
[00:19:17.520 --> 00:19:22.520]  兒子根本就不是一個懦弱無能、沒有主見的
[00:19:22.520 --> 00:19:25.520]  因為他是完全的智慧
[00:19:25.520 --> 00:19:27.520]  他是完全的能力
[00:19:27.520 --> 00:19:33.520]  但是他卻又是甘心樂意的
[00:19:33.520 --> 00:19:36.520]  是將他那個意志
[00:19:36.520 --> 00:19:39.520]  那個很剛強的意志
[00:19:39.520 --> 00:19:42.520]  是完完全全的
[00:19:42.520 --> 00:19:48.520]  來奉上、來獻出
[00:19:48.520 --> 00:19:55.520]  而且他知道他的父實在是堪足信賴
[00:19:55.520 --> 00:19:58.520]  而且他知道他的父所成就的
[00:19:58.520 --> 00:20:02.520]  實在是完美的智慧、完美的愛
[00:20:02.520 --> 00:20:05.520]  既然是完全完美的
[00:20:05.520 --> 00:20:08.520]  那我完全的放下自己
[00:20:08.520 --> 00:20:13.520]  與他配合無間又有何不可呢?
[00:20:13.520 --> 00:20:15.520]  我不知道
[00:20:15.520 --> 00:20:18.520]  可不可以這樣想呢?
[00:20:18.520 --> 00:20:20.520]  但是無論如何
[00:20:20.520 --> 00:20:26.520]  我覺得能夠掌握一個屬靈的原則
[00:20:26.520 --> 00:20:32.520]  做一個謙卑、信服、倚靠的人
[00:20:32.520 --> 00:20:35.520]  總不會錯
[00:20:35.520 --> 00:20:42.520]  他說父愛子、父愛子
[00:20:42.520 --> 00:20:44.520]  在第五章那裡
[00:20:44.520 --> 00:20:48.520]  耶穌在第十九節那裡
[00:20:48.520 --> 00:20:51.520]  來跟我們說了很多
[00:20:51.520 --> 00:20:57.520]  他當時對猶太人說了很多這些很奧妙的話
[00:20:57.520 --> 00:21:02.520]  他說了我憑著自己不能夠做什麼
[00:21:02.520 --> 00:21:06.520]  唯有看見父所做的,子才能做
[00:21:06.520 --> 00:21:10.520]  父所做的事,子照樣做
[00:21:10.520 --> 00:21:16.520]  但這不是主宰與奴隸的關係
[00:21:16.520 --> 00:21:19.520]  這不是僱主與僱員的關係
[00:21:19.520 --> 00:21:22.520]  這乃是完全親密無間的
[00:21:22.520 --> 00:21:26.520]  父子同心同德的關係
[00:21:26.520 --> 00:21:31.520]  與父同等,但完全與父同行
[00:21:31.520 --> 00:21:33.520]  與父同心
[00:21:33.520 --> 00:21:34.520]  第二十節說
[00:21:34.520 --> 00:21:36.520]  父愛子
[00:21:36.520 --> 00:21:39.520]  在完美的愛裡面
[00:21:39.520 --> 00:21:44.520]  可以有這種關係
[00:21:44.520 --> 00:21:46.520]  然後這位父
[00:21:46.520 --> 00:21:50.520]  他乃是將自己所作的一切的事
[00:21:50.520 --> 00:21:52.520]  是指給子看的
[00:21:52.520 --> 00:21:54.520]  是引導著的
[00:21:54.520 --> 00:21:56.520]  是強化了子的
[00:21:56.520 --> 00:21:59.520]  而且還要將比這更大的事
[00:21:59.520 --> 00:22:02.520]  指給他看
[00:22:02.520 --> 00:22:04.520]  叫他們
[00:22:04.520 --> 00:22:06.520]  當時這群不信的人
[00:22:06.520 --> 00:22:09.520]  稀奇,什麼稀奇呢?
[00:22:09.520 --> 00:22:11.520]  父怎樣叫死人復活
[00:22:11.520 --> 00:22:16.520]  起來使他們活著
[00:22:16.520 --> 00:22:20.520]  子也照樣隨自己的意思使人活著
[00:22:20.520 --> 00:22:24.520]  我想當時的人就越聽就越生氣
[00:22:24.520 --> 00:22:28.520]  已經想殺他就是因為他稱父為我的父
[00:22:28.520 --> 00:22:30.520]  稱呼得太親切
[00:22:30.520 --> 00:22:32.520]  現在他說得這麼白
[00:22:32.520 --> 00:22:34.520]  父怎樣叫人復活,我也要叫人復活
[00:22:34.520 --> 00:22:37.520]  而且我隨我的意思可以叫人復活
[00:22:37.520 --> 00:22:40.520]  主耶穌繼續說
[00:22:40.520 --> 00:22:43.520]  父其實不只給他這一點
[00:22:43.520 --> 00:22:46.520]  父有一件事連自己也不做
[00:22:46.520 --> 00:22:48.520]  父不審判人
[00:22:48.520 --> 00:22:50.520]  是將審判的權柄
[00:22:50.520 --> 00:22:55.520]  完全與子相關
[00:22:55.520 --> 00:22:57.520]  然後主耶穌說
[00:22:57.520 --> 00:22:59.520]  目的是什麼?
[00:22:59.520 --> 00:23:05.520]  因為我的父要叫人尊敬我
[00:23:05.520 --> 00:23:08.520]  尊敬我到什麼地步?
[00:23:08.520 --> 00:23:11.520]  與尊敬父一樣
[00:23:11.520 --> 00:23:17.520]  這還不是狂妄潛妄的話嗎?
[00:23:17.520 --> 00:23:19.520]  不是
[00:23:19.520 --> 00:23:23.520]  除非我們不認識這位子
[00:23:23.520 --> 00:23:28.520]  不認識這位差距離的父的心意
[00:23:28.520 --> 00:23:30.520]  不尊敬子的主耶穌說
[00:23:30.520 --> 00:23:34.520]  就是不尊敬差子來的父
