
[00:00:00.000 --> 00:00:05.000]  各位靜音姐妹 平安
[00:04:12.000 --> 00:04:15.000]  用了一些中文的寫作方法
[00:04:15.000 --> 00:04:18.000]  來嘗試去譯這個序言
[00:04:18.000 --> 00:04:23.000]  當我們回看這本聖經的時候
[00:04:23.000 --> 00:04:25.000]  第一顆星我們看完了
[00:04:25.000 --> 00:04:28.000]  如果你點擊第二顆星
[00:04:28.000 --> 00:04:30.000]  又有另一些東西可以看
[00:04:30.000 --> 00:04:32.000]  試試讓你看看
[00:04:32.000 --> 00:04:34.000]  當你點擊第二顆星的時候
[00:04:34.000 --> 00:04:38.000]  他就會看到有另一些註解在右邊
[00:04:38.000 --> 00:04:40.000]  我現在放近一點給你看
[00:04:40.000 --> 00:04:41.000]  因為這個很關鍵
[00:04:41.000 --> 00:04:47.000]  對你去了解提亞非羅 勞加 福音
[00:04:47.000 --> 00:04:50.000]  看清楚一點
[00:04:50.000 --> 00:04:51.000]  我們一起看看
[00:04:51.000 --> 00:04:53.000]  一章一至四節
[00:04:53.000 --> 00:04:56.000]  專貴的提亞非羅
[00:04:56.000 --> 00:05:00.000]  和合本不是譯作專貴的
[00:05:00.000 --> 00:05:02.000]  記不記得譯什麼呢?
[00:05:02.000 --> 00:05:05.000]  合本是譯提亞非羅大人
[00:05:05.000 --> 00:05:08.000]  但這裏他譯作專貴的
[00:05:08.000 --> 00:05:09.000]  一會兒會和大家分析
[00:05:09.000 --> 00:05:12.000]  為什麼他會這樣去翻譯
[00:05:12.000 --> 00:05:17.000]  他說者稱呼在原文出現第三節
[00:05:17.000 --> 00:05:18.000]  所以這裏解釋給你聽
[00:05:18.000 --> 00:05:21.000]  為什麼他說和原文的次序有點不同
[00:05:21.000 --> 00:05:23.000]  因為專貴的提亞非羅
[00:05:23.000 --> 00:05:26.000]  在原文是在後面才出現
[00:05:26.000 --> 00:05:30.000]  因為他說譯文為符合中文慣用法
[00:05:30.000 --> 00:05:33.000]  把他放在開首的位置
[00:05:33.000 --> 00:05:37.000]  專貴的原文是這個字
[00:05:37.000 --> 00:05:38.000]  是希臘文
[00:05:38.000 --> 00:05:39.000]  一會兒會和你看這個字
[00:05:39.000 --> 00:05:41.000]  其實是什麼意思
[00:05:41.000 --> 00:05:45.000]  他說這個詞可能是顯示提亞非羅
[00:05:45.000 --> 00:05:50.000]  屬於富有的社會上層人士
[00:05:50.000 --> 00:05:52.000]  這是第一個可能的意思
[00:05:52.000 --> 00:05:53.000]  所以他譯作專貴的
[00:05:53.000 --> 00:05:55.000]  或者和合本譯作大人
[00:05:55.000 --> 00:06:01.000]  或者是羅馬政府的官員
[00:06:01.000 --> 00:06:07.000]  甚或只是一個客氣的稱呼
[00:06:07.000 --> 00:06:13.000]  這三個字有可能是提亞非羅
[00:06:13.000 --> 00:06:16.000]  這三種身份的事但一種
[00:06:16.000 --> 00:06:22.000]  這個原文究竟是什麼意思呢
[00:06:22.000 --> 00:06:27.000]  原來希臘文的這個字叫Karatisos
[00:06:27.000 --> 00:06:31.000]  Karatisos這個字原來只有一個意思
[00:06:31.000 --> 00:06:32.000]  藍色的意思是
[00:06:32.000 --> 00:06:34.000]  如果你記得我上次說過
[00:06:34.000 --> 00:06:38.000]  藍色在聖經裏用得最多是什麼意思
[00:06:38.000 --> 00:06:40.000]  這裏100%
[00:06:40.000 --> 00:06:42.000]  一用到Karatisos
[00:06:42.000 --> 00:06:44.000]  其實就是Excellence
[00:06:44.000 --> 00:06:46.000]  你可以譯作專貴
[00:06:46.000 --> 00:06:48.000]  或者是Most Noble
[00:06:48.000 --> 00:06:52.000]  Noble就是貴族
[00:06:52.000 --> 00:06:53.000]  即是專貴
[00:06:53.000 --> 00:06:57.000]  即是屬於有身份的人士
[00:06:57.000 --> 00:07:00.000]  這個字本身提亞非羅
[00:07:00.000 --> 00:07:05.000]  都是一個外邦人的名字
[00:07:05.000 --> 00:07:08.000]  所以為什麼你看到不同的譯本
[00:07:08.000 --> 00:07:11.000]  有不同的譯法原來都是對的
[00:07:11.000 --> 00:07:13.000]  如果你看和合本
[00:07:13.000 --> 00:07:15.000]  他譯作提亞非羅大人
[00:07:15.000 --> 00:07:17.000]  如果你看新漢語譯本
[00:07:17.000 --> 00:07:19.000]  譯作專貴
[00:07:19.000 --> 00:07:22.000]  如果你看環球新譯本
[00:07:22.000 --> 00:07:24.000]  他譯作尊敬的
[00:07:24.000 --> 00:07:27.000]  這三個意思都是說到
[00:07:27.000 --> 00:07:31.000]  一些特別有身份有地位的人
[00:07:31.000 --> 00:07:33.000]  如果這個字Karatisos
[00:07:33.000 --> 00:07:36.000]  這個希臘文原來在聖經裏
[00:07:36.000 --> 00:07:39.000]  用到其他情況解作什麼呢
[00:07:39.000 --> 00:07:40.000]  我又給你看看
[00:07:40.000 --> 00:07:43.000]  在和合本修訂版
[00:07:43.000 --> 00:07:47.000]  在《史唐傳》23章第26節裏
[00:07:47.000 --> 00:07:51.000]  他就說黑奴隸呂西亞
[00:07:51.000 --> 00:07:56.000]  向肥力斯總督大人請安
[00:07:56.000 --> 00:08:00.000]  當他用到這個大人的時候
[00:08:00.000 --> 00:08:02.000]  原來他在說一些官員
[00:08:02.000 --> 00:08:03.000]  這個總督
[00:08:03.000 --> 00:08:05.000]  和合本修訂版就叫總督
[00:08:05.000 --> 00:08:09.000]  但如果你看新標點和合本
[00:08:09.000 --> 00:08:11.000]  他就譯作巡撫
[00:08:11.000 --> 00:08:15.000]  請巡撫肥力斯大人
[00:08:15.000 --> 00:08:18.000]  大人他譯作這個字
[00:08:18.000 --> 00:08:23.000]  就是在說一些官員的尊稱
[00:08:23.000 --> 00:08:25.000]  然後再看另一節經文
[00:08:25.000 --> 00:08:27.000]  在《史唐傳》26章第25節裏
[00:08:27.000 --> 00:08:29.000]  保羅說非斯都
[00:08:29.000 --> 00:08:31.000]  另一個官員
[00:08:31.000 --> 00:08:33.000]  非斯都大人
[00:08:33.000 --> 00:08:34.000]  我不是癲狂
[00:08:34.000 --> 00:08:37.000]  我說的乃是真實明白話
[00:08:37.000 --> 00:08:40.000]  所以就解釋到原來這個字
[00:08:40.000 --> 00:08:42.000]  Karatisos這個字
[00:08:42.000 --> 00:08:46.000]  是以大人或尊貴來稱呼
[00:08:46.000 --> 00:08:47.000]  提亞非羅
[00:08:47.000 --> 00:08:49.000]  剛才我說過哪三類人
[00:08:49.000 --> 00:08:52.000]  看你覺得哪一類人
[00:08:52.000 --> 00:08:56.000]  最吻合原文的意思
[00:08:56.000 --> 00:09:00.000]  他們是否社會上層人士
[00:09:00.000 --> 00:09:04.000]  他們是否羅馬政府官員
[00:09:04.000 --> 00:09:08.000]  或者只不過是客氣的稱呼
[00:09:08.000 --> 00:09:12.000]  大家不用急於找答案
[00:09:12.000 --> 00:09:15.000]  但當你慢慢看路加表格時
[00:09:15.000 --> 00:09:17.000]  你可以發現很多
[00:09:17.000 --> 00:09:19.000]  不是蛛絲馬跡
[00:09:19.000 --> 00:09:23.000]  是很明顯的證據
[00:09:23.000 --> 00:09:25.000]  而除了
[00:09:25.000 --> 00:09:27.000]  應該這樣說
[00:09:27.000 --> 00:09:31.000]  路加用了很多篇幅
[00:09:31.000 --> 00:09:33.000]  或是所有新約的作者
[00:09:33.000 --> 00:09:37.000]  都說了很多關於希律家族
[00:09:37.000 --> 00:09:39.000]  和希律家族如何去
[00:09:39.000 --> 00:09:42.000]  參與壓迫基督徒的資料
[00:09:42.000 --> 00:09:44.000]  當你一邊看路加表格時
[00:09:44.000 --> 00:09:49.000]  你會發現路加不單止熟悉政治歷史
[00:09:49.000 --> 00:09:53.000]  他也用了很多羅馬帝國的資訊
[00:09:53.000 --> 00:09:56.000]  來描述上帝的救恩歷史
[00:09:56.000 --> 00:09:58.000]  或者用了很多羅馬帝國的資訊
[00:09:58.000 --> 00:10:00.000]  來與提亞非羅
[00:10:00.000 --> 00:10:05.000]  說上帝默示他想說的話
[00:10:05.000 --> 00:10:08.000]  如果他是羅馬的官員的話
[00:10:08.000 --> 00:10:10.000]  極有可能
[00:10:10.000 --> 00:10:12.000]  我看過一些學者的書
[00:10:12.000 --> 00:10:16.000]  他們說他是屬於一個階級
[00:10:16.000 --> 00:10:18.000]  或者一個群體
[00:10:18.000 --> 00:10:20.000]  提亞非羅屬於什麼群體呢?
[00:10:20.000 --> 00:10:25.000]  原來是羅馬的騎士階級
[00:10:25.000 --> 00:10:29.000]  這個羅馬的騎士階級是什麼意思呢?
[00:10:29.000 --> 00:10:31.000]  因為這個團體
[00:10:31.000 --> 00:10:34.000]  雖然軍銜很有軍事味道
[00:10:34.000 --> 00:10:36.000]  這張照片也是騎著馬
[00:10:36.000 --> 00:10:38.000]  當然是有軍人
[00:10:38.000 --> 00:10:40.000]  但原來到了羅馬帝國時期
[00:10:40.000 --> 00:10:42.000]  這個階級裡
[00:10:42.000 --> 00:10:45.000]  比較少人是真正的軍官
[00:10:45.000 --> 00:10:48.000]  但他們還是有這個頭銜
[00:10:48.000 --> 00:10:51.000]  原來當時元老院的成員
[00:10:51.000 --> 00:10:54.000]  或者各省的行政長官
[00:10:54.000 --> 00:10:59.000]  都是在這個騎士階級裡選拔出來
[00:10:59.000 --> 00:11:02.000]  所以如果你要爬上更上層的階梯
[00:11:02.000 --> 00:11:05.000]  你要做到這個階級的人
[00:11:05.000 --> 00:11:07.000]  而在羅馬帝國的制度裡
[00:11:07.000 --> 00:11:09.000]  也有很多不同的官階
[00:11:09.000 --> 00:11:13.000]  人為了繼續爬上權力的核心
[00:11:13.000 --> 00:11:16.000]  所以他要用更多的財富
[00:11:16.000 --> 00:11:18.000]  當他上得高一點的時候
[00:11:18.000 --> 00:11:21.000]  他又有更多的財富
[00:11:21.000 --> 00:11:24.000]  根據資料可以給大家看一下
[00:11:24.000 --> 00:11:27.000]  其實羅馬公民
[00:11:27.000 --> 00:11:31.000]  要擁有多少錢才可以成為騎士階級呢?
[00:11:31.000 --> 00:11:37.000]  原來他說擁有至少40萬古羅馬小銀幣
[00:11:37.000 --> 00:11:40.000]  才可以晉身這個階級
[00:11:40.000 --> 00:11:42.000]  那等於多少呢?
[00:11:42.000 --> 00:11:45.000]  原來等於一個普通的軍團成員
[00:11:45.000 --> 00:11:49.000]  年薪1800倍
[00:11:49.000 --> 00:11:53.000]  嘩!年薪1800倍
[00:11:53.000 --> 00:11:57.000]  所以當日身處的城市
[00:11:57.000 --> 00:12:00.000]  都是面對著什麼問題呢?
[00:12:00.000 --> 00:12:03.000]  貧富懸殊的問題
[00:12:03.000 --> 00:12:06.000]  這也是我們今天遇到的
[00:12:06.000 --> 00:12:10.000]  因為在以前的羅馬帝國裡
[00:12:10.000 --> 00:12:13.000]  他們將很少的
[00:12:13.000 --> 00:12:17.000]  應該說是社會上絕大部分的資源
[00:12:17.000 --> 00:12:20.000]  傾側到一群有錢人
[00:12:20.000 --> 00:12:22.000]  有權力的人那裡
[00:12:22.000 --> 00:12:25.000]  所以貧富懸殊很嚴重
[00:12:25.000 --> 00:12:29.000]  而他們其中一個很主要的財富來源
[00:12:29.000 --> 00:12:31.000]  不知道來源在哪裡呢?
[00:12:31.000 --> 00:12:33.000]  原來就是田地
[00:12:33.000 --> 00:12:35.000]  田產的擁有權
[00:12:35.000 --> 00:12:39.000]  即是有田地去租給農民
[00:12:39.000 --> 00:12:41.000]  來做耕種的時候
[00:12:41.000 --> 00:12:44.000]  他們就會收到錢
[00:12:44.000 --> 00:12:45.000]  讓你看看
[00:12:45.000 --> 00:12:47.000]  當我找到研究的時候
[00:12:47.000 --> 00:12:51.000]  當時他們是怎樣納稅的呢?
[00:12:51.000 --> 00:12:57.000]  原來一個猶太人農民的交稅情況
[00:12:57.000 --> 00:13:00.000]  就像我們現在交稅
[00:13:00.000 --> 00:13:02.000]  我交很多
[00:13:02.000 --> 00:13:05.000]  看他交多還是你們交多
[00:13:05.000 --> 00:13:08.000]  原來一有收成
[00:13:08.000 --> 00:13:13.000]  難怪地主可以累積這麼多錢
[00:13:13.000 --> 00:13:16.000]  一給就給一半
[00:13:16.000 --> 00:13:19.000]  50%就給一半
[00:13:19.000 --> 00:13:24.000]  羅馬政府給25%
[00:13:24.000 --> 00:13:26.000]  剩下多少?
[00:13:26.000 --> 00:13:28.000]  剩下25%
[00:13:28.000 --> 00:13:33.000]  原來他們也要給工會
[00:13:33.000 --> 00:13:34.000]  給猶太工會
[00:13:34.000 --> 00:13:36.000]  耶路撒冷猶太工會
[00:13:36.000 --> 00:13:38.000]  要給10%
[00:13:38.000 --> 00:13:40.000]  還有多少?
[00:13:40.000 --> 00:13:42.000]  還有15%
[00:13:42.000 --> 00:13:44.000]  還要給什麼呢?
[00:13:44.000 --> 00:13:46.000]  原來他們自己所屬的社群
[00:13:46.000 --> 00:13:49.000]  又給3%
[00:13:49.000 --> 00:13:51.000]  還有多少?
[00:13:51.000 --> 00:13:53.000]  還有12%
[00:13:53.000 --> 00:13:54.000]  12%
[00:13:54.000 --> 00:13:57.000]  是不是可以全部放進口袋呢?
[00:13:57.000 --> 00:13:58.000]  不是
[00:13:58.000 --> 00:14:00.000]  你想想一個農民
[00:14:00.000 --> 00:14:05.000]  他要繼續耕種
[00:14:05.000 --> 00:14:07.000]  還需要買什麼?
[00:14:07.000 --> 00:14:11.000]  需要買種子
[00:14:11.000 --> 00:14:15.000]  原來這12%還要去包賣
[00:14:15.000 --> 00:14:17.000]  買下年的種子
[00:14:17.000 --> 00:14:21.000]  剩下的就是他們的收入
[00:14:21.000 --> 00:14:22.000]  就在這個情況
[00:14:22.000 --> 00:14:25.000]  他們面對著很多事
[00:14:25.000 --> 00:14:27.000]  他們沒有錢
[00:14:27.000 --> 00:14:31.000]  過著很困難的生活
[00:14:31.000 --> 00:14:35.000]  這是不是我們城市很多人
[00:14:35.000 --> 00:14:39.000]  都面對著同樣的問題
[00:14:39.000 --> 00:14:42.000]  所以在其中一段路加的獨特記載
[00:14:42.000 --> 00:14:43.000]  在路加福音
[00:14:43.000 --> 00:14:49.000]  當耶穌說到有關貪心這個課題的時候
[00:14:49.000 --> 00:14:51.000]  在路加福音12章
[00:14:51.000 --> 00:14:54.000]  說到有一個財主
[00:14:54.000 --> 00:14:57.000]  通常聖經會譯作無知財主
[00:14:57.000 --> 00:14:59.000]  他怎樣無知呢?
[00:14:59.000 --> 00:15:02.000]  他說有一個財主田產豐盛
[00:15:02.000 --> 00:15:04.000]  很多收成了
[00:15:04.000 --> 00:15:05.000]  很開心
[00:15:05.000 --> 00:15:08.000]  他自己心裏面思想
[00:15:08.000 --> 00:15:10.000]  自己跟自己說話
[00:15:10.000 --> 00:15:13.000]  他說我的出產沒有地方收藏
[00:15:13.000 --> 00:15:15.000]  怎麼辦呢?
[00:15:15.000 --> 00:15:18.000]  大家可以幻想一下
[00:15:18.000 --> 00:15:20.000]  情況就是很多收成了
[00:15:20.000 --> 00:15:23.000]  然後那個有錢人在巡視業務的時候
[00:15:23.000 --> 00:15:25.000]  多得這麼厲害
[00:15:25.000 --> 00:15:27.000]  怎麼辦呢?
[00:15:27.000 --> 00:15:29.000]  有點像是浪費了命
[00:15:29.000 --> 00:15:32.000]  錢多到沒有地方放
[00:15:32.000 --> 00:15:35.000]  然後他就說
[00:15:35.000 --> 00:15:38.000]  我拆了原本的貨倉
[00:15:38.000 --> 00:15:41.000]  建一個更大的
[00:15:41.000 --> 00:15:43.000]  這是他解決的辦法
[00:15:43.000 --> 00:15:45.000]  然後19節
[00:15:45.000 --> 00:15:49.000]  然後對我的靈魂說
[00:15:49.000 --> 00:15:51.000]  靈魂啊
[00:15:51.000 --> 00:15:53.000]  你有很多財物積存
[00:15:53.000 --> 00:15:56.000]  可作多年的費用
[00:15:56.000 --> 00:16:00.000]  只管安安逸逸地吃喝快樂吧
[00:16:00.000 --> 00:16:02.000]  哇!他在說什麼呢?
[00:16:02.000 --> 00:16:04.000]  他跟自己的靈魂說
[00:16:04.000 --> 00:16:06.000]  你有很多東西
[00:16:06.000 --> 00:16:08.000]  可以作多年的費用
[00:16:08.000 --> 00:16:09.000]  你可以安安樂樂
[00:16:09.000 --> 00:16:12.000]  這裏反映了他的人生目標
[00:16:12.000 --> 00:16:14.000]  就是什麼呢?
[00:16:14.000 --> 00:16:16.000]  就是安安樂樂
[00:16:16.000 --> 00:16:18.000]  吃喝快樂
[00:16:18.000 --> 00:16:23.000]  這是不是現在某些城市人的目標呢?
[00:16:23.000 --> 00:16:25.000]  我希望不是你吧
[00:16:25.000 --> 00:16:26.000]  因為你和我都是基督徒
[00:16:26.000 --> 00:16:28.000]  希望這不是我們的終極目標
[00:16:28.000 --> 00:16:30.000]  這裏有點像別人說
[00:16:30.000 --> 00:16:32.000]  哇!他有很多錢
[00:16:32.000 --> 00:16:34.000]  打跛腳都不用憂了
[00:16:34.000 --> 00:16:36.000]  不用憂
[00:16:36.000 --> 00:16:38.000]  是不是終極目標呢?
[00:16:38.000 --> 00:16:42.000]  而這裏絕對是路加很想描述
[00:16:42.000 --> 00:16:46.000]  給當時的特別群體
[00:16:46.000 --> 00:16:48.000]  你想想
[00:16:48.000 --> 00:16:50.000]  這特別群體是一班有錢人
[00:16:50.000 --> 00:16:52.000]  可能是有官階的
[00:16:52.000 --> 00:16:54.000]  有官位的
[00:16:54.000 --> 00:16:56.000]  即是提亞非羅那班人
[00:16:56.000 --> 00:17:00.000]  路加特別記載
[00:17:00.000 --> 00:17:02.000]  很想特別告訴提亞非羅
[00:17:02.000 --> 00:17:05.000]  告訴他身邊的朋友
[00:17:05.000 --> 00:17:09.000]  原來你們這不是終極目標
[00:17:09.000 --> 00:17:11.000]  你們有沒有反省你們自己
[00:17:11.000 --> 00:17:13.000]  可能正在看這封信的人
[00:17:13.000 --> 00:17:14.000]  當日他一看
[00:17:14.000 --> 00:17:16.000]  不就是在說
[00:17:16.000 --> 00:17:17.000]  我現在不斷地存錢
[00:17:17.000 --> 00:17:19.000]  不斷地攀上權力的核心
[00:17:19.000 --> 00:17:21.000]  就是想多賺點錢
[00:17:21.000 --> 00:17:24.000]  但是耶穌說了什麼呢?
[00:17:24.000 --> 00:17:25.000]  耶穌說了一個比喻
[00:17:25.000 --> 00:17:29.000]  神卻對他說無知的人
[00:17:29.000 --> 00:17:32.000]  哇!路加其實都很大膽
[00:17:32.000 --> 00:17:36.000]  你寫一封信給提亞非羅
[00:17:36.000 --> 00:17:38.000]  你這樣繞個圈子
[00:17:38.000 --> 00:17:40.000]  好像說他是無知的人
[00:17:40.000 --> 00:17:42.000]  不過這裏只是說
[00:17:42.000 --> 00:17:44.000]  對那個無知的人說
[00:17:44.000 --> 00:17:46.000]  希望他們都會意
[00:17:46.000 --> 00:17:47.000]  當然了
[00:17:47.000 --> 00:17:49.000]  他說今夜必要你的靈魂
[00:17:49.000 --> 00:17:51.000]  你所預備的
[00:17:51.000 --> 00:17:54.000]  要歸誰呢?
[00:17:54.000 --> 00:17:58.000]  哇!一句幾一指中的
[00:17:58.000 --> 00:17:59.000]  神說
[00:17:59.000 --> 00:18:00.000]  你在想得這麼辛苦
[00:18:00.000 --> 00:18:02.000]  又拆貨倉又什麼
[00:18:02.000 --> 00:18:05.000]  但是如果今天我要你的靈魂
[00:18:05.000 --> 00:18:06.000]  你所預備的
[00:18:06.000 --> 00:18:10.000]  你歸誰呢?
[00:18:10.000 --> 00:18:12.000]  接著再說
[00:18:12.000 --> 00:18:15.000]  凡為自己積財
[00:18:15.000 --> 00:18:18.000]  在神面前卻不付足的
[00:18:18.000 --> 00:18:22.000]  也是這樣
[00:18:22.000 --> 00:18:23.000]  哇!這裏
[00:18:23.000 --> 00:18:27.000]  路加真的很想教導提亞非羅
[00:18:27.000 --> 00:18:29.000]  如果凡為自己積財
[00:18:29.000 --> 00:18:31.000]  原來在神面前
[00:18:31.000 --> 00:18:34.000]  你不付足嗎?
[00:18:34.000 --> 00:18:36.000]  即是說原來有一班人
[00:18:36.000 --> 00:18:38.000]  一直累積著財富
[00:18:38.000 --> 00:18:40.000]  就是希望付足
[00:18:40.000 --> 00:18:43.000]  原來有財富在神面前
[00:18:43.000 --> 00:18:45.000]  你不是等於付足
[00:18:45.000 --> 00:18:47.000]  即是說路加很想
[00:18:47.000 --> 00:18:48.000]  透過路加的方法
[00:18:48.000 --> 00:18:50.000]  很想他們明白
[00:18:50.000 --> 00:18:53.000]  什麼是真正的付足
[00:18:53.000 --> 00:18:58.000]  什麼是真正的財富
[00:18:58.000 --> 00:19:00.000]  所以當他一直說路加的方法
[00:19:00.000 --> 00:19:04.000]  你發現路加教導一班有錢人
[00:19:04.000 --> 00:19:07.000]  怎樣運用財富才是付足
[00:19:07.000 --> 00:19:11.000]  你記不記得哪一個人物
[00:19:11.000 --> 00:19:14.000]  原來這個人物也是在路加獨有出現
[00:19:14.000 --> 00:19:17.000]  這個人物也是一個官
[00:19:17.000 --> 00:19:19.000]  但因為認識了耶穌
[00:19:19.000 --> 00:19:21.000]  有很大的改變
[00:19:21.000 --> 00:19:22.000]  記不記得是誰?
[00:19:22.000 --> 00:19:23.000]  有一個官認識了耶穌
[00:19:23.000 --> 00:19:25.000]  有很大的改變
[00:19:25.000 --> 00:19:28.000]  這個是薩蓋
[00:19:28.000 --> 00:19:30.000]  薩蓋是做什麼職位的?
[00:19:30.000 --> 00:19:32.000]  是稅吏長
[00:19:32.000 --> 00:19:34.000]  是負責收稅的
[00:19:34.000 --> 00:19:37.000]  講到有一天耶穌走過
[00:19:37.000 --> 00:19:41.000]  他特意爬上一棵桑樹去看耶穌
[00:19:41.000 --> 00:19:44.000]  然後耶穌竟然路過
[00:19:44.000 --> 00:19:45.000]  知道他的名字
[00:19:45.000 --> 00:19:47.000]  還說我要去你家
[00:19:47.000 --> 00:19:49.000]  然後在這裡的時候
[00:19:49.000 --> 00:19:52.000]  他做了一個很震撼的改變
[00:19:52.000 --> 00:19:54.000]  薩蓋在那棵樹下來的時候
[00:19:54.000 --> 00:19:56.000]  他做了這個決定
[00:19:56.000 --> 00:19:58.000]  他說薩蓋站著對主說
[00:19:58.000 --> 00:20:01.000]  主啊!我把所有的一半給窮人
[00:20:01.000 --> 00:20:05.000]  我若我拿了稅就給他四倍
[00:20:05.000 --> 00:20:08.000]  即是我騙了誰
[00:20:08.000 --> 00:20:11.000]  我就還四倍給他
[00:20:11.000 --> 00:20:12.000]  這裡很坦白
[00:20:12.000 --> 00:20:14.000]  他說我要給窮人
[00:20:14.000 --> 00:20:17.000]  其實路加也是借著這麼獨有的記載
[00:20:17.000 --> 00:20:19.000]  去提醒飛羅等人
[00:20:19.000 --> 00:20:22.000]  你有沒有好好去對窮人
[00:20:22.000 --> 00:20:24.000]  去關顧窮人
[00:20:24.000 --> 00:20:27.000]  還有你有沒有騙人
[00:20:27.000 --> 00:20:30.000]  當時肯定有不義的官
[00:20:30.000 --> 00:20:32.000]  他是其中一個
[00:20:32.000 --> 00:20:34.000]  他應該不是唯一一個
