
[00:00:00.000 --> 00:00:06.340]  各位堂孫的弟兄姊妹 早晨
[00:19:49.820 --> 00:19:51.820]  就應該站在那裏
[00:19:51.820 --> 00:19:52.820]  站在那裏去到
[00:19:52.820 --> 00:19:54.820]  我也很感謝這位弟兄
[00:19:54.820 --> 00:19:56.820]  設一個馬轉圍
[00:19:56.820 --> 00:20:00.820]  那裏才適合你的身份
[00:20:00.820 --> 00:20:06.820]  所以我從此都不敢站在賽馬會頭柱站的門口
[00:20:06.820 --> 00:20:10.820]  但是真的你要上去長洲的建都神學院
[00:20:10.820 --> 00:20:12.820]  那條必經之路
[00:20:12.820 --> 00:20:14.820]  都是要經過賽馬會的頭柱站
[00:20:14.820 --> 00:20:19.820]  我敢擔保所有的神學生都是經過
[00:20:19.820 --> 00:20:22.820]  但是我們要明白一點
[00:20:22.820 --> 00:20:24.820]  那個馬轉位是很重要的
[00:20:24.820 --> 00:20:28.820]  我在神學院裏面的辦公室
[00:20:28.820 --> 00:20:32.820]  其實就貼滿了很多我老婆和我女兒的照片
[00:20:32.820 --> 00:20:37.820]  數量真的很多
[00:20:37.820 --> 00:20:38.820]  我還記得有一次
[00:20:38.820 --> 00:20:40.820]  有位姐妹
[00:20:40.820 --> 00:20:42.820]  她是我的研究生
[00:20:42.820 --> 00:20:43.820]  我督導她寫論文
[00:20:43.820 --> 00:20:47.820]  她就進來我的辦公室去談論文
[00:20:47.820 --> 00:20:49.820]  一進來她就跟我說
[00:20:49.820 --> 00:20:53.820]  高博士你有很多師母的照片
[00:20:53.820 --> 00:20:55.820]  然後我就衝口而出說了一句
[00:20:55.820 --> 00:20:58.820]  是呀 拿來辟邪的
[00:20:58.820 --> 00:21:02.820]  然後我就想起
[00:21:02.820 --> 00:21:03.820]  這樣說不是很好
[00:21:03.820 --> 00:21:05.820]  好像當她是邪一樣
[00:21:05.820 --> 00:21:06.820]  不好意思
[00:21:06.820 --> 00:21:07.820]  其實我衝口而出
[00:21:07.820 --> 00:21:08.820]  這個也是我心底話
[00:21:08.820 --> 00:21:13.820]  其實起碼告訴別人我有老婆
[00:21:13.820 --> 00:21:19.820]  而我在辦公室的電腦螢光幕對著門口
[00:21:19.820 --> 00:21:21.820]  而門口有個窗
[00:21:21.820 --> 00:21:25.820]  而那個窗是看到我的電腦在看什麼
[00:21:25.820 --> 00:21:28.820]  當然有些秘密的電郵我就調小一點
[00:21:28.820 --> 00:21:30.820]  放大一點就不要給別人看
[00:21:30.820 --> 00:21:33.820]  但是你起碼會知道那個透明性
[00:21:33.820 --> 00:21:37.820]  是起碼覺得自己不會有信心會安全一點
[00:21:37.820 --> 00:21:40.820]  因為那個窗是不會關
[00:21:40.820 --> 00:21:42.820]  所以有女同學進來
[00:21:42.820 --> 00:21:45.820]  外面的人看到我們在做什麼
[00:21:45.820 --> 00:21:48.820]  類似這樣的措施讓我們明白
[00:21:48.820 --> 00:21:50.820]  其實要走智慧的路
[00:21:50.820 --> 00:21:52.820]  要逃避罪惡
[00:21:52.820 --> 00:21:54.820]  是好像內有惡犬
[00:21:54.820 --> 00:21:57.820]  越開越好的一種感覺
[00:21:57.820 --> 00:22:01.820]  面對罪惡千萬不要對自己太有信心
[00:22:01.820 --> 00:22:03.820]  甚至是對自己沒有信心
[00:22:03.820 --> 00:22:05.820]  你才會依靠
[00:22:05.820 --> 00:22:09.820]  你才會找其他人去幫你
[00:22:09.820 --> 00:22:12.820]  讓自己站在一個透明的位置
[00:22:12.820 --> 00:22:15.820]  或許是一個比較安全的位置
[00:22:15.820 --> 00:22:17.820]  這是第二點
[00:22:17.820 --> 00:22:19.820]  就是這段經文提醒我們
[00:22:19.820 --> 00:22:22.820]  智慧的選擇應該是怎樣
[00:22:22.820 --> 00:22:26.820]  第三 第20到27節
[00:22:26.820 --> 00:22:30.820]  這段經文同樣地都是用我而要聽作為開始
[00:22:30.820 --> 00:22:32.820]  這段的重點
[00:22:32.820 --> 00:22:38.820]  把你的身體上面有兩個重要的器官
[00:22:38.820 --> 00:22:41.820]  一個重要的器官就是你的心
[00:22:41.820 --> 00:22:44.820]  第二個器官就是眼睛
[00:22:44.820 --> 00:22:46.820]  我們先看看眼睛
[00:22:46.820 --> 00:22:50.820]  經文提到要聽我們言語
[00:22:50.820 --> 00:22:54.820]  都不可離開你的眼目
[00:22:54.820 --> 00:22:58.820]  眼目就是眼睛的器官
[00:22:58.820 --> 00:23:00.820]  另外要走智慧的道路
[00:23:00.820 --> 00:23:03.820]  你的眼目要向前直看
[00:23:03.820 --> 00:23:05.820]  也要直觀
[00:23:05.820 --> 00:23:08.820]  代表不受附近的事物去吸引
[00:23:08.820 --> 00:23:10.820]  當然這是一個比喻
[00:23:10.820 --> 00:23:12.820]  大家想清楚一點
[00:23:12.820 --> 00:23:15.820]  如果你的眼睛24小時都看著聖經
[00:23:15.820 --> 00:23:18.820]  並且你的眼睛只向前不向左右
[00:23:18.820 --> 00:23:22.820]  我恐怕你過馬路時會被車撞到
[00:23:22.820 --> 00:23:24.820]  這是一個比喻
[00:23:24.820 --> 00:23:26.820]  不是叫你的眼睛不應該看左右
[00:23:26.820 --> 00:23:28.820]  不是這個意思
[00:23:28.820 --> 00:23:30.820]  是一個比喻是你的專注
[00:23:30.820 --> 00:23:35.820]  就是你要看著上帝叫你走的道路
[00:23:35.820 --> 00:23:41.820]  道路不是指你人生有什麼侍奉的方向
[00:23:41.820 --> 00:23:43.820]  又或者要走什麼方向
[00:23:43.820 --> 00:23:48.820]  道路是指道德抉擇
[00:23:48.820 --> 00:23:51.820]  即是看著正面的道德抉擇
[00:23:51.820 --> 00:23:58.820]  不要受其他負面的外在環境影響你的抉擇
[00:23:58.820 --> 00:24:00.820]  這是一個比喻
[00:24:00.820 --> 00:24:02.820]  第二就是氣觀就是心
[00:24:02.820 --> 00:24:07.820]  通常心在希伯來文都是指一個人的思想
[00:24:07.820 --> 00:24:09.820]  和我們中國人有些不同
[00:24:09.820 --> 00:24:13.820]  我們華人認為心是指你的感受
[00:24:13.820 --> 00:24:17.820]  例如開心 痛心 傷心
[00:24:17.820 --> 00:24:19.820]  我們用心去比喻你的感受
[00:24:19.820 --> 00:24:23.820]  但希伯來人不是用心去比喻感受
[00:24:23.820 --> 00:24:26.820]  是用心去比喻你的思想
[00:24:26.820 --> 00:24:28.820]  不是你的感受
[00:24:28.820 --> 00:24:34.820]  那你會問有什麼身體器官是希伯來人用來比喻你的感受呢
[00:24:34.820 --> 00:24:38.820]  答案就是當你看詩篇有一個翻譯
[00:24:38.820 --> 00:24:40.820]  他就翻譯成心腸肺腑
[00:24:40.820 --> 00:24:43.820]  其實你明白原文是沒有心字的
[00:24:43.820 --> 00:24:47.820]  原文通常就是你的肝臟和腎臟
[00:24:47.820 --> 00:24:50.820]  所以如果你要合乎希伯來文化
[00:24:50.820 --> 00:24:53.820]  去問候一下你旁邊的人近來有沒有開心
[00:24:53.820 --> 00:24:56.820]  你應該問候一下他們近來的肝臟點
[00:24:56.820 --> 00:24:58.820]  近來的腎臟點
[00:24:58.820 --> 00:25:01.820]  這樣會比較貼近希伯來文的翻譯
[00:25:01.820 --> 00:25:05.820]  不過無論如何我們看到心不是指你的感受
[00:25:05.820 --> 00:25:07.820]  是指你的思想
[00:25:07.820 --> 00:25:14.820]  當經文說要將上帝的話語存在你的心中
[00:25:14.820 --> 00:25:19.820]  他的意思是要存在你的思維和思想裏面
[00:25:19.820 --> 00:25:21.820]  這個是很重點
[00:25:21.820 --> 00:25:25.820]  並且如果經文在23節是很熟悉的這一句
[00:25:25.820 --> 00:25:28.820]  就是要保守你的心的話
[00:25:28.820 --> 00:25:35.820]  其實是在說你要保護著你的思想不要走歪
[00:25:35.820 --> 00:25:39.820]  你要走在一個道路當中
[00:25:39.820 --> 00:25:41.820]  而那個道路就是你的道德的抉擇
[00:25:41.820 --> 00:25:45.820]  那個道德的抉擇你一定要理性去想清楚
[00:25:45.820 --> 00:25:48.820]  這個抉擇是否合乎上帝的心意
[00:25:48.820 --> 00:25:51.820]  是否智慧要你走的道路
[00:25:51.820 --> 00:25:54.820]  還有一個人心裏面主導著想些什麼
[00:25:54.820 --> 00:25:56.820]  你的眼睛就會看著什麼
[00:25:56.820 --> 00:25:59.820]  所以心和眼是互相連接的
[00:25:59.820 --> 00:26:01.820]  是兩個不同的器官
[00:26:01.820 --> 00:26:04.820]  但他們是雙輔相成的器官
[00:26:04.820 --> 00:26:07.820]  我還記得我在恩友堂做傳道的時候
[00:26:07.820 --> 00:26:09.820]  我認識了一位弟兄
[00:26:09.820 --> 00:26:11.820]  這位弟兄也挺愛主
[00:26:11.820 --> 00:26:15.820]  所以他工作的態度也是挺勤奮和負責
[00:26:15.820 --> 00:26:19.820]  早上九點開工 五點收工
[00:26:19.820 --> 00:26:21.820]  基本上早上九晚五的工作
[00:26:21.820 --> 00:26:27.820]  其實他也是非常忠誠盡力去做好那份工作
[00:26:27.820 --> 00:26:34.820]  他就說道德的那份工資就應該要好好地去做好那份工作
[00:26:34.820 --> 00:26:37.820]  然後他見到旁邊有一位同事
[00:26:37.820 --> 00:26:41.820]  那位同事有一次很不開心和我訴苦
[00:26:41.820 --> 00:26:43.820]  他就不斷數他旁邊的同事
[00:26:43.820 --> 00:26:46.820]  他就說他旁邊的同事是不工作的
[00:26:46.820 --> 00:26:48.820]  工作的模式是怎樣的呢
[00:26:48.820 --> 00:26:51.820]  就是早上九點他就開工
[00:26:51.820 --> 00:26:53.820]  當老闆去巡視的時候
[00:26:53.820 --> 00:26:56.820]  通常老闆都是早上巡一次的
[00:26:56.820 --> 00:27:02.820]  所以九點到十點通常他都很拼命地工作
[00:27:02.820 --> 00:27:04.820]  因為老闆巡視中
[00:27:04.820 --> 00:27:08.820]  然後他到上午的十點直到下午的四點
[00:27:08.820 --> 00:27:14.820]  他就打開手機的apps來炒股票
[00:27:14.820 --> 00:27:21.820]  大家有沒有人家給你工資原來十點到四點在炒股票
[00:27:21.820 --> 00:27:25.820]  然後到四點鐘老闆又巡一次
[00:27:25.820 --> 00:27:29.820]  然後四點鐘開始他就做老闆叫他做的事
[00:27:29.820 --> 00:27:33.820]  所以他就一定是遲下班
[00:27:33.820 --> 00:27:36.820]  大概晚上八點他才下班
[00:27:36.820 --> 00:27:40.820]  然後老闆又見他遲下班
[00:27:40.820 --> 00:27:45.820]  就覺得這個職員其實都很勤奮做到八點才下班
[00:27:45.820 --> 00:27:51.820]  所以見我身邊的那位弟兄五點下班
[00:27:51.820 --> 00:27:54.820]  他就覺得這位弟兄好像沒什麼事做
[00:27:54.820 --> 00:27:59.820]  所以就拼命加點東西給五點下班的那位弟兄去做
[00:27:59.820 --> 00:28:04.820]  而不敢再加東西給八點下班的炒股的兄台
[00:28:04.820 --> 00:28:08.820]  你覺不覺得這個世界是很不公平
[00:28:08.820 --> 00:28:10.820]  非常不公平
[00:28:10.820 --> 00:28:12.820]  他就這樣跟我發訊息
[00:28:12.820 --> 00:28:16.820]  我就跟他說用真言鼓勵他
[00:28:16.820 --> 00:28:19.820]  我就跟他說其實遲早都會有報應的
[00:28:19.820 --> 00:28:21.820]  真的會有報應
[00:28:21.820 --> 00:28:24.820]  你會看到一個人心裡面在想什麼
[00:28:24.820 --> 00:28:27.820]  他就會做出來他的眼睛就會看那些東西
[00:28:27.820 --> 00:28:32.820]  我還記得有一次我由屯門搭西鐵出來
[00:28:32.820 --> 00:28:35.820]  去到美孚站轉車
[00:28:35.820 --> 00:28:38.820]  我就見到一位男士
[00:28:38.820 --> 00:28:41.820]  他就好像在看一些東西
[00:28:41.820 --> 00:28:43.820]  而我這個人都很八卦
[00:28:43.820 --> 00:28:46.820]  我都很想看他在看什麼
[00:28:46.820 --> 00:28:49.820]  我就靜靜的走到他後面
[00:28:49.820 --> 00:28:51.820]  在他的視線的時候
[00:28:51.820 --> 00:28:54.820]  我就看他的角度在看什麼
[00:28:54.820 --> 00:28:57.820]  我模仿他怎樣看
[00:28:57.820 --> 00:28:58.820]  這樣看
[00:28:58.820 --> 00:29:00.820]  我走到他後面的時候
[00:29:00.820 --> 00:29:02.820]  原來他在看什麼呢
[00:29:02.820 --> 00:29:07.820]  是在看一位穿著很性感的女士走過
[00:29:07.820 --> 00:29:09.820]  我就馬上不看了
[00:29:09.820 --> 00:29:11.820]  我都走了
[00:29:11.820 --> 00:29:15.820]  我就覺得你的心在想什麼
[00:29:15.820 --> 00:29:17.820]  你的眼睛就會看那些東西
[00:29:17.820 --> 00:29:20.820]  而你的眼睛看的東西令你很多的聯想
[00:29:20.820 --> 00:29:25.820]  也都讓你在思想上開始不受約束
[00:29:25.820 --> 00:29:30.820]  所以這段經文是用命令式
[00:29:30.820 --> 00:29:35.820]  是用命令的保守要保持你的心
[00:29:35.820 --> 00:29:38.820]  這個保守的字
[00:29:38.820 --> 00:29:40.820]  好像一個bodyguard
[00:29:40.820 --> 00:29:46.820]  好像一個士兵保護著一個保女的意思
[00:29:46.820 --> 00:29:50.820]  這樣的保護為何要去到一個士兵的level
[00:29:50.820 --> 00:29:57.820]  就是因為他心裡的思維很容易走上一個罪惡的道路
[00:29:57.820 --> 00:30:00.820]  所以他才要用這麼高規格的字
[00:30:00.820 --> 00:30:04.820]  去命令你要做這件事情
[00:30:04.820 --> 00:30:06.820]  如果是這樣
[00:30:06.820 --> 00:30:13.820]  我們明白一個人的心和眼睛在針研體力真的很重要
[00:30:13.820 --> 00:30:16.820]  所以這段經文
[00:30:16.820 --> 00:30:21.820]  就給我們三點讓我們得著智慧
[00:30:21.820 --> 00:30:26.820]  第一點我們記得的就是回力標求力
[00:30:26.820 --> 00:30:30.820]  善有善報惡有惡報的機制
[00:30:30.820 --> 00:30:35.820]  從來在上帝所創造的秩序裡
[00:30:35.820 --> 00:30:38.820]  都是何等的堅定
[00:30:38.820 --> 00:30:40.820]  若然你做好的事情
[00:30:40.820 --> 00:30:43.820]  一定會有好的報應
[00:30:43.820 --> 00:30:46.820]  若然一下子看不開
[00:30:46.820 --> 00:30:48.820]  做了錯誤的決定
[00:30:48.820 --> 00:30:52.820]  那個報應一定會來
[00:30:52.820 --> 00:30:57.820]  如果一定受到上帝創造秩序的set up
[00:30:57.820 --> 00:31:00.820]  而那個回力標的效應
[00:31:00.820 --> 00:31:06.820]  是非常能夠100%可以回頭報應在你的身上
[00:31:06.820 --> 00:31:07.820]  這是第一點
[00:31:07.820 --> 00:31:09.820]  這個智慧就會告訴你
[00:31:09.820 --> 00:31:13.820]  善有善報惡有惡報的機制
[00:31:13.820 --> 00:31:16.820]  第二就是要遠離罪惡
[00:31:16.820 --> 00:31:17.820]  千萬不要放鬆
[00:31:17.820 --> 00:31:19.820]  set一個margin位
[00:31:19.820 --> 00:31:21.820]  確保自己有一個安全的距離
[00:31:21.820 --> 00:31:24.820]  這是第二點我們要留意
[00:31:24.820 --> 00:31:29.820]  第三點保守我們的心和眼睛
[00:31:29.820 --> 00:31:33.820]  讓我們甚至可以用一個軍隊
[00:31:33.820 --> 00:31:38.820]  去保護城堡的規格
[00:31:38.820 --> 00:31:43.820]  去保護你的思想和眼睛
[00:31:43.820 --> 00:31:45.820]  這是很重要的
[00:31:45.820 --> 00:31:48.820]  祈求主的話語成為我們的提醒和鼓勵
[00:31:48.820 --> 00:31:50.820]  我們一起祈禱
[00:31:50.820 --> 00:31:53.820]  慈悲人愛的天父多謝你
[00:31:53.820 --> 00:31:57.820]  因為我們身處在歪曲薄謬的世界
[00:31:57.820 --> 00:32:03.820]  價值觀很多相對和互相攻擊的時代
[00:32:03.820 --> 00:32:08.820]  實在需要你的話語再次成為我們的明燈照耀
[00:32:08.820 --> 00:32:11.820]  讓我們能夠可以持定憤悔
[00:32:11.820 --> 00:32:16.820]  就好像一個義子領受天父而來的教導一樣
[00:32:16.820 --> 00:32:20.820]  求主你幫助我們能夠可以遠離罪惡
[00:32:20.820 --> 00:32:24.820]  求主你都保守我們的心
[00:32:24.820 --> 00:32:26.820]  保護我們的眼睛
[00:32:26.820 --> 00:32:30.820]  讓我們能夠可以做出正確的決定
[00:32:30.820 --> 00:32:31.820]  多謝主
[00:32:31.820 --> 00:32:34.820]  我們的祈禱是奉耶穌基督的名求
[00:32:34.820 --> 00:32:35.820]  阿門
[00:32:35.820 --> 00:32:36.820]  阿門
[00:32:37.820 --> 00:32:38.820]  阿門
[00:32:39.820 --> 00:32:40.820]  阿門
[00:32:40.820 --> 00:32:42.820]  我寧願陪你椅會
[00:32:42.820 --> 00:32:45.400]  好好兼顧你

