
[00:00:00.000 --> 00:00:08.760]  各位午安,我們繼續思想羅家夫音的訊息
[00:03:27.960 --> 00:03:33.160]  但慘在,如果政見不同成為一個撕裂的現象
[00:03:33.160 --> 00:03:38.160]  無論在家庭,在教會裡面完全撕裂,這個就大有問題
[00:03:38.160 --> 00:03:42.560]  回想起香港,我們中間有很多是香港來的
[00:03:42.560 --> 00:03:51.720]  因為佔中的問題,就搞到在整個香港,無論在家裡,在社會,教會裡面
[00:03:51.720 --> 00:03:54.480]  是廣泛的撕裂
[00:03:54.480 --> 00:03:59.280]  有一個朋友告訴我,有一次,一個牧師在港台裡面講道
[00:03:59.280 --> 00:04:02.200]  是為了佔中的青年人祈禱的時候
[00:04:02.200 --> 00:04:06.480]  立刻就有一些會友站起來說
[00:04:06.480 --> 00:04:09.240]  為什麼你支持港獨分子?
[00:04:09.240 --> 00:04:12.960]  就搞到整個教會的崇拜亂了
[00:04:12.960 --> 00:04:16.640]  有一個牧師在講道的時候,用了佔中做例子
[00:04:16.640 --> 00:04:22.880]  立即受到台下有很多的會眾大聲的雜罵
[00:04:22.880 --> 00:04:26.800]  教會裡面有一個很通常的現象
[00:04:26.800 --> 00:04:29.680]  不少的青年人以為教會怕事
[00:04:29.680 --> 00:04:34.040]  不敢站出來為香港的民主運動去關注
[00:04:34.040 --> 00:04:38.120]  覺得這些信仰太離地,引起不滿
[00:04:38.120 --> 00:04:43.160]  所以這五年來,教會流失了很多很多青少年人
[00:04:43.160 --> 00:04:48.840]  也有不少成年人覺得教會偏袒這些學生,包庇他們
[00:04:48.840 --> 00:04:55.160]  在佔中期間甚至提供教會物資來援助
[00:04:55.160 --> 00:04:57.520]  他們覺得又表示不滿
[00:04:57.520 --> 00:05:00.520]  於是我們發覺在整個社會裡面
[00:05:00.520 --> 00:05:06.120]  在教會裡面,甚至在家裡,都有種撕裂的情況
[00:05:06.120 --> 00:05:10.680]  於是,更慘的是,同一個家庭裡面
[00:05:10.680 --> 00:05:14.280]  因為政見不同,就發生很大的衝突
[00:05:14.280 --> 00:05:17.560]  年紀大就叫這些年輕人不要搞事
[00:05:17.560 --> 00:05:24.360]  年輕就叫建制派保皇黨,建制派打壓民主
[00:05:24.360 --> 00:05:27.360]  於是就有很多教會的人絕口不提
[00:05:27.360 --> 00:05:32.360]  本來有不少的基督徒都是對政治很懶感的
[00:05:32.360 --> 00:05:34.280]  完全不提
[00:05:34.280 --> 00:05:37.040]  在一個這樣的情形的時候,更加不提
[00:05:37.040 --> 00:05:41.840]  於是我們會問基督徒教會怎麼看政治這個問題
[00:05:41.840 --> 00:05:43.840]  我們看看我們三藩市
[00:05:43.840 --> 00:05:48.840]  我這些資料可能是已經很幾年前了
[00:05:48.840 --> 00:05:51.200]  整個三藩市大概70萬人口
[00:05:51.200 --> 00:05:58.640]  可以投票的,可以投票的,大概40萬
[00:05:58.640 --> 00:06:04.640]  40萬人當中,我們唐人有25萬人
[00:06:04.640 --> 00:06:10.840]  其中已經可以投票超過10萬
[00:06:10.840 --> 00:06:17.840]  有這麼多人可以投票,但實際上註冊投票只有4萬人
[00:06:17.840 --> 00:06:21.840]  而4萬人真正去投票只有8千
[00:06:21.840 --> 00:06:25.840]  你想想,如果我做政客,我怎會關注唐人的問題
[00:06:25.840 --> 00:06:30.840]  所以唐人的街又骯髒,又垃圾,又爛
[00:06:30.840 --> 00:06:33.840]  沒辦法的,我們個個不參與
[00:06:33.840 --> 00:06:37.840]  我們對整個城市,呼應進氣我們都不理
[00:06:37.840 --> 00:06:43.840]  大麻造柱有時候,最近才有些人出來說說話
[00:06:43.840 --> 00:06:50.840]  開個地方是被人打毒針的,我們也不出聲
[00:06:50.840 --> 00:06:55.840]  會不會這個教會到一個程度已經不聞世事呢?
[00:06:55.840 --> 00:06:59.840]  於是我們很自然會問,聖經怎麼看呢?
[00:06:59.840 --> 00:07:04.840]  聖經怎麼看這個教會和政治的關係呢?
[00:07:04.840 --> 00:07:08.840]  聖經教是不是分離呢?不要忘記,我們播道會
[00:07:08.840 --> 00:07:11.840]  你知道播道會的英文叫做Evangelical Free Church
[00:07:11.840 --> 00:07:14.840]  這個free的意思不是每樣東西都免費
[00:07:14.840 --> 00:07:17.840]  我以前在這裡做牧師的時候
[00:07:17.840 --> 00:07:21.840]  有些人走來說,有沒有錢花,有沒有飯吃
[00:07:21.840 --> 00:07:25.840]  為什麼你這麼想,因為是free church
[00:07:25.840 --> 00:07:29.840]  free church不是免費的意思,是free from the state
[00:07:29.840 --> 00:07:35.840]  很多年前德國的奴德會是各教
[00:07:35.840 --> 00:07:41.840]  有些人覺得教會和政府是連在一起的
[00:07:41.840 --> 00:07:48.840]  於是他們就要脫離各教,成為一個獨立的Evangelical Free Church
[00:07:48.840 --> 00:07:51.840]  free的意思是free from the state
[00:07:51.840 --> 00:07:54.840]  不是政教合一
[00:07:54.840 --> 00:07:58.840]  究竟是政教分離還是政教合一?
[00:07:58.840 --> 00:08:00.840]  究竟基督徒怎麼看呢?
[00:08:00.840 --> 00:08:04.840]  有很多人引用我們剛才所讀的聖經
[00:08:04.840 --> 00:08:06.840]  在耶穌基督的時代
[00:08:06.840 --> 00:08:08.840]  有很多人引用這段聖經
[00:08:08.840 --> 00:08:12.840]  你看,耶穌說,屬該殺的就是屬該殺
[00:08:12.840 --> 00:08:14.840]  屬神的就是屬神
[00:08:14.840 --> 00:08:16.840]  政教就應該分開
[00:08:16.840 --> 00:08:18.840]  不少,尤其是傳統的教會裡面
[00:08:18.840 --> 00:08:21.840]  都是用這段聖經說政教應該要分離
[00:08:21.840 --> 00:08:25.840]  教會不應該要碰政治,政治也不應該滲入教會
[00:08:25.840 --> 00:08:27.840]  這個是完全的分離
[00:08:27.840 --> 00:08:30.840]  或者我們還沒看完聖經之前
[00:08:30.840 --> 00:08:36.840]  我們要了解一下耶穌當時的背景是一個什麼背景
[00:08:36.840 --> 00:08:39.840]  由太人公義祠586年已經亡國
[00:08:39.840 --> 00:08:44.840]  歷經巴比倫、波斯、希臘
[00:08:44.840 --> 00:08:48.840]  最後是羅馬統治整個地中海的世界
[00:08:48.840 --> 00:08:51.840]  羅馬是最高的權力在裡面
[00:08:51.840 --> 00:08:53.840]  由太人是亡國的
[00:08:53.840 --> 00:08:56.840]  他搬遷回到巴勒斯坦的時候
[00:08:56.840 --> 00:08:58.840]  仍然是一個亡國的身份
[00:08:58.840 --> 00:09:00.840]  沒有自己的身份
[00:09:00.840 --> 00:09:02.840]  不少是奴隸
[00:09:02.840 --> 00:09:06.840]  但羅馬人都叫做Moscivili
[00:09:06.840 --> 00:09:08.840]  但在一個羅馬統治之下
[00:09:08.840 --> 00:09:10.840]  究竟作為一個由太人
[00:09:10.840 --> 00:09:12.840]  如何去面對這個政權呢?
[00:09:12.840 --> 00:09:15.840]  當時是有四種不同的看法
[00:09:15.840 --> 00:09:17.840]  也都說有四種不同的人
[00:09:17.840 --> 00:09:20.840]  第一種看法是權貴人士
[00:09:20.840 --> 00:09:23.840]  那些保皇黨的叫做薩都哥人
[00:09:23.840 --> 00:09:26.840]  薩都哥人是捧羅馬政府的
[00:09:26.840 --> 00:09:28.840]  羅馬政府不錯
[00:09:28.840 --> 00:09:30.840]  羅馬政府可以給我們太平
[00:09:30.840 --> 00:09:32.840]  為什麼我們不去聽羅馬政府的話呢?
[00:09:32.840 --> 00:09:34.840]  為什麼不去擁戴羅馬呢?
[00:09:34.840 --> 00:09:38.840]  而且這班人是從羅馬政府裡面得到某種利益
[00:09:38.840 --> 00:09:41.840]  他們是所謂的既得利益者
[00:09:41.840 --> 00:09:43.840]  他們有他們自己少少的權力
[00:09:43.840 --> 00:09:46.840]  於是他們就是建制派
[00:09:46.840 --> 00:09:48.840]  於是他們就要捧羅馬政府
[00:09:48.840 --> 00:09:50.840]  這些叫做薩都哥人
[00:09:50.840 --> 00:09:54.840]  聖經裡面說的祭司、薩都哥人就是指這一班人
[00:09:54.840 --> 00:09:56.840]  第二批就是那些粉裏黨人士
[00:09:56.840 --> 00:09:59.840]  粉裏黨人士就是他們反對羅馬政府的
[00:09:59.840 --> 00:10:01.840]  我們要求獨立的
[00:10:01.840 --> 00:10:05.840]  他們可以說是猶獨分子
[00:10:05.840 --> 00:10:07.840]  即是猶太人要獨立的
[00:10:07.840 --> 00:10:09.840]  他們甚至不惜武裝來起義的
[00:10:09.840 --> 00:10:13.840]  他們是反對當時的羅馬政府
[00:10:13.840 --> 00:10:16.840]  所以你會發覺在耶穌或者在新約的時代
[00:10:16.840 --> 00:10:22.840]  不少是發生過猶太人武裝起義革命
[00:10:22.840 --> 00:10:26.840]  到了公元後69年就發生一場很大的戰爭
[00:10:26.840 --> 00:10:28.840]  結果耶路撒冷成就完全被毀
[00:10:28.840 --> 00:10:32.840]  這些就是這些所謂的粉裏黨人士
[00:10:32.840 --> 00:10:34.840]  在耶穌十二個門徒當中
[00:10:34.840 --> 00:10:38.840]  有一個叫西門就屬於這個粉裏黨人士
[00:10:38.840 --> 00:10:40.840]  這些叫革命分子
[00:10:40.840 --> 00:10:42.840]  第三就是那些外式人
[00:10:42.840 --> 00:10:47.840]  他們不願意臣服在羅馬政府之下
[00:10:47.840 --> 00:10:52.840]  但他們知道自己沒有能力可以抗拒一個強大勢力的羅馬政府
[00:10:52.840 --> 00:10:54.840]  他們不臣服羅馬
[00:10:54.840 --> 00:10:57.840]  但又不敢反抗羅馬
[00:10:57.840 --> 00:10:59.840]  最好的方法是什麼?
[00:10:59.840 --> 00:11:01.840]  移民到美國
[00:11:01.840 --> 00:11:04.840]  所以他們這班人不可以移民到美國
[00:11:04.840 --> 00:11:06.840]  他們就去到抗野裏面
[00:11:06.840 --> 00:11:08.840]  去到抗野裏面生存
[00:11:08.840 --> 00:11:11.840]  抗野成立的所謂的Kunran Community
[00:11:11.840 --> 00:11:14.840]  現在我們發現的死海古卷
[00:11:14.840 --> 00:11:16.840]  就是由這些Kunran Community來的
[00:11:16.840 --> 00:11:21.840]  這些外式人去到自己深山野嶺的地方
[00:11:21.840 --> 00:11:24.840]  去到抗野的地方建立他們自己的團體
[00:11:24.840 --> 00:11:26.840]  去有回自己的宗教
[00:11:26.840 --> 00:11:28.840]  有回自己的信仰
[00:11:28.840 --> 00:11:31.840]  有回自己的憲制
[00:11:31.840 --> 00:11:35.840]  花很多時間去讀舊約的聖經
[00:11:35.840 --> 00:11:38.840]  這個就稱為外式人
[00:11:38.840 --> 00:11:41.840]  第四種就是法理錯人
[00:11:41.840 --> 00:11:43.840]  法理錯人是佔大多數
[00:11:43.840 --> 00:11:47.840]  很多人都是接受法理錯人的看法
[00:11:47.840 --> 00:11:51.840]  法理錯人我都想到法理錯人就以為那些是虛假
[00:11:51.840 --> 00:11:53.840]  沒錯,聖經裏面的法理錯人是虛假
[00:11:53.840 --> 00:11:58.840]  但當時的法理錯人基本上是一個政治派
[00:11:58.840 --> 00:11:59.840]  是一個政治的團體
[00:11:59.840 --> 00:12:01.840]  他們的看法就是說
[00:12:01.840 --> 00:12:04.840]  政治在政管理方面
[00:12:04.840 --> 00:12:07.840]  我們接受羅馬政府管理我們
[00:12:07.840 --> 00:12:10.840]  你沒有辦法了
[00:12:10.840 --> 00:12:12.840]  你是亡國了
[00:12:12.840 --> 00:12:15.840]  你現在是要臣服掌權者
[00:12:15.840 --> 00:12:20.840]  所以我們就是在政治和管理層面來說
[00:12:20.840 --> 00:12:24.840]  他們是降服在羅馬政府之下
[00:12:24.840 --> 00:12:29.840]  但是如果羅馬政府是干涉到我們宗教信仰
[00:12:29.840 --> 00:12:34.840]  羅馬政府是干涉到我們猶太教信仰的自由的時候
[00:12:34.840 --> 00:12:36.840]  我們就抵抗到底
[00:12:36.840 --> 00:12:41.840]  所以當時法理錯人的想法就是這樣
[00:12:41.840 --> 00:12:43.840]  法理錯人的想法就是
[00:12:43.840 --> 00:12:48.840]  我在很多方面就會順服羅馬
[00:12:48.840 --> 00:12:53.840]  但是如果牽涉到我們的信仰
[00:12:53.840 --> 00:12:59.840]  牽涉到我們對耶和華堅強的信仰的時候
[00:12:59.840 --> 00:13:02.840]  我死都要拼過去
[00:13:02.840 --> 00:13:07.840]  很多猶太人就依附了法理錯人
[00:13:07.840 --> 00:13:10.840]  我相信法理錯人的想法
[00:13:10.840 --> 00:13:13.840]  在今天不少人當中都覺得是一個最有
[00:13:13.840 --> 00:13:16.840]  最可行的一個方法
[00:13:16.840 --> 00:13:18.840]  在一個這樣的情形之下
[00:13:18.840 --> 00:13:20.840]  就發生了這件事
[00:13:20.840 --> 00:13:22.840]  當時有四種不同的看法
[00:13:22.840 --> 00:13:24.840]  面對羅馬政府的時候
[00:13:24.840 --> 00:13:27.840]  怎樣?基督徒怎樣看法?
[00:13:27.840 --> 00:13:32.840]  在20至22節剛才我們所讀的一段聖經
[00:13:32.840 --> 00:13:38.840]  我們就看到一個火爆的問題
[00:13:38.840 --> 00:13:40.840]  一個非常火爆的問題
[00:13:40.840 --> 00:13:42.840]  在這段聖經
[00:13:42.840 --> 00:13:44.840]  傳統的教會就像剛才所說的
[00:13:44.840 --> 00:13:47.840]  傳統的教會就利用這段聖經
[00:13:47.840 --> 00:13:50.840]  說明教會和政治應該完全分離
[00:13:50.840 --> 00:13:52.840]  該殺之物是復該殺
[00:13:52.840 --> 00:13:54.840]  神的物就是屬神
[00:13:54.840 --> 00:13:56.840]  他們以為有些事情
[00:13:56.840 --> 00:14:00.840]  譬如政治、管理是屬於政府的
[00:14:00.840 --> 00:14:02.840]  教會不應該干涉
[00:14:02.840 --> 00:14:04.840]  但是屬靈的事情
[00:14:04.840 --> 00:14:06.840]  就是屬於神的
[00:14:06.840 --> 00:14:08.840]  屬於教會的
[00:14:08.840 --> 00:14:10.840]  河水都不犯井水
[00:14:10.840 --> 00:14:12.840]  井水也不可以侵犯河水
[00:14:12.840 --> 00:14:14.840]  我們只是管屬靈的事情
[00:14:14.840 --> 00:14:16.840]  我們是講傳福音
[00:14:16.840 --> 00:14:18.840]  所以我們不理政治的
[00:14:18.840 --> 00:14:22.840]  但是政府也不可以干涉我們的信仰
[00:14:22.840 --> 00:14:24.840]  不可以干涉教會的行政
[00:14:24.840 --> 00:14:26.840]  不可以干涉教會所做的事情
[00:14:26.840 --> 00:14:28.840]  屬該殺的物是復該殺
[00:14:28.840 --> 00:14:30.840]  屬神的物就是屬於神
[00:14:30.840 --> 00:14:33.840]  這個就是不少傳統的教會
[00:14:33.840 --> 00:14:35.840]  他們的看法
[00:14:35.840 --> 00:14:37.840]  但是究竟這個對不對呢?
[00:14:37.840 --> 00:14:39.840]  這種看法對不對呢?
[00:14:39.840 --> 00:14:41.840]  政教是不是水火不容呢?
[00:14:41.840 --> 00:14:43.840]  是不是河水不犯井水呢?
[00:14:43.840 --> 00:14:46.840]  我們就要看一看這個問題
[00:14:46.840 --> 00:14:48.840]  首先我們看一看20至22節
[00:14:48.840 --> 00:14:50.840]  聖經怎麼說呢?
[00:14:50.840 --> 00:14:52.840]  於是窺探耶穌
[00:14:52.840 --> 00:14:54.840]  打發奸細裝作好人
[00:14:54.840 --> 00:14:56.840]  於是他的華上得把柄
[00:14:56.840 --> 00:15:00.840]  好將他交為巡撫政權之下
[00:15:00.840 --> 00:15:02.840]  奸細就問耶穌說
[00:15:02.840 --> 00:15:04.840]  夫子,我們曉得你所傳的
[00:15:04.840 --> 00:15:06.840]  是正道
[00:15:06.840 --> 00:15:08.840]  也不取人之外貌
[00:15:08.840 --> 00:15:10.840]  乃是誠誠實實
[00:15:10.840 --> 00:15:12.840]  傳神的道
[00:15:12.840 --> 00:15:14.840]  然後接著問一個問題
[00:15:14.840 --> 00:15:16.840]  我們河水及該殺
[00:15:16.840 --> 00:15:18.840]  可疑不可疑
[00:15:18.840 --> 00:15:20.840]  好明顯
[00:15:20.840 --> 00:15:22.840]  在聖經
[00:15:22.840 --> 00:15:24.840]  重點不是討論政教的問題
[00:15:24.840 --> 00:15:26.840]  不是討論政教的關係
[00:15:26.840 --> 00:15:30.840]  重點就是反對耶穌基督的人
[00:15:30.840 --> 00:15:32.840]  去窺探耶穌
[00:15:32.840 --> 00:15:34.840]  盧家叫奸細
[00:15:34.840 --> 00:15:36.840]  你看一看
[00:15:36.840 --> 00:15:38.840]  他為什麼會問耶穌的問題呢?
[00:15:38.840 --> 00:15:40.840]  就是想告耶穌的把柄
[00:15:40.840 --> 00:15:42.840]  這個正是整個20章的主題
[00:15:42.840 --> 00:15:44.840]  你看盧家方整個20章
[00:15:44.840 --> 00:15:46.840]  他就說
[00:15:46.840 --> 00:15:48.840]  盧家方整個20章
[00:15:48.840 --> 00:15:50.840]  他用很多的例子
[00:15:50.840 --> 00:15:52.840]  很多的事件
[00:15:52.840 --> 00:15:54.840]  都是要告訴我們
[00:15:54.840 --> 00:15:56.840]  這人想陷耶穌
[00:15:56.840 --> 00:15:58.840]  想告他的把柄
[00:15:58.840 --> 00:16:00.840]  20章二節
[00:16:00.840 --> 00:16:02.840]  你掌什麼權兵作者之事
[00:16:02.840 --> 00:16:04.840]  給你權兵試誰呢?
[00:16:04.840 --> 00:16:06.840]  第一個挑戰耶穌就說
[00:16:06.840 --> 00:16:08.840]  你憑什麼權兵
[00:16:08.840 --> 00:16:10.840]  去清理這個聖殿
[00:16:10.840 --> 00:16:12.840]  你憑什麼權兵
[00:16:12.840 --> 00:16:14.840]  去到這個聖殿裡面講道
[00:16:14.840 --> 00:16:16.840]  如果耶穌說
[00:16:16.840 --> 00:16:18.840]  我是從上帝來的這個權兵
[00:16:18.840 --> 00:16:20.840]  那他就糟糕了
[00:16:20.840 --> 00:16:22.840]  因為根據猶太人所說
[00:16:22.840 --> 00:16:24.840]  清理自己上帝
[00:16:24.840 --> 00:16:26.840]  就是一個前往的說話
[00:16:26.840 --> 00:16:28.840]  是可以踢他出去教會的
[00:16:28.840 --> 00:16:30.840]  可以踢他出去
[00:16:30.840 --> 00:16:32.840]  所以耶穌
[00:16:32.840 --> 00:16:34.840]  他就要問耶穌你的權兵在哪裡來
[00:16:34.840 --> 00:16:36.840]  如果耶穌說我的權兵
[00:16:36.840 --> 00:16:38.840]  不是從神來
[00:16:38.840 --> 00:16:40.840]  就是說你不是救主
[00:16:40.840 --> 00:16:42.840]  於是差不多已經將
[00:16:42.840 --> 00:16:44.840]  他的名譽全部毀滑了
[00:16:44.840 --> 00:16:46.840]  所以這個問題是很絕的
[00:16:46.840 --> 00:16:48.840]  耶穌就很有智慧說他
[00:16:48.840 --> 00:16:50.840]  耶穌通常沒有直接回答他
[00:16:50.840 --> 00:16:52.840]  他就問他
[00:16:52.840 --> 00:16:54.840]  你認識約翰嗎?約翰的水禮
[00:16:54.840 --> 00:16:56.840]  是從天上來的嗎?是從人間而來的嗎?
[00:16:56.840 --> 00:16:58.840]  如果那些祭司
[00:16:58.840 --> 00:17:00.840]  那些民事
[00:17:00.840 --> 00:17:02.840]  說他是從人間而來的
[00:17:02.840 --> 00:17:04.840]  那些百姓一定會打死他
[00:17:04.840 --> 00:17:06.840]  因為他們信約翰
[00:17:06.840 --> 00:17:08.840]  如果說
[00:17:08.840 --> 00:17:10.840]  如果約翰的洗禮是從天上來的時候
[00:17:10.840 --> 00:17:12.840]  於是耶穌說
[00:17:12.840 --> 00:17:14.840]  為什麼你不相信約翰?約翰
[00:17:14.840 --> 00:17:16.840]  宣傳說耶穌就是一個
[00:17:16.840 --> 00:17:18.840]  尼塞亞
[00:17:18.840 --> 00:17:20.840]  為世人的罪而釘死的
[00:17:20.840 --> 00:17:22.840]  尼塞亞
[00:17:22.840 --> 00:17:24.840]  為什麼你不相信他?所以這一班
[00:17:24.840 --> 00:17:26.840]  的奸細這一班的猶太人
[00:17:26.840 --> 00:17:28.840]  又不可以答yes
[00:17:28.840 --> 00:17:30.840]  又不可以答no
[00:17:30.840 --> 00:17:32.840]  又不可以答什麼
[00:17:32.840 --> 00:17:34.840]  無言可答
[00:17:34.840 --> 00:17:36.840]  於是說我們不知道
[00:17:36.840 --> 00:17:38.840]  耶穌說你不知道我也不用回答你
[00:17:38.840 --> 00:17:40.840]  這是智慧
[00:17:40.840 --> 00:17:42.840]  去到第20章22節的時候
[00:17:42.840 --> 00:17:44.840]  那些奸細再問耶穌一個火爆的問題
[00:17:44.840 --> 00:17:46.840]  這個問題就說
[00:17:46.840 --> 00:17:48.840]  交稅
[00:17:48.840 --> 00:17:50.840]  美該殺
[00:17:50.840 --> 00:17:52.840]  是可以不可以的
[00:17:52.840 --> 00:17:54.840]  盧家清就是奸細
[00:17:54.840 --> 00:17:56.840]  奸細是什麼意思?
[00:17:56.840 --> 00:17:58.840]  裝做好人
[00:17:58.840 --> 00:18:00.840]  是假的,表面上是客客氣氣
[00:18:00.840 --> 00:18:02.840]  很恭維
[00:18:02.840 --> 00:18:04.840]  我知道你是說得很正
[00:18:04.840 --> 00:18:06.840]  我知道你是
[00:18:06.840 --> 00:18:08.840]  誠誠實實的
[00:18:08.840 --> 00:18:10.840]  我知道你說話不是
[00:18:10.840 --> 00:18:12.840]  取於他人的,誠誠是說話的
[00:18:12.840 --> 00:18:14.840]  接著就給你一個
[00:18:14.840 --> 00:18:16.840]  交稅給
[00:18:16.840 --> 00:18:18.840]  該殺,可以不可以
[00:18:18.840 --> 00:18:20.840]  這個說話是非常
[00:18:20.840 --> 00:18:22.840]  驚兇險的
[00:18:22.840 --> 00:18:24.840]  為什麼
[00:18:24.840 --> 00:18:26.840]  這個是一個很火爆的
[00:18:26.840 --> 00:18:28.840]  問題呢?
[00:18:28.840 --> 00:18:30.840]  問題就是這樣
[00:18:30.840 --> 00:18:32.840]  所謂該殺就是指
[00:18:32.840 --> 00:18:34.840]  阿古士督的成計人提比流
[00:18:34.840 --> 00:18:36.840]  是羅馬大帝國的皇帝
[00:18:36.840 --> 00:18:38.840]  也是統治猶太人的最高領袖
[00:18:38.840 --> 00:18:40.840]  這個題目
[00:18:40.840 --> 00:18:42.840]  我所謂火爆題目
[00:18:42.840 --> 00:18:44.840]  你只可以答可以
[00:18:44.840 --> 00:18:46.840]  不可以,Yes或者No
[00:18:46.840 --> 00:18:48.840]  如果耶穌答Yes
[00:18:48.840 --> 00:18:50.840]  你要納稅給該殺的時候
[00:18:50.840 --> 00:18:52.840]  於是
[00:18:52.840 --> 00:18:54.840]  猶太人就說
[00:18:54.840 --> 00:18:56.840]  奸細
[00:18:56.840 --> 00:18:58.840]  出賣我們猶太人
[00:18:58.840 --> 00:19:00.840]  逼我們去
[00:19:00.840 --> 00:19:02.840]  出賣我們猶太人
[00:19:02.840 --> 00:19:04.840]  逼我們猶太人
[00:19:04.840 --> 00:19:06.840]  給錢
[00:19:06.840 --> 00:19:08.840]  就好像
[00:19:08.840 --> 00:19:10.840]  日本第二次世界大戰的時候
[00:19:10.840 --> 00:19:12.840]  統治中國
[00:19:12.840 --> 00:19:14.840]  日本人要向
[00:19:14.840 --> 00:19:16.840]  中國人納稅
[00:19:16.840 --> 00:19:18.840]  我們權貴說
[00:19:18.840 --> 00:19:20.840]  好納稅
[00:19:20.840 --> 00:19:22.840]  於是你不就漢奸
[00:19:22.840 --> 00:19:24.840]  為什麼要資助日本人
[00:19:24.840 --> 00:19:26.840]  來打我們中國人
[00:19:26.840 --> 00:19:28.840]  所以呢你不可以答Yes
[00:19:28.840 --> 00:19:30.840]  可不可以答No
[00:19:30.840 --> 00:19:32.840]  又不可以答No
[00:19:32.840 --> 00:19:34.840]  如果耶穌說
[00:19:34.840 --> 00:19:36.840]  不需要交稅給
[00:19:36.840 --> 00:19:38.840]  羅馬
[00:19:38.840 --> 00:19:40.840]  於是他立即報告
[00:19:40.840 --> 00:19:42.840]  這個是搞獨立運動
[00:19:42.840 --> 00:19:44.840]  馬上抓他
[00:19:44.840 --> 00:19:46.840]  所以這個問題
[00:19:46.840 --> 00:19:48.840]  是很刁鑽
[00:19:48.840 --> 00:19:50.840]  又不可以答Yes
[00:19:50.840 --> 00:19:52.840]  又不可以答No
[00:19:52.840 --> 00:19:54.840]  更加不可以I don't know
[00:19:54.840 --> 00:19:56.840]  因為所以
[00:19:56.840 --> 00:19:58.840]  耶穌是在一個這樣的情況之下
[00:19:58.840 --> 00:20:00.840]  這樣就死
[00:20:00.840 --> 00:20:02.840]  這樣就死
[00:20:02.840 --> 00:20:04.840]  怎樣都死
[00:20:04.840 --> 00:20:06.840]  是一個這樣的情形
[00:20:06.840 --> 00:20:08.840]  去試探耶穌
[00:20:08.840 --> 00:20:10.840]  所以我們看到這個
[00:20:10.840 --> 00:20:12.840]  一個很火爆的問題
