
[00:00:00.000 --> 00:00:03.540]  大家好 我高興又可以有機會
[00:03:07.080 --> 00:03:09.680]  他祖母生病的時候
[00:03:09.680 --> 00:03:12.280]  他就想為他祖母祝福
[00:03:12.280 --> 00:03:15.280]  他就沐浴齋戒了三天
[00:03:15.280 --> 00:03:16.680]  就寫了這個福字
[00:03:16.680 --> 00:03:18.680]  這個福字有什麼特別呢?
[00:03:18.680 --> 00:03:23.280]  根據人們說在裏面你應該看到很多個字
[00:03:23.280 --> 00:03:27.680]  看到多壽 我不知道你認不認識那裏的多字
[00:03:27.680 --> 00:03:29.680]  下面可以做一個壽字
[00:03:29.680 --> 00:03:32.880]  有多壽 有多田
[00:03:32.880 --> 00:03:36.680]  田字在下面 中國人喜歡有多些地
[00:03:36.680 --> 00:03:41.280]  多子 多財 多福
[00:03:41.280 --> 00:03:46.280]  所以這個字當然有很多想像 有很多幻想在裏面
[00:03:46.280 --> 00:03:48.280]  這個字寫完之後
[00:03:48.280 --> 00:03:51.680]  大家覺得這個字真的充滿了祝福
[00:03:51.680 --> 00:03:54.280]  於是就叫這個做天下第二福
[00:03:54.280 --> 00:03:56.280]  刻了成一塊石頭
[00:03:56.280 --> 00:03:58.680]  放在了宮親王府裏面
[00:03:58.680 --> 00:04:01.080]  是人去這個王府參觀
[00:04:01.080 --> 00:04:05.680]  這個是五星級的國家文物保護的地方
[00:04:05.680 --> 00:04:08.280]  都要去看這個石頭
[00:04:08.280 --> 00:04:10.080]  但是你看著這個石頭的時候
[00:04:10.080 --> 00:04:13.080]  你想一下什麼是福氣呢?
[00:04:13.080 --> 00:04:16.880]  為什麼我們常常都要求福氣呢?
[00:04:16.880 --> 00:04:19.080]  究竟我們在過年的時候
[00:04:19.080 --> 00:04:22.480]  經常跟人祝福究竟是什麼意義呢?
[00:04:22.480 --> 00:04:25.280]  最近有人送了這本書給我
[00:04:25.280 --> 00:04:27.080]  史托德牧師所寫的
[00:04:27.080 --> 00:04:31.080]  John Stott寫的《Through the Bible, Through the Year》
[00:04:31.080 --> 00:04:36.880]  每天看一版 一年看完整本聖經
[00:04:36.880 --> 00:04:41.080]  在裏面提到聖經耶穌基督說八福
[00:04:41.080 --> 00:04:45.080]  在八 剛才所讀的那段經文
[00:04:45.080 --> 00:04:47.280]  有八種人有福了
[00:04:47.280 --> 00:04:48.680]  其實我也很開心
[00:04:48.680 --> 00:04:51.480]  我有機會曾經去過耶路撒冷
[00:04:51.480 --> 00:04:55.080]  在那裏坐船在加利利海
[00:04:55.080 --> 00:04:57.680]  過了海之後 走上一個山
[00:04:57.680 --> 00:05:01.880]  很小的 像Pokéteam那樣大
[00:05:01.880 --> 00:05:05.480]  不是很斜的山 上到上面有個亭
[00:05:05.480 --> 00:05:08.280]  有個建築物
[00:05:08.280 --> 00:05:13.880]  那裏就是 相傳耶穌基督在上面說登山補訓
[00:05:13.880 --> 00:05:15.480]  史托德牧師就說
[00:05:15.480 --> 00:05:18.080]  登山補訓這八個福
[00:05:18.080 --> 00:05:23.480]  其實跟我們平常所說的福氣是背道而馳的
[00:05:23.480 --> 00:05:26.480]  是非常之反常理的
[00:05:26.480 --> 00:05:28.280]  就是反常理的
[00:05:28.280 --> 00:05:29.480]  你一會兒看一看就知道
[00:05:29.480 --> 00:05:33.080]  所有那些其實都是平時我們覺得不是很好的東西
[00:05:33.080 --> 00:05:36.280]  但是耶穌就說這些就是福氣
[00:05:36.280 --> 00:05:40.480]  而福氣帶來的就是快樂 就是開心
[00:05:40.480 --> 00:05:42.080]  所以最重要的
[00:05:42.080 --> 00:05:44.880]  經常祝福別人就是要開心
[00:05:44.880 --> 00:05:47.280]  究竟你是不是一個開心的人呢?
[00:05:47.280 --> 00:05:48.680]  我想請大家舉一舉手
[00:05:48.680 --> 00:05:51.080]  今天在座當中
[00:05:51.080 --> 00:05:52.680]  你在家裏也可以舉的
[00:05:52.680 --> 00:05:54.280]  不過我看不到而已
[00:05:54.280 --> 00:06:01.080]  你在座當中 你可以夠膽說自己是一個開心的人
[00:06:01.080 --> 00:06:03.280]  無憂無慮 很開心的人
[00:06:03.280 --> 00:06:05.080]  晚上睡得甘甜的
[00:06:05.080 --> 00:06:08.280]  他已經在舉了 請你舉手給我看看
[00:06:08.280 --> 00:06:13.080]  OK 我想大約佔這裏三成左右
[00:06:13.080 --> 00:06:14.280]  你回教會這麼久了
[00:06:14.280 --> 00:06:17.280]  你還沒有人是一個開心的人嗎?
[00:06:17.280 --> 00:06:19.480]  究竟開心是什麼東西呢?
[00:06:19.480 --> 00:06:20.880]  我就查過
[00:06:20.880 --> 00:06:24.880]  原來在網上 在這個世界有一種叫做開心指數
[00:06:24.880 --> 00:06:27.280]  將全世界不同國家的人
[00:06:27.280 --> 00:06:29.680]  究竟有多開心是排列了
[00:06:29.680 --> 00:06:31.880]  頭十名都沒有我們份的
[00:06:31.880 --> 00:06:35.080]  頭十名全部都是北歐的國家
[00:06:35.080 --> 00:06:38.080]  芬蘭、丹麥 我不知道為什麼這麼開心
[00:06:38.080 --> 00:06:41.280]  那裏其實又冷又黑漆漆的
[00:06:41.280 --> 00:06:45.880]  但是那裏也不是全世界最有錢的地方
[00:06:45.880 --> 00:06:47.280]  不是最富有的地方
[00:06:47.280 --> 00:06:50.080]  但是那裏的人經常都被命名為最開心
[00:06:50.080 --> 00:06:54.080]  我們猜猜新加坡是屬於第幾呢?
[00:06:54.080 --> 00:06:56.080]  不是十名之內
[00:06:56.080 --> 00:06:58.080]  新加坡呢
[00:06:58.080 --> 00:07:00.080]  對不起 可能那些字太小了
[00:07:00.080 --> 00:07:04.080]  新加坡應該是屬於第32名
[00:07:04.080 --> 00:07:06.080]  而香港就更慘
[00:07:06.080 --> 00:07:10.080]  跌了下去第75名
[00:07:10.080 --> 00:07:14.080]  所以我再過來這裏 是不是?
[00:07:14.080 --> 00:07:19.080]  因為不知道為什麼香港會跌下去這麼低
[00:07:19.080 --> 00:07:21.080]  70多名
[00:07:21.080 --> 00:07:23.080]  還有很多國家
[00:07:23.080 --> 00:07:25.080]  你以為美國是不是真的很開心呢?
[00:07:25.080 --> 00:07:28.080]  也不是的 原來美國都是去到20
[00:07:28.080 --> 00:07:29.080]  十多二十而已
[00:07:29.080 --> 00:07:32.080]  所以我們經常都想一下
[00:07:32.080 --> 00:07:36.080]  究竟我們自己是不是一個開心的人呢?
[00:07:36.080 --> 00:07:38.080]  你是不是住在一個開心的地方呢?
[00:07:38.080 --> 00:07:42.080]  你是不是一個開心的家庭呢?
[00:07:42.080 --> 00:07:45.080]  如果你坐在海邊有一天
[00:07:45.080 --> 00:07:46.080]  你去想一想
[00:07:46.080 --> 00:07:49.080]  我想你問一下自己以下這幾個問題
[00:07:49.080 --> 00:07:53.080]  第一 你上一次是笑得很開心
[00:07:53.080 --> 00:07:56.080]  笑得像剛才那樣無憂無慮的
[00:07:56.080 --> 00:07:57.080]  是什麼時候呢?
[00:07:57.080 --> 00:07:59.080]  很多人都很久沒笑過的
[00:07:59.080 --> 00:08:00.080]  你信不信?
[00:08:00.080 --> 00:08:02.080]  很多人都是很久沒試過
[00:08:02.080 --> 00:08:06.080]  全心地笑 是無憂無慮的
[00:08:06.080 --> 00:08:09.080]  你上一次說我什麼都不要了
[00:08:09.080 --> 00:08:10.080]  我什麼都有了
[00:08:10.080 --> 00:08:12.080]  我什麼都滿足了
[00:08:12.080 --> 00:08:13.080]  是什麼時候呢?
[00:08:13.080 --> 00:08:14.080]  你有沒有想過呢?
[00:08:14.080 --> 00:08:17.080]  可能你現在還是覺得你還是很需要
[00:08:17.080 --> 00:08:19.080]  最好買一輛車好一點
[00:08:19.080 --> 00:08:22.080]  最好有一間大一點的房子更好一點
[00:08:22.080 --> 00:08:24.080]  其實這間房子已經很大了
[00:08:24.080 --> 00:08:26.080]  比起香港那些你不知道而已
[00:08:26.080 --> 00:08:28.080]  可能你想一下
[00:08:28.080 --> 00:08:30.080]  如果我有件漂亮的衣服就好一點
[00:08:30.080 --> 00:08:32.080]  如果我的兒子讀書這樣這樣就好一點
[00:08:32.080 --> 00:08:34.080]  你有很多東西的要求
[00:08:34.080 --> 00:08:36.080]  你有沒有試過你覺得
[00:08:36.080 --> 00:08:37.080]  我已經一無所求
[00:08:37.080 --> 00:08:39.080]  我什麼都有呢?
[00:08:39.080 --> 00:08:44.080]  你有沒有試過自己可憐自己呢?
[00:08:44.080 --> 00:08:45.080]  在那裡自憐呢?
[00:08:45.080 --> 00:08:47.080]  為什麼我一輩子都這麼辛苦呢?
[00:08:47.080 --> 00:08:49.080]  為什麼我這麼多病痛呢?
[00:08:49.080 --> 00:08:51.080]  為什麼我這樣為什麼我那樣?
[00:08:51.080 --> 00:08:55.080]  最後晚上睡得好不好呢?
[00:08:55.080 --> 00:08:58.080]  其實很多人都睡得不好的
[00:08:58.080 --> 00:09:00.080]  很多人都失眠的
[00:09:00.080 --> 00:09:01.080]  很多人就
[00:09:01.080 --> 00:09:03.080]  我最近聽一個新聞說
[00:09:03.080 --> 00:09:04.080]  就是很多人失眠
[00:09:04.080 --> 00:09:06.080]  然後在失眠的時候
[00:09:06.080 --> 00:09:10.080]  因為我們的腦子的荷爾蒙走出來
[00:09:10.080 --> 00:09:12.080]  是有些不正常不平衡的
[00:09:12.080 --> 00:09:14.080]  所以晚上睡不著的人
[00:09:14.080 --> 00:09:15.080]  經常都去吃東西的
[00:09:15.080 --> 00:09:18.080]  所以失眠的人會肥一點的
[00:09:18.080 --> 00:09:21.080]  我不知道你是不是因為失眠
[00:09:21.080 --> 00:09:22.080]  所以你很喜歡吃東西
[00:09:22.080 --> 00:09:25.080]  喜歡吃甜食的晚上
[00:09:25.080 --> 00:09:27.080]  但是這些都是一些測試
[00:09:27.080 --> 00:09:30.080]  一些證據告訴你
[00:09:30.080 --> 00:09:32.080]  其實你是不是一個開心的人
[00:09:32.080 --> 00:09:34.080]  對於我來說
[00:09:34.080 --> 00:09:35.080]  開心呢
[00:09:35.080 --> 00:09:39.080]  其實是好像一個噴水池一樣的
[00:09:39.080 --> 00:09:41.080]  Happiness is a fountain
[00:09:41.080 --> 00:09:43.080]  你去到世界各地都看到
[00:09:43.080 --> 00:09:46.080]  很多地方是有噴水池的
[00:09:46.080 --> 00:09:47.080]  你有沒有想過
[00:09:47.080 --> 00:09:49.080]  為什麼要建這麼多噴水池呢?
[00:09:49.080 --> 00:09:51.080]  有這麼多Fountain呢?
[00:09:51.080 --> 00:09:52.080]  其實呢
[00:09:52.080 --> 00:09:55.080]  在很多人的心目中
[00:09:55.080 --> 00:09:58.080]  其實開心是一個泉源
[00:09:58.080 --> 00:10:00.080]  好像一個Fountain一樣
[00:10:00.080 --> 00:10:02.080]  和Fountain有什麼關係呢?
[00:10:02.080 --> 00:10:03.080]  就是呢
[00:10:03.080 --> 00:10:05.080]  如果我們看到一個噴水池
[00:10:05.080 --> 00:10:08.080]  其實我們會有一種生氣
[00:10:08.080 --> 00:10:09.080]  有一種生命力
[00:10:09.080 --> 00:10:11.080]  因為一直在噴水出來
[00:10:11.080 --> 00:10:12.080]  很多時候都會看到
[00:10:12.080 --> 00:10:14.080]  哇 很開心這樣
[00:10:14.080 --> 00:10:17.080]  還有帶給你一種盼望
[00:10:17.080 --> 00:10:19.080]  很多人都把銀子丟進水裡
[00:10:19.080 --> 00:10:21.080]  然後許個願
[00:10:21.080 --> 00:10:23.080]  帶給你盼望
[00:10:23.080 --> 00:10:25.080]  帶給你生命有力量
[00:10:25.080 --> 00:10:27.080]  但是今天
[00:10:27.080 --> 00:10:29.080]  耶穌基督告訴我們
[00:10:29.080 --> 00:10:32.080]  在聖經裡面所定義的開心
[00:10:32.080 --> 00:10:35.080]  在聖經裡面所定義的福氣
[00:10:35.080 --> 00:10:37.080]  和我們所想的
[00:10:37.080 --> 00:10:40.080]  是180度的大分別
[00:10:40.080 --> 00:10:43.080]  我就和你很快的去看看
[00:10:43.080 --> 00:10:45.080]  這八福是什麼東西
[00:10:45.080 --> 00:10:48.080]  如果我要逐個逐個很詳細的說
[00:10:48.080 --> 00:10:51.080]  我想要說八個星期都還沒說完
[00:10:51.080 --> 00:10:52.080]  但是呢
[00:10:52.080 --> 00:10:54.080]  幸好我不是很會原文
[00:10:54.080 --> 00:10:56.080]  也不是很會解經
[00:10:56.080 --> 00:10:59.080]  我只能夠將Eugene Peterson
[00:10:59.080 --> 00:11:01.080]  在他的翻譯本
[00:11:01.080 --> 00:11:03.080]  The Message裡面的八福
[00:11:03.080 --> 00:11:05.080]  和我自己的一些故事
[00:11:05.080 --> 00:11:07.080]  混在一起和你分享一下
[00:11:07.080 --> 00:11:09.080]  耶穌說第一個開心
[00:11:09.080 --> 00:11:12.080]  就是虛心的人有福了
[00:11:12.080 --> 00:11:14.080]  因為天國是他們的
[00:11:14.080 --> 00:11:16.080]  這個開心其實不是指
[00:11:16.080 --> 00:11:18.080]  我謙虛的意思
[00:11:18.080 --> 00:11:20.080]  不是謙卑的意思
[00:11:20.080 --> 00:11:22.080]  Eugene Peterson的譯法
[00:11:22.080 --> 00:11:24.080]  他說You are blessed
[00:11:24.080 --> 00:11:27.080]  when you are at the end of the rope
[00:11:27.080 --> 00:11:31.080]  with less of you there is more of God and His rules
[00:11:31.080 --> 00:11:33.080]  他說你想像
[00:11:33.080 --> 00:11:36.080]  你好像在懸崖上拿著一條繩子
[00:11:36.080 --> 00:11:37.080]  拿著拿著
[00:11:37.080 --> 00:11:40.080]  你已經滑到那條麻繩的最後
[00:11:40.080 --> 00:11:42.080]  快要掉下去了
[00:11:42.080 --> 00:11:43.080]  他說這個時候
[00:11:43.080 --> 00:11:44.080]  You are blessed
[00:11:44.080 --> 00:11:45.080]  為什麼呢
[00:11:45.080 --> 00:11:47.080]  因為當你知道自己沒得搞的時候
[00:11:47.080 --> 00:11:48.080]  沒得救的時候
[00:11:48.080 --> 00:11:50.080]  你只有一點點東西
[00:11:50.080 --> 00:11:52.080]  可以拿著的時候
[00:11:52.080 --> 00:11:56.080]  這個時候就是上帝來幫你的時候
[00:11:56.080 --> 00:12:00.080]  這個時候就是上帝的出現
[00:12:00.080 --> 00:12:02.080]  和很近你
[00:12:02.080 --> 00:12:05.080]  然後距離去幫助你的時候
[00:12:05.080 --> 00:12:10.080]  這個時候就是當你遇到很大的挑戰
[00:12:10.080 --> 00:12:12.080]  而你最大的經歷
[00:12:12.080 --> 00:12:14.080]  在上帝就會出現的時候
[00:12:14.080 --> 00:12:16.080]  這句聖經是蔡玄文醫生
[00:12:16.080 --> 00:12:21.080]  在我做校長之前的一個星期送給我的
[00:12:21.080 --> 00:12:24.080]  他說你快要拿著這條繩子了
[00:12:24.080 --> 00:12:28.080]  你快要覺得自己快要掉下懸崖了
[00:12:28.080 --> 00:12:32.080]  其實在那七年半的時間裡
[00:12:32.080 --> 00:12:36.080]  我每天都很需要依靠著上帝
[00:12:36.080 --> 00:12:39.080]  因為我每天都不知道會發生什麼事
[00:12:39.080 --> 00:12:44.080]  每天都不知道會有什麼突如其來的災難出現
[00:12:44.080 --> 00:12:47.080]  或者是難題的出現
[00:12:47.080 --> 00:12:50.080]  譬如在沙士的時候
[00:12:50.080 --> 00:12:53.080]  也是突如其來的一個很大的災難
[00:12:53.080 --> 00:12:55.080]  但是回頭看
[00:12:55.080 --> 00:12:58.080]  就是因為這麼大的災難和困難
[00:12:58.080 --> 00:13:01.080]  就好像今天的COVID那樣
[00:13:01.080 --> 00:13:04.080]  將危變成了機會
[00:13:04.080 --> 00:13:10.080]  將困難、苦難變成了祝福
[00:13:10.080 --> 00:13:15.080]  將就坐變成了一個賜福的機會
[00:13:15.080 --> 00:13:19.080]  所以這樣就叫做虛心的人有福了
[00:13:19.080 --> 00:13:21.080]  因為天國是他們
[00:13:21.080 --> 00:13:24.080]  第二 耶穌說哀動的人有福了
[00:13:24.080 --> 00:13:26.080]  因為他們必得安慰
[00:13:26.080 --> 00:13:29.080]  這幅照片是很重要的
[00:13:29.080 --> 00:13:31.080]  這個是我來的
[00:13:31.080 --> 00:13:33.080]  這幅照片是拿獎的
[00:13:33.080 --> 00:13:34.080]  不過不是我拿的
[00:13:34.080 --> 00:13:37.080]  是拍了我頭髮長的那個記者
[00:13:37.080 --> 00:13:42.080]  拿了當年記者的攝影獎
[00:13:42.080 --> 00:13:45.080]  其實他為什麼拍了我這幅照呢?
[00:13:45.080 --> 00:13:48.080]  因為這幅照片是在2003年沙士的時候
[00:13:48.080 --> 00:13:50.080]  4月中
[00:13:50.080 --> 00:13:55.080]  當淘大花園香港的一個最大的屋邨
[00:13:55.080 --> 00:13:58.080]  出現了沙士的爆發之後
[00:13:58.080 --> 00:13:59.080]  已經剛剛過了
[00:13:59.080 --> 00:14:01.080]  開始我們其實很累
[00:14:01.080 --> 00:14:04.080]  做了很久這些工作之後
[00:14:04.080 --> 00:14:05.080]  突然間在沙田
[00:14:05.080 --> 00:14:09.080]  在我醫院隔離的力園邨那裡
[00:14:09.080 --> 00:14:12.080]  又有一棟樓又是出現
[00:14:12.080 --> 00:14:16.080]  同一天之內有10個病人發燒
[00:14:16.080 --> 00:14:18.080]  送來我們醫院
[00:14:18.080 --> 00:14:20.080]  當時我聽完這個消息之後
[00:14:20.080 --> 00:14:22.080]  我想一下 糟了
[00:14:22.080 --> 00:14:24.080]  我們剛剛才辛苦完
[00:14:24.080 --> 00:14:25.080]  又來過
[00:14:25.080 --> 00:14:29.080]  這次可能我們接不住這麼大的一幫病人
[00:14:29.080 --> 00:14:33.080]  所以我就在醫院的電梯那裡
[00:14:33.080 --> 00:14:36.080]  撐著好像很沒力的樣子
[00:14:36.080 --> 00:14:37.080]  頭暈暈的
[00:14:37.080 --> 00:14:40.080]  被人拍了一張照片都不知道
[00:14:40.080 --> 00:14:41.080]  竟然他拿了獎
[00:14:41.080 --> 00:14:45.080]  其實是我最哀動的時候
[00:14:45.080 --> 00:14:49.080]  其實就是我覺得自己最無力的時候
[00:14:49.080 --> 00:14:50.080]  Eugene Peterson說
[00:14:50.080 --> 00:14:56.080]  You are blessed when you have lost what is most dear to you
[00:14:56.080 --> 00:15:01.080]  Only then can you be embraced by the one most dear to you
[00:15:01.080 --> 00:15:04.080]  他說你什麼時候是最有福氣呢?
[00:15:04.080 --> 00:15:08.080]  就是你覺得自己最珍貴的東西都沒有了的時候
[00:15:08.080 --> 00:15:12.080]  這個是你最接受福氣的時候
[00:15:12.080 --> 00:15:14.080]  因為在那個時候你會很不開心
[00:15:14.080 --> 00:15:17.080]  但是其實你會得到最大的安慰
[00:15:17.080 --> 00:15:22.080]  因為在上帝懷抱的裡面
[00:15:22.080 --> 00:15:26.080]  Embraced by the one who is most dear to you
[00:15:26.080 --> 00:15:30.080]  上帝就在你覺得什麼都沒有的時候
[00:15:30.080 --> 00:15:32.080]  祂就擁抱著你
[00:15:32.080 --> 00:15:35.080]  在沙士的時候我們真的覺得什麼都沒有
[00:15:35.080 --> 00:15:39.080]  那些醫生自己本身是一個醫生
[00:15:39.080 --> 00:15:43.080]  年輕力壯身體又好
[00:15:43.080 --> 00:15:47.080]  竟然在幾天之內是睡在床上
[00:15:47.080 --> 00:15:50.080]  連上廁所的氣力都沒有
[00:15:50.080 --> 00:15:52.080]  連吃飯的氣力都沒有
[00:15:52.080 --> 00:15:55.080]  連講電話都不夠氣講
[00:15:55.080 --> 00:15:57.080]  想打給家裡報平安
[00:15:57.080 --> 00:15:58.080]  其實報不了
[00:15:58.080 --> 00:15:59.080]  因為他都沒有氣講話
[00:15:59.080 --> 00:16:01.080]  就在這樣的時候
[00:16:01.080 --> 00:16:03.080]  我們突然間發覺
[00:16:03.080 --> 00:16:05.080]  我們一生裡面所擁有的東西
[00:16:05.080 --> 00:16:11.080]  知識、學位、財富、家庭
[00:16:11.080 --> 00:16:13.080]  可以什麼都沒有
[00:16:13.080 --> 00:16:15.080]  但是在那個時候
[00:16:15.080 --> 00:16:19.080]  哀動的人就有福了
[00:16:19.080 --> 00:16:21.080]  因為當你什麼都沒有的時候
[00:16:21.080 --> 00:16:24.080]  當你everything being ripped off的時候
[00:16:24.080 --> 00:16:26.080]  撕掉所有東西的時候
[00:16:26.080 --> 00:16:31.080]  原來你才知道你真正需要的是什麼東西
[00:16:31.080 --> 00:16:34.080]  來到新加坡我一開始都會想
[00:16:34.080 --> 00:16:36.080]  哎 慘了 我又要買傢俬
[00:16:36.080 --> 00:16:38.080]  又要買碗碗碟碟
[00:16:38.080 --> 00:16:41.080]  還說要弄地拖吸塵機
[00:16:41.080 --> 00:16:43.080]  九十多樣東西要買
[00:16:43.080 --> 00:16:45.080]  又說要買車又說要怎麼樣
[00:16:45.080 --> 00:16:47.080]  後來我在想
[00:16:47.080 --> 00:16:52.080]  其實我可以試一下去生活一個更簡單的生活
[00:16:52.080 --> 00:16:55.080]  我在這裡從頭開始
[00:16:55.080 --> 00:17:00.080]  在這裡過一個比較簡單的生活
[00:17:00.080 --> 00:17:03.080]  又沒有家人又沒有朋友在我的身邊
[00:17:03.080 --> 00:17:06.080]  我就自己一個人在面對著
[00:17:06.080 --> 00:17:08.080]  這個新的生活
[00:17:08.080 --> 00:17:09.080]  這個新的挑戰
[00:17:09.080 --> 00:17:11.080]  但是就在這個時候
[00:17:11.080 --> 00:17:15.080]  我就發覺原來一個人坐在家裡
[00:17:15.080 --> 00:17:20.080]  上帝就會更加出現得更加的親密
[00:17:20.080 --> 00:17:23.080]  我很多時候都坐在我家的露台
[00:17:23.080 --> 00:17:25.080]  那裡有一張吊椅
[00:17:25.080 --> 00:17:27.080]  我在那裡坐著的時候
[00:17:27.080 --> 00:17:31.080]  看著外面的小小的花園和小鳥在飛
[00:17:31.080 --> 00:17:33.080]  我就在那裡禱告
[00:17:33.080 --> 00:17:35.080]  我就發覺原來在這裡
[00:17:35.080 --> 00:17:37.080]  當我耳根清靜
[00:17:37.080 --> 00:17:39.080]  當沒有那麼多人找我的時候
[00:17:39.080 --> 00:17:42.080]  當我又不用顧慮家裡那幾輛車怎麼搞
[00:17:42.080 --> 00:17:45.080]  那些房子什麼時候供完那些東西的時候
[00:17:45.080 --> 00:17:48.080]  上帝就更加的與我親近
[00:17:48.080 --> 00:17:50.080]  哀動的人有福了
[00:17:50.080 --> 00:17:52.080]  溫柔的人有福了
[00:17:52.080 --> 00:17:55.080]  因為他們必定承受地土
[00:17:55.080 --> 00:17:56.080]  Eugene Peterson 說
[00:17:56.080 --> 00:18:00.080]  You are blessed when you are contented with just who you are
[00:18:00.080 --> 00:18:02.080]  no more, no less
[00:18:02.080 --> 00:18:09.080]  That's the moment you find yourself proud owner of everything that can't be bought
[00:18:09.080 --> 00:18:11.080]  在沙士的時候
[00:18:11.080 --> 00:18:15.080]  我們發覺真是一個很humbling的
[00:18:15.080 --> 00:18:20.080]  一個令你覺得原來人算得這麼多的一個經歷
[00:18:20.080 --> 00:18:22.080]  今天其實COVID一樣
[00:18:22.080 --> 00:18:24.080]  人算得什麼呢
[00:18:24.080 --> 00:18:27.080]  一會兒又說弄一個Alpha
[00:18:27.080 --> 00:18:29.080]  一會兒弄一個Delta
[00:18:29.080 --> 00:18:31.080]  一會兒弄一個Omicron
[00:18:31.080 --> 00:18:33.080]  現在還要弄一個叫做
[00:18:33.080 --> 00:18:39.080]  最近聽說在法國有一種叫IHU的新的病毒品種
[00:18:39.080 --> 00:18:43.080]  我的司機說又要來一種叫IHU
[00:18:43.080 --> 00:18:47.080]  我什麼都沒聽過
[00:18:47.080 --> 00:18:49.080]  我聽過一種這樣的品種
[00:18:49.080 --> 00:18:51.080]  但我希望它不要走出來
[00:18:51.080 --> 00:18:53.080]  我們發覺原來人的知識
[00:18:53.080 --> 00:18:55.080]  我們所誇的科學
[00:18:55.080 --> 00:18:57.080]  我們所有的Bio-technology
[00:18:57.080 --> 00:18:59.080]  Molecular medicine
[00:18:59.080 --> 00:19:01.080]  Reverse的什麼Vaccine
[00:19:01.080 --> 00:19:03.080]  其實都可以很有限
[00:19:03.080 --> 00:19:08.080]  但是就在這些這麼有限的時候
[00:19:08.080 --> 00:19:11.080]  我們才發覺我們自己是哪一個
[00:19:11.080 --> 00:19:13.080]  我們知道我們有多少
