
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:02:28.800 --> 00:02:30.840]   we're about to study will be the oldest literature
[00:02:30.840 --> 00:02:32.760]   you maybe have ever read.
[00:02:32.760 --> 00:02:35.840]   And Solomon wrote a ton of songs, not thongs.
[00:02:35.840 --> 00:02:37.560]   (laughing)
[00:02:37.560 --> 00:02:40.320]   Hopefully he didn't write a ton of thongs.
[00:02:40.320 --> 00:02:42.400]   But he did write a ton of songs.
[00:02:42.400 --> 00:02:48.200]   And this one, he said, was the greatest of all of them.
[00:02:48.200 --> 00:02:49.880]   Get your, yeah, rate it R, man.
[00:02:49.880 --> 00:02:52.960]   It is rated R for romance, okay?
[00:02:52.960 --> 00:02:53.840]   And so we're gonna explore.
[00:02:53.840 --> 00:02:55.960]   So here's what you need to know about this song.
[00:02:55.960 --> 00:02:58.000]   It's never been, I don't know that it's ever been
[00:02:58.000 --> 00:02:59.200]   more needed and more relevant.
[00:02:59.200 --> 00:03:01.440]   We live in a culture that both loves love
[00:03:01.440 --> 00:03:03.280]   and is really bad at love.
[00:03:03.280 --> 00:03:04.400]   Everyone loves it.
[00:03:04.400 --> 00:03:05.480]   You know, there's a reason why "The Bachelor"
[00:03:05.480 --> 00:03:07.840]   is the most successful show, like on ABC,
[00:03:07.840 --> 00:03:10.960]   year after year, wow, this room.
[00:03:10.960 --> 00:03:13.480]   And yet at the same time, we live in a culture
[00:03:13.480 --> 00:03:16.960]   that the divorce rate is 50% where no one seems
[00:03:16.960 --> 00:03:19.160]   to be able to, or many people, though they fall in love,
[00:03:19.160 --> 00:03:21.280]   they don't seem to be able to stay in love.
[00:03:21.280 --> 00:03:23.120]   There's kind of bad example after bad example
[00:03:23.120 --> 00:03:25.080]   that we're given from Hollywood,
[00:03:25.080 --> 00:03:29.200]   and just the most notable names are people
[00:03:29.200 --> 00:03:31.640]   who fell in love but they couldn't stay in love.
[00:03:31.640 --> 00:03:33.200]   We're given bad example after bad example,
[00:03:33.200 --> 00:03:35.560]   including many of "The Bachelor," you look around,
[00:03:35.560 --> 00:03:37.360]   trending over the weekend is Miley Cyrus
[00:03:37.360 --> 00:03:42.360]   leaves her bisexual relationship with a girl.
[00:03:42.360 --> 00:03:44.040]   She just had divorced her husband.
[00:03:44.040 --> 00:03:46.600]   We just are given one bad picture
[00:03:46.600 --> 00:03:48.560]   of what it looks like to have love and romance
[00:03:48.560 --> 00:03:50.240]   after another.
[00:03:50.240 --> 00:03:52.440]   And even the ones that we would all be like,
[00:03:52.440 --> 00:03:54.400]   oh, they're so beautiful, must be amazing,
[00:03:54.400 --> 00:03:57.120]   that Brad and Angelina, they end up falling apart.
[00:03:57.120 --> 00:03:59.400]   And so, so many different bad examples are given,
[00:03:59.400 --> 00:04:01.940]   and it would be awesome if there was a great example.
[00:04:01.940 --> 00:04:06.640]   And the good news is that God, who's there, loves romance.
[00:04:06.640 --> 00:04:10.400]   He created it, he loves sex, he created it,
[00:04:10.400 --> 00:04:13.480]   and he intended it to be a part of just his incredible
[00:04:13.480 --> 00:04:16.560]   design for human relationships,
[00:04:16.560 --> 00:04:19.760]   specifically in the context of marriage.
[00:04:19.760 --> 00:04:22.800]   And he gives us this amazing, beautiful picture
[00:04:22.800 --> 00:04:24.680]   in the Song of Songs.
[00:04:24.680 --> 00:04:28.280]   And it showcases what a romantic relationship
[00:04:28.280 --> 00:04:32.140]   should look like, really from the chase to the wedding
[00:04:32.140 --> 00:04:33.520]   to the rest of their life together.
[00:04:33.520 --> 00:04:35.560]   It's a book that, honestly, as we're gonna go through it,
[00:04:35.560 --> 00:04:36.840]   you're gonna be like, dude, I cannot believe
[00:04:36.840 --> 00:04:38.000]   this is in the Bible.
[00:04:38.000 --> 00:04:40.440]   It is a book that young Hebrew boys,
[00:04:40.440 --> 00:04:42.640]   or just Hebrew men and women, were not able to read
[00:04:42.640 --> 00:04:44.820]   until they were either married or 30 years old,
[00:04:44.820 --> 00:04:46.680]   because it was so erotic and sexual
[00:04:46.680 --> 00:04:48.060]   in its nature and content.
[00:04:48.060 --> 00:04:50.480]   They're gonna make love two times in this book.
[00:04:50.480 --> 00:04:54.000]   They are including types of sexual expression
[00:04:54.000 --> 00:04:56.000]   towards one another that, dude, you do not wanna read
[00:04:56.000 --> 00:04:57.320]   with your mom sitting next to you,
[00:04:57.320 --> 00:05:00.040]   'cause you're like, I cannot believe this is in there.
[00:05:00.040 --> 00:05:01.800]   And so we're gonna explore what God has to say,
[00:05:01.800 --> 00:05:05.080]   because God, one of the greatest lies that people are told
[00:05:05.080 --> 00:05:06.040]   is that God is against sex.
[00:05:06.040 --> 00:05:09.360]   God created sex, he is all about it.
[00:05:09.360 --> 00:05:12.640]   And he wants you and I to experience his design for sex
[00:05:12.640 --> 00:05:14.880]   in the context of marriage and have a romance
[00:05:14.880 --> 00:05:17.360]   like so few people ever begin to experience
[00:05:17.360 --> 00:05:19.200]   or ever really experience inside of their life.
[00:05:19.200 --> 00:05:20.360]   So we're gonna look at this book
[00:05:20.360 --> 00:05:21.280]   for the next handful of weeks.
[00:05:21.280 --> 00:05:23.000]   Here's what you need to know about the book.
[00:05:23.000 --> 00:05:25.640]   It is Hebrew poetry.
[00:05:25.640 --> 00:05:27.600]   In other words, it was a song,
[00:05:27.600 --> 00:05:29.920]   and the original Hebrew language,
[00:05:29.920 --> 00:05:32.120]   which is what it was written in and translated to English,
[00:05:32.120 --> 00:05:34.200]   it was a song that rhymed together.
[00:05:34.200 --> 00:05:36.120]   So a lot of the things you almost miss out on,
[00:05:36.120 --> 00:05:37.360]   so we'll try to highlight some of those,
[00:05:37.360 --> 00:05:38.760]   because it was just like a song.
[00:05:38.760 --> 00:05:42.400]   It had moments where it rhymed and flowed together.
[00:05:42.400 --> 00:05:44.360]   And in the song, it has three different characters.
[00:05:44.360 --> 00:05:48.400]   It has a man, a woman, and her friends.
[00:05:48.400 --> 00:05:50.720]   It has a man who speaks about 30% of the time,
[00:05:50.720 --> 00:05:53.800]   a woman who speaks about 55% of the time, feels normal,
[00:05:53.800 --> 00:05:55.720]   and then her friends, 'cause it's like,
[00:05:55.720 --> 00:05:57.360]   man, if you're gonna be my lover,
[00:05:57.360 --> 00:05:58.320]   you gotta go with my friends.
[00:05:58.320 --> 00:06:00.080]   And that's what we're gonna trace and see
[00:06:00.080 --> 00:06:02.140]   as we explore this book together.
[00:06:02.140 --> 00:06:04.880]   And tonight, we're gonna look at the chase.
[00:06:04.880 --> 00:06:05.720]   What do I mean by the chase?
[00:06:05.720 --> 00:06:08.400]   I mean those kind of initial stages in dating
[00:06:08.400 --> 00:06:09.380]   where the book starts off.
[00:06:09.380 --> 00:06:12.180]   I don't know if you are in the middle of a chase right now,
[00:06:12.180 --> 00:06:15.420]   if you are like, I haven't had anyone chasing me
[00:06:15.420 --> 00:06:18.440]   in years or ever, or you are someone
[00:06:18.440 --> 00:06:19.700]   who probably needs to stop chasing,
[00:06:19.700 --> 00:06:23.160]   'cause they said no, but it's applicable to all of us,
[00:06:23.160 --> 00:06:25.560]   'cause at some point, that initial stage of relationship
[00:06:25.560 --> 00:06:27.180]   is gonna be a part of your life.
[00:06:27.180 --> 00:06:30.000]   And what does it look like to successfully navigate
[00:06:30.000 --> 00:06:31.540]   those waters together?
[00:06:31.540 --> 00:06:35.660]   Most of you will be married in the next decade,
[00:06:35.660 --> 00:06:36.500]   statistically.
[00:06:36.500 --> 00:06:38.080]   It's not a guarantee, I'm not making promises,
[00:06:38.080 --> 00:06:40.580]   but statistically, the majority of you
[00:06:40.580 --> 00:06:42.520]   in the years that you're a part of are gonna decide
[00:06:42.520 --> 00:06:44.360]   who is gonna be your spouse.
[00:06:44.360 --> 00:06:46.680]   And next to who is gonna be the God that you worship,
[00:06:46.680 --> 00:06:48.600]   who is going to be the person you marry
[00:06:48.600 --> 00:06:50.980]   is one of the most important decisions that you can make.
[00:06:50.980 --> 00:06:53.200]   And so if we're gonna do so and have the opportunity
[00:06:53.200 --> 00:06:55.960]   to learn from what God says this is who you should look for,
[00:06:55.960 --> 00:06:57.960]   this is how you should handle the chase,
[00:06:57.960 --> 00:07:01.080]   what a tragedy it would be to not take advantage of that
[00:07:01.080 --> 00:07:02.480]   and to learn from Miley Cyrus
[00:07:02.480 --> 00:07:04.080]   versus the God of the universe.
[00:07:04.080 --> 00:07:06.240]   So in this book, we're gonna go through the chase,
[00:07:06.240 --> 00:07:10.340]   dating and engagement, the wedding night and sex,
[00:07:10.340 --> 00:07:13.440]   conflict, how to stay in love after you fall in love,
[00:07:13.440 --> 00:07:15.160]   and kind of a till death do us part,
[00:07:15.160 --> 00:07:17.520]   continuing to move together and marry together.
[00:07:17.520 --> 00:07:19.080]   So tonight, I'm gonna read the verses
[00:07:19.080 --> 00:07:20.480]   that we'll cover from this first chapter.
[00:07:20.480 --> 00:07:21.920]   There's a lot of Bible we're about to cover,
[00:07:21.920 --> 00:07:23.740]   a chapter and six verses total.
[00:07:23.740 --> 00:07:24.960]   So if you didn't get a quiet time in,
[00:07:24.960 --> 00:07:26.320]   you're about to get it in right now.
[00:07:26.320 --> 00:07:28.200]   Here we go, we're gonna start in verse two.
[00:07:28.200 --> 00:07:30.360]   After verse one, he says, "The song of songs,"
[00:07:30.360 --> 00:07:33.760]   Solomon's song, and it immediately launches into her.
[00:07:33.760 --> 00:07:35.540]   She's the first one speaking.
[00:07:35.540 --> 00:07:37.820]   "Let him," talking about her boo,
[00:07:37.820 --> 00:07:40.240]   "kiss me with the kisses of his mouth,
[00:07:40.240 --> 00:07:43.400]   "for your love is more delightful than wine.
[00:07:43.400 --> 00:07:46.340]   "Pleasing is the fragrance of his perfumes.
[00:07:46.340 --> 00:07:49.260]   "Your name is like perfume poured out.
[00:07:49.260 --> 00:07:51.140]   "No wonder the young women love you.
[00:07:51.140 --> 00:07:53.180]   "Take me away with you, let us hurry.
[00:07:53.180 --> 00:07:55.860]   "Let the king bring me into his chambers."
[00:07:55.860 --> 00:07:57.340]   The friends jump in, they say,
[00:07:57.340 --> 00:08:00.620]   "We rejoice and delight in you, you too.
[00:08:00.620 --> 00:08:02.920]   "We will praise your love more than wine.
[00:08:02.920 --> 00:08:05.140]   "How right they are to adore you."
[00:08:05.140 --> 00:08:06.740]   Her speaking, "Dark am I,"
[00:08:06.740 --> 00:08:07.940]   talking about her skin complexion,
[00:08:07.940 --> 00:08:10.980]   "yet I'm lovely, daughters of Jerusalem.
[00:08:10.980 --> 00:08:12.980]   "Dark like the tents of Kadar,"
[00:08:12.980 --> 00:08:14.180]   which is just this kind of tribe
[00:08:14.180 --> 00:08:16.180]   that made these dark tents,
[00:08:16.180 --> 00:08:18.860]   "like the tent curtains of Solomon.
[00:08:18.860 --> 00:08:20.660]   "Do not stare at me because I'm dark,
[00:08:20.660 --> 00:08:22.980]   "because I've been darkened by the sun.
[00:08:22.980 --> 00:08:24.940]   "My mother's sons were angry with me,
[00:08:24.940 --> 00:08:27.620]   "and they made me take care of the vineyards,
[00:08:27.620 --> 00:08:29.340]   "and my own vineyards I hadn't neglected."
[00:08:29.340 --> 00:08:30.580]   So she's just, in that culture,
[00:08:30.580 --> 00:08:31.820]   it would have been attractive,
[00:08:31.820 --> 00:08:33.300]   unlike in our culture where it is like,
[00:08:33.300 --> 00:08:35.020]   everyone is trying to get tan.
[00:08:35.020 --> 00:08:36.100]   In that culture, everyone was trying
[00:08:36.100 --> 00:08:37.860]   to not be tan, 'cause it showed
[00:08:37.860 --> 00:08:39.580]   that you were out working in the fields a lot
[00:08:39.580 --> 00:08:41.660]   if you were dark, showed you were a commoner.
[00:08:41.660 --> 00:08:42.740]   So she's basically saying, like, man,
[00:08:42.740 --> 00:08:44.060]   she's got this humble insecurity
[00:08:44.060 --> 00:08:45.260]   about the way that she looks,
[00:08:45.260 --> 00:08:47.140]   but she also knows that she's lovely.
[00:08:47.140 --> 00:08:51.560]   Verse seven, she speaks to him,
[00:08:51.560 --> 00:08:56.800]   "Tell me, you whom I love, where you graze your flocks,
[00:08:56.800 --> 00:08:59.220]   "and where you rest your sheep at midday.
[00:08:59.220 --> 00:09:01.460]   "Why should I be like a veiled woman
[00:09:01.460 --> 00:09:03.420]   "besides the flocks of your friends?"
[00:09:04.580 --> 00:09:08.620]   He speaks and responds in a flirty, almost playful way,
[00:09:08.620 --> 00:09:11.220]   "If you don't know most beautiful of women,
[00:09:11.220 --> 00:09:12.940]   "follow the tracks of the sheep,
[00:09:12.940 --> 00:09:15.540]   "and graze your goats, your young goats,
[00:09:15.540 --> 00:09:17.380]   "by the temps of his shepherds."
[00:09:17.380 --> 00:09:21.020]   You know exactly where I am, lady, you come and get me.
[00:09:21.020 --> 00:09:24.040]   Verse nine, he speaks, "I liken you, my darling,
[00:09:24.040 --> 00:09:26.860]   "to a mare among Pharaoh's chariot horses."
[00:09:26.860 --> 00:09:28.900]   I'm gonna come back to that, 'cause he's not just saying,
[00:09:28.900 --> 00:09:30.320]   girl, you like a horse.
[00:09:30.320 --> 00:09:33.940]   Your cheeks are beautiful, and your earrings,
[00:09:33.940 --> 00:09:35.220]   your neck with strings of jewels,
[00:09:35.220 --> 00:09:38.240]   will make earrings of gold studded with silver.
[00:09:38.240 --> 00:09:39.420]   While the king was at his table,
[00:09:39.420 --> 00:09:42.820]   my perfume, she's speaking, spread its fragrance.
[00:09:42.820 --> 00:09:44.260]   My beloved is like a sachet,
[00:09:44.260 --> 00:09:46.620]   that's just kind of like a necklace with a sack on it,
[00:09:46.620 --> 00:09:49.020]   of myrrh, that's perfume, that would have been in there,
[00:09:49.020 --> 00:09:50.980]   resting between my breasts.
[00:09:50.980 --> 00:09:53.420]   My beloved is to me a cluster of henna blossoms
[00:09:53.420 --> 00:09:54.920]   from the vineyards of En Gedi.
[00:09:54.920 --> 00:09:58.300]   "How beautiful are you, my darling," he says,
[00:09:58.300 --> 00:10:01.380]   "Oh, how beautiful, your eyes are like doves."
[00:10:01.380 --> 00:10:03.500]   Doves could only focus on one thing at a time,
[00:10:03.500 --> 00:10:05.540]   so he's not saying, you have birdie little eyes,
[00:10:05.540 --> 00:10:09.460]   he's saying, you only have eyes for me.
[00:10:09.460 --> 00:10:11.220]   "How handsome are you, my beloved,
[00:10:11.220 --> 00:10:13.620]   "oh, how charming," she says to him.
[00:10:13.620 --> 00:10:17.260]   Our bed is verdant, or green, as in, of grass,
[00:10:17.260 --> 00:10:19.220]   and the beams of our house are cedars,
[00:10:19.220 --> 00:10:21.020]   rafters and firs, talking about the kind,
[00:10:21.020 --> 00:10:22.840]   they're outside in a park, if you will,
[00:10:22.840 --> 00:10:24.340]   having a conversation.
[00:10:24.340 --> 00:10:29.260]   She says, "I am a rose of Sharon, a lily of the valley."
[00:10:29.260 --> 00:10:32.260]   He says, "Like a lily among thorns
[00:10:32.260 --> 00:10:34.540]   "is my darling among young women."
[00:10:34.540 --> 00:10:39.220]   She says, "Like an apple tree among the trees of the forest
[00:10:39.220 --> 00:10:40.760]   "is my beloved among the young men.
[00:10:40.760 --> 00:10:42.880]   "I delight to sit in his shade,
[00:10:42.880 --> 00:10:45.360]   "and his fruit will be sweet to my taste.
[00:10:45.360 --> 00:10:46.640]   "Let him lead me into the banquet hall,
[00:10:46.640 --> 00:10:49.020]   "and let his banner over me be love."
[00:10:49.020 --> 00:10:50.280]   Beautiful.
[00:10:50.280 --> 00:10:51.800]   "Strengthen me with raisins," she says,
[00:10:51.800 --> 00:10:54.660]   "refresh me with apples," those are aphrodisiacs.
[00:10:54.660 --> 00:10:57.760]   "For I am faint with love.
[00:10:57.760 --> 00:10:58.860]   "His left hand is under my head,
[00:10:58.860 --> 00:11:00.420]   "and his right hand embraces me.
[00:11:01.760 --> 00:11:03.800]   "Daughters of Jerusalem," she then turns
[00:11:03.800 --> 00:11:05.260]   and talks to her friends.
[00:11:05.260 --> 00:11:07.560]   Actually, she's getting all hot and bothered.
[00:11:07.560 --> 00:11:11.340]   "I charge you by the gazelles and does of the field,
[00:11:11.340 --> 00:11:15.420]   "do not arouse or wake in love till it so desires."
[00:11:15.420 --> 00:11:18.560]   What I wanna cover tonight as it relates to the chase
[00:11:18.560 --> 00:11:21.260]   is I would call red flags in romance.
[00:11:21.260 --> 00:11:22.600]   I wanna look at some of the characteristics
[00:11:22.600 --> 00:11:24.140]   that mark this couple's relationships,
[00:11:24.140 --> 00:11:25.460]   and there are five red flags
[00:11:25.460 --> 00:11:28.220]   that if they do not mark your relationship,
[00:11:28.220 --> 00:11:30.540]   or if the things that we're gonna cover
[00:11:30.540 --> 00:11:32.320]   are absent from your relationship,
[00:11:32.320 --> 00:11:33.660]   you should be concerned.
[00:11:33.660 --> 00:11:37.580]   And as you navigate the waters of a relationship someday,
[00:11:37.580 --> 00:11:39.040]   'cause maybe you're like, "Man, I'm single,
[00:11:39.040 --> 00:11:42.420]   "and I have no way to apply this right now."
[00:11:42.420 --> 00:11:44.620]   In some context, in some future day,
[00:11:44.620 --> 00:11:47.060]   you may enter into a relationship,
[00:11:47.060 --> 00:11:48.780]   and you need to know, "Hey, these are red flags
[00:11:48.780 --> 00:11:51.620]   "I should really be concerned about."
[00:11:51.620 --> 00:11:53.220]   Consistent red flags all throughout the Scripture,
[00:11:53.220 --> 00:11:55.580]   the Bible says, but tonight we're gonna see it
[00:11:55.580 --> 00:11:57.760]   as we look at some of the characteristics
[00:11:57.760 --> 00:11:59.060]   that mark their relationship,
[00:11:59.060 --> 00:12:00.460]   and if they're absent from yours,
[00:12:00.460 --> 00:12:01.460]   you should be concerned.
[00:12:01.460 --> 00:12:02.700]   So red flags in dating.
[00:12:02.700 --> 00:12:04.660]   The first red flag that I wanna highlight
[00:12:04.660 --> 00:12:07.220]   comes from the first couple verses that she said,
[00:12:07.220 --> 00:12:11.300]   and it's that you should have a red flag
[00:12:11.300 --> 00:12:12.940]   if what attracts you to them
[00:12:12.940 --> 00:12:16.220]   does not include their character.
[00:12:16.220 --> 00:12:17.220]   If what attracts you to them
[00:12:17.220 --> 00:12:18.380]   does not include their character,
[00:12:18.380 --> 00:12:21.080]   or when their character is not what attracts you to them.
[00:12:21.080 --> 00:12:21.920]   Red flag number one.
[00:12:21.920 --> 00:12:22.940]   Why do I say that?
[00:12:22.940 --> 00:12:24.300]   She basically, the first verse,
[00:12:24.300 --> 00:12:25.460]   it says, "Hey, let him kiss me."
[00:12:25.460 --> 00:12:26.580]   Another translation says,
[00:12:26.580 --> 00:12:29.420]   "Kiss me, and kiss me, and kiss me again."
[00:12:29.420 --> 00:12:30.420]   And she's basically going like,
[00:12:30.420 --> 00:12:33.220]   "Dude, this is a guy, I want him to lay one on me right now."
[00:12:33.220 --> 00:12:34.220]   And if you read that, you're going,
[00:12:34.220 --> 00:12:37.740]   "What has possibly got her so in the mood?"
[00:12:37.740 --> 00:12:39.460]   And she says, "Here's why.
[00:12:39.460 --> 00:12:41.300]   "My man," verse three,
[00:12:41.300 --> 00:12:44.380]   "is pleasing in his fragrance and perfumes."
[00:12:44.380 --> 00:12:48.200]   But he says, "But his name or his reputation,
[00:12:48.200 --> 00:12:52.420]   "the person that he is, is like perfume poured out."
[00:12:52.420 --> 00:12:54.460]   In the original Hebrew, it actually all rhymes together,
[00:12:54.460 --> 00:12:55.300]   but she basically says like,
[00:12:55.300 --> 00:12:57.060]   "Dude, this brother smells good,
[00:12:57.060 --> 00:12:59.460]   "but even better than how he smells on the outside
[00:12:59.460 --> 00:13:02.220]   "is the type of person he is on the inside."
[00:13:02.220 --> 00:13:04.140]   His reputation, his name,
[00:13:04.140 --> 00:13:07.160]   is like the highest and greatest perfume
[00:13:07.160 --> 00:13:08.220]   that there could be.
[00:13:08.220 --> 00:13:09.660]   It's of incredible value.
[00:13:09.660 --> 00:13:13.140]   What attracts her most to him
[00:13:13.140 --> 00:13:14.780]   was not an outside appearance,
[00:13:14.780 --> 00:13:17.860]   but his character, his reputation,
[00:13:17.860 --> 00:13:19.620]   who he was as a person.
[00:13:19.620 --> 00:13:20.440]   And this drove her to go,
[00:13:20.440 --> 00:13:22.140]   "Man, that is someone that I want to be
[00:13:22.140 --> 00:13:24.060]   "in a relationship with."
[00:13:25.580 --> 00:13:28.820]   Is what attracts you to the person that you're dating,
[00:13:28.820 --> 00:13:32.140]   their character, like who they are,
[00:13:32.140 --> 00:13:33.640]   their relationship with Jesus,
[00:13:33.640 --> 00:13:37.260]   their ability to be trustworthy.
[00:13:37.260 --> 00:13:39.740]   The person, not just how they look on the outside,
[00:13:39.740 --> 00:13:41.660]   but are you attracted to, can you with integrity,
[00:13:41.660 --> 00:13:42.980]   like if you're dating someone right now,
[00:13:42.980 --> 00:13:43.980]   is part of what attracts you,
[00:13:43.980 --> 00:13:45.380]   and I'm not saying, like physical attraction,
[00:13:45.380 --> 00:13:46.940]   dude, I hope you're madly in love
[00:13:46.940 --> 00:13:49.420]   and madly attracted on the outside of what they look like.
[00:13:49.420 --> 00:13:51.280]   But if you don't have a character
[00:13:51.280 --> 00:13:52.700]   that you're also attracted to,
[00:13:52.700 --> 00:13:54.940]   you are attracted to something that is fleeting,
[00:13:54.940 --> 00:13:57.660]   declining, and the Bible says deceiving.
[00:13:57.660 --> 00:14:00.340]   It's going away, the character's gonna be there.
[00:14:00.340 --> 00:14:01.960]   And so if you do not have someone,
[00:14:01.960 --> 00:14:03.620]   or if the character of the person that you're dating
[00:14:03.620 --> 00:14:06.340]   in a relationship is not attractive to you,
[00:14:06.340 --> 00:14:08.300]   you should be concerned.
[00:14:08.300 --> 00:14:10.740]   Is what attracts you to them their love for people?
[00:14:10.740 --> 00:14:12.140]   The way they treat people?
[00:14:12.140 --> 00:14:14.820]   The way they use their time, the words that they say?
[00:14:14.820 --> 00:14:17.080]   The way they keep their word or promises?
[00:14:17.080 --> 00:14:19.760]   Do they seem like someone who's gonna be a good mom
[00:14:19.760 --> 00:14:20.820]   or a good dad?
[00:14:22.300 --> 00:14:25.020]   Someone that you want your daughters to be like someday.
[00:14:25.020 --> 00:14:29.260]   Someone you want your sons to be like someday.
[00:14:29.260 --> 00:14:31.420]   Is what attracts you to them, your character.
[00:14:31.420 --> 00:14:33.460]   Girls, the Bible says that a man
[00:14:33.460 --> 00:14:35.780]   is supposed to lead you in marriage.
[00:14:35.780 --> 00:14:38.500]   And if you're gonna allow somebody to lead you
[00:14:38.500 --> 00:14:41.340]   in a relationship, in your marriage,
[00:14:41.340 --> 00:14:43.860]   I cannot stress enough,
[00:14:43.860 --> 00:14:48.220]   you need to be asking, who is leading him?
[00:14:48.220 --> 00:14:51.140]   If you're gonna allow him to lead your life,
[00:14:51.140 --> 00:14:52.500]   he's gonna lead the direction of your family,
[00:14:52.500 --> 00:14:54.180]   lead your children someday.
[00:14:54.180 --> 00:14:56.260]   Ask them the question, is he being led by himself,
[00:14:56.260 --> 00:14:58.900]   by his own desires, by his future work preferences
[00:14:58.900 --> 00:15:00.380]   and his dream for his life,
[00:15:00.380 --> 00:15:03.080]   or is he led by the Spirit of God and the Word of God?
[00:15:03.080 --> 00:15:04.840]   And the same I would say to guys.
[00:15:04.840 --> 00:15:06.340]   Guys, if you're gonna ask a girl,
[00:15:06.340 --> 00:15:08.660]   and you wanna know, is this a girl who's gonna be like,
[00:15:08.660 --> 00:15:10.380]   dude, she's just gonna wear me,
[00:15:10.380 --> 00:15:12.860]   I cannot stress this so important.
[00:15:12.860 --> 00:15:14.420]   There's so many beautiful women
[00:15:14.420 --> 00:15:17.260]   who guys go in and they're like, oh man,
[00:15:17.260 --> 00:15:18.700]   they're just, look at her, this is amazing,
[00:15:18.700 --> 00:15:20.540]   we're gonna have this amazing sex someday,
[00:15:20.540 --> 00:15:22.740]   and they get in and the wife is nagging,
[00:15:22.740 --> 00:15:24.740]   she doesn't love them, she doesn't love Jesus,
[00:15:24.740 --> 00:15:28.700]   she's selfish, she ends up just doing anything
[00:15:28.700 --> 00:15:32.300]   but pursuing God's best, and they're just really hot.
[00:15:32.300 --> 00:15:36.620]   And that honeymoon sex, it faded away,
[00:15:36.620 --> 00:15:38.540]   and now the relationship and romance is cold.
[00:15:38.540 --> 00:15:40.300]   You need to be asking, hey, this is a woman
[00:15:40.300 --> 00:15:43.780]   that I wanna covenant my life with.
[00:15:43.780 --> 00:15:45.140]   Can she follow me?
[00:15:45.140 --> 00:15:46.320]   How do I know if she can follow me?
[00:15:46.320 --> 00:15:48.640]   Is she following Jesus right now?
[00:15:49.700 --> 00:15:50.780]   And so the way that you can determine,
[00:15:50.780 --> 00:15:53.140]   like, is this someone who has character in their life,
[00:15:53.140 --> 00:15:55.860]   is like, hey, what if they're a guy, what is leading him?
[00:15:55.860 --> 00:15:57.740]   What's directing his life?
[00:15:57.740 --> 00:15:59.180]   Is he a part of a church and committed
[00:15:59.180 --> 00:16:00.500]   underneath the authority of elders?
[00:16:00.500 --> 00:16:02.940]   'Cause that's what the Spirit of God in the Bible says,
[00:16:02.940 --> 00:16:04.100]   it leads men to do.
[00:16:04.100 --> 00:16:08.940]   Is she being led to spend time caring for other people?
