
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:04:26.680 --> 00:04:27.520]   but they're good.
[00:04:27.520 --> 00:04:28.640]   This will last you a long time.
[00:04:28.640 --> 00:04:31.760]   Okay, your dad, your dad is a big fan of Reese's, okay.
[00:04:31.760 --> 00:04:32.600]   Let's get this one.
[00:04:32.600 --> 00:04:34.040]   Or how about this, peanut M&M's.
[00:04:34.040 --> 00:04:36.160]   That's the way to go right here.
[00:04:36.160 --> 00:04:38.280]   All right, this is where dad loves peanut M&M's.
[00:04:38.280 --> 00:04:40.500]   Get the pound bag of peanut M&M's.
[00:04:40.500 --> 00:04:41.640]   And on and on we went
[00:04:41.640 --> 00:04:43.240]   through all these different things of candy.
[00:04:43.240 --> 00:04:47.720]   And anyway, Ali settles on the pound bag of Skittles.
[00:04:47.720 --> 00:04:48.920]   This is what she's got.
[00:04:48.920 --> 00:04:52.440]   Five years old with her own pound bag of Skittles.
[00:04:52.440 --> 00:04:56.440]   And I put her down and Ali immediately goes, oh, Curbs.
[00:04:56.440 --> 00:04:57.580]   Listen to that, dad is good.
[00:04:57.580 --> 00:04:59.780]   Dad knows candy, right?
[00:04:59.780 --> 00:05:01.220]   And Kirby was like, I'm good.
[00:05:01.220 --> 00:05:02.500]   I got what I want.
[00:05:02.500 --> 00:05:04.360]   And so I looked down at what Kirby has
[00:05:04.360 --> 00:05:06.880]   and Kirby's got her arm, you know,
[00:05:06.880 --> 00:05:09.780]   kind of tucked in tight and I unlock her little fist
[00:05:09.780 --> 00:05:10.780]   and she's got in her hand
[00:05:10.780 --> 00:05:13.040]   what would fit in a little three-year-old's hand.
[00:05:13.040 --> 00:05:14.340]   It's a single piece of candy.
[00:05:14.340 --> 00:05:16.340]   Now I looked at it, I gotta admit, it was kind of cool.
[00:05:16.340 --> 00:05:19.940]   It was big and it had a really nice wrapping.
[00:05:19.940 --> 00:05:24.280]   It had this really bright yellow wrapping around the red.
[00:05:24.280 --> 00:05:26.980]   And I looked a little closer and I saw it was in fact
[00:05:26.980 --> 00:05:31.740]   this little bad boy right here, which is an atomic fireball.
[00:05:31.740 --> 00:05:32.580]   All right.
[00:05:32.580 --> 00:05:35.300]   (audience laughing)
[00:05:35.300 --> 00:05:38.260]   Now I gotta admit, it's impressive looking, okay?
[00:05:38.260 --> 00:05:39.140]   Nice wrapper.
[00:05:39.140 --> 00:05:40.180]   And by the way, where was Kirby?
[00:05:40.180 --> 00:05:41.700]   Her little three-year-old eyes,
[00:05:41.700 --> 00:05:43.140]   where her little three-year-old eyes could see,
[00:05:43.140 --> 00:05:44.860]   that she couldn't see up to the wonders
[00:05:44.860 --> 00:05:46.060]   of pound bags of candy.
[00:05:46.060 --> 00:05:49.540]   All she saw was down there where the loose candies were,
[00:05:49.540 --> 00:05:51.420]   the single Jolly Ranchers, right?
[00:05:51.420 --> 00:05:53.620]   The individual piece of the bazooka bubble gum.
[00:05:53.620 --> 00:05:55.820]   And then this little gem right here,
[00:05:55.820 --> 00:05:57.660]   which she locked on, it fit neatly inside
[00:05:57.660 --> 00:05:58.820]   a little three-year-old hand.
[00:05:58.820 --> 00:06:01.300]   And I just go, "Kirbs, no, you don't want that."
[00:06:01.300 --> 00:06:04.860]   She looked at me like, "Hey, I thought we could come in here
[00:06:04.860 --> 00:06:06.560]   "and get whatever we wanted.
[00:06:06.560 --> 00:06:07.520]   "Are you retrading?
[00:06:07.520 --> 00:06:09.420]   "Have I just stumbled onto some gold down here
[00:06:09.420 --> 00:06:11.540]   "that you don't want me to know about?"
[00:06:11.540 --> 00:06:13.160]   And so I looked in those little three-year-old eyes
[00:06:13.160 --> 00:06:14.000]   trying to communicate all that.
[00:06:14.000 --> 00:06:15.980]   I said, "Okay, come on.
[00:06:15.980 --> 00:06:17.020]   "You don't wanna listen to Dad?
[00:06:17.020 --> 00:06:19.020]   "You wanna go with your little three-year-old wisdom?
[00:06:19.020 --> 00:06:19.860]   "Let's go."
[00:06:19.860 --> 00:06:21.980]   We slapped the pound bag of Skittles up there.
[00:06:21.980 --> 00:06:24.860]   We put the little atomic fireball up there.
[00:06:24.860 --> 00:06:25.700]   Paid for 'em both.
[00:06:25.700 --> 00:06:26.660]   We walked outside.
[00:06:26.660 --> 00:06:27.900]   We sat on the curb.
[00:06:27.900 --> 00:06:29.140]   You know, we opened up this thing.
[00:06:29.140 --> 00:06:30.620]   Now look, I want you to just follow with me.
[00:06:30.620 --> 00:06:32.060]   You got a little three-year-old, right?
[00:06:32.060 --> 00:06:35.100]   And so Allie goes first, and she dips into her little bag,
[00:06:35.100 --> 00:06:38.240]   and she brings out a little red wonder that big.
[00:06:38.240 --> 00:06:42.060]   Kirby, on the other hand, has got this bad boy working.
[00:06:42.060 --> 00:06:45.020]   It pops in her mouth, it's like, "I'm all good.
[00:06:45.020 --> 00:06:46.100]   "You follow Dad's advice.
[00:06:46.100 --> 00:06:47.300]   "I'm having a big time."
[00:06:47.300 --> 00:06:49.460]   So Allie, you know, pops a little Skittle in there,
[00:06:49.460 --> 00:06:50.300]   and she's kinda chewing it.
[00:06:50.300 --> 00:06:51.540]   Kirby goes in her own way.
[00:06:51.540 --> 00:06:53.260]   Now let me ask you a question.
[00:06:53.260 --> 00:06:57.260]   What happens when you put an atomic fireball in your mouth?
[00:06:57.260 --> 00:07:01.100]   The answer is, right away,
[00:07:01.100 --> 00:07:06.100]   it's got this thin layer of sugary sweetness.
[00:07:06.100 --> 00:07:08.620]   And for a while, you had a big old nod of goodness,
[00:07:08.620 --> 00:07:09.540]   and you're looking at Dad like,
[00:07:09.540 --> 00:07:10.680]   "You ripped off that other girl.
[00:07:10.680 --> 00:07:12.860]   "She got a little, you know,
[00:07:12.860 --> 00:07:13.900]   "I can't see what else is in there.
[00:07:13.900 --> 00:07:15.420]   "She just saw one red one come out.
[00:07:15.420 --> 00:07:16.820]   "She's got a big red one."
[00:07:16.820 --> 00:07:19.300]   And Kirby's sitting there, you know,
[00:07:19.300 --> 00:07:21.300]   getting that thing in her mouth, letting her saliva go to work
[00:07:21.300 --> 00:07:22.780]   kinda sucking on that thing all happy,
[00:07:22.780 --> 00:07:24.020]   and then all of a sudden,
[00:07:24.020 --> 00:07:27.780]   that little thin layer of sugary sweetness
[00:07:27.780 --> 00:07:32.980]   that was the result of her informed three-year-old choice
[00:07:32.980 --> 00:07:34.860]   started to fade away.
[00:07:34.860 --> 00:07:37.260]   And out like a projectile,
[00:07:37.260 --> 00:07:40.360]   the vomit of a three-month-old comes as fireball.
[00:07:40.360 --> 00:07:41.200]   And I'm ready.
[00:07:41.200 --> 00:07:42.020]   I'm like,
[00:07:42.020 --> 00:07:44.140]   (audience laughing)
[00:07:44.140 --> 00:07:46.020]   No, we're gonna eat this candy, right?
[00:07:46.020 --> 00:07:49.420]   And so with all the brilliance of a 30-something-year-old
[00:07:49.420 --> 00:07:51.260]   dad, I just put it right back in her mouth,
[00:07:51.260 --> 00:07:52.420]   and I go, "Now, Kirby."
[00:07:52.420 --> 00:07:56.940]   And like brilliant young dads are prone to do,
[00:07:56.940 --> 00:07:59.860]   we engage in a conversation that's less than time, right?
[00:07:59.860 --> 00:08:02.500]   And so, you know, there's this forest fire of, you know,
[00:08:02.500 --> 00:08:04.300]   disease happening in her mouth.
[00:08:04.300 --> 00:08:05.380]   And I'm going, "Now, this is what happens
[00:08:05.380 --> 00:08:06.440]   "when you're gonna listen to your daddy, right?
[00:08:06.440 --> 00:08:07.560]   "Daddy, I told you, he knows candy.
[00:08:07.560 --> 00:08:08.400]   "You're three years old.
[00:08:08.400 --> 00:08:09.780]   "You think you know what you want?"
[00:08:09.780 --> 00:08:10.820]   And Kirby's looking at me, you know,
[00:08:10.820 --> 00:08:13.380]   her little eyes are getting a little bit more red,
[00:08:13.380 --> 00:08:14.380]   little tears, right?
[00:08:14.380 --> 00:08:17.220]   And so, you know, she spits it out.
[00:08:17.220 --> 00:08:18.140]   All right.
[00:08:18.140 --> 00:08:19.900]   And I go, "Okay."
[00:08:19.900 --> 00:08:21.920]   And I kind of put in my hand, we went home,
[00:08:21.920 --> 00:08:23.340]   and we sat down, Allie just sat there,
[00:08:23.340 --> 00:08:25.380]   one in front of her, just kind of dumped out the Skittles,
[00:08:25.380 --> 00:08:26.220]   just eating them one at a time.
[00:08:26.220 --> 00:08:27.380]   "Oh, here's a purple one, right?
[00:08:27.380 --> 00:08:28.220]   "A green one."
[00:08:28.220 --> 00:08:29.340]   (audience laughing)
[00:08:29.340 --> 00:08:33.140]   And I, you know, took Kirby's now pocket-lint-covered
[00:08:33.140 --> 00:08:34.340]   atomic fireball, put it on the table.
[00:08:34.340 --> 00:08:35.460]   "Kirby, you can have the rest of your candy
[00:08:35.460 --> 00:08:37.340]   "anytime you want."
[00:08:37.340 --> 00:08:38.300]   And we actually sat there,
[00:08:38.300 --> 00:08:40.180]   and here's what happened.
[00:08:40.180 --> 00:08:41.540]   I'm exaggerating a little bit, obviously,
[00:08:41.540 --> 00:08:43.540]   about what I did to my little Kirby,
[00:08:43.540 --> 00:08:45.700]   but there was something that came into my mind
[00:08:45.700 --> 00:08:47.900]   not long after I did that.
[00:08:47.900 --> 00:08:49.020]   And it was literally that night
[00:08:49.020 --> 00:08:51.100]   as I was kind of reliving it,
[00:08:51.100 --> 00:08:53.100]   and it hit me where the Lord just said to me,
[00:08:53.100 --> 00:08:56.320]   "Hey, Todd, you know, we're a lot like that.
[00:08:56.320 --> 00:08:59.740]   "In your three decades of living,
[00:08:59.740 --> 00:09:02.420]   "you're pretty sure that what you can see is what's good.
[00:09:02.420 --> 00:09:04.240]   "What you think makes sense to you,
[00:09:04.240 --> 00:09:05.560]   "you grab it all the time,
[00:09:05.560 --> 00:09:07.460]   "and I'm just trying to pick you up.
[00:09:08.460 --> 00:09:10.140]   "And I'm trying to encourage you,
[00:09:10.140 --> 00:09:12.820]   "I'm trying to show you where the really good stuff is,
[00:09:12.820 --> 00:09:16.180]   "but you're so cocksure that you know how to select things,
[00:09:16.180 --> 00:09:18.220]   "and I give you freedom to select whatever you want.
[00:09:18.220 --> 00:09:19.700]   "And here's the thing, you are free.
[00:09:19.700 --> 00:09:21.700]   "I'm not gonna force myself on you,
[00:09:21.700 --> 00:09:25.100]   "but freedom isn't being able to do whatever you wanna do.
[00:09:25.100 --> 00:09:28.900]   "Freedom is being able to do what leads to life.
[00:09:28.900 --> 00:09:31.240]   "And when you have the freedom
[00:09:31.240 --> 00:09:32.740]   "to not be a slave to your flesh
[00:09:32.740 --> 00:09:34.960]   "and your 30 years of finite wisdom,
[00:09:34.960 --> 00:09:39.920]   "when you learn, Todd, to freely love me because I love you,
[00:09:39.920 --> 00:09:42.440]   "you're gonna stop grabbing all the atomic fireballs
[00:09:42.440 --> 00:09:44.640]   "that are so attractive to you."
[00:09:44.640 --> 00:09:48.480]   And it really has become a metaphor in our family.
[00:09:48.480 --> 00:09:50.160]   We talked a lot about that, and we did.
[00:09:50.160 --> 00:09:51.580]   We had this little family conversation.
[00:09:51.580 --> 00:09:55.080]   We talked about how there are things that make sense to us,
[00:09:55.080 --> 00:09:57.400]   that we can see certain things,
[00:09:57.400 --> 00:09:59.140]   and we don't believe that God is good.
[00:09:59.140 --> 00:10:01.160]   We don't believe that God can be trusted.
[00:10:01.160 --> 00:10:02.440]   And so as a result of that,
[00:10:02.440 --> 00:10:04.020]   we're grabbing stuff all the time.
[00:10:04.020 --> 00:10:06.120]   And listen, when you grab sin,
[00:10:06.120 --> 00:10:07.360]   there's a reason sin is tempting.
[00:10:07.360 --> 00:10:10.160]   It looks like it's gonna be life-giving.
[00:10:10.160 --> 00:10:11.360]   And when you first grab it,
[00:10:11.360 --> 00:10:13.860]   sometimes there's this jolt of adrenaline and fun.
[00:10:13.860 --> 00:10:16.720]   But it doesn't take long
[00:10:16.720 --> 00:10:20.160]   for that thin layer of sugary sweetness to wear off.
[00:10:20.160 --> 00:10:23.000]   And there's this sting.
[00:10:23.000 --> 00:10:26.120]   Sometimes it leaves scars
[00:10:26.120 --> 00:10:29.720]   and numbs us to real good taste.
[00:10:33.020 --> 00:10:37.180]   The Bible says, "Be on the alert.
[00:10:37.180 --> 00:10:40.200]   "Be of sober spirit,
[00:10:40.200 --> 00:10:45.060]   "because you've got an adversary who doesn't love you."
[00:10:45.060 --> 00:10:46.060]   He is the devil.
[00:10:46.060 --> 00:10:50.240]   He accuses God of not being who he says he is.
[00:10:50.240 --> 00:10:52.080]   He'll accuse you of not being worthy
[00:10:52.080 --> 00:10:54.040]   of a relationship with God.
[00:10:54.040 --> 00:10:56.880]   And he is looking to devour you.
[00:10:56.880 --> 00:10:58.720]   We are making our way through 1 Peter,
[00:10:58.720 --> 00:11:03.540]   and that's exactly where we are in the text.
[00:11:03.540 --> 00:11:05.300]   1 Peter chapter five, let's read it.
[00:11:05.300 --> 00:11:07.200]   "Be of sober spirit, be on the alert.
[00:11:07.200 --> 00:11:08.420]   "Your adversary, the devil,"
[00:11:08.420 --> 00:11:11.140]   who I'm gonna show you who he is in just a moment,
[00:11:11.140 --> 00:11:12.500]   and he is a liar.
[00:11:12.500 --> 00:11:15.580]   "Prowls around like a roaring lion,
[00:11:15.580 --> 00:11:18.540]   "seeking somebody to devour."
[00:11:18.540 --> 00:11:20.160]   Verse nine, "But resist him.
[00:11:20.160 --> 00:11:23.060]   "Be firm in your faith,
[00:11:23.060 --> 00:11:25.420]   "knowing that the same experience of suffering
[00:11:25.420 --> 00:11:26.900]   "are being accomplished by your brethren
[00:11:26.900 --> 00:11:27.980]   "who are in the world."
[00:11:27.980 --> 00:11:29.880]   Hey, listen, after you've suffered for a little while,
[00:11:29.880 --> 00:11:30.720]   it's not as long as you think,
[00:11:30.720 --> 00:11:31.920]   "The God of all grace,
[00:11:31.920 --> 00:11:34.100]   "who called you to his eternal glory in Christ,
[00:11:34.100 --> 00:11:37.960]   "will himself perfect, confirm, strengthen,
[00:11:37.960 --> 00:11:39.660]   "and establish you.
[00:11:39.660 --> 00:11:42.160]   "To him, the one who deserves it,
[00:11:42.160 --> 00:11:43.120]   "and the one who is worthy of it,
[00:11:43.120 --> 00:11:45.260]   "the one who is all-powerful,
[00:11:45.260 --> 00:11:46.900]   "that you should listen to who loves you.
[00:11:46.900 --> 00:11:50.940]   "To him be dominion forever and ever."
[00:11:50.940 --> 00:11:52.660]   Amen.
[00:11:52.660 --> 00:11:56.060]   Here's the deal.
[00:11:56.060 --> 00:11:57.740]   We serve a God
[00:11:57.740 --> 00:12:03.380]   that is known in the scripture as one who is
[00:12:03.380 --> 00:12:05.020]   a sun and a shield.
[00:12:05.020 --> 00:12:06.100]   Sun gives light.
[00:12:06.100 --> 00:12:09.100]   A sun gives off that which causes growth
[00:12:09.100 --> 00:12:10.460]   and goodness to happen.
[00:12:10.460 --> 00:12:15.060]   A sun produces for us that which we need.
[00:12:15.060 --> 00:12:16.580]   We can't live without the sun,
[00:12:16.580 --> 00:12:17.660]   hitting those little green plants,
[00:12:17.660 --> 00:12:18.780]   getting that chlorophyll active,
[00:12:18.780 --> 00:12:20.140]   and photosynthesis go to work,
[00:12:20.140 --> 00:12:22.540]   so plants get richer and stronger,
[00:12:22.540 --> 00:12:24.580]   and provide us shade, and provide us food.
[00:12:24.580 --> 00:12:26.820]   The Lord God is a sun, and he's a shield.
[00:12:26.820 --> 00:12:27.660]   He is a protector.
[00:12:27.660 --> 00:12:29.560]   He's a provider, and he's a protector.
[00:12:29.560 --> 00:12:32.300]   And then it says in Psalm 84, verse 11,
[00:12:32.300 --> 00:12:35.960]   "No good thing does he withhold from those who love him."
[00:12:35.960 --> 00:12:39.980]   He gives grace and glory.
[00:12:39.980 --> 00:12:41.480]   And he's saying, "Todd, come here, man.
[00:12:41.480 --> 00:12:43.720]   "You wanna go pursue whatever you wanna,
[00:12:43.720 --> 00:12:44.980]   "you can, you're free,
[00:12:44.980 --> 00:12:46.840]   "but I'm gonna give you stuff you don't deserve.
[00:12:46.840 --> 00:12:49.400]   "I'm gonna give you insight you don't have,
[00:12:49.400 --> 00:12:51.340]   "and I want you to have things
[00:12:51.340 --> 00:12:54.120]   "that only a loving father would want you to have.
[00:12:54.120 --> 00:12:55.260]   "I'm not trying to rip you off,
[00:12:55.260 --> 00:12:56.320]   "I'm trying to set you free.
[00:12:56.320 --> 00:12:57.640]   "I'm trying to scoop you up,
[00:12:57.640 --> 00:12:59.720]   "and give you what you don't deserve."
[00:12:59.720 --> 00:13:02.620]   And it is glorious, this is who God is.
[00:13:02.620 --> 00:13:04.140]   The Lord God is a sun and shield.
[00:13:04.140 --> 00:13:06.540]   He gives grace and glory.
[00:13:06.540 --> 00:13:08.820]   No good thing
[00:13:08.820 --> 00:13:11.820]   does he withhold from your little
[00:13:11.820 --> 00:13:13.780]   three-decade-old bright self.
[00:13:13.780 --> 00:13:16.860]   And so get off that bottom shelf
[00:13:16.860 --> 00:13:20.380]   of grabbing what you think makes sense to you.
[00:13:20.380 --> 00:13:23.800]   That's gonna give you just a very thin moment
[00:13:23.800 --> 00:13:26.860]   of sweetness, and then it's gonna be something
[00:13:26.860 --> 00:13:28.200]   you're gonna wanna spit out,
[00:13:28.200 --> 00:13:31.500]   and you're gonna wonder if anybody can ever love you again,
[00:13:31.500 --> 00:13:33.000]   because you grabbed that thing.
[00:13:33.000 --> 00:13:37.420]   You have an adversary, the devil,
[00:13:37.420 --> 00:13:39.740]   and he wants to ruin you.
[00:13:39.740 --> 00:13:41.660]   We are at war.
[00:13:41.660 --> 00:13:47.660]   And there's a God who wants us to win and do well.
[00:13:47.660 --> 00:13:49.380]   The verses that we looked at last week
[00:13:49.380 --> 00:13:51.740]   in 1 Peter chapter five, it says this, right?
[00:13:51.740 --> 00:13:55.540]   Remember, "You younger men, be subject to your elders."
[00:13:55.540 --> 00:13:57.380]   In other words, listen, some guys that are there
[00:13:57.380 --> 00:13:59.860]   before you that have given you an example to follow,
[00:13:59.860 --> 00:14:01.740]   that have lived life, that have learned some lessons
[00:14:01.740 --> 00:14:03.260]   in a really painful way, listen,
[00:14:03.260 --> 00:14:07.060]   you can learn what you need to learn through experience,
[00:14:07.060 --> 00:14:08.260]   and the problem with experience,
[00:14:08.260 --> 00:14:09.940]   it's a great teacher, right?
[00:14:09.940 --> 00:14:13.220]   But a lot of times, it's a very expensive one, isn't it?
[00:14:13.220 --> 00:14:15.700]   And so it says, "Pay attention to your elders,"
[00:14:15.700 --> 00:14:16.840]   'cause they've grabbed some stuff
[00:14:16.840 --> 00:14:18.460]   that looked good to them when they were three, too.
[00:14:18.460 --> 00:14:20.620]   "Listen to them, because they've come to know
[00:14:20.620 --> 00:14:22.980]   "what the older brothers should always know."
[00:14:22.980 --> 00:14:26.260]   See, Allie could tell Kirby, "Listen to Dad."
[00:14:26.260 --> 00:14:28.980]   Both of my kids, since the moment they were little,
[00:14:28.980 --> 00:14:31.740]   I cared for them, I protected them, I provided for them.
[00:14:31.740 --> 00:14:33.660]   No good thing did I withhold from them.
[00:14:33.660 --> 00:14:35.980]   But Allie had two more years of experience with me,
[00:14:35.980 --> 00:14:38.260]   and so her first response, when I offered her
[00:14:38.260 --> 00:14:40.180]   whatever she wanted, was to look to me and say,
