
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:04:16.160 --> 00:04:17.600]   and I'm all set, ready to go.
[00:04:17.600 --> 00:04:20.840]   I'm making sure this very expensive, valuable,
[00:04:20.840 --> 00:04:23.480]   thousands of dollars, more expensive than anything I owned,
[00:04:23.480 --> 00:04:26.800]   I make sure that I keep this in a very, very safe place
[00:04:26.800 --> 00:04:28.480]   and make sure that it's ready for the wedding day.
[00:04:28.480 --> 00:04:31.000]   Wedding day comes, ceremony takes place,
[00:04:31.000 --> 00:04:32.760]   everything goes great, put it on her hand,
[00:04:32.760 --> 00:04:35.040]   everything's great, go to the honeymoon, married.
[00:04:35.040 --> 00:04:36.080]   It's awesome.
[00:04:36.080 --> 00:04:37.760]   Come back from the honeymoon a few weeks later
[00:04:37.760 --> 00:04:39.140]   and realize that, oh my gosh,
[00:04:39.140 --> 00:04:42.440]   we need to go get that wedding band appraised
[00:04:42.440 --> 00:04:44.640]   because if we lose grandma's diamonds,
[00:04:44.640 --> 00:04:46.360]   we are not replacing grandma's diamonds.
[00:04:46.360 --> 00:04:48.560]   If something happens or they break off,
[00:04:48.560 --> 00:04:51.640]   if it's not insured, then we won't be able to replace it.
[00:04:51.640 --> 00:04:52.680]   So in order to get it insured,
[00:04:52.680 --> 00:04:53.760]   you gotta go get it appraised,
[00:04:53.760 --> 00:04:55.540]   jeweler says, oh, it's worth this much,
[00:04:55.540 --> 00:04:57.300]   turn this into the insurance company.
[00:04:57.300 --> 00:04:59.040]   So we go to the jewelry store, get there,
[00:04:59.040 --> 00:05:01.200]   hand 'em the diamond, hand 'em the wedding band,
[00:05:01.200 --> 00:05:02.460]   they take it back, they look at it,
[00:05:02.460 --> 00:05:03.300]   all of a sudden the guy's like,
[00:05:03.300 --> 00:05:04.960]   oh man, I'm gonna have to take this back to the back.
[00:05:04.960 --> 00:05:08.160]   Goes back to the back, does, I'm not exactly sure what,
[00:05:08.160 --> 00:05:09.120]   but he looks at it and he just said,
[00:05:09.120 --> 00:05:12.480]   man, we're inspecting it, put it underneath this microscope.
[00:05:12.480 --> 00:05:16.640]   And he comes back and he says, these are fake diamonds.
[00:05:16.640 --> 00:05:18.560]   (laughing)
[00:05:18.560 --> 00:05:22.280]   Yeah, I know, and he's like, grandma, are you serious?
[00:05:22.280 --> 00:05:23.520]   You gave us fake diamonds?
[00:05:23.520 --> 00:05:24.640]   And I'm like, no, that can't be right,
[00:05:24.640 --> 00:05:25.640]   you must be mistaken.
[00:05:25.640 --> 00:05:29.400]   He's like, I looked at 'em, these are not real diamonds.
[00:05:29.400 --> 00:05:31.680]   These are fake, they're worthless.
[00:05:31.680 --> 00:05:34.240]   And I'm like, okay, worthless, ouch,
[00:05:34.240 --> 00:05:35.720]   even fake ones are worth nothing.
[00:05:35.720 --> 00:05:37.680]   And the reason I start with that
[00:05:37.680 --> 00:05:40.040]   is because just like in that scenario
[00:05:40.040 --> 00:05:41.360]   where we had been carrying around,
[00:05:41.360 --> 00:05:42.960]   I mean, my wife had this band on
[00:05:42.960 --> 00:05:45.240]   that she'd been carrying around on herself,
[00:05:45.240 --> 00:05:47.020]   something that she thought was incredibly value,
[00:05:47.020 --> 00:05:48.400]   she was taking everywhere that she went,
[00:05:48.400 --> 00:05:50.560]   she thought it was of incredible value,
[00:05:50.560 --> 00:05:54.380]   and it ended up being totally fake and worthless.
[00:05:54.380 --> 00:05:57.400]   And the apostle Peter tonight is gonna say
[00:05:57.400 --> 00:05:59.440]   that for many of us or for many people,
[00:05:59.440 --> 00:06:01.860]   based on what he lays out in terms of faith,
[00:06:01.860 --> 00:06:04.040]   when it comes to the thing that they're carrying around
[00:06:04.040 --> 00:06:08.380]   they think is faith, he would say it's fake, it's worthless.
[00:06:10.040 --> 00:06:12.840]   And as tragic as it is to get a wedding band
[00:06:12.840 --> 00:06:14.040]   that you end up discovering,
[00:06:14.040 --> 00:06:15.720]   oh my gosh, these are fake diamonds,
[00:06:15.720 --> 00:06:18.240]   how much more tragic would it be to go
[00:06:18.240 --> 00:06:20.640]   and at the end of your life realize
[00:06:20.640 --> 00:06:22.200]   that the thing that you said was faith,
[00:06:22.200 --> 00:06:25.200]   some belief in God or some prayer
[00:06:25.200 --> 00:06:26.700]   that you had prayed when you were younger
[00:06:26.700 --> 00:06:29.500]   and you thought you possessed this faith that was true,
[00:06:29.500 --> 00:06:31.640]   never was.
[00:06:31.640 --> 00:06:36.120]   And so tonight, he's gonna lay out what true faith,
[00:06:36.120 --> 00:06:38.000]   what the qualities of true faith look like.
[00:06:38.000 --> 00:06:39.040]   If you take notes, you can write down
[00:06:39.040 --> 00:06:41.400]   the qualities of true faith as he just instructs us
[00:06:41.400 --> 00:06:44.200]   on some of the attributes that if a person is to have faith,
[00:06:44.200 --> 00:06:47.000]   what they're gonna experience and what makes up
[00:06:47.000 --> 00:06:48.720]   what true faith looks like when it's displayed.
[00:06:48.720 --> 00:06:50.520]   Specifically, what he's gonna tell us
[00:06:50.520 --> 00:06:53.260]   is how true faith is refined,
[00:06:53.260 --> 00:06:56.640]   how true faith is defined,
[00:06:56.640 --> 00:06:58.880]   and then what true faith focuses on.
[00:06:58.880 --> 00:07:00.480]   So we'll start in verse six and pick up right
[00:07:00.480 --> 00:07:02.680]   where we left off and continue going there
[00:07:02.680 --> 00:07:03.520]   and read it again.
[00:07:03.520 --> 00:07:04.720]   Here's what he says.
[00:07:04.720 --> 00:07:06.880]   In this, again, talking about the eternal inheritance
[00:07:06.880 --> 00:07:08.640]   that we covered last week, if you missed it,
[00:07:08.640 --> 00:07:10.600]   check out the Porch app, go listen to J.P.'s message.
[00:07:10.600 --> 00:07:11.560]   It was incredible.
[00:07:11.560 --> 00:07:13.280]   Make sure that you catch it and stay tuned with us
[00:07:13.280 --> 00:07:14.400]   as we go through 1 Peter.
[00:07:14.400 --> 00:07:18.080]   But he says, "In this, eternal inheritance, you rejoice,
[00:07:18.080 --> 00:07:21.580]   "though now for a little while,
[00:07:21.580 --> 00:07:24.720]   "you have been grieved by various trials."
[00:07:24.720 --> 00:07:26.160]   So he's writing to an audience of Christian.
[00:07:26.160 --> 00:07:28.000]   He's saying, look, there's gonna be an eternal inheritance,
[00:07:28.000 --> 00:07:29.460]   but right now in this life,
[00:07:29.460 --> 00:07:31.600]   you're gonna walk through all kinds of trials.
[00:07:31.600 --> 00:07:32.800]   What do they do in your life?
[00:07:32.800 --> 00:07:35.640]   So that the tested genuineness of your faith,
[00:07:35.640 --> 00:07:38.260]   that they begin to test your faith,
[00:07:38.260 --> 00:07:41.560]   which is more a faith more precious than gold,
[00:07:41.560 --> 00:07:45.360]   that perishes, though it is also like faith,
[00:07:45.360 --> 00:07:48.640]   tested by fire, may be found a result, your faith,
[00:07:48.640 --> 00:07:50.700]   in praise and glory and honor
[00:07:50.700 --> 00:07:52.040]   at the revelation of Jesus Christ.
[00:07:52.040 --> 00:07:52.920]   What did Peter just say?
[00:07:52.920 --> 00:07:55.580]   Peter just said that for believers inside of Christianity,
[00:07:55.580 --> 00:07:56.920]   when you become a Christian,
[00:07:56.920 --> 00:08:00.260]   God does not promise that he's gonna protect you from pain,
[00:08:00.260 --> 00:08:03.680]   but he promises a purpose in the pain in your life,
[00:08:03.680 --> 00:08:04.960]   in the pain in my life,
[00:08:04.960 --> 00:08:05.800]   that he doesn't promise like,
[00:08:05.800 --> 00:08:07.400]   hey, you become a Christian, you sign up,
[00:08:07.400 --> 00:08:09.300]   everything's gonna be great from here on out.
[00:08:09.300 --> 00:08:11.020]   He doesn't promise protection from pain.
[00:08:11.020 --> 00:08:13.100]   He promises a purpose for your pain.
[00:08:13.100 --> 00:08:14.740]   And that is that trials are the thing
[00:08:14.740 --> 00:08:18.140]   that will refine and purify,
[00:08:18.140 --> 00:08:20.740]   will test and prove your faith to be true.
[00:08:20.740 --> 00:08:22.600]   The first idea from the text is that true faith
[00:08:22.600 --> 00:08:23.980]   is refined by trials.
[00:08:23.980 --> 00:08:25.740]   True faith, if you have true faith,
[00:08:25.740 --> 00:08:27.520]   it is something that will be refined
[00:08:27.520 --> 00:08:28.820]   by the trials inside of your life,
[00:08:28.820 --> 00:08:30.780]   no matter how big, no matter how small.
[00:08:30.780 --> 00:08:34.920]   I mean, Christianity, this is why people,
[00:08:34.920 --> 00:08:36.420]   the idea even Peter introduces that,
[00:08:36.420 --> 00:08:38.220]   man, you're going to face trials.
[00:08:38.220 --> 00:08:39.960]   There's gonna be things in your life that fall apart.
[00:08:39.960 --> 00:08:41.900]   Singleness, a parent who divorced,
[00:08:41.900 --> 00:08:43.960]   the loss of a loved one, cancer,
[00:08:43.960 --> 00:08:46.500]   the loss of a loved one, cancer,
[00:08:46.500 --> 00:08:48.240]   whatever it is, Peter's gonna say you're gonna face.
[00:08:48.240 --> 00:08:50.740]   This is why the idea that if you follow Jesus,
[00:08:50.740 --> 00:08:52.140]   and man, I wish this was true,
[00:08:52.140 --> 00:08:54.100]   it'd make life so much easier, wouldn't it?
[00:08:54.100 --> 00:08:55.200]   Hey, if you follow Jesus,
[00:08:55.200 --> 00:08:56.840]   everything's gonna be great in your life.
[00:08:56.840 --> 00:08:58.980]   You're gonna be healthy, wealthy, wise,
[00:08:58.980 --> 00:09:00.820]   it's all gonna be great.
[00:09:00.820 --> 00:09:02.820]   It's just a lie.
[00:09:02.820 --> 00:09:04.340]   It's something called the prosperity gospel.
[00:09:04.340 --> 00:09:07.860]   It just flies in the face of the New Testament teaching
[00:09:07.860 --> 00:09:11.960]   or of Peter, who got crucified upside down,
[00:09:11.960 --> 00:09:13.500]   who would say, man, if you follow Jesus,
[00:09:13.500 --> 00:09:17.360]   he doesn't promise protection from the pain in this world,
[00:09:17.360 --> 00:09:19.300]   but he does promise a purpose towards it.
[00:09:19.300 --> 00:09:20.800]   And one of the primary purposes
[00:09:20.800 --> 00:09:23.700]   is that he will use it to refine the faith
[00:09:23.700 --> 00:09:24.540]   that you and I have.
[00:09:24.540 --> 00:09:26.340]   And he uses this illustration that, man, I just love.
[00:09:26.340 --> 00:09:27.500]   It's brilliant, of Peter.
[00:09:27.500 --> 00:09:32.520]   He says, just like gold is tested and refined in the fire,
[00:09:33.720 --> 00:09:36.280]   faith is tested and refined in trials of life.
[00:09:36.280 --> 00:09:38.380]   Whatever hard thing you're going through right now
[00:09:38.380 --> 00:09:40.160]   is something that God will use
[00:09:40.160 --> 00:09:43.560]   if we allow him to refine and grow our faith,
[00:09:43.560 --> 00:09:44.860]   grow our trust in him.
[00:09:44.860 --> 00:09:45.960]   And he uses the fire thing.
[00:09:45.960 --> 00:09:47.160]   Here's why the fire thing's brilliant.
[00:09:47.160 --> 00:09:49.260]   Here's the word that he uses for tested,
[00:09:49.260 --> 00:09:52.400]   both on your faith and with gold in the fire.
[00:09:52.400 --> 00:09:54.600]   It's a metalsmith word or a goldsmith word
[00:09:54.600 --> 00:09:56.060]   that was used at this time.
[00:09:56.060 --> 00:09:57.260]   And it was a word that basically mean,
[00:09:57.260 --> 00:09:59.840]   it was the process by which gold would be refined.
[00:09:59.840 --> 00:10:00.940]   Here's how gold gets refined.
[00:10:00.940 --> 00:10:03.000]   Take a piece of gold, heat up this oven,
[00:10:03.000 --> 00:10:05.480]   get it real, real hot, put the piece of gold in there,
[00:10:05.480 --> 00:10:07.480]   let it boil a little bit, pull it out,
[00:10:07.480 --> 00:10:10.820]   and all of a sudden the impurities rise to the top.
[00:10:10.820 --> 00:10:12.080]   They wipe off the impurities.
[00:10:12.080 --> 00:10:13.280]   You may have heard it called dross.
[00:10:13.280 --> 00:10:14.120]   That's what that is.
[00:10:14.120 --> 00:10:16.160]   They stick it back in, make it even hotter.
[00:10:16.160 --> 00:10:18.180]   The impurities continue to rise to the top,
[00:10:18.180 --> 00:10:19.220]   scrape them away.
[00:10:19.220 --> 00:10:23.200]   You know when they know that the gold has been tested
[00:10:23.200 --> 00:10:25.440]   or has been purified?
[00:10:25.440 --> 00:10:29.440]   When you can see, or the goldsmith can see his reflection
[00:10:29.440 --> 00:10:30.940]   in the gold.
[00:10:30.940 --> 00:10:32.200]   When he can see it clearly,
[00:10:32.200 --> 00:10:33.600]   he knows that the gold has been tested.
[00:10:33.600 --> 00:10:34.700]   Why is that significant?
[00:10:34.700 --> 00:10:37.000]   It's the same thing that Christ does through trials,
[00:10:37.000 --> 00:10:37.840]   through all of life,
[00:10:37.840 --> 00:10:39.840]   or is working towards in everyone who says they're a
[00:10:39.840 --> 00:10:41.540]   Christian or everyone who is a Christian.
[00:10:41.540 --> 00:10:44.680]   Where he is working about and bringing all things
[00:10:44.680 --> 00:10:46.880]   for the good of those who love him to be conformed.
[00:10:46.880 --> 00:10:49.120]   He's trying to make his reflection in your life
[00:10:49.120 --> 00:10:51.300]   more evident, more clear.
[00:10:51.300 --> 00:10:53.060]   What God is doing through trials in your life
[00:10:53.060 --> 00:10:54.760]   and all of your life if you're a Christian,
[00:10:54.760 --> 00:10:56.720]   is he's trying to make his reflection,
[00:10:56.720 --> 00:10:58.920]   when he looks into and sees your life,
[00:10:58.920 --> 00:11:01.520]   that it would more clearly reflect his reflection.
[00:11:01.520 --> 00:11:04.400]   Peter says that's what trials inside of our life are doing.
[00:11:04.400 --> 00:11:07.320]   That he's using it to make us to more clearly see
[00:11:07.320 --> 00:11:09.760]   the presence of God in our life.
[00:11:09.760 --> 00:11:12.180]   I think when I read this, I'm like,
[00:11:12.180 --> 00:11:15.480]   man, I both want to become more refined,
[00:11:15.480 --> 00:11:16.360]   at the same time I'm like,
[00:11:16.360 --> 00:11:20.400]   can we do it without the whole fire thing or the trial thing?
[00:11:20.400 --> 00:11:23.920]   And it's crazy that the things, the faith,
[00:11:23.920 --> 00:11:25.000]   I wanna have big faith,
[00:11:25.000 --> 00:11:27.720]   but I don't wanna have the circumstances that require it.
[00:11:28.700 --> 00:11:32.260]   I have a friend who I was talking to today,
[00:11:32.260 --> 00:11:33.500]   and we were talking about this first,
[00:11:33.500 --> 00:11:36.680]   and I was like, man, I wanna know that this is true,
[00:11:36.680 --> 00:11:39.080]   'cause you're walking through the fire of trial.
[00:11:39.080 --> 00:11:42.540]   He's a 26-year-old guy on our staff.
[00:11:42.540 --> 00:11:45.700]   He has a four-week-old daughter that four weeks ago,
[00:11:45.700 --> 00:11:47.520]   they went to the hospital, they're so pumped,
[00:11:47.520 --> 00:11:50.020]   first baby, everything's excited,
[00:11:50.020 --> 00:11:52.260]   fast driving to the hospital,
[00:11:52.260 --> 00:11:54.020]   we're getting there, it's all gonna be great.
[00:11:54.020 --> 00:11:56.340]   And the delivery takes place,
[00:11:56.340 --> 00:11:58.740]   and she was 100% healthy, the baby, beforehand.
[00:11:58.740 --> 00:12:03.580]   And in the delivery of the baby, his little baby girl,
[00:12:03.580 --> 00:12:05.060]   she breathed in fluid
[00:12:05.060 --> 00:12:08.260]   that she should not have breathed in.
[00:12:08.260 --> 00:12:11.420]   And she ends up having to be life-flighted
[00:12:11.420 --> 00:12:13.220]   to Children's Hospital.
[00:12:13.220 --> 00:12:16.660]   And for the next four weeks, she's been fighting for her life
[00:12:16.660 --> 00:12:18.460]   and I was asking John, his name's John,
[00:12:18.460 --> 00:12:20.860]   and I was like, dude, tell me how this is true.
[00:12:20.860 --> 00:12:23.080]   How have you seen God grow you?
[00:12:23.080 --> 00:12:24.020]   How have you seen more?
[00:12:24.020 --> 00:12:26.540]   How has he refined your faith in the midst of this?
[00:12:26.540 --> 00:12:28.100]   Just tell me what this is like,
[00:12:28.100 --> 00:12:30.020]   'cause honestly, the trials in my life,
[00:12:30.020 --> 00:12:32.620]   they pale in comparison to what you're going through.
[00:12:32.620 --> 00:12:35.380]   And he said, man, I remember I was sitting there,
[00:12:35.380 --> 00:12:37.760]   we were on the 12th floor of this children's building,
[00:12:37.760 --> 00:12:39.060]   and I was praying to God.
[00:12:39.060 --> 00:12:41.660]   And it was when we thought she was gonna die.
[00:12:41.660 --> 00:12:43.260]   And she's doing better now,
[00:12:43.260 --> 00:12:45.660]   and she's still been on the oxygen machine
[00:12:45.660 --> 00:12:46.900]   and on the life machine.
[00:12:46.900 --> 00:12:49.980]   And he said, I was sitting there, but this was then.
[00:12:49.980 --> 00:12:51.780]   And we were thinking that she wasn't gonna make it,
[00:12:51.780 --> 00:12:52.900]   and I'm just praying, God,
[00:12:52.900 --> 00:12:55.500]   this is either gonna push me away from you,
[00:12:55.500 --> 00:12:56.960]   or it's gonna push me towards you.
[00:12:56.960 --> 00:12:59.580]   And I don't want it to push me away from you, God.
[00:12:59.580 --> 00:13:00.560]   Will you please, Lord,
[00:13:00.560 --> 00:13:03.420]   will you help my unbelief in the midst of this?
[00:13:03.420 --> 00:13:04.400]   Will you help me?
[00:13:04.400 --> 00:13:07.740]   And he said it was like through prayer
[00:13:07.740 --> 00:13:09.860]   on side of that floor that God began to reveal,
[00:13:09.860 --> 00:13:11.980]   and he began to be confronted with the idea that, man,
[00:13:11.980 --> 00:13:15.460]   Jesus, he's either enough or he's not.
[00:13:15.460 --> 00:13:18.060]   And Lord, I believe that you're enough.
[00:13:18.060 --> 00:13:19.220]   I believe you're a good father,
[00:13:19.220 --> 00:13:22.380]   that I can ask you, Lord, save my daughter.
[00:13:22.380 --> 00:13:24.180]   But I believe that you're enough.
[00:13:24.180 --> 00:13:25.140]   Jesus, you're enough.
[00:13:25.140 --> 00:13:27.060]   And he said, in a new way that I could have told you
[00:13:27.060 --> 00:13:29.100]   and answered on test, Jesus is enough.
[00:13:29.100 --> 00:13:31.580]   But in a new way that wasn't just words,
[00:13:31.580 --> 00:13:35.180]   I came to realize that he is.
[00:13:35.180 --> 00:13:41.020]   And in the midst of trials, we more clearly see that.
[00:13:41.020 --> 00:13:42.920]   In the midst of trials,
[00:13:42.920 --> 00:13:44.660]   JP and I were talking a few minutes ago backstage
[00:13:44.660 --> 00:13:49.240]   of what's crazy about trials is like faith shines brightest
[00:13:49.240 --> 00:13:51.320]   in the darkness of trials, doesn't it?
[00:13:51.320 --> 00:13:53.260]   Like nobody in here, if you're like going through a season
[00:13:53.260 --> 00:13:55.260]   of like singleness or job challenges
[00:13:55.260 --> 00:13:56.600]   or like divorce of your parents,
[00:13:56.600 --> 00:13:58.420]   that's when faith is like most needed
[00:13:58.420 --> 00:13:59.980]   and most shines brightly.
[00:13:59.980 --> 00:14:01.720]   When you walk by faith in those circumstances,
[00:14:01.720 --> 00:14:03.020]   it's like a wonder to the rest of us.
[00:14:03.020 --> 00:14:05.260]   Nobody's like, oh my gosh, it takes so much faith
[00:14:05.260 --> 00:14:07.340]   to be the pretty girl who gets married
[00:14:07.340 --> 00:14:10.100]   and has like a full, you know, horde of children
[00:14:10.100 --> 00:14:11.300]   and you got the suburban,
[00:14:11.300 --> 00:14:13.180]   you got everything you want in life.
[00:14:13.180 --> 00:14:14.620]   And yeah, you're so beautiful.
[00:14:14.620 --> 00:14:16.100]   And yeah, I wish I looked like that too.
[00:14:16.100 --> 00:14:18.100]   It doesn't take as much faith to be X person
[00:14:18.100 --> 00:14:19.200]   or whatever the story.
[00:14:19.200 --> 00:14:21.220]   But those of us who walk through trials,
[00:14:21.220 --> 00:14:23.440]   it's staggering to a watching world.
[00:14:23.440 --> 00:14:26.620]   The person who says, look, my God is in the heavens
[00:14:26.620 --> 00:14:28.780]   and I trust the story he's writing my life.
[00:14:28.780 --> 00:14:31.660]   What else am I gonna do?
[00:14:31.660 --> 00:14:36.540]   That person, faith is most needed in the midst of trials.
[00:14:36.540 --> 00:14:38.780]   Faith most shines brightly.
[00:14:38.780 --> 00:14:42.340]   Trust is seen most clearly in the midst
[00:14:42.340 --> 00:14:43.460]   of trials around us.
[00:14:43.460 --> 00:14:46.700]   Whatever you're facing, God is at work to refine your faith.
[00:14:46.700 --> 00:14:50.080]   True faith is always refined in the midst of trials,
[00:14:50.080 --> 00:14:53.880]   whether it is singleness or it's job loss
[00:14:53.880 --> 00:14:54.920]   or whatever's in front of you.
[00:14:54.920 --> 00:14:57.220]   Maybe it's a relationship that just broke up.
[00:14:57.220 --> 00:15:01.480]   God says, are you gonna trust me with this?
[00:15:01.480 --> 00:15:06.600]   And if you will, I will use it to continue to refine,
[00:15:06.600 --> 00:15:08.360]   grow, strengthen your faith.
[00:15:08.360 --> 00:15:10.100]   True faith is refined in the fire.
[00:15:10.100 --> 00:15:11.720]   That's not only the thing that he says,
[00:15:11.720 --> 00:15:13.920]   he goes into what true faith is defined as
[00:15:13.920 --> 00:15:15.720]   and he gives us Peter's definition, if you will,
