
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:14:54.620 --> 00:14:56.360]   those who lust after riches,
[00:14:56.360 --> 00:14:58.580]   those who want to live more richly,
[00:14:58.580 --> 00:15:01.500]   those who direct the course of their life to getting more,
[00:15:01.500 --> 00:15:03.340]   and to getting more, and to getting more,
[00:15:03.340 --> 00:15:07.460]   "they fall into temptation and a trap,
[00:15:07.460 --> 00:15:09.640]   "and into many foolish and harmful desires
[00:15:09.640 --> 00:15:13.060]   "that plunge people into ruin and destruction."
[00:15:13.060 --> 00:15:15.260]   I mean, look at the language he's using.
[00:15:15.260 --> 00:15:18.580]   The people who want to get rich, they fall into a trap,
[00:15:18.580 --> 00:15:22.540]   and they plunge themselves.
[00:15:22.540 --> 00:15:26.740]   They lead themselves into a situation
[00:15:26.740 --> 00:15:28.860]   of ruin and destruction.
[00:15:29.940 --> 00:15:31.900]   I think the two traps, and it's such a perfect word
[00:15:31.900 --> 00:15:33.540]   because a lot of us, I think, in the room,
[00:15:33.540 --> 00:15:36.380]   as we describe our financial situation, what do you feel?
[00:15:36.380 --> 00:15:39.100]   Trapped.
[00:15:39.100 --> 00:15:40.940]   Like I'm in a car where I'm upside down.
[00:15:40.940 --> 00:15:42.620]   I'm in a lease where I can't really afford it.
[00:15:42.620 --> 00:15:44.780]   I have to stay at this job right now
[00:15:44.780 --> 00:15:48.700]   because I cannot afford to leave
[00:15:48.700 --> 00:15:50.600]   because it would mean my standard of living
[00:15:50.600 --> 00:15:51.440]   would have to decrease.
[00:15:51.440 --> 00:15:52.460]   I'd have to get rid of the car.
[00:15:52.460 --> 00:15:54.380]   I'm trapped.
[00:15:54.380 --> 00:15:56.140]   And the apostle Paul says,
[00:15:56.140 --> 00:15:58.940]   "Look, you, like every other person in our world,
[00:15:58.940 --> 00:16:01.100]   "especially in America, is in danger.
[00:16:01.100 --> 00:16:03.340]   "If you do not have a hold on your discontent,
[00:16:03.340 --> 00:16:06.060]   "it will lead you down a path towards destruction."
[00:16:06.060 --> 00:16:08.800]   Our second idea is the danger of discontentment
[00:16:08.800 --> 00:16:11.340]   where the apostle Paul lays out it is a trap.
[00:16:11.340 --> 00:16:13.540]   I think the trap takes place in two different ways
[00:16:13.540 --> 00:16:15.980]   that we see described in Scripture.
[00:16:15.980 --> 00:16:18.420]   One trap that Scripture lays out as it relates to money
[00:16:18.420 --> 00:16:21.460]   is that the deceitfulness of money
[00:16:21.460 --> 00:16:25.140]   is that you never think you have enough.
[00:16:25.140 --> 00:16:27.100]   Like no matter how much you get, you're like,
[00:16:27.100 --> 00:16:28.300]   "Oh, I need a few more dollars.
[00:16:28.300 --> 00:16:30.100]   "I wish I could get a little bit richer."
[00:16:30.100 --> 00:16:32.260]   Ecclesiastes 5, the richest man ever,
[00:16:32.260 --> 00:16:34.100]   Solomon says this idea about,
[00:16:34.100 --> 00:16:37.060]   "Hey, whoever loves money will never have enough."
[00:16:37.060 --> 00:16:41.180]   John Rockefeller, who was worth 340 billion,
[00:16:41.180 --> 00:16:43.780]   he makes Bill Gates look like a beginner,
[00:16:43.780 --> 00:16:47.120]   340 billion was asked famously,
[00:16:47.120 --> 00:16:49.460]   "Hey, how much money would be enough for you?"
[00:16:49.460 --> 00:16:52.940]   One more dollar.
[00:16:52.940 --> 00:16:55.440]   Rich is a moving target.
[00:16:55.440 --> 00:16:57.860]   That's the danger of riches and pursuing riches
[00:16:57.860 --> 00:16:59.780]   because you are chasing a rabbit
[00:16:59.780 --> 00:17:01.260]   that will always remain in front of you
[00:17:01.260 --> 00:17:05.020]   no matter how far you run on the track.
[00:17:05.020 --> 00:17:05.940]   And the danger of riches
[00:17:05.940 --> 00:17:08.460]   is that they will never ever be enough, even today.
[00:17:08.460 --> 00:17:10.500]   Not long ago, this year, in May of this year,
[00:17:10.500 --> 00:17:13.360]   NBC put out a survey studying millionaires in our nation.
[00:17:13.360 --> 00:17:15.340]   People who made between one and $5 million,
[00:17:15.340 --> 00:17:17.740]   NBC surveyed a bunch of millionaires.
[00:17:17.740 --> 00:17:19.020]   These are multimillionaires.
[00:17:19.020 --> 00:17:20.280]   I make multimillion a year,
[00:17:20.280 --> 00:17:22.640]   and they asked them how they perceived themselves
[00:17:22.640 --> 00:17:24.180]   and how they looked at themselves.
[00:17:24.180 --> 00:17:27.100]   4% thought they were rich.
[00:17:27.100 --> 00:17:31.220]   In other words, if you make between one and $5 million,
[00:17:31.220 --> 00:17:33.900]   a multimillionaire, only 4%,
[00:17:33.900 --> 00:17:36.580]   the vast majority was like, "I'm middle class.
[00:17:36.580 --> 00:17:38.360]   "I'm a blue collar guy, just like you.
[00:17:38.360 --> 00:17:40.260]   "I mean, it's insane.
[00:17:40.260 --> 00:17:41.500]   "Think about that."
[00:17:41.500 --> 00:17:44.860]   But that's the deceitfulness of riches
[00:17:44.860 --> 00:17:45.880]   is you'll never have enough.
[00:17:45.880 --> 00:17:46.720]   You're gonna be in this trap,
[00:17:46.720 --> 00:17:48.300]   I need to make more, I need to make more.
[00:17:48.300 --> 00:17:51.300]   And then your lifestyle is gonna rise with that,
[00:17:51.300 --> 00:17:54.780]   so then you will be trapped into having to make more.
[00:17:54.780 --> 00:17:55.760]   That's the second idea,
[00:17:55.760 --> 00:17:57.500]   is really the trap of riches
[00:17:57.500 --> 00:17:59.460]   and the trap of pursuing to be riches
[00:17:59.460 --> 00:18:01.780]   is all of a sudden, not only is our income goes up,
[00:18:01.780 --> 00:18:03.900]   our standard of living will go up with it,
[00:18:03.900 --> 00:18:07.460]   and we put golden handcuffs on ourselves.
[00:18:07.460 --> 00:18:10.620]   And we end up finding men with incredible anxiety
[00:18:10.620 --> 00:18:13.460]   who make $300,000 a year, but they're going,
[00:18:13.460 --> 00:18:14.940]   "How am I gonna afford private school?
[00:18:14.940 --> 00:18:16.100]   "We got this yacht.
[00:18:16.100 --> 00:18:17.740]   "How am I gonna afford all these things?"
[00:18:17.740 --> 00:18:20.100]   And they put golden handcuffs on themselves
[00:18:20.100 --> 00:18:22.180]   and live a life filled with anxiety,
[00:18:22.180 --> 00:18:23.660]   filled with discontentment.
[00:18:23.660 --> 00:18:27.060]   And Paul says, "Look, if you allow this trap
[00:18:27.060 --> 00:18:29.380]   "to take you down the path of discontentment,
[00:18:29.380 --> 00:18:31.780]   "if you do not get a hold on this appetite
[00:18:31.780 --> 00:18:36.140]   "that is not relieved by feeding it more,
[00:18:36.140 --> 00:18:37.520]   "but by being controlled,"
[00:18:37.520 --> 00:18:39.420]   and we're gonna talk about how that takes place,
[00:18:39.420 --> 00:18:40.260]   "if you don't get a troll,
[00:18:40.260 --> 00:18:42.800]   "it will lead you down a path towards destruction
[00:18:42.800 --> 00:18:46.800]   "and something even worse, for the love of money," Timothy.
[00:18:46.800 --> 00:18:49.020]   This is a very misquoted verse.
[00:18:49.020 --> 00:18:52.340]   For the love of money, not money.
[00:18:53.340 --> 00:18:55.780]   "Is the root of all kinds of evil."
[00:18:55.780 --> 00:18:57.180]   Not all evil.
[00:18:57.180 --> 00:19:00.620]   It's often quoted, money is the root of all evil.
[00:19:00.620 --> 00:19:01.900]   That is not in the Bible.
[00:19:01.900 --> 00:19:04.780]   For the love of money, the lust for more
[00:19:04.780 --> 00:19:08.220]   is the root of all kinds of evil.
[00:19:08.220 --> 00:19:10.920]   It's the reason many of you have parents who divorced.
[00:19:10.920 --> 00:19:15.780]   It's the reason much of the subprime mortgage,
[00:19:15.780 --> 00:19:21.420]   just circumstances that we found ourselves in in 2008
[00:19:21.420 --> 00:19:24.980]   and the catastrophe, and the catastrophe,
[00:19:24.980 --> 00:19:28.140]   and the catastrophe that took place after that took place.
[00:19:28.140 --> 00:19:30.660]   Greed, the love of money
[00:19:30.660 --> 00:19:34.340]   is the root of all kinds of evil,
[00:19:34.340 --> 00:19:35.640]   and some people, Timothy,
[00:19:35.640 --> 00:19:38.060]   and you can almost hear the emotion in his voice,
[00:19:38.060 --> 00:19:42.360]   "Eager for more money, have wandered away from the faith,
[00:19:42.360 --> 00:19:45.020]   "and they pierced themselves with many griefs."
[00:19:45.020 --> 00:19:46.460]   Some people, Timothy,
[00:19:46.460 --> 00:19:48.420]   they've taken just one step after the next,
[00:19:48.420 --> 00:19:49.940]   and all of a sudden, they've found themselves
[00:19:49.940 --> 00:19:52.380]   in a situation where they can't leave their job anymore,
[00:19:52.380 --> 00:19:55.180]   and they can't be a part of a local church anymore,
[00:19:55.180 --> 00:19:58.780]   they can't serve God anymore, they can't give anymore,
[00:19:58.780 --> 00:20:00.020]   because they've made decisions
[00:20:00.020 --> 00:20:01.900]   that have taken them down a financial path,
[00:20:01.900 --> 00:20:03.940]   and all of a sudden, it's led them even away
[00:20:03.940 --> 00:20:05.700]   from their own faith.
[00:20:05.700 --> 00:20:07.380]   I mean, think about that.
[00:20:07.380 --> 00:20:09.420]   How extreme is the language he's using here,
[00:20:09.420 --> 00:20:10.760]   where they've pierced themselves?
[00:20:10.760 --> 00:20:12.780]   When else does Paul talk like this?
[00:20:12.780 --> 00:20:15.620]   And he's saying, "Timothy, watch out.
[00:20:15.620 --> 00:20:18.680]   "The power of greed can lead you down a path
[00:20:18.680 --> 00:20:21.180]   "that is even away from God,
[00:20:21.180 --> 00:20:23.360]   "and you'll walk away from your faith
[00:20:23.360 --> 00:20:26.740]   "without even realizing the danger of discontentment."
[00:20:26.740 --> 00:20:32.380]   I know in this room, the trap has manifested itself
[00:20:32.380 --> 00:20:33.220]   in a lot of different ways.
[00:20:33.220 --> 00:20:35.080]   It's kept some of you in a job, where you're like,
[00:20:35.080 --> 00:20:37.900]   "Yeah, of course I have to keep working in iBanking,
[00:20:37.900 --> 00:20:40.520]   "because I have bills to pay, I have this car that I have,
[00:20:40.520 --> 00:20:42.920]   "I'm leasing a BMW, duh.
[00:20:42.920 --> 00:20:46.200]   "Of course I have to continue to work at this bar.
[00:20:46.200 --> 00:20:48.080]   "The tips are unbelievable.
[00:20:48.080 --> 00:20:49.500]   "Money has made this trap."
[00:20:49.500 --> 00:20:51.140]   Some of you are going, "I can't get married yet.
[00:20:51.140 --> 00:20:54.260]   "I'm gonna keep dating Beverly for the next seven years,
[00:20:54.260 --> 00:20:55.300]   "because I can't afford it.
[00:20:55.300 --> 00:20:57.260]   "I got all kinds of debt that are coming."
[00:20:57.260 --> 00:20:58.940]   Some of you are going, "I need to get married,
[00:20:58.940 --> 00:21:00.240]   "because I need a sugar mama
[00:21:00.240 --> 00:21:01.720]   "who can help pay down this debt,
[00:21:01.720 --> 00:21:03.540]   "and is driving all kinds of different decisions
[00:21:03.540 --> 00:21:06.560]   "in this room, especially as it relates to debt."
[00:21:06.560 --> 00:21:10.580]   Man, this is a side note, it's a tangent.
[00:21:10.580 --> 00:21:13.460]   Tangent.
[00:21:15.500 --> 00:21:18.080]   I know the averages for the debt amounts in this room
[00:21:18.080 --> 00:21:20.000]   as it relates to credit card and college loans
[00:21:20.000 --> 00:21:21.400]   are out of control.
[00:21:21.400 --> 00:21:23.200]   And some of you were fortunate enough to have parents
[00:21:23.200 --> 00:21:24.960]   who paid all the way through college,
[00:21:24.960 --> 00:21:28.000]   and others of you were not able to do that.
[00:21:28.000 --> 00:21:29.940]   But wherever you are in that spectrum,
[00:21:29.940 --> 00:21:32.720]   please use this season right now.
[00:21:32.720 --> 00:21:35.440]   If you are staring down the barrel of a lot of debt,
[00:21:35.440 --> 00:21:39.120]   you too, and for Oreth, to pay off that debt,
[00:21:39.120 --> 00:21:41.080]   that is something you do not wanna bring
[00:21:41.080 --> 00:21:42.640]   with you into marriage.
[00:21:42.640 --> 00:21:44.700]   You are gonna bring those financial problems,
[00:21:44.700 --> 00:21:46.600]   financial stresses into marriage,
[00:21:46.600 --> 00:21:49.720]   so do whatever you have to to begin to pay that down,
[00:21:49.720 --> 00:21:50.940]   hopefully get rid of it,
[00:21:50.940 --> 00:21:53.520]   but you do not wanna carry those things with you
[00:21:53.520 --> 00:21:55.560]   into marriage, where you have to go,
[00:21:55.560 --> 00:21:57.200]   "Oh yeah, look, I want you to meet my friend.
[00:21:57.200 --> 00:21:58.040]   "You heard of Master P?
[00:21:58.040 --> 00:22:00.020]   "Here's MasterCard, come on with me.
[00:22:00.020 --> 00:22:01.040]   "Here, I want you to meet my friend.
[00:22:01.040 --> 00:22:04.140]   "Not Lisa, this is Visa, and this is my $10,000 debt,
[00:22:04.140 --> 00:22:05.120]   "and I'm bringing it with me.
[00:22:05.120 --> 00:22:07.320]   "And here's the twins, called student loans,
[00:22:07.320 --> 00:22:08.560]   "and they're with me to stay too."
[00:22:08.560 --> 00:22:10.360]   Where you don't have to bring those things in
[00:22:10.360 --> 00:22:12.680]   and add anything else to the beginning of a marriage.
[00:22:12.680 --> 00:22:15.660]   Use this season, please use this season
[00:22:15.660 --> 00:22:18.760]   to begin to pay off that debt.
[00:22:18.760 --> 00:22:20.620]   Make cuts wherever you need to.
[00:22:20.620 --> 00:22:23.340]   A car, maybe you gotta downgrade from the 4Runner
[00:22:23.340 --> 00:22:24.940]   and just get a Corolla.
[00:22:24.940 --> 00:22:26.740]   I don't know, Corollas are great.
[00:22:26.740 --> 00:22:29.380]   Downgrade from the, and 4Runners are great too,
[00:22:29.380 --> 00:22:31.540]   but do whatever you have to to financially
[00:22:31.540 --> 00:22:33.580]   set yourself in a place where you can pursue oneness,
[00:22:33.580 --> 00:22:36.260]   pursue marriage, and be on the right step towards that,
[00:22:36.260 --> 00:22:38.380]   and be ready for when God brings that right person
[00:22:38.380 --> 00:22:40.380]   or right someone along.
[00:22:40.380 --> 00:22:41.880]   All right, here we go, keep going.
[00:22:41.880 --> 00:22:43.140]   The cure for discontentment.
[00:22:43.140 --> 00:22:44.340]   So Paul lays out, he's saying,
[00:22:44.340 --> 00:22:45.720]   "Look, there's a danger in discontentment.
[00:22:45.720 --> 00:22:46.700]   "It will lead you astray.
[00:22:46.700 --> 00:22:48.160]   "It can even lead you away from God,
[00:22:48.160 --> 00:22:49.580]   "but there is a cure, Timothy,
[00:22:49.580 --> 00:22:50.900]   "and I want you to know about it."
[00:22:50.900 --> 00:22:53.060]   And Paul's life really models the cure
[00:22:53.060 --> 00:22:54.560]   as well as anyone that I know.
[00:22:54.560 --> 00:22:57.900]   And he says this in verse 11.
[00:22:57.900 --> 00:23:01.300]   "But you, O man of God," as we explore the third point,
[00:23:01.300 --> 00:23:04.800]   "the cure for discontentment is Christ."
[00:23:04.800 --> 00:23:08.620]   The cure for discontentment is Christ.
[00:23:08.620 --> 00:23:13.620]   "But you," verse 11, "man of God, flee from all of this."
[00:23:13.620 --> 00:23:15.040]   What is all of this?
[00:23:15.040 --> 00:23:17.400]   Materialism, the desire for more,
[00:23:17.400 --> 00:23:19.560]   the fact that, yes, of course I have to have an iPhone,
[00:23:19.560 --> 00:23:21.320]   of course I have to drive this kind of car,
[00:23:21.320 --> 00:23:22.720]   of course I have to live in this area,
[00:23:22.720 --> 00:23:25.000]   of course I have to get newer clothes.
[00:23:25.000 --> 00:23:27.000]   Hey, flee from all of that.
[00:23:27.000 --> 00:23:29.400]   There's only two times, his language is so extreme
[00:23:29.400 --> 00:23:31.280]   in this passage, two times the apostle Paul
[00:23:31.280 --> 00:23:33.640]   talks about fleeing something.
[00:23:33.640 --> 00:23:35.060]   One of them is sexuality.
[00:23:35.060 --> 00:23:37.520]   And I think a lot of us are going,
[00:23:37.520 --> 00:23:40.080]   yes, I wanna be on guard, I'm at least aware of the fact
[00:23:40.080 --> 00:23:41.840]   that I should flee from this.
[00:23:41.840 --> 00:23:43.720]   And the other place he talks about it is right here
[00:23:43.720 --> 00:23:45.720]   where he says, look, flee materialism.
[00:23:45.720 --> 00:23:47.600]   It's gonna suck you down a culture,
[00:23:47.600 --> 00:23:49.760]   you're gonna step onto a path that will not end
[00:23:49.760 --> 00:23:52.680]   until it has destroyed you, destroyed your future,
[00:23:52.680 --> 00:23:54.160]   and destroyed even your faith.
[00:23:54.160 --> 00:23:56.000]   And the fact that you don't believe me
[00:23:56.000 --> 00:23:57.480]   is just a testament to the fact
[00:23:57.480 --> 00:23:59.280]   that you may be moving in that direction.
[00:23:59.280 --> 00:24:01.800]   He says, look, greed, like very few other things,
[00:24:01.800 --> 00:24:03.340]   Timothy, flee.
[00:24:03.340 --> 00:24:05.040]   Don't be careful with it.
[00:24:05.040 --> 00:24:07.420]   Don't get in the cage with a lion
[00:24:07.420 --> 00:24:09.320]   and say, I'm just gonna be careful in here.
[00:24:09.320 --> 00:24:11.880]   He says, when it comes to the topic of greed and money,
[00:24:11.880 --> 00:24:14.720]   flee from it, run in the opposite direction,
[00:24:14.720 --> 00:24:17.680]   in this direction, and pursue righteousness,
[00:24:17.680 --> 00:24:22.680]   godliness, faith, love, endurance, and gentleness.
[00:24:22.680 --> 00:24:27.200]   I think personally this week, I was like so convicted
[00:24:27.200 --> 00:24:31.520]   because I, like you, live in Dallas
[00:24:31.520 --> 00:24:35.440]   in a culture where we are constantly being pushed
[00:24:35.440 --> 00:24:37.620]   towards keeping up with the Joneses,
[00:24:37.620 --> 00:24:42.540]   keeping up with making more, dressing a certain way,
[00:24:42.540 --> 00:24:45.340]   having a certain amount, living in a certain neighborhood,
[00:24:45.340 --> 00:24:48.120]   buying a home by a certain age.
[00:24:48.120 --> 00:24:50.780]   And all around me, I can feel this pressure
[00:24:50.780 --> 00:24:53.260]   to have more and more, and I need more and more and more,
[00:24:53.260 --> 00:24:54.820]   and I feel this inside of my heart.
[00:24:54.820 --> 00:24:57.660]   And I think I came in to even studying for this message
[00:24:57.660 --> 00:25:00.600]   very aware that, hey, I'm a pervert as it relates to lust.
[00:25:00.600 --> 00:25:02.580]   I need covenant eyes on everything I own.
[00:25:02.580 --> 00:25:06.640]   I know my temptations is gonna be to long after someone
[00:25:06.640 --> 00:25:08.720]   who's not my wife, so I wanna make sure I keep that
[00:25:08.720 --> 00:25:10.360]   in front of my community, I keep that in check.
[00:25:10.360 --> 00:25:12.280]   I'm very much, I wanna flee from that.
[00:25:12.280 --> 00:25:14.360]   And I don't think that I do this,
[00:25:14.360 --> 00:25:15.920]   where I flee from materialism,
[00:25:15.920 --> 00:25:17.920]   like the scripture calls me to.
[00:25:17.920 --> 00:25:20.920]   And even in the shows that I watch and just navigating,
[00:25:20.920 --> 00:25:22.320]   what am I feeding my heart?
[00:25:22.320 --> 00:25:25.840]   We just did a remodel in a home.
[00:25:25.840 --> 00:25:27.760]   One of our favorite shows is Fixer Upper.
[00:25:27.760 --> 00:25:30.000]   And even watching that, I was like, oh my gosh,
[00:25:30.000 --> 00:25:33.700]   I continue to feel this desire for more and more,
[00:25:33.700 --> 00:25:35.660]   like I'm feeding this discontent.
[00:25:35.660 --> 00:25:38.660]   And being convicted of like, Lord,
[00:25:38.660 --> 00:25:40.060]   what am I feeding my heart?
[00:25:40.060 --> 00:25:43.860]   How am I being led and deceived down this path?
[00:25:43.860 --> 00:25:46.300]   Will you help me to experience the cure
[00:25:46.300 --> 00:25:49.100]   for that discontentment which is found in Christ alone,
[00:25:49.100 --> 00:25:50.760]   which is why he tells Timothy,
[00:25:50.760 --> 00:25:52.500]   look, don't just run away from it.
[00:25:52.500 --> 00:25:54.740]   Don't just be intentional about what you're feeding
[00:25:54.740 --> 00:25:57.060]   your heart, who you're surrounding yourself with,
[00:25:57.060 --> 00:25:58.820]   how you're spending.
[00:25:58.820 --> 00:26:03.560]   I want you to pursue faithfulness, things of the faith.
[00:26:03.560 --> 00:26:05.040]   I want you to pursue Christ.
[00:26:05.040 --> 00:26:06.360]   And here's what I think Paul knew.
[00:26:06.360 --> 00:26:09.280]   And I'll close with just talking a little bit
[00:26:09.280 --> 00:26:12.560]   about Paul's life and then about this true treasure
[00:26:12.560 --> 00:26:14.800]   that the scriptures reveal that Paul knew of,
[00:26:14.800 --> 00:26:16.800]   which is Christ.
[00:26:16.800 --> 00:26:22.720]   Paul, who instructs Timothy,
[00:26:22.720 --> 00:26:24.720]   I want you to run after faithfulness.
[00:26:24.720 --> 00:26:26.800]   I want you to run after faith, love,
[00:26:26.800 --> 00:26:28.900]   endurance, righteousness.
[00:26:28.900 --> 00:26:30.840]   I want you to run after all of these qualities
[00:26:30.840 --> 00:26:33.640]   that are found in your faith, found in Christ.
[00:26:33.640 --> 00:26:37.020]   I think Paul knew that when you do that, Timothy,
[00:26:37.020 --> 00:26:38.720]   if that's the pursuit of your life,
[00:26:38.720 --> 00:26:40.700]   in other words, you could just insert for all of those,
[00:26:40.700 --> 00:26:42.760]   pursue after Christ.
[00:26:42.760 --> 00:26:45.120]   When you do that, Timothy, what you will discover
[00:26:45.120 --> 00:26:48.320]   is he is the greatest treasure of this life.
[00:26:48.320 --> 00:26:50.880]   Your hands will all of a sudden be opened up
[00:26:50.880 --> 00:26:52.960]   because you're encountering the greatest treasure,
[00:26:52.960 --> 00:26:53.960]   the truest treasure.
[00:26:53.960 --> 00:26:55.680]   In other words, the cure for contentment
[00:26:55.680 --> 00:26:59.240]   and the cure for discontentment in your life and mine
[00:26:59.240 --> 00:27:03.160]   is not just me saying like, look, be fine with what you have.
[00:27:03.160 --> 00:27:04.840]   You got great treasures, you should like 'em,
[00:27:04.840 --> 00:27:06.200]   hold on to 'em, but it's finding
[00:27:06.200 --> 00:27:08.780]   a superior treasure in Christ.
[00:27:08.780 --> 00:27:09.940]   Like, what other hope do we have
[00:27:09.940 --> 00:27:11.600]   as it relates to discontentment?
[00:27:11.600 --> 00:27:14.400]   Really, and we're just gonna like, oh, I'm fine,
[00:27:14.400 --> 00:27:15.280]   I don't want anymore.
[00:27:15.280 --> 00:27:16.760]   We live in a city, we live in a world
[00:27:16.760 --> 00:27:18.560]   that's gonna constantly push us to the edge,
[00:27:18.560 --> 00:27:21.080]   and Christ and all of that, the only remedy
[00:27:21.080 --> 00:27:22.480]   for the cure of discontentment
[00:27:22.480 --> 00:27:24.500]   or to find a cure for discontentment
[00:27:24.500 --> 00:27:26.480]   is to find the superior treasure,
[00:27:26.480 --> 00:27:30.480]   the truest treasure, who is Christ.
[00:27:30.480 --> 00:27:32.900]   And Paul instructs Timothy, look, run after this,
[00:27:32.900 --> 00:27:35.240]   and you will discover the one
[00:27:35.240 --> 00:27:36.960]   who is worth giving everything up,
[00:27:36.960 --> 00:27:39.360]   the one who makes every other earthly treasure
[00:27:39.360 --> 00:27:43.040]   look so small, the one where true life is found,
[00:27:43.040 --> 00:27:45.600]   the one who Paul says about in Philippians 3
[00:27:45.600 --> 00:27:47.560]   as it relates to everything in his world,
[00:27:47.560 --> 00:27:49.880]   he says this about Christ, that knowing him,
[00:27:49.880 --> 00:27:51.720]   knowing the true treasure that's Jesus
[00:27:51.720 --> 00:27:53.960]   has broken the chains of discontentment
[00:27:53.960 --> 00:27:56.820]   in Paul's life, and he says this, verse eight
[00:27:56.820 --> 00:27:58.980]   of chapter three in Philippians.
[00:27:58.980 --> 00:28:03.980]   I consider everything loss because of the surpassing worth
[00:28:03.980 --> 00:28:07.060]   of knowing Christ, Jesus my Lord,
[00:28:07.060 --> 00:28:09.580]   for whose sake I have lost everything.
[00:28:09.580 --> 00:28:11.580]   Paul, you lost everything, I lost my house,
[00:28:11.580 --> 00:28:14.380]   I lost my job, I lost my income, I lost everything.
[00:28:14.380 --> 00:28:16.480]   Man, Paul, that must be rough.
[00:28:16.480 --> 00:28:20.020]   Not for me, I consider them garbage
[00:28:20.020 --> 00:28:23.820]   that I may gain Christ and be found in him,
[00:28:23.820 --> 00:28:25.460]   not having a righteousness of my own
[00:28:25.460 --> 00:28:27.800]   that comes from the law, but that which is through faith
[00:28:27.800 --> 00:28:30.180]   in Christ, the righteousness that comes from God
[00:28:30.180 --> 00:28:31.240]   on the basis of faith.
[00:28:31.240 --> 00:28:33.700]   I wanna know Christ.
[00:28:33.700 --> 00:28:35.820]   Yes, to know the power of his resurrection,
[00:28:35.820 --> 00:28:37.520]   to participate in his sufferings,
[00:28:37.520 --> 00:28:39.520]   become like him in his death, and so attaining
[00:28:39.520 --> 00:28:40.840]   the resurrection of the dead.
[00:28:40.840 --> 00:28:43.000]   Paul says, look, I've lost everything,
[00:28:43.000 --> 00:28:45.320]   and I don't even care about it.
[00:28:45.320 --> 00:28:48.040]   It's all garbage, or the word dung.
[00:28:48.040 --> 00:28:51.000]   It's all trash to me.
[00:28:51.000 --> 00:28:52.880]   I've lost it all, and I don't care
[00:28:52.880 --> 00:28:54.440]   because the greatest thing in my life
[00:28:54.440 --> 00:28:55.440]   is the truest treasure.
[00:28:55.440 --> 00:28:58.320]   Every other treasure shrunk and became so small
[00:28:58.320 --> 00:29:00.120]   in comparison to knowing Christ.
[00:29:00.120 --> 00:29:03.060]   And I read that, and I'm like you,
[00:29:03.060 --> 00:29:05.240]   and maybe you're someone who's like,
[00:29:05.240 --> 00:29:07.920]   oh, dude, I am Amish, and I don't have anything.
[00:29:07.920 --> 00:29:10.880]   I live in this city, and that feels so far from me.
[00:29:10.880 --> 00:29:13.740]   And I want that to be the story of my life
[00:29:13.740 --> 00:29:15.200]   where I go, look, everything, God,
[00:29:15.200 --> 00:29:16.960]   I want it to all shrink away
[00:29:16.960 --> 00:29:20.360]   compared to the truest treasure, which is Jesus.
[00:29:20.360 --> 00:29:23.300]   I don't wanna spend my life chasing little trinkets.
[00:29:23.300 --> 00:29:24.560]   When am I gonna get a newer car?
[00:29:24.560 --> 00:29:26.000]   I drive a 2004 Tahoe.
[00:29:26.000 --> 00:29:27.840]   I don't wanna spend it going, when can I upgrade
[00:29:27.840 --> 00:29:30.000]   on Craigslist to the 2010?
[00:29:30.000 --> 00:29:32.000]   I wanna spend my life pursuing Jesus,
[00:29:32.000 --> 00:29:33.700]   and the only way that I know how to get there
[00:29:33.700 --> 00:29:35.480]   is by looking at what the apostle Paul says
[00:29:35.480 --> 00:29:38.200]   made it happen to him, is when he began to discover
[00:29:38.200 --> 00:29:40.920]   through knowing Christ, I can see that Jesus
[00:29:40.920 --> 00:29:43.880]   is the greatest treasure, the truest treasure,
[00:29:43.880 --> 00:29:47.120]   the treasure of all existence,
[00:29:47.120 --> 00:29:48.600]   the treasure that we're gonna worship
[00:29:48.600 --> 00:29:51.600]   for all of existence, for all of eternity,
[00:29:51.600 --> 00:29:54.040]   and the thing that will free your hands up
[00:29:54.040 --> 00:29:59.060]   from your greed, the thing that will allow you
[00:29:59.060 --> 00:30:01.640]   to be generous is not by just going,
[00:30:01.640 --> 00:30:03.440]   I'm gonna try harder, and I'm gonna feel guilty,
[00:30:03.440 --> 00:30:05.740]   but by knowing Christ and in knowing him,
[00:30:05.740 --> 00:30:10.080]   you see the truest treasure, the greatest treasure.
[00:30:10.080 --> 00:30:15.040]   Even the story that we find of this idea
[00:30:15.040 --> 00:30:20.040]   of treasure in heaven, when you read in Revelation 21,
[00:30:20.040 --> 00:30:21.680]   and I'm gonna close right here,
[00:30:21.680 --> 00:30:25.360]   when you read in Revelation 21, and John,
[00:30:25.360 --> 00:30:28.520]   the apostle John, who was one of Jesus' best friend,
[00:30:28.520 --> 00:30:30.660]   he writes about heaven, and he begins to describe
[00:30:30.660 --> 00:30:33.580]   what heaven's like, and even the terms
[00:30:33.580 --> 00:30:36.940]   and the materials that make up heaven,
[00:30:36.940 --> 00:30:41.720]   the things that are used for building materials,
[00:30:41.720 --> 00:30:45.260]   the things for asphalt, it's like he uses
[00:30:45.260 --> 00:30:47.080]   everything that we value in this world.
[00:30:47.080 --> 00:30:48.520]   He looks around, and he says, look,
[00:30:48.520 --> 00:30:51.220]   the streets, it's like they're made of gold.
[00:30:51.220 --> 00:30:54.280]   The sheet rock up there, it's pearls and emeralds
[00:30:54.280 --> 00:30:55.600]   and all these different diamonds
[00:30:55.600 --> 00:30:57.400]   and all these different jewels,
