
[00:00:00.000 --> 00:00:02.500]   (eerie music)
[00:03:23.560 --> 00:03:25.640]   what are we gonna do for the rest of the time on this time?
[00:03:25.640 --> 00:03:27.200]   (audience laughing)
[00:03:27.200 --> 00:03:28.920]   And so I'm like, this is legitimate for you,
[00:03:28.920 --> 00:03:31.840]   you're like, this is, I know, all right, back with me.
[00:03:31.840 --> 00:03:33.120]   It's true, anyways.
[00:03:33.120 --> 00:03:35.720]   (audience laughing)
[00:03:35.720 --> 00:03:39.400]   Anyways, I'm wondering like, legitimately,
[00:03:39.400 --> 00:03:40.960]   I'm like starting to freak out, I'm like,
[00:03:40.960 --> 00:03:42.360]   it was a low moment, for real.
[00:03:42.360 --> 00:03:45.560]   My poor wife at the time, as I'm like,
[00:03:45.560 --> 00:03:47.560]   I begin to like get choked up, I'm like, I don't know,
[00:03:47.560 --> 00:03:49.380]   I just don't know what we're gonna do
[00:03:49.380 --> 00:03:50.680]   in the paradise of beauty.
[00:03:50.680 --> 00:03:52.500]   I mean, we're just gonna lay around for eight days,
[00:03:52.500 --> 00:03:53.680]   that sounds terrible.
[00:03:53.680 --> 00:03:55.640]   I'm gonna be bored out of my mind.
[00:03:55.640 --> 00:03:57.600]   True story, go to Barnes & Noble, get like 12 books,
[00:03:57.600 --> 00:03:59.440]   I'm like, I'm gonna make this an educational trip,
[00:03:59.440 --> 00:04:03.520]   we have to, because I have no idea what are we gonna do.
[00:04:03.520 --> 00:04:06.800]   We chose this like boutique, tiny hotel.
[00:04:06.800 --> 00:04:08.840]   Oh man, I'm gonna be bored out of my mind
[00:04:08.840 --> 00:04:11.460]   in paradise of beauty.
[00:04:11.460 --> 00:04:14.080]   And truly, I began to like think through like,
[00:04:14.080 --> 00:04:16.300]   man, maybe we should stay here in Dallas.
[00:04:16.300 --> 00:04:18.600]   You know, there's some cool hotels around here,
[00:04:18.600 --> 00:04:20.200]   maybe we get out of this.
[00:04:20.200 --> 00:04:22.640]   And it sounds funny, but it's true.
[00:04:22.640 --> 00:04:25.880]   I was like, really like, oh man, what are we gonna do?
[00:04:25.880 --> 00:04:30.680]   And I say all of that, because in a very similar
[00:04:30.680 --> 00:04:35.320]   parallel way, that I was afraid or I was concerned about,
[00:04:35.320 --> 00:04:37.620]   man, paradise, everyone says it's paradise of beauty,
[00:04:37.620 --> 00:04:40.860]   it's amazing, incredible reviews, supposed to be awesome,
[00:04:40.860 --> 00:04:42.800]   it's your honeymoon week, supposed to be incredible,
[00:04:42.800 --> 00:04:45.120]   and yet I have no idea what we're gonna do.
[00:04:45.120 --> 00:04:47.640]   I'm like, I'm not even sure I wanna go
[00:04:47.640 --> 00:04:48.640]   and be a part of that.
[00:04:48.640 --> 00:04:50.440]   In a very similar way that that paradise
[00:04:50.440 --> 00:04:51.600]   was not something I wanted to go to.
[00:04:51.600 --> 00:04:54.520]   I think today, a lot of us experience something similar
[00:04:54.520 --> 00:04:56.600]   as it relates to heaven.
[00:04:56.600 --> 00:04:59.040]   Like, it's kind of this place where everyone says
[00:04:59.040 --> 00:05:01.440]   it's amazing, it's gonna be great someday,
[00:05:01.440 --> 00:05:02.940]   and yet if we were honest and heart of hearts,
[00:05:02.940 --> 00:05:04.600]   we're kind of like, I don't know, I wanna go
[00:05:04.600 --> 00:05:07.080]   when I die someday, 'cause I don't wanna go to hell,
[00:05:07.080 --> 00:05:08.920]   and so if I'm between those two options,
[00:05:08.920 --> 00:05:12.640]   I wanna go someday, but I don't know that I wanna go today,
[00:05:12.640 --> 00:05:14.080]   and I don't know that I wanna rush through,
[00:05:14.080 --> 00:05:16.300]   you know, I don't wanna miss out on not getting married,
[00:05:16.300 --> 00:05:18.880]   or I wanna get married someday, or I wanna have kids first,
[00:05:18.880 --> 00:05:22.160]   and heaven sounds like some place that I kinda wanna go,
[00:05:22.160 --> 00:05:24.820]   I'm just not sure what we're going to do.
[00:05:24.820 --> 00:05:27.940]   I mean, forever is a long time.
[00:05:27.940 --> 00:05:28.960]   What are we gonna do up there?
[00:05:28.960 --> 00:05:30.080]   And then you have people saying things like,
[00:05:30.080 --> 00:05:30.980]   hey, you're gonna be on a cloud,
[00:05:30.980 --> 00:05:32.560]   you're gonna be playing a harp, you're like,
[00:05:32.560 --> 00:05:34.400]   I think I'd rather stay in Dallas,
[00:05:34.400 --> 00:05:35.240]   if that's where we're gonna be.
[00:05:35.240 --> 00:05:37.600]   I mean, that doesn't sound, or other people say,
[00:05:37.600 --> 00:05:39.440]   it's like, hey, it's like one big worship service,
[00:05:39.440 --> 00:05:41.160]   church service, and maybe you're like,
[00:05:41.160 --> 00:05:43.960]   I don't like music, so you're like, let's review again.
[00:05:43.960 --> 00:05:44.940]   What are the two options?
[00:05:44.940 --> 00:05:46.600]   Hell, let's go through that one more time,
[00:05:46.600 --> 00:05:48.680]   or the church service forever?
[00:05:48.680 --> 00:05:52.340]   Ah, and it just doesn't sound that great.
[00:05:52.340 --> 00:05:56.440]   And I think the truth of the reality is,
[00:05:56.440 --> 00:06:00.140]   if we understood what awaits us in eternity,
[00:06:00.140 --> 00:06:04.480]   what awaits us in heaven, or in paradise,
[00:06:04.480 --> 00:06:08.120]   it would be something that we couldn't wait to get there.
[00:06:08.120 --> 00:06:09.640]   Truly, I think one of the reasons the Bible
[00:06:09.640 --> 00:06:11.720]   is a little bit cryptic in the way that it describes it
[00:06:11.720 --> 00:06:13.280]   in kinda like allegory and metaphor,
[00:06:13.280 --> 00:06:17.340]   is because if we truly understood all that awaited us
[00:06:17.340 --> 00:06:19.680]   in the pleasure ahead of us,
[00:06:19.680 --> 00:06:23.260]   of just the, what it would be like there,
[00:06:23.260 --> 00:06:25.340]   the suicide rate might increase.
[00:06:25.340 --> 00:06:26.980]   'Cause people are like, man, I just wanna get outta here,
[00:06:26.980 --> 00:06:28.560]   I can't wait to be there.
[00:06:28.560 --> 00:06:30.060]   And so tonight, we're gonna talk about heaven,
[00:06:30.060 --> 00:06:31.740]   because it is anything but boring.
[00:06:31.740 --> 00:06:33.740]   It is anything but a place that you don't wanna go to,
[00:06:33.740 --> 00:06:35.880]   and we're gonna discover exactly, from God's word,
[00:06:35.880 --> 00:06:37.340]   what heaven is like.
[00:06:37.340 --> 00:06:40.020]   It's not one long church service, spoiler alert,
[00:06:40.020 --> 00:06:42.540]   you're not on a cloud with a harp, wearing a diaper.
[00:06:42.540 --> 00:06:45.460]   You are gonna experience
[00:06:45.460 --> 00:06:48.260]   what this world is always intended to be.
[00:06:48.260 --> 00:06:51.100]   So we're gonna be in Revelation chapter 21 and 22,
[00:06:51.100 --> 00:06:54.800]   as we explore what heaven, or what paradise, will be like.
[00:06:54.800 --> 00:06:57.480]   Revelation 21 and 22, we're gonna look at what heaven is like
[00:06:57.480 --> 00:07:00.160]   and what it's not, based on the passage
[00:07:00.160 --> 00:07:01.200]   that we're looking at.
[00:07:01.200 --> 00:07:04.240]   Who will be in heaven, or who will be
[00:07:04.240 --> 00:07:06.420]   in this eternal paradise?
[00:07:06.420 --> 00:07:11.420]   And finally, once and for all, what are we gonna do
[00:07:12.220 --> 00:07:15.540]   in heaven, forever and ever and ever?
[00:07:15.540 --> 00:07:18.300]   So Revelation chapter 21, Revelation is the only
[00:07:18.300 --> 00:07:20.460]   prophetic book inside of the New Testament.
[00:07:20.460 --> 00:07:21.300]   What do I mean by prophecy?
[00:07:21.300 --> 00:07:22.940]   It's basically like, hey, we're looking at the future.
[00:07:22.940 --> 00:07:25.580]   And it was a book that was written by the apostle John,
[00:07:25.580 --> 00:07:29.740]   one of Jesus' best friends, and John basically outlived
[00:07:29.740 --> 00:07:31.060]   all the other disciples.
[00:07:31.060 --> 00:07:34.260]   The other guys had either gotten killed for their faith,
[00:07:34.260 --> 00:07:38.500]   or had gone off and had lost their life as a missionary,
[00:07:38.500 --> 00:07:42.660]   and John, as an old man, is exiled by the Roman Empire
[00:07:42.660 --> 00:07:44.020]   to this island called Patmos.
[00:07:44.020 --> 00:07:45.340]   Basically, they're like, hey, you gotta go sit
[00:07:45.340 --> 00:07:47.180]   in time out, John, for the rest of your life.
[00:07:47.180 --> 00:07:49.620]   And so John is out there, and while he's there,
[00:07:49.620 --> 00:07:51.780]   God essentially gives him this vision
[00:07:51.780 --> 00:07:53.980]   of what heaven is gonna be like.
[00:07:53.980 --> 00:07:56.500]   And it says, man, I want you to write this stuff down.
[00:07:56.500 --> 00:07:59.620]   And this is what the future ages of the church
[00:07:59.620 --> 00:08:01.220]   are gonna go through, that's the Revelation.
[00:08:01.220 --> 00:08:03.220]   And then he goes in, and this is what heaven,
[00:08:03.220 --> 00:08:04.420]   one day, is gonna be like.
[00:08:04.420 --> 00:08:06.900]   So we're gonna pick it up in verse one of chapter 21,
[00:08:06.900 --> 00:08:08.740]   as John describes what he saw.
[00:08:08.740 --> 00:08:11.980]   John speaking.
[00:08:11.980 --> 00:08:16.180]   Then I saw a new heaven and a new earth.
[00:08:16.180 --> 00:08:20.300]   For the first heaven and the first earth,
[00:08:20.300 --> 00:08:22.460]   that's this one, had passed away,
[00:08:22.460 --> 00:08:24.060]   and there was no longer any sea.
[00:08:24.060 --> 00:08:26.820]   That he sees this new heaven and this new earth.
[00:08:26.820 --> 00:08:28.580]   And he says there's no sea on the earth.
[00:08:28.580 --> 00:08:29.420]   What does that mean?
[00:08:29.420 --> 00:08:32.620]   The sea in today's day on our planet right now
[00:08:32.980 --> 00:08:37.980]   is 97% of the water on planet Earth is undrinkable.
[00:08:37.980 --> 00:08:38.900]   Did you know that?
[00:08:38.900 --> 00:08:40.660]   There's too much salt in it, or it's not clean enough.
[00:08:40.660 --> 00:08:42.220]   In other words, it provides one purpose
[00:08:42.220 --> 00:08:43.820]   and one purpose alone.
[00:08:43.820 --> 00:08:46.780]   Or the primary thing it does is divide people.
[00:08:46.780 --> 00:08:47.780]   It separates us.
[00:08:47.780 --> 00:08:49.540]   And he says in this new heavens and this new earth,
[00:08:49.540 --> 00:08:52.740]   there's no sea, it's like there's no division among man.
[00:08:52.740 --> 00:08:53.900]   And he says this.
[00:08:53.900 --> 00:08:56.340]   And I saw the holy city, the new Jerusalem,
[00:08:56.340 --> 00:08:59.420]   coming down out of heaven from God,
[00:08:59.420 --> 00:09:02.220]   prepared as a bride, beautifully dressed
[00:09:02.220 --> 00:09:03.580]   for her husband.
[00:09:03.580 --> 00:09:05.780]   And I heard a loud voice from the throne saying,
[00:09:05.780 --> 00:09:10.780]   look, God's dwelling place is now among the people.
[00:09:10.780 --> 00:09:11.840]   He will dwell with them.
[00:09:11.840 --> 00:09:15.380]   God will dwell with mankind, and they will be his people.
[00:09:15.380 --> 00:09:19.140]   And God himself will be with them and be their God.
[00:09:19.140 --> 00:09:23.420]   And he will wipe away every tear from their eyes.
[00:09:23.420 --> 00:09:28.420]   There will be no more death or mourning or crying or pain,
[00:09:28.420 --> 00:09:31.660]   for the old order of things has passed away.
[00:09:32.300 --> 00:09:33.820]   He who is seated on the throne says,
[00:09:33.820 --> 00:09:35.320]   I'm making everything new.
[00:09:35.320 --> 00:09:37.620]   Then he said, write this down,
[00:09:37.620 --> 00:09:40.280]   for these words are faithful and true.
[00:09:40.280 --> 00:09:42.940]   A first idea I wanna talk about is what is heaven like?
[00:09:42.940 --> 00:09:44.300]   And we're told, some indication,
[00:09:44.300 --> 00:09:46.360]   heaven is this earth made new.
[00:09:46.360 --> 00:09:47.740]   It's a new heavens and a new earth.
[00:09:47.740 --> 00:09:49.440]   It is like earth 2.0.
[00:09:49.440 --> 00:09:50.780]   So in other words, if you have this idea
[00:09:50.780 --> 00:09:52.660]   of what heaven is like 'cause you're kind of floating around
[00:09:52.660 --> 00:09:56.080]   and the clouds up there and someday, you're off.
[00:09:56.080 --> 00:09:58.340]   The Bible teaches that what we're gonna experience
[00:09:58.340 --> 00:10:02.100]   is this earth that we're on resurrected or made new.
[00:10:02.100 --> 00:10:05.300]   This earth, but only in 2.0 version.
[00:10:05.300 --> 00:10:09.180]   Everything wrong with this earth, restored, made right,
[00:10:09.180 --> 00:10:11.300]   everything broken, fixed, and put back together
[00:10:11.300 --> 00:10:14.000]   that as God originally intended and designed it
[00:10:14.000 --> 00:10:16.820]   at the very beginning in the Garden of Eden
[00:10:16.820 --> 00:10:20.420]   in Genesis chapter one, and man introduced sin
[00:10:20.420 --> 00:10:22.880]   and everything fractured, and the Bible teaches
[00:10:22.880 --> 00:10:24.580]   that everything will be restored and made new.
[00:10:24.580 --> 00:10:27.140]   In fact, in Romans chapter eight, if you have a Bible,
[00:10:27.140 --> 00:10:29.700]   you can read that later or you can read it later tonight.
[00:10:29.700 --> 00:10:30.700]   You can write it in Romans chapter eight.
[00:10:30.700 --> 00:10:33.580]   Paul begins to talk about creation and he says,
[00:10:33.580 --> 00:10:36.720]   "The world around us, it's like it remembers
[00:10:36.720 --> 00:10:39.580]   "not being subjected to futility," is what he says.
[00:10:39.580 --> 00:10:41.700]   "It remembers what it was like to not be broken,
[00:10:41.700 --> 00:10:44.340]   "that the creation," it says, "longs," Paul says,
[00:10:44.340 --> 00:10:46.160]   "every tree, everything that you see,
[00:10:46.160 --> 00:10:47.720]   "the mountains, the sea, the ocean,
[00:10:47.720 --> 00:10:50.220]   "all of it longs to be set free,"
[00:10:50.220 --> 00:10:52.080]   Paul says in Romans chapter eight,
[00:10:52.080 --> 00:10:54.700]   "from the bondage that came with sin."
[00:10:54.700 --> 00:10:56.860]   It longs to experience being set free
[00:10:56.860 --> 00:10:59.800]   and there's gonna come a day where everything is set free,
[00:10:59.800 --> 00:11:04.940]   where every animal, every plant, everything will be set free.
[00:11:04.940 --> 00:11:07.220]   This earth will be entirely made new.
[00:11:07.220 --> 00:11:09.700]   There's gonna be a new Mount Everest.
[00:11:09.700 --> 00:11:13.220]   There's gonna be a new, like a redeemed or restored,
[00:11:13.220 --> 00:11:15.220]   made new again Hawaii, think about that.
[00:11:15.220 --> 00:11:16.500]   There's gonna be a new Dallas,
[00:11:16.500 --> 00:11:18.140]   hopefully with more things to do.
[00:11:18.140 --> 00:11:21.380]   There's gonna be a new, wherever you live,
[00:11:21.380 --> 00:11:23.180]   wherever you're from, all of it will be made new.
[00:11:23.180 --> 00:11:25.540]   Here's why that's important, because that means
[00:11:25.540 --> 00:11:27.780]   that it changes the way that you live this life.
[00:11:27.780 --> 00:11:29.260]   Like you don't have to, if you're a Christian,
[00:11:29.260 --> 00:11:30.780]   you're gonna spend eternity and eternity
[00:11:30.780 --> 00:11:33.140]   and forever and ever on the new earth,
[00:11:33.140 --> 00:11:37.980]   in a earth 2.0, where everything good about this earth
[00:11:37.980 --> 00:11:39.740]   is you're currently experiencing and is there,
[00:11:39.740 --> 00:11:43.180]   only it's even better and it has nothing,
[00:11:43.180 --> 00:11:45.820]   the curse of sin that's a part of it.
[00:11:45.820 --> 00:11:47.380]   It means that you don't have to have a bucket list
[00:11:47.380 --> 00:11:49.380]   if you're a Christian, because you're gonna,
[00:11:49.380 --> 00:11:50.780]   you can just have a list, 'cause you're like,
[00:11:50.780 --> 00:11:52.480]   "Hey, look, I can go to Everest in this life
[00:11:52.480 --> 00:11:55.500]   "or in the next and I can't die in the next one."
[00:11:55.500 --> 00:11:57.660]   And, "Or I can go to Hawaii in this one,
[00:11:57.660 --> 00:12:00.300]   "or I can go to Hawaii 2.0, maybe I'll wait for that one."
[00:12:00.300 --> 00:12:01.780]   And it can allow you that, "Man, I'm gonna do
[00:12:01.780 --> 00:12:04.380]   "maybe the only thing that I can't do in eternity
[00:12:04.380 --> 00:12:05.340]   "in the new heavens and earth,"
[00:12:05.340 --> 00:12:06.780]   which is tell people about Jesus.
[00:12:06.780 --> 00:12:08.140]   I don't have to spend my life being like,
[00:12:08.140 --> 00:12:09.940]   "How am I gonna get the most adventures
[00:12:09.940 --> 00:12:12.080]   "and experiences for me in this life?"
[00:12:12.080 --> 00:12:13.740]   Because I'm gonna have forever and ever and ever,
[00:12:13.740 --> 00:12:15.500]   I don't have to have a bucket list.
[00:12:15.500 --> 00:12:16.660]   I can just have a list.
[00:12:16.660 --> 00:12:21.300]   What the Bible teaches about where we are right now
[00:12:22.780 --> 00:12:26.460]   is that we are not at the final destination.
[00:12:26.460 --> 00:12:29.060]   There's gonna come a day where everything
[00:12:29.060 --> 00:12:31.620]   broken in this world will be made new.
[00:12:31.620 --> 00:12:34.780]   And that's ultimately where we're gonna spend eternity.
[00:12:34.780 --> 00:12:36.420]   It's like we're at the airport.
[00:12:36.420 --> 00:12:38.300]   Here's what I mean by that.
[00:12:38.300 --> 00:12:39.740]   Tomorrow I'm gonna go to an airport,
[00:12:39.740 --> 00:12:41.660]   'cause we're flying out of town for something.
[00:12:41.660 --> 00:12:43.800]   And I don't know if you've been to an airport recently,
[00:12:43.800 --> 00:12:46.580]   here's what every person at the airport has in common.
[00:12:46.580 --> 00:12:48.860]   No one wants to be there, okay?
[00:12:48.860 --> 00:12:50.900]   It's, I mean, true, it's one of the few places in life
[00:12:50.900 --> 00:12:52.680]   where everyone's like, "Yeah, I don't wanna be here.
[00:12:52.680 --> 00:12:56.940]   "I'm waiting here in order to get to my destination."
[00:12:56.940 --> 00:12:58.740]   Like truly, you look around and it's,
[00:12:58.740 --> 00:13:00.060]   there's some places in life you go
[00:13:00.060 --> 00:13:02.820]   and some people wanna be there and some people don't.
[00:13:02.820 --> 00:13:04.180]   And then there's places like the airport
[00:13:04.180 --> 00:13:06.460]   where it's like literally everyone is like,
[00:13:06.460 --> 00:13:09.500]   "I am, this is not where I'm supposed to be right now.
[00:13:09.500 --> 00:13:11.340]   "I can't wait to get to my final destination."
[00:13:11.340 --> 00:13:13.640]   That's what the Bible says this earth is like.
[00:13:13.640 --> 00:13:18.580]   That it is a place where it is not your final destination.
[00:13:18.580 --> 00:13:20.740]   And so as crazy as it would be for someone to be like,
[00:13:20.740 --> 00:13:22.700]   "I'm gonna post up shop and really go all in
[00:13:22.700 --> 00:13:25.420]   "investing in my little chair at the airport
[00:13:25.420 --> 00:13:26.860]   "because this is my life.
[00:13:26.860 --> 00:13:28.980]   "I'm gonna really invest here and this is what I care about."
[00:13:28.980 --> 00:13:32.300]   That's how it talks about this world or this earth.
[00:13:32.300 --> 00:13:34.220]   It would be just as crazy for us
[00:13:34.220 --> 00:13:37.120]   that ultimately it is not the destination
[00:13:37.120 --> 00:13:39.260]   that you and I will spend our lives.
[00:13:39.260 --> 00:13:41.100]   And the destination we will spend our lives
[00:13:41.100 --> 00:13:42.420]   is crazy as it thinks to be like,
[00:13:42.420 --> 00:13:44.420]   "How amazing is heaven gonna be?"
[00:13:44.420 --> 00:13:47.300]   Everything broken in your world and in my world
[00:13:47.300 --> 00:13:49.140]   will be no more, the curse will be over.
[00:13:49.140 --> 00:13:51.100]   There will be no more breakups.
[00:13:51.100 --> 00:13:52.620]   There will be no more job loss.
[00:13:52.620 --> 00:13:54.980]   There will be no more cancer, no more death,
[00:13:54.980 --> 00:13:57.700]   no more sickness, no more back pain, no more balding,
[00:13:57.700 --> 00:14:00.900]   no more need for medical attention,
[00:14:00.900 --> 00:14:04.740]   no more anything wrong with this world.
[00:14:04.740 --> 00:14:07.620]   No more battle of the bolds or fight against gravity.
[00:14:07.620 --> 00:14:10.920]   You're gonna have totally redeemed and glorified bodies.
[00:14:10.920 --> 00:14:14.800]   That's what the Bible teaches awaits you and me.
[00:14:14.800 --> 00:14:18.440]   And it will be fully inside of the presence of God
[00:14:18.440 --> 00:14:20.180]   in His very first action we're told.
[00:14:20.180 --> 00:14:21.520]   Did you read it?
[00:14:21.520 --> 00:14:23.820]   What's the very first thing that God does?
[00:14:23.820 --> 00:14:25.900]   Is it sit you down and scold you?
[00:14:25.900 --> 00:14:26.820]   Hey, let me tell you, all right,
[00:14:26.820 --> 00:14:27.940]   let's play the clip here, huh?
[00:14:27.940 --> 00:14:28.900]   What were you thinking here?
[00:14:28.900 --> 00:14:29.900]   Let's talk about this one.
[00:14:29.900 --> 00:14:31.000]   Is that what God does?
[00:14:31.000 --> 00:14:36.020]   No, it's like the most intimate act you could do.
[00:14:36.020 --> 00:14:39.460]   He reaches across in the same hands that were crucified,
[00:14:39.460 --> 00:14:42.080]   wipes away the tears of His children.
[00:14:42.080 --> 00:14:44.660]   I mean, how intimate is that?
[00:14:44.660 --> 00:14:46.860]   I mean, if I was to come up, if you were crying
[00:14:46.860 --> 00:14:48.660]   and I just came up and I was like,
[00:14:48.660 --> 00:14:50.180]   (congregation laughing)
[00:14:50.180 --> 00:14:53.060]   you may take a swing and be like, what are you doing, man?
[00:14:53.060 --> 00:14:56.520]   It's like a father wiping away his child's tears.
[00:14:56.520 --> 00:14:58.460]   And that's what awaits us.
[00:14:58.460 --> 00:14:59.900]   And that's the very first act that He does.
[00:14:59.900 --> 00:15:02.580]   What else awaits us is a pleasure, the Bible says,
[00:15:02.580 --> 00:15:04.180]   that comes from being in His presence.
[00:15:04.180 --> 00:15:07.120]   It says in His presence, Psalm 16,
[00:15:07.120 --> 00:15:10.140]   there is pleasures forever.
[00:15:10.140 --> 00:15:12.200]   Like so many pleasures and in such a level
[00:15:12.200 --> 00:15:15.140]   you can't even begin to comprehend them is what it teaches.
[00:15:15.140 --> 00:15:17.580]   I mean, truly, this is where I think it almost breaks down
[00:15:17.580 --> 00:15:22.140]   and it becomes hard for us to even have a knowledge
[00:15:22.140 --> 00:15:24.020]   of what could possibly await us.
[00:15:24.020 --> 00:15:27.360]   Because we don't have a category for the pleasures
[00:15:27.360 --> 00:15:29.500]   of an eternal realm, an eternal heaven
[00:15:29.500 --> 00:15:31.540]   where everything is healed and everything is right.
[00:15:31.540 --> 00:15:33.260]   We only have the pleasures of this world
[00:15:33.260 --> 00:15:34.100]   to kind of compare it.
[00:15:34.100 --> 00:15:37.100]   It's like this, it would be like attempting to explain
[00:15:37.100 --> 00:15:40.940]   the pleasure of sex to a child who thinks
[00:15:40.940 --> 00:15:43.380]   the highest pleasure in the universe is chocolate.
[00:15:43.380 --> 00:15:45.300]   They would be like, what is it like?
