
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:16.800 --> 00:03:18.200]   You'll bump into a coffee machine.
[00:03:18.200 --> 00:03:19.440]   Coffee machine, trust Christ.
[00:03:19.440 --> 00:03:21.400]   He's the guy who shares it with anybody and everybody.
[00:03:21.400 --> 00:03:23.200]   And for me, that's just not my story.
[00:03:23.200 --> 00:03:26.880]   I have to be more intentional and more to work at it.
[00:03:26.880 --> 00:03:28.000]   And here's why.
[00:03:28.000 --> 00:03:30.640]   'Cause unlike when you're talking about a dentist
[00:03:30.640 --> 00:03:34.760]   or about your favorite place to shop for clothes
[00:03:34.760 --> 00:03:36.880]   or store the best deal or this website
[00:03:36.880 --> 00:03:38.560]   that you gotta check out, unlike all those different things
[00:03:38.560 --> 00:03:40.060]   where you could talk about, when it comes
[00:03:40.060 --> 00:03:44.020]   to the topic of faith, those other things are not offensive.
[00:03:44.020 --> 00:03:46.760]   But there's something when you bring up the idea
[00:03:46.760 --> 00:03:50.480]   of Jesus or faith, religion, where all of a sudden,
[00:03:50.480 --> 00:03:52.120]   there's just a heightened sensitivity
[00:03:52.120 --> 00:03:54.800]   that everybody else feels, where people can get offended
[00:03:54.800 --> 00:03:57.360]   or we're afraid we're going to offend someone
[00:03:57.360 --> 00:04:00.280]   in a way that those other topics typically don't.
[00:04:00.280 --> 00:04:01.120]   And here's why.
[00:04:01.120 --> 00:04:03.840]   Because of the bad advice we're gonna talk about tonight.
[00:04:03.840 --> 00:04:07.360]   That we live in a world who has been saturated
[00:04:07.360 --> 00:04:10.120]   or we as Americans live in a culture that's been saturated
[00:04:10.120 --> 00:04:13.040]   with the bad advice tonight, which is don't impose
[00:04:13.040 --> 00:04:15.280]   your beliefs on people.
[00:04:15.280 --> 00:04:17.200]   That you and I, you can't impose your beliefs on people.
[00:04:17.200 --> 00:04:18.520]   You shouldn't impose your beliefs on people.
[00:04:18.520 --> 00:04:21.360]   You shouldn't impose your faith or religion on people.
[00:04:21.360 --> 00:04:22.440]   And tonight, we're gonna explore
[00:04:22.440 --> 00:04:25.320]   why that is such bad advice.
[00:04:25.320 --> 00:04:28.680]   Not only from the verses that we're gonna see,
[00:04:28.680 --> 00:04:30.560]   but for those of us who are Christians in the room,
[00:04:30.560 --> 00:04:32.080]   it's bad advice just from the words of Jesus,
[00:04:32.080 --> 00:04:34.400]   who says, man, to not impose your beliefs,
[00:04:34.400 --> 00:04:36.280]   don't hide behind the lie of that bad advice.
[00:04:36.280 --> 00:04:37.880]   You are the light of the world.
[00:04:37.880 --> 00:04:39.280]   You are the light of your apartment complex,
[00:04:39.280 --> 00:04:40.960]   your workplace, the cubicle.
[00:04:40.960 --> 00:04:43.080]   You are the light of your family, if you're a believer,
[00:04:43.080 --> 00:04:43.900]   if you're a Christian.
[00:04:43.900 --> 00:04:45.160]   Tonight, we're gonna talk about Christians
[00:04:45.160 --> 00:04:50.040]   and explore why it is such bad advice, if you buy the lie,
[00:04:50.040 --> 00:04:53.200]   that you should not impose your beliefs
[00:04:53.200 --> 00:04:55.600]   on the world around you, on those who live near you,
[00:04:55.600 --> 00:04:57.360]   those who work by you.
[00:04:57.360 --> 00:04:59.400]   Specifically, we're gonna see from the Apostle Paul
[00:04:59.400 --> 00:05:03.120]   why that's such bad advice and how we share our faith
[00:05:03.120 --> 00:05:05.280]   or what is the method by which we share our faith.
[00:05:05.280 --> 00:05:07.000]   We're gonna be in Acts chapter 17,
[00:05:07.000 --> 00:05:09.980]   where Paul lays out as clear as any other place
[00:05:09.980 --> 00:05:12.280]   through his own life and his example,
[00:05:12.280 --> 00:05:14.880]   his motivation for sharing his faith,
[00:05:14.880 --> 00:05:17.360]   the method that he uses to share his faith,
[00:05:17.360 --> 00:05:19.520]   and the mixed reactions that always happen
[00:05:19.520 --> 00:05:22.960]   anytime you share faith, 'cause this is further what I know.
[00:05:22.960 --> 00:05:24.720]   80%, a recent poll came out and said,
[00:05:24.720 --> 00:05:26.040]   80% of people who are Christians,
[00:05:26.040 --> 00:05:27.480]   so if you're a Christian, talking to you in the room,
[00:05:27.480 --> 00:05:28.400]   say, "Hey, man, I trust you."
[00:05:28.400 --> 00:05:31.360]   80% of Christians say, "Man, I have a personal responsibility
[00:05:31.360 --> 00:05:33.480]   "before God to share my faith."
[00:05:33.480 --> 00:05:37.620]   And the same poll found that the vast majority of those
[00:05:37.620 --> 00:05:40.420]   has said that, "Not only do I believe I'm supposed to,
[00:05:40.420 --> 00:05:42.520]   "but I haven't any time in recent history.
[00:05:42.520 --> 00:05:43.840]   "Within the last six to 12 months,
[00:05:43.840 --> 00:05:45.580]   "I have not shared with anybody."
[00:05:45.580 --> 00:05:48.720]   So there's some great divide that exists for many of us,
[00:05:48.720 --> 00:05:50.440]   and that was in America, in a USA poll,
[00:05:50.440 --> 00:05:51.540]   as it relates to the Christian church
[00:05:51.540 --> 00:05:54.040]   that they believe I should share, I just don't.
[00:05:54.040 --> 00:05:56.400]   And tonight, we're gonna look at why that's such a tragedy
[00:05:56.400 --> 00:05:58.320]   and how we can overcome it.
[00:05:58.320 --> 00:06:00.000]   We're gonna be in Acts chapter 17.
[00:06:00.000 --> 00:06:02.520]   If you have a Bible foot there, Matthew, Mark, Luke, Acts.
[00:06:02.520 --> 00:06:03.600]   And let me set the scene.
[00:06:03.600 --> 00:06:05.840]   Acts is essentially the story of the early church.
[00:06:05.840 --> 00:06:08.400]   So Jesus leaves, and the book of Acts
[00:06:08.400 --> 00:06:10.920]   is all about the apostles in kind of the early church days.
[00:06:10.920 --> 00:06:12.740]   And it's the apostle Paul,
[00:06:12.740 --> 00:06:17.200]   who was the artist formerly known as Saul,
[00:06:17.200 --> 00:06:18.580]   who spent the first half of his life
[00:06:18.580 --> 00:06:20.960]   trying to kill Christianity, stop Christianity,
[00:06:20.960 --> 00:06:23.440]   meets Jesus, and spends the next half of his life
[00:06:23.440 --> 00:06:25.280]   trying to spread Christianity.
[00:06:25.280 --> 00:06:26.840]   Here's what's going on in Acts chapter 17.
[00:06:26.840 --> 00:06:28.000]   Paul has been hanging out,
[00:06:28.000 --> 00:06:29.240]   he's been spreading the message of Jesus
[00:06:29.240 --> 00:06:31.200]   all over the place, all over the ancient world.
[00:06:31.200 --> 00:06:33.400]   He's in Athens, he's waiting for a couple friends.
[00:06:33.400 --> 00:06:35.640]   He's hanging out in the city of Athens.
[00:06:35.640 --> 00:06:36.860]   And that's where our story's gonna pick up.
[00:06:36.860 --> 00:06:37.980]   Here's all you gotta know about Athens.
[00:06:37.980 --> 00:06:42.000]   Athens was like the cultural hub of the day.
[00:06:42.000 --> 00:06:44.720]   It was the religious hub of the ancient world.
[00:06:44.720 --> 00:06:48.200]   It was a port city, it was a city of incredible influence.
[00:06:48.200 --> 00:06:51.360]   Olympics started there, Western philosophy started there,
[00:06:51.360 --> 00:06:55.480]   Socrates, Plato, Aristotle, all those guys
[00:06:55.480 --> 00:06:57.600]   that you heard about once in philosophy class years ago.
[00:06:57.600 --> 00:06:59.620]   All those guys were from the city of Athens.
[00:06:59.620 --> 00:07:02.880]   And Paul shows up, and what he sees inside of the city
[00:07:02.880 --> 00:07:03.760]   moves him to Acts.
[00:07:03.760 --> 00:07:06.360]   So here's where we're gonna pick up the story, verse 16.
[00:07:06.360 --> 00:07:13.320]   While Paul was waiting for them in Athens,
[00:07:13.320 --> 00:07:16.320]   he was greatly distressed, so he's waiting for his friends,
[00:07:16.320 --> 00:07:18.960]   and he's greatly distressed to see the city
[00:07:18.960 --> 00:07:20.200]   was full of idols.
[00:07:20.200 --> 00:07:23.120]   And Paul looks around inside of the city of Athens,
[00:07:23.120 --> 00:07:24.880]   and all of a sudden, and the word distressed
[00:07:24.880 --> 00:07:26.800]   is like a heart-wrenching.
[00:07:26.800 --> 00:07:28.280]   But he looks around and sees idols everywhere.
[00:07:28.280 --> 00:07:30.300]   We know from other writings of the day
[00:07:30.300 --> 00:07:33.520]   that there were 25 to 30,000 idols inside of Athens.
[00:07:33.520 --> 00:07:36.480]   It is a common saying that it's easier to find a God
[00:07:36.480 --> 00:07:38.040]   than a man in Athens.
[00:07:38.040 --> 00:07:39.040]   So Paul looks around everywhere,
[00:07:39.040 --> 00:07:42.080]   he looks and sees these different gods or false idols
[00:07:42.080 --> 00:07:43.480]   to these different things that they worshiped,
[00:07:43.480 --> 00:07:45.280]   and here's what happens.
[00:07:45.280 --> 00:07:47.320]   So this distressing moves him, and he does something.
[00:07:47.320 --> 00:07:50.640]   So he reasoned in the synagogue with both Jews
[00:07:50.640 --> 00:07:54.000]   and God-fearing Greeks, as well as in the marketplace,
[00:07:54.000 --> 00:07:56.040]   day by day with those who happened to be there.
[00:07:56.040 --> 00:07:58.480]   So Paul moves to Act.
[00:07:58.480 --> 00:08:00.360]   This distressing moves him to begin having
[00:08:00.360 --> 00:08:02.240]   these different conversations with people.
[00:08:02.240 --> 00:08:04.080]   And he begins reasoning with them about their faith
[00:08:04.080 --> 00:08:06.080]   and about what he believes in Jesus.
[00:08:06.080 --> 00:08:07.520]   And all of a sudden, this debate happens.
[00:08:07.520 --> 00:08:11.600]   A group of Epicureans, which is like a class of people,
[00:08:11.600 --> 00:08:13.960]   be like the Republicans or Democrats,
[00:08:13.960 --> 00:08:15.360]   or it's kind of a group that's known,
[00:08:15.360 --> 00:08:16.920]   identified with this belief.
[00:08:16.920 --> 00:08:19.000]   Epicureans, here's all you need to know about them.
[00:08:19.000 --> 00:08:22.520]   There are people who believed there is no afterlife.
[00:08:22.520 --> 00:08:24.720]   They essentially, they and Drake would get along,
[00:08:24.720 --> 00:08:27.200]   live by the motto, YOLO, eat, drink, and be merry,
[00:08:27.200 --> 00:08:28.040]   'cause tomorrow we die.
[00:08:28.040 --> 00:08:30.080]   So Epicureans are there, and Stoics,
[00:08:30.080 --> 00:08:32.240]   who essentially live by CrossFit,
[00:08:32.240 --> 00:08:34.440]   that life is about discipline.
[00:08:34.440 --> 00:08:38.920]   They begin to debate with Paul, and some of them asked,
[00:08:38.920 --> 00:08:41.840]   "What is this babbler trying to say?"
[00:08:41.840 --> 00:08:43.200]   And others remarked,
[00:08:43.200 --> 00:08:46.480]   "He seems to be advocating foreign gods."
[00:08:46.480 --> 00:08:50.320]   They said this because Paul was preaching the good news
[00:08:50.320 --> 00:08:53.560]   about Jesus and the resurrection.
[00:08:53.560 --> 00:08:56.760]   That Paul shows up, and he sees this city full of idols,
[00:08:56.760 --> 00:08:57.920]   and he sees everywhere that he looks,
[00:08:57.920 --> 00:08:59.120]   these different gods that they're worshiping.
[00:08:59.120 --> 00:09:01.240]   And all of a sudden, because he knows the one true God,
[00:09:01.240 --> 00:09:03.840]   he's moved not to begin to go picket Athens
[00:09:03.840 --> 00:09:05.680]   and be like, "We're gonna boycott this city,"
[00:09:05.680 --> 00:09:06.580]   and he's not Snapchatting,
[00:09:06.580 --> 00:09:08.200]   "Can you believe these crazy people?"
[00:09:08.200 --> 00:09:09.960]   He's moved to begin to share his faith
[00:09:09.960 --> 00:09:11.520]   with those in the marketplace.
[00:09:11.520 --> 00:09:13.440]   He begins to reach out and talk about Jesus
[00:09:13.440 --> 00:09:14.600]   and the resurrection.
[00:09:14.600 --> 00:09:16.680]   Why would Paul feel like he has the right
[00:09:16.680 --> 00:09:18.040]   to share with these people?
[00:09:18.040 --> 00:09:22.160]   Because Paul knew, and Paul was driven by a motivation,
[00:09:22.160 --> 00:09:26.800]   that it is not loving to know the truth about Jesus,
[00:09:26.800 --> 00:09:28.280]   to know the truth about eternal life,
[00:09:28.280 --> 00:09:30.300]   and to not share it with people.
[00:09:30.300 --> 00:09:32.000]   That Paul was driven, or his motivation,
[00:09:32.000 --> 00:09:34.100]   just like our motivation, is that of compassion.
[00:09:34.100 --> 00:09:35.920]   The reason why Paul looks around at a city
[00:09:35.920 --> 00:09:37.000]   that's full of idol worship,
[00:09:37.000 --> 00:09:38.240]   that has all kinds of different gods
[00:09:38.240 --> 00:09:39.260]   that they're worshiping, and then go,
[00:09:39.260 --> 00:09:41.040]   "Ah, yeah, teach his own, it'll be okay."
[00:09:41.040 --> 00:09:42.200]   The reason why he doesn't do that
[00:09:42.200 --> 00:09:43.640]   is because he's moved with compassion,
[00:09:43.640 --> 00:09:46.000]   that I know the one true God,
[00:09:46.000 --> 00:09:48.400]   and it would be unloving for me to sit here silent
[00:09:48.400 --> 00:09:50.120]   and to not share my faith.
[00:09:50.120 --> 00:09:52.480]   Paul, our first idea from the text,
[00:09:52.480 --> 00:09:54.800]   his motivation, just like ours, is compassion.
[00:09:54.800 --> 00:09:56.040]   The motivation that believers have,
[00:09:56.040 --> 00:09:57.800]   if you and I are ever gonna move to share faith,
[00:09:57.800 --> 00:10:00.000]   or the motivation that should move us to share faith,
[00:10:00.000 --> 00:10:02.120]   is that of compassion, that like Eminem said,
[00:10:02.120 --> 00:10:04.080]   there's a place called heaven and a place called hell,
[00:10:04.080 --> 00:10:05.520]   and everyone will spend eternity
[00:10:05.520 --> 00:10:06.920]   at one of those two places.
[00:10:06.920 --> 00:10:11.260]   That everyone lives forever somewhere.
[00:10:11.260 --> 00:10:14.520]   That every person, red, yellow, black, and white,
[00:10:14.520 --> 00:10:16.000]   every person you've ever interacted with,
[00:10:16.000 --> 00:10:17.620]   the person who bags your groceries,
[00:10:17.620 --> 00:10:19.680]   the person in the apartment complex above you,
[00:10:19.680 --> 00:10:21.780]   the person that sits next to you at work,
[00:10:21.780 --> 00:10:26.920]   every person in your family, immediate and extended,
[00:10:26.920 --> 00:10:29.280]   everyone you've ever been eyeball to eyeball with
[00:10:29.280 --> 00:10:32.100]   is someone who will spend and live eternally,
[00:10:32.100 --> 00:10:34.760]   either in heaven or in hell, and this moves Paul,
[00:10:34.760 --> 00:10:36.360]   'cause he knows the only way that a person
[00:10:36.360 --> 00:10:39.660]   can have eternal life and experience eternal life in heaven
[00:10:39.660 --> 00:10:42.180]   is by trusting what Jesus did on the cross,
[00:10:42.180 --> 00:10:43.240]   in his death and resurrection.
[00:10:43.240 --> 00:10:44.480]   That's not by being a good person.
[00:10:44.480 --> 00:10:46.880]   Paul knows the only way that a person
[00:10:46.880 --> 00:10:50.320]   can live eternally in heaven and not eternally in hell
[00:10:50.320 --> 00:10:52.520]   is by trusting what Jesus did on the cross.
[00:10:52.520 --> 00:10:55.080]   It would be so unloving for me to keep my mouth shut,
[00:10:55.080 --> 00:10:58.940]   and it moves Paul to begin to open up his mouth and talk.
[00:11:00.880 --> 00:11:03.520]   I mean, what greater motivation
[00:11:03.520 --> 00:11:07.600]   could a group or an organization have
[00:11:07.600 --> 00:11:10.720]   for their mission than the church?
[00:11:10.720 --> 00:11:14.400]   Than the fact that, like, man, every person
[00:11:14.400 --> 00:11:17.880]   that you've ever interacted with is someone
[00:11:17.880 --> 00:11:19.160]   who not only Jesus died for,
[00:11:19.160 --> 00:11:21.280]   but that will live forever with God
[00:11:21.280 --> 00:11:22.500]   or forever apart from him.
[00:11:22.500 --> 00:11:23.400]   What greater motivation,
[00:11:23.400 --> 00:11:24.800]   like a lot of groups have different motivations.
[00:11:24.800 --> 00:11:26.440]   Like if you're a teacher, you have a motivation,
[00:11:26.440 --> 00:11:29.160]   like, hey, get these kids educated so I can pay my bills.
[00:11:29.160 --> 00:11:30.760]   If you're a person who is in sales,
[00:11:30.760 --> 00:11:34.360]   you're like, man, I'm motivated to get more money.
[00:11:34.360 --> 00:11:35.920]   Or maybe you're in construction,
[00:11:35.920 --> 00:11:37.240]   you're motivated to complete a job.
[00:11:37.240 --> 00:11:39.760]   The Apostle Paul shows us the greatest motivation
[00:11:39.760 --> 00:11:42.680]   is that of the one that everyone lives forever somewhere.
[00:11:42.680 --> 00:11:45.080]   And so how can I not share?
[00:11:45.080 --> 00:11:51.160]   I was in Africa a number of years ago,
[00:11:51.160 --> 00:11:53.000]   and I spent essentially a summer in Africa.
[00:11:53.000 --> 00:11:53.920]   And while we were there,
[00:11:53.920 --> 00:11:57.040]   we were in this like East Ugandan village.
[00:11:57.040 --> 00:11:57.860]   It was super remote.
[00:11:57.860 --> 00:12:01.660]   Like we are no electricity, no water in this village
[00:12:01.660 --> 00:12:03.460]   doing some kind of orphanage stuff.
[00:12:03.460 --> 00:12:06.400]   And like, I mean, deep, we're in the bush.
[00:12:06.400 --> 00:12:07.240]   You know where the bush is?
[00:12:07.240 --> 00:12:08.060]   We're there.
[00:12:08.060 --> 00:12:09.580]   And so we're super remote,
[00:12:09.580 --> 00:12:10.620]   and we're hanging out with the villages,
[00:12:10.620 --> 00:12:11.760]   and we're there for about a month.
[00:12:11.760 --> 00:12:13.340]   And while we're there, one of the villagers said,
[00:12:13.340 --> 00:12:14.740]   hey, I wanna have you guys come over
[00:12:14.740 --> 00:12:17.740]   and essentially have something to eat and drink with us.
[00:12:17.740 --> 00:12:19.660]   We go into this guy's house, get there,
[00:12:19.660 --> 00:12:23.460]   walk in the door, he hands me an ice cold Coke, Coca-Cola.
[00:12:23.460 --> 00:12:26.620]   And I'm like, dude, how could this possibly
[00:12:26.620 --> 00:12:27.460]   be here right now?
[00:12:27.460 --> 00:12:29.020]   Like it is a cold Coke.
[00:12:29.020 --> 00:12:31.060]   There's no refrigerators anywhere around here.
[00:12:31.060 --> 00:12:33.640]   What sort of magic trick has this man played?
[00:12:33.640 --> 00:12:36.100]   Where could this possibly have come from?
[00:12:36.100 --> 00:12:37.940]   Here's how it got there.
[00:12:37.940 --> 00:12:41.180]   The guy had boughten or bought it, boughten,
[00:12:41.180 --> 00:12:43.900]   it from a, (laughs)
[00:12:43.900 --> 00:12:45.020]   I need you educators.
[00:12:45.020 --> 00:12:46.820]   You guys didn't do your job, teachers.
[00:12:46.820 --> 00:12:49.700]   (audience laughs)
[00:12:49.700 --> 00:12:50.540]   The guy had bought it.
[00:12:50.540 --> 00:12:52.020]   There was someone in the village who every single day
[00:12:52.020 --> 00:12:53.140]   would sell these Coca-Colas.
[00:12:53.140 --> 00:12:54.300]   How did he get the Coca-Colas
[00:12:54.300 --> 00:12:55.700]   to begin to sell to the villagers?
[00:12:55.700 --> 00:12:57.580]   He would go on his bike and he would ride his bike
[00:12:57.580 --> 00:12:59.500]   and he would meet with a cooler.
[00:12:59.500 --> 00:13:02.220]   He would go pick up at this truck that would show up
[00:13:02.220 --> 00:13:04.220]   and go around to these different remote villages
[00:13:04.220 --> 00:13:05.740]   and he would hand off Coca-Cola.
[00:13:05.740 --> 00:13:07.580]   The guy would take the Coca-Cola on his bike.
[00:13:07.580 --> 00:13:08.640]   He would go around, he would sell.
[00:13:08.640 --> 00:13:10.060]   That's how he made a living.
[00:13:10.060 --> 00:13:13.340]   Now, so that's how we got the Coca-Cola there.
[00:13:13.340 --> 00:13:14.540]   Now let me ask you this.
[00:13:14.540 --> 00:13:20.700]   What motivated Coca-Cola to get the product
[00:13:20.700 --> 00:13:23.460]   into the hands of East remote, random people
[00:13:23.460 --> 00:13:24.300]   all over the planet?
[00:13:24.300 --> 00:13:25.740]   People who will never even experience electricity
[00:13:25.740 --> 00:13:27.020]   but they have Coca-Cola.
[00:13:27.020 --> 00:13:30.700]   What could have possibly led to the sequence of events
[00:13:30.700 --> 00:13:32.940]   that ended up with Coca-Cola being in this village?
[00:13:32.940 --> 00:13:34.540]   Here's what I mean.
[00:13:34.540 --> 00:13:37.220]   Was it the fact that somewhere some guy who made Coca-Cola
[00:13:37.220 --> 00:13:38.900]   was like, "This is an incredible product.
[00:13:38.900 --> 00:13:40.460]   "It's life-changing.
[00:13:40.460 --> 00:13:42.740]   "The nutritional value here is incredible.
[00:13:42.740 --> 00:13:45.200]   "We gotta get it in the hands of every African out there,
[00:13:45.200 --> 00:13:46.340]   "every person on the planet.
[00:13:46.340 --> 00:13:47.180]   "We gotta get it there."
[00:13:47.180 --> 00:13:48.420]   No, it's not the right Coke.
[00:13:48.420 --> 00:13:49.360]   It's like, "We gotta get it everywhere
[00:13:49.360 --> 00:13:50.200]   "'cause it's a great product."
[00:13:50.200 --> 00:13:51.900]   It's terrible for you nutritionally.
[00:13:52.780 --> 00:13:55.100]   And you could leave a nail in there for a few days
[00:13:55.100 --> 00:13:55.940]   and it'll disintegrate.
[00:13:55.940 --> 00:13:57.420]   That can't be good, whatever that means.
[00:13:57.420 --> 00:13:58.700]   So it's not because of that reason.
[00:13:58.700 --> 00:14:01.300]   It's for one reason and one reason only, which is what?
[00:14:01.300 --> 00:14:03.860]   Money.
[00:14:03.860 --> 00:14:06.780]   That in some C-suite somewhere, there's some CEO
[00:14:06.780 --> 00:14:08.540]   in some high-rise on the eighth floor going,
[00:14:08.540 --> 00:14:10.540]   "We gotta get Coca-Cola in more places
[00:14:10.540 --> 00:14:12.360]   "and more spaces into the hands of more people
[00:14:12.360 --> 00:14:13.200]   "all over the planet.
[00:14:13.200 --> 00:14:15.200]   "We're gonna fill the Great Commission of Coca-Cola.
[00:14:15.200 --> 00:14:18.460]   "Every country in the entire world will have Coca-Cola."
[00:14:18.460 --> 00:14:19.300]   Why?
[00:14:19.300 --> 00:14:21.500]   For one reason, money.
[00:14:22.500 --> 00:14:26.100]   Little pieces of green paper with dead presidents on it.
[00:14:26.100 --> 00:14:29.180]   And this thing drives, and Coca-Cola, man,
[00:14:29.180 --> 00:14:31.700]   they have fulfilled almost their Great Commission.
[00:14:31.700 --> 00:14:33.140]   It's on every country on the planet
[00:14:33.140 --> 00:14:35.140]   except for Saudi Arabia and North Korea.
