
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:07:03.280 --> 00:07:07.280]   I'll say it again so you can tweet it out,
[00:07:07.280 --> 00:07:08.880]   write it down, whatever you're going to do,
[00:07:08.880 --> 00:07:12.340]   the love of God cuts through all accusations,
[00:07:12.340 --> 00:07:16.280]   condemnation and separation
[00:07:16.280 --> 00:07:18.320]   to give you good without reservation.
[00:07:18.320 --> 00:07:20.680]   That is the best summary I could come up with
[00:07:20.680 --> 00:07:23.680]   out of this text, let me read it to you.
[00:07:23.680 --> 00:07:26.340]   We've looked at the Christian life,
[00:07:26.340 --> 00:07:28.500]   we talked about letting the spirit drive,
[00:07:28.500 --> 00:07:30.080]   how we're God's children,
[00:07:30.080 --> 00:07:31.580]   all out of Romans chapter eight,
[00:07:31.580 --> 00:07:33.580]   we talked about how God waits for us
[00:07:33.580 --> 00:07:35.660]   and then last, two weeks ago rather,
[00:07:35.660 --> 00:07:37.180]   we took a break last week from Romans 8,
[00:07:37.180 --> 00:07:39.740]   two weeks ago we talked about how God flips
[00:07:39.740 --> 00:07:42.180]   everything for your good and so Paul says,
[00:07:42.180 --> 00:07:45.040]   what then, if this is true, what then,
[00:07:45.040 --> 00:07:47.420]   shall we say in response to these things?
[00:07:47.420 --> 00:07:49.900]   If God is for us, who can be against us?
[00:07:49.900 --> 00:07:53.060]   He who did not spare his own son
[00:07:53.060 --> 00:07:55.720]   but gave him up for us all,
[00:07:55.720 --> 00:07:58.040]   how will he not also along with him
[00:07:58.040 --> 00:08:00.740]   graciously give us all things?
[00:08:00.740 --> 00:08:04.140]   Who will bring any charge against those whom God has chosen?
[00:08:04.140 --> 00:08:06.460]   It is God who justifies.
[00:08:06.460 --> 00:08:08.140]   Who then is the one who condemns?
[00:08:08.140 --> 00:08:09.580]   No one.
[00:08:09.580 --> 00:08:11.900]   Christ Jesus who died, more than that,
[00:08:11.900 --> 00:08:14.900]   who was raised to life is at the right hand of God
[00:08:14.900 --> 00:08:17.520]   and is also interceding for us.
[00:08:17.520 --> 00:08:20.860]   Who shall separate us from the love of Christ?
[00:08:20.860 --> 00:08:23.540]   Shall trouble or hardship or persecution
[00:08:23.540 --> 00:08:26.740]   or famine or nakedness or danger or sword?
[00:08:26.740 --> 00:08:31.700]   As it is written, for your sake we face death all day long.
[00:08:31.700 --> 00:08:34.660]   We are considered as sheep to be slaughtered.
[00:08:34.660 --> 00:08:38.660]   No, in all these things we are more than conquerors
[00:08:38.660 --> 00:08:39.820]   through him who loved us.
[00:08:39.820 --> 00:08:41.820]   For I am convinced, Paul writes,
[00:08:41.820 --> 00:08:44.060]   for I am convinced that neither death nor life,
[00:08:44.060 --> 00:08:46.060]   neither angels nor demons,
[00:08:46.060 --> 00:08:47.820]   neither the present nor the future,
[00:08:47.820 --> 00:08:50.140]   nor any powers, neither height nor depth,
[00:08:50.140 --> 00:08:52.340]   nor anything else in all creation
[00:08:52.340 --> 00:08:54.460]   will be able to separate us from the love of God
[00:08:54.460 --> 00:08:56.900]   that is in Christ Jesus our Lord.
[00:08:56.900 --> 00:08:59.580]   Amen.
[00:08:59.580 --> 00:09:04.060]   And so we're gonna go through that passage verse by verse.
[00:09:05.060 --> 00:09:08.180]   And then I'm gonna give you four truths from the passage
[00:09:08.180 --> 00:09:12.820]   as we wrap up this amazing chapter in the scriptures.
[00:09:12.820 --> 00:09:15.220]   And so Paul is coming out, hey, you have been,
[00:09:15.220 --> 00:09:16.900]   God is going to glorify you.
[00:09:16.900 --> 00:09:19.760]   This is the specific good that he's giving to you.
[00:09:19.760 --> 00:09:21.140]   We know that in all things,
[00:09:21.140 --> 00:09:23.760]   God works together for the good of those who love him,
[00:09:23.760 --> 00:09:26.060]   who have been called according to his purpose.
[00:09:26.060 --> 00:09:27.780]   And two weeks ago, if you missed it,
[00:09:27.780 --> 00:09:30.580]   listen on the app or online if you missed it,
[00:09:30.580 --> 00:09:31.780]   two weeks ago we talked about
[00:09:31.780 --> 00:09:33.780]   what that good is specifically.
[00:09:33.780 --> 00:09:35.580]   And so Paul says, what then?
[00:09:35.580 --> 00:09:40.420]   I like to picture it like a rap battle or something.
[00:09:40.420 --> 00:09:41.860]   What then?
[00:09:41.860 --> 00:09:45.280]   What then?
[00:09:45.280 --> 00:09:51.500]   Shall we say in response to these things,
[00:09:51.500 --> 00:09:55.440]   if God is for us, who can be against us?
[00:09:55.440 --> 00:09:56.860]   And I think you're tempted to read that
[00:09:56.860 --> 00:09:59.180]   like God is on your team.
[00:09:59.180 --> 00:10:01.740]   Like maybe you're playing three on three basketball
[00:10:01.740 --> 00:10:05.180]   and you've got LeBron James on your team.
[00:10:05.180 --> 00:10:08.460]   And you're thinking, who then can stop us?
[00:10:08.460 --> 00:10:10.840]   That's not what this passage is saying.
[00:10:10.840 --> 00:10:13.820]   It's not saying that God is on your team
[00:10:13.820 --> 00:10:15.420]   and he's a really good player.
[00:10:15.420 --> 00:10:18.060]   It's saying that God is the referee
[00:10:18.060 --> 00:10:19.880]   and he's already said who's won.
[00:10:19.880 --> 00:10:23.140]   He's saying, no, God determines the outcome.
[00:10:23.140 --> 00:10:24.020]   It's been determined.
[00:10:24.020 --> 00:10:26.500]   And as you play the game, you know you've won
[00:10:26.500 --> 00:10:28.680]   because God gets to decide who won.
[00:10:28.680 --> 00:10:30.900]   This is not David and Goliath saying,
[00:10:30.900 --> 00:10:35.220]   oh, that's a giant, but I've got a bigger giant on my side.
[00:10:35.220 --> 00:10:37.260]   No, this is David fighting Goliath saying,
[00:10:37.260 --> 00:10:40.400]   yeah, that's a giant, but my giant controls that giant.
[00:10:40.400 --> 00:10:43.380]   My giant's numbered his days.
[00:10:43.380 --> 00:10:46.540]   My giant knows that he's about to die
[00:10:46.540 --> 00:10:49.640]   by a rock through his forehead, little giant.
[00:10:49.640 --> 00:10:51.660]   Let's go.
[00:10:51.660 --> 00:10:57.140]   He who did not spare his own son,
[00:10:57.140 --> 00:10:59.100]   but gave him up for us all,
[00:10:59.100 --> 00:11:01.300]   how will he not also along with him
[00:11:01.300 --> 00:11:03.340]   graciously give us all things?
[00:11:03.340 --> 00:11:09.580]   In the gospel, God proves himself to be crazy.
[00:11:09.580 --> 00:11:13.120]   Seems blasphemous.
[00:11:13.120 --> 00:11:14.260]   I find it to be true.
[00:11:14.260 --> 00:11:16.700]   I want you to consider if it is that God proves himself
[00:11:16.700 --> 00:11:21.000]   to be crazy out of his mind for you.
[00:11:21.000 --> 00:11:23.780]   You say, well, JP, how can you say that?
[00:11:23.780 --> 00:11:26.700]   Let me just give you a very direct metaphor
[00:11:26.700 --> 00:11:29.000]   or illustration if I might.
[00:11:29.000 --> 00:11:32.740]   If your heart fails and you need a heart transplant,
[00:11:32.740 --> 00:11:36.380]   and I have my son, Weston, my three-year-old son,
[00:11:36.380 --> 00:11:39.280]   whom I love very, very much, my only son,
[00:11:39.280 --> 00:11:42.940]   and I say, you need a new heart, take Weston's.
[00:11:42.940 --> 00:11:45.980]   You can have Weston's heart.
[00:11:45.980 --> 00:11:48.600]   Oh, I love Weston, but you can have his heart
[00:11:48.600 --> 00:11:49.660]   so that you can live.
[00:11:49.660 --> 00:11:53.140]   Would you not think for a moment, man, this guy's crazy.
[00:11:53.140 --> 00:11:54.420]   At least he's crazy about me.
[00:11:54.420 --> 00:11:56.900]   Why? He loves me more than his son.
[00:11:56.900 --> 00:12:00.100]   I mean, as he loves his son, he loves me,
[00:12:00.100 --> 00:12:02.460]   that he would give his own son's heart
[00:12:02.460 --> 00:12:05.300]   so that I might live like this is crazy.
[00:12:05.300 --> 00:12:10.540]   And what you wouldn't do is you wouldn't wonder,
[00:12:10.540 --> 00:12:12.640]   wonder if I can ask him for a stick of gum
[00:12:12.640 --> 00:12:17.100]   or a dollar.
[00:12:17.100 --> 00:12:21.900]   No, you'd be like this guy who is willingly handing over
[00:12:21.900 --> 00:12:24.860]   his son for my life would give me anything.
[00:12:24.860 --> 00:12:27.180]   If he would give his son, he'd give me anything.
[00:12:27.180 --> 00:12:28.740]   This is what this passage says.
[00:12:28.740 --> 00:12:34.300]   Who will bring any charge against those
[00:12:34.300 --> 00:12:35.560]   whom God has chosen?
[00:12:35.560 --> 00:12:36.520]   Verse 33.
[00:12:36.520 --> 00:12:41.360]   It is God who justifies.
[00:12:41.360 --> 00:12:45.500]   It's saying that God is the judge,
[00:12:45.500 --> 00:12:49.900]   and if the judge is for us, if the one who decides
[00:12:49.900 --> 00:12:52.820]   whether you are guilty or innocent is completely,
[00:12:52.820 --> 00:12:56.300]   totally, and radically on your side,
[00:12:56.300 --> 00:12:57.500]   who can be against you?
[00:12:57.500 --> 00:13:02.700]   Who then, verse 34, who then is the one who condemns?
[00:13:02.700 --> 00:13:03.540]   Who?
[00:13:03.540 --> 00:13:05.620]   Who can condemn us?
[00:13:05.620 --> 00:13:06.460]   Right?
[00:13:06.460 --> 00:13:09.100]   He answers it here in the NIV 2011.
[00:13:09.100 --> 00:13:10.800]   It says no one.
[00:13:10.800 --> 00:13:14.020]   Because, and here's why the no one,
[00:13:14.020 --> 00:13:16.540]   because Christ Jesus who died, more than that,
[00:13:16.540 --> 00:13:19.340]   who was raised to life and is now at the right hand of God,
[00:13:19.340 --> 00:13:21.500]   he didn't just die for your sins.
[00:13:21.500 --> 00:13:24.500]   He's alive so that he can intercede for you
[00:13:24.500 --> 00:13:26.460]   on your behalf to God, the creator
[00:13:26.460 --> 00:13:27.300]   of the heavens and the earth.
[00:13:27.300 --> 00:13:29.460]   He's there saying no, he's not guilty.
[00:13:29.460 --> 00:13:30.780]   Remember, I paid for that.
[00:13:30.780 --> 00:13:32.180]   I paid for what she did.
[00:13:32.180 --> 00:13:33.700]   I paid for that abortion.
[00:13:33.700 --> 00:13:35.440]   I paid for that porn addiction.
[00:13:35.440 --> 00:13:36.840]   I paid for that sex.
[00:13:36.840 --> 00:13:38.020]   I paid for that alcoholism.
[00:13:38.020 --> 00:13:39.740]   I paid for that self-righteousness.
[00:13:39.740 --> 00:13:41.980]   I paid for that legalism.
[00:13:41.980 --> 00:13:43.280]   I paid for it on the cross.
[00:13:43.280 --> 00:13:44.120]   They're not guilty.
[00:13:44.120 --> 00:13:45.340]   It's been paid for.
[00:13:45.340 --> 00:13:47.040]   If he's interceding for you,
[00:13:47.040 --> 00:13:50.700]   right, he's at the right hand of God.
[00:13:50.700 --> 00:13:53.540]   He's also interceding for you.
[00:13:53.540 --> 00:13:54.940]   You know what happened in that story?
[00:13:54.940 --> 00:13:55.780]   It's crazy.
[00:13:55.780 --> 00:13:58.780]   There I sat in the back of that police car
[00:13:58.780 --> 00:14:00.900]   waiting for my fate.
[00:14:00.900 --> 00:14:03.360]   Certainly it wasn't going to be good.
[00:14:03.360 --> 00:14:06.900]   And the girls whose house it was woke up.
[00:14:06.900 --> 00:14:10.420]   Police lights in her front yard, you know.
[00:14:10.420 --> 00:14:11.700]   Of course she woke up.
[00:14:11.700 --> 00:14:15.840]   And as guy after guy after guy who was,
[00:14:15.840 --> 00:14:17.940]   they were holding court essentially outside my door.
[00:14:17.940 --> 00:14:18.880]   He's guilty.
[00:14:18.880 --> 00:14:20.660]   He's guilty, that guy.
[00:14:20.660 --> 00:14:22.180]   That guy beat up a girl.
[00:14:22.180 --> 00:14:23.080]   He's guilty.
[00:14:23.080 --> 00:14:26.220]   She comes up.
[00:14:26.220 --> 00:14:27.060]   She goes, no, no.
[00:14:27.060 --> 00:14:30.100]   Hey guys, listen, policemen, come here.
[00:14:30.100 --> 00:14:31.500]   No, this is my house.
[00:14:31.500 --> 00:14:32.560]   I invited these men.
[00:14:32.560 --> 00:14:34.900]   No, they were here.
[00:14:34.900 --> 00:14:35.740]   What?
[00:14:35.740 --> 00:14:36.560]   They hit, I know these guys.
[00:14:36.560 --> 00:14:37.460]   They hit a girl.
[00:14:37.460 --> 00:14:39.420]   Hey, they didn't hit you.
[00:14:39.420 --> 00:14:40.260]   Did they hit?
[00:14:40.260 --> 00:14:41.100]   They didn't hit you.
[00:14:41.100 --> 00:14:41.920]   That's what I thought.
[00:14:41.920 --> 00:14:42.920]   They didn't hit her, see.
[00:14:42.920 --> 00:14:45.580]   What?
[00:14:45.580 --> 00:14:48.340]   Open the door.
[00:14:48.340 --> 00:14:49.580]   Unlock the cuffs.
[00:14:50.580 --> 00:14:51.680]   Told us to walk home.
[00:14:51.680 --> 00:14:54.940]   What?
[00:14:54.940 --> 00:14:55.760]   She steps up.
[00:14:55.760 --> 00:14:57.360]   I've never seen anything like it.
[00:14:57.360 --> 00:15:02.780]   The enemy's like, she had an abortion, God.
[00:15:02.780 --> 00:15:05.060]   Kill her.
[00:15:05.060 --> 00:15:07.940]   No, no.
[00:15:07.940 --> 00:15:09.580]   He's a pervert.
[00:15:09.580 --> 00:15:13.060]   Did you see what he did in his bathroom all by himself?
[00:15:13.060 --> 00:15:14.260]   He's a pervert.
[00:15:14.260 --> 00:15:15.100]   Kill him.
[00:15:18.180 --> 00:15:20.980]   Did you see them at Lake Louisville hitting the funnel?
[00:15:20.980 --> 00:15:25.180]   Did you see them on 8th Street?
[00:15:25.180 --> 00:15:28.300]   Did you see what they were doing?
[00:15:28.300 --> 00:15:29.380]   They said they loved you.
[00:15:29.380 --> 00:15:31.460]   Just kill them.
[00:15:31.460 --> 00:15:34.460]   No, because I killed him.
[00:15:34.460 --> 00:15:40.380]   Because I killed him instead of them.
[00:15:40.380 --> 00:15:41.220]   They're mine.
[00:15:41.220 --> 00:15:43.060]   They're mine.
[00:15:44.500 --> 00:15:48.340]   They belong to me and my kingdom forever.
[00:15:48.340 --> 00:15:49.740]   That's the beautiful gospel.
[00:15:49.740 --> 00:16:00.500]   Who shall separate us from the love of Christ?
[00:16:00.500 --> 00:16:02.300]   Verse 35.
[00:16:02.300 --> 00:16:04.660]   If God is the judge determining the outcome
[00:16:04.660 --> 00:16:07.820]   and Christ is giving testimony in your defense,
[00:16:07.820 --> 00:16:10.860]   not that you're good, but that he's paid for your wrong,
[00:16:10.860 --> 00:16:12.820]   he's paid for the wrong you've done,
[00:16:12.820 --> 00:16:16.780]   then if that is the case, shall trouble or hardship
[00:16:16.780 --> 00:16:21.780]   or persecution or famine or nakedness or danger or sword,
[00:16:21.780 --> 00:16:27.420]   as it is written, for your sake we face death all day long.
[00:16:27.420 --> 00:16:30.300]   We are considered as sheep to be slaughtered.
[00:16:30.300 --> 00:16:34.220]   That comes from Psalm chapter 44, verse 22.
[00:16:34.220 --> 00:16:36.540]   And I believe that is in here
[00:16:36.540 --> 00:16:40.660]   because Paul is saying, this is not a new idea.
[00:16:40.660 --> 00:16:44.500]   People who have followed Jehovah have suffered
[00:16:44.500 --> 00:16:47.420]   in the Old Testament, BC, before Christ.
[00:16:47.420 --> 00:16:50.060]   They've suffered from the beginning.
[00:16:50.060 --> 00:16:51.020]   They've suffered.
[00:16:51.020 --> 00:16:53.220]   What's gonna separate us from the love of Christ?
[00:16:53.220 --> 00:16:56.900]   He's saying, Christian, every evil thing
[00:16:56.900 --> 00:17:00.260]   that could happen to you will happen to Christians.
[00:17:00.260 --> 00:17:02.820]   In this fallen world, it will happen.
[00:17:02.820 --> 00:17:07.820]   You trusting in Christ does not mean that you're protected
[00:17:07.820 --> 00:17:10.380]   from the evil that can happen to you.
[00:17:10.380 --> 00:17:12.260]   It means that you can overcome it.
[00:17:12.260 --> 00:17:15.820]   It means that you can rise above it.
[00:17:15.820 --> 00:17:20.540]   It means that you will be rewarded through it, for it,
[00:17:20.540 --> 00:17:24.100]   conformed to the image of Christ because of it.
[00:17:24.100 --> 00:17:30.620]   And so you say, we don't have clothes to wear.
[00:17:30.620 --> 00:17:31.980]   How can God be good?
[00:17:31.980 --> 00:17:34.020]   We're hungry.
[00:17:34.020 --> 00:17:36.340]   How can God be good?
[00:17:37.300 --> 00:17:39.900]   Christians are losing their heads.
[00:17:39.900 --> 00:17:42.580]   How can God be good?
[00:17:42.580 --> 00:17:46.180]   Or maybe you say, I'm still single.
[00:17:46.180 --> 00:17:48.700]   How can God be good?
[00:17:48.700 --> 00:17:51.020]   I don't make enough money.
[00:17:51.020 --> 00:17:51.980]   How can God be good?
[00:17:51.980 --> 00:17:53.220]   I can't pay rent.
[00:17:53.220 --> 00:17:55.340]   How can God be good?
[00:17:55.340 --> 00:18:01.420]   Verse 37, you win in Jesus, you win.
[00:18:01.420 --> 00:18:05.340]   No, in all these things,
[00:18:05.340 --> 00:18:09.300]   we are more than conquerors through him who loved us.
