
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:48.700 --> 00:01:50.260]   and I assumed this has gotta be the best team
[00:01:50.260 --> 00:01:52.140]   that we're gonna play, and so we went back to practice.
[00:01:52.140 --> 00:01:54.300]   Hey, this is a soccer ball, teach 'em the fundamentals.
[00:01:54.300 --> 00:01:55.140]   Here we go, guys.
[00:01:55.140 --> 00:01:57.780]   Then we had our next game.
[00:01:57.780 --> 00:01:58.780]   It was this Saturday.
[00:01:58.780 --> 00:02:02.300]   I thought there couldn't have been a better team
[00:02:02.300 --> 00:02:05.220]   than the last one that we played, until I saw this team.
[00:02:05.220 --> 00:02:10.880]   This team beat us 13 to zero, and it was four on four,
[00:02:10.880 --> 00:02:15.880]   and in the last half, the second half of a two-part game,
[00:02:15.880 --> 00:02:17.700]   they only played with three players,
[00:02:17.700 --> 00:02:19.740]   and their coach was like, you guys gotta pass it
[00:02:19.740 --> 00:02:21.300]   eight times before you score.
[00:02:21.300 --> 00:02:22.700]   (audience laughs)
[00:02:22.700 --> 00:02:25.380]   It was like total mercy rule, and it didn't help
[00:02:25.380 --> 00:02:28.180]   that our own players were scoring on our goal
[00:02:28.180 --> 00:02:32.380]   at some points, but this team was remarkable.
[00:02:32.380 --> 00:02:33.740]   I mean, they were running plays.
[00:02:33.740 --> 00:02:36.860]   It was like, I have failed all of you as your coach.
[00:02:36.860 --> 00:02:41.300]   I'm so embarrassed, and I realized something after the game.
[00:02:41.300 --> 00:02:45.940]   The coach on the other team was hired by the parents.
[00:02:45.940 --> 00:02:49.060]   He's a professional soccer coach trainer.
[00:02:49.060 --> 00:02:53.780]   Yeah, when you're doing that for five-year-olds,
[00:02:53.780 --> 00:02:57.060]   there's something wrong with the parent in that situation,
[00:02:57.060 --> 00:02:59.500]   but he was teaching them everything, every play.
[00:02:59.500 --> 00:03:02.180]   They knew just what to do, because they had
[00:03:02.180 --> 00:03:04.940]   this professional coach that was coming along
[00:03:04.940 --> 00:03:07.540]   that had equipped and trained and prepared them,
[00:03:07.540 --> 00:03:10.020]   unlike in our team, where we're just trying to get 'em
[00:03:10.020 --> 00:03:12.820]   to stop picking daisies and stuff and play the game,
[00:03:12.820 --> 00:03:15.880]   and they just got destroyed.
[00:03:15.880 --> 00:03:17.740]   What does that have to do with dating?
[00:03:17.740 --> 00:03:21.660]   Well, I think oftentimes in life, a lot of us
[00:03:21.660 --> 00:03:26.660]   are like my son's team that was unequipped to play the game.
[00:03:26.660 --> 00:03:30.020]   In other words, unlike the other team,
[00:03:30.020 --> 00:03:31.700]   where they had coaching and they had somebody
[00:03:31.700 --> 00:03:34.040]   who taught 'em how to come along and professionally
[00:03:34.040 --> 00:03:35.860]   just knew exactly what they're doing
[00:03:35.860 --> 00:03:38.540]   and knew exactly how to train a five-year-old,
[00:03:38.540 --> 00:03:40.900]   most of us go through dating, and we just get,
[00:03:40.900 --> 00:03:42.780]   like my son's team, just destroyed,
[00:03:42.780 --> 00:03:45.100]   because we've never had a good coach,
[00:03:45.100 --> 00:03:48.300]   someone to teach us how to approach this subject,
[00:03:48.300 --> 00:03:49.420]   and by that, you may be thinking,
[00:03:49.420 --> 00:03:50.920]   no, man, I know exactly what I'm doing.
[00:03:50.920 --> 00:03:52.420]   Most of us learn how to start dating,
[00:03:52.420 --> 00:03:55.420]   and most of us started dating and learned to date
[00:03:55.420 --> 00:03:58.660]   all around the same time, right after puberty,
[00:03:58.660 --> 00:04:01.340]   15, 16 years old, that's kinda when you were introduced
[00:04:01.340 --> 00:04:05.020]   to at least some strong interest in the opposite sex,
[00:04:05.020 --> 00:04:06.620]   and it's around that time that kinda generally,
[00:04:06.620 --> 00:04:08.580]   everybody is learning how to do it together,
[00:04:08.580 --> 00:04:10.820]   whether it's their friends are telling 'em how to date
[00:04:10.820 --> 00:04:13.700]   and how to think, or whether it's society and culture
[00:04:13.700 --> 00:04:15.880]   and Taylor Swift and Cory and Topanga,
[00:04:15.880 --> 00:04:18.260]   they're all teaching 'em, this is how you should think,
[00:04:18.260 --> 00:04:19.580]   about relationships.
[00:04:20.580 --> 00:04:23.600]   And sadly, having the wrong coach
[00:04:23.600 --> 00:04:26.040]   that doesn't walk through play by play
[00:04:26.040 --> 00:04:28.620]   leads to a lot of us having a lot of baggage
[00:04:28.620 --> 00:04:32.780]   and a lot of pain and a lot of destruction in our lives.
[00:04:32.780 --> 00:04:34.500]   And so the good news is, God,
[00:04:34.500 --> 00:04:36.140]   more than any person in this room,
[00:04:36.140 --> 00:04:38.460]   wants you to have an amazing marriage.
[00:04:38.460 --> 00:04:42.380]   More than any person that is in a dating relationship,
[00:04:42.380 --> 00:04:45.680]   God is more for you having an amazing marriage someday
[00:04:45.680 --> 00:04:48.100]   than even you are, and so all throughout the Bible,
[00:04:48.100 --> 00:04:50.860]   we are given principles and truths to help inform
[00:04:50.860 --> 00:04:54.100]   how we think about love, romance, marriage,
[00:04:54.100 --> 00:04:54.980]   who to look for.
[00:04:54.980 --> 00:04:57.300]   We said before, the Bible doesn't talk about dating
[00:04:57.300 --> 00:04:58.420]   because it wasn't around back then,
[00:04:58.420 --> 00:05:01.480]   but it has a lot to say about decision-making,
[00:05:01.480 --> 00:05:04.820]   about evaluating, about romance, about marriage,
[00:05:04.820 --> 00:05:08.860]   about the type of qualities that make for a good spouse.
[00:05:08.860 --> 00:05:11.340]   And so what I wanna do is I wanna walk through
[00:05:11.340 --> 00:05:14.900]   and apply some of those principles as it relates to dating,
[00:05:14.900 --> 00:05:18.260]   how to go from the ask out to the alter,
[00:05:18.260 --> 00:05:21.940]   because this is the single most important
[00:05:21.940 --> 00:05:24.660]   human relationship you're gonna decide.
[00:05:24.660 --> 00:05:26.940]   And so you and I need to go in with the right mindset,
[00:05:26.940 --> 00:05:28.860]   looking for the right qualities and characteristics.
[00:05:28.860 --> 00:05:30.460]   And to anyone in the room who's going,
[00:05:30.460 --> 00:05:31.820]   hey, you're just gonna take principles,
[00:05:31.820 --> 00:05:33.100]   and the Bible doesn't talk about dating,
[00:05:33.100 --> 00:05:34.840]   and so you're just gonna tell me kind of
[00:05:34.840 --> 00:05:36.940]   what your experience and what your perception is.
[00:05:36.940 --> 00:05:37.780]   Let me simplify.
[00:05:37.780 --> 00:05:39.980]   If you're just going, hey, what is the ultimate?
[00:05:39.980 --> 00:05:41.280]   I want just a quick answer.
[00:05:41.280 --> 00:05:42.460]   How should I date?
[00:05:42.460 --> 00:05:43.660]   How can I date God's way?
[00:05:43.660 --> 00:05:44.500]   I'm gonna give you the answer.
[00:05:44.500 --> 00:05:45.500]   Here, two words.
[00:05:45.500 --> 00:05:48.500]   Honor them.
[00:05:48.500 --> 00:05:53.240]   Honor her if you're a guy.
[00:05:53.240 --> 00:05:55.340]   Honor him if you're a girl.
[00:05:55.340 --> 00:06:00.480]   Now the problem is, is that this idea of honor,
[00:06:00.480 --> 00:06:02.660]   'cause you could just be that simple and be like,
[00:06:02.660 --> 00:06:05.020]   let's go watch the milkshake game.
[00:06:05.020 --> 00:06:07.580]   The problem is we live in a society and culture
[00:06:07.580 --> 00:06:09.620]   that has lost an understanding
[00:06:09.620 --> 00:06:12.080]   of what it means to honor someone.
[00:06:12.080 --> 00:06:14.840]   We're so self-absorbed and so self-focused
[00:06:14.840 --> 00:06:17.920]   and so selfie culture that when it comes to a relationship
[00:06:17.920 --> 00:06:19.840]   that is not about ourself, 'cause by definition,
[00:06:19.840 --> 00:06:22.560]   a relationship is putting our eyes on another person,
[00:06:22.560 --> 00:06:26.440]   we've lost an understanding of how to honor them.
[00:06:26.440 --> 00:06:29.040]   And so what I wanna do, and I am so committed,
[00:06:29.040 --> 00:06:30.560]   and I want with all of my heart
[00:06:30.560 --> 00:06:32.520]   what I'm about to say to happen,
[00:06:32.520 --> 00:06:34.600]   I wanna walk through, based on the last 12 years
[00:06:34.600 --> 00:06:37.000]   of experience, based on what God's word teaches
[00:06:37.000 --> 00:06:39.500]   and how to apply principles to honor them
[00:06:39.500 --> 00:06:41.740]   in every phase of the dating relationship,
[00:06:41.740 --> 00:06:45.680]   my full sinned hope for this message
[00:06:45.680 --> 00:06:49.140]   is that God will launch amazing marriages in this room.
[00:06:49.140 --> 00:06:50.640]   That guys, there's gonna be a girl
[00:06:50.640 --> 00:06:53.120]   that you look to in this room, you ask her on a date,
[00:06:53.120 --> 00:06:55.600]   you end up getting married, send me a card.
[00:06:55.600 --> 00:06:57.800]   That there are girls, he asks you on a date,
[00:06:57.800 --> 00:06:59.960]   you end up getting married, you have babies,
[00:06:59.960 --> 00:07:02.540]   and you raise disciples who love Jesus.
[00:07:02.540 --> 00:07:04.700]   That is my unashamed goal, candidly,
[00:07:04.700 --> 00:07:06.280]   and if everybody gets married next week
[00:07:06.280 --> 00:07:09.720]   and we're gonna become a young married ministry together,
[00:07:09.720 --> 00:07:11.720]   we will do that, that would be amazing.
[00:07:11.720 --> 00:07:14.220]   And so that is my hope and my goal.
[00:07:14.220 --> 00:07:16.660]   And so what I wanna do is I wanna walk through
[00:07:16.660 --> 00:07:20.940]   with Ben and Becca, that's got a cute ring to it,
[00:07:20.940 --> 00:07:23.060]   I'll say that, Ben and Becca are gonna help us
[00:07:23.060 --> 00:07:24.660]   walk through the different stages.
[00:07:24.660 --> 00:07:26.720]   They're just gonna sit, and as we progress through,
[00:07:26.720 --> 00:07:27.940]   they're gonna come, so will you guys help me
[00:07:27.940 --> 00:07:29.740]   welcome one more time Ben and Becca to the stage?
[00:07:29.740 --> 00:07:32.740]   (audience cheering)
[00:07:36.220 --> 00:07:40.280]   It's just a milkshake until it isn't.
[00:07:40.280 --> 00:07:42.840]   All right, Ben, you're gonna be right over here
[00:07:42.840 --> 00:07:44.620]   at the ask out seat, you're gonna be right over here
[00:07:44.620 --> 00:07:46.000]   at the ask out seat, we're gonna walk through
[00:07:46.000 --> 00:07:48.280]   each of these seven stages as it relates to
[00:07:48.280 --> 00:07:49.880]   how do I honor the other person?
[00:07:49.880 --> 00:07:53.000]   As simple as this may seem, if you will apply these truths,
[00:07:53.000 --> 00:07:58.000]   you will be automatically in the top 1% of daters out there
[00:07:58.000 --> 00:08:01.320]   and so my heart is to see you thrive.
[00:08:01.320 --> 00:08:03.000]   Are you guys blowing kisses or something back here?
[00:08:03.000 --> 00:08:04.760]   (audience laughing)
[00:08:04.760 --> 00:08:07.400]   What did I miss, anything you'd like to say?
[00:08:07.400 --> 00:08:13.680]   Okay, so stage number one is the ask out, the meeting.
[00:08:13.680 --> 00:08:19.320]   This is very, very important, so men, listen up here.
[00:08:19.320 --> 00:08:24.320]   Guys, ask girls on dates, on dates, not to hang,
[00:08:24.320 --> 00:08:30.960]   sir, you can clap for that, not, don't ask to chill,
[00:08:30.960 --> 00:08:33.360]   don't ask what you got going on, don't ask,
[00:08:33.360 --> 00:08:35.680]   hey, you know, got any plans this week?
[00:08:35.680 --> 00:08:39.600]   Don't text or DM at 11.30 at night like a weirdo
[00:08:39.600 --> 00:08:42.000]   and say you up, don't do any of that.
[00:08:42.000 --> 00:08:46.900]   You find them in person, you ask them on a date,
[00:08:46.900 --> 00:08:49.480]   when you do, you use the word date, D-A-T-E,
[00:08:49.480 --> 00:08:51.080]   very important, you use that word.
[00:08:51.080 --> 00:08:52.760]   You may not care about it, she will care about it
[00:08:52.760 --> 00:08:54.240]   'cause if not, you'd be like, hey, you know,
[00:08:54.240 --> 00:08:55.640]   what you doing, she's like, I don't know
[00:08:55.640 --> 00:08:57.040]   what you're asking me to do.
[00:08:57.040 --> 00:09:01.280]   And it, you're welcome.
[00:09:01.280 --> 00:09:03.680]   In addition, again, I'm just talking to the men
[00:09:03.680 --> 00:09:04.800]   who wanna be in top 1%.
[00:09:04.800 --> 00:09:06.320]   If you're great being the bottom 99,
[00:09:06.320 --> 00:09:08.440]   like everybody else in the world, you do you.
[00:09:08.440 --> 00:09:11.360]   If you wanna be in top one, hey, this is also an addition.
[00:09:11.360 --> 00:09:16.000]   You give them specifically what you would like to do.
[00:09:16.000 --> 00:09:18.920]   In other words, you say, in other words, you say,
[00:09:18.920 --> 00:09:21.200]   hey, I'd like to take you on a date this Saturday night.
[00:09:21.200 --> 00:09:23.880]   If you don't have plans, I'd love to take you to dinner
[00:09:23.880 --> 00:09:26.600]   and then go to an art museum, I'd love to go to a walk
[00:09:26.600 --> 00:09:28.600]   after getting some Tex-Mex, you tell them
[00:09:28.600 --> 00:09:29.760]   what you would like to do.
[00:09:29.760 --> 00:09:31.300]   Here's why this matters.
[00:09:31.300 --> 00:09:34.120]   You've been thinking about this for like six hours
[00:09:34.120 --> 00:09:36.240]   or at least six, you've been thinking maybe for six days,
[00:09:36.240 --> 00:09:38.340]   you're gonna ask her, you may have like your small group
[00:09:38.340 --> 00:09:40.600]   texting you, how's it going, have you asked her yet?
[00:09:40.600 --> 00:09:42.360]   You've been thinking about it.
[00:09:42.360 --> 00:09:47.360]   She hasn't, she's getting like .0 seconds to evaluate,
[00:09:47.360 --> 00:09:49.220]   do I wanna do this?
[00:09:49.220 --> 00:09:51.980]   And so you can honor her by giving clarity
[00:09:51.980 --> 00:09:56.980]   to exactly what I'm asking you to participate in or to do.
[00:09:57.720 --> 00:10:02.720]   In addition to that, girls, go on dates.
[00:10:02.720 --> 00:10:08.560]   Don't go kick it, don't go say yes to hanging,
[00:10:08.560 --> 00:10:14.280]   don't say yes to you up, say yes to dates.
[00:10:14.280 --> 00:10:17.680]   In my opinion, this is my opinion,
[00:10:17.680 --> 00:10:21.560]   a godly girl should go on a date,
[00:10:21.560 --> 00:10:25.280]   just give a godly guy a date.
[00:10:26.320 --> 00:10:29.200]   I mean, I hear this every week of girls going,
[00:10:29.200 --> 00:10:31.400]   you know, the problem is guys just never ask girls on dates.
[00:10:31.400 --> 00:10:33.040]   Part of the problem is also that girls,
[00:10:33.040 --> 00:10:34.800]   when they do get asked, they end up saying no
[00:10:34.800 --> 00:10:36.440]   and they just contribute to this culture.
[00:10:36.440 --> 00:10:39.780]   (congregation cheering)
[00:10:39.780 --> 00:10:46.720]   And honestly, man, I haven't done this the last 12 years,
[00:10:46.720 --> 00:10:48.080]   I will see some of you guys all the time,
[00:10:48.080 --> 00:10:49.900]   especially these porch leader or porch volunteers,
[00:10:49.900 --> 00:10:51.920]   porch leaders, I'm just gonna pick on you for a second
[00:10:51.920 --> 00:10:53.280]   'cause I'll see some of you guys, I'm like,
[00:10:53.280 --> 00:10:54.880]   man, that's a cute girl, we should take her out.
[00:10:54.880 --> 00:10:56.760]   Or here's, you know, there's somebody in our church
[00:10:56.760 --> 00:11:01.000]   and, or here's a cute guy, I'm gonna arrange that date.
[00:11:01.000 --> 00:11:05.880]   And without ever meeting them or even seeing them in person,
[00:11:05.880 --> 00:11:07.240]   they will immediately pull up the phone,
[00:11:07.240 --> 00:11:10.000]   pull up the Instagram account and see a photo,
[00:11:10.000 --> 00:11:14.040]   a single photo and say, no, I don't do beards.
[00:11:14.040 --> 00:11:16.100]   I don't do beards, what?
[00:11:16.100 --> 00:11:22.400]   I mean, you're looking at, sometimes it's a private account
[00:11:22.400 --> 00:11:24.960]   so you're looking at a tiny, tiny, tiny little head
[00:11:24.960 --> 00:11:26.440]   and you're deciding this person
[00:11:26.440 --> 00:11:29.480]   is not worth spending any time with, I'm not attracted to them
[00:11:29.480 --> 00:11:31.520]   attraction is something that grows over time
[00:11:31.520 --> 00:11:32.720]   and it grows through conversation,
[00:11:32.720 --> 00:11:34.720]   it grows through getting to know someone's personality
[00:11:34.720 --> 00:11:38.440]   and you're gonna say through a photo, no?
[00:11:38.440 --> 00:11:40.280]   Especially when other believers around you are saying,
[00:11:40.280 --> 00:11:41.240]   hey, you guys should go on a date.
[00:11:41.240 --> 00:11:46.240]   So girls, go or say yes to dates, not anything else.
[00:11:48.560 --> 00:11:53.560]   Guys, if she says no, you respect her and you honor,
[00:11:53.560 --> 00:11:55.960]   you don't stalk, you don't think she's just playing hard
[00:11:55.960 --> 00:11:57.400]   to get, I'm gonna ask again tomorrow.
[00:11:57.400 --> 00:11:58.880]   She's not playing hard to get.
[00:11:58.880 --> 00:12:02.120]   Said no, for whatever reason, she doesn't wanna do that.
[00:12:02.120 --> 00:12:05.440]   Matthew chapter seven, verse 12 says,
[00:12:05.440 --> 00:12:09.000]   a reflection of honoring that in everything you do,
[00:12:09.000 --> 00:12:14.560]   do unto others as you would have them do unto you
[00:12:14.560 --> 00:12:17.640]   for this sums up the law and the prophets.
[00:12:17.640 --> 00:12:20.480]   So here's some questions people are gonna ask.
[00:12:20.480 --> 00:12:23.960]   Can Ben, can he DM Becks over here?
[00:12:23.960 --> 00:12:25.920]   Is that an appropriate way to ask out?
[00:12:25.920 --> 00:12:31.560]   I mean, sure, if you were gonna rank like what is the,
[00:12:31.560 --> 00:12:34.440]   what will she respect and appreciate more?
[00:12:34.440 --> 00:12:37.880]   You could put them in this rank, ask them in person.
[00:12:37.880 --> 00:12:38.720]   If you have their phone number,
[00:12:38.720 --> 00:12:40.320]   you can ask them on the phone.
[00:12:40.320 --> 00:12:44.640]   Then you got text message, then you got DM,
[00:12:44.640 --> 00:12:47.520]   then you got Snapchat down at the bottom dwellers
[00:12:47.520 --> 00:12:51.160]   and then Tinder all the way at the basement down there.
[00:12:51.160 --> 00:12:53.400]   And if you will ask her in person
[00:12:53.400 --> 00:12:55.000]   and Ben looks like a standup guy.
[00:12:55.000 --> 00:12:56.480]   Sure, he does this all the time.
[00:12:56.480 --> 00:13:00.900]   Ask in person, Becca can then decide and I'm telling you,
[00:13:00.900 --> 00:13:04.000]   they will appreciate both the clarity and your willingness
[00:13:04.000 --> 00:13:06.280]   to be courageous in doing that 'cause that's the challenge.
[00:13:06.280 --> 00:13:07.880]   I mean, here's why we don't like to ask.
[00:13:07.880 --> 00:13:09.760]   Here's like why guys like to go,
[00:13:09.760 --> 00:13:12.960]   this lady's good for you to know for better or for worse
[00:13:12.960 --> 00:13:16.580]   is there's part of us that fears rejection.
[00:13:16.580 --> 00:13:19.560]   So anything we can do to avoid being rejected,
[00:13:19.560 --> 00:13:22.000]   we're gonna naturally drift towards that.
[00:13:22.000 --> 00:13:24.380]   And so because I'm afraid to be rejected,
[00:13:24.380 --> 00:13:26.480]   what happens is we end up going back and forth
[00:13:26.480 --> 00:13:28.820]   on some sort of texting or some social media,
[00:13:28.820 --> 00:13:31.360]   like 50 different times and it's some version of like flirty
[00:13:31.360 --> 00:13:34.740]   why are you asking me all these questions back and forth?
[00:13:34.740 --> 00:13:36.520]   'Cause they're just trying to put the feel out
[00:13:36.520 --> 00:13:39.160]   and I'm telling you guys, be courageous.
[00:13:39.160 --> 00:13:42.440]   If you risk being rejected and she says no,
[00:13:42.440 --> 00:13:44.140]   I am so proud of you.
[00:13:44.140 --> 00:13:46.600]   You crushed your part.
[00:13:46.600 --> 00:13:49.680]   If you honor her by asking in a way that says
[00:13:49.680 --> 00:13:50.680]   it's specifically a date,
[00:13:50.680 --> 00:13:52.400]   here's specifically what we're gonna go on,
[00:13:52.400 --> 00:13:56.600]   you and she says no, you have crushed your part.
[00:13:56.600 --> 00:13:58.640]   I am so proud of you and you are officially
[00:13:58.640 --> 00:14:01.760]   in the top 1% of date asker outers.
[00:14:01.760 --> 00:14:02.800]   Congratulations.
[00:14:02.800 --> 00:14:07.200]   Don't determine it based on whether or not they say yes.
[00:14:07.200 --> 00:14:08.520]   That's the asker.
[00:14:08.520 --> 00:14:12.000]   Okay, so let's say Ben, he asked Bex,
[00:14:12.000 --> 00:14:13.760]   this is outside of the milkshake game,
[00:14:13.760 --> 00:14:15.780]   he asked her on a date, she says yes,
[00:14:15.780 --> 00:14:17.480]   then they're gonna move to the next seat,
[00:14:17.480 --> 00:14:19.340]   which is the date.
[00:14:19.340 --> 00:14:22.940]   What does it look like to go on that date,
[00:14:22.940 --> 00:14:27.600]   honor God, honor her, honor him and do that together?
[00:14:27.600 --> 00:14:31.340]   So the second idea is the date or the second phase.
[00:14:31.340 --> 00:14:32.700]   Where?
[00:14:32.700 --> 00:14:36.180]   Again, all of this underneath honor one another.
[00:14:36.180 --> 00:14:39.620]   Romans chapter 12 verse 10 says honor everyone.
[00:14:39.620 --> 00:14:42.860]   Honor, honor.
[00:14:42.860 --> 00:14:44.360]   The date, where should you go?
[00:14:44.360 --> 00:14:47.800]   Somewhere in public and somewhere
[00:14:47.800 --> 00:14:49.640]   you can have a conversation.
[00:14:49.640 --> 00:14:52.620]   The entire point of dating is to evaluate
[00:14:52.620 --> 00:14:54.860]   is this someone that I want to spend more time with,
[00:14:54.860 --> 00:14:57.900]   someone that could be over the course of time,
[00:14:57.900 --> 00:14:59.300]   someone that I move in a relationship
[00:14:59.300 --> 00:15:00.620]   that moves towards marriage with.
[00:15:00.620 --> 00:15:05.140]   And so every date is a chance to get greater clarity,
[00:15:05.140 --> 00:15:07.780]   not to impress them, but to in some ways,
[00:15:07.780 --> 00:15:10.540]   interview and interrogate who is this person.
[00:15:10.540 --> 00:15:11.700]   This is a huge role.
[00:15:11.700 --> 00:15:13.780]   No more important relationship in my life exists
[00:15:13.780 --> 00:15:14.620]   than my wife.
[00:15:14.620 --> 00:15:15.820]   So I wanna make sure that on dates,
[00:15:15.820 --> 00:15:18.980]   I'm getting to know this person before I rule them in
[00:15:18.980 --> 00:15:19.820]   or rule them out.
[00:15:19.820 --> 00:15:20.940]   What does this mean?
[00:15:20.940 --> 00:15:24.980]   It means that going to see an Avengers movie
[00:15:24.980 --> 00:15:27.620]   for the first date, probably not a great move
[00:15:27.620 --> 00:15:29.140]   for a variety of reasons.
[00:15:29.140 --> 00:15:30.260]   She's not gonna like it.
[00:15:30.260 --> 00:15:33.460]   And you won't be able to talk and communicate.
[00:15:33.460 --> 00:15:35.300]   Okay, there's a couple of Avenger fans over here.
[00:15:35.300 --> 00:15:38.620]   Point being, man, you can do that at home.
[00:15:38.620 --> 00:15:39.460]   You can do that alone.
[00:15:39.460 --> 00:15:41.020]   Go and have a conversation,
[00:15:41.020 --> 00:15:44.180]   a place where you can communicate together.
[00:15:44.180 --> 00:15:46.180]   Maybe that's going to dinner and on a walk,
[00:15:46.180 --> 00:15:48.020]   dinner and a sports game, lunch and a walk,
[00:15:48.020 --> 00:15:49.260]   lunch in an art gallery.
[00:15:49.260 --> 00:15:50.780]   And let me set this,
[00:15:50.780 --> 00:15:55.780]   'cause the bachelor has created such pressure for men
[00:15:55.780 --> 00:15:58.240]   to think, oh my gosh, the first date, I gotta go big.
[00:15:58.240 --> 00:16:00.180]   I gotta get us tickets to fly up to Vail
[00:16:00.180 --> 00:16:01.260]   and then we're gonna do a one day trip
[00:16:01.260 --> 00:16:03.160]   or I gotta pick her up in a helicopter.
[00:16:03.160 --> 00:16:05.340]   Don't do that, don't do that.
[00:16:05.340 --> 00:16:08.180]   One, she's gonna find it creepy.
[00:16:08.180 --> 00:16:09.700]   Like, bro, this guy is desperate.
[00:16:09.700 --> 00:16:10.900]   He picked me up in a helicopter.
[00:16:10.900 --> 00:16:15.260]   I was all about it and it's not necessary.
[00:16:15.260 --> 00:16:16.820]   And so you take her on a date,
[00:16:16.820 --> 00:16:19.060]   you spend time, you have a conversation
[00:16:19.060 --> 00:16:20.540]   and Ben, let's say he's getting to know
[00:16:20.540 --> 00:16:23.180]   and he's speaking with Bex and they're on that date
[00:16:23.180 --> 00:16:27.180]   and the bill comes.
[00:16:27.180 --> 00:16:28.700]   What should Ben do?
[00:16:28.700 --> 00:16:32.540]   Ben pays for her date.
[00:16:32.540 --> 00:16:35.220]   I don't know where our world lost this,
[00:16:35.220 --> 00:16:36.700]   but it is not honoring.
[00:16:36.700 --> 00:16:39.380]   If I was to ask you to come with me to the store
[00:16:39.380 --> 00:16:41.460]   and I was like, hey, you wanna come to the store with me?
[00:16:41.460 --> 00:16:43.020]   And while we're driving to the store,
[00:16:43.020 --> 00:16:44.940]   I say, I'm asking you to do something
[00:16:44.940 --> 00:16:49.140]   you weren't going to do until I asked you to do, a date.
[00:16:49.140 --> 00:16:50.960]   On the way to the store, I ask you,
[00:16:50.960 --> 00:16:52.540]   hey, would you mind paying for half the gas
[00:16:52.540 --> 00:16:53.420]   in the car on the way there?
[00:16:53.420 --> 00:16:56.300]   You'd be like, bro, you asked me to come with you
[00:16:56.300 --> 00:16:57.940]   to the store.
[00:16:57.940 --> 00:17:00.460]   If you're gonna ask her on a date,
[00:17:00.460 --> 00:17:04.080]   you pay for the meal.
[00:17:04.080 --> 00:17:06.540]   As simple as that is, for whatever reason,
[00:17:06.540 --> 00:17:07.980]   so many people don't know that.
[00:17:07.980 --> 00:17:11.480]   You don't split the check, you don't use a coupon.
[00:17:11.480 --> 00:17:14.980]   Coupons are probably fine, I guess.
[00:17:14.980 --> 00:17:19.980]   But you pay for her meal, you honor her.
[00:17:19.980 --> 00:17:23.420]   What should we talk about?
