
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:02:35.780 --> 00:02:37.940]   where could this possibly be going?
[00:02:37.940 --> 00:02:39.460]   You just wanted a bio late at night?
[00:02:39.460 --> 00:02:40.380]   What is going on?
[00:02:40.380 --> 00:02:44.660]   And next thing that happens, he goes, oh, huh, that's great.
[00:02:44.660 --> 00:02:46.020]   Hey, somebody just walked in the house.
[00:02:46.020 --> 00:02:47.620]   Can I call you back in 30 minutes?
[00:02:47.620 --> 00:02:49.860]   (laughing)
[00:02:49.860 --> 00:02:51.900]   Oh man, I can't believe this happened, I love it.
[00:02:51.900 --> 00:02:55.980]   And I'm like, yeah, I'm not going to sleep now.
[00:02:55.980 --> 00:02:57.500]   I have no idea where this is going.
[00:02:57.500 --> 00:02:58.540]   Literally what's going through my head
[00:02:58.540 --> 00:02:59.740]   is where could he possibly be going?
[00:02:59.740 --> 00:03:01.660]   Why does he want, what are we even talking about?
[00:03:01.660 --> 00:03:03.940]   Did he like see some father wound today
[00:03:03.940 --> 00:03:05.540]   on that bow and arrow court that he's like,
[00:03:05.540 --> 00:03:07.300]   hey, we just need to talk about this right now.
[00:03:07.300 --> 00:03:10.100]   Or did he, I don't know if he like wants to adopt me.
[00:03:10.100 --> 00:03:11.900]   I don't know what is going on,
[00:03:11.900 --> 00:03:15.660]   and what he could possibly be asking me these questions for.
[00:03:15.660 --> 00:03:20.660]   And so eventually, you know, we end up talking later,
[00:03:21.140 --> 00:03:24.660]   and he basically says, hey, I wanted you to teach
[00:03:24.660 --> 00:03:27.060]   this Sunday, and it was related to Mother's Day
[00:03:27.060 --> 00:03:28.580]   and part of my story growing up.
[00:03:28.580 --> 00:03:31.060]   And I'm like, oh my gosh, why didn't you just lead with that?
[00:03:31.060 --> 00:03:34.260]   Because I'm like, where could we possibly be going
[00:03:34.260 --> 00:03:36.380]   with this at this moment in time?
[00:03:36.380 --> 00:03:39.060]   And the reason I start there is because,
[00:03:39.060 --> 00:03:41.180]   let me say this, what happened there,
[00:03:41.180 --> 00:03:44.620]   I think parallels this, or tells me something
[00:03:44.620 --> 00:03:46.540]   about the relationship that I have with Todd.
[00:03:46.540 --> 00:03:49.100]   Although I was trying to connect the dots,
[00:03:49.100 --> 00:03:50.780]   which I don't know if you've ever been there before.
[00:03:50.780 --> 00:03:52.380]   I feel like we're constantly there trying
[00:03:52.380 --> 00:03:55.300]   to connect the dots on like at work or with a relationship,
[00:03:55.300 --> 00:03:56.260]   or when someone says something,
[00:03:56.260 --> 00:03:57.220]   where are you going with this?
[00:03:57.220 --> 00:03:58.900]   In that moment, I'm trying to connect the dots with Todd.
[00:03:58.900 --> 00:04:00.700]   Where could he possibly be going with this?
[00:04:00.700 --> 00:04:02.540]   But all the scenarios that I thought of
[00:04:02.540 --> 00:04:03.620]   of where he could be going,
[00:04:03.620 --> 00:04:06.900]   none of them were like off the deep end, horrible.
[00:04:06.900 --> 00:04:08.660]   I knew he wasn't calling me to say,
[00:04:08.660 --> 00:04:10.460]   hey, just wanted to let you know I hate you.
[00:04:10.460 --> 00:04:12.660]   Or hey, you're fired from your job,
[00:04:12.660 --> 00:04:14.260]   or we're sending you to Mongolia.
[00:04:14.260 --> 00:04:15.380]   And congratulations.
[00:04:15.380 --> 00:04:18.940]   I knew, just based on our relationship, I love it.
[00:04:18.940 --> 00:04:20.900]   Just based on our relationship,
[00:04:20.900 --> 00:04:24.340]   courtesy laugh, my man, that's what I'm talking about.
[00:04:24.340 --> 00:04:28.120]   Just based on our relationship of trust,
[00:04:28.120 --> 00:04:29.620]   that wherever he was going,
[00:04:29.620 --> 00:04:31.220]   it wasn't going to be somewhere like that.
[00:04:31.220 --> 00:04:33.100]   I still wondered, where are we going with this?
[00:04:33.100 --> 00:04:35.100]   But because of just the trust I know Todd,
[00:04:35.100 --> 00:04:36.220]   have a relationship with him,
[00:04:36.220 --> 00:04:38.060]   I knew that it wasn't going somewhere bad.
[00:04:38.060 --> 00:04:41.580]   And really, any relationship that's marked by trust,
[00:04:41.580 --> 00:04:45.020]   all relationships at the heart of a healthy relationship
[00:04:45.020 --> 00:04:47.060]   is required trust.
[00:04:47.060 --> 00:04:48.820]   Like for any relationship in your life or my life,
[00:04:48.820 --> 00:04:50.860]   I cannot have a healthy relationship
[00:04:50.860 --> 00:04:52.460]   without this idea of trust.
[00:04:52.460 --> 00:04:54.940]   That thing that fills in the gap when you're like,
[00:04:54.940 --> 00:04:57.980]   I don't know where this is going, but I trust this person.
[00:04:57.980 --> 00:05:00.300]   Some of you guys have had relational issues in the past.
[00:05:00.300 --> 00:05:01.420]   You even call them.
[00:05:01.420 --> 00:05:03.720]   You're like, hey, I haven't had healthy relationships
[00:05:03.720 --> 00:05:05.980]   because I'm a person who has relationship problems,
[00:05:05.980 --> 00:05:08.420]   and you call them trust problems.
[00:05:08.420 --> 00:05:11.860]   Trust is at the epicenter of every healthy relationship.
[00:05:11.860 --> 00:05:13.420]   And the reason I start there is because
[00:05:13.420 --> 00:05:14.760]   when it comes to the pages of scripture,
[00:05:14.760 --> 00:05:17.620]   really the Bible teaches that God has invited all of us
[00:05:17.620 --> 00:05:20.820]   through Jesus into a relationship with him.
[00:05:20.820 --> 00:05:23.380]   And a relationship that at the heart of it
[00:05:23.380 --> 00:05:27.400]   is to be marked by trust, a trust in God.
[00:05:27.400 --> 00:05:29.000]   That if we're to have a healthy relationship,
[00:05:29.000 --> 00:05:31.860]   trust is at the epicenter of this.
[00:05:31.860 --> 00:05:33.820]   And so tonight, as it relates to this relationship
[00:05:33.820 --> 00:05:36.180]   that God's called us into, a relationship that,
[00:05:36.180 --> 00:05:39.480]   although at times, just like with Todd, with God,
[00:05:39.480 --> 00:05:41.860]   we won't always know, hey, where is this going, God?
[00:05:41.860 --> 00:05:43.000]   Where are you taking this?
[00:05:43.000 --> 00:05:45.420]   Where, my circumstances, my job,
[00:05:45.420 --> 00:05:47.180]   what are you doing with this relationship
[00:05:47.180 --> 00:05:48.900]   that I was, my dating world,
[00:05:48.900 --> 00:05:50.220]   I thought it was going in one direction
[00:05:50.220 --> 00:05:51.780]   and it totally changed.
[00:05:51.780 --> 00:05:52.980]   What are you up to, God?
[00:05:52.980 --> 00:05:54.140]   Where are you going with this?
[00:05:54.140 --> 00:05:56.380]   In the same way, when we ask that question,
[00:05:56.380 --> 00:05:59.680]   we are to then experience this level of trust
[00:05:59.680 --> 00:06:02.700]   that defines our really existence.
[00:06:02.700 --> 00:06:04.100]   We can go, hey, I don't know where this is going,
[00:06:04.100 --> 00:06:06.380]   but I trust you, Lord.
[00:06:06.380 --> 00:06:08.580]   And so tonight, we're gonna discover from a man
[00:06:08.580 --> 00:06:13.580]   who was called the father of trust, or the father of faith.
[00:06:13.580 --> 00:06:15.780]   Other places call him the man of faith,
[00:06:15.780 --> 00:06:17.620]   the man of trust, a guy who like,
[00:06:17.620 --> 00:06:19.200]   if anybody got this thing right,
[00:06:19.200 --> 00:06:21.300]   he got an A in how to trust God.
[00:06:21.300 --> 00:06:24.260]   A man by the name of Abraham.
[00:06:24.260 --> 00:06:25.900]   That's right, there you go, come on.
[00:06:25.900 --> 00:06:28.540]   Father Abraham had many sons.
[00:06:28.540 --> 00:06:29.860]   I'm one of them and,
[00:06:29.860 --> 00:06:33.500]   boom, man, this crowd does not go to vacation Bible school
[00:06:33.500 --> 00:06:35.100]   when they were kids, that is unbelievable.
[00:06:35.100 --> 00:06:37.220]   What is wrong with you people?
[00:06:37.220 --> 00:06:38.100]   We're gonna look at Abraham.
[00:06:38.100 --> 00:06:39.060]   If you don't know who Abraham is,
[00:06:39.060 --> 00:06:41.900]   Abraham is one of the most influential figures in history.
[00:06:41.900 --> 00:06:45.300]   The three biggest religions, Christianity, Judaism,
[00:06:45.300 --> 00:06:47.780]   and Islam all trace back to this one man.
[00:06:47.780 --> 00:06:50.540]   Abraham is at the center of really the Christian faith
[00:06:50.540 --> 00:06:51.700]   and one of the most important people.
[00:06:51.700 --> 00:06:53.580]   And he was a man who models for us.
[00:06:53.580 --> 00:06:55.500]   We're gonna look at his story, look at his story,
[00:06:55.500 --> 00:06:57.660]   and discover how we can, in the midst of wondering,
[00:06:57.660 --> 00:06:59.500]   where are you going with this, God?
[00:06:59.500 --> 00:07:02.140]   I can trust you and learn from his example
[00:07:02.140 --> 00:07:03.540]   and learn from some of his mistakes.
[00:07:03.540 --> 00:07:05.240]   So we're gonna trace through his story.
[00:07:05.240 --> 00:07:08.260]   This will be in Genesis 12 through 22.
[00:07:08.260 --> 00:07:09.580]   Yeah, buckle up.
[00:07:09.580 --> 00:07:12.060]   12 through 22, we're not gonna look at all of it.
[00:07:12.060 --> 00:07:13.780]   I'm gonna fly through some of his story
[00:07:13.780 --> 00:07:16.220]   and we're gonna look at three parts of Abraham,
[00:07:16.220 --> 00:07:18.140]   this man of trust story.
[00:07:18.140 --> 00:07:19.940]   So we'll start in chapter 12.
[00:07:19.940 --> 00:07:22.460]   All the verses will be on the screen.
[00:07:22.460 --> 00:07:25.340]   And we'll kind of walk through each section by section
[00:07:25.340 --> 00:07:27.460]   and look what we can learn from this man
[00:07:27.460 --> 00:07:29.700]   who modeled what it looks like to have faith,
[00:07:29.700 --> 00:07:32.980]   have trust, and how we can get there.
[00:07:32.980 --> 00:07:35.620]   So we'll start in Genesis 12, verse one.
[00:07:35.620 --> 00:07:37.420]   And I'll read the first four verses.
[00:07:37.420 --> 00:07:38.380]   We'll talk about it for a little bit.
[00:07:38.380 --> 00:07:39.820]   Where is God taking us?
[00:07:39.820 --> 00:07:41.920]   Here we go, so verse one of chapter 12.
[00:07:42.880 --> 00:07:44.820]   The Lord said to Abram,
[00:07:44.820 --> 00:07:46.520]   this was before he has a name change,
[00:07:46.520 --> 00:07:48.740]   which will make sense in a couple chapters.
[00:07:48.740 --> 00:07:50.100]   He doesn't have the H and the A yet,
[00:07:50.100 --> 00:07:51.940]   but Abram will become Abraham.
[00:07:51.940 --> 00:07:55.340]   The Lord said to Abram, "Go from your country,
[00:07:55.340 --> 00:07:58.060]   "from your people, your father's house,
[00:07:58.060 --> 00:08:00.520]   "to the land I will show you.
[00:08:00.520 --> 00:08:02.280]   "I will make you a great nation.
[00:08:02.280 --> 00:08:03.640]   "I will bless you.
[00:08:03.640 --> 00:08:06.500]   "I will make your name great and you will be a blessing.
[00:08:06.500 --> 00:08:08.340]   "I will bless those who bless you
[00:08:08.340 --> 00:08:10.460]   "and curse whoever curses you.
[00:08:10.460 --> 00:08:14.920]   "And all peoples of earth will be blessed through you."
[00:08:14.920 --> 00:08:17.760]   So Abraham went.
[00:08:17.760 --> 00:08:20.160]   As the Lord had told him, and Lot, his nephew,
[00:08:20.160 --> 00:08:20.980]   went with him.
[00:08:20.980 --> 00:08:24.020]   Abraham was 75 years old when he set off from Haran.
[00:08:24.020 --> 00:08:24.960]   So here's what just happened.
[00:08:24.960 --> 00:08:26.420]   God shows up to Abe.
[00:08:26.420 --> 00:08:27.720]   Abraham hanging on the scene.
[00:08:27.720 --> 00:08:31.160]   He's 75, like he wants to be playing golf in Malibu,
[00:08:31.160 --> 00:08:32.080]   retired.
[00:08:32.080 --> 00:08:34.640]   God shows up and says, "Hey, I have different plans for you.
[00:08:34.640 --> 00:08:36.640]   "I want you to go, Abraham.
[00:08:36.640 --> 00:08:39.180]   "I'm gonna do something with you through your family,
[00:08:39.180 --> 00:08:41.660]   "through your descendants, and through your line.
[00:08:41.660 --> 00:08:44.000]   "And I'm gonna do something that'll bless the whole world.
[00:08:44.000 --> 00:08:47.360]   "But the first thing I need you to do is I need you to go.
[00:08:47.360 --> 00:08:48.680]   "Go where, God?"
[00:08:48.680 --> 00:08:50.220]   God literally says, "Hey, just go
[00:08:50.220 --> 00:08:52.340]   "and I will tell you when you will be there.
[00:08:52.340 --> 00:08:53.240]   "I'll tell you when to stop.
[00:08:53.240 --> 00:08:54.380]   "Should I stop in Canaan?
[00:08:54.380 --> 00:08:55.220]   "I'll tell you.
[00:08:55.220 --> 00:09:00.000]   "I just want you to go and trust me with the destinations."
[00:09:00.000 --> 00:09:02.360]   Our first idea, really, from the story of Abraham's life
[00:09:02.360 --> 00:09:04.560]   is this idea of what it looks like to trust God
[00:09:04.560 --> 00:09:07.700]   means trusting him with the destinations in our life.
[00:09:07.700 --> 00:09:09.100]   Trusting him with where he's leading.
[00:09:09.100 --> 00:09:10.780]   For us, for Abraham, that just meant
[00:09:10.780 --> 00:09:13.180]   his next stopping ground for all of us
[00:09:13.180 --> 00:09:16.460]   were in this series of destinations through life.
[00:09:16.460 --> 00:09:18.200]   Destination of who you're gonna marry,
[00:09:18.200 --> 00:09:21.240]   where you're gonna work, where you're gonna live,
[00:09:21.240 --> 00:09:23.240]   who you are gonna exist in a relationship,
[00:09:23.240 --> 00:09:24.220]   where you're gonna go to church,
[00:09:24.220 --> 00:09:25.840]   what job you're gonna work at,
[00:09:25.840 --> 00:09:27.020]   the amount that you're gonna make.
[00:09:27.020 --> 00:09:29.920]   All these different, the length of days that you will have,
[00:09:29.920 --> 00:09:33.500]   God says, "I want you to trust me with the destinations.
[00:09:33.500 --> 00:09:35.680]   "I just want you to focus on going.
[00:09:35.680 --> 00:09:39.220]   "I want you to walk in total dependence on me, Abraham.
[00:09:39.220 --> 00:09:41.180]   "And he may not send you from Dallas,
[00:09:41.180 --> 00:09:43.860]   "but he has invited you to live in this moment-by-moment
[00:09:43.860 --> 00:09:45.900]   "trust relationship with God.
[00:09:45.900 --> 00:09:47.120]   "That I want you to trust me
[00:09:47.120 --> 00:09:49.960]   "with the destinations of your life."
[00:09:49.960 --> 00:09:51.160]   And God shows up to Abraham,
[00:09:51.160 --> 00:09:53.120]   and Abraham, the first thing he shows us is,
[00:09:53.120 --> 00:09:56.160]   "Hey, I'm gonna trust you, Lord, wherever you take me."
[00:09:56.160 --> 00:09:57.380]   Which, honestly, is so hard for me
[00:09:57.380 --> 00:09:58.220]   because there's part of me,
[00:09:58.220 --> 00:09:59.480]   and I think it's really all of us,
[00:09:59.480 --> 00:10:01.240]   but maybe I'll just talk about me
[00:10:01.240 --> 00:10:02.640]   so that I'm not sharing the guilt.
[00:10:02.640 --> 00:10:04.200]   It's all of us, though, right?
[00:10:04.200 --> 00:10:06.480]   That I just wanna know more of the plan.
[00:10:06.480 --> 00:10:07.980]   Like, God, hey, I just want you to tell me,
[00:10:07.980 --> 00:10:08.820]   just fill in the gaps.
[00:10:08.820 --> 00:10:10.280]   Like, I wish from a very early age,
[00:10:10.280 --> 00:10:12.700]   everything that we played as little kids,
[00:10:12.700 --> 00:10:14.480]   whether it's "MASH" with the little paper thing
[00:10:14.480 --> 00:10:15.320]   you fold out and like,
[00:10:15.320 --> 00:10:17.200]   "Oh, you're gonna live in an apartment, Mary D. Sally."
[00:10:17.200 --> 00:10:21.280]   Or you're gonna play with the magic eight ball,
[00:10:21.280 --> 00:10:23.000]   and you're like, "Lord, am I supposed to work here?
[00:10:23.000 --> 00:10:26.000]   "No, maybe, okay, it's broken."
[00:10:26.000 --> 00:10:27.840]   I wanna know what the plan are.
[00:10:27.840 --> 00:10:29.880]   God, will you just tell me, we fill in the gaps.
[00:10:29.880 --> 00:10:31.640]   I don't wanna trust you with the destination.
[00:10:31.640 --> 00:10:34.160]   Will you just tell me my future?
[00:10:34.160 --> 00:10:35.880]   And I think Abraham models really something
[00:10:35.880 --> 00:10:36.840]   that's true for all of us,
[00:10:36.840 --> 00:10:38.620]   that God is less concerned about you and I
[00:10:38.620 --> 00:10:40.560]   knowing the future,
[00:10:40.560 --> 00:10:43.360]   and more concerned with us knowing him.
[00:10:43.360 --> 00:10:45.040]   Like, I wanna know, specifically,
[00:10:45.040 --> 00:10:46.160]   even today I was joking with our team,
[00:10:46.160 --> 00:10:48.560]   like, I often wanna know, like,
[00:10:48.560 --> 00:10:50.120]   how many years am I gonna live?
[00:10:50.120 --> 00:10:53.580]   What, 31 years, 35, 51, 75?
[00:10:53.580 --> 00:10:56.060]   'Cause that may impact how I plan things out down here, Lord.
[00:10:56.060 --> 00:10:57.000]   And I think God just says,
[00:10:57.000 --> 00:10:59.560]   "I want you to trust me."
[00:10:59.560 --> 00:11:02.800]   Day by day, moment by moment, dependence.
[00:11:02.800 --> 00:11:06.160]   He's inviting all of us into this relationship
[00:11:06.160 --> 00:11:09.200]   where day by day, I'm gonna trust you, Lord.
[00:11:09.200 --> 00:11:10.640]   Whatever you call me to today,
[00:11:10.640 --> 00:11:12.040]   I'm gonna be faithful in that.
[00:11:12.040 --> 00:11:14.480]   Am I supposed to work at this job?
[00:11:14.480 --> 00:11:15.660]   I don't know.
[00:11:15.660 --> 00:11:18.880]   I do know how I'm supposed to work at this job.
[00:11:18.880 --> 00:11:22.880]   Hard, faithfully, to be the best employee here.
[00:11:22.880 --> 00:11:26.080]   Am I supposed to marry Sally?
[00:11:26.080 --> 00:11:28.700]   Not me, 'cause I'm already married to Callie.
[00:11:28.700 --> 00:11:30.160]   But you, whoever it is.
[00:11:30.160 --> 00:11:31.300]   (audience laughing)
[00:11:31.300 --> 00:11:32.200]   That one's pretty clear.
[00:11:32.200 --> 00:11:33.120]   The Lord has spoken.
[00:11:33.120 --> 00:11:35.160]   (audience laughing)
[00:11:35.160 --> 00:11:37.140]   Am I supposed to marry this person?
[00:11:37.140 --> 00:11:39.440]   Maybe.
[00:11:39.440 --> 00:11:42.260]   I know how you're supposed to pursue them,
[00:11:42.260 --> 00:11:44.560]   how you're supposed to go about dating them
[00:11:44.560 --> 00:11:45.440]   if they are to be there.
[00:11:45.440 --> 00:11:47.440]   And God's more concerned with this moment by moment,
[00:11:47.440 --> 00:11:49.760]   daily trust, will you trust me?
[00:11:49.760 --> 00:11:51.040]   And he invites Abraham into this,
[00:11:51.040 --> 00:11:53.240]   and Abraham walks obediently with it.
[00:11:53.240 --> 00:11:54.880]   That's not all that happens.
[00:11:54.880 --> 00:11:56.080]   Here's what happens next.
[00:11:56.080 --> 00:12:00.680]   That just so reflects us and the trust issue.
[00:12:00.680 --> 00:12:02.480]   This happens in verse one of chapter 15.
[00:12:02.480 --> 00:12:04.080]   After this, so Abraham goes,
[00:12:04.080 --> 00:12:05.640]   God eventually says, "Stop right here."
[00:12:05.640 --> 00:12:07.880]   And then the Lord shows up later in his life,
[00:12:07.880 --> 00:12:09.420]   and this is what happens.
[00:12:09.420 --> 00:12:12.680]   After this, the word of the Lord came to Abram in a vision.
[00:12:12.680 --> 00:12:14.300]   And he said, "Do not be afraid, Abram.
[00:12:14.300 --> 00:12:18.640]   "I am your shield, your very great reward."
[00:12:18.640 --> 00:12:20.580]   Lord shows up and says, "Hey, I'm your shield.
[00:12:20.580 --> 00:12:22.480]   "I'm gonna protect you, Abram.
[00:12:22.480 --> 00:12:23.980]   "I am your reward.
[00:12:23.980 --> 00:12:25.020]   "You get me.
[00:12:25.020 --> 00:12:27.260]   "I just want you to know you're getting God.
[00:12:27.260 --> 00:12:28.340]   "You're getting the greatest thing
[00:12:28.340 --> 00:12:29.940]   "that could ever be given to you.
[00:12:29.940 --> 00:12:31.900]   "That's your reward at the end of the day."
[00:12:31.900 --> 00:12:34.380]   And I love his response because it's so us.
[00:12:34.380 --> 00:12:36.620]   Like God says, "Hey, you're gonna get me.
[00:12:36.620 --> 00:12:39.960]   "You're gonna get the best thing you could ever get, God."
[00:12:39.960 --> 00:12:41.380]   And here's what Abraham says.
[00:12:41.380 --> 00:12:42.860]   This is so us.
[00:12:42.860 --> 00:12:45.820]   But Abraham said, "What can you give me
[00:12:45.820 --> 00:12:48.740]   "since I remain childless, Lord?
[00:12:48.740 --> 00:12:50.300]   "And who will inherit my estate
[00:12:50.300 --> 00:12:52.540]   "besides Eleazar of Damascus?"
[00:12:52.540 --> 00:12:54.340]   Abraham said, "You've given me no children,
[00:12:54.340 --> 00:12:57.860]   "so a servant in my household will be my heir."
[00:12:57.860 --> 00:13:00.340]   That Abraham does what we do when we're told, like God,
[00:13:00.340 --> 00:13:01.820]   "Hey, you get to spend eternity with God
[00:13:01.820 --> 00:13:03.040]   "forever and ever and ever.
[00:13:03.040 --> 00:13:04.880]   "You're gonna be fully and finally satisfied.
[00:13:04.880 --> 00:13:06.340]   "This life is a vapor.
[00:13:06.340 --> 00:13:07.740]   "God, you get the greatest thing
[00:13:07.740 --> 00:13:10.660]   "that will ever be experienced for all of eternity."
[00:13:10.660 --> 00:13:12.800]   And we're like, "God, hey, I'm still single, God.
[00:13:12.800 --> 00:13:15.420]   "Could you please show up and do something down here?
[00:13:15.420 --> 00:13:17.060]   "That's gonna be really great up there.
[00:13:17.060 --> 00:13:18.460]   "I'm married to you forever,
[00:13:18.460 --> 00:13:21.660]   "but I'd still like to have some kids down here."
[00:13:21.660 --> 00:13:23.460]   I mean, it's like totally us.
[00:13:23.460 --> 00:13:24.580]   We just lose perspective.
[00:13:24.580 --> 00:13:25.740]   That's what Abraham does.
[00:13:25.740 --> 00:13:27.800]   And God responds despite that.
[00:13:27.800 --> 00:13:31.300]   And says this, "Then the word of the Lord came to him.
[00:13:31.300 --> 00:13:34.940]   "And he said, 'This man, Eleazar," poor Eleazar,
[00:13:34.940 --> 00:13:39.320]   "'This man, Eleazar, will not be your heir,'" verse four,
[00:13:39.320 --> 00:13:41.540]   "but a son who is your own flesh and blood
[00:13:41.540 --> 00:13:42.620]   "will be your heir.
[00:13:42.620 --> 00:13:47.620]   "Then God took him outside," 75-year-old Abraham, no kids.
[00:13:47.620 --> 00:13:50.000]   God says, "You're gonna have a kid.
[00:13:50.000 --> 00:13:51.980]   "Not only that, his kids and his kids
[00:13:51.980 --> 00:13:54.420]   "are gonna be more numerous than even the stars,"
[00:13:54.420 --> 00:13:55.240]   he says next.
[00:13:55.240 --> 00:13:56.080]   He took him outside and says,
[00:13:56.080 --> 00:13:58.760]   "Look up at the sky and count the stars,
[00:13:58.760 --> 00:14:01.460]   "if indeed you can count them."
[00:14:01.460 --> 00:14:03.680]   Then he said to him, "So show your offspring."
[00:14:03.680 --> 00:14:05.180]   Where he takes him outside.
[00:14:05.180 --> 00:14:07.420]   And like if you have ever been camping
[00:14:07.420 --> 00:14:09.900]   in either West Texas, Colorado, wherever you go camping,
[00:14:09.900 --> 00:14:11.680]   not in Dallas when you look at the stars.
[00:14:11.680 --> 00:14:13.220]   Dallas, you see like three.
[00:14:13.220 --> 00:14:14.400]   And you're like, "Oh, that's a plane."
[00:14:14.400 --> 00:14:15.940]   Oh, that's two.
[00:14:15.940 --> 00:14:18.060]   And this, Abraham, from horizon to horizon,
[00:14:18.060 --> 00:14:19.820]   sees stars as far as the eye can see.
[00:14:19.820 --> 00:14:22.480]   And God says, "Try to count them.
[00:14:22.480 --> 00:14:24.340]   "This will be the number of descendants
[00:14:24.340 --> 00:14:26.260]   "that come from you, Abraham,
[00:14:26.260 --> 00:14:28.340]   "even though you have no child right now.
[00:14:28.340 --> 00:14:30.160]   "This is the future that I have for you.
[00:14:30.160 --> 00:14:33.980]   "Trust me with the destinations on the journey."
[00:14:33.980 --> 00:14:37.860]   And then a verse that really, this verse next,
[00:14:37.860 --> 00:14:41.640]   what Abraham does next is the foundation of Christianity.
[00:14:41.640 --> 00:14:43.860]   It's the foundation of faith.
[00:14:43.860 --> 00:14:45.960]   It's the foundation of a relationship with God,
[00:14:45.960 --> 00:14:47.380]   if you'll ever have one.
[00:14:47.380 --> 00:14:49.180]   Here's what Abraham does.
[00:14:49.180 --> 00:14:53.380]   Abraham believed the Lord, and it was credited,
[00:14:53.380 --> 00:14:56.460]   or counted, or declared to him as righteousness.
[00:14:56.460 --> 00:14:57.460]   What did that just mean?
