
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:45.920 --> 00:01:48.360]   It's like we're all out in our car charging our phone
[00:01:48.360 --> 00:01:49.480]   like a bunch of addicts.
[00:01:49.480 --> 00:01:50.560]   It's like ridiculous.
[00:01:50.560 --> 00:01:56.240]   And you're never confronted more with just how,
[00:01:56.240 --> 00:01:58.480]   you know, self-service, 'cause even once you charge it,
[00:01:58.480 --> 00:01:59.900]   you lost service with people
[00:01:59.900 --> 00:02:02.280]   and how important a microwave is,
[00:02:02.280 --> 00:02:07.040]   or how just unable most people are to drive,
[00:02:07.040 --> 00:02:10.080]   and how gas stations, of course, being out of gas,
[00:02:10.080 --> 00:02:12.160]   and just everything you're kind of confronted with
[00:02:12.160 --> 00:02:15.100]   in a moment of how challenging it is,
[00:02:15.100 --> 00:02:17.580]   or would be if there ever was an apocalyptic situation,
[00:02:17.580 --> 00:02:19.200]   if you will.
[00:02:19.200 --> 00:02:21.600]   And yet, the reason I start there is because
[00:02:21.600 --> 00:02:24.720]   in the last few days, it's been such a reminder
[00:02:24.720 --> 00:02:26.680]   of how many things that in my life I take for granted,
[00:02:26.680 --> 00:02:30.120]   things that I just get so used to having,
[00:02:30.120 --> 00:02:32.400]   and the one good thing about having them all stripped away
[00:02:32.400 --> 00:02:35.040]   in a moment is that you're reminded how thankful you are
[00:02:35.040 --> 00:02:37.080]   for those things, how thankful you are
[00:02:37.080 --> 00:02:38.840]   for just normal energy, how grateful you are
[00:02:38.840 --> 00:02:41.360]   that air conditioning is around, holler at your boy,
[00:02:41.360 --> 00:02:44.320]   how grateful you are for just modern things
[00:02:44.320 --> 00:02:48.320]   that every day we take for granted.
[00:02:48.320 --> 00:02:51.760]   And so tonight, we're gonna talk about a subject
[00:02:51.760 --> 00:02:52.940]   related to this mood series,
[00:02:52.940 --> 00:02:54.860]   and it's an emotion and a mood
[00:02:54.860 --> 00:02:56.600]   that really has a lot to do with that idea
[00:02:56.600 --> 00:02:59.360]   of just being grateful, and it's that, grateful.
[00:02:59.360 --> 00:03:01.320]   And gratefulness, here's what I know about the room.
[00:03:01.320 --> 00:03:03.080]   Nobody walked in tonight and said,
[00:03:03.080 --> 00:03:05.960]   "You know what my biggest felt need is in here?
[00:03:05.960 --> 00:03:08.320]   "I need to hear a message on gratefulness."
[00:03:08.320 --> 00:03:09.160]   People came into the room,
[00:03:09.160 --> 00:03:10.840]   and they wanna know about how to handle money,
[00:03:10.840 --> 00:03:14.200]   dating, anxiety, maybe depression is something
[00:03:14.200 --> 00:03:17.540]   you're walking through, challenging times, hardship,
[00:03:17.540 --> 00:03:20.360]   but gratefulness, and that doesn't even feel like relevant.
[00:03:20.360 --> 00:03:22.360]   I feel like I'm a pretty grateful person in general,
[00:03:22.360 --> 00:03:24.560]   like I got this, you know, I say thank you
[00:03:24.560 --> 00:03:26.280]   whenever somebody does something nice for me,
[00:03:26.280 --> 00:03:28.720]   I'm grateful, let's move on.
[00:03:28.720 --> 00:03:32.720]   And yet the truth is that just like it was exposed
[00:03:32.720 --> 00:03:33.780]   by not having those things,
[00:03:33.780 --> 00:03:38.200]   we're reminded of how much we take things for granted,
[00:03:38.200 --> 00:03:40.520]   how often I fail to just drive through and be like,
[00:03:40.520 --> 00:03:43.400]   "Man, thank you, Lord, that these lights work.
[00:03:43.400 --> 00:03:45.440]   "Thank you, Lord, that electricity's flowing."
[00:03:45.440 --> 00:03:47.400]   In the same way, often, most of us live lives
[00:03:47.400 --> 00:03:52.120]   that are anything except marked by grateful and gratefulness.
[00:03:52.120 --> 00:03:54.400]   And yet the tragedy there is that gratefulness,
[00:03:54.400 --> 00:03:56.160]   as we're gonna explore and study from God's Word,
[00:03:56.160 --> 00:03:57.720]   is not just a command in the Bible.
[00:03:57.720 --> 00:03:59.360]   In other words, you cannot follow Jesus
[00:03:59.360 --> 00:04:02.000]   if you do not regularly practice gratefulness,
[00:04:02.000 --> 00:04:04.780]   regularly express gratefulness.
[00:04:04.780 --> 00:04:08.000]   Gratefulness is one of those things that's really like,
[00:04:08.000 --> 00:04:10.220]   we said, really of shame, it can be a gateway
[00:04:10.220 --> 00:04:12.440]   to all kinds of positive things inside of your life.
[00:04:12.440 --> 00:04:13.960]   Gratefulness leads to being generosity,
[00:04:13.960 --> 00:04:14.800]   it leads to encouragement,
[00:04:14.800 --> 00:04:16.080]   it leads to stronger relationships,
[00:04:16.080 --> 00:04:17.920]   as we're gonna talk about in a second.
[00:04:17.920 --> 00:04:19.720]   And gratefulness is not just something
[00:04:19.720 --> 00:04:21.040]   that the church or Christians have
[00:04:21.040 --> 00:04:22.320]   a corner on the market on.
[00:04:22.320 --> 00:04:25.560]   Secular studies have shown, here's what's crazy,
[00:04:25.560 --> 00:04:27.880]   that if you are grateful, if you will just include
[00:04:27.880 --> 00:04:31.200]   a habit of expressing things that you're thankful for
[00:04:31.200 --> 00:04:32.880]   in life, it will transform your life.
[00:04:32.880 --> 00:04:34.160]   There was one study done, or actually,
[00:04:34.160 --> 00:04:36.040]   it was a number of studies that concluded
[00:04:36.040 --> 00:04:38.880]   that if you will, for five minutes a week,
[00:04:38.880 --> 00:04:42.220]   do a daily gratitude journal, for five minutes a day,
[00:04:42.220 --> 00:04:43.640]   basically write out things you're thankful for,
[00:04:43.640 --> 00:04:47.040]   it will increase your long-term well-being
[00:04:47.040 --> 00:04:49.580]   by the same amount as doubling your income.
[00:04:50.580 --> 00:04:52.420]   Let me read that again.
[00:04:52.420 --> 00:04:54.180]   If you will practice for five minutes a day,
[00:04:54.180 --> 00:04:55.940]   studies show, in a secular sense,
[00:04:55.940 --> 00:04:58.700]   like non-Christian, non-related to any church stuff,
[00:04:58.700 --> 00:05:00.180]   if people will just practice, here,
[00:05:00.180 --> 00:05:01.620]   I'm writing out the things that I'm thankful for today,
[00:05:01.620 --> 00:05:02.500]   I'm thankful for these clothes,
[00:05:02.500 --> 00:05:03.340]   I'm thankful for something to eat,
[00:05:03.340 --> 00:05:05.740]   I'm thankful for a friend, I'm thankful for a roommate,
[00:05:05.740 --> 00:05:07.780]   I'm thankful for a car, if you will just do that
[00:05:07.780 --> 00:05:09.900]   for five minutes a day, even people outside of the church
[00:05:09.900 --> 00:05:11.060]   would say, it will transform your life
[00:05:11.060 --> 00:05:12.660]   as much as doubling your income.
[00:05:12.660 --> 00:05:17.360]   Here's what I know, if you make $45,000 in the room,
[00:05:17.360 --> 00:05:18.820]   and tonight I was like, hey, I'm gonna give you
[00:05:18.820 --> 00:05:21.740]   90 grand going forward, my guess is most of us
[00:05:21.740 --> 00:05:23.700]   are leaving happy, if that's your place.
[00:05:23.700 --> 00:05:26.380]   And that's exactly what these studies would say,
[00:05:26.380 --> 00:05:28.620]   and what God's word would say is that it's not just
[00:05:28.620 --> 00:05:31.280]   something that'll increase and improve your life,
[00:05:31.280 --> 00:05:34.140]   it is a command from him, and it's a command
[00:05:34.140 --> 00:05:35.740]   that works for our good every time,
[00:05:35.740 --> 00:05:37.800]   as even people outside of the church
[00:05:37.800 --> 00:05:39.560]   are showing and professing.
[00:05:39.560 --> 00:05:41.960]   Thanklessness, on the other hand,
[00:05:41.960 --> 00:05:44.300]   is one of the marks of someone who does not know God.
[00:05:44.300 --> 00:05:45.860]   In Romans chapter one, it says that,
[00:05:45.860 --> 00:05:48.260]   although they knew God, they did not honor Him
[00:05:48.260 --> 00:05:50.380]   as God nor give thanks to Him.
[00:05:50.380 --> 00:05:52.580]   And so as believers, we are called to have lives
[00:05:52.580 --> 00:05:53.740]   that are marked by gratefulness.
[00:05:53.740 --> 00:05:55.820]   So tonight, we're gonna talk about what it looks like,
[00:05:55.820 --> 00:05:58.340]   three components, biblically, of gratefulness.
[00:05:58.340 --> 00:06:00.620]   We've been in this series called Mood, what is Mood?
[00:06:00.620 --> 00:06:01.900]   If you're joining us for the first time,
[00:06:01.900 --> 00:06:03.540]   all the messages are on the PORCH app,
[00:06:03.540 --> 00:06:05.420]   or on the podcast, you can go check those out,
[00:06:05.420 --> 00:06:07.960]   but Mood is a look at human emotions
[00:06:07.960 --> 00:06:09.000]   from a biblical perspective.
[00:06:09.000 --> 00:06:10.920]   A lot of people think that emotions are bad,
[00:06:10.920 --> 00:06:12.700]   why do I have those, I shouldn't have them at all,
[00:06:12.700 --> 00:06:15.460]   and a lot of people think emotions are everything,
[00:06:15.460 --> 00:06:17.140]   and so what does the Bible actually say
[00:06:17.140 --> 00:06:18.460]   as it relates to human emotions,
[00:06:18.460 --> 00:06:20.300]   what role should they play in our life?
[00:06:20.300 --> 00:06:22.460]   And we've said that emotion is a gift
[00:06:22.460 --> 00:06:25.100]   that God has given to the human race,
[00:06:25.100 --> 00:06:28.800]   and it's a gift particularly given in order to move us,
[00:06:28.800 --> 00:06:30.520]   that's what emotion, even the word emotion
[00:06:30.520 --> 00:06:32.660]   comes from a Latin word, mover, to move,
[00:06:32.660 --> 00:06:36.240]   and God gave the human race the gift of emotions
[00:06:36.240 --> 00:06:39.060]   to move us in a particular direction,
[00:06:39.060 --> 00:06:41.660]   to move us in the direction of Him
[00:06:41.660 --> 00:06:43.380]   and in the direction of His will.
[00:06:43.380 --> 00:06:45.260]   And so tonight, as it relates to gratefulness,
[00:06:45.260 --> 00:06:50.260]   Jesus is gonna say in a very clear way
[00:06:50.260 --> 00:06:51.580]   that the emotion of gratefulness
[00:06:51.580 --> 00:06:53.380]   should move you to a certain action.
[00:06:53.380 --> 00:06:54.660]   So we're gonna be in Luke chapter 17,
[00:06:54.660 --> 00:06:57.300]   if you take notes, you can just call this one grateful,
[00:06:57.300 --> 00:06:58.940]   and we will be in Luke chapter 17,
[00:06:58.940 --> 00:07:01.080]   we're gonna look at an interaction Jesus has
[00:07:01.080 --> 00:07:03.780]   with 10 gentlemen, 10 gentlemen,
[00:07:03.780 --> 00:07:05.240]   and we will pick it up there and explore
[00:07:05.240 --> 00:07:07.900]   what He has to say about the subject of gratefulness.
[00:07:07.900 --> 00:07:12.980]   Starting verse 11 of chapter 17.
[00:07:12.980 --> 00:07:15.220]   Should be on the screens if you don't have,
[00:07:15.220 --> 00:07:17.660]   a Bible, in addition to the fact
[00:07:17.660 --> 00:07:18.480]   if you don't have a Bible,
[00:07:18.480 --> 00:07:19.480]   we've got some in the Welcome Center,
[00:07:19.480 --> 00:07:21.280]   that's our gift to you, you can get one tonight.
[00:07:21.280 --> 00:07:22.280]   Let me start in 11.
[00:07:22.280 --> 00:07:27.180]   Now on His way to Jerusalem, Jesus,
[00:07:27.180 --> 00:07:28.940]   Jesus traveled along the border
[00:07:28.940 --> 00:07:31.800]   between Samaria and Galilee.
[00:07:31.800 --> 00:07:33.420]   As He was going into a village,
[00:07:33.420 --> 00:07:36.420]   10 men who had leprosy met Him,
[00:07:36.420 --> 00:07:39.060]   and they stood at a distance and they cried out,
[00:07:39.060 --> 00:07:40.460]   or they called out in a loud voice,
[00:07:40.460 --> 00:07:42.220]   "Jesus, Master, have pity on us."
[00:07:42.220 --> 00:07:43.900]   All right, let me stop.
[00:07:43.900 --> 00:07:45.360]   Most likely, nobody in this room
[00:07:45.360 --> 00:07:47.340]   has ever had leprosy before.
[00:07:47.340 --> 00:07:49.180]   It's not the best of diseases to contract.
[00:07:49.180 --> 00:07:50.380]   Here's what's going on with leprosy.
[00:07:50.380 --> 00:07:53.260]   It would be a disease that plagued the ancient world.
[00:07:53.260 --> 00:07:54.980]   It's a disease that really modern science
[00:07:54.980 --> 00:07:57.320]   and modern medicine has pretty much eradicated from our world
[00:07:57.320 --> 00:07:59.340]   but at this time, there wasn't a solution for it,
[00:07:59.340 --> 00:08:00.740]   there was no medicine, there was no cure.
[00:08:00.740 --> 00:08:02.220]   It would show up on your body one day
[00:08:02.220 --> 00:08:03.420]   and it was on your skin,
[00:08:03.420 --> 00:08:05.380]   and your skin would begin to erode.
[00:08:05.380 --> 00:08:07.060]   It would begin to make you lose sensation
[00:08:07.060 --> 00:08:10.420]   on all of your skin, your nose, your ears,
[00:08:10.420 --> 00:08:12.460]   things would begin to fall apart
[00:08:12.460 --> 00:08:13.800]   and it would spread all throughout your skin.
[00:08:13.800 --> 00:08:14.940]   It was highly contagious.
[00:08:14.940 --> 00:08:15.780]   So here's what happened.
[00:08:15.780 --> 00:08:17.960]   If you were a leper, you were immediately kicked out of town.
[00:08:17.960 --> 00:08:19.900]   The day you showed up or the day that you realized,
[00:08:19.900 --> 00:08:21.400]   "There's something growing on my skin,"
[00:08:21.400 --> 00:08:22.900]   was the worst day of your life
[00:08:22.900 --> 00:08:24.300]   because it would be the last moment
[00:08:24.300 --> 00:08:25.500]   you would ever hug your children,
[00:08:25.500 --> 00:08:27.740]   you would ever sleep next to your wife or your husband,
[00:08:27.740 --> 00:08:29.980]   it'd be the last moment you could be around society,
[00:08:29.980 --> 00:08:31.540]   you couldn't go to church anymore,
[00:08:31.540 --> 00:08:32.380]   you were a leper.
[00:08:32.380 --> 00:08:34.940]   Everywhere that you went, you had to yell out in advance,
[00:08:34.940 --> 00:08:37.000]   "Unclean, unclean," so that people knew,
[00:08:37.000 --> 00:08:39.900]   "Do not get near this person to not spread the disease."
[00:08:39.900 --> 00:08:42.060]   So this was a group of 10 men
[00:08:42.060 --> 00:08:43.460]   who had been living together 'cause it's like,
[00:08:43.460 --> 00:08:45.060]   "Hey, I'm not exactly gonna get
[00:08:45.060 --> 00:08:46.840]   "into the Jerusalem apartment complex,
[00:08:46.840 --> 00:08:48.280]   "so I've gotta hang out with some other boys
[00:08:48.280 --> 00:08:49.820]   "who've got the same disease as me."
[00:08:49.820 --> 00:08:51.360]   And so they all kind of united
[00:08:51.360 --> 00:08:53.660]   and together they formed some little like colony,
[00:08:53.660 --> 00:08:57.420]   a leper colony outside in between Samaria and Galilee.
[00:08:57.420 --> 00:08:59.700]   And they sat there, cut off from their family,
[00:08:59.700 --> 00:09:01.440]   cut off from friends.
[00:09:01.440 --> 00:09:04.260]   And one day they hear about this man, Jesus,
[00:09:04.260 --> 00:09:05.100]   who's been showing up
[00:09:05.100 --> 00:09:06.460]   and apparently he's been doing miracles
[00:09:06.460 --> 00:09:08.020]   and doing things that have been impacting,
[00:09:08.020 --> 00:09:10.460]   changing lives, giving sight to blind people.
[00:09:11.780 --> 00:09:13.800]   And then one day Jesus walks in front of them
[00:09:13.800 --> 00:09:15.780]   and so the 10 of them get together and they cry out,
[00:09:15.780 --> 00:09:18.960]   "Jesus, have mercy or have pity on us."
[00:09:18.960 --> 00:09:22.740]   And Jesus says, when he saw them,
[00:09:22.740 --> 00:09:26.620]   he said, "Go and show yourselves to the priests."
[00:09:26.620 --> 00:09:30.220]   The priests were the people who would allow,
[00:09:30.220 --> 00:09:34.540]   if you were a leper and somehow miraculously it went away,
[00:09:34.540 --> 00:09:36.180]   you'd have to go show yourself to the priest
[00:09:36.180 --> 00:09:38.420]   basically to get permission to go back in.
[00:09:38.420 --> 00:09:40.300]   In other words, to enter into society,
[00:09:40.300 --> 00:09:41.540]   if you were like, "Man, I think I've been healed
[00:09:41.540 --> 00:09:42.740]   "of leprosy," or whatever's going on,
[00:09:42.740 --> 00:09:44.180]   you'd go show yourself to a priest
[00:09:44.180 --> 00:09:45.580]   and the priest would have to do the inspection
[00:09:45.580 --> 00:09:47.860]   and be like, "Come into church and we gotta inspect
[00:09:47.860 --> 00:09:49.620]   "to make sure the leprosy is gone."
[00:09:49.620 --> 00:09:50.700]   And that's what they were doing.
[00:09:50.700 --> 00:09:52.340]   So Jesus says, "Hey, go show yourself."
[00:09:52.340 --> 00:09:53.620]   As though like, "Hey, you're gonna be healed
[00:09:53.620 --> 00:09:55.780]   "on the way that you walk to that priest."
[00:09:55.780 --> 00:10:01.280]   And as they went, they were cleansed.
[00:10:01.280 --> 00:10:03.380]   So they cried out to Jesus.
[00:10:03.380 --> 00:10:05.420]   Jesus says, "Go show yourself to the priest.
[00:10:05.420 --> 00:10:07.140]   "I'm answering your prayer."
[00:10:07.140 --> 00:10:08.500]   And they turn around, they start walking
[00:10:08.500 --> 00:10:09.660]   towards the city of Jerusalem.
[00:10:09.660 --> 00:10:12.180]   They haven't been there since they got kicked out.
[00:10:12.180 --> 00:10:15.140]   And as they're walking, their body begins to change
[00:10:15.140 --> 00:10:17.700]   and everything transforms.
[00:10:17.700 --> 00:10:19.600]   And they were healed of their leprosy.
[00:10:19.600 --> 00:10:25.220]   One of them, verse 15, when he saw that he was healed,
[00:10:25.220 --> 00:10:29.500]   he came back praising God in a loud voice
[00:10:29.500 --> 00:10:32.260]   and he threw himself at Jesus's feet and he thanked him.
[00:10:32.260 --> 00:10:34.720]   And he was a Samaritan.
[00:10:36.060 --> 00:10:40.100]   Jesus asked, "We're not all 10 cleansed?
[00:10:40.100 --> 00:10:42.200]   "Where are the other nine?
[00:10:42.200 --> 00:10:44.100]   "Has no one returned to give praise to God
[00:10:44.100 --> 00:10:45.300]   "except this foreigner?"
[00:10:45.300 --> 00:10:47.760]   And then he said to him, "Rise and go.
[00:10:47.760 --> 00:10:50.500]   "Your faith has made you well."
[00:10:50.500 --> 00:10:51.660]   We're gonna come back to that last line.
[00:10:51.660 --> 00:10:54.060]   But Jesus points that despite 10 being healed,
[00:10:54.060 --> 00:10:55.620]   only one of them comes back.
[00:10:55.620 --> 00:10:57.020]   Only one had the response.
[00:10:57.020 --> 00:10:58.820]   In other words, Jesus says, "This is the right
[00:10:58.820 --> 00:11:03.100]   "and appropriate response that is to be had."
[00:11:03.100 --> 00:11:04.020]   The first thing I wanna talk about
[00:11:04.020 --> 00:11:05.180]   as it relates to gratefulness,
[00:11:05.180 --> 00:11:08.560]   it's just this idea that gratefulness has this power to it
[00:11:08.560 --> 00:11:11.960]   and particularly has a power to strengthen relationships.
[00:11:11.960 --> 00:11:13.380]   Gratefulness, when it marks somebody's life,
[00:11:13.380 --> 00:11:16.100]   just like it marked this leper's life in that moment,
[00:11:16.100 --> 00:11:17.860]   has the power to strengthen relationships.
[00:11:17.860 --> 00:11:20.900]   Its presence in your relationships or in your life
[00:11:20.900 --> 00:11:22.300]   is gonna be something that is a part
[00:11:22.300 --> 00:11:24.260]   of strengthening your relationships with God
[00:11:24.260 --> 00:11:26.140]   and strengthening your relationships with others.
[00:11:26.140 --> 00:11:28.060]   This guy gives us an indication or a look
[00:11:28.060 --> 00:11:30.500]   at what that looks like with God.
[00:11:30.500 --> 00:11:34.340]   All 10 lepers had some interaction with Jesus
[00:11:34.340 --> 00:11:36.540]   and they had some experience and exposure to him,
[00:11:36.540 --> 00:11:40.980]   but all of them had only a skin-deep relationship
[00:11:40.980 --> 00:11:42.100]   that he healed the outside.
[00:11:42.100 --> 00:11:46.300]   But this man, he comes back and he expresses a praise
[00:11:46.300 --> 00:11:48.820]   and a thankfulness to God.
[00:11:48.820 --> 00:11:52.780]   And Jesus says something to him that he very rarely repeats
[00:11:52.780 --> 00:11:54.780]   all throughout the New Testament.
[00:11:54.780 --> 00:11:56.500]   Your faith has saved you.
[00:11:56.500 --> 00:11:59.860]   Lots of times he says to different men and women,
[00:11:59.860 --> 00:12:01.740]   different things, "Hey, let the dead bury the dead.
[00:12:01.740 --> 00:12:02.580]   "Leave your father behind."
[00:12:02.580 --> 00:12:03.420]   Do all these things.
[00:12:03.420 --> 00:12:04.260]   But he comes to this man and he says,
[00:12:04.260 --> 00:12:05.420]   "Hey, your faith has saved you.
[00:12:05.420 --> 00:12:07.860]   "That made you well is the same word for saved."
[00:12:07.860 --> 00:12:12.100]   That this man, because of his perspective on who Jesus was,
[00:12:12.100 --> 00:12:14.060]   his thankfulness and him moving in the direction
[00:12:14.060 --> 00:12:15.940]   of expressing that gratefulness,
[00:12:15.940 --> 00:12:17.960]   experienced a relationship with Jesus
[00:12:17.960 --> 00:12:19.580]   different from the other nine.
[00:12:19.580 --> 00:12:22.820]   Gratefulness always strengthens relationships
[00:12:22.820 --> 00:12:25.380]   and you having gratefulness in your life
[00:12:25.380 --> 00:12:28.300]   is a part of the criteria that will strengthen
[00:12:28.300 --> 00:12:30.460]   your relationship with God
[00:12:30.460 --> 00:12:34.840]   or the absence of gratefulness will lead to a weakening
[00:12:34.840 --> 00:12:35.940]   of your relationship with God.
[00:12:35.940 --> 00:12:37.740]   A weakening of your faith would be another way of saying it
[00:12:37.740 --> 00:12:40.140]   and a strengthening of your relationship
[00:12:40.140 --> 00:12:42.260]   with other people in your life.
[00:12:42.260 --> 00:12:44.580]   How does being thankful to God
[00:12:44.580 --> 00:12:46.700]   strengthen your relationship with him?
[00:12:46.700 --> 00:12:48.180]   Well, here's how.
[00:12:48.180 --> 00:12:49.300]   Anytime that I'm thankful to God,
[00:12:49.300 --> 00:12:50.360]   anytime that I'm like, "Lord, hey,
[00:12:50.360 --> 00:12:51.200]   "I just wanna thank you for this day.
[00:12:51.200 --> 00:12:53.440]   "I wanna thank you for the fact that I'm alive
[00:12:53.440 --> 00:12:55.500]   "and another day was given me that I wasn't promised.
[00:12:55.500 --> 00:12:57.180]   "I woke up this morning, a lot of people didn't.
[00:12:57.180 --> 00:12:58.300]   "I've got legs that I can walk.
[00:12:58.300 --> 00:12:59.140]   "Thank you, God."
[00:12:59.140 --> 00:13:01.220]   Whenever I just begin to assume, "God, thank you.
[00:13:01.220 --> 00:13:03.100]   "Everything in my life is a gift."
[00:13:03.100 --> 00:13:05.560]   It's a reflection of a humility
[00:13:05.560 --> 00:13:07.100]   that I don't see anything that I have
[00:13:07.100 --> 00:13:08.140]   as something that I earned.
[00:13:08.140 --> 00:13:11.020]   You know, I really deserve this and I worked really hard,
[00:13:11.020 --> 00:13:12.060]   but everything's been a gift.
[00:13:12.060 --> 00:13:14.840]   As 1 Corinthians 4, chapter four, verse seven says that,
[00:13:14.840 --> 00:13:17.140]   "What do you have that you did not receive?"
[00:13:17.140 --> 00:13:18.440]   Let me just read it.
[00:13:18.440 --> 00:13:20.900]   "What do you have that God hasn't given you?
[00:13:20.900 --> 00:13:22.660]   "And if everything you have is from God,
[00:13:22.660 --> 00:13:24.420]   "why do you boast as though it were not a gift?"
[00:13:24.420 --> 00:13:26.880]   One of the things that thankfulness
[00:13:26.880 --> 00:13:27.880]   in a relationship with God,
[00:13:27.880 --> 00:13:30.240]   expressing thanks towards God regularly does
[00:13:30.240 --> 00:13:36.180]   is it fights against pride and it fuels praise in my life.
[00:13:36.180 --> 00:13:37.680]   In other words, everything inside of my life
[00:13:37.680 --> 00:13:39.280]   where I'm tempted to,
[00:13:39.280 --> 00:13:40.600]   "Hey, I worked really hard on that project."
[00:13:40.600 --> 00:13:41.440]   Maybe it's for you.
[00:13:41.440 --> 00:13:42.980]   You're like, "Hey, you know, I worked really hard.
[00:13:42.980 --> 00:13:44.920]   "I got a promotion, I got a raise, and I deserved it.
[00:13:44.920 --> 00:13:46.540]   "I earned it, I worked really hard.
[00:13:46.540 --> 00:13:47.800]   "I stayed after hours.
[00:13:47.800 --> 00:13:51.340]   "I gave all that I, you know, of my effort to that project
[00:13:51.340 --> 00:13:52.840]   "and I feel like I earned it."
[00:13:52.840 --> 00:13:56.520]   That's a posture that fuels pride.
[00:13:57.160 --> 00:13:58.120]   Versus a posture of God.
[00:13:58.120 --> 00:13:59.960]   "Hey, you're the one who gave me this job.
[00:13:59.960 --> 00:14:02.400]   "You're the reason that I got an education in the first place.
[00:14:02.400 --> 00:14:04.460]   "You gave me a mind that works.
[00:14:04.460 --> 00:14:06.300]   "You allowed my body to get up and have the strength
[00:14:06.300 --> 00:14:08.240]   "to work later hours."
[00:14:08.240 --> 00:14:09.680]   All of a sudden, what is an opportunity
[00:14:09.680 --> 00:14:11.220]   for me to be tempted to have pride
[00:14:11.220 --> 00:14:13.560]   becomes an opportunity to turn towards praise in God.
[00:14:13.560 --> 00:14:15.260]   One of the ways that thankfulness strengthens
[00:14:15.260 --> 00:14:16.820]   your relationship is in vocalizing,
[00:14:16.820 --> 00:14:17.920]   "God, thank you.
[00:14:17.920 --> 00:14:20.860]   "Thank you for a car that even though it's broken down,
[00:14:20.860 --> 00:14:23.000]   "I have a car.
[00:14:23.000 --> 00:14:24.900]   "Thank you for another night to just come and worship you.
[00:14:24.900 --> 00:14:26.600]   "How many people in our world would love
[00:14:26.600 --> 00:14:28.260]   "to have the freedom to get to do that?"
[00:14:28.260 --> 00:14:30.560]   It keeps me in a place of humility.
[00:14:30.560 --> 00:14:35.760]   And instead of fueling pride, it fuels praise to God.
[00:14:35.760 --> 00:14:39.580]   As we're told in 1 Peter chapter five,
[00:14:39.580 --> 00:14:43.740]   "Pride will keep you in the opposition of God."
[00:14:43.740 --> 00:14:45.560]   In other words, if you see yourself as,
[00:14:45.560 --> 00:14:49.700]   "Hey, what I have, I earned and I deserve, that is pride."
[00:14:49.700 --> 00:14:51.820]   And that will hinder your relationship with God.
[00:14:51.820 --> 00:14:53.380]   It says, "He gives grace to the humble,
[00:14:53.380 --> 00:14:54.500]   "but he opposes the proud."
[00:14:54.500 --> 00:14:55.820]   In other words, you're the opposition
[00:14:55.820 --> 00:14:57.500]   or in the opposition of God.
[00:14:57.500 --> 00:14:59.120]   So of course it's gonna hinder your relationship
[00:14:59.120 --> 00:15:01.160]   versus a thankfulness that,
[00:15:01.160 --> 00:15:03.680]   "God, everything that I have is because of you.
[00:15:03.680 --> 00:15:05.940]   "I don't deserve any of this.
[00:15:05.940 --> 00:15:07.420]   "And I'm gonna turn everything in my life
[00:15:07.420 --> 00:15:09.340]   "as a chance to just thank you
[00:15:09.340 --> 00:15:11.320]   "and point it all back to you."
[00:15:11.320 --> 00:15:12.420]   Which fuels the praise.
[00:15:12.420 --> 00:15:15.140]   It not only strengthens your relationship with God,
[00:15:15.140 --> 00:15:17.100]   it's a chance to strengthen your relationship
