
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:05:17.820 --> 00:05:21.680]   That's just part of the stage of life that you're in.
[00:05:21.680 --> 00:05:23.940]   And I start there because I think that common question
[00:05:23.940 --> 00:05:26.460]   about, hey, what's wrong with this child,
[00:05:26.460 --> 00:05:29.380]   is not unlike questions that have really been a part
[00:05:29.380 --> 00:05:31.860]   of stages of my life and days past.
[00:05:31.860 --> 00:05:33.820]   I find that all of us have shared times
[00:05:33.820 --> 00:05:35.020]   where we find ourselves wondering,
[00:05:35.020 --> 00:05:36.940]   hey, what is wrong with this?
[00:05:36.940 --> 00:05:38.580]   What is wrong with this coworker?
[00:05:38.580 --> 00:05:40.380]   What is wrong with this parent?
[00:05:40.380 --> 00:05:41.860]   What is wrong with this job?
[00:05:41.860 --> 00:05:43.700]   What is wrong with the weather outside?
[00:05:43.700 --> 00:05:45.300]   What is wrong with my car?
[00:05:45.300 --> 00:05:48.140]   What is wrong with this dating relationship?
[00:05:48.140 --> 00:05:49.700]   What is wrong with me?
[00:05:49.700 --> 00:05:52.260]   What is wrong with my lack of dating relationships,
[00:05:52.260 --> 00:05:53.940]   or me that's leading to that?
[00:05:53.940 --> 00:05:55.900]   I think all of us have found ourselves asking,
[00:05:55.900 --> 00:05:57.740]   or at times, different questions around,
[00:05:57.740 --> 00:05:58.620]   hey, what is wrong?
[00:05:58.620 --> 00:06:01.600]   And really, all of those questions could be said
[00:06:01.600 --> 00:06:05.180]   in one question, which is, what is wrong with our world?
[00:06:05.180 --> 00:06:08.260]   And tonight, the Apostle Paul, in this text,
[00:06:08.260 --> 00:06:11.140]   is going to lay out exactly what is wrong
[00:06:11.140 --> 00:06:13.180]   with the world that we live in.
[00:06:13.180 --> 00:06:15.700]   Because just like me, in that scenario with the baby,
[00:06:15.700 --> 00:06:17.780]   where I'm like, man, I wish somebody would've told me
[00:06:17.780 --> 00:06:19.860]   this is what is about to happen,
[00:06:19.860 --> 00:06:21.740]   many of us find ourselves in this world
[00:06:21.740 --> 00:06:23.300]   where maybe no one has ever told you
[00:06:23.300 --> 00:06:26.180]   exactly what is wrong with this world.
[00:06:26.180 --> 00:06:28.100]   And the Apostle Paul begins to answer
[00:06:28.100 --> 00:06:30.020]   one of the biggest questions that you and I
[00:06:30.020 --> 00:06:31.580]   will wrestle with in this life,
[00:06:31.580 --> 00:06:36.460]   is how do we reconcile suffering and the goodness of God?
[00:06:36.460 --> 00:06:39.020]   How do we find hope in a world
[00:06:39.020 --> 00:06:40.740]   that feels hopelessly broken?
[00:06:40.740 --> 00:06:44.100]   And he's about to lay out the answer to those questions.
[00:06:44.100 --> 00:06:46.380]   So tonight, we're gonna explore
[00:06:46.380 --> 00:06:48.980]   verses 18 through 27 of Romans chapter eight.
[00:06:48.980 --> 00:06:50.580]   We are in a series called Romans eight.
[00:06:50.580 --> 00:06:52.020]   It is believed by many scholars
[00:06:52.020 --> 00:06:55.460]   to be the greatest chapter in all of the Bible.
[00:06:55.460 --> 00:06:58.480]   It was a chapter that had significant influence
[00:06:58.480 --> 00:07:00.520]   on all kinds of heroes of the faith.
[00:07:00.520 --> 00:07:02.500]   So we've been exploring it for the past couple weeks.
[00:07:02.500 --> 00:07:06.580]   Last week, JP covered verses 14 through 17
[00:07:06.580 --> 00:07:08.900]   and how we are children of God in Christ.
[00:07:08.900 --> 00:07:10.600]   If you have put your faith in Jesus,
[00:07:10.600 --> 00:07:13.740]   you have been adopted by the King of kings.
[00:07:13.740 --> 00:07:17.880]   And now Paul begins to lay out where our kingdom lies
[00:07:17.880 --> 00:07:19.660]   and how we can face this world
[00:07:19.660 --> 00:07:21.300]   that seems hopelessly broken.
[00:07:21.300 --> 00:07:23.220]   So we're gonna pick it up in verse 18
[00:07:23.220 --> 00:07:26.620]   and we will dive right in.
[00:07:26.620 --> 00:07:29.460]   Paul says, "I consider that our present sufferings,"
[00:07:29.460 --> 00:07:31.380]   so whatever you're suffering right now in this room,
[00:07:31.380 --> 00:07:34.000]   this is a bold statement from the Apostle Paul,
[00:07:34.000 --> 00:07:38.640]   "is not worth comparing with the glory or with the future,
[00:07:38.640 --> 00:07:40.440]   "with something that's about to take place,
[00:07:40.440 --> 00:07:41.920]   "with something ahead of us,
[00:07:41.920 --> 00:07:44.020]   "that the present sufferings we experience
[00:07:44.020 --> 00:07:45.920]   "are not even worth mentioning,
[00:07:45.920 --> 00:07:48.100]   "with the glory that is to come
[00:07:48.100 --> 00:07:51.760]   "that's going to be revealed to us and around us."
[00:07:51.760 --> 00:07:55.820]   That the Apostle Paul, who was not a stranger to suffering,
[00:07:55.820 --> 00:07:57.060]   because when I read that, I'm like,
[00:07:57.060 --> 00:07:58.980]   man, Paul, you don't know what so many people
[00:07:58.980 --> 00:08:01.820]   in our world are suffering inside of this room.
[00:08:01.820 --> 00:08:04.700]   You may be walking through the pain of a heartbreak
[00:08:04.700 --> 00:08:05.860]   in a broken relationship.
[00:08:05.860 --> 00:08:08.540]   Maybe you're walking through cancer, job loss,
[00:08:08.540 --> 00:08:10.980]   through the loss of a loved one, a parent.
[00:08:10.980 --> 00:08:12.860]   And the Apostle Paul has the nerve to say,
[00:08:12.860 --> 00:08:16.660]   look, I consider that it's not even worth talking about
[00:08:16.660 --> 00:08:18.260]   all the suffering in our world
[00:08:18.260 --> 00:08:22.340]   when you compare it to the glory that's ahead of us.
[00:08:22.340 --> 00:08:24.460]   And I'd say two things about the Apostle Paul that we know.
[00:08:24.460 --> 00:08:26.540]   One, he was not a stranger to suffering.
[00:08:26.540 --> 00:08:27.620]   In other words, he didn't write this
[00:08:27.620 --> 00:08:30.540]   from a lawn chair on the beach
[00:08:30.540 --> 00:08:32.220]   with a margarita or a mimosa being like,
[00:08:32.220 --> 00:08:34.380]   and then the suffering is nothing to compare.
[00:08:34.380 --> 00:08:36.500]   He wrote this likely from a prison cell.
[00:08:36.500 --> 00:08:37.780]   The Apostle Paul suffered in ways
[00:08:37.780 --> 00:08:39.820]   that honestly most of us will never have to.
[00:08:39.820 --> 00:08:42.900]   He was beaten with a whip with nails on the end of it
[00:08:42.900 --> 00:08:45.180]   nine different times, five different times, sorry.
[00:08:45.180 --> 00:08:48.080]   He was beaten with rods as if that was not enough
[00:08:48.080 --> 00:08:50.700]   three different times, permanently disfigured.
[00:08:50.700 --> 00:08:53.360]   He was shipwrecked three times.
[00:08:53.360 --> 00:08:55.580]   He was stoned, not like smoked something,
[00:08:55.580 --> 00:08:58.740]   stoned like pelted with rocks, stoned.
[00:08:58.740 --> 00:09:00.700]   He was a man who was very well acquainted.
[00:09:00.700 --> 00:09:02.820]   Scholars estimate he spent one quarter
[00:09:02.820 --> 00:09:04.060]   of his life in prison.
[00:09:04.060 --> 00:09:08.600]   And Paul writes, it's not even worth talking about.
[00:09:08.600 --> 00:09:10.220]   Further, if you were walking through suffering,
[00:09:10.220 --> 00:09:11.780]   here's what I know about Paul.
[00:09:11.780 --> 00:09:14.620]   He would be the first to mourn with you.
[00:09:14.620 --> 00:09:16.700]   He wouldn't wanna minimize it.
[00:09:16.700 --> 00:09:19.020]   He said, mourn with those who mourn.
[00:09:19.020 --> 00:09:20.860]   And yet at the same time,
[00:09:20.860 --> 00:09:23.260]   he's also giving us a big picture worldview
[00:09:23.260 --> 00:09:24.740]   that whenever we understand
[00:09:24.740 --> 00:09:27.060]   if we could have the perspective that Paul does
[00:09:27.060 --> 00:09:31.260]   of comparing our present circumstances,
[00:09:31.260 --> 00:09:32.860]   the broken world we're a part of,
[00:09:32.860 --> 00:09:34.540]   if we could just see for a moment
[00:09:34.540 --> 00:09:36.480]   what awaits us in eternity,
[00:09:36.480 --> 00:09:38.700]   it wouldn't even be worth mentioning is what he says.
[00:09:38.700 --> 00:09:42.020]   And he begins to lay out what awaits us in eternity.
[00:09:42.020 --> 00:09:43.820]   Here's what he says, verse 19.
[00:09:43.820 --> 00:09:45.680]   For the creation, that's our world,
[00:09:45.680 --> 00:09:47.500]   that's everything that is.
[00:09:47.500 --> 00:09:50.420]   Stars, moon, mountains, you,
[00:09:50.420 --> 00:09:53.580]   the grass, trees, animals.
[00:09:53.580 --> 00:09:57.940]   For the creation waits an eager expectation
[00:09:57.940 --> 00:10:01.380]   or straining forward, waiting, longing for.
[00:10:01.380 --> 00:10:03.120]   What are they waiting for?
[00:10:03.120 --> 00:10:04.820]   For the children of God to be revealed.
[00:10:04.820 --> 00:10:06.620]   In other words, for Jesus to come back
[00:10:06.620 --> 00:10:08.620]   and set up finally his kingdom.
[00:10:08.620 --> 00:10:09.980]   The creation is straining.
[00:10:09.980 --> 00:10:12.220]   Everything around you is waiting for that day.
[00:10:12.220 --> 00:10:14.100]   And Paul begins to talk about the future.
[00:10:14.100 --> 00:10:15.100]   And it's as though he's like,
[00:10:15.100 --> 00:10:16.620]   and let me make sure you understand
[00:10:16.620 --> 00:10:18.420]   why the creation is waiting.
[00:10:18.420 --> 00:10:21.500]   And he goes from the future back to the past.
[00:10:21.500 --> 00:10:23.540]   Here's what he says in verse 20.
[00:10:23.540 --> 00:10:26.700]   For the creation was, that's again,
[00:10:26.700 --> 00:10:30.080]   our world around us, was subjected to frustration.
[00:10:30.080 --> 00:10:32.440]   He begins to talk about an event in the past.
[00:10:32.440 --> 00:10:35.900]   Not by its own choice, but by the will of the one
[00:10:35.900 --> 00:10:40.260]   who subjected it in hope that the creation itself
[00:10:40.260 --> 00:10:43.060]   will be liberated from its bondage to decay
[00:10:43.060 --> 00:10:45.660]   and brought into the freedom of the glory
[00:10:45.660 --> 00:10:46.620]   of the children of God.
[00:10:46.620 --> 00:10:48.720]   So Paul gives us the indication to our first point,
[00:10:48.720 --> 00:10:53.100]   which is the source of our greatest hurts in this world.
[00:10:53.100 --> 00:10:56.060]   The source of our greatest hurts is sin.
[00:10:56.060 --> 00:10:58.960]   He says, look, before I go into what's waiting us in glory,
[00:10:58.960 --> 00:11:00.780]   let me cover what's taken place in the past.
[00:11:00.780 --> 00:11:03.340]   Let me explain some of the world in which you live.
[00:11:03.340 --> 00:11:05.060]   All of us, he gives us an indication
[00:11:05.060 --> 00:11:06.940]   in the context of everything we've ever known.
[00:11:06.940 --> 00:11:09.020]   He says, you live in a world
[00:11:09.020 --> 00:11:11.420]   that was never meant to be this way.
[00:11:11.420 --> 00:11:13.340]   And he records this event in the past.
[00:11:13.340 --> 00:11:15.280]   He's talking about the Garden of Eden.
[00:11:15.280 --> 00:11:18.680]   This moment in time when sin entered into the world,
[00:11:18.680 --> 00:11:20.540]   that God created the world perfectly
[00:11:20.540 --> 00:11:24.420]   and sin entered because of Adam and Eve disobeying God
[00:11:24.420 --> 00:11:26.860]   and creation was fractured.
[00:11:26.860 --> 00:11:28.620]   Everything in our world was broken.
[00:11:28.620 --> 00:11:30.900]   He says, subjected to frustration
[00:11:30.900 --> 00:11:33.940]   and put in bondage to death and decay.
[00:11:33.940 --> 00:11:35.760]   That when Adam and Eve chose that, hey, God,
[00:11:35.760 --> 00:11:37.220]   you know what, I don't want you to be God,
[00:11:37.220 --> 00:11:38.660]   I'm gonna be my own God,
[00:11:38.660 --> 00:11:43.540]   they cut off the creator from the creation through sin.
[00:11:43.540 --> 00:11:45.060]   Sin always brings death.
[00:11:45.060 --> 00:11:48.660]   It cut off the perfect harmony that God had with his people,
[00:11:48.660 --> 00:11:49.600]   with the world around us.
[00:11:49.600 --> 00:11:52.020]   God was there on the planet hanging out with Adam and Eve.
[00:11:52.020 --> 00:11:53.820]   Everybody's naked, it's amazing.
[00:11:53.820 --> 00:11:55.420]   All of a sudden, they disobey God
[00:11:55.420 --> 00:11:56.660]   and everything's fractured.
[00:11:56.660 --> 00:11:59.380]   And Paul says, not only was man's relationship
[00:11:59.380 --> 00:12:01.860]   with God fractured, the tree's relationship
[00:12:01.860 --> 00:12:03.420]   with their creator's fractured.
[00:12:03.420 --> 00:12:06.300]   The wind around us, tornadoes,
[00:12:06.300 --> 00:12:08.940]   all kinds of things like that came as a product
[00:12:08.940 --> 00:12:11.920]   of this fracturing when sin entered the world
[00:12:11.920 --> 00:12:13.100]   and death came with it.
[00:12:13.100 --> 00:12:19.100]   Because death is a result of not being connected to life.
[00:12:19.100 --> 00:12:23.060]   And when you cut God out or you kick him out,
[00:12:23.060 --> 00:12:25.940]   you invite death because you're kicking life out.
[00:12:25.940 --> 00:12:28.140]   In Adam and Eve's decision, Paul says,
[00:12:28.140 --> 00:12:31.180]   trapped the world around us that we see in bondage.
[00:12:31.180 --> 00:12:33.380]   Trees were never meant to die.
[00:12:33.380 --> 00:12:35.620]   Animals were never meant to kill one another.
[00:12:35.620 --> 00:12:40.260]   Dementia, cancer, the world around us that we see,
[00:12:40.260 --> 00:12:43.300]   babies were never meant to die or be born stillborn.
[00:12:43.300 --> 00:12:47.080]   Men were never meant to die of a heart attack
[00:12:47.080 --> 00:12:49.060]   in their mid-30s.
[00:12:49.060 --> 00:12:50.860]   The world was fractured and everything was broken.
[00:12:50.860 --> 00:12:52.300]   And Paul says, before you understand,
[00:12:52.300 --> 00:12:54.280]   let me explain the context for which we live.
[00:12:54.280 --> 00:12:56.420]   It wasn't that God invented a world like this.
[00:12:56.420 --> 00:12:58.260]   It wasn't like this from the beginning.
[00:12:58.260 --> 00:13:00.480]   Man invited sin into the world.
[00:13:00.480 --> 00:13:02.660]   Man often, who's responsible for sin,
[00:13:02.660 --> 00:13:05.740]   now gets angry at God after bringing sin into the world,
[00:13:05.740 --> 00:13:07.220]   but God did not create it.
[00:13:07.220 --> 00:13:09.980]   Man kicked him out and chaos came in.
[00:13:09.980 --> 00:13:11.060]   We use an illustration.
[00:13:11.060 --> 00:13:13.700]   When I was around like 11 years old,
[00:13:13.700 --> 00:13:18.060]   my mother went out of town and she basically
[00:13:18.060 --> 00:13:20.460]   went on a vacation to see some family that we had in Kansas.
[00:13:20.460 --> 00:13:23.220]   She left me and my siblings with my older brother,
[00:13:23.220 --> 00:13:24.060]   who's five years older.
[00:13:24.060 --> 00:13:24.880]   He was gonna watch us.
[00:13:24.880 --> 00:13:25.720]   He could drive the car.
[00:13:25.720 --> 00:13:26.540]   It's gonna be great.
[00:13:26.540 --> 00:13:28.180]   She was the one who kept order in the household.
[00:13:28.180 --> 00:13:29.580]   She kept things clean, did the laundry,
[00:13:29.580 --> 00:13:30.860]   made meals, all that stuff.
[00:13:30.860 --> 00:13:33.520]   All of a sudden, the one who keeps things in order
[00:13:33.520 --> 00:13:36.460]   has left the premises, and all of a sudden,
[00:13:36.460 --> 00:13:37.620]   we are left on our own.
[00:13:37.620 --> 00:13:40.420]   And so it turns into a weekend that is like Lord of the Flies.
[00:13:40.420 --> 00:13:42.060]   We're eating Blue Bell for breakfast.
[00:13:42.060 --> 00:13:43.960]   We don't know how to do the laundry thing machine.
[00:13:43.960 --> 00:13:45.460]   Milk straight out of the milk gallon.
[00:13:45.460 --> 00:13:46.340]   Everything's left out.
[00:13:46.340 --> 00:13:47.180]   We don't know what we're doing
[00:13:47.180 --> 00:13:50.980]   because the person who kept order had left
[00:13:50.980 --> 00:13:52.340]   and chaos took place.
[00:13:52.340 --> 00:13:56.180]   In the same way, when man kicked God out of their life
[00:13:56.180 --> 00:13:57.460]   or said, "I wanna be God,"
[00:13:57.460 --> 00:14:00.740]   they took the one who kept order
[00:14:00.740 --> 00:14:02.500]   and they kicked him from their life.
[00:14:02.500 --> 00:14:06.620]   They kicked him from our world and chaos took place.
[00:14:06.620 --> 00:14:08.740]   And we see it everywhere we look.
[00:14:08.740 --> 00:14:11.660]   I mean, why do cells multiply in your body
[00:14:11.660 --> 00:14:13.780]   and attack your body?
[00:14:13.780 --> 00:14:15.860]   That's what we call cancer.
[00:14:15.860 --> 00:14:18.940]   Because the creation was subjected to frustration,
[00:14:18.940 --> 00:14:20.640]   put in bondage to death,
[00:14:20.640 --> 00:14:22.340]   because sin was brought into the world
[00:14:22.340 --> 00:14:23.940]   and everything fractured.
[00:14:23.940 --> 00:14:26.440]   And Paul says, "This is what took place in the world."
[00:14:26.440 --> 00:14:28.980]   This is the world in which we find ourselves.
[00:14:28.980 --> 00:14:32.960]   That the creation, in Genesis 3, we're told,
[00:14:32.960 --> 00:14:35.820]   was placed under a curse.
[00:14:35.820 --> 00:14:39.140]   The curse of not having a relationship with God.
[00:14:39.140 --> 00:14:42.180]   The curse of being disconnected with God.
[00:14:42.180 --> 00:14:44.300]   I mean, honestly, we don't even have to prove that like,
[00:14:44.300 --> 00:14:45.580]   hey, if you're not connected with God,
[00:14:45.580 --> 00:14:47.700]   you kinda go crazy, things spin out.
[00:14:47.700 --> 00:14:49.620]   A lot of us in the room could stand up and go,
[00:14:49.620 --> 00:14:51.740]   "Yeah, I kinda drifted and woo,
[00:14:51.740 --> 00:14:53.340]   "things went crazy for a while,
[00:14:53.340 --> 00:14:55.260]   "and I'm back in church and God is using it
[00:14:55.260 --> 00:14:56.540]   "and my life is growing."
[00:14:56.540 --> 00:14:57.900]   But it's not hard for us to imagine,
[00:14:57.900 --> 00:15:00.600]   hey, when you drift away from the one who keeps order,
[00:15:00.600 --> 00:15:05.860]   the creator, the creation begins to invite chaos
[00:15:05.860 --> 00:15:06.820]   and that's what took place.
[00:15:06.820 --> 00:15:08.500]   And Paul says, "This is the world
[00:15:08.500 --> 00:15:09.740]   "in which we find ourselves."
[00:15:09.740 --> 00:15:13.900]   You need to understand the context in which you live.
[00:15:14.740 --> 00:15:17.380]   It was subjected to futility, but not without hope,
[00:15:17.380 --> 00:15:21.060]   even in God saying, "Cursed is the ground,"
[00:15:21.060 --> 00:15:23.700]   Genesis 3, you can go read it later.
[00:15:23.700 --> 00:15:25.580]   He gave them a hope of a promise,
[00:15:25.580 --> 00:15:27.620]   but this will not remain forever.
[00:15:27.620 --> 00:15:31.360]   Which is what Paul means when he says, "In hope."
[00:15:31.360 --> 00:15:33.220]   And he gave a promise that there will be a day
[00:15:33.220 --> 00:15:36.920]   when a descendant of Adam, we call him Jesus,
[00:15:36.920 --> 00:15:40.380]   will crush Satan and sin.
[00:15:40.380 --> 00:15:43.100]   It's verse 15 of Genesis chapter three.
[00:15:43.100 --> 00:15:45.220]   But until that day, creation right now,
[00:15:45.220 --> 00:15:48.780]   everything in the world around us longs to be restored
[00:15:48.780 --> 00:15:52.340]   to Eden, longs to be restored to paradise.
[00:15:52.340 --> 00:15:55.620]   It waits eagerly, is the word Paul uses.
[00:15:55.620 --> 00:15:59.040]   As though it almost remembers.
[00:15:59.040 --> 00:16:03.200]   It remembers that it wasn't intended to die.
[00:16:03.200 --> 00:16:05.660]   Everything that you walk past,
[00:16:05.660 --> 00:16:07.820]   when you go on a walk at the lake at White Rock,
[00:16:07.820 --> 00:16:09.740]   if you live in Dallas, or you go on a lake,
[00:16:09.740 --> 00:16:11.100]   Grapevine or wherever you go,
[00:16:11.100 --> 00:16:13.060]   everything that you see, every bird in the air,
[00:16:13.060 --> 00:16:14.760]   it was never meant to be this way.
[00:16:14.760 --> 00:16:18.940]   And Paul begins to lay out that it won't always be this way.
[00:16:18.940 --> 00:16:20.400]   He says this in verse 22.
[00:16:20.400 --> 00:16:25.140]   "We know that the whole creation has been groaning
[00:16:25.140 --> 00:16:27.100]   "as in the pains of childbirth,
[00:16:27.100 --> 00:16:29.220]   "right up to this present time.
[00:16:29.220 --> 00:16:31.620]   "And not only has the whole creation,
[00:16:31.620 --> 00:16:34.200]   "or our world been groaning in childbirth pains,
