
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:03:23.180 --> 00:03:26.040]   without any emoji support, they totally misunderstood you,
[00:03:26.040 --> 00:03:28.040]   and you now find yourself writing out
[00:03:28.040 --> 00:03:31.960]   a three-paragraph long explanation and apology,
[00:03:31.960 --> 00:03:33.420]   trying to make sure that they don't hate you.
[00:03:33.420 --> 00:03:35.240]   Maybe someone looked at you and asked you to come out,
[00:03:35.240 --> 00:03:38.920]   and you just politely disregarded
[00:03:38.920 --> 00:03:40.800]   and told them that you had something else to do instead,
[00:03:40.800 --> 00:03:43.360]   and yet you're now worried that everyone there
[00:03:43.360 --> 00:03:45.760]   never wants to spend any time with you ever again.
[00:03:45.760 --> 00:03:48.320]   You see, it could be something as small as that,
[00:03:48.320 --> 00:03:50.600]   but oftentimes it's not so small.
[00:03:50.600 --> 00:03:54.200]   You see, for many of us, we've found ourselves
[00:03:54.200 --> 00:03:56.740]   in moments that have really mattered.
[00:03:56.740 --> 00:04:00.640]   You were a good person, you only ever did right by people,
[00:04:00.640 --> 00:04:02.600]   but now you're the one that's dealing with chronic illness,
[00:04:02.600 --> 00:04:04.960]   you're the one that's riddled with mental health disorder
[00:04:04.960 --> 00:04:06.960]   while everyone else in your life is achieving
[00:04:06.960 --> 00:04:10.200]   the things that you wanted to achieve later on.
[00:04:10.200 --> 00:04:11.840]   Maybe you went to school, you studied hard,
[00:04:11.840 --> 00:04:13.260]   you didn't go out and party.
[00:04:13.260 --> 00:04:15.280]   Instead, you made a great effort
[00:04:15.280 --> 00:04:17.300]   for the kind of future you wanted,
[00:04:17.300 --> 00:04:19.760]   and you walked that stage having graduated summa cum laude,
[00:04:19.760 --> 00:04:22.880]   and yet you entered into a horrible job market.
[00:04:22.880 --> 00:04:25.640]   You found yourself as an overqualified barista,
[00:04:25.640 --> 00:04:27.040]   and every single evening,
[00:04:27.040 --> 00:04:29.840]   you're constantly slipping in applications on LinkedIn
[00:04:29.840 --> 00:04:31.520]   because you're trying to make your way out
[00:04:31.520 --> 00:04:33.500]   and take care of that mountain of school debt
[00:04:33.500 --> 00:04:34.840]   that you know you are racked with.
[00:04:34.840 --> 00:04:36.240]   Maybe that's not the case for you.
[00:04:36.240 --> 00:04:38.680]   Maybe instead, you got the kind of job that you wanted.
[00:04:38.680 --> 00:04:41.280]   You're actually embarking upon a great career.
[00:04:41.280 --> 00:04:44.000]   You have spent a considerable amount of time
[00:04:44.000 --> 00:04:46.240]   establishing yourself in your industry,
[00:04:46.240 --> 00:04:49.700]   ensuring that you reach financial sustainability,
[00:04:49.700 --> 00:04:52.400]   and yet, though you have given all of your time to that,
[00:04:52.400 --> 00:04:54.240]   you've looked up ready to begin a family,
[00:04:54.240 --> 00:04:56.740]   and what you realize is time has passed you by,
[00:04:56.740 --> 00:04:58.320]   the dating pool has emptied,
[00:04:58.320 --> 00:05:00.920]   and you're actually single
[00:05:00.920 --> 00:05:03.560]   longer than you ever thought you would be.
[00:05:03.560 --> 00:05:05.360]   What do you do when that's the case?
[00:05:05.360 --> 00:05:08.640]   When nothing goes right, when everything goes wrong,
[00:05:08.640 --> 00:05:10.320]   when you did everything you could,
[00:05:10.320 --> 00:05:12.140]   but nothing has gone like it should,
[00:05:12.140 --> 00:05:13.840]   when you look up and it feels like
[00:05:13.840 --> 00:05:17.100]   everything everyone says about God is in fact not true,
[00:05:17.100 --> 00:05:18.600]   when they say he is good,
[00:05:18.600 --> 00:05:21.000]   all you can think is he's holding a grudge.
[00:05:21.000 --> 00:05:22.840]   What do you do when that's the case?
[00:05:22.840 --> 00:05:26.260]   What do you do when it feels like God is punishing you?
[00:05:26.260 --> 00:05:30.560]   That's the question that we're gonna try to answer tonight
[00:05:30.560 --> 00:05:32.400]   because that's the question that is asked
[00:05:32.400 --> 00:05:34.920]   in the passage that we're looking at together,
[00:05:34.920 --> 00:05:36.380]   which is in Genesis chapter six.
[00:05:36.380 --> 00:05:37.840]   So if you've got a Bible, go ahead and grab it
[00:05:37.840 --> 00:05:40.080]   and turn with me to Genesis chapter six.
[00:05:40.080 --> 00:05:41.680]   While you're doing that,
[00:05:41.680 --> 00:05:43.360]   we've been in a series where we've been looking at
[00:05:43.360 --> 00:05:45.720]   the 10 most iconic moments
[00:05:47.240 --> 00:05:49.160]   over the course of the book of Genesis.
[00:05:49.160 --> 00:05:50.280]   And the reason we've been doing that
[00:05:50.280 --> 00:05:51.680]   is because at the beginning of the year,
[00:05:51.680 --> 00:05:53.000]   we thought there was no better place to begin
[00:05:53.000 --> 00:05:54.440]   than with the book of beginnings.
[00:05:54.440 --> 00:05:55.560]   And so we hopped into Genesis,
[00:05:55.560 --> 00:05:57.960]   but knowing we can't read all 50 chapters,
[00:05:57.960 --> 00:06:00.080]   we thought we could look at these little vignettes,
[00:06:00.080 --> 00:06:03.360]   these pictures that are significant
[00:06:03.360 --> 00:06:05.640]   in the overall storyline of Genesis
[00:06:05.640 --> 00:06:07.720]   so that way we could learn a little bit about who God is.
[00:06:07.720 --> 00:06:09.520]   You see, the book of Genesis is important
[00:06:09.520 --> 00:06:14.520]   because it outlines for us many of the foundational answers
[00:06:14.520 --> 00:06:16.720]   to many of life's philosophical questions.
[00:06:16.720 --> 00:06:18.680]   It tells us who's God?
[00:06:18.680 --> 00:06:19.800]   What's gone wrong?
[00:06:19.800 --> 00:06:20.640]   Who are you?
[00:06:20.640 --> 00:06:21.460]   Do you have a purpose?
[00:06:21.460 --> 00:06:22.960]   Is there life after death?
[00:06:22.960 --> 00:06:25.520]   What do we do in relationship to one another?
[00:06:25.520 --> 00:06:29.180]   Genesis is answering all of these deeply existential
[00:06:29.180 --> 00:06:31.280]   and philosophical questions.
[00:06:31.280 --> 00:06:32.660]   And as we've made our way through it,
[00:06:32.660 --> 00:06:34.080]   looking at many of the iconic stories,
[00:06:34.080 --> 00:06:35.640]   we find ourselves here tonight looking at
[00:06:35.640 --> 00:06:39.600]   what is widely considered the most iconic story
[00:06:39.600 --> 00:06:40.680]   in the book of Genesis.
[00:06:40.680 --> 00:06:41.620]   Any guesses?
[00:06:41.620 --> 00:06:44.640]   You cheated 'cause you're in Genesis six
[00:06:44.640 --> 00:06:46.200]   and you've already seen it for yourself.
[00:06:46.200 --> 00:06:49.860]   We are in fact looking at Noah and the flood.
[00:06:49.860 --> 00:06:52.080]   And the reason it's so popular, so iconic,
[00:06:52.080 --> 00:06:54.760]   is because we grew up, many of us reading about this,
[00:06:54.760 --> 00:06:57.040]   like our mind goes to so many different directions.
[00:06:57.040 --> 00:06:59.600]   For some of you, it takes you back to Sunday school,
[00:06:59.600 --> 00:07:01.920]   sitting in class, looking at that flannel grass,
[00:07:01.920 --> 00:07:05.720]   observing all of the beautiful photos
[00:07:05.720 --> 00:07:08.920]   of this big wooden boat with a zoo full of animals aboard.
[00:07:08.920 --> 00:07:10.840]   For others of you, it's not Sunday school
[00:07:10.840 --> 00:07:11.680]   that you hearken back to.
[00:07:11.680 --> 00:07:14.680]   Instead, you just think of how maniacal
[00:07:14.680 --> 00:07:17.160]   the whole story actually feels.
[00:07:17.160 --> 00:07:20.280]   You think of the whole world being covered in water
[00:07:20.280 --> 00:07:22.640]   and you know that people are running for their life
[00:07:22.640 --> 00:07:24.160]   and you think of this lunatic God
[00:07:24.160 --> 00:07:26.560]   that is laughing at humanity's demise.
[00:07:26.560 --> 00:07:27.640]   (laughing)
[00:07:27.640 --> 00:07:29.760]   You know, others of you, that's not the case.
[00:07:29.760 --> 00:07:31.480]   You think what Hollywood thinks.
[00:07:31.480 --> 00:07:33.280]   You think of Russell Crowe
[00:07:33.280 --> 00:07:36.920]   and like an army of rock monsters united together
[00:07:36.920 --> 00:07:38.400]   to fight against the treachery of men.
[00:07:38.400 --> 00:07:40.680]   Still not sure how they landed on that one for that movie,
[00:07:40.680 --> 00:07:43.040]   but the truth of the matter is we all go
[00:07:43.040 --> 00:07:45.520]   in different directions whenever this story comes to mind.
[00:07:45.520 --> 00:07:48.720]   And it's not just those of us here in this room.
[00:07:48.720 --> 00:07:50.580]   If you look across the globe,
[00:07:50.580 --> 00:07:52.200]   if you consider the halls of history,
[00:07:52.200 --> 00:07:56.040]   you'll find that this story is actually known
[00:07:56.040 --> 00:08:00.200]   in something like 10 to 20 major cultures.
[00:08:00.200 --> 00:08:02.960]   You see, whether it was the epic of Gilgamesh
[00:08:02.960 --> 00:08:06.640]   from ancient Mesopotamia or the Sumerian flood story
[00:08:06.640 --> 00:08:09.760]   or Deucalion and the Pyrrha from Greek mythology
[00:08:09.760 --> 00:08:11.920]   or Manu and the great flood from Hinduism,
[00:08:11.920 --> 00:08:14.980]   what we know is that there are different cultures
[00:08:14.980 --> 00:08:17.600]   all throughout history that had their own rendition
[00:08:17.600 --> 00:08:20.180]   of this flood motif.
[00:08:20.180 --> 00:08:24.720]   And so it raises, not just in the minds of the people here,
[00:08:24.720 --> 00:08:26.840]   but it raises in the minds of people everywhere,
[00:08:26.840 --> 00:08:30.280]   a very common question that all of these stories
[00:08:30.280 --> 00:08:32.760]   have varying differences, which is simply,
[00:08:32.760 --> 00:08:35.300]   why is God so angry?
[00:08:35.300 --> 00:08:37.360]   You ever wondered that?
[00:08:37.360 --> 00:08:41.480]   And if you have, maybe you've thought to yourself,
[00:08:41.480 --> 00:08:42.780]   is he angry with me?
[00:08:42.780 --> 00:08:46.520]   We're gonna unpack that idea
[00:08:46.520 --> 00:08:48.800]   as we work through this story.
[00:08:48.800 --> 00:08:51.480]   Now, this story is four chapters long.
[00:08:51.480 --> 00:08:53.560]   It spans from six, seven, eight, and nine,
[00:08:53.560 --> 00:08:55.640]   which means we don't have time to read all of it
[00:08:55.640 --> 00:08:56.680]   all the way through.
[00:08:56.680 --> 00:08:59.000]   And yet we're gonna look at certain moments
[00:08:59.000 --> 00:09:01.120]   that are particularly helpful for us
[00:09:01.120 --> 00:09:04.640]   as we try to evaluate, is God in fact punishing us?
[00:09:04.640 --> 00:09:06.740]   So we're just gonna dive in and we're gonna get after it.
[00:09:06.740 --> 00:09:09.280]   Look at Genesis six, starting in verse five with me.
[00:09:12.000 --> 00:09:14.280]   It says this, "The Lord saw that the wickedness of man
[00:09:14.280 --> 00:09:16.240]   "was great in the earth,
[00:09:16.240 --> 00:09:17.980]   "that every intention of the thoughts of his heart
[00:09:17.980 --> 00:09:21.640]   "was only evil continually.
[00:09:21.640 --> 00:09:24.040]   "And the Lord regretted that he'd made man on the earth
[00:09:24.040 --> 00:09:25.640]   "and he grieved him to his heart.
[00:09:25.640 --> 00:09:28.300]   "And so the Lord said, I will blot out man
[00:09:28.300 --> 00:09:30.140]   "whom I've created from the face of the land,
[00:09:30.140 --> 00:09:31.820]   "man and animals and creeping things
[00:09:31.820 --> 00:09:34.720]   "and birds of the heavens, for I'm sorry that I made them.
[00:09:34.720 --> 00:09:40.980]   "But Noah found favor in the eyes of the Lord."
[00:09:42.480 --> 00:09:46.120]   Now, this is really just the setup
[00:09:46.120 --> 00:09:48.280]   to the rest of the flood narrative that is going to follow,
[00:09:48.280 --> 00:09:51.860]   but it takes virtually no time just in reading this
[00:09:51.860 --> 00:09:55.280]   to feel all of the melodramatic tendencies,
[00:09:55.280 --> 00:09:59.080]   the flair of this story from the very beginning,
[00:09:59.080 --> 00:10:01.520]   because from the punch, God declares
[00:10:01.520 --> 00:10:03.280]   that he will blot out man whom he created
[00:10:03.280 --> 00:10:06.520]   from the face of the land, which as we read that,
[00:10:06.520 --> 00:10:09.060]   can feel a little bit like an overreaction, can it?
[00:10:09.060 --> 00:10:12.080]   Like, there's no talk about God putting mankind
[00:10:12.080 --> 00:10:14.240]   into some kind of rehabilitation program.
[00:10:14.240 --> 00:10:17.700]   He doesn't give us 10 steps to becoming a better you.
[00:10:17.700 --> 00:10:20.220]   He doesn't send them to therapy for all of their issues.
[00:10:20.220 --> 00:10:21.640]   Instead, for all intents and purposes,
[00:10:21.640 --> 00:10:22.560]   he just looks at them and says,
[00:10:22.560 --> 00:10:25.940]   "Hey, time's run out, you're out of second chances,
[00:10:25.940 --> 00:10:28.700]   "and I'm going to move on and do something different."
[00:10:28.700 --> 00:10:30.520]   But if that's all we see,
[00:10:30.520 --> 00:10:33.100]   if we just treat this story like God's angry,
[00:10:33.100 --> 00:10:35.920]   he's just gonna push this massive reset button,
[00:10:35.920 --> 00:10:39.980]   then what we're doing is we're not reading very carefully.
[00:10:39.980 --> 00:10:43.720]   You see, one of the reasons we often believe
[00:10:43.720 --> 00:10:46.800]   God is punishing us is because,
[00:10:46.800 --> 00:10:49.080]   and this is your first point,
[00:10:49.080 --> 00:10:52.480]   we fail to realize that God is slower to anger
[00:10:52.480 --> 00:10:53.580]   than we are to blame.
[00:10:53.580 --> 00:10:57.340]   You see, often we think that God is punishing us
[00:10:57.340 --> 00:11:00.200]   because we fail to realize God is slower to anger
[00:11:00.200 --> 00:11:02.620]   than we are to blame, and the evidence of this
[00:11:02.620 --> 00:11:06.860]   is actually all over the Bible, and it does not waste
[00:11:06.860 --> 00:11:10.300]   any time describing this truth beginning in Genesis.
[00:11:10.300 --> 00:11:12.200]   You see, we see the very first evidence of it
[00:11:12.200 --> 00:11:14.100]   in this passage specifically.
[00:11:14.100 --> 00:11:16.600]   It says that God is slow to anger right here
[00:11:16.600 --> 00:11:18.140]   because although this is the first story
[00:11:18.140 --> 00:11:21.200]   in which we see God actually express emotion,
[00:11:21.200 --> 00:11:25.360]   the emotion he expresses is not anger, it's sorrow.
[00:11:25.360 --> 00:11:30.360]   That's the very first emotional expression we get from God.
[00:11:30.360 --> 00:11:33.200]   It says that he was grieved in his heart,
[00:11:33.200 --> 00:11:34.520]   which is important because it tells us
[00:11:34.520 --> 00:11:37.400]   that God is not bloodthirsty over humanity
[00:11:37.400 --> 00:11:38.660]   because of their sin.
[00:11:38.660 --> 00:11:41.880]   It tells us that God is brokenhearted over humanity
[00:11:41.880 --> 00:11:43.420]   because of their sin.
[00:11:43.420 --> 00:11:45.780]   That's the first evidence we get to this truth
[00:11:45.780 --> 00:11:48.380]   that God is slow to anger, not quick,
[00:11:48.380 --> 00:11:50.380]   as many people assume him to be.
[00:11:50.380 --> 00:11:51.220]   But it's not just that.
[00:11:51.220 --> 00:11:52.820]   The second evidence is not in this chapter,
[00:11:52.820 --> 00:11:55.260]   it's in the chapter previously, and it's hard to pick up.
[00:11:55.260 --> 00:11:56.260]   It's a very subtle detail.
[00:11:56.260 --> 00:11:57.740]   You probably would not know it
[00:11:57.740 --> 00:11:58.740]   if someone did not tell it to you
[00:11:58.740 --> 00:12:00.960]   because I didn't know it until someone told it to me.
[00:12:00.960 --> 00:12:02.540]   And yet, though we don't understand it
[00:12:02.540 --> 00:12:06.080]   because we speak English to the ancient Israelite audience
[00:12:06.080 --> 00:12:07.940]   to whom this was originally written and read,
[00:12:07.940 --> 00:12:09.620]   they would have picked it up like that.
[00:12:09.620 --> 00:12:10.740]   You see, in Genesis chapter five,
[00:12:10.740 --> 00:12:15.080]   what you find is all of Noah's ancestral heritage.
[00:12:15.080 --> 00:12:16.540]   It's a long genealogy.
[00:12:16.540 --> 00:12:18.540]   It's one of those things that you typically skim through,
[00:12:18.540 --> 00:12:20.220]   if not skip all the way over.
[00:12:20.220 --> 00:12:21.820]   And yet, what we do when we do that
[00:12:21.820 --> 00:12:23.100]   is we put ourselves in a position
[00:12:23.100 --> 00:12:24.460]   where we can miss something important.
[00:12:24.460 --> 00:12:26.500]   There's several things that actually get unpacked
[00:12:26.500 --> 00:12:29.900]   in that genealogy that are significant.
[00:12:29.900 --> 00:12:32.100]   Not in my notes, but I think it's valuable for you to know.
[00:12:32.100 --> 00:12:35.180]   There's a story of Noah's great-grandfather,
[00:12:35.180 --> 00:12:36.620]   a guy by the name of Enoch.
[00:12:36.620 --> 00:12:38.220]   And what you see is that he walked with God
[00:12:38.220 --> 00:12:40.580]   and then God took him before he ever knew death.
[00:12:40.580 --> 00:12:43.660]   You don't know what's fascinating about Enoch?
[00:12:43.660 --> 00:12:47.260]   He was a third of the life of everybody else
[00:12:47.260 --> 00:12:49.220]   that lived during his day.
[00:12:49.220 --> 00:12:53.140]   He was the ancient equivalent of a 30-year-old
[00:12:53.140 --> 00:12:54.500]   in our modern moment.
[00:12:54.500 --> 00:12:55.860]   He was only 300, not 900.
[00:12:55.860 --> 00:12:57.460]   You know, and so what we see in Enoch
[00:12:57.460 --> 00:13:00.540]   is that it does not take long, even in your young life,
[00:13:00.540 --> 00:13:02.700]   you can walk with God in such a way
[00:13:02.700 --> 00:13:04.540]   that he looks at it and he says,
[00:13:04.540 --> 00:13:05.980]   "You know what?
[00:13:05.980 --> 00:13:08.340]   "It's getting bad out here, isn't it?
[00:13:08.340 --> 00:13:10.020]   "Let's get out of here."
[00:13:10.020 --> 00:13:11.420]   That's possible.
[00:13:11.420 --> 00:13:13.100]   Crazy to think that that's true.
[00:13:13.100 --> 00:13:16.540]   And yet what we see is just one leg down from Enoch,
[00:13:16.540 --> 00:13:20.380]   we meet a guy by the name of Methuselah.
[00:13:20.380 --> 00:13:21.820]   And what's interesting about Methuselah
[00:13:21.820 --> 00:13:26.820]   is his name means when I die, judgment,
[00:13:26.820 --> 00:13:29.940]   which is massive when we consider
[00:13:29.940 --> 00:13:32.580]   that God is in fact slow to anger
[00:13:32.580 --> 00:13:34.660]   because when you look at Methuselah,
[00:13:34.660 --> 00:13:37.100]   what you see is when he did die,
[00:13:37.100 --> 00:13:38.740]   judgment actually did come.
[00:13:38.740 --> 00:13:40.540]   That's when the flood began.
[00:13:40.540 --> 00:13:42.980]   So how old is our guy, Methuselah?
[00:13:42.980 --> 00:13:46.700]   He is 969 years old.
[00:13:46.700 --> 00:13:51.700]   He is the longest living human in history.
[00:13:52.820 --> 00:13:55.180]   Which is meaningful because what it tells us
[00:13:55.180 --> 00:13:57.780]   is God is looking at this guy and he's saying,
[00:13:57.780 --> 00:14:01.900]   "I am declaring to the world through your life
[00:14:01.900 --> 00:14:04.460]   "that when you go, everyone goes as well.
[00:14:04.460 --> 00:14:07.900]   "And so I'm gonna stretch your life out
[00:14:07.900 --> 00:14:09.900]   "as long as possible because I want people
[00:14:09.900 --> 00:14:11.420]   "to repent and believe."
[00:14:11.420 --> 00:14:12.900]   Isn't that amazing?
[00:14:12.900 --> 00:14:15.100]   God is slow to anger.
[00:14:15.100 --> 00:14:16.620]   We see in 2 Peter 3, 9,
[00:14:16.620 --> 00:14:19.580]   the Lord is not slow to fulfill his promise
[00:14:19.580 --> 00:14:20.860]   as some count slowness,
[00:14:20.860 --> 00:14:23.700]   but he's what he's patient toward you,
[00:14:23.700 --> 00:14:25.460]   not wishing that any should perish,
[00:14:25.460 --> 00:14:28.180]   but that all should reach repentance.
[00:14:28.180 --> 00:14:29.860]   That's the second evidence.
[00:14:29.860 --> 00:14:33.620]   And then the third evidence that we get
[00:14:33.620 --> 00:14:36.780]   for God being slow to anger actually isn't even found
[00:14:36.780 --> 00:14:39.060]   in the book of Genesis.
[00:14:39.060 --> 00:14:40.820]   It's fascinating.
[00:14:40.820 --> 00:14:42.780]   50 chapters in the book of Genesis
[00:14:42.780 --> 00:14:44.980]   and yet God's anger though alluded to
[00:14:44.980 --> 00:14:49.140]   is never actually spoken explicitly about,
[00:14:49.140 --> 00:14:51.700]   which is crazy when you consider the events of Genesis.
[00:14:51.700 --> 00:14:53.060]   We've already read some of them.
[00:14:53.060 --> 00:14:56.100]   Like Adam and Eve, they betray God,
[00:14:56.100 --> 00:14:59.580]   take of the fruit of good and evil and they rebel.
[00:14:59.580 --> 00:15:02.540]   And yet God is not angry with them explicitly.
[00:15:02.540 --> 00:15:03.940]   You move from that and you go to Cain and Abel.
[00:15:03.940 --> 00:15:05.420]   Cain murders his brother.
[00:15:05.420 --> 00:15:08.660]   And yet we don't see God respond angrily towards Cain.
[00:15:08.660 --> 00:15:10.700]   You go from there and you find yourself here.
[00:15:10.700 --> 00:15:12.580]   You go from here and you go to the next story
[00:15:12.580 --> 00:15:15.940]   and you see yourself looking at the Tower of Babel.
[00:15:15.940 --> 00:15:18.260]   And yet God has no anger in that story either.
[00:15:18.260 --> 00:15:21.380]   You move out of that and you go to Sodom and Gomorrah
[00:15:21.380 --> 00:15:22.980]   and what you find is though the people
[00:15:22.980 --> 00:15:24.620]   are doing some really crazy things,
[00:15:24.620 --> 00:15:28.020]   God's anger doesn't appear quite clearly there either.
[00:15:28.020 --> 00:15:29.460]   You move out of that and you go to Abraham
[00:15:29.460 --> 00:15:32.020]   and you see that he trades his wife into Pharaoh
[00:15:32.020 --> 00:15:34.620]   so that way he can get favor while in Egypt.
[00:15:34.620 --> 00:15:35.900]   And yet we don't see anger there.
[00:15:35.900 --> 00:15:37.260]   You move out of that and you keep going
[00:15:37.260 --> 00:15:39.620]   and you find yourself looking at the life of Jacob
[00:15:39.620 --> 00:15:43.860]   and what happens in Jacob's life is he betrays his brother
[00:15:43.860 --> 00:15:45.220]   and robs him of his inheritance.
[00:15:45.220 --> 00:15:49.100]   And yet there's not necessarily anger for him there either.
[00:15:49.100 --> 00:15:53.620]   You go past that and you see that you've got Joseph.
[00:15:53.620 --> 00:15:55.700]   Joseph is sold by his brothers into slavery
[00:15:55.700 --> 00:15:57.700]   and yet there's no anger there either.
[00:15:57.700 --> 00:15:58.740]   All throughout Genesis,
[00:15:58.740 --> 00:16:01.700]   these crazy heinous acts from mankind,
[00:16:01.700 --> 00:16:05.620]   God is not explicitly, again, implicitly,
[00:16:05.620 --> 00:16:07.860]   you can see this, save your email,
[00:16:07.860 --> 00:16:11.420]   but explicitly you don't see that he is angry.
[00:16:11.420 --> 00:16:14.300]   Again and again and again, you see he's merciful.
[00:16:14.300 --> 00:16:16.620]   And yet the first time we see his anger
[00:16:16.620 --> 00:16:21.620]   explicitly articulated isn't until the book of Exodus.
[00:16:21.620 --> 00:16:23.580]   And then three times it's spoken of,
[00:16:23.580 --> 00:16:24.900]   each of which we see the evidence
[00:16:24.900 --> 00:16:28.180]   of his patient endurance with us
[00:16:28.180 --> 00:16:31.020]   in the midst of our frustrating behavior.
[00:16:31.020 --> 00:16:32.060]   We see it with Moses,
[00:16:32.060 --> 00:16:34.500]   that very first demonstration of God's anger,
[00:16:34.500 --> 00:16:36.380]   when he comes and he calls Moses
[00:16:36.380 --> 00:16:39.860]   to go into free Israel out of Egyptian bondage.
[00:16:39.860 --> 00:16:42.720]   And yet Moses, he objects to the call on God's life.
[00:16:43.900 --> 00:16:46.040]   Not once, not twice,
[00:16:46.040 --> 00:16:47.600]   but it takes five objections
[00:16:47.600 --> 00:16:50.020]   before God is finally like, "Enough!"
[00:16:50.020 --> 00:16:52.860]   That's finally when he reaches his boiling point.
[00:16:52.860 --> 00:16:55.140]   If you move from there to the second time in Exodus,
