
[00:00:00.000 --> 00:00:03.000]   What is joy, buddy?
[00:06:52.000 --> 00:06:57.000]   But that's not even the most alarming thing. Like, despite the fact that the United States, year after year,
[00:06:57.000 --> 00:07:03.000]   as the report has been issued, has been declining in the ranks of our general happiness as a country,
[00:07:03.000 --> 00:07:09.000]   the most alarming fact was that when you polled the group of young adults from within America,
[00:07:09.000 --> 00:07:12.000]   we went from number 24 to number 62.
[00:07:12.000 --> 00:07:19.000]   You see, we are the most unhappy segment of our country.
[00:07:19.000 --> 00:07:22.000]   Founding editor of the Happiness Report, John Hallowell, said,
[00:07:22.000 --> 00:07:29.000]   "The low scores among young people aren't a matter of less education or lower income or bad health.
[00:07:29.000 --> 00:07:37.000]   Instead, it must be attributed to a matter of mood, how we generally feel about life itself."
[00:07:37.000 --> 00:07:43.000]   Now, it's important to acknowledge that while the science is very even debated to some extent,
[00:07:43.000 --> 00:07:50.000]   30 to 40% of your happiness in life is genetically impacted,
[00:07:50.000 --> 00:07:54.000]   which helps to explain why some of us are more or less prone to positivity than others,
[00:07:54.000 --> 00:08:01.000]   which if that's you, if melancholy or apathy is a part of your normal experience, we're going to get to that.
[00:08:01.000 --> 00:08:05.000]   Maybe this isn't even the case. Maybe for you, it's something clinical.
[00:08:05.000 --> 00:08:07.000]   Like, it's a diagnosed depression.
[00:08:07.000 --> 00:08:14.000]   If it's something in your life that aligns with mental health challenge or struggle in any way whatsoever,
[00:08:14.000 --> 00:08:23.000]   we're going to get to a place where we talk about these things and we present to you how joy is still possible in your experience.
[00:08:23.000 --> 00:08:26.000]   And yet, regardless of whatever your genetic predisposition is,
[00:08:26.000 --> 00:08:32.000]   it is nonetheless true that happiness is one of, if not the leading priority for our generation.
[00:08:32.000 --> 00:08:35.000]   Like, we want to be happy. Like, we seek to be happy.
[00:08:35.000 --> 00:08:38.000]   Do you want to be happy? Do you want to be happy? Do you want to be happy? Do you want to be happy?
[00:08:38.000 --> 00:08:43.000]   I bet you're trying to be happy, and yet what this report is saying is that we are increasingly unhappy
[00:08:43.000 --> 00:08:50.000]   as we try our best, and we're finding ourselves falling in the ranks because we're not as satisfied as we want to be in life.
[00:08:50.000 --> 00:08:53.000]   What are we getting wrong?
[00:08:53.000 --> 00:09:00.000]   Not just for the secular sitting in this room, but even for the spiritual.
[00:09:00.000 --> 00:09:03.000]   Like, Christians are not omitted from this data.
[00:09:03.000 --> 00:09:10.000]   Like, what you find is that too many believers today, they claim to know where the source of all satisfaction is found.
[00:09:10.000 --> 00:09:17.000]   It's found in Jesus, and yet they look so very joyless.
[00:09:17.000 --> 00:09:21.000]   This is the case for some of you. This was the case for me.
[00:09:21.000 --> 00:09:28.000]   Like, just a couple years ago, at the end of 2023, I found myself in a spot where I was standing on stage
[00:09:28.000 --> 00:09:35.000]   and I was telling people where joy was found, but then I would walk off the stage and I would wonder how I'd lost it myself.
[00:09:35.000 --> 00:09:41.000]   Like, I felt like a spiritual snake oil salesman to some degree.
[00:09:41.000 --> 00:09:47.000]   Like, I was pawning off on everybody what would work for them, but man, it just was not working in my life.
[00:09:47.000 --> 00:09:51.000]   Some of you can relate to this experience. No?
[00:09:51.000 --> 00:09:54.000]   If you can, then listen to me.
[00:09:54.000 --> 00:10:01.000]   The logical explanation is not that this isn't true.
[00:10:01.000 --> 00:10:04.000]   It's that we've gotten something wrong.
[00:10:04.000 --> 00:10:11.000]   The logical explanation is we have gotten something wrong.
[00:10:11.000 --> 00:10:16.000]   So many of us, we know everything about Jesus, but we don't feel anything for him.
[00:10:16.000 --> 00:10:23.000]   And if that's you, if you're somewhere short of satisfied in life, if you're wondering, "Man, where did I go wrong?"
[00:10:23.000 --> 00:10:28.000]   Then you're in the right place because we want to help you get your joy back.
[00:10:28.000 --> 00:10:34.000]   But before we can know how to find joy, we've got to talk about what joy is, which is the goal of tonight.
[00:10:34.000 --> 00:10:41.000]   Like, the goal of our evening here is to just lay a foundation for what joy actually is.
[00:10:41.000 --> 00:10:45.000]   If you don't know what it is, then you don't know where to find it.
[00:10:45.000 --> 00:10:51.000]   I'll just say this from the outset here week one as we move through this series in the coming weeks.
[00:10:51.000 --> 00:10:53.000]   That's so much of what I'm going to share with you.
[00:10:53.000 --> 00:11:04.000]   So many of the ideas that I have have been developed through the brilliance of people like G.K. Chesterton, Dallas Willard, John Mark Comer, and John Tyson.
[00:11:04.000 --> 00:11:07.000]   There's four for me to name, but there's so many others.
[00:11:07.000 --> 00:11:15.000]   And I want to acknowledge them because you're going to see their thumbprints all over the series as we work our way through.
[00:11:15.000 --> 00:11:21.000]   But as we begin, we've got to talk about what is joy before we can talk about where is joy.
[00:11:21.000 --> 00:11:26.000]   Because before we can learn how to experience it, we need to unpack the essence of it.
[00:11:26.000 --> 00:11:28.000]   Because therein lies the problem for so many of us.
[00:11:28.000 --> 00:11:32.000]   Like, without knowing what joy is, we won't know where to look for it.
[00:11:32.000 --> 00:11:42.000]   So recently, just a couple months ago, I found myself in Target trying to pull together the biggest birthday bash possible for my wife.
[00:11:42.000 --> 00:11:44.000]   She had turned 30, and so it was a big deal.
[00:11:44.000 --> 00:11:49.000]   Like, I needed to make sure that we had all of the markings of a good birthday celebration at the home.
[00:11:49.000 --> 00:11:55.000]   And so I went into Target, I was looking for confetti, and I was trying to find streamers, and I wanted to find a card and some flowers,
[00:11:55.000 --> 00:11:58.000]   and I wanted to find those big, foiled balloons.
[00:11:58.000 --> 00:11:59.000]   You know which ones I'm talking about?
[00:11:59.000 --> 00:12:02.000]   The ones that everybody loves to blow up and have for their birthday?
[00:12:02.000 --> 00:12:04.000]   That was the object of what I was looking for.
[00:12:04.000 --> 00:12:10.000]   And so I walk into Target, I make my way over to the arts and crafts section, and the balloons are nowhere to be found.
[00:12:10.000 --> 00:12:11.000]   Makes no sense.
[00:12:11.000 --> 00:12:12.000]   This is exactly where they should be.
[00:12:12.000 --> 00:12:15.000]   This is decor for my wife's birthday.
[00:12:15.000 --> 00:12:16.000]   Where are the balloons?
[00:12:16.000 --> 00:12:21.000]   And so I make a lap around Target, I take another lap around Target, I make a third lap around Target,
[00:12:21.000 --> 00:12:33.000]   and now, so frustrated, I find an employee, and I humble myself before them, and I ask them, "Where are the foiled, big, numbered balloons?"
[00:12:41.000 --> 00:12:51.000]   And they said to me, "They are not in the arts and crafts section. They are in the party supplies section."
[00:12:51.000 --> 00:12:57.000]   You see, I thought I knew what I was looking for, but I was mistaken.
[00:12:57.000 --> 00:13:00.000]   It's not arts and crafts. It's party supplies.
[00:13:00.000 --> 00:13:06.000]   And the minute I had clarified what it was, I knew where to go and look for it.
[00:13:06.000 --> 00:13:08.000]   So what is joy?
[00:13:08.000 --> 00:13:12.000]   If you don't know what it is, you will not know where to find it.
[00:13:12.000 --> 00:13:15.000]   So here's a definition for you.
[00:13:15.000 --> 00:13:27.000]   Joy is a lasting emotion that is not achieved in life, but received from God, who felt it first and feels it most.
[00:13:27.000 --> 00:13:36.000]   Joy is a lasting emotion that is not achieved in life, but received from God, who felt it first and feels it most.
[00:13:36.000 --> 00:13:45.000]   Which may come as a surprise to some of us, because when we think of what mood God is actually in, joy does not normally spring top of mind.
[00:13:45.000 --> 00:13:47.000]   It doesn't crack the top ten.
[00:13:47.000 --> 00:13:51.000]   Instead, something different likely comes to mind.
[00:13:51.000 --> 00:13:57.000]   When we picture the face of God as he's staring back at us, we interpret a different mood altogether.
[00:13:57.000 --> 00:13:59.000]   Like, just try it for yourself for a minute.
[00:13:59.000 --> 00:14:03.000]   When you think of what mood God is in, what do you come up with?
[00:14:03.000 --> 00:14:06.000]   This is not rhetorical. This is conversational.
[00:14:06.000 --> 00:14:12.000]   What mood do you see on God's face as he looks at you right now here tonight?
[00:14:12.000 --> 00:14:14.000]   Proud?
[00:14:14.000 --> 00:14:16.000]   What else?
[00:14:16.000 --> 00:14:18.000]   Disappointment?
[00:14:18.000 --> 00:14:22.000]   Delighted?
[00:14:22.000 --> 00:14:25.000]   Joy, love?
[00:14:25.000 --> 00:14:27.000]   Faithful?
[00:14:27.000 --> 00:14:30.000]   Happy?
[00:14:30.000 --> 00:14:32.000]   Anybody else?
[00:14:32.000 --> 00:14:33.000]   Patient?
[00:14:33.000 --> 00:14:35.000]   Okay, here's what's fascinating about the answers we just gave.
[00:14:35.000 --> 00:14:39.000]   So many of the answers we gave are attributes of God.
[00:14:39.000 --> 00:14:42.000]   They're not attitudes of God.
[00:14:42.000 --> 00:14:53.000]   You see, often what we think about when we think of the mood of God is we look at him, and what we find is we're not comfortable with the attitude he may be showing,
[00:14:53.000 --> 00:14:58.000]   and so we'll ascribe an aptitude instead, because the attitude we may see is we may see that he is disappointed.
[00:14:58.000 --> 00:15:02.000]   That's one that has hung over my life for so very long.
[00:15:02.000 --> 00:15:04.000]   Maybe we look at him and we see that he's angry.
[00:15:04.000 --> 00:15:06.000]   He could be frustrated.
[00:15:06.000 --> 00:15:08.000]   He might be indifferent or apathetic or annoyed.
[00:15:08.000 --> 00:15:22.000]   I don't know what mood you may see on the face of God, and yet what we know is that when we consider who God is, not who we are, but who he actually is, joy is a really logical mood for him to take.
[00:15:22.000 --> 00:15:34.000]   Dallas Willard says it like this, "Central to the understanding and proclamation of the Christian gospel today is a re-visioning of what God's own life is like and how the physical cosmos fits into it.
[00:15:34.000 --> 00:15:40.000]   It is a great and important task to come to terms with what we really think when we think of God.
[00:15:40.000 --> 00:15:44.000]   We should, to begin with, think that God leads a very interesting life."
[00:15:44.000 --> 00:15:45.000]   I love that.
[00:15:45.000 --> 00:15:49.000]   He must lead a very interesting life, and that he is full of joy.
[00:15:49.000 --> 00:15:55.000]   Undoubtedly, he is the most joyous being in the universe.
[00:15:55.000 --> 00:16:05.000]   You see, fundamental to finding joy is the understanding that God is the most joyous being in the universe.
[00:16:05.000 --> 00:16:09.000]   And it doesn't take long to learn that this is the case in the scripture.
[00:16:09.000 --> 00:16:12.000]   Like, you just turn to page one.
[00:16:12.000 --> 00:16:23.000]   You read Genesis chapter one, and what you find is that God is making day after day after day, and he is consistently attributing to them goodness.
[00:16:23.000 --> 00:16:28.000]   He says, "That one's good, and that one's good, and oh, when you look, that one's good, the fourth one's good as well."
[00:16:28.000 --> 00:16:31.000]   He runs the full gamut and finds they're all good.
[00:16:31.000 --> 00:16:34.000]   Listen, God is not full of himself.
[00:16:34.000 --> 00:16:36.000]   He is not self-inflated.
[00:16:36.000 --> 00:16:38.000]   He is not easily impressed.
[00:16:38.000 --> 00:16:39.000]   God is truthful.
[00:16:39.000 --> 00:16:42.000]   And so when he says that these days are good, it's because they are.
[00:16:42.000 --> 00:16:44.000]   They're good days.
[00:16:44.000 --> 00:16:53.000]   And yet what you see as he talks to Job later in the Old Testament, as he's describing the creation narrative, he says,
[00:16:53.000 --> 00:16:56.000]   "Where were you when I laid the earth's foundations?
[00:16:56.000 --> 00:16:57.000]   Tell me if you understand.
[00:16:57.000 --> 00:16:58.000]   Who marked off its dimensions?
[00:16:58.000 --> 00:16:59.000]   Surely you know.
[00:16:59.000 --> 00:17:01.000]   Who stretched a measuring line across it?
[00:17:01.000 --> 00:17:03.000]   On what were its footings set?
[00:17:03.000 --> 00:17:05.000]   Or who laid its cornerstone?
[00:17:05.000 --> 00:17:11.000]   While the morning stars sang together and all the angels shouted for joy."
[00:17:11.000 --> 00:17:21.000]   Listen, the angels, they react to God's work of creation in a way that wasn't just awe or applause or a polite golf clap in the background.
[00:17:21.000 --> 00:17:23.000]   They are losing their ever-loving mind.
[00:17:23.000 --> 00:17:26.000]   Like, did you just see what he did?
[00:17:26.000 --> 00:17:28.000]   He breathed out the stars.
[00:17:28.000 --> 00:17:31.000]   Like, he stretched the universe across.
[00:17:31.000 --> 00:17:33.000]   He just laid the foundations of the earth.
[00:17:33.000 --> 00:17:35.000]   Oh, my God!
[00:17:35.000 --> 00:17:37.000]   Like, that's the reaction of the angels.
[00:17:37.000 --> 00:17:42.000]   They're less like a church choir and more like sports fanatics, the Bills Mafia, you know?
[00:17:42.000 --> 00:17:46.000]   Like, they're doing all of that stuff as they watch God do what God does.
[00:17:46.000 --> 00:17:48.000]   And yet they're not the only ones that approve of him.
[00:17:48.000 --> 00:17:50.000]   Like, God approves of his own work.
[00:17:50.000 --> 00:17:55.000]   You see, when the seventh day comes around, he chooses to rest.
[00:17:55.000 --> 00:17:57.000]   Why?
[00:17:57.000 --> 00:17:59.000]   It's not because he's tired.
[00:17:59.000 --> 00:18:02.000]   God does not fatigue.
[00:18:02.000 --> 00:18:04.000]   He does not rest from his work.
[00:18:04.000 --> 00:18:07.000]   He enjoys his work.
[00:18:07.000 --> 00:18:15.000]   Like, that Sabbath day is a declaration of a desire to delight.
[00:18:15.000 --> 00:18:18.000]   That's what God's doing in that moment.
[00:18:18.000 --> 00:18:24.000]   You see, Sabbath, for you and for me, it is less about recovering from our work, and it's more about rejoicing in God.
[00:18:24.000 --> 00:18:26.000]   That's what he was doing.
[00:18:26.000 --> 00:18:28.000]   That's what we should do, too.
[00:18:28.000 --> 00:18:32.000]   Or if that's not enough for you, like, just keep going.
[00:18:32.000 --> 00:18:36.000]   Because as you read further through the Old Testament, you find all of these festivals.
[00:18:36.000 --> 00:18:40.000]   Specifically, there are three festivals that God gives to the nation of Israel.
[00:18:40.000 --> 00:18:44.000]   They are pilgrimage festivals, Passover, Pentecost, and Tabernacles.
[00:18:44.000 --> 00:18:47.000]   And God required them to honor these every single year.
[00:18:47.000 --> 00:18:51.000]   Now, listen, these festivals for sure were considered holy conventions for the people of God.
[00:18:51.000 --> 00:18:53.000]   And yet they weren't just holy conventions.
[00:18:53.000 --> 00:18:55.000]   They were joyous occasions.
[00:18:55.000 --> 00:18:59.000]   Like, it was a chance for the people of God to get back together and remember what God had done.
[00:18:59.000 --> 00:19:00.000]   Did you see that?
[00:19:00.000 --> 00:19:01.000]   I remember when he did that.
[00:19:01.000 --> 00:19:08.000]   And to break bread and to sing songs and to play music and to reminisce about all that had happened and dream about what God would do.
[00:19:08.000 --> 00:19:11.000]   Like, this is the nature of these festivals.
[00:19:11.000 --> 00:19:16.000]   As just one example, look at what Nehemiah records in chapter 8 when he's talking about the festival of Tabernacles.
[00:19:16.000 --> 00:19:19.000]   And the people have just heard Ezra read the law of the Lord.
[00:19:19.000 --> 00:19:20.000]   It says this.
[00:19:20.000 --> 00:19:35.000]   "So the people, they went out and they brought back branches and built themselves temporary shelters on their own roofs, in their courtyards, in the courts of the house of God, and in the square, by the water gate and the one by the gate of Ephraim.
[00:19:35.000 --> 00:19:39.000]   The whole company that had returned from exile built temporary shelters and they lived in them."
[00:19:39.000 --> 00:19:43.000]   Again, this is the festival of booths or Tabernacles.
[00:19:43.000 --> 00:19:53.000]   "From the days of Joshua, the son of Nun until that day," meaning as far back as you can think, "the Israelites had not celebrated it like this.
[00:19:53.000 --> 00:19:56.000]   And their joy was very great."
[00:19:56.000 --> 00:19:59.000]   I would have loved to have been there to see it.
[00:19:59.000 --> 00:20:03.000]   Like, the recording is, man, they have never gotten this crazy.
[00:20:03.000 --> 00:20:06.000]   Like, they are wild about what God did.
[00:20:06.000 --> 00:20:11.000]   Like, they're remembering how he led them through the wilderness and brought them to the promised land.
[00:20:11.000 --> 00:20:14.000]   And since the days of Joshua, they have never responded like this.
[00:20:14.000 --> 00:20:15.000]   They are so full of joy.
[00:20:15.000 --> 00:20:17.000]   They are partying like you wouldn't believe.
[00:20:17.000 --> 00:20:22.000]   They are rejoicing at the goodness of God.
[00:20:22.000 --> 00:20:24.000]   Like, in this scene, everyone's come back to Jerusalem.
[00:20:24.000 --> 00:20:32.000]   They have set up booths or temporary Tabernacles and they are celebrating his goodness for not one day, but an entire week.
[00:20:32.000 --> 00:20:37.000]   How good is it of God that he would command them to celebrate for a week?
[00:20:37.000 --> 00:20:39.000]   That's pretty awesome.
[00:20:39.000 --> 00:20:44.000]   You know, like, you might get up and have a good time one night, but he's like, "Hey, try and put seven of those together."
[00:20:44.000 --> 00:20:51.000]   Like, this thing has more in common with tailgating in our modern day than anything else you might be thinking.
[00:20:51.000 --> 00:20:52.000]   Like, it's similar.
[00:20:52.000 --> 00:20:55.000]   They show up and they get the gang back together.
[00:20:55.000 --> 00:20:56.000]   They pull up for the big event.
[00:20:56.000 --> 00:21:02.000]   They pitch their tents and they start roasting the barbecue and they got the music playing in the background.
[00:21:02.000 --> 00:21:04.000]   And they pull out the old photo albums.
[00:21:04.000 --> 00:21:07.000]   They start sharing stories with each other and they're throwing the pigskin.
[00:21:07.000 --> 00:21:08.000]   Just kidding.
[00:21:08.000 --> 00:21:09.000]   That's not a joke.
[00:21:09.000 --> 00:21:10.000]   They're Jews and that would be unclean.
[00:21:10.000 --> 00:21:12.000]   They're not throwing any pigs around.
[00:21:12.000 --> 00:21:17.000]   They're just having a good time.
[00:21:17.000 --> 00:21:28.000]   This is just one of three pilgrimage festivals, seven religious festivals, and it's not including New Moon Feasts, regular Sabbath celebrations, and the year of Jubilee.
[00:21:28.000 --> 00:21:29.000]   The year of Jubilee.
[00:21:29.000 --> 00:21:37.000]   You know, that festival that happened every 50 years that served as a gigantic reset button on every mistake and every debt and every misstep you ever took.
[00:21:37.000 --> 00:21:38.000]   That's not worth celebrating, is it?
[00:21:38.000 --> 00:21:42.000]   That someone would look at everything you did wrong and say, you know what, reset.
[00:21:42.000 --> 00:21:44.000]   That's all gone.
[00:21:44.000 --> 00:21:53.000]   God is so joyful and he wants his people to be joyful.
[00:21:53.000 --> 00:22:06.000]   Like, it's not evil of him or wrong of him or malicious of him to command us to party.
[00:22:06.000 --> 00:22:10.000]   And yet our experience does not feel like that, does it?
[00:22:10.000 --> 00:22:14.000]   We must have gotten something wrong.
[00:22:14.000 --> 00:22:19.000]   You see, God wants to remind us tonight of what he's done.
[00:22:19.000 --> 00:22:34.000]   Yes, as we look through the Old Testament that he delivered his people out of Egypt and he moved them through the wilderness and he forgave their sins and he blessed their harvest and he made sure to preserve their families and legacies forever.
[00:22:34.000 --> 00:22:38.000]   But we also should remember what he's done in our life.
[00:22:38.000 --> 00:22:47.000]   We should recall and recollect and even share with one another the goodness of God in our day.
[00:22:47.000 --> 00:22:57.000]   Because every single example is a declaration of his joyfulness and the joy he wants you to come into.
[00:22:57.000 --> 00:23:00.000]   You see, God is joyful at heart.
[00:23:00.000 --> 00:23:02.000]   He wants you to be the same.
[00:23:02.000 --> 00:23:09.000]   He wants you to be very happy, which puts some of you on your heels.
[00:23:09.000 --> 00:23:12.000]   Like, you hear that and you're like, "Whoa, hold on.
[00:23:12.000 --> 00:23:17.000]   That feels like a massive contradiction to everything I ever learned in church growing up.
[00:23:17.000 --> 00:23:18.000]   God doesn't want me to be happy.
[00:23:18.000 --> 00:23:20.000]   He wants me to be holy.
[00:23:20.000 --> 00:23:22.000]   He doesn't care about how I feel.
[00:23:22.000 --> 00:23:24.000]   He only cares about my character.
[00:23:24.000 --> 00:23:29.000]   He doesn't care about what I'm doing so long as I'm doing it like Jesus, right?
[00:23:29.000 --> 00:23:33.000]   God is much more interested in me becoming like Christ than anything else.
[00:23:33.000 --> 00:23:39.000]   And yet, I wouldn't disagree with you nor would the author of Hebrews, but listen to what he says about Jesus.
[00:23:39.000 --> 00:23:43.000]   He says, "You have loved righteousness and hated lawlessness.
[00:23:43.000 --> 00:23:52.000]   This is why God, your God, has anointed you with the oil of joy beyond your companions."
[00:23:52.000 --> 00:24:02.000]   If our walk is a walk where we get to become like that, joyful beyond comparison, I'm in.
[00:24:02.000 --> 00:24:04.000]   Like, that sounds pretty awesome.
[00:24:04.000 --> 00:24:12.000]   Like, yes, everything God is doing is trying to form you into the image of his son, as Romans 8 would say.
[00:24:12.000 --> 00:24:18.000]   And the image of his son is one that has a joy which surpasses that of anybody else.
[00:24:18.000 --> 00:24:21.000]   Like, Jesus is incomparably happy.
[00:24:21.000 --> 00:24:23.000]   He is exceptionally glad.
[00:24:23.000 --> 00:24:29.000]   He is supremely pleasant, so pleasant that no one else can even come close in comparison.
[00:24:29.000 --> 00:24:34.000]   And if you don't take that or me for enough evidence, then just look at the life of Christ.
[00:24:34.000 --> 00:24:40.000]   Like, his birth was heralded as good news of great joy for all people, Luke 2.10.
[00:24:40.000 --> 00:24:45.000]   His kingdom was proclaimed as a place of everlasting joy, Romans 14.17.
[00:24:45.000 --> 00:24:50.000]   So cheerful was Jesus in life that people claimed he was a glutton and a drunkard.
[00:24:50.000 --> 00:24:53.000]   Listen, you don't get a reputation like that by being a stick in the mud.
[00:24:53.000 --> 00:24:56.000]   You know what, man? You have too much to eat and you might have too much to drink.
