
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:28.480 --> 00:03:31.040]   Lean in here because you've gotta give me this.
[00:03:31.040 --> 00:03:33.700]   As we consider the end goal of marriage
[00:03:33.700 --> 00:03:37.240]   to becoming one flesh and running together for a lifetime,
[00:03:37.240 --> 00:03:39.160]   our generation, millennials,
[00:03:39.160 --> 00:03:41.400]   or whatever you wanna call yourself,
[00:03:41.400 --> 00:03:43.920]   we're not getting better at this.
[00:03:43.920 --> 00:03:45.480]   We're getting married later,
[00:03:45.480 --> 00:03:48.660]   and those marriages are ending more often.
[00:03:48.660 --> 00:03:51.800]   The greatest disasters and tragedy of marriages
[00:03:51.800 --> 00:03:52.840]   the world has ever seen.
[00:03:52.840 --> 00:03:54.720]   It seems almost like we should go back
[00:03:54.720 --> 00:03:57.200]   to doing something they used to do long ago
[00:03:57.200 --> 00:04:00.720]   'cause whatever we're doing today is not working.
[00:04:00.720 --> 00:04:02.920]   But you haven't given a lot of thought about that.
[00:04:02.920 --> 00:04:05.360]   You're just gonna continue the model, the process.
[00:04:05.360 --> 00:04:06.800]   No one here wants to be divorced,
[00:04:06.800 --> 00:04:08.420]   and yet half of you will be.
[00:04:08.420 --> 00:04:11.400]   Half of you.
[00:04:11.400 --> 00:04:13.360]   Why?
[00:04:13.360 --> 00:04:19.440]   Because you're practicing poorly, unbeknownst to you.
[00:04:20.400 --> 00:04:24.160]   And so this evening I want to talk about
[00:04:24.160 --> 00:04:27.280]   poor practices when you're looking for love.
[00:04:27.280 --> 00:04:30.400]   What are the poor practices that I see in young adults
[00:04:30.400 --> 00:04:32.960]   when you are looking for love?
[00:04:32.960 --> 00:04:34.680]   And we're gonna address those poor practices
[00:04:34.680 --> 00:04:38.340]   with the scriptures, with God's word.
[00:04:38.340 --> 00:04:39.700]   And if you do these things,
[00:04:39.700 --> 00:04:41.420]   you either won't find love at all
[00:04:41.420 --> 00:04:44.260]   or you won't find love that lasts.
[00:04:44.260 --> 00:04:46.880]   And we're not only just practicing poorly, friends.
[00:04:46.880 --> 00:04:49.460]   What's happening is it's the foundation.
[00:04:49.460 --> 00:04:52.200]   We're learning from the wrong people.
[00:04:52.200 --> 00:04:56.200]   Our experts are the ones who are most terrible at this.
[00:04:56.200 --> 00:04:58.200]   The ones that we watch in awe of,
[00:04:58.200 --> 00:05:01.040]   oh, isn't what they have so beautiful?
[00:05:01.040 --> 00:05:02.960]   And then we begin to take instruction,
[00:05:02.960 --> 00:05:04.980]   that we begin to date like they do
[00:05:04.980 --> 00:05:07.320]   to the same end result that they have.
[00:05:07.320 --> 00:05:11.440]   Let me just kinda explain what I mean by this.
[00:05:11.440 --> 00:05:14.700]   I watch HGTV.
[00:05:17.480 --> 00:05:19.980]   And there's this couple on HGTV.
[00:05:19.980 --> 00:05:21.660]   About a year ago I'm watching and I'm like,
[00:05:21.660 --> 00:05:25.080]   man, this couple's got it going on.
[00:05:25.080 --> 00:05:27.260]   It's not Chip and Jojo, that's not who I'm talking about.
[00:05:27.260 --> 00:05:29.960]   It's this other couple and they're flipping houses
[00:05:29.960 --> 00:05:31.700]   and I'm like, what a dream, you know?
[00:05:31.700 --> 00:05:34.440]   She's cute and he's attractive
[00:05:34.440 --> 00:05:35.580]   and they get to work together
[00:05:35.580 --> 00:05:37.740]   and they're making all this money and driving escalades
[00:05:37.740 --> 00:05:40.580]   and they get to like flip houses for a living
[00:05:40.580 --> 00:05:42.240]   and they're just living the dream
[00:05:42.240 --> 00:05:44.000]   and they're laughing and giggling
[00:05:44.000 --> 00:05:46.360]   and I'm like, oh man, and I'm tempted to think
[00:05:46.360 --> 00:05:48.860]   in my foolishness, like I want that.
[00:05:48.860 --> 00:05:50.440]   Like maybe Monica and I should just kinda leave
[00:05:50.440 --> 00:05:52.680]   this whole ministry thing and just start flipping houses,
[00:05:52.680 --> 00:05:57.640]   you know, 'cause I want what Tarek and Christina have.
[00:05:57.640 --> 00:06:00.320]   You know, cute couple.
[00:06:00.320 --> 00:06:06.740]   But then fast forward, divorced.
[00:06:06.740 --> 00:06:13.180]   But it's not just them, right?
[00:06:13.180 --> 00:06:14.020]   It's not just them.
[00:06:14.020 --> 00:06:17.880]   There's Blake Shelton and Miranda Lambert.
[00:06:17.880 --> 00:06:18.720]   I know.
[00:06:18.720 --> 00:06:21.800]   I know, I know, right?
[00:06:21.800 --> 00:06:25.360]   He's singing God Gave Me You and Honey Bee.
[00:06:25.360 --> 00:06:27.200]   Miranda's his honey bee, right?
[00:06:27.200 --> 00:06:30.160]   And if country music can't hold two together, right?
[00:06:30.160 --> 00:06:31.000]   Divorced.
[00:06:31.000 --> 00:06:34.040]   And not just them, right?
[00:06:34.040 --> 00:06:37.920]   Then there's Brad Pitt and who do I wanna say next?
[00:06:37.920 --> 00:06:40.100]   I got options, but we'll go Angelina.
[00:06:40.100 --> 00:06:43.000]   Bradgelina, you know?
[00:06:43.000 --> 00:06:47.040]   I mean, Mr. and Mrs. Smith voted most beautiful people.
[00:06:47.040 --> 00:06:51.920]   I mean, they're just out there making great movies.
[00:06:51.920 --> 00:06:52.760]   Divorced.
[00:06:52.760 --> 00:06:56.240]   Having kids, adopting kids, no longer together.
[00:06:56.240 --> 00:06:57.960]   They're teaching us how to date
[00:06:57.960 --> 00:06:59.120]   and what it looks like to love.
[00:06:59.120 --> 00:07:01.920]   And you got Bennifer, we got Ben Affleck
[00:07:01.920 --> 00:07:04.680]   and Jennifer Garner just making it happen
[00:07:04.680 --> 00:07:05.800]   in the movie scenes.
[00:07:05.800 --> 00:07:08.140]   Beautiful people, we're watching along like,
[00:07:08.140 --> 00:07:11.600]   oh, look what they have, gone, over, done.
[00:07:12.560 --> 00:07:15.000]   And I'm telling you, like you think, man, it's funny.
[00:07:15.000 --> 00:07:17.280]   You don't think these are the people telling you
[00:07:17.280 --> 00:07:21.800]   how to date, giving you relationship instruction.
[00:07:21.800 --> 00:07:26.160]   Got Russell Brand and Katy Perry, right?
[00:07:26.160 --> 00:07:29.880]   Just, you know, fun and a little bit crazy, right?
[00:07:29.880 --> 00:07:31.480]   He's her dark horse.
[00:07:31.480 --> 00:07:36.760]   Broke up with her in a text message, now hear her roar.
[00:07:36.760 --> 00:07:40.480]   It's not, it's not going well.
[00:07:40.480 --> 00:07:42.440]   And I could go, I got a list here in front of me.
[00:07:42.440 --> 00:07:45.720]   We could go Ashton Kutcher and Demi Moore,
[00:07:45.720 --> 00:07:47.560]   Gwen Stefani, Gavin Rosdale.
[00:07:47.560 --> 00:07:49.560]   We could go Katie Holmes and Tom Cruise,
[00:07:49.560 --> 00:07:50.680]   just a little crazy.
[00:07:50.680 --> 00:07:52.840]   We go Mariah Carey, Nick Cannon,
[00:07:52.840 --> 00:07:56.560]   Anna Faris and Chris Pratt, Ryan Reynolds and Scarlet,
[00:07:56.560 --> 00:07:59.280]   I know, I know, guys, I'm sorry.
[00:07:59.280 --> 00:08:02.600]   I'm sorry, I'm the messenger.
[00:08:02.600 --> 00:08:05.220]   Ryan Reynolds and Scarlet Johansson.
[00:08:05.220 --> 00:08:09.500]   Of the 21 seasons of The Bachelor.
[00:08:10.340 --> 00:08:12.580]   (congregation laughing)
[00:08:12.580 --> 00:08:14.660]   19 heartbreaks, guys.
[00:08:14.660 --> 00:08:17.220]   These are the ones that are saying,
[00:08:17.220 --> 00:08:20.180]   hey, sit down and date like I do.
[00:08:20.180 --> 00:08:24.020]   And guys, here's the not funny part.
[00:08:24.020 --> 00:08:25.740]   We're doing it.
[00:08:25.740 --> 00:08:30.460]   We're learning from the wrong instructors
[00:08:30.460 --> 00:08:32.180]   and we're practicing poorly.
[00:08:32.180 --> 00:08:38.340]   And we're gonna be left with the same result,
[00:08:38.380 --> 00:08:42.100]   the same heartbreak, the same ending.
[00:08:42.100 --> 00:08:44.340]   We have a bad example, we practice poorly,
[00:08:44.340 --> 00:08:45.620]   then we can't play the game.
[00:08:45.620 --> 00:08:47.180]   And so I wanna give you five ways
[00:08:47.180 --> 00:08:49.260]   I see young adults practice poorly.
[00:08:49.260 --> 00:08:51.000]   If you do these five things,
[00:08:51.000 --> 00:08:54.320]   if you wanna stay single or marry poorly,
[00:08:54.320 --> 00:08:56.020]   and here's the first one.
[00:08:56.020 --> 00:08:59.740]   Number one, you hide hurts and habits.
[00:08:59.740 --> 00:09:02.100]   Hide your hurts and your habits.
[00:09:02.100 --> 00:09:03.740]   You are practicing poorly
[00:09:03.740 --> 00:09:06.660]   if you are hiding your hurts and your habits.
[00:09:06.660 --> 00:09:09.340]   And so let me take you back 13 years ago.
[00:09:09.340 --> 00:09:12.580]   I married the beautiful, now Monica Pucluta,
[00:09:12.580 --> 00:09:15.660]   and we're going on the honeymoon to Playa del Carmen.
[00:09:15.660 --> 00:09:20.620]   And we didn't know what to take to Mexico for seven days.
[00:09:20.620 --> 00:09:22.820]   And so we took six suitcases,
[00:09:22.820 --> 00:09:25.140]   lots of luggage, lots of baggage.
[00:09:25.140 --> 00:09:27.180]   We take them there to the DFW Airport.
[00:09:27.180 --> 00:09:30.000]   And remember those long escalators,
[00:09:30.000 --> 00:09:32.740]   really long escalators, like just go forever.
[00:09:32.740 --> 00:09:34.900]   And I've got, like she's got one,
[00:09:34.900 --> 00:09:36.820]   and I've got five 'cause I'm like showing off,
[00:09:36.820 --> 00:09:38.420]   peacocking as the new husband, you know.
[00:09:38.420 --> 00:09:39.560]   And I'm like, I got this.
[00:09:39.560 --> 00:09:41.460]   And we get on that escalator,
[00:09:41.460 --> 00:09:42.940]   and we get to the top,
[00:09:42.940 --> 00:09:46.460]   and one of those suitcases grabs the side of the escalator,
[00:09:46.460 --> 00:09:47.860]   the part that's not moving,
[00:09:47.860 --> 00:09:49.140]   and he kinda jolts me forward.
[00:09:49.140 --> 00:09:50.020]   I hit her.
[00:09:50.020 --> 00:09:53.540]   We tumble down, true story, head over heels
[00:09:53.540 --> 00:09:55.260]   from the top of the escalator
[00:09:55.260 --> 00:09:57.060]   to the bottom of the escalator.
[00:09:57.060 --> 00:09:58.980]   I'm laying there.
[00:09:58.980 --> 00:10:01.700]   Like I can't get up, I'm bleeding.
[00:10:01.700 --> 00:10:03.460]   There's blood, okay?
[00:10:03.460 --> 00:10:06.500]   'Cause I was like trying to keep her safe,
[00:10:06.500 --> 00:10:08.060]   and now I'm bleeding, yeah, oh.
[00:10:08.060 --> 00:10:09.620]   And I'm bleeding.
[00:10:09.620 --> 00:10:11.120]   There's blood.
[00:10:11.120 --> 00:10:12.460]   And here's the deal.
[00:10:12.460 --> 00:10:15.580]   All that baggage you're hiding,
[00:10:15.580 --> 00:10:17.340]   you're gonna take on the honeymoon.
[00:10:17.340 --> 00:10:19.820]   And it's gonna hurt.
[00:10:19.820 --> 00:10:23.260]   And it's gonna hurt in the marriage.
[00:10:23.260 --> 00:10:26.100]   And so what kind of baggage am I talking about?
[00:10:26.100 --> 00:10:27.300]   I'm talking about hurts, guys.
[00:10:27.300 --> 00:10:28.920]   You know right now.
[00:10:28.920 --> 00:10:32.260]   Are you carrying with you right now a hurt?
[00:10:32.260 --> 00:10:33.340]   And are you dealing with that hurt
[00:10:33.340 --> 00:10:35.460]   by getting in another relationship?
[00:10:35.460 --> 00:10:36.740]   You know somebody broke your heart.
[00:10:36.740 --> 00:10:38.500]   You look back, you think about him all the time.
[00:10:38.500 --> 00:10:41.500]   You think about all these, you stalked her on the internet.
[00:10:41.500 --> 00:10:44.840]   And you know you're messed up.
[00:10:44.840 --> 00:10:47.220]   And you're just trying to move through life.
[00:10:47.220 --> 00:10:48.340]   You know that thing,
[00:10:48.340 --> 00:10:50.660]   and I don't mean to be so flippant about this at all.
[00:10:50.660 --> 00:10:52.060]   Guys, listen, I love you.
[00:10:52.060 --> 00:10:53.700]   I am so for you.
[00:10:53.700 --> 00:10:55.740]   And I just want you to deal with your hurt.
[00:10:55.740 --> 00:10:58.400]   And if you think that thing that your uncle did,
[00:10:58.400 --> 00:11:01.100]   or that guy did, or that time you drank too much,
[00:11:01.100 --> 00:11:03.620]   and you said no, but he just kept pushing.
[00:11:03.620 --> 00:11:06.940]   You think that that's not gonna mess with you,
[00:11:06.940 --> 00:11:08.540]   that you're just gonna be able to suppress that,
[00:11:08.540 --> 00:11:10.460]   put that up in a closet,
[00:11:10.460 --> 00:11:12.500]   lock it up and not have to deal with it.
[00:11:12.500 --> 00:11:14.920]   You are sadly mistaken.
[00:11:14.920 --> 00:11:19.060]   You think that you can,
[00:11:19.060 --> 00:11:20.100]   maybe it's something that,
[00:11:20.100 --> 00:11:21.340]   maybe it's not something you did,
[00:11:21.340 --> 00:11:22.700]   but something that,
[00:11:22.700 --> 00:11:23.920]   maybe not something that happened to you,
[00:11:23.920 --> 00:11:25.380]   but something that you were a part of,
[00:11:25.380 --> 00:11:28.020]   like an abortion, whether you're male or female.
[00:11:29.500 --> 00:11:32.060]   You know on that birthday every year,
[00:11:32.060 --> 00:11:33.420]   you think back,
[00:11:33.420 --> 00:11:35.780]   and you know the hurt that you've suppressed,
[00:11:35.780 --> 00:11:36.820]   it's still there.
[00:11:36.820 --> 00:11:41.060]   And the only way you're going to be able to move forward
[00:11:41.060 --> 00:11:44.540]   and find a healthy marriage is if right now, today,
[00:11:44.540 --> 00:11:46.920]   in this season, you deal with it.
[00:11:46.920 --> 00:11:50.720]   You deal with it.
[00:11:50.720 --> 00:11:53.960]   And it's not just the hurts.
[00:11:53.960 --> 00:11:56.200]   It's the habits.
[00:11:56.200 --> 00:11:58.780]   It blows my mind,
[00:11:58.780 --> 00:12:00.880]   and I shouldn't because I was the same way,
[00:12:00.880 --> 00:12:04.500]   but it blows my mind that some of you think
[00:12:04.500 --> 00:12:07.100]   that marriage is going to solve your habit.
[00:12:07.100 --> 00:12:09.100]   I've had guys look me in the eyes and say,
[00:12:09.100 --> 00:12:10.540]   "Yeah, I'll struggle with masturbation.
[00:12:10.540 --> 00:12:13.220]   "I'll probably struggle with masturbation until I'm married."
[00:12:13.220 --> 00:12:18.500]   Friends, you're gonna struggle more when you're married.
[00:12:18.500 --> 00:12:20.380]   And you're like, "No, I'm not.
[00:12:20.380 --> 00:12:22.580]   "I'm gonna be having sex all the time."
[00:12:22.580 --> 00:12:23.660]   No, you're not.
[00:12:23.660 --> 00:12:25.300]   (congregation laughing)
[00:12:25.300 --> 00:12:26.740]   No, you're not.
[00:12:26.740 --> 00:12:28.000]   See, last week,
[00:12:29.000 --> 00:12:31.120]   no, that's not the way that it works.
[00:12:31.120 --> 00:12:35.680]   And what you've done is you've taught yourself a shortcut,
[00:12:35.680 --> 00:12:37.880]   and it's not interchangeable.
[00:12:37.880 --> 00:12:40.400]   You don't just take that shortcut that you've taught yourself
[00:12:40.400 --> 00:12:42.240]   and plug in sex and it all transfers.
[00:12:42.240 --> 00:12:43.900]   It doesn't work that way.
[00:12:43.900 --> 00:12:45.800]   It's never worked that way for nobody.
[00:12:45.800 --> 00:12:47.360]   It's not gonna work that way for you.
[00:12:47.360 --> 00:12:48.580]   You don't believe me right now.
[00:12:48.580 --> 00:12:49.420]   You think, "No, no, I will.
[00:12:49.420 --> 00:12:50.820]   "No, it won't.
[00:12:50.820 --> 00:12:52.560]   "Man, I'm gonna struggle with porn until I'm married."
[00:12:52.560 --> 00:12:54.540]   No, you're gonna struggle with porn more when you're married.
[00:12:54.540 --> 00:12:55.440]   That's what's gonna happen.
[00:12:55.440 --> 00:12:56.680]   You're gonna be married to porn.
[00:12:56.680 --> 00:12:58.000]   You're gonna be married and a porn addict.
[00:12:58.000 --> 00:13:00.000]   That's what's gonna happen.
[00:13:00.000 --> 00:13:00.960]   This is my story.
[00:13:00.960 --> 00:13:03.560]   You're not gonna be the exception.
[00:13:03.560 --> 00:13:05.520]   You're not gonna be the first dude to walk down the aisle,
[00:13:05.520 --> 00:13:07.600]   the first girl, 'cause I know what your problem to.
[00:13:07.600 --> 00:13:08.960]   You walk down the aisle, you say, "I do,"
[00:13:08.960 --> 00:13:10.840]   and all of a sudden, "Oh, yeah, that addiction
[00:13:10.840 --> 00:13:14.320]   "that I fed for the past 16 years, now I'm free from it."
[00:13:14.320 --> 00:13:15.980]   No, you're not.
[00:13:15.980 --> 00:13:17.560]   That's not the way it works.
[00:13:17.560 --> 00:13:18.400]   So what do you do?
[00:13:18.400 --> 00:13:19.280]   You get well.
[00:13:19.280 --> 00:13:23.060]   You show up here 6.30 p.m. Monday night.
[00:13:23.060 --> 00:13:24.840]   You stop coming to the porch if you need to.
[00:13:24.840 --> 00:13:27.000]   You start showing a regen instead.
[00:13:27.000 --> 00:13:28.480]   Stop coming here.
[00:13:28.480 --> 00:13:32.000]   If you're listening, you find a Celebrate Recovery
[00:13:32.000 --> 00:13:35.120]   or Recovery Ministry or Regeneration in your city,
[00:13:35.120 --> 00:13:37.420]   and you go there.
[00:13:37.420 --> 00:13:39.040]   Maybe it's shelter from the storm.
[00:13:39.040 --> 00:13:40.240]   Some of you, you're like, "I've heard it.
[00:13:40.240 --> 00:13:41.240]   "I've thought about it."
[00:13:41.240 --> 00:13:43.200]   Hey, hey, hey, stop thinking about it.
[00:13:43.200 --> 00:13:45.360]   Stop thinking about it.
[00:13:45.360 --> 00:13:46.180]   Now's your time.
[00:13:46.180 --> 00:13:47.020]   That's why you're here.
[00:13:47.020 --> 00:13:49.560]   It's why God, in his mercy, is speaking these words
[00:13:49.560 --> 00:13:51.840]   right now, or at least allowing you
[00:13:51.840 --> 00:13:53.340]   to hear these words right now.
[00:13:54.060 --> 00:13:56.660]   So that you'd act on them.
[00:13:56.660 --> 00:13:59.580]   You deal with your habits.
[00:13:59.580 --> 00:14:07.500]   Some of you, you drink when you're stressed.
[00:14:07.500 --> 00:14:09.260]   You know what comes with marriage?
[00:14:09.260 --> 00:14:10.140]   Stress.
[00:14:10.140 --> 00:14:13.340]   You're gonna drink more.
[00:14:13.340 --> 00:14:17.660]   You deal with that right now.
[00:14:17.660 --> 00:14:19.380]   Second Peter two, verse 19 says,
[00:14:19.380 --> 00:14:22.540]   "People are slaves to whatever has mastered them."
[00:14:22.540 --> 00:14:25.060]   If you're a slave, start with, "God, I'm a slave.
[00:14:25.060 --> 00:14:29.500]   "I'm a slave, I can't stop."
[00:14:29.500 --> 00:14:30.780]   How do you know if you're a slave?
[00:14:30.780 --> 00:14:32.460]   Listen, look backwards.
[00:14:32.460 --> 00:14:34.620]   In the past month, have you looked at porn?
[00:14:34.620 --> 00:14:36.020]   Have you masturbated in the past month?
[00:14:36.020 --> 00:14:37.760]   Have you been drunk in the past month?
[00:14:37.760 --> 00:14:40.380]   In the past 30 days, is that where you've been?
[00:14:40.380 --> 00:14:43.460]   If so, start with, "I've got a problem.
[00:14:43.460 --> 00:14:46.320]   "I need help.
[00:14:46.320 --> 00:14:48.860]   "I've gotta deal with this baggage."
[00:14:50.280 --> 00:14:52.680]   In regards to hurts, it may be forgiving someone.
[00:14:52.680 --> 00:14:56.160]   You're like, "Man, you don't know how I've been hurt."
[00:14:56.160 --> 00:14:58.280]   I've hurt, you're not gonna surprise me.
[00:14:58.280 --> 00:15:03.360]   And I'm telling you, God calls you to forgive people.
[00:15:03.360 --> 00:15:07.760]   First John one, verse five says, "God is light.
[00:15:07.760 --> 00:15:10.600]   "In the God that we worship, there's no darkness at all.
[00:15:10.600 --> 00:15:12.360]   "If we claim to have fellowship with him
[00:15:12.360 --> 00:15:14.560]   "and yet walk in darkness, we lie
[00:15:14.560 --> 00:15:16.720]   "and we do not live out the truth.
[00:15:16.720 --> 00:15:18.360]   "But if we walk in the light,
[00:15:18.360 --> 00:15:20.360]   "if we're known as he is in the light,
[00:15:20.360 --> 00:15:22.280]   "we have fellowship with one another
[00:15:22.280 --> 00:15:24.880]   "and the blood of his son, Jesus,
[00:15:24.880 --> 00:15:27.080]   "purifies us from all sin."
[00:15:27.080 --> 00:15:29.080]   What am I asking you to do?
[00:15:29.080 --> 00:15:31.760]   That hurt and that habit that you're hiding,
[00:15:31.760 --> 00:15:34.760]   to bring it to the light, to tell someone tonight
[00:15:34.760 --> 00:15:35.840]   and say, "Hey, I need help."
[00:15:35.840 --> 00:15:38.680]   Will you hold me accountable to taking the next step
[00:15:38.680 --> 00:15:41.600]   in forgiving or recovering or getting help?
[00:15:41.600 --> 00:15:42.720]   Will you help me?
[00:15:42.720 --> 00:15:44.680]   Because I've been too afraid.
[00:15:44.680 --> 00:15:45.760]   I've been hiding this.
[00:15:45.760 --> 00:15:48.160]   I've been thinking I can deal with it on my own
[00:15:48.160 --> 00:15:51.000]   or I don't have to deal with it at all.
[00:15:51.000 --> 00:15:53.280]   Don't hide hurts and habits.
[00:15:53.280 --> 00:15:55.640]   Heal from hurts and deal with habits.
[00:15:55.640 --> 00:15:56.600]   Write that down.
[00:15:56.600 --> 00:15:58.040]   Don't hide hurts and habits.
[00:15:58.040 --> 00:16:01.480]   Heal from hurts and deal with habits.
[00:16:01.480 --> 00:16:03.640]   The next thing you do if you wanna practice poorly
[00:16:03.640 --> 00:16:05.120]   is you stay selfish.
[00:16:05.120 --> 00:16:07.160]   Number two, stay selfish.
[00:16:07.160 --> 00:16:10.320]   You are practicing poorly if you are doing things
[00:16:10.320 --> 00:16:14.000]   that allow you to stay selfish.
[00:16:14.000 --> 00:16:16.320]   Are you right now feeding selfishness?
[00:16:16.320 --> 00:16:18.000]   You gotta think about this one.
[00:16:18.000 --> 00:16:20.760]   How do we feed selfishness?
[00:16:20.760 --> 00:16:22.080]   We live alone.
[00:16:22.080 --> 00:16:25.200]   That's one way is like, man, I just want the freedom
[00:16:25.200 --> 00:16:26.240]   to do whatever I wanna do.
