
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:02:50.020 --> 00:02:54.220]   15 foot from the bonfire as it's approaching his house.
[00:02:54.220 --> 00:02:56.200]   And so he turns on the water full blast
[00:02:56.200 --> 00:02:58.660]   and he's trying to perfectly arch the stream.
[00:02:58.660 --> 00:03:00.380]   And so this is what I walk up on.
[00:03:00.380 --> 00:03:02.660]   He's like, "Help, help!"
[00:03:02.660 --> 00:03:03.940]   I'm like, "What do you want me to do?"
[00:03:03.940 --> 00:03:06.340]   And so a bunch of us, right, the rest of us guys,
[00:03:06.340 --> 00:03:08.100]   we don't know what to do, there's no water hose now.
[00:03:08.100 --> 00:03:10.740]   And so we run inside and we just start filling up
[00:03:10.740 --> 00:03:12.980]   Dickie's cups with water.
[00:03:12.980 --> 00:03:15.220]   Like one guy's just out there spitting on it.
[00:03:15.220 --> 00:03:17.360]   You know, we got nothing, right?
[00:03:17.360 --> 00:03:18.980]   We're trying to put out this fire.
[00:03:18.980 --> 00:03:21.540]   And so what we end up, you know,
[00:03:21.540 --> 00:03:24.540]   eventually like he kind of saturates the deck
[00:03:24.540 --> 00:03:25.940]   and it runs in between.
[00:03:25.940 --> 00:03:29.760]   And to this day, he has this huge burnt mark.
[00:03:29.760 --> 00:03:30.820]   He hadn't replaced the deck,
[00:03:30.820 --> 00:03:33.900]   just this huge burnt mark that we saw.
[00:03:33.900 --> 00:03:35.780]   But the next day we woke up
[00:03:35.780 --> 00:03:38.460]   and we're just kind of praising God that we're still alive
[00:03:38.460 --> 00:03:40.020]   and the house is still there.
[00:03:40.020 --> 00:03:43.260]   And we're talking about it, we're laughing about it now.
[00:03:43.260 --> 00:03:45.160]   And at least the rest of us were.
[00:03:45.160 --> 00:03:47.860]   And I go in his cabinet to get a Coke
[00:03:47.860 --> 00:03:51.740]   and right there is a fire extinguisher.
[00:03:51.740 --> 00:03:54.260]   (congregation laughing)
[00:03:54.260 --> 00:03:56.420]   I said, hey bro, you know you got
[00:03:56.420 --> 00:03:57.940]   a fire extinguisher in here?
[00:03:57.940 --> 00:03:59.620]   And he goes, no.
[00:03:59.620 --> 00:04:00.800]   And I go, yeah, look right here,
[00:04:00.800 --> 00:04:02.940]   like seven feet from the fire.
[00:04:02.940 --> 00:04:04.460]   I'm like, it's right here.
[00:04:04.460 --> 00:04:06.340]   He goes, oh man, I forgot I had that.
[00:04:06.340 --> 00:04:08.660]   He's like, man, that would have been
[00:04:08.660 --> 00:04:11.600]   really useful yesterday, right?
[00:04:11.600 --> 00:04:13.380]   That would have been something
[00:04:13.380 --> 00:04:16.860]   that I wish I would have remembered yesterday.
[00:04:16.860 --> 00:04:20.520]   And he said, it's something I hope I never had to use.
[00:04:20.520 --> 00:04:25.240]   And as I think about us tonight,
[00:04:25.240 --> 00:04:29.260]   I think that's how we view our faith.
[00:04:29.260 --> 00:04:33.180]   Like we think, hey, I've trusted in Christ
[00:04:33.180 --> 00:04:37.140]   and so now I'm a Christian, which means I have a faith
[00:04:37.140 --> 00:04:39.700]   in the one true God, I hope I never have to use it.
[00:04:39.700 --> 00:04:44.340]   And then what happens when we face the fires of this life
[00:04:44.340 --> 00:04:46.520]   is it's not the first thing we're reaching for
[00:04:46.520 --> 00:04:50.540]   because we haven't been using it in every day.
[00:04:50.540 --> 00:04:53.940]   We forgot we had it, we might as well not.
[00:04:53.940 --> 00:04:57.500]   Let me go one step further with you.
[00:04:57.500 --> 00:04:59.500]   What if you don't?
[00:04:59.500 --> 00:05:03.940]   Like if you have a faith that you don't use,
[00:05:03.940 --> 00:05:05.280]   do you really have a faith?
[00:05:05.280 --> 00:05:09.940]   If you have a faith that you don't live according to
[00:05:09.940 --> 00:05:13.220]   and make decisions around and it doesn't impact
[00:05:13.220 --> 00:05:17.080]   the direction of your life, what you do, where you go,
[00:05:17.080 --> 00:05:20.200]   how you hang out, how you talk, everything about your life,
[00:05:20.200 --> 00:05:22.160]   is it really a faith?
[00:05:22.160 --> 00:05:28.000]   Or is it something, like maybe you view it as kind of
[00:05:28.000 --> 00:05:33.700]   fire insurance, if you will, a get out of hell free card
[00:05:33.700 --> 00:05:35.400]   or something that you kind of filed away that,
[00:05:35.400 --> 00:05:37.520]   hey, one day, hopefully that will get me into heaven,
[00:05:37.520 --> 00:05:41.320]   but I'm not gonna use it here.
[00:05:41.320 --> 00:05:42.720]   And let me tell you something.
[00:05:43.720 --> 00:05:48.420]   Dallas, Fort Worth, Houston, America is full of
[00:05:48.420 --> 00:05:53.420]   lukewarm Christianity and the Bible does not speak fondly
[00:05:53.420 --> 00:05:55.580]   of lukewarm Christians.
[00:05:55.580 --> 00:05:58.740]   It's a weird time to live, 2016, where you can kind of
[00:05:58.740 --> 00:06:00.700]   be cool and kind of be a Christian at the same time.
[00:06:00.700 --> 00:06:02.980]   You look backwards, that's never really been the case.
[00:06:02.980 --> 00:06:05.340]   And looking backwards, Christians always stood out.
[00:06:05.340 --> 00:06:07.220]   They always stood out against culture.
[00:06:07.220 --> 00:06:09.060]   They always stood out by the way they loved.
[00:06:09.060 --> 00:06:10.700]   They were not the cool kids.
[00:06:10.700 --> 00:06:13.820]   And then all of a sudden, it's 2016,
[00:06:13.820 --> 00:06:15.920]   and we've just kind of blended in.
[00:06:15.920 --> 00:06:22.100]   And I'm asking the question, is a lukewarm Christian
[00:06:22.100 --> 00:06:24.060]   any sort of Christian?
[00:06:24.060 --> 00:06:28.240]   And that's something we have to wrestle with this evening.
[00:06:28.240 --> 00:06:31.940]   And so we're in this series, BC,
[00:06:31.940 --> 00:06:34.560]   which just is the Old Testament.
[00:06:34.560 --> 00:06:37.160]   It stands for before Christ.
[00:06:37.160 --> 00:06:42.160]   I'm sorry, BC, which is pre-2016,
[00:06:42.160 --> 00:06:44.500]   pre-Jesus coming up on the scene.
[00:06:44.500 --> 00:06:47.260]   And we're looking at these stories of the Old Testament.
[00:06:47.260 --> 00:06:54.200]   And we're moving toward Christ and we're looking at people
[00:06:54.200 --> 00:06:59.080]   who have a faith that also point to Jesus.
[00:06:59.080 --> 00:07:01.080]   And so tonight I'm gonna be in Daniel chapter three,
[00:07:01.080 --> 00:07:02.740]   if you wanna turn there.
[00:07:02.740 --> 00:07:05.660]   Daniel chapter three, and we're asking this question,
[00:07:05.660 --> 00:07:07.360]   what does real faith look like?
[00:07:07.360 --> 00:07:10.120]   And so we're gonna look at the lives of three men,
[00:07:10.120 --> 00:07:12.560]   Shadrach, Meshach, and Abednego.
[00:07:12.560 --> 00:07:13.600]   If you've heard this story,
[00:07:13.600 --> 00:07:16.200]   if you had it read to you as a child,
[00:07:16.200 --> 00:07:18.600]   if you have heard it here before
[00:07:18.600 --> 00:07:20.280]   or have heard it taught before,
[00:07:20.280 --> 00:07:23.720]   it's an incredible story, a historical account.
[00:07:23.720 --> 00:07:25.640]   And as we move through it, we're gonna look at
[00:07:25.640 --> 00:07:28.680]   how a real faith is counter-cultural,
[00:07:28.680 --> 00:07:31.000]   how a real faith is uncompromising,
[00:07:31.000 --> 00:07:34.720]   and how a real faith makes converts of our critics.
[00:07:34.720 --> 00:07:36.160]   And so I'll set this up.
[00:07:36.160 --> 00:07:38.200]   There's this king, his name is Nebuchadnezzar,
[00:07:38.200 --> 00:07:41.560]   historical account, history does not deny this man.
[00:07:41.560 --> 00:07:45.560]   Everybody, historians, any credible historian would say,
[00:07:45.560 --> 00:07:49.240]   Nebuchadnezzar was absolutely a king, he was a real king.
[00:07:49.240 --> 00:07:50.960]   He's this narcissistic guy.
[00:07:50.960 --> 00:07:53.160]   He's the king of the Babylonian empire.
[00:07:53.160 --> 00:07:55.120]   He has conquered much of the known world.
[00:07:55.120 --> 00:07:57.040]   He's moved into Jerusalem.
[00:07:57.040 --> 00:08:00.160]   He's burned down the temple and he's taken captives.
[00:08:00.160 --> 00:08:02.640]   But this guy is smart, okay?
[00:08:02.640 --> 00:08:06.280]   Like if you look at the Assyrian king, the Assyrian empire,
[00:08:06.280 --> 00:08:09.040]   they were really great at skinning people alive.
[00:08:09.040 --> 00:08:10.080]   They had perfected it.
[00:08:10.080 --> 00:08:12.040]   If you look at the Persian empire,
[00:08:12.040 --> 00:08:14.480]   they were great at crucifying people.
[00:08:14.480 --> 00:08:19.480]   The Babylonian empire is great at brainwashing people
[00:08:19.480 --> 00:08:22.160]   and mixing them into their culture.
[00:08:22.160 --> 00:08:24.400]   That's what they're really good at, so that's what he does.
[00:08:24.400 --> 00:08:28.000]   As he moves into Jerusalem, he takes God's people
[00:08:28.000 --> 00:08:30.800]   and he takes some captive, but those who are royal
[00:08:30.800 --> 00:08:32.760]   or those who are in the upper class,
[00:08:32.760 --> 00:08:35.120]   those people that everyone else looked up to,
[00:08:35.120 --> 00:08:39.240]   he gives them jobs and he feeds them well.
[00:08:39.240 --> 00:08:41.600]   And he bribes them with food and a great life.
[00:08:41.600 --> 00:08:43.240]   He says, "Hey, come and work for me
[00:08:43.240 --> 00:08:45.000]   "and you can have a great life."
[00:08:45.000 --> 00:08:47.360]   I liken this guy to President Snow,
[00:08:47.360 --> 00:08:48.900]   if you've seen "The Hunger Games."
[00:08:48.900 --> 00:08:50.360]   That's kind of what I think of
[00:08:50.360 --> 00:08:52.720]   as I think of King Nebuchadnezzar.
[00:08:52.720 --> 00:08:55.880]   And so he begins to brainwash his captives.
[00:08:55.880 --> 00:08:57.920]   And one way that he does this
[00:08:57.920 --> 00:08:59.860]   is he just changes the world they know,
[00:08:59.860 --> 00:09:01.800]   starting with their names.
[00:09:01.800 --> 00:09:05.080]   And so he takes these three men who were the upper class,
[00:09:05.080 --> 00:09:08.520]   they were nobility, and he gives them,
[00:09:08.520 --> 00:09:09.840]   he offers them a good life.
[00:09:09.840 --> 00:09:14.440]   And he takes Hananiah, which means God is gracious,
[00:09:14.440 --> 00:09:16.240]   and changes his name to Shadrach,
[00:09:16.240 --> 00:09:19.120]   which means commander of the moon god.
[00:09:19.120 --> 00:09:23.920]   He takes Mishael, which means who is like God,
[00:09:23.920 --> 00:09:25.880]   and he changes his name to Meshach,
[00:09:25.880 --> 00:09:28.040]   which means who is like the moon god.
[00:09:28.040 --> 00:09:31.020]   He takes Azariah, which means God has helped,
[00:09:31.020 --> 00:09:33.700]   and he changes his name to Abednego,
[00:09:33.700 --> 00:09:36.640]   which means servant of the god Nebu.
[00:09:36.640 --> 00:09:43.980]   And in Daniel 3, what he does to these 4,600 Jews
[00:09:43.980 --> 00:09:48.100]   who are mixed into the Babylonian empire
[00:09:48.100 --> 00:09:52.580]   is he builds this gold statue 90 feet tall.
[00:09:52.580 --> 00:09:55.180]   That's as tall as an eight-story building.
[00:09:55.180 --> 00:09:56.460]   If you've seen an eight-story building,
[00:09:56.460 --> 00:09:59.480]   90 feet tall, nine feet wide,
[00:09:59.480 --> 00:10:01.060]   and he's going to offer,
[00:10:01.060 --> 00:10:03.740]   he's going to present it to the kingdom.
[00:10:03.740 --> 00:10:05.780]   And so his people come forward, and he says,
[00:10:05.780 --> 00:10:07.840]   "Hey, whenever you hear the music,
[00:10:07.840 --> 00:10:09.440]   "guys, listen, whenever you hear the music,
[00:10:09.440 --> 00:10:12.480]   "I want you to bow down and worship the statue.
[00:10:12.480 --> 00:10:17.240]   "And by the way, if you don't, we're gonna cook you a lot.
[00:10:17.240 --> 00:10:18.280]   "So just do it."
[00:10:18.280 --> 00:10:20.880]   And everybody's like, "Oh, okay."
[00:10:20.880 --> 00:10:22.980]   You got it.
[00:10:22.980 --> 00:10:25.520]   And that's where it picks up.
[00:10:25.520 --> 00:10:28.300]   Verse eight, chapter three of Daniel, verse eight.
[00:10:28.300 --> 00:10:32.900]   At this time, some astrologers came forward
[00:10:32.900 --> 00:10:33.940]   and denounced the Jews.
[00:10:33.940 --> 00:10:36.100]   So there's these Babylonian astrologers.
[00:10:36.100 --> 00:10:37.180]   They don't like the Jews.
[00:10:37.180 --> 00:10:38.820]   And they said to King Nebuchadnezzar,
[00:10:38.820 --> 00:10:40.780]   "May the king live forever.
[00:10:40.780 --> 00:10:42.920]   "Your majesty has issued a decree
[00:10:42.920 --> 00:10:45.520]   "that everyone who hears the sound of the horn,
[00:10:45.520 --> 00:10:47.100]   "flute, zither, lyre, heart, pipe,
[00:10:47.100 --> 00:10:49.460]   "and all kinds of music must fall down
[00:10:49.460 --> 00:10:51.300]   "and worship the image of gold,
[00:10:51.300 --> 00:10:53.280]   "and that whoever does not fall down in worship
[00:10:53.280 --> 00:10:55.680]   "will be thrown into the blazing furnace.
[00:10:55.680 --> 00:10:59.160]   "But there are some Jews whom you have set over the affairs
[00:10:59.160 --> 00:11:00.320]   "of the province of Babylon.
[00:11:00.320 --> 00:11:02.280]   "You've given them great jobs, king.
[00:11:02.280 --> 00:11:04.760]   "These guys, Shadrach, Meshach, and Abednego,
[00:11:04.760 --> 00:11:08.500]   "they pay no attention to you, your majesty.
[00:11:08.500 --> 00:11:10.340]   "They neither serve your gods nor worship
[00:11:10.340 --> 00:11:11.960]   "the image of gold you have set up.
[00:11:11.960 --> 00:11:14.440]   "Furious with rage now, Nebuchadnezzar summons
[00:11:14.440 --> 00:11:16.140]   "Shadrach, Meshach, and Abednego.
[00:11:16.140 --> 00:11:18.300]   "So these men were brought before the king.
[00:11:18.300 --> 00:11:19.820]   "And Nebuchadnezzar said to them,"
[00:11:19.820 --> 00:11:21.620]   Is it true, guys?
[00:11:21.620 --> 00:11:23.760]   Shadrach, Meshach, Abednego,
[00:11:23.760 --> 00:11:25.260]   "that you do not serve my gods
[00:11:25.260 --> 00:11:28.520]   "or worship the image of gold I have set up?"
[00:11:28.520 --> 00:11:30.680]   Now listen, come on, guys, okay?
[00:11:30.680 --> 00:11:32.340]   Let's just kind of go through the exercise.
[00:11:32.340 --> 00:11:35.060]   Whenever you hear the horn, the flute, the zither, lyre,
[00:11:35.060 --> 00:11:38.300]   the harp, the pipe, or all kinds of music,
[00:11:38.300 --> 00:11:39.360]   if you're ready to fall down
[00:11:39.360 --> 00:11:42.300]   and worship the image I made, very good.
[00:11:42.300 --> 00:11:44.180]   But if you do not worship it,
[00:11:44.180 --> 00:11:47.580]   you will be thrown immediately into a blazing furnace.
[00:11:47.580 --> 00:11:49.840]   Then what god will you have,
[00:11:49.840 --> 00:11:53.920]   what god will be able to rescue you from my hand?
[00:11:53.920 --> 00:11:58.200]   And so Shadrach, Meshach, and Abednego, these three men,
[00:11:58.200 --> 00:12:01.700]   they stand in contrast to their culture.
[00:12:01.700 --> 00:12:02.960]   They stand out.
[00:12:02.960 --> 00:12:08.180]   They stand out because of what they are unwilling to do.
[00:12:08.180 --> 00:12:11.600]   In the midst of 4,600 of their peers,
[00:12:11.600 --> 00:12:13.940]   all of them face down on the ground,
[00:12:13.940 --> 00:12:15.980]   these men standing upright saying,
[00:12:15.980 --> 00:12:18.640]   "We can't bow to a foreign god."
[00:12:19.640 --> 00:12:21.980]   Now how are we doing tonight?
[00:12:21.980 --> 00:12:27.180]   How are we doing it, going against the culture
[00:12:27.180 --> 00:12:29.340]   or going with the culture?
[00:12:29.340 --> 00:12:33.820]   You guys heard this song, "Panda"?
[00:12:33.820 --> 00:12:35.120]   Let me sing it for you if you haven't.
[00:12:35.120 --> 00:12:38.220]   ♪ Panda, panda, panda, panda, panda, panda, panda ♪
[00:12:38.220 --> 00:12:39.700]   ♪ Panda, panda, panda ♪
[00:12:39.700 --> 00:12:40.620]   Anybody heard that?
[00:12:40.620 --> 00:12:42.080]   Like I tweeted out the other day,
[00:12:42.080 --> 00:12:45.720]   like this is the stupidest song I've ever heard.
[00:12:45.720 --> 00:12:47.020]   And so people started responding.
[00:12:47.020 --> 00:12:47.860]   They were like, I was like,
[00:12:47.860 --> 00:12:50.100]   "How is this on the radio?"
[00:12:50.100 --> 00:12:53.060]   And they're like, "Well, it's a great beat, man.
[00:12:53.060 --> 00:12:56.100]   "It's a great beat, fun to dance to."
[00:12:56.100 --> 00:12:56.940]   So I was like, "Cool, man."
[00:12:56.940 --> 00:12:58.500]   So I just Googled it.
[00:12:58.500 --> 00:13:01.040]   Like I'm just like, "Hey, I wanna read the lyrics.
[00:13:01.040 --> 00:13:02.140]   "I was gonna read them to you tonight."
[00:13:02.140 --> 00:13:02.980]   I can't.
[00:13:02.980 --> 00:13:05.020]   I can't.
[00:13:05.020 --> 00:13:08.860]   I would lose all credibility with you immediately.
[00:13:08.860 --> 00:13:13.780]   I mean wicked, vile things.
[00:13:13.780 --> 00:13:16.580]   Okay, let's go get coked out of our mind,
[00:13:16.580 --> 00:13:18.740]   then let's go sell coke,
[00:13:18.740 --> 00:13:22.060]   and then let's go abuse women for sport.
[00:13:22.060 --> 00:13:25.380]   And if you're not in, you're a little girl.
[00:13:25.380 --> 00:13:28.060]   That's as clean as I can make it.
[00:13:28.060 --> 00:13:31.300]   But let's go, man.
[00:13:31.300 --> 00:13:33.180]   Hey, hear the music, bow down.
[00:13:33.180 --> 00:13:35.140]   If I'm like, move, you know.
[00:13:35.140 --> 00:13:36.740]   Panda, it was a great beat.
[00:13:36.740 --> 00:13:37.920]   How we doing, guys?
[00:13:37.920 --> 00:13:43.800]   How we doing is standing against the current of our culture.
[00:13:44.640 --> 00:13:47.280]   My first point is real faith is counter-cultural.
[00:13:47.280 --> 00:13:51.800]   Real faith is counter-cultural.
[00:13:51.800 --> 00:13:55.960]   I don't know if you've ever heard to be in the world,
[00:13:55.960 --> 00:13:57.360]   but not of the world.
[00:13:57.360 --> 00:14:03.520]   It's usually said by someone who is of the world.
[00:14:03.520 --> 00:14:08.920]   And I know Jesus said it, but here's the deal.
[00:14:08.920 --> 00:14:10.960]   You're in the world, that part's taken care of.
[00:14:10.960 --> 00:14:12.760]   You don't have to try to be in the world.
[00:14:12.760 --> 00:14:13.840]   You're in the world.
[00:14:13.840 --> 00:14:15.440]   You can't not be in the world.
[00:14:15.440 --> 00:14:17.760]   You're in the world, and you're called not to be
[00:14:17.760 --> 00:14:20.440]   of the world, to stand apart from the world.
[00:14:20.440 --> 00:14:22.680]   And so as followers of the one true God,
[00:14:22.680 --> 00:14:25.440]   our decision should cause us to stand out,
[00:14:25.440 --> 00:14:29.360]   both what we choose to do and what we choose not to do.
[00:14:29.360 --> 00:14:33.320]   And it seems to me that everybody's trying to stand out
[00:14:33.320 --> 00:14:34.360]   that no one stands out.
[00:14:34.360 --> 00:14:36.240]   Like when I go to the mall today,
[00:14:36.240 --> 00:14:39.520]   I'm just looking at every, like the,
[00:14:39.520 --> 00:14:42.680]   the thugs and the preps and the hipsters,
[00:14:42.680 --> 00:14:44.600]   and everybody just looks crazy.
[00:14:44.600 --> 00:14:47.320]   And it's like, they all kind of mix in,
[00:14:47.320 --> 00:14:49.760]   and everybody's trying not to be normal.
[00:14:49.760 --> 00:14:51.880]   So everyone's normal.
[00:14:51.880 --> 00:14:54.200]   It's like the cool thing is to rebel against culture
[00:14:54.200 --> 00:14:57.320]   so there are no rebels, except those that say,
[00:14:57.320 --> 00:14:58.480]   I won't do that.
[00:14:58.480 --> 00:15:00.880]   I'm not in.
[00:15:00.880 --> 00:15:04.240]   I don't need to be different to stand out.
[00:15:04.240 --> 00:15:06.760]   I'm gonna embrace God.
[00:15:06.760 --> 00:15:08.800]   I'm gonna embrace my own self.
[00:15:08.800 --> 00:15:10.760]   I'm gonna embrace God.
[00:15:10.760 --> 00:15:13.960]   I'm gonna let this faith mark my life.
[00:15:13.960 --> 00:15:17.800]   We stand out as Christ followers wherever we go.
[00:15:17.800 --> 00:15:19.400]   It's like, it's like in,
[00:15:19.400 --> 00:15:25.320]   in order, disorder stands out.
[00:15:25.320 --> 00:15:29.000]   Like in morality, immorality stands out.
[00:15:29.000 --> 00:15:30.800]   When you're in class and the teacher
[00:15:30.800 --> 00:15:32.720]   is holding everyone's attention,
[00:15:32.720 --> 00:15:35.720]   that one guy who keeps acting out, who keeps acting up,
[00:15:35.720 --> 00:15:37.320]   he's disrupting the entire class,
[00:15:37.320 --> 00:15:39.960]   bringing attention to himself, he stands out.
[00:15:39.960 --> 00:15:41.920]   But when everyone is acting out,
[00:15:41.920 --> 00:15:43.960]   the one person who is sitting still,
[00:15:43.960 --> 00:15:46.280]   doing what they should do, they stand out.
[00:15:46.280 --> 00:15:47.400]   They're the rebel.
[00:15:47.400 --> 00:15:49.240]   They're the counter-cultural one.
[00:15:49.240 --> 00:15:52.800]   In immorality, morality stands out.
[00:15:52.800 --> 00:15:55.960]   In a world that rejects God,
[00:15:55.960 --> 00:16:00.320]   a person who fully embraces God stands out.
[00:16:00.320 --> 00:16:04.920]   Not someone with a fire extinguisher in the closet,
[00:16:07.200 --> 00:16:09.760]   but someone who is using it on the daily.
[00:16:09.760 --> 00:16:15.360]   Standing out, it's not always fun.
[00:16:15.360 --> 00:16:18.080]   You face persecution.
[00:16:18.080 --> 00:16:20.400]   Listen, you probably won't be burned alive.
[00:16:20.400 --> 00:16:22.760]   Probably, I mean, that probably is not gonna,
[00:16:22.760 --> 00:16:26.560]   but persecute, you might spend Friday night alone.
[00:16:26.560 --> 00:16:30.960]   And for some of you, that's just as terrifying.
[00:16:30.960 --> 00:16:34.520]   And I'm just here tonight to tell you, man,
[00:16:34.520 --> 00:16:36.920]   it's gonna be okay if you're alone Friday night.
[00:16:37.920 --> 00:16:39.200]   It's gonna be all right.
[00:16:39.200 --> 00:16:43.720]   It seems to me that Christians today
[00:16:43.720 --> 00:16:46.040]   are the most unwilling to stand out
[00:16:46.040 --> 00:16:49.400]   by their choices than they've ever been.
[00:16:49.400 --> 00:16:52.760]   We're scared of being identified as weird.
[00:16:52.760 --> 00:16:54.440]   In fact, there's a group of sociologists
[00:16:54.440 --> 00:16:55.680]   that did a study in a book called
[00:16:55.680 --> 00:16:57.480]   "Premarital Sex in America."
[00:16:57.480 --> 00:16:59.720]   And they studied two groups of men,
[00:16:59.720 --> 00:17:04.320]   unmarried, college-educated, ages 18 to 23.
[00:17:04.320 --> 00:17:06.440]   All the men were unmarried, college-educated,
[00:17:06.440 --> 00:17:09.640]   ages 18 to 23, but they classified them in two groups.
[00:17:09.640 --> 00:17:14.640]   The first groups were men who were raised in a family
[00:17:14.640 --> 00:17:16.480]   where they said it's completely okay
[00:17:16.480 --> 00:17:18.160]   to have sex outside of marriage.
[00:17:18.160 --> 00:17:20.600]   It's completely okay to have premarital sex.
[00:17:20.600 --> 00:17:23.000]   Like that was just the theology,
[00:17:23.000 --> 00:17:24.400]   the world that they were raised in.
[00:17:24.400 --> 00:17:27.880]   And the second group of men were raised in a family,
[00:17:27.880 --> 00:17:30.640]   a Christian family, Judeo-Christian values
[00:17:30.640 --> 00:17:33.600]   that say sex outside of marriage is wrong.
[00:17:33.600 --> 00:17:36.760]   And so of the first group of men who were raised
[00:17:36.760 --> 00:17:40.480]   in a family where they said there is nothing wrong
[00:17:40.480 --> 00:17:43.200]   with sex outside of marriage, amongst that demographic,
[00:17:43.200 --> 00:17:48.200]   23% of them were virgins, only 23%.
[00:17:48.200 --> 00:17:51.160]   But in group two, those that were raised
[00:17:51.160 --> 00:17:54.160]   in the family that sex outside of marriage is wrong,
[00:17:54.160 --> 00:17:56.840]   20% were virgin.
[00:17:56.840 --> 00:17:59.640]   Less.
[00:17:59.640 --> 00:18:02.240]   And here's what's going on,
[00:18:02.240 --> 00:18:05.720]   because they said, hey, we have a belief,
[00:18:05.720 --> 00:18:08.440]   but our belief does not influence our behavior.
