
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:09:50.960 --> 00:09:52.000]   And so what happened?
[00:09:52.000 --> 00:09:54.660]   I knew I needed to grow.
[00:09:54.660 --> 00:09:59.960]   And so I set out to learn traffic law.
[00:09:59.960 --> 00:10:02.440]   I wanted to know when to merge, when to yield.
[00:10:02.440 --> 00:10:04.280]   How long should I sit at the stop sign?
[00:10:04.280 --> 00:10:06.360]   When can I and can't I turn right on red?
[00:10:06.360 --> 00:10:08.240]   I wanted to know all of it,
[00:10:08.240 --> 00:10:12.160]   because I had dreams of driving,
[00:10:12.160 --> 00:10:15.040]   and though they had been dashed upon the rocks in my past,
[00:10:15.040 --> 00:10:18.160]   I believe there was a brighter day still ahead.
[00:10:18.160 --> 00:10:19.960]   That's what tests do.
[00:10:19.960 --> 00:10:21.660]   They show you where you are,
[00:10:21.660 --> 00:10:23.880]   and they show you where you want to be.
[00:10:23.880 --> 00:10:26.280]   I love the way St. Augustine describes it.
[00:10:26.280 --> 00:10:31.280]   He says, "Trials will prove and improve us."
[00:10:31.280 --> 00:10:34.240]   The thought there being that when you undergo trials
[00:10:34.240 --> 00:10:36.400]   and tests in life, God is trying to tell you,
[00:10:36.400 --> 00:10:37.960]   hey, this is who you are.
[00:10:37.960 --> 00:10:42.400]   And he's trying to show you who you're meant to become.
[00:10:42.400 --> 00:10:45.560]   And listen, that's what he's doing with some of you tonight.
[00:10:45.560 --> 00:10:47.120]   Which is why if you're here and you feel like,
[00:10:47.120 --> 00:10:48.360]   man, I missed my calling.
[00:10:48.360 --> 00:10:49.420]   I chose the wrong career.
[00:10:49.420 --> 00:10:50.480]   I picked the wrong guy.
[00:10:50.480 --> 00:10:51.640]   I picked the wrong girl.
[00:10:51.640 --> 00:10:53.600]   I can't get the things that I'm praying for.
[00:10:53.600 --> 00:10:55.280]   I've waited too long, oh Lord.
[00:10:55.280 --> 00:10:58.140]   If that's you, you're probably facing a test.
[00:10:58.140 --> 00:11:02.000]   And it means that God's trying to teach you something.
[00:11:02.000 --> 00:11:05.420]   About himself, yes, but also about you too.
[00:11:05.420 --> 00:11:12.240]   So how do we know if we are being tested?
[00:11:12.240 --> 00:11:15.520]   And more importantly, why are we being tested?
[00:11:15.520 --> 00:11:18.920]   We'll look at verse one.
[00:11:18.920 --> 00:11:23.920]   It says this, "After these things, God tested Abraham.
[00:11:23.920 --> 00:11:28.440]   And he said to him, 'Abraham.'
[00:11:28.440 --> 00:11:31.920]   And he said, 'Here I am, which I just love.'"
[00:11:31.920 --> 00:11:33.400]   Doesn't that tell us something about the nature
[00:11:33.400 --> 00:11:35.440]   of Abraham and God's relationship?
[00:11:35.440 --> 00:11:38.380]   Like by this point, Abraham has been walking with God
[00:11:38.380 --> 00:11:40.280]   for a very long time.
[00:11:40.280 --> 00:11:41.680]   And as they have journeyed through everything,
[00:11:41.680 --> 00:11:43.760]   again, we said the highs and lows of life.
[00:11:43.760 --> 00:11:46.920]   What we see is that they have a closeness
[00:11:46.920 --> 00:11:48.880]   in relationship to each other
[00:11:48.880 --> 00:11:53.640]   that helps Abraham to actually know when God is speaking.
[00:11:53.640 --> 00:11:55.820]   He knows God's voice.
[00:11:55.820 --> 00:11:57.800]   Like what good relationship can you have in life
[00:11:57.800 --> 00:12:00.560]   where you do not know the other person's voice?
[00:12:00.560 --> 00:12:02.240]   There is no relationship like that
[00:12:02.240 --> 00:12:04.080]   because you must talk to each other.
[00:12:04.080 --> 00:12:05.640]   Abraham has been talking to God.
[00:12:05.640 --> 00:12:07.160]   God has been talking to Abraham.
[00:12:07.160 --> 00:12:10.400]   And what we see is that when God calls, Abraham responds.
[00:12:10.400 --> 00:12:11.840]   He knows the voice of God,
[00:12:11.840 --> 00:12:14.080]   which raises a really big question
[00:12:14.080 --> 00:12:16.120]   that we do not have time to actually discuss.
[00:12:16.120 --> 00:12:17.040]   And yet I'll put it before you
[00:12:17.040 --> 00:12:18.280]   because it's worth considering.
[00:12:18.280 --> 00:12:20.640]   Do you know when God speaks?
[00:12:20.640 --> 00:12:24.840]   And how do you respond when he does?
[00:12:24.840 --> 00:12:27.040]   Abraham, he responds instinctively.
[00:12:27.040 --> 00:12:28.160]   Like he just gets up and he goes.
[00:12:28.160 --> 00:12:30.600]   God says, "Abraham," he's like, "Hey, yeah, what's up?
[00:12:30.600 --> 00:12:31.440]   "Right here."
[00:12:31.440 --> 00:12:32.400]   Like he's so ready for it.
[00:12:32.400 --> 00:12:35.280]   And yet for so many of us, that's not the case.
[00:12:35.280 --> 00:12:38.560]   For some of you here tonight, it's hard for you to discern.
[00:12:38.560 --> 00:12:41.720]   Is that God's voice or is that my own thinking?
[00:12:41.720 --> 00:12:43.920]   For others of you, it's difficult to make it out
[00:12:43.920 --> 00:12:45.440]   through all the noise and distractions
[00:12:45.440 --> 00:12:47.160]   of what's going on in your life.
[00:12:47.160 --> 00:12:49.100]   Others of you, you don't know what he sounds like
[00:12:49.100 --> 00:12:51.200]   because you've never actually listened to him.
[00:12:51.200 --> 00:12:54.360]   So what do you do to pick up the trail,
[00:12:54.360 --> 00:12:57.660]   the accent of God's voice?
[00:12:59.160 --> 00:13:04.160]   You read this, you spend time studying the scriptures,
[00:13:04.160 --> 00:13:09.080]   meditating on their truths,
[00:13:09.080 --> 00:13:11.840]   and not only memorizing what it says,
[00:13:11.840 --> 00:13:16.040]   but realizing every word, it speaks to you.
[00:13:16.040 --> 00:13:21.940]   This is timeless and it is tailored directly to you.
[00:13:21.940 --> 00:13:24.640]   This is his word.
[00:13:24.640 --> 00:13:25.900]   It is living and active.
[00:13:25.900 --> 00:13:28.640]   It is sharper than any double-edged sword.
[00:13:28.640 --> 00:13:31.280]   And it is still piercing even today.
[00:13:31.280 --> 00:13:33.560]   If you want to know his voice, you got to get into this book
[00:13:33.560 --> 00:13:35.680]   because the question is never,
[00:13:35.680 --> 00:13:37.840]   is God asking something of me?
[00:13:37.840 --> 00:13:39.080]   Because he's asked something of Abraham.
[00:13:39.080 --> 00:13:40.320]   How do I know if he's asking something to me?
[00:13:40.320 --> 00:13:41.240]   That's never the question.
[00:13:41.240 --> 00:13:44.300]   God is always asking something of you.
[00:13:44.300 --> 00:13:47.320]   The question is, what?
[00:13:47.320 --> 00:13:51.600]   What is he asking of you?
[00:13:51.600 --> 00:13:54.320]   Because God has a lot that he wants to say
[00:13:54.320 --> 00:13:55.760]   about the way you live your life.
[00:13:55.760 --> 00:13:58.440]   What you do and how you do it,
[00:13:58.440 --> 00:14:01.480]   because he ultimately wants to shape you into a person
[00:14:01.480 --> 00:14:03.480]   that experiences all the fullness
[00:14:03.480 --> 00:14:05.680]   that he's come to give through Jesus.
[00:14:05.680 --> 00:14:10.200]   And you cannot get there if you cannot hear him.
[00:14:10.200 --> 00:14:14.560]   So what does it look like then
[00:14:14.560 --> 00:14:18.280]   for you to understand his word?
[00:14:18.280 --> 00:14:21.760]   We don't have time to really unpack that,
[00:14:21.760 --> 00:14:23.440]   but we've got a team out back.
[00:14:23.440 --> 00:14:24.560]   Once you leave the service,
[00:14:24.560 --> 00:14:25.760]   you can go and you can visit with them.
[00:14:25.760 --> 00:14:26.840]   They're at the welcome desk
[00:14:26.840 --> 00:14:28.080]   and they would love to talk to you
[00:14:28.080 --> 00:14:30.920]   about how you can actually learn the word of God
[00:14:30.920 --> 00:14:33.280]   and you can engage with it at a personal level.
[00:14:33.280 --> 00:14:37.520]   So as we keep going, we see Abraham hears God's voice
[00:14:37.520 --> 00:14:39.360]   and he responds, it's instinctive.
[00:14:39.360 --> 00:14:42.240]   And so it says this in verse two.
[00:14:42.240 --> 00:14:45.440]   He said, God, take your son, your only son, Isaac,
[00:14:45.440 --> 00:14:48.160]   whom you love and go to the land of Moriah
[00:14:48.160 --> 00:14:50.000]   and offer him there as a burnt offering
[00:14:50.000 --> 00:14:53.200]   on one of the mountains of which I shall tell you.
[00:14:53.200 --> 00:14:55.560]   Now, why would God do that?
[00:14:55.560 --> 00:14:58.520]   What a crazy request.
[00:14:58.520 --> 00:15:01.160]   Like, why would God come to Abraham and be like,
[00:15:01.160 --> 00:15:05.760]   hey, yeah, your boy, the most precious thing in your life,
[00:15:05.760 --> 00:15:09.120]   that thing, the one that you treasure above all,
[00:15:09.120 --> 00:15:10.880]   I want you to give him to me.
[00:15:10.880 --> 00:15:11.960]   Why would he do that?
[00:15:11.960 --> 00:15:14.320]   Doesn't that feel so inconsiderate?
[00:15:14.320 --> 00:15:16.860]   Doesn't that feel absolutely unloving?
[00:15:16.860 --> 00:15:20.080]   Here's why he does it.
[00:15:21.160 --> 00:15:26.160]   He does it because tests expose what we love most in life.
[00:15:26.160 --> 00:15:30.680]   Why is God testing you?
[00:15:30.680 --> 00:15:34.080]   He wants to expose what you love most in life.
[00:15:34.080 --> 00:15:37.680]   That is why he gives this deliberate instruction
[00:15:37.680 --> 00:15:39.480]   to Abraham, it's so interesting.
[00:15:39.480 --> 00:15:42.200]   It feels like as you read it, it's redundant,
[00:15:42.200 --> 00:15:44.080]   but it's anything but redundant.
[00:15:44.080 --> 00:15:45.880]   He comes to Abraham and he says,
[00:15:45.880 --> 00:15:49.880]   take your son, your only son,
[00:15:51.240 --> 00:15:54.880]   the one who you love, and give him to me.
[00:15:54.880 --> 00:16:01.640]   Why is he so emphatic about this?
[00:16:01.640 --> 00:16:05.680]   Because he wants Abraham to know
[00:16:05.680 --> 00:16:10.920]   that thing which you cherish most in life,
[00:16:10.920 --> 00:16:17.200]   I know full well about it, and I want all of it.
[00:16:17.200 --> 00:16:20.920]   I want to be first in your life.
[00:16:20.920 --> 00:16:24.040]   And so that which would ever compete against me,
[00:16:24.040 --> 00:16:28.880]   I want you to stack us against one another and devaluate.
[00:16:28.880 --> 00:16:30.980]   Am I better or is it instead?
[00:16:30.980 --> 00:16:34.320]   That's why God looks at me and says,
[00:16:34.320 --> 00:16:37.680]   hey, I want you to give him to me as a burnt offering.
[00:16:37.680 --> 00:16:38.880]   If you study the Levitical law,
[00:16:38.880 --> 00:16:41.040]   what you realize is there's a whole variety
[00:16:41.040 --> 00:16:43.360]   of different offerings that the people of God
[00:16:43.360 --> 00:16:45.120]   could present to the Lord.
[00:16:45.120 --> 00:16:47.840]   And yet this type of offering, a burnt offering,
[00:16:47.840 --> 00:16:50.680]   or as the Hebrew would describe it, a going up offering,
[00:16:50.680 --> 00:16:52.480]   it was a total offering.
[00:16:52.480 --> 00:16:54.760]   The thought there being, nothing is held back.
[00:16:54.760 --> 00:16:56.720]   Nothing is kept for the priests or the people.
[00:16:56.720 --> 00:16:58.800]   All of it is given to God.
[00:16:58.800 --> 00:17:01.080]   And so he's looking at Abraham and he's saying,
[00:17:01.080 --> 00:17:05.040]   hey, that thing, Isaac, who you love most,
[00:17:05.040 --> 00:17:08.160]   I don't only want him, I want all of him.
[00:17:08.160 --> 00:17:12.360]   I want the entirety of that which you cherish
[00:17:12.360 --> 00:17:15.260]   above everything else.
[00:17:17.120 --> 00:17:21.440]   And the reason he does it in the life of Abraham
[00:17:21.440 --> 00:17:24.760]   and he speaks it into the life of you and I here tonight
[00:17:24.760 --> 00:17:29.480]   is he knows there's nothing worse for somebody
