
[00:00:00.000 --> 00:00:02.760]   (birds chirping)
[00:06:19.920 --> 00:06:22.780]   That's what we've been trying to do in this series.
[00:06:22.780 --> 00:06:24.100]   Like if you're here for the very first time,
[00:06:24.100 --> 00:06:26.100]   we've been journeying through a series called 2020,
[00:06:26.100 --> 00:06:28.100]   where we're trying to put your mental health
[00:06:28.100 --> 00:06:29.500]   into perspective.
[00:06:29.500 --> 00:06:30.620]   And the way that we've been doing it
[00:06:30.620 --> 00:06:32.720]   is we've been doing it through the book of Psalms.
[00:06:32.720 --> 00:06:34.340]   The reason why we've been in the book of Psalms
[00:06:34.340 --> 00:06:37.100]   is the book of Psalms is sort of,
[00:06:37.100 --> 00:06:39.980]   it reads kind of like your personal diary.
[00:06:39.980 --> 00:06:41.040]   Not that you have a personal diary,
[00:06:41.040 --> 00:06:42.180]   but maybe you had a personal diary.
[00:06:42.180 --> 00:06:43.420]   It reads like that though.
[00:06:43.420 --> 00:06:47.500]   It's full of raw emotion, you know, brutal honesty,
[00:06:47.500 --> 00:06:49.540]   like impassioned, please.
[00:06:49.540 --> 00:06:52.020]   That's the way the Psalms read out.
[00:06:52.020 --> 00:06:56.220]   It's like your diary in the sense that it is 100% full
[00:06:56.220 --> 00:06:57.620]   of emotion.
[00:06:57.620 --> 00:07:00.400]   And yet the Psalms is unlike your diary
[00:07:00.400 --> 00:07:05.020]   in that it is also 100% full of truth.
[00:07:05.020 --> 00:07:08.100]   That's why it's the perfect place to process
[00:07:08.100 --> 00:07:10.960]   a proper perspective when it comes to our mental
[00:07:10.960 --> 00:07:13.640]   and emotional health, because we can feel
[00:07:13.640 --> 00:07:17.000]   all of our feelings and yet we can bring those things
[00:07:17.000 --> 00:07:20.840]   as the Psalmists do to God's truth.
[00:07:20.840 --> 00:07:23.320]   And he can speak into them, inform them,
[00:07:23.320 --> 00:07:25.240]   and ultimately shape the way
[00:07:25.240 --> 00:07:28.380]   that we walk through this world.
[00:07:28.380 --> 00:07:30.640]   And so what we're doing over the course of the series
[00:07:30.640 --> 00:07:34.120]   is we're really framing around the top five
[00:07:34.120 --> 00:07:38.940]   mental health challenges most common amongst Americans today.
[00:07:38.940 --> 00:07:40.960]   The first week was all about depression.
[00:07:40.960 --> 00:07:42.640]   The second week was all about anxiety.
[00:07:42.640 --> 00:07:45.800]   And tonight we're gonna be talking about addiction,
[00:07:45.800 --> 00:07:48.920]   addiction and indulgence.
[00:07:48.920 --> 00:07:52.800]   And to unpack it, we're gonna be looking at Psalm 141.
[00:07:52.800 --> 00:07:54.680]   So if you've got a Bible, you can turn with me there.
[00:07:54.680 --> 00:07:58.300]   Psalm 141, while you're doing that, let me just say this,
[00:07:58.300 --> 00:08:02.720]   because it's important to be said week after week.
[00:08:02.720 --> 00:08:04.080]   We know our depth up here.
[00:08:04.080 --> 00:08:05.120]   Like I'm not a doctor.
[00:08:05.120 --> 00:08:07.480]   There's no part of me that is trying to diagnose
[00:08:07.480 --> 00:08:09.200]   what it is you're dealing with.
[00:08:09.200 --> 00:08:11.880]   Like I feel very comfortable and confident
[00:08:11.880 --> 00:08:14.780]   from the scripture to speak into a variety
[00:08:14.780 --> 00:08:18.100]   of situational sorts of circumstances.
[00:08:18.100 --> 00:08:21.040]   And yet many of you here, you may find yourself
[00:08:21.040 --> 00:08:23.700]   beyond the bounds of a situational
[00:08:23.700 --> 00:08:24.780]   type of mental health challenge.
[00:08:24.780 --> 00:08:26.580]   You might be facing something that is clinical.
[00:08:26.580 --> 00:08:29.220]   Instead, if that's you, what I want you to know is
[00:08:29.220 --> 00:08:32.600]   the truth of God's word will be vital for your healing.
[00:08:32.600 --> 00:08:36.980]   But that doesn't mean it's mutually exclusive
[00:08:36.980 --> 00:08:38.640]   to the treatment plan or recommendations made
[00:08:38.640 --> 00:08:40.160]   by your doctor.
[00:08:40.160 --> 00:08:44.580]   Like the scripture and your prescription,
[00:08:44.580 --> 00:08:46.620]   they can work in partnership together.
[00:08:46.620 --> 00:08:49.980]   They can be a part of your healing journey.
[00:08:49.980 --> 00:08:51.580]   And I also wanna say that if you're here tonight
[00:08:51.580 --> 00:08:53.720]   and you would consider yourself an addict,
[00:08:53.720 --> 00:08:55.360]   maybe you've been diagnosed as such,
[00:08:55.360 --> 00:08:58.880]   or maybe you're self-diagnosed as such,
[00:08:58.880 --> 00:09:02.580]   I just want you to hear nowhere in this message
[00:09:02.580 --> 00:09:05.480]   are you going to hear me say, you just need to stop that.
[00:09:06.460 --> 00:09:09.900]   Because that would imply that you have the strength
[00:09:09.900 --> 00:09:13.460]   to overcome your addiction all on your own.
[00:09:13.460 --> 00:09:16.940]   And the truth is many addicts do not have the strength
[00:09:16.940 --> 00:09:17.780]   to do that.
[00:09:17.780 --> 00:09:20.580]   Instead, they need to rely on the strength of others.
[00:09:20.580 --> 00:09:23.220]   And so I want to stand before you right now.
[00:09:23.220 --> 00:09:27.300]   And if that's you, I just wanna plead with you.
[00:09:27.300 --> 00:09:30.700]   Would you let us be strong for you?
[00:09:30.700 --> 00:09:34.120]   Would you give us the permission to jump into
[00:09:34.120 --> 00:09:36.560]   whatever it is you're dealing with by visiting with us
[00:09:36.560 --> 00:09:37.640]   at the end of the night?
[00:09:37.640 --> 00:09:39.880]   You don't have to necessarily come down front.
[00:09:39.880 --> 00:09:42.240]   You can find anybody in a black shirt and a lanyard
[00:09:42.240 --> 00:09:43.480]   and you can just grab them by the hand
[00:09:43.480 --> 00:09:45.060]   and they'll know like, okay, that means that
[00:09:45.060 --> 00:09:47.040]   I probably need to visit with you in private,
[00:09:47.040 --> 00:09:49.560]   pull you over and introduce you to someone on staff.
[00:09:49.560 --> 00:09:53.280]   But we're really serious about helping you make good strides
[00:09:53.280 --> 00:09:56.360]   when it comes to the topic of your addiction.
[00:09:56.360 --> 00:09:58.200]   Now, with all of that said,
[00:09:58.200 --> 00:10:00.540]   how do we get a proper perspective on addiction,
[00:10:00.540 --> 00:10:02.440]   on indulgence?
[00:10:02.440 --> 00:10:03.280]   Well, first and foremost,
[00:10:03.280 --> 00:10:05.280]   we have to understand the problem of it.
[00:10:05.280 --> 00:10:07.280]   That's where we've begun all of these talks.
[00:10:07.280 --> 00:10:08.760]   That's where we're beginning here tonight.
[00:10:08.760 --> 00:10:11.680]   We need to understand that addiction is a bigger deal
[00:10:11.680 --> 00:10:13.780]   and danger than most of us realize.
[00:10:13.780 --> 00:10:15.420]   So if you've been tracking the headlines
[00:10:15.420 --> 00:10:17.960]   and you may already know this, but in case you haven't,
[00:10:17.960 --> 00:10:19.820]   we are, according to many researchers,
[00:10:19.820 --> 00:10:23.920]   facing what they're calling an addiction crisis.
[00:10:23.920 --> 00:10:24.960]   According to Shatterproof,
[00:10:24.960 --> 00:10:26.680]   one of the leading nonprofit organizations
[00:10:26.680 --> 00:10:29.240]   that's committed to ending addiction in our country.
[00:10:29.240 --> 00:10:32.760]   Hear this, nearly 49 million Americans.
[00:10:32.760 --> 00:10:37.760]   I repeat, nearly 49 million Americans, ages 12 or older,
[00:10:37.760 --> 00:10:41.760]   had a substance use addiction in the past year.
[00:10:41.760 --> 00:10:46.080]   Meaning they rely on things like alcohol and cannabis
[00:10:46.080 --> 00:10:49.520]   and cocaine and methamphetamine and opioids.
[00:10:49.520 --> 00:10:52.160]   They rely on all manner of different substances
[00:10:52.160 --> 00:10:53.640]   to provide them the kind of comfort
[00:10:53.640 --> 00:10:55.820]   they cannot find elsewhere.
[00:10:55.820 --> 00:10:57.520]   To put that into perspective for you,
[00:10:57.520 --> 00:11:01.400]   'cause 49 million may feel a little bit ethereal.
[00:11:01.400 --> 00:11:03.480]   That means nearly one in six people
[00:11:03.480 --> 00:11:06.980]   are living in substance dependence today.
[00:11:06.980 --> 00:11:09.640]   Making it likely that you and I will encounter someone
[00:11:09.640 --> 00:11:13.020]   that either has or will have some sort of substance use
[00:11:13.020 --> 00:11:15.100]   disorder in their life.
[00:11:15.100 --> 00:11:17.260]   Now you may be sitting here and thinking to yourself,
[00:11:17.260 --> 00:11:19.180]   but Kyle and I don't struggle with that.
[00:11:19.180 --> 00:11:21.320]   So this doesn't feel relevant to me at all.
[00:11:21.320 --> 00:11:22.760]   Well, before you tune me out,
[00:11:22.760 --> 00:11:25.720]   that's only half of what we're discussing tonight.
[00:11:25.720 --> 00:11:27.600]   Because what you need to also know
[00:11:27.600 --> 00:11:29.760]   is that while there is substance use addiction,
[00:11:29.760 --> 00:11:33.480]   there's also something else called behavioral addiction.
[00:11:33.480 --> 00:11:36.840]   Track with me here, because this one's far more prevalent.
[00:11:36.840 --> 00:11:39.760]   Behavioral addiction is like substance addiction,
[00:11:39.760 --> 00:11:43.600]   except it's not being addicted to drugs or alcohol.
[00:11:43.600 --> 00:11:48.160]   Instead, the individual is addicted to a particular behavior
[00:11:48.160 --> 00:11:51.060]   in the feelings that are evoked from that behavior
[00:11:51.060 --> 00:11:54.820]   that lead them to a place where they lack self-control.
[00:11:54.820 --> 00:11:57.560]   So see if you identify potentially.
[00:11:57.560 --> 00:11:59.440]   Behavioral addiction can include things like
[00:11:59.440 --> 00:12:03.160]   social media, pornography, cell phone use,
[00:12:03.160 --> 00:12:07.560]   video gaming, workaholism, food, compulsive shopping,
[00:12:07.560 --> 00:12:11.760]   exercise, who would have thought, self-harm, and gambling.
[00:12:11.760 --> 00:12:15.480]   All of these things can be damaging to your mental health.
[00:12:15.480 --> 00:12:17.120]   Now, why do I share all that with you?
[00:12:17.120 --> 00:12:18.040]   Some of you are sitting here, you're like,
[00:12:18.040 --> 00:12:20.640]   dude, just get into Psalm 141.
[00:12:20.640 --> 00:12:22.840]   We're going to, just bear with me.
[00:12:22.840 --> 00:12:26.580]   It's important for us to understand this warning
[00:12:26.580 --> 00:12:29.960]   that none of us are as safe as we think we are
[00:12:29.960 --> 00:12:32.820]   when it comes to the topic of addiction.
[00:12:32.820 --> 00:12:36.520]   Like, you think anybody ever intends
[00:12:36.520 --> 00:12:40.660]   to enslave themselves to some sort of indulgence?
[00:12:40.660 --> 00:12:42.760]   No, of course they don't.
[00:12:42.760 --> 00:12:44.660]   Nobody is ever intending, you know what?
[00:12:44.660 --> 00:12:46.180]   Like, I do think I'll be an alcoholic.
[00:12:46.180 --> 00:12:47.380]   That sounds like a nice way of living.
[00:12:47.380 --> 00:12:48.980]   Nobody is intending to do that.
[00:12:48.980 --> 00:12:50.900]   And we laugh, and yet the reality is,
[00:12:50.900 --> 00:12:53.180]   this thing comes for all of us
[00:12:53.180 --> 00:12:55.480]   in a way where it doesn't just suddenly show up.
[00:12:55.480 --> 00:12:57.820]   Instead, it gradually creeps in.
[00:12:57.820 --> 00:13:00.700]   It's like the free app on your phone
[00:13:00.700 --> 00:13:04.180]   that you download because, ah, that thing's harmless.
[00:13:04.180 --> 00:13:06.900]   And yet, it's draining your battery.
[00:13:06.900 --> 00:13:08.540]   It's stealing your data.
[00:13:08.540 --> 00:13:10.180]   It's waking you up at two in the morning.
[00:13:10.180 --> 00:13:11.220]   Like, that's what's happening.
[00:13:11.220 --> 00:13:14.020]   It's creeped into your life under the premise
[00:13:14.020 --> 00:13:16.900]   that it is harmless, and yet it's actually come
[00:13:16.900 --> 00:13:20.200]   to disrupt everything about your reality.
[00:13:20.200 --> 00:13:23.740]   And so we've got to know, what do we do with it?
[00:13:23.740 --> 00:13:26.920]   Like, how do we actually move away from it?
[00:13:26.920 --> 00:13:27.760]   Well, we're gonna get to that,
[00:13:27.760 --> 00:13:30.040]   but what we have to understand first and foremost,
[00:13:30.040 --> 00:13:32.480]   and David actually shares this with us,
[00:13:32.480 --> 00:13:35.280]   is that addiction, it takes root
[00:13:35.280 --> 00:13:38.280]   because it appeals to your reward system.
[00:13:38.280 --> 00:13:40.280]   A really simple way of understanding that
[00:13:40.280 --> 00:13:42.560]   is it feels good to be bad.
[00:13:42.560 --> 00:13:43.820]   That's what happens.
[00:13:43.820 --> 00:13:46.040]   So think of it like this.
[00:13:46.040 --> 00:13:48.400]   Not everyone that drinks Doomscrolls
[00:13:48.400 --> 00:13:50.240]   and watches pornography does it because,
[00:13:50.240 --> 00:13:52.440]   man, they just wanna be a really addicted individual.
[00:13:52.440 --> 00:13:55.760]   No, they do it because they're trying to reduce stress,
[00:13:55.760 --> 00:13:58.560]   loneliness, discomfort.
[00:13:58.560 --> 00:14:01.600]   A lot of people that work in high-stress,
[00:14:01.600 --> 00:14:04.320]   fast-paced corporate environments,
[00:14:04.320 --> 00:14:07.080]   they will find themselves using things like alcohol
[00:14:07.080 --> 00:14:11.080]   and prescription medication and stimulants
[00:14:11.080 --> 00:14:14.160]   because they ultimately know what it takes
[00:14:14.160 --> 00:14:15.720]   to keep up in this environment.
[00:14:15.720 --> 00:14:17.000]   They're not doing it because,
[00:14:17.000 --> 00:14:18.280]   well, that's gonna make mom proud.
[00:14:18.280 --> 00:14:21.280]   Instead, they're doing it because that's the price
[00:14:21.280 --> 00:14:24.280]   they have to pay to be productive.
[00:14:24.280 --> 00:14:26.480]   Any procrastinators in the room?
[00:14:26.480 --> 00:14:28.360]   Why are you a procrastinator?
[00:14:28.360 --> 00:14:31.080]   Is it just because you want everybody to be waiting on you?
[00:14:31.080 --> 00:14:31.920]   No.
[00:14:31.920 --> 00:14:34.160]   Is it because you love to watch the world burn?
[00:14:34.160 --> 00:14:35.000]   Some of you.
[00:14:35.000 --> 00:14:38.800]   But really, the reason so many of you are procrastinators
[00:14:38.800 --> 00:14:41.560]   is because you're a perfectionist.
[00:14:41.560 --> 00:14:44.960]   And so you're trying to reduce the anxiety
[00:14:44.960 --> 00:14:47.600]   and the frustrations you feel about completing a task
[00:14:47.600 --> 00:14:51.000]   that is less than the standard you actually want to achieve.
[00:14:51.000 --> 00:14:52.720]   Do you see how it works?
[00:14:52.720 --> 00:14:57.720]   It feels good, leaves you rewarded to do bad.
[00:14:57.720 --> 00:15:00.560]   And we see David wrestling with that very reality
[00:15:00.560 --> 00:15:02.360]   in Psalm 141.
[00:15:02.360 --> 00:15:04.240]   Now, as we set this passage up,
[00:15:04.240 --> 00:15:06.920]   what you need to know is the context of it is debated.
[00:15:06.920 --> 00:15:09.200]   We don't necessarily know for certain
[00:15:09.200 --> 00:15:11.000]   what the situation around David is.
[00:15:11.000 --> 00:15:12.240]   And yet as we read through it,
[00:15:12.240 --> 00:15:14.400]   you can sort of pick out some context clues
[00:15:14.400 --> 00:15:16.760]   to help you guess where he may be
[00:15:16.760 --> 00:15:18.400]   and what may be happening.
[00:15:19.240 --> 00:15:21.440]   Scholars, they land in one of two places.
[00:15:21.440 --> 00:15:24.560]   They either think that he is being pursued by King Saul
[00:15:24.560 --> 00:15:29.560]   in his youth or King Absalom following his kingship.
[00:15:29.560 --> 00:15:32.040]   And what you need to know is
[00:15:32.040 --> 00:15:33.560]   neither one of them ultimately really matter
[00:15:33.560 --> 00:15:36.800]   because what we can understand is they are both marked
[00:15:36.800 --> 00:15:39.040]   by a similar set of circumstances.
[00:15:39.040 --> 00:15:40.840]   The guy's being hunted down.
[00:15:40.840 --> 00:15:43.000]   Tough day at the office, right?
[00:15:43.000 --> 00:15:44.400]   Like he's being hunted down.
[00:15:44.400 --> 00:15:46.760]   He's being pursued by attackers.
[00:15:46.760 --> 00:15:48.760]   His life is on the line.
[00:15:48.760 --> 00:15:50.280]   And so what we see him say
[00:15:50.280 --> 00:15:53.320]   in the middle of that entire situation in verse three,
[00:15:53.320 --> 00:15:56.880]   he says, "Set a guard, O Lord, over my mouth.
[00:15:56.880 --> 00:15:59.280]   Keep watch over the door of my lips.
[00:15:59.280 --> 00:16:01.480]   Do not let my heart incline to any evil,
[00:16:01.480 --> 00:16:03.200]   to busy myself with wicked deeds
[00:16:03.200 --> 00:16:04.920]   in company with men who work iniquity,
[00:16:04.920 --> 00:16:08.000]   and let me not eat of their delicacies."
[00:16:08.000 --> 00:16:10.200]   Do you hear the struggle in his voice?
[00:16:10.200 --> 00:16:13.480]   What David is saying right here is he's saying,
[00:16:13.480 --> 00:16:15.360]   "I wanna sin.
[00:16:15.360 --> 00:16:17.560]   Like, I wanna get back.
[00:16:17.560 --> 00:16:21.520]   I wanna dish back whatever has been dished out to me.
[00:16:21.520 --> 00:16:23.880]   Like, I want to give them a dose of their own medicine.
[00:16:23.880 --> 00:16:25.920]   They're trying to pursue me and take me out.
[00:16:25.920 --> 00:16:27.920]   I wanna pursue them, and I wanna take them out.
[00:16:27.920 --> 00:16:29.200]   God, that's what I wanna do.
[00:16:29.200 --> 00:16:32.240]   I'm praying to you because I actually want to sin.
[00:16:32.240 --> 00:16:33.360]   And so God, what I'm asking is
[00:16:33.360 --> 00:16:34.920]   that you would guard me from myself."
[00:16:34.920 --> 00:16:37.160]   That's what he's articulating right here.
[00:16:37.160 --> 00:16:41.080]   The problem of his indulgence is he wants to retaliate.
[00:16:41.080 --> 00:16:44.640]   He wants to indulge in evil desire
[00:16:44.640 --> 00:16:47.600]   against those that have been evil against him.
[00:16:47.600 --> 00:16:48.560]   And the way that he says,
