
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:01:55.720 --> 00:01:57.200]   Let me pray one more time, we'll dive in.
[00:01:57.200 --> 00:01:59.140]   Father, thank you for your word, thank you
[00:01:59.140 --> 00:02:03.040]   that you take people like Simon Peter,
[00:02:03.040 --> 00:02:07.140]   who are broken, messed up people,
[00:02:07.140 --> 00:02:10.280]   and you allow them to step into a relationship with you
[00:02:10.280 --> 00:02:12.480]   and step out of wasting their life away
[00:02:12.480 --> 00:02:14.880]   and finding purpose and healing and hope,
[00:02:14.880 --> 00:02:17.680]   and finding you.
[00:02:17.680 --> 00:02:20.260]   Father, we pray that that would happen tonight,
[00:02:20.260 --> 00:02:21.420]   that you would open eyes for anyone
[00:02:21.420 --> 00:02:22.460]   who doesn't have a relationship,
[00:02:22.460 --> 00:02:23.620]   that you would open all of our eyes
[00:02:23.620 --> 00:02:25.620]   to just the truths contained in your word.
[00:02:25.620 --> 00:02:28.460]   You'd instruct our hearts, that you would allow
[00:02:28.460 --> 00:02:32.360]   just your word, which you say is sharper than anything,
[00:02:32.360 --> 00:02:36.140]   to pierce into our hearts, to pierce into this heart,
[00:02:36.140 --> 00:02:40.000]   mine and my friend's hearts, and to transform us
[00:02:40.000 --> 00:02:42.100]   and make us more like Jesus.
[00:02:42.100 --> 00:02:44.700]   Father, we love you, thank you for sending your son
[00:02:44.700 --> 00:02:47.360]   to die the death that we deserved,
[00:02:47.360 --> 00:02:52.660]   and allowing us, by his new life, to have lived a life
[00:02:52.660 --> 00:02:54.700]   that, apart from him, we could not live.
[00:02:55.700 --> 00:02:58.300]   In Jesus' name, amen.
[00:02:58.300 --> 00:03:03.460]   Well, I went to the University of Texas A&M.
[00:03:03.460 --> 00:03:05.300]   Any Aggies in this place?
[00:03:05.300 --> 00:03:07.940]   Oh my gosh, it's entirely Aggies.
[00:03:07.940 --> 00:03:09.480]   Hello, breakaway.
[00:03:09.480 --> 00:03:13.700]   So when I was at A&M, I did sports
[00:03:13.700 --> 00:03:14.700]   for the first couple years there.
[00:03:14.700 --> 00:03:17.680]   I did track, it was nothing impressive at all,
[00:03:17.680 --> 00:03:20.060]   and I threw the javelin, which like six people
[00:03:20.060 --> 00:03:22.220]   on the planet do, so it's like me and you six guys.
[00:03:22.220 --> 00:03:24.500]   And anyways, we had these sport advisors
[00:03:24.500 --> 00:03:26.420]   who would tell you or help you enroll you
[00:03:26.420 --> 00:03:27.540]   in the classes that you would take.
[00:03:27.540 --> 00:03:29.140]   Basically, everybody who was involved
[00:03:29.140 --> 00:03:32.260]   in the athletic program, especially for like football players
[00:03:32.260 --> 00:03:33.460]   or different people, are like, we're gonna make sure
[00:03:33.460 --> 00:03:35.480]   you take the easiest electives we have.
[00:03:35.480 --> 00:03:37.260]   So we're gonna go knitting on one,
[00:03:37.260 --> 00:03:40.540]   we're gonna go yoga class, and then agronomy
[00:03:40.540 --> 00:03:42.660]   was the one that I got handed.
[00:03:42.660 --> 00:03:43.780]   So I'm gonna start by telling you
[00:03:43.780 --> 00:03:45.340]   about my experience in agronomy.
[00:03:45.340 --> 00:03:47.140]   I know all you guys love agronomy.
[00:03:47.140 --> 00:03:48.120]   What is agronomy?
[00:03:48.120 --> 00:03:50.660]   The study of the stars?
[00:03:50.660 --> 00:03:51.940]   No, it's not that, that's astronomy.
[00:03:51.940 --> 00:03:55.500]   Agronomy is, it was agronomy 101,
[00:03:55.500 --> 00:03:58.320]   and I got told by my advisor, this is gonna be your elective
[00:03:58.320 --> 00:04:01.700]   for the first semester, he go, agronomy is the study,
[00:04:01.700 --> 00:04:04.180]   or it's recreational turf grass.
[00:04:04.180 --> 00:04:07.820]   Agronomy, yes, agricultural, Texas A&M,
[00:04:07.820 --> 00:04:10.460]   agriculture mechanical, and they had an agronomy class,
[00:04:10.460 --> 00:04:12.500]   and it was me and essentially the football team,
[00:04:12.500 --> 00:04:14.740]   and we're in there, and you are learning
[00:04:14.740 --> 00:04:16.540]   about how grass grows.
[00:04:16.540 --> 00:04:19.420]   So I am about to tell you what I learned
[00:04:19.420 --> 00:04:23.380]   over this entire semester in the next probably 35 seconds,
[00:04:23.380 --> 00:04:26.260]   and I'm gonna save you what I paid $3,000 for
[00:04:26.260 --> 00:04:28.060]   and give it to you right here.
[00:04:28.060 --> 00:04:29.660]   Basically, here's what you study.
[00:04:29.660 --> 00:04:31.540]   Hey, this is how grass grows, and these are the things
[00:04:31.540 --> 00:04:32.540]   that are essential and necessary,
[00:04:32.540 --> 00:04:34.900]   and the different types of grass, and how they can all grow.
[00:04:34.900 --> 00:04:36.460]   And there's four things that are necessary
[00:04:36.460 --> 00:04:37.340]   for any grass to grow.
[00:04:37.340 --> 00:04:38.980]   If grass, if you ever have it to grow,
[00:04:38.980 --> 00:04:39.800]   I'm about to save you.
[00:04:39.800 --> 00:04:41.300]   I know everyone came in here tonight being like,
[00:04:41.300 --> 00:04:42.700]   please, talk about the grass.
[00:04:42.700 --> 00:04:45.300]   And so I'm about to remove that and tell you,
[00:04:45.300 --> 00:04:48.340]   if grass is gonna grow, there's four things necessary.
[00:04:48.340 --> 00:04:50.860]   Sunlight, I know you can write this down.
[00:04:50.860 --> 00:04:52.460]   I see a lot of people.
[00:04:52.460 --> 00:04:57.460]   Water, soil, and you gotta pick the weeds.
[00:04:57.460 --> 00:04:59.820]   I'm gonna repeat them.
[00:04:59.820 --> 00:05:03.700]   Sunlight, water, soil, you gotta pick the weeds.
[00:05:03.700 --> 00:05:06.180]   I just saved you $3,000 right there.
[00:05:06.180 --> 00:05:07.180]   Yeah, you're welcome.
[00:05:07.180 --> 00:05:08.260]   Here's why I start with that.
[00:05:08.260 --> 00:05:09.580]   In order for, (laughs)
[00:05:09.580 --> 00:05:11.780]   yeah, thank you, that's great, yeah, clap.
[00:05:11.780 --> 00:05:14.540]   So in order for anything in this grass to grow,
[00:05:14.540 --> 00:05:16.220]   you had to have these four things, and that are essential.
[00:05:16.220 --> 00:05:18.700]   If they were not present, the grass would not grow.
[00:05:18.700 --> 00:05:19.900]   If there wasn't water, couldn't happen.
[00:05:19.900 --> 00:05:21.660]   If it was like in a closet, you couldn't grow grass.
[00:05:21.660 --> 00:05:23.620]   If you were trying to throw grass on concrete,
[00:05:23.620 --> 00:05:25.020]   it had to have soil, couldn't grow.
[00:05:25.020 --> 00:05:26.940]   If you didn't pick weeds, it would choke out the grass
[00:05:26.940 --> 00:05:28.220]   and it wouldn't grow.
[00:05:28.220 --> 00:05:29.480]   Why would I start there?
[00:05:29.480 --> 00:05:32.460]   No reason at all.
[00:05:32.460 --> 00:05:33.860]   I just had to get that off my chest
[00:05:33.860 --> 00:05:34.700]   and share it with somebody.
[00:05:34.700 --> 00:05:35.520]   I'm totally kidding.
[00:05:35.520 --> 00:05:37.020]   The reason I start there is because in the same way
[00:05:37.020 --> 00:05:38.700]   that there are four essentials that are required,
[00:05:38.700 --> 00:05:41.180]   are necessary in order for growth to take place,
[00:05:41.180 --> 00:05:43.060]   and grass is life.
[00:05:43.060 --> 00:05:45.260]   All of us came in here tonight, especially for Christians,
[00:05:45.260 --> 00:05:46.340]   if you're a Christ follower in the room,
[00:05:46.340 --> 00:05:47.620]   I'm talking especially to you,
[00:05:47.620 --> 00:05:52.620]   with a desire to grow, to grow spiritually.
[00:05:52.620 --> 00:05:55.220]   In other words, for Christ followers,
[00:05:55.220 --> 00:05:57.100]   there probably isn't very many or any of us
[00:05:57.100 --> 00:05:58.500]   who came in the room who's like, you know what?
[00:05:58.500 --> 00:06:01.300]   I feel like I've reached the pinnacle of my growth.
[00:06:01.300 --> 00:06:03.220]   I don't need to know any more Bible.
[00:06:03.220 --> 00:06:05.300]   I know all that I could possibly ever know
[00:06:05.300 --> 00:06:06.860]   or all that there is to know.
[00:06:06.860 --> 00:06:09.700]   My prayer life, it's like me and Mother Teresa
[00:06:09.700 --> 00:06:12.020]   are on the same playing field here.
[00:06:12.020 --> 00:06:14.020]   My service and my ministry impact,
[00:06:14.020 --> 00:06:16.500]   it eclipses anything else on this planet
[00:06:16.500 --> 00:06:18.300]   and like anything anyone has ever seen.
[00:06:18.300 --> 00:06:21.220]   The very few or none of us come in here feeling like,
[00:06:21.220 --> 00:06:23.900]   man, there's no spiritual ground for me to take.
[00:06:23.900 --> 00:06:27.020]   And if that is you, this message probably
[00:06:27.020 --> 00:06:29.300]   is not gonna be for you, so you're dismissed right now.
[00:06:29.300 --> 00:06:31.300]   But for the rest of us who came in saying,
[00:06:31.300 --> 00:06:33.580]   man, I want to grow, I want to experience
[00:06:33.580 --> 00:06:36.100]   spiritual growth in my life, that I do wanna see,
[00:06:36.100 --> 00:06:38.300]   I do wanna see my integrity grow,
[00:06:38.300 --> 00:06:40.420]   which happens whenever you spiritually grow
[00:06:40.420 --> 00:06:42.500]   and you grow more and more godly.
[00:06:42.500 --> 00:06:44.300]   I do wanna grow in my knowledge of God's word,
[00:06:44.300 --> 00:06:46.440]   I do wanna be better at relationships,
[00:06:46.440 --> 00:06:49.260]   which I know whenever I'm good at vertically
[00:06:49.260 --> 00:06:51.100]   I'm making sure that I love the Lord my God,
[00:06:51.100 --> 00:06:54.980]   that I become a better lover of my neighbor as myself.
[00:06:54.980 --> 00:06:57.160]   That we all came in here with this desire
[00:06:57.160 --> 00:06:59.900]   to spiritually take it on and spiritually grow.
[00:06:59.900 --> 00:07:02.580]   And just like in that agronomy class
[00:07:02.580 --> 00:07:03.820]   where we remove the mystery of,
[00:07:03.820 --> 00:07:06.420]   hey, these things are always present,
[00:07:06.420 --> 00:07:08.480]   if growth is gonna take place,
[00:07:08.480 --> 00:07:10.260]   there are certain things that Peter lays out
[00:07:10.260 --> 00:07:12.340]   in this passage that if you are going
[00:07:12.340 --> 00:07:14.180]   to experience spiritual growth,
[00:07:14.180 --> 00:07:18.660]   are essential in your life and in my life.
[00:07:18.660 --> 00:07:20.780]   Said otherwise, if the three things
[00:07:20.780 --> 00:07:23.340]   that we're gonna talk about are not present in your life,
[00:07:23.340 --> 00:07:26.380]   you will not spiritually grow.
[00:07:26.380 --> 00:07:31.260]   And you're gonna wake up however many months from today
[00:07:31.260 --> 00:07:32.640]   and you're gonna look back and wish
[00:07:32.640 --> 00:07:35.700]   that you had began to implement the stuff that Peter says,
[00:07:35.700 --> 00:07:38.020]   or you're gonna begin to apply them
[00:07:38.020 --> 00:07:40.060]   and begin to see and experience growth.
[00:07:40.060 --> 00:07:42.180]   It's not the exhaustive list of things,
[00:07:42.180 --> 00:07:43.420]   but if these are not present,
[00:07:43.420 --> 00:07:46.360]   just like sunlight with grass, you will not grow.
[00:07:46.360 --> 00:07:49.060]   And Peter gives us very clear instructions
[00:07:49.060 --> 00:07:50.020]   on what those things are gonna be.
[00:07:50.020 --> 00:07:52.100]   So we're gonna pick it up right where we stopped
[00:07:52.100 --> 00:07:55.000]   or right where we started at verse one of chapter five
[00:07:55.000 --> 00:07:57.900]   where Peter goes into his closing remarks to the church
[00:07:57.900 --> 00:07:59.340]   and we're gonna look at the three essentials
[00:07:59.340 --> 00:08:02.580]   that he lays out necessary for spiritual growth.
[00:08:02.580 --> 00:08:05.700]   He talks about submission to godly leadership,
[00:08:05.700 --> 00:08:08.400]   clothing ourselves in humility towards God
[00:08:08.400 --> 00:08:11.380]   and towards others or towards other believers,
[00:08:11.380 --> 00:08:14.000]   and then how we cast our anxiety, not carry it.
[00:08:14.000 --> 00:08:15.260]   So we're gonna look at those three ideas
[00:08:15.260 --> 00:08:17.620]   and the three things that he says are necessary
[00:08:17.620 --> 00:08:19.540]   if you and I are going to experience growth
[00:08:19.540 --> 00:08:20.380]   inside of our life.
[00:08:20.380 --> 00:08:21.980]   Let's pick it up back in verse one.
[00:08:21.980 --> 00:08:23.220]   So he begins writing to the elders.
[00:08:23.220 --> 00:08:25.220]   Elders is a word for pastor, leader.
[00:08:25.220 --> 00:08:26.620]   He's writing, as you know,
[00:08:26.620 --> 00:08:28.500]   a lot of the New Testament is letters.
[00:08:28.500 --> 00:08:29.500]   So if you have the New Testament,
[00:08:29.500 --> 00:08:31.700]   which is the second half of the Bible, part two,
[00:08:31.700 --> 00:08:33.300]   a lot of it is made up of letters
[00:08:33.300 --> 00:08:36.620]   that were written by the apostles, the disciples and Paul,
[00:08:36.620 --> 00:08:37.700]   and they wrote these letters.
[00:08:37.700 --> 00:08:41.060]   There's 21 letters out of the 27 books in the New Testament.
[00:08:41.060 --> 00:08:43.180]   21 of them are these letters written to churches
[00:08:43.180 --> 00:08:45.140]   who are made up of new believers going,
[00:08:45.140 --> 00:08:46.220]   "How do I live out this faith?"
[00:08:46.220 --> 00:08:48.620]   And Peter and a lot of the boys wrote these letters saying,
[00:08:48.620 --> 00:08:50.420]   "Hey, this is what it looks like to follow Jesus."
[00:08:50.420 --> 00:08:53.220]   So now he begins addressing the specific leaders
[00:08:53.220 --> 00:08:54.940]   of the church that he's writing to,
[00:08:54.940 --> 00:08:55.780]   and here's what he says.
[00:08:55.780 --> 00:08:57.660]   "To the elders, the leaders of this church,
[00:08:57.660 --> 00:09:00.940]   "among you, I appeal to you as a fellow elder
[00:09:00.940 --> 00:09:02.660]   "and a witness of Christ's sufferings,
[00:09:02.660 --> 00:09:05.140]   "who will also share in the glory to be revealed."
[00:09:05.140 --> 00:09:06.980]   Like, hey, I'm in this, we're in this together
[00:09:06.980 --> 00:09:08.260]   as leaders of the church.
[00:09:08.260 --> 00:09:12.420]   I'm telling you, be shepherds or care for God's flock
[00:09:12.420 --> 00:09:14.340]   that is under your care.
[00:09:14.340 --> 00:09:16.500]   "Watching over them, not because you must,"
[00:09:16.500 --> 00:09:17.620]   so he's talking to the leaders,
[00:09:17.620 --> 00:09:20.060]   here's how I want you to lead your church,
[00:09:20.060 --> 00:09:23.340]   "but because you're willing, as God wants you to be.
[00:09:23.340 --> 00:09:24.980]   "Not pursuing dishonest gain,"
[00:09:24.980 --> 00:09:26.180]   don't do this to make more money,
[00:09:26.180 --> 00:09:27.380]   to take advantage of people,
[00:09:27.380 --> 00:09:29.020]   "but being eager to serve."
[00:09:29.020 --> 00:09:31.120]   He gives the call and the commands of leadership
[00:09:31.120 --> 00:09:32.720]   inside of the church.
[00:09:32.720 --> 00:09:35.080]   "Not lording it over those who entrusted it to you,
[00:09:35.080 --> 00:09:38.860]   "but being an example that you lead by example to the flock.
[00:09:38.860 --> 00:09:40.220]   "And when the chief shepherd,"
[00:09:40.220 --> 00:09:42.140]   like, reminder, leader of the church,
[00:09:42.140 --> 00:09:43.700]   you have a leader, Jesus,
[00:09:43.700 --> 00:09:47.340]   "and when he appears, you will receive the crown of glory
[00:09:47.340 --> 00:09:48.980]   "that will never fade away,"
[00:09:48.980 --> 00:09:50.060]   that it's gonna be worth it.
[00:09:50.060 --> 00:09:52.540]   In the same way that there's something
[00:09:52.540 --> 00:09:55.580]   for the elders or the leaders of a church to do,
[00:09:55.580 --> 00:09:58.260]   elders is the local leadership of a church.
[00:09:58.260 --> 00:10:00.240]   In the same way, you who are younger,
[00:10:00.240 --> 00:10:03.300]   or you could insert, hey, you friends at the porch,
[00:10:03.300 --> 00:10:05.760]   or you who are younger inside of their church,
[00:10:05.760 --> 00:10:07.540]   there's specific things for you to do.
[00:10:07.540 --> 00:10:10.680]   Submit yourselves to the elders.
[00:10:10.680 --> 00:10:12.920]   The first essential that he gives us for spiritual growth,
[00:10:12.920 --> 00:10:14.200]   if you and I are gonna experience it,
[00:10:14.200 --> 00:10:16.960]   is that you and I are called to submit to God's leaders,
[00:10:16.960 --> 00:10:18.480]   called to submit to God's leaders.
[00:10:18.480 --> 00:10:20.040]   Now, here's what I know about you,
[00:10:20.040 --> 00:10:20.940]   'cause I know it's true about me,
[00:10:20.940 --> 00:10:22.600]   and it's really just true about millennials in general,
[00:10:22.600 --> 00:10:23.720]   probably just Americans,
[00:10:23.720 --> 00:10:28.720]   is like, submission in general and submission to authority
[00:10:28.720 --> 00:10:32.740]   are not a millennial's favorite word choice, if you will.
[00:10:32.740 --> 00:10:35.040]   Like, probably not a lot of us have like a tattoo
[00:10:35.040 --> 00:10:36.760]   that says submit to authority.
[00:10:36.760 --> 00:10:38.480]   It's just not something that we're really excited
[00:10:38.480 --> 00:10:39.560]   about doing around here,
[00:10:39.560 --> 00:10:41.080]   maybe 'cause there's been abuse of authority
[00:10:41.080 --> 00:10:42.240]   or different things that we've seen,
[00:10:42.240 --> 00:10:45.280]   but if you're a follower of Christ, this is not an option,
[00:10:45.280 --> 00:10:48.480]   that you and I, me too, are called to submit ourselves
[00:10:48.480 --> 00:10:51.580]   to a local church group
[00:10:51.580 --> 00:10:54.900]   and the leadership of that local church,
[00:10:54.900 --> 00:10:56.280]   that if you and I are gonna experience growth,
[00:10:56.280 --> 00:10:57.640]   the first idea is that you and I are called
[00:10:57.640 --> 00:10:58.740]   to submit to God's leaders.
[00:10:58.740 --> 00:10:59.640]   What do I mean by that?
[00:10:59.640 --> 00:11:01.920]   I do not mean that you're called to attend a church.
[00:11:01.920 --> 00:11:04.260]   I mean that you're called to be plugged in
[00:11:04.260 --> 00:11:06.260]   or a member of a church.
[00:11:06.260 --> 00:11:07.740]   If you attend here on a Tuesday,
[00:11:07.740 --> 00:11:10.440]   even if you attend on a Sunday, you're not a member.
[00:11:10.440 --> 00:11:11.880]   You're an attender.
[00:11:11.880 --> 00:11:14.200]   You and I are called to be members of a church,
[00:11:14.200 --> 00:11:16.720]   whether that's here or another place.
[00:11:16.720 --> 00:11:18.580]   If you're from another church, we're so glad you're here.
[00:11:18.580 --> 00:11:20.360]   We're not trying to church steal or anything.
[00:11:20.360 --> 00:11:22.940]   We hope you go deeper into wherever God has you,
[00:11:22.940 --> 00:11:25.380]   but all of us are called, if you're a Christ follower,
[00:11:25.380 --> 00:11:26.700]   to be members of a church.
[00:11:26.700 --> 00:11:30.100]   You and I are called to submit to a local leadership
[00:11:30.100 --> 00:11:33.000]   and be underneath the authority of elders around us,
[00:11:33.000 --> 00:11:35.720]   just like grass wouldn't grow in that scenario
[00:11:35.720 --> 00:11:37.800]   unless it's under sunlight.
[00:11:37.800 --> 00:11:42.600]   You will not grow unless you are under the authority
[00:11:42.600 --> 00:11:43.720]   of local leadership,
[00:11:43.720 --> 00:11:46.560]   unless you are underneath the authority
[00:11:46.560 --> 00:11:47.520]   of a local leadership.
[00:11:47.520 --> 00:11:49.600]   Man, I missed this for so many years of my life.
[00:11:49.600 --> 00:11:51.520]   I remember in college that there was never,
[00:11:51.520 --> 00:11:52.800]   I never plugged into a church.
[00:11:52.800 --> 00:11:54.140]   Like I would serve at different places,
[00:11:54.140 --> 00:11:56.640]   but I was disobedient to this passage,
[00:11:56.640 --> 00:11:58.620]   to many passages inside of the New Testament
[00:11:58.620 --> 00:12:01.360]   that teach that you and I are called
[00:12:01.360 --> 00:12:02.920]   to be a part of a local church.
[00:12:02.920 --> 00:12:06.400]   And there's an epidemic among millennials
[00:12:06.400 --> 00:12:07.440]   where they just church hop.
[00:12:07.440 --> 00:12:09.480]   Hey, you kinda go to the village on Sunday,
[00:12:09.480 --> 00:12:10.720]   you check out the porch on Tuesday,
[00:12:10.720 --> 00:12:12.560]   maybe go to IBC or PCBC
[00:12:12.560 --> 00:12:14.320]   or any of these different initials out here,
[00:12:14.320 --> 00:12:15.240]   and you kinda just check 'em out
[00:12:15.240 --> 00:12:17.040]   and they're kinda on the Rolodex and which one's up next.
[00:12:17.040 --> 00:12:20.080]   And then I podcast this person and I listen to this person,
[00:12:20.080 --> 00:12:23.800]   and the scripture says you're living disobedient
[00:12:23.800 --> 00:12:26.840]   to what Christ's command is on your life.
[00:12:28.600 --> 00:12:30.580]   Whether you're gonna plug in here or another place,
[00:12:30.580 --> 00:12:31.980]   if you are a Christian,
[00:12:31.980 --> 00:12:35.560]   you are called to be a part of a local church.
[00:12:35.560 --> 00:12:37.520]   I'm gonna say it again and I'm just gonna hammer it
[00:12:37.520 --> 00:12:39.320]   and then give an illustration and we're gonna move on.
[00:12:39.320 --> 00:12:43.520]   If you are not a member of a church,
[00:12:43.520 --> 00:12:46.520]   and you're a Christian,
[00:12:46.520 --> 00:12:49.240]   you're living in disobedience
[00:12:49.240 --> 00:12:51.040]   to the clear commands in scripture.
[00:12:51.040 --> 00:12:54.520]   And you may be hiding behind like some smoke screen,
[00:12:54.520 --> 00:12:55.640]   I'm trying to figure out my job,
[00:12:55.640 --> 00:12:57.760]   and maybe, you know, and I wanna make sure I get married
[00:12:57.760 --> 00:13:01.120]   'cause then, you know, my boo may have a different church.
[00:13:01.120 --> 00:13:03.540]   You're hiding behind a bunch of excuses.
[00:13:03.540 --> 00:13:08.160]   And God's command is that you become a member of a church.
[00:13:08.160 --> 00:13:10.520]   If it's not this one, there's lots of great ones,
[00:13:10.520 --> 00:13:12.440]   but we're all called to get plugged in.
[00:13:12.440 --> 00:13:15.800]   You will not grow if you're not connected to a local body.
[00:13:15.800 --> 00:13:19.840]   And on the flip side, what's amazing is how much people grow
[00:13:19.840 --> 00:13:21.980]   whenever they get plugged into a local church.
[00:13:21.980 --> 00:13:23.060]   Like I was talking to a buddy today
[00:13:23.060 --> 00:13:24.280]   who's one of our leaders,
[00:13:24.280 --> 00:13:26.720]   and we were hanging out a couple weekends ago
[00:13:26.720 --> 00:13:29.240]   at something called a porch leader retreat,
[00:13:29.240 --> 00:13:30.160]   which we do a couple times a year.
[00:13:30.160 --> 00:13:32.960]   We take the 10 or 12 leaders that lead the teams
[00:13:32.960 --> 00:13:33.800]   here at the porch.
[00:13:33.800 --> 00:13:34.640]   There's 200 volunteers,
[00:13:34.640 --> 00:13:36.560]   and they're over them at the Dallas campus.
[00:13:36.560 --> 00:13:38.600]   They're amazing men and women.
[00:13:38.600 --> 00:13:41.080]   And they, with our staff, just pull away,
[00:13:41.080 --> 00:13:42.160]   and we spend the weekend.
[00:13:42.160 --> 00:13:43.760]   And I was talking to one of the guys there,
[00:13:43.760 --> 00:13:44.680]   and we were talking randomly.
[00:13:44.680 --> 00:13:46.080]   He was sick, and we were talking about Advil,
[00:13:46.080 --> 00:13:48.820]   and he was going into, and I was reminded of his story
[00:13:48.820 --> 00:13:50.120]   because in the midst of the Advil, he was like,
[00:13:50.120 --> 00:13:52.240]   "Yeah, I try not to take too many Advil
[00:13:52.240 --> 00:13:53.860]   "because I feel like I hit it pretty hard
[00:13:53.860 --> 00:13:55.960]   "on the old liver there for a number of different years
[00:13:55.960 --> 00:13:57.080]   "when I was back in college,"
[00:13:57.080 --> 00:14:00.280]   referring to just his story
[00:14:00.280 --> 00:14:03.720]   and the ways that he wasn't pursuing Christ,
[00:14:03.720 --> 00:14:05.040]   but part of his past was just,
[00:14:05.040 --> 00:14:06.960]   "Man, I was living for the party scene."
[00:14:06.960 --> 00:14:10.480]   It was either sex, alcohol, drugs, whatever it was,
[00:14:10.480 --> 00:14:11.760]   until Christ captured his heart.
[00:14:11.760 --> 00:14:12.640]   And I asked him today,
[00:14:12.640 --> 00:14:14.480]   we were talking about some of his story,
[00:14:14.480 --> 00:14:15.880]   and he said, "Man, there were so many times
[00:14:15.880 --> 00:14:17.560]   "I would come down front,
[00:14:17.560 --> 00:14:20.200]   "and I would talk to someone down there,
[00:14:20.200 --> 00:14:22.100]   "and the same thing would happen every time.
[00:14:22.100 --> 00:14:23.600]   "I'd basically come down and confess,
[00:14:23.600 --> 00:14:25.300]   "and I'd be like, 'Yeah, I got wasted again this Friday.
[00:14:25.300 --> 00:14:26.440]   "'Yeah, I got wasted this Friday.'"
[00:14:26.440 --> 00:14:28.460]   And finally, JP, he told me,
[00:14:28.460 --> 00:14:30.680]   "Man, when are you gonna go all in?
[00:14:30.680 --> 00:14:32.820]   "If you want to stop playing the game
[00:14:32.820 --> 00:14:35.960]   "and experience change, go all in."
[00:14:35.960 --> 00:14:38.600]   And it was in that moment, or when he decided to do that,
[00:14:38.600 --> 00:14:41.160]   he submitted himself to a group of elders.
[00:14:41.160 --> 00:14:42.840]   He joined this church.
[00:14:42.840 --> 00:14:44.080]   And in submitting to the elders,
[00:14:44.080 --> 00:14:45.320]   you're like, "What does that mean here?
[00:14:45.320 --> 00:14:46.760]   "I'll give you what it means here."
[00:14:46.760 --> 00:14:48.420]   It means you follow the instructions
[00:14:48.420 --> 00:14:51.440]   that they have for the flock among you, or a flock here,
