
[00:00:00.000 --> 00:00:02.760]   (birds chirping)
[00:06:02.840 --> 00:06:04.840]   You're going into Thanksgiving this week,
[00:06:04.840 --> 00:06:06.840]   and you're thinking to yourself,
[00:06:06.840 --> 00:06:08.840]   "Oh, my gosh, yeah, I'm frustrated.
[00:06:08.840 --> 00:06:10.840]   "I can't wait to see that family member
[00:06:10.840 --> 00:06:13.840]   "that still has not apologized for that thing that they said to me."
[00:06:13.840 --> 00:06:15.840]   Or you feel so embittered,
[00:06:15.840 --> 00:06:18.840]   like you're so embittered because you keep looking at yourself,
[00:06:18.840 --> 00:06:20.840]   and you see a lack of company around you
[00:06:20.840 --> 00:06:22.840]   despite the fact that you've put yourself out there.
[00:06:22.840 --> 00:06:24.840]   You've tried to make friends,
[00:06:24.840 --> 00:06:26.840]   and yet, even still, you feel so lonely.
[00:06:26.840 --> 00:06:28.840]   Some of you, you're just jealous.
[00:06:28.840 --> 00:06:30.840]   You're jealous of another person's relationship.
[00:06:30.840 --> 00:06:32.840]   You're looking out at the world,
[00:06:32.840 --> 00:06:35.840]   and you've spotted some situations you'd like to be a part of,
[00:06:35.840 --> 00:06:37.840]   and yet what you realize is, "Man, they're not as mature as I am.
[00:06:37.840 --> 00:06:39.840]   "They're not as ready for marriage as I am,
[00:06:39.840 --> 00:06:41.840]   "and yet they're the ones with the relationship and not me."
[00:06:41.840 --> 00:06:44.840]   Others of you, you're irritated because, for the love of God,
[00:06:44.840 --> 00:06:47.840]   like, would your roommate just put their dishes in the sink?
[00:06:47.840 --> 00:06:49.840]   Like, you just feel that deeply inside.
[00:06:49.840 --> 00:06:52.840]   Others of you, you feel aggravated
[00:06:52.840 --> 00:06:55.840]   because you're working in a job where people show up late.
[00:06:55.840 --> 00:06:59.840]   They just simply--they coast through the finish line.
[00:06:59.840 --> 00:07:01.840]   They don't contribute to projects,
[00:07:01.840 --> 00:07:04.840]   and yet they always take credit that is not theirs to take.
[00:07:04.840 --> 00:07:06.840]   I don't know what it is for you, but the reality is
[00:07:06.840 --> 00:07:11.840]   we all experience these intensely negative emotions,
[00:07:11.840 --> 00:07:13.840]   and yet, while on the surface,
[00:07:13.840 --> 00:07:17.840]   they all differ in nature deep down,
[00:07:17.840 --> 00:07:21.840]   they're all rooted in the same core emotion,
[00:07:21.840 --> 00:07:23.840]   which is the emotion I want to talk to you about tonight.
[00:07:23.840 --> 00:07:27.840]   They're rooted in anger, in anger,
[00:07:27.840 --> 00:07:30.840]   which, as I say that, I know some of you are really repulsed
[00:07:30.840 --> 00:07:33.840]   because you're thinking, "Whoa, I'm not an angry kind of person,"
[00:07:33.840 --> 00:07:35.840]   and I'm not saying you're an angry person,
[00:07:35.840 --> 00:07:38.840]   I'm saying you experience anger, because everybody does.
[00:07:38.840 --> 00:07:41.840]   Anger is a basic human emotion.
[00:07:41.840 --> 00:07:47.840]   It's like sadness or disgust or surprise or happiness or fear.
[00:07:47.840 --> 00:07:51.840]   It's one of those core emotions we experience as human beings
[00:07:51.840 --> 00:07:55.840]   that's not wrong or sinful intrinsically.
[00:07:55.840 --> 00:07:59.840]   And so what we know is that it's okay.
[00:07:59.840 --> 00:08:02.840]   It's not bad to feel angry. It's actually okay.
[00:08:02.840 --> 00:08:05.840]   It's the fight, reaction to the fight, flight, or freeze response
[00:08:05.840 --> 00:08:07.840]   of our sympathetic nervous system.
[00:08:07.840 --> 00:08:10.840]   Anger, as an emotion, is not the issue.
[00:08:10.840 --> 00:08:12.840]   You want to know what the issue is?
[00:08:12.840 --> 00:08:17.840]   It's how you express or process your anger that's the issue,
[00:08:17.840 --> 00:08:19.840]   which is what I want to talk with you about tonight.
[00:08:19.840 --> 00:08:23.840]   I want to help you understand how you're supposed to express
[00:08:23.840 --> 00:08:28.840]   this powerful emotion, this emotion that is a genuine motivator
[00:08:28.840 --> 00:08:31.840]   behind so much of the actions we take in life,
[00:08:31.840 --> 00:08:35.840]   like so powerful as anger, that it can drive you to tailgate
[00:08:35.840 --> 00:08:37.840]   behind that person that cut you off in traffic,
[00:08:37.840 --> 00:08:39.840]   as if you've got some kind of point to prove.
[00:08:39.840 --> 00:08:41.840]   Some of you are smiling because you know you did that,
[00:08:41.840 --> 00:08:43.840]   maybe even coming here tonight. You can confess and repent later.
[00:08:43.840 --> 00:08:48.840]   It's the same motivation behind that as it is the desire
[00:08:48.840 --> 00:08:50.840]   to get out there and end injustice in the world
[00:08:50.840 --> 00:08:52.840]   and bring an end to modern-day slavery.
[00:08:52.840 --> 00:08:56.840]   It's the same primary driver behind both of those things,
[00:08:56.840 --> 00:09:00.840]   but how you express it determines whether it is evil or not.
[00:09:00.840 --> 00:09:03.840]   How then are we supposed to process it rightly?
[00:09:03.840 --> 00:09:04.840]   That's what I want to talk to you about.
[00:09:04.840 --> 00:09:09.840]   If you have a Bible, we're going to be looking at chapter 37
[00:09:09.840 --> 00:09:11.840]   in the book of Psalms.
[00:09:11.840 --> 00:09:14.840]   While you're turning there, let me just say this for you.
[00:09:14.840 --> 00:09:17.840]   We've been journeying through a series called 2020.
[00:09:17.840 --> 00:09:21.840]   Tonight, it's not just our last official porch of the year.
[00:09:21.840 --> 00:09:25.840]   It's also our last official evening in this series.
[00:09:25.840 --> 00:09:27.840]   This series was really strategic.
[00:09:27.840 --> 00:09:30.840]   Every year, we as a team, if you want just a little behind-the-scenes look
[00:09:30.840 --> 00:09:34.840]   at how we do this, we get away and we commit an entire day
[00:09:34.840 --> 00:09:37.840]   to praying and fasting and asking God,
[00:09:37.840 --> 00:09:40.840]   "God, this is your ministry. What do you want us to teach?"
[00:09:40.840 --> 00:09:44.840]   We receive from that day some sense of what the Spirit is leading in.
[00:09:44.840 --> 00:09:47.840]   Then we map out the series calendar for the year.
[00:09:47.840 --> 00:09:49.840]   Over the course of the year, everything we've taught
[00:09:49.840 --> 00:09:51.840]   has been by way of the Spirit's prompting.
[00:09:51.840 --> 00:09:53.840]   Yet, as we got towards the end of this year,
[00:09:53.840 --> 00:09:55.840]   we had something else in mind, but we felt the Spirit
[00:09:55.840 --> 00:10:00.840]   was really leading us to engage with sad season.
[00:10:00.840 --> 00:10:03.840]   If you don't know what sad season is, it's seasonal affective disorder.
[00:10:03.840 --> 00:10:07.840]   It's that time of the year where the winter blues begin to play
[00:10:07.840 --> 00:10:10.840]   and you walk outside of your office and the sun has already set
[00:10:10.840 --> 00:10:13.840]   and thus you feel so despondent and down inside
[00:10:13.840 --> 00:10:15.840]   and potentially a little bit more irritable or sluggish even.
[00:10:15.840 --> 00:10:19.840]   That's the way that this season often works within the lives of people.
[00:10:19.840 --> 00:10:22.840]   It can put us in an emotional and mental place
[00:10:22.840 --> 00:10:25.840]   that is irregular from our normal reality.
[00:10:25.840 --> 00:10:28.840]   Knowing that that's the case, we just felt like God was saying,
[00:10:28.840 --> 00:10:30.840]   "Hey, jump into this issue with me.
[00:10:30.840 --> 00:10:33.840]   I want to help people look through my word
[00:10:33.840 --> 00:10:35.840]   about what I'm saying for their feelings."
[00:10:35.840 --> 00:10:37.840]   We've been journeying through it over the last several weeks,
[00:10:37.840 --> 00:10:39.840]   and yet tonight is the last one.
[00:10:39.840 --> 00:10:41.840]   When you know it, we're going out with a bang.
[00:10:41.840 --> 00:10:45.840]   We're talking about anger on Thanksgiving week of all weeks,
[00:10:45.840 --> 00:10:49.840]   which just feels crazy because that doesn't feel like it really lines up.
[00:10:49.840 --> 00:10:50.840]   Yet, it actually lines up perfectly.
[00:10:50.840 --> 00:10:52.840]   I'm going to explain that to you in just a moment.
[00:10:52.840 --> 00:10:56.840]   But before we do so, we have to do in this series here tonight,
[00:10:56.840 --> 00:10:58.840]   what we've done all throughout this series,
[00:10:58.840 --> 00:11:03.840]   which is we need to understand really the problem
[00:11:03.840 --> 00:11:07.840]   before we can catch God's perspective.
[00:11:07.840 --> 00:11:11.840]   When it comes to anger, what is the problem of it?
[00:11:11.840 --> 00:11:13.840]   As we identify the truth therein,
[00:11:13.840 --> 00:11:17.840]   we'll be able to see what God has to say about it.
[00:11:17.840 --> 00:11:18.840]   What do we need to know?
[00:11:18.840 --> 00:11:20.840]   Well, first and foremost, you've got to know what we've already said.
[00:11:20.840 --> 00:11:23.840]   You need to know anger is not inherently wrong.
[00:11:23.840 --> 00:11:26.840]   It's not intrinsically evil.
[00:11:26.840 --> 00:11:27.840]   The Bible would support this.
[00:11:27.840 --> 00:11:30.840]   Okay, so just some Scripture to give you an idea.
[00:11:30.840 --> 00:11:36.840]   Ephesians 4, 26 says, "Be angry and do not sin."
[00:11:36.840 --> 00:11:39.840]   See it? Gosh, that's such a great verse for this idea.
[00:11:39.840 --> 00:11:43.840]   The emotion's not wrong, but the expression can be.
[00:11:43.840 --> 00:11:45.840]   Don't let the sun go down on your anger.
[00:11:45.840 --> 00:11:49.840]   Proverbs 14, 29, "Whoever is slow to anger,"
[00:11:49.840 --> 00:11:52.840]   it doesn't say whoever never angers.
[00:11:52.840 --> 00:11:56.840]   No, it says, "Whoever is slow to has great understanding,
[00:11:56.840 --> 00:11:58.840]   but he who has a hasty temper exalts folly."
[00:11:58.840 --> 00:12:03.840]   Psalm 103, 8 says, "The Lord is merciful. He's gracious.
[00:12:03.840 --> 00:12:09.840]   Even the Lord is slow to anger, and abounding in steadfast love."
[00:12:09.840 --> 00:12:11.840]   We know that Jesus, even himself,
[00:12:11.840 --> 00:12:13.840]   he was angry at different points in time,
[00:12:13.840 --> 00:12:16.840]   and he was perfect, which tells us exactly what we've been saying.
[00:12:16.840 --> 00:12:20.840]   Anger is not intrinsically evil, which begs the question,
[00:12:20.840 --> 00:12:23.840]   when is anger evil?
[00:12:23.840 --> 00:12:27.840]   Well, you need to understand something definitionally about anger.
[00:12:27.840 --> 00:12:29.840]   We'll put this on the screen because we want you to be able to write it down
[00:12:29.840 --> 00:12:31.840]   if you're one of our note-takers in the room,
[00:12:31.840 --> 00:12:34.840]   but definitionally, something that is true of anger is,
[00:12:34.840 --> 00:12:40.840]   anger is the natural response to a perceived threat to one's happiness.
[00:12:40.840 --> 00:12:43.840]   And most often, not always, but most often,
[00:12:43.840 --> 00:12:46.840]   what determines whether anger is righteous or unrighteous
[00:12:46.840 --> 00:12:50.840]   is whose happiness is threatened.
[00:12:50.840 --> 00:12:53.840]   So let me just give you a little bit of a breakdown.
[00:12:53.840 --> 00:12:54.840]   Two different categories.
[00:12:54.840 --> 00:12:59.840]   Righteous anger is when someone else's happiness is being threatened.
[00:12:59.840 --> 00:13:03.840]   We see this as the kind of anger that Jesus was imbued with.
[00:13:03.840 --> 00:13:05.840]   When you read in the Gospel of Mark,
[00:13:05.840 --> 00:13:08.840]   it says that he was angry or he was indignant to his disciples.
[00:13:08.840 --> 00:13:11.840]   Why? Because they kept the little children from coming to him.
[00:13:11.840 --> 00:13:16.840]   In the Gospel of John, you see that he started flipping tables
[00:13:16.840 --> 00:13:18.840]   and driving out money changers with a whip
[00:13:18.840 --> 00:13:22.840]   because they had turned the Lord's house of prayer into a den of robbers.
[00:13:22.840 --> 00:13:24.840]   That made him angry as well.
[00:13:24.840 --> 00:13:27.840]   He was angry not on his own behalf, but on behalf of other people.
[00:13:27.840 --> 00:13:29.840]   See how that works? That's righteous anger.
[00:13:29.840 --> 00:13:32.840]   I love the way John Stott says it when he's talking about Jesus's anger.
[00:13:32.840 --> 00:13:37.840]   He says, "Jesus's anger is neither mysterious nor irrational.
[00:13:37.840 --> 00:13:40.840]   It's never unpredictable. It's always predictable
[00:13:40.840 --> 00:13:45.840]   because it is provoked by evil and evil alone.
[00:13:45.840 --> 00:13:51.840]   The wrath of God, it's his steady, unrelenting, unremitting,
[00:13:51.840 --> 00:13:55.840]   uncompromising antagonism to evil in all its forms and manifestations."
[00:13:55.840 --> 00:14:00.840]   You see that? God feels anger himself,
[00:14:00.840 --> 00:14:05.840]   and yet his antagonism is always towards the same thing
[00:14:05.840 --> 00:14:10.840]   and only that thing. It's always directed at evil,
[00:14:10.840 --> 00:14:13.840]   which is so encouraging, isn't it?
[00:14:13.840 --> 00:14:18.840]   Like God's design for his world was not one where people would be abused
[00:14:18.840 --> 00:14:22.840]   and slandered and manipulated and attacked and hurt even.
[00:14:22.840 --> 00:14:24.840]   That was never a part of his design.
[00:14:24.840 --> 00:14:27.840]   And so what we know is evil's days are numbered.
[00:14:27.840 --> 00:14:31.840]   Like ultimately, Jesus has already dealt the initial blow.
[00:14:31.840 --> 00:14:33.840]   He's taken death out by dying himself,
[00:14:33.840 --> 00:14:36.840]   and yet he's going to come back and he's going to finish the job.
[00:14:36.840 --> 00:14:38.840]   That's righteous anger.
[00:14:38.840 --> 00:14:44.840]   Now, unrighteous anger is anger that's directed when my happiness is being threatened.
[00:14:44.840 --> 00:14:48.840]   Unrighteous anger is when my happiness is being threatened.
[00:14:48.840 --> 00:14:51.840]   Now, I want to be really clear.
[00:14:51.840 --> 00:14:56.840]   Some of you have suffered some serious injustices
[00:14:56.840 --> 00:15:02.840]   through abuse or assault at the hands of another person,
[00:15:02.840 --> 00:15:07.840]   and you have every right to be angry.
[00:15:07.840 --> 00:15:09.840]   That's not what I'm talking about here.
[00:15:09.840 --> 00:15:13.840]   You need to know that makes God very angry,
[00:15:13.840 --> 00:15:19.840]   and he promises in his word that he will deal with the wicked.
[00:15:19.840 --> 00:15:21.840]   That's not what we're talking about here.
[00:15:21.840 --> 00:15:25.840]   What we're talking about here is this idea that most people's anger,
[00:15:25.840 --> 00:15:30.840]   it orbits not around evil. It orbits around ego.
[00:15:30.840 --> 00:15:35.840]   What I mean by that is it's why people get defensive
[00:15:35.840 --> 00:15:38.840]   whenever it says something that they don't like or they disagree with them,
[00:15:38.840 --> 00:15:42.840]   or it's why we grow hateful because we didn't get the kind of outcome that we actually wanted,
[00:15:42.840 --> 00:15:46.840]   or we feel bitter because, man, someone, they went against us,
[00:15:46.840 --> 00:15:48.840]   and then they never apologized for it,
[00:15:48.840 --> 00:15:52.840]   and now we just feel this resentment boiling up and building inside.
[00:15:52.840 --> 00:15:55.840]   Unrighteous anger, it always comes to its own defense.
[00:15:55.840 --> 00:15:59.840]   I remember seeing this whenever I was in grade school and high school, like growing up.
[00:15:59.840 --> 00:16:01.840]   You would always see two guys.
[00:16:01.840 --> 00:16:03.840]   They would kind of get into a fight with one another
[00:16:03.840 --> 00:16:06.840]   because one of them encroached on the other one's territory,
[00:16:06.840 --> 00:16:10.840]   hurt that other guy's pride, and they would always do the same thing.
[00:16:10.840 --> 00:16:13.840]   They would bow up in front of each other,
[00:16:13.840 --> 00:16:16.840]   and they would lock eyes with one another,
[00:16:16.840 --> 00:16:18.840]   and they'd begin to stare each other down.
[00:16:18.840 --> 00:16:21.840]   Then if it was really serious, one of them would take his shirt off,
[00:16:21.840 --> 00:16:23.840]   which was always kind of strange, and yet you knew, like, "Oh, my gosh.
[00:16:23.840 --> 00:16:26.840]   It's really about to go down. He just took his shirt off, man."
[00:16:26.840 --> 00:16:29.840]   The reality is, which we were joking earlier, that would not work today.
[00:16:29.840 --> 00:16:31.840]   You know, it would be like, "Please put your clothes back on.
[00:16:31.840 --> 00:16:33.840]   I'm not intimidated in the slightest. Please don't do that any longer."
[00:16:33.840 --> 00:16:36.840]   But at that time, it told us. It was like, "Man, this is crazy."
[00:16:36.840 --> 00:16:40.840]   Like, they're really upset. They're really angry. Why?
[00:16:40.840 --> 00:16:43.840]   Because someone has threatened their happiness.
[00:16:43.840 --> 00:16:46.840]   Happiness in their reputation, happiness in their pride,
[00:16:46.840 --> 00:16:48.840]   happiness in their comfort,
[00:16:48.840 --> 00:16:50.840]   and because no one else was going to do anything about it,
[00:16:50.840 --> 00:16:52.840]   they had to do something about it.
[00:16:52.840 --> 00:16:54.840]   That's unrighteous anger.
[00:16:54.840 --> 00:16:57.840]   And listen, we don't do this, do we?
[00:16:57.840 --> 00:16:59.840]   Of course we do.
[00:16:59.840 --> 00:17:02.840]   Now, you may not, like, puff up and bow up on somebody,
[00:17:02.840 --> 00:17:05.840]   but you do possibly mutter under your breath,
[00:17:05.840 --> 00:17:09.840]   or you do nurse a grudge.
[00:17:09.840 --> 00:17:12.840]   Some of you, you indulge revenge fantasies
[00:17:12.840 --> 00:17:14.840]   because you might not be able to get back at them,
[00:17:14.840 --> 00:17:16.840]   but you know how you would get back at them,
[00:17:16.840 --> 00:17:18.840]   and you love to go to that dark kind of place.
[00:17:18.840 --> 00:17:21.840]   Maybe that's not the case. Maybe you just sulk.
[00:17:21.840 --> 00:17:24.840]   Like, you just find, "You know what?
[00:17:24.840 --> 00:17:26.840]   I'm not going to be able to express this verbally,
[00:17:26.840 --> 00:17:28.840]   so I'm going to just embody this physically,
[00:17:28.840 --> 00:17:31.840]   and I'm going to feel really down and despondent in my own spirit."
[00:17:31.840 --> 00:17:35.840]   I don't know what it is for you, but here's the thing.
[00:17:35.840 --> 00:17:43.840]   Anger can be dangerous if not expressed effectively.
[00:17:43.840 --> 00:17:45.840]   It's fascinating.
[00:17:45.840 --> 00:17:50.840]   Anger is an emotional response to some threat against your happiness.
[00:17:50.840 --> 00:17:56.840]   But the irony is, is anger itself can be the threat to your happiness.
[00:17:56.840 --> 00:17:59.840]   The American Psychological Association says
[00:17:59.840 --> 00:18:03.840]   ineffectively processing anger can lead to hypertension,
[00:18:03.840 --> 00:18:06.840]   high blood pressure, depression, anxiety,
[00:18:06.840 --> 00:18:10.840]   as well as a suite of other mental health disruptions,
[00:18:10.840 --> 00:18:15.840]   meaning it literally can impair your happiness.
[00:18:15.840 --> 00:18:17.840]   So what are we supposed to do about that?
[00:18:17.840 --> 00:18:22.840]   Well, Psychology Today, they said this in an article on the topic of anger,
[00:18:22.840 --> 00:18:25.840]   and I thought it was so good, I just wanted to read it to you.
[00:18:25.840 --> 00:18:29.840]   They said, "Unleashing your anger does not produce
[00:18:29.840 --> 00:18:32.840]   the sense of catharsis that people crave,"
[00:18:32.840 --> 00:18:35.840]   which just tells us that venting is a myth.
[00:18:35.840 --> 00:18:37.840]   Venting is actually not helping you whatsoever.
[00:18:37.840 --> 00:18:39.840]   Neither is gossiping. It's only hurting you.
[00:18:39.840 --> 00:18:42.840]   "It does not produce the sense of catharsis that people crave.
