
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:01:59.200 --> 00:02:00.440]   with your scriptures in our lives,
[00:02:00.440 --> 00:02:03.120]   that they would be conformed more to your will,
[00:02:03.120 --> 00:02:06.720]   more to the image and the character of your son Jesus.
[00:02:06.720 --> 00:02:08.320]   So thank you for this privilege.
[00:02:08.320 --> 00:02:10.900]   In Christ's name, amen.
[00:02:10.900 --> 00:02:13.480]   I'll start with this question.
[00:02:13.480 --> 00:02:16.480]   What is on your bucket list?
[00:02:16.480 --> 00:02:18.360]   What are the things on your bucket list?
[00:02:18.360 --> 00:02:20.800]   This term bucket list, it comes from
[00:02:20.800 --> 00:02:22.560]   the things that you want to accomplish
[00:02:22.560 --> 00:02:25.580]   before you kick the bucket, that is before you die,
[00:02:25.580 --> 00:02:28.240]   before you pass on to the next life.
[00:02:28.240 --> 00:02:31.200]   What are the things that you hope to accomplish
[00:02:31.200 --> 00:02:32.960]   in this life before then?
[00:02:32.960 --> 00:02:35.280]   And so I just kind of pulled the audience
[00:02:35.280 --> 00:02:36.280]   through social media.
[00:02:36.280 --> 00:02:39.240]   If we're friends on Twitter or Facebook or Instagram,
[00:02:39.240 --> 00:02:40.720]   I've asked this question.
[00:02:40.720 --> 00:02:41.760]   And the way that I asked it, I said,
[00:02:41.760 --> 00:02:44.200]   "Hey, if you had found out you had 30 days to live,
[00:02:44.200 --> 00:02:46.360]   "what are the things that you'd wanna do
[00:02:46.360 --> 00:02:48.120]   "in the next 30 days?"
[00:02:48.120 --> 00:02:49.760]   And so I got a lot of different answers,
[00:02:49.760 --> 00:02:52.560]   but there were things like hike the Appalachian Trail.
[00:02:52.560 --> 00:02:55.960]   There were some that were spiritual.
[00:02:55.960 --> 00:02:57.900]   Some folks said, "Hey, well, I would share the gospel
[00:02:57.900 --> 00:02:59.080]   "with everyone I can."
[00:02:59.080 --> 00:03:01.080]   And I appreciate that, but a lot of them
[00:03:01.080 --> 00:03:02.560]   were just like things you wanna accomplish
[00:03:02.560 --> 00:03:05.880]   like summit Mount Rainier, get married,
[00:03:05.880 --> 00:03:11.200]   write a book, lease a Lamborghini,
[00:03:11.200 --> 00:03:14.300]   scuba dive the Great Barrier Reef,
[00:03:14.300 --> 00:03:16.160]   run with the bulls in Spain,
[00:03:16.160 --> 00:03:19.160]   go to Harry Potter World.
[00:03:19.160 --> 00:03:20.760]   (congregation cheering)
[00:03:20.760 --> 00:03:22.440]   Single for life.
[00:03:22.440 --> 00:03:24.880]   (congregation laughing)
[00:03:24.880 --> 00:03:29.760]   Get a tattoo, meet with the president,
[00:03:29.760 --> 00:03:33.400]   go base jumping, and go skydiving.
[00:03:33.400 --> 00:03:35.200]   Skydiving was on mine.
[00:03:35.200 --> 00:03:36.920]   That was one of the things that I wanted to do.
[00:03:36.920 --> 00:03:39.720]   And I had my closest friend, he knew this.
[00:03:39.720 --> 00:03:42.920]   And so for my birthday, he gives me this gift certificate
[00:03:42.920 --> 00:03:44.320]   to go skydiving.
[00:03:44.320 --> 00:03:46.040]   And so we call, I'm excited,
[00:03:46.040 --> 00:03:48.280]   we're making plans to go and do this together.
[00:03:48.280 --> 00:03:51.520]   And we call, and I'm on the phone with this lady,
[00:03:51.520 --> 00:03:55.080]   and we're scheduling it, and she's kind of walking through
[00:03:55.080 --> 00:03:55.920]   some things that I need to know,
[00:03:55.920 --> 00:03:59.480]   and she said, "I just need to make sure you know
[00:03:59.480 --> 00:04:02.120]   "we have a 240-pound weight limit."
[00:04:02.120 --> 00:04:06.380]   And I said, "Oh, that's problematic, I'm 250 pounds."
[00:04:06.380 --> 00:04:09.740]   And she said, "Oh, okay, well, you know,
[00:04:09.740 --> 00:04:12.200]   "there might be something we could do
[00:04:12.200 --> 00:04:13.760]   "to make something work."
[00:04:13.760 --> 00:04:16.160]   And I was like, when I'm jumping out of airplanes,
[00:04:16.160 --> 00:04:17.840]   I'm not trying to make something work, okay?
[00:04:17.840 --> 00:04:19.120]   (congregation laughing)
[00:04:19.120 --> 00:04:19.960]   No, thank you.
[00:04:19.960 --> 00:04:22.800]   And so needless to say,
[00:04:22.800 --> 00:04:26.500]   that's not on my bucket list anymore, a diet is.
[00:04:26.500 --> 00:04:29.320]   No, it's not.
[00:04:29.320 --> 00:04:30.840]   It's not on my bucket list anymore
[00:04:30.840 --> 00:04:32.640]   because here's what happened a few years ago,
[00:04:32.640 --> 00:04:33.840]   really through that experience,
[00:04:33.840 --> 00:04:35.960]   I began to realize that everything on my bucket list
[00:04:35.960 --> 00:04:36.800]   was about me.
[00:04:36.800 --> 00:04:39.980]   That all the things that I had hoped to accomplish
[00:04:39.980 --> 00:04:44.360]   before I died were selfish experiences
[00:04:46.600 --> 00:04:49.200]   and momentary pleasures
[00:04:49.200 --> 00:04:51.400]   that I would experience in this world
[00:04:51.400 --> 00:04:53.720]   that it's like I didn't believe
[00:04:53.720 --> 00:04:56.000]   that I was gonna live in some redeemed version
[00:04:56.000 --> 00:04:56.840]   of this world,
[00:04:56.840 --> 00:04:59.680]   that God wasn't going to ultimately bring heaven here
[00:04:59.680 --> 00:05:00.800]   and that I would exist here forever.
[00:05:00.800 --> 00:05:02.840]   I don't need to see Thailand today,
[00:05:02.840 --> 00:05:06.080]   I'll see one day a glorified, redeemed version of Thailand.
[00:05:06.080 --> 00:05:09.440]   That I'm His.
[00:05:09.440 --> 00:05:13.600]   And this bucket list idea,
[00:05:13.600 --> 00:05:15.520]   it's really a pagan idea.
[00:05:15.520 --> 00:05:18.440]   It's the idea of someone who does not believe
[00:05:18.440 --> 00:05:22.720]   that they're going to live forever with Christ.
[00:05:22.720 --> 00:05:27.360]   And so realizing this,
[00:05:27.360 --> 00:05:30.640]   it allows us to focus on what is a real bucket list.
[00:05:30.640 --> 00:05:32.120]   Peter's going to tell us this evening
[00:05:32.120 --> 00:05:33.960]   that the end of all things is near
[00:05:33.960 --> 00:05:36.600]   and the only thing that lasts forever is God,
[00:05:36.600 --> 00:05:38.600]   His word and the souls of people.
[00:05:38.600 --> 00:05:40.480]   And so we need to prioritize
[00:05:40.480 --> 00:05:43.400]   that which is most important to God.
[00:05:43.400 --> 00:05:44.720]   Peter is going to tell us,
[00:05:44.720 --> 00:05:46.720]   here's what really matters.
[00:05:46.720 --> 00:05:48.360]   You're running out of time.
[00:05:48.360 --> 00:05:50.560]   You might have a next day,
[00:05:50.560 --> 00:05:53.600]   but one day, sooner than you could ever imagine,
[00:05:53.600 --> 00:05:55.760]   you're going to have a last day.
[00:05:55.760 --> 00:05:57.720]   And the only thing that's promised to you,
[00:05:57.720 --> 00:06:00.240]   the only thing you truly possess is now.
[00:06:00.240 --> 00:06:04.440]   That's the only thing you really have now.
[00:06:04.440 --> 00:06:11.920]   Tomorrow or two minutes from now is not promised to us.
[00:06:12.920 --> 00:06:15.200]   One of the persons that responded
[00:06:15.200 --> 00:06:18.720]   to my social media questions said,
[00:06:18.720 --> 00:06:20.280]   I'd give everything away.
[00:06:20.280 --> 00:06:24.000]   And that's most in line
[00:06:24.000 --> 00:06:26.160]   with what Peter's going to show us this evening.
[00:06:26.160 --> 00:06:28.160]   And so we're talking about what it means
[00:06:28.160 --> 00:06:30.600]   to live like time is running out.
[00:06:30.600 --> 00:06:33.840]   Really, that is the bucket list that Christians should have.
[00:06:33.840 --> 00:06:37.040]   Peter's going to present it to us here in chapter four.
[00:06:37.040 --> 00:06:39.160]   And so my points as I move through these verses
[00:06:39.160 --> 00:06:42.600]   are pray, love, give.
[00:06:42.600 --> 00:06:43.680]   Pray, love, give.
[00:06:43.680 --> 00:06:45.880]   I know that sounds like a Julia Roberts movie,
[00:06:45.880 --> 00:06:49.560]   but it's not because eat, pray, love.
[00:06:49.560 --> 00:06:51.040]   If you've seen it,
[00:06:51.040 --> 00:06:53.880]   it's this really self-actualization,
[00:06:53.880 --> 00:06:57.960]   self-fulfilling, selfish-seeking movie.
[00:06:57.960 --> 00:07:00.040]   Hey, I want to go and find myself.
[00:07:00.040 --> 00:07:01.240]   We don't need to find ourselves.
[00:07:01.240 --> 00:07:03.400]   God already found us.
[00:07:03.400 --> 00:07:04.960]   He has plans for us,
[00:07:04.960 --> 00:07:07.720]   and we don't use our time on earth
[00:07:07.720 --> 00:07:11.480]   to fulfill momentary pleasures for us.
[00:07:11.480 --> 00:07:14.360]   We use it to seek out his will and do it.
[00:07:14.360 --> 00:07:18.200]   And so 1 Peter 4, verse seven.
[00:07:18.200 --> 00:07:19.840]   The end of all things is near.
[00:07:19.840 --> 00:07:22.000]   Now, if you read that, right off the bat,
[00:07:22.000 --> 00:07:23.320]   Peter may lose credibility with you
[00:07:23.320 --> 00:07:26.960]   'cause you're like, man, he wrote this 1,900 years ago.
[00:07:26.960 --> 00:07:29.440]   Like, what do you mean the end of all things is near?
[00:07:29.440 --> 00:07:32.160]   It's over a thousand years later, like how?
[00:07:32.160 --> 00:07:36.520]   And so it's like two days ago, I was getting a haircut.
[00:07:36.520 --> 00:07:39.560]   My wife dropped me off with some of the kids,
[00:07:39.560 --> 00:07:41.760]   and they were waiting,
[00:07:41.760 --> 00:07:43.160]   and I finished getting the haircut,
[00:07:43.160 --> 00:07:44.180]   and then we were sitting there,
[00:07:44.180 --> 00:07:46.360]   and they were kind of looking out into the parking lot
[00:07:46.360 --> 00:07:48.080]   as she was gonna come back and pick us up,
[00:07:48.080 --> 00:07:50.560]   and they said, "Daddy, we should go over there
[00:07:50.560 --> 00:07:51.400]   "to Trader Joe's.
[00:07:51.400 --> 00:07:53.600]   "Let's go to Trader Joe's and get a snack."
[00:07:53.600 --> 00:07:54.720]   And I said, "I can't.
[00:07:54.720 --> 00:07:55.760]   "We can't do that.
[00:07:55.760 --> 00:08:00.360]   "Mommy will come back any minute, and we need to be here."
[00:08:00.360 --> 00:08:02.400]   And as 10 minutes go by,
[00:08:02.400 --> 00:08:06.560]   they showed me that we could've went to Trader Joe's,
[00:08:06.560 --> 00:08:08.620]   basically saying, "You're wrong when you said
[00:08:08.620 --> 00:08:09.840]   "mommy could come back at any minute,"
[00:08:09.840 --> 00:08:11.200]   but the truth is I wasn't.
[00:08:11.200 --> 00:08:13.520]   I wasn't wrong.
[00:08:13.520 --> 00:08:15.680]   She could come back at any minute,
[00:08:15.680 --> 00:08:17.760]   and when she came back, I needed to be there
[00:08:17.760 --> 00:08:20.360]   so she would pick us up and give us a ride home.
[00:08:20.360 --> 00:08:23.200]   And when she came back two minutes later, we saw that,
[00:08:23.200 --> 00:08:25.960]   and so right now, the sky could crack open,
[00:08:25.960 --> 00:08:27.840]   clouds roll back like a scroll,
[00:08:27.840 --> 00:08:31.280]   there's Christ on a white horse coming for his church.
[00:08:31.280 --> 00:08:34.160]   It could happen right now, tonight, tomorrow,
[00:08:34.160 --> 00:08:37.760]   while you sleep, any moment, Peter's saying.
[00:08:37.760 --> 00:08:40.300]   And so he tells us then,
[00:08:40.300 --> 00:08:46.760]   "Therefore, be alert and of sober mind that you may pray."
[00:08:46.760 --> 00:08:51.040]   And so the summary is the end is near.
[00:08:51.040 --> 00:08:53.000]   Jesus is coming back at any moment,
[00:08:53.000 --> 00:08:55.680]   so pray with a sober mind.
[00:08:55.680 --> 00:08:58.840]   It's the word, a sane mind, the opposite of insanity.
[00:08:58.840 --> 00:09:01.480]   Pray in your right mind.
[00:09:01.480 --> 00:09:03.720]   Have you ever seen, like if you've been in Times Square
[00:09:03.720 --> 00:09:07.240]   or maybe even downtown, those people with the sandwich boards
[00:09:07.240 --> 00:09:12.240]   that say, "The end is near, the end is near,"
[00:09:12.240 --> 00:09:15.400]   and you walk by those people and you're like, "Crazy."
[00:09:15.400 --> 00:09:18.880]   Peter's saying, "Ah, what if
[00:09:18.880 --> 00:09:23.500]   "they're the most sane people out there?
[00:09:23.500 --> 00:09:28.000]   "At least their perspective is correct."
[00:09:29.000 --> 00:09:31.800]   Like you may not have lived your moments today
[00:09:31.800 --> 00:09:34.780]   like the end is near, and he's admonishing us
[00:09:34.780 --> 00:09:38.800]   through God's word that that is how we are actually to live.
[00:09:38.800 --> 00:09:43.720]   Time is running out, and so with a sane mind and sobriety,
[00:09:43.720 --> 00:09:46.560]   pray, my first point, pray with perspective.
[00:09:46.560 --> 00:09:48.620]   Pray with a right perspective.
[00:09:48.620 --> 00:09:51.920]   Praying for the right things comes from praying
[00:09:51.920 --> 00:09:55.580]   with this right perspective that the end is near.
[00:09:55.580 --> 00:09:57.380]   When someone finds out, I've learned this
[00:09:57.380 --> 00:09:59.320]   in vocational ministry, when someone finds out
[00:09:59.320 --> 00:10:02.240]   they are dying, they only have a short time
[00:10:02.240 --> 00:10:05.240]   on earth to live, they sober up.
[00:10:05.240 --> 00:10:08.740]   It's all of a sudden priorities start to just kind of
[00:10:08.740 --> 00:10:13.020]   fall in place, and the worldly desires that we chase,
[00:10:13.020 --> 00:10:15.200]   those kind of fade, and it's like, okay,
[00:10:15.200 --> 00:10:17.920]   who do I need to show that I love, and what do I need to do?
[00:10:17.920 --> 00:10:20.980]   And when I talk to God, it's just like it's he and I.
[00:10:20.980 --> 00:10:26.400]   It's tremendous sobriety, and so it's realizing,
[00:10:26.400 --> 00:10:29.200]   we're realizing that time is running out,
[00:10:29.200 --> 00:10:32.240]   that we're on this clock that's ticking down,
[00:10:32.240 --> 00:10:34.600]   and that any minute, not just like this hourglass,
[00:10:34.600 --> 00:10:38.200]   that any minute we could realize that Jesus is coming back
[00:10:38.200 --> 00:10:44.960]   as lives, like this is more like the earth,
[00:10:44.960 --> 00:10:48.200]   and it's like the granules of sand in there,
[00:10:48.200 --> 00:10:51.480]   those are human lives passing from one life to the next,
[00:10:51.480 --> 00:10:53.720]   from the life to the next, that started
[00:10:53.720 --> 00:10:55.400]   at the beginning of the beginning,
[00:10:56.360 --> 00:10:59.120]   and that's the motion that God,
[00:10:59.120 --> 00:11:00.880]   that's the clock that God put into motion,
[00:11:00.880 --> 00:11:02.720]   and we're existing in that, and one day,
[00:11:02.720 --> 00:11:05.300]   it's gonna be done, it's gonna run out.
[00:11:05.300 --> 00:11:10.200]   And so this perspective affects two things in praying.
[00:11:10.200 --> 00:11:12.840]   I give them to you, frequency and content.
[00:11:12.840 --> 00:11:16.760]   Frequency is just this idea that when we're in trouble,
[00:11:16.760 --> 00:11:19.800]   we pray more, when we realize that time is running out,
[00:11:19.800 --> 00:11:23.020]   we pray more, we pray with greater frequency.
[00:11:24.200 --> 00:11:27.320]   Some might call these game day prayers, right?
[00:11:27.320 --> 00:11:29.560]   Like you're facing, you want a promotion,
[00:11:29.560 --> 00:11:30.480]   Lord, please give me a promotion,
[00:11:30.480 --> 00:11:32.000]   you're in trouble at work, you got written up,
[00:11:32.000 --> 00:11:33.920]   Lord, please help me to survive this.
[00:11:33.920 --> 00:11:35.800]   God, I pray she's not pregnant.
[00:11:35.800 --> 00:11:38.020]   God, I pray I'm not pregnant, right?
[00:11:38.020 --> 00:11:41.240]   These are these game day emergency prayers,
[00:11:41.240 --> 00:11:43.880]   you just got a diagnosis that you don't like, right?
[00:11:43.880 --> 00:11:46.600]   And so you start to pray, it's when you go
[00:11:46.600 --> 00:11:48.880]   and you pray more.
[00:11:48.880 --> 00:11:52.000]   You're on the airplane, and you hit rough air,
[00:11:52.000 --> 00:11:54.800]   the pilot calls it, we know it as turbulence.
[00:11:54.800 --> 00:11:57.800]   It's like, oh, whoa, hey God, it's me again,
[00:11:57.800 --> 00:11:59.760]   hadn't talked to you since last time I was on a plane,
[00:11:59.760 --> 00:12:04.160]   but would you please safely carry us to the ground?
[00:12:04.160 --> 00:12:10.200]   And you're praying with great focus, with great sobriety.
[00:12:10.200 --> 00:12:14.700]   The other thing that changes with this understanding
[00:12:14.700 --> 00:12:16.940]   is content, the contents of our prayers.
[00:12:16.940 --> 00:12:20.120]   The new believer prays for one thing,
[00:12:20.120 --> 00:12:21.700]   the new convert prays for one thing,
[00:12:21.700 --> 00:12:22.780]   whatever they want.
[00:12:22.780 --> 00:12:25.720]   That's okay, that's you.
[00:12:25.720 --> 00:12:29.200]   That's all right, as long as you're asking God,
[00:12:29.200 --> 00:12:31.560]   God, show me what you want, I'm gonna pray for what I want,
[00:12:31.560 --> 00:12:34.400]   I'm asking what you want, you know, it's just honest,
[00:12:34.400 --> 00:12:35.820]   God wants a relationship with you,
[00:12:35.820 --> 00:12:38.060]   and so as you pray for you what you want,
[00:12:38.060 --> 00:12:39.800]   you're building a relationship with him,
[00:12:39.800 --> 00:12:43.680]   but as you mature, your prayers turn outward.
[00:12:43.680 --> 00:12:45.740]   You begin to see that there's others around you,
[00:12:45.740 --> 00:12:47.680]   there's this world that God has you existing in,
[00:12:47.680 --> 00:12:49.120]   that there's things that he wants to accomplish
[00:12:49.120 --> 00:12:51.160]   through you in this world.
[00:12:52.160 --> 00:12:56.180]   So what's the difference between worrying and praying?
[00:12:56.180 --> 00:13:03.040]   What's the difference between worrying and praying,
[00:13:03.040 --> 00:13:05.400]   being given to worry and given to prayer?
[00:13:05.400 --> 00:13:07.580]   The difference is one is a productive conversation
[00:13:07.580 --> 00:13:10.480]   and the other is a faithless waste of time.
[00:13:10.480 --> 00:13:13.000]   Worrying is a faithless waste of time,
[00:13:13.000 --> 00:13:15.360]   while praying is a productive conversation with God.
[00:13:15.360 --> 00:13:17.240]   The only difference between worrying and praying
[00:13:17.240 --> 00:13:19.840]   is one has another person there listening,
[00:13:19.840 --> 00:13:21.320]   it's an act of faith.
[00:13:21.320 --> 00:13:24.000]   And here's the gift that I have for you worriers,
[00:13:24.000 --> 00:13:27.380]   is it's so easy to turn your worries to prayers.
[00:13:27.380 --> 00:13:30.420]   Like you can sit there in this unproductive,
[00:13:30.420 --> 00:13:32.760]   faithless waste of time, and you can worry, worry, worry,
[00:13:32.760 --> 00:13:35.120]   worry, worry, or you can say, God,
[00:13:35.120 --> 00:13:39.120]   now I'm not worrying but I'm talking to you.
[00:13:39.120 --> 00:13:41.920]   One is I'm gonna be single forever and ever and ever
[00:13:41.920 --> 00:13:43.120]   and ever, and the other is God,
[00:13:43.120 --> 00:13:45.260]   please help me to get married.
[00:13:45.260 --> 00:13:49.400]   One is I really want the job,
[00:13:49.400 --> 00:13:50.360]   I'm never gonna have a job,
[00:13:50.360 --> 00:13:51.720]   and how am I gonna pay for the rent,
[00:13:51.720 --> 00:13:53.640]   and oh my goodness, what's gonna happen?
[00:13:53.640 --> 00:13:55.480]   The other is God, can you handle that?
[00:13:55.480 --> 00:13:59.960]   And they look very similar, one's worrying, one's praying.
[00:13:59.960 --> 00:14:03.320]   You have the power as a follower of Jesus Christ
[00:14:03.320 --> 00:14:08.160]   with his Holy Spirit to turn worries into prayers.
[00:14:08.160 --> 00:14:10.480]   And so this clock, it's winding down
[00:14:10.480 --> 00:14:14.160]   and we must pray these prayers like we're at war.
[00:14:14.160 --> 00:14:16.940]   That's Peter's writing this at wartime.
[00:14:16.940 --> 00:14:18.640]   Christians are being persecuted.
[00:14:19.640 --> 00:14:21.760]   I've heard it said with this illustration
[00:14:21.760 --> 00:14:23.560]   that often our prayers are like
[00:14:23.560 --> 00:14:25.680]   we're calling for room service.
[00:14:25.680 --> 00:14:28.500]   We're dialing up God according to our preferences,
[00:14:28.500 --> 00:14:30.760]   whatever we feel like, and we call in and say,
[00:14:30.760 --> 00:14:32.960]   hey, would you please send me this?
[00:14:32.960 --> 00:14:33.800]   Would you move me here?
[00:14:33.800 --> 00:14:35.480]   Would you come and fluff my pillow
[00:14:35.480 --> 00:14:36.640]   and I'd like chocolate cake?
[00:14:36.640 --> 00:14:40.720]   And whatever we want, would you do this like room service?
[00:14:40.720 --> 00:14:44.840]   And in reality, prayer is much more like a walkie talkie
[00:14:44.840 --> 00:14:47.960]   with our commander in chief as we're moving into battle.
[00:14:47.960 --> 00:14:50.200]   God, I'm moving towards this Starbucks.
[00:14:50.200 --> 00:14:51.720]   What do you have for me to do?
[00:14:51.720 --> 00:14:52.840]   Who's in here?
[00:14:52.840 --> 00:14:54.720]   What divine appointments do you have
[00:14:54.720 --> 00:14:55.880]   for me to move into?
[00:14:55.880 --> 00:14:57.560]   Whose lives do you want me to change?
[00:14:57.560 --> 00:15:00.840]   God, I'm moving, walking through my apartment complex
[00:15:00.840 --> 00:15:01.760]   and I see my neighbor.
[00:15:01.760 --> 00:15:03.440]   How would you like me to engage them?
[00:15:03.440 --> 00:15:04.260]   Where am I going?
[00:15:04.260 --> 00:15:05.100]   What am I doing?
[00:15:05.100 --> 00:15:06.000]   What do you have for me today?
[00:15:06.000 --> 00:15:08.800]   God, as I move into work and I'm walking past this cube,
[00:15:08.800 --> 00:15:10.280]   who would you like me to engage?
[00:15:10.280 --> 00:15:11.240]   What do you want me to do?
[00:15:11.240 --> 00:15:13.320]   What conversations do you want me to have?
[00:15:13.320 --> 00:15:14.660]   That's wartime prayers.
[00:15:17.280 --> 00:15:19.880]   That's prayers with a sober mind.
[00:15:19.880 --> 00:15:23.680]   These are the prayers of a sane person.
[00:15:23.680 --> 00:15:27.320]   Verse eight, above all, he says,
[00:15:27.320 --> 00:15:29.360]   love each other deeply.
[00:15:29.360 --> 00:15:32.320]   It's the Greek ecthenos.
[00:15:32.320 --> 00:15:34.680]   Love each other deeply, that word deeply,
[00:15:34.680 --> 00:15:39.160]   it's the word that we use is stretched out like an athlete,
[00:15:39.160 --> 00:15:40.920]   like an athlete crossing the finish line,
[00:15:40.920 --> 00:15:43.160]   stretches out to cross that finish line
[00:15:43.160 --> 00:15:45.000]   or stretches muscles in a way
[00:15:45.000 --> 00:15:48.080]   that are uncomfortably productive,
[00:15:48.080 --> 00:15:51.960]   that you would stretch out yourself and love others
[00:15:51.960 --> 00:15:54.480]   in a way that is more than you're comfortable
[00:15:54.480 --> 00:15:55.580]   doing naturally.
[00:15:55.580 --> 00:16:01.920]   Because love covers over a multitude of sins.
[00:16:01.920 --> 00:16:09.140]   It is not, it's not saying that it is blind to faults,
[00:16:09.140 --> 00:16:12.000]   but it sees faults and accepts the faults of others.
[00:16:12.000 --> 00:16:14.200]   It's not in ignoring those faults,
[00:16:14.200 --> 00:16:16.760]   which is unloving.
[00:16:16.760 --> 00:16:21.080]   It's saying that's not right, but I still love you.
[00:16:21.080 --> 00:16:24.720]   Not because I love you, I'll call that right.
[00:16:24.720 --> 00:16:26.560]   There's a difference.
[00:16:26.560 --> 00:16:28.160]   It's not saying, hey, because I love you
[00:16:28.160 --> 00:16:30.480]   and love covers over a multitude of sins,
[00:16:30.480 --> 00:16:32.520]   I won't acknowledge that that's sin.
[00:16:32.520 --> 00:16:33.840]   It's saying because I love you,
[00:16:33.840 --> 00:16:35.720]   I'm going to acknowledge your sin
[00:16:35.720 --> 00:16:38.420]   and love you in spite of your sin.
[00:16:38.420 --> 00:16:42.000]   I'm going to take you in as a sinner.
[00:16:42.000 --> 00:16:46.160]   (congregation laughing)
[00:16:46.160 --> 00:16:49.720]   Offer hospitality to one another without grumbling.
[00:16:49.720 --> 00:16:52.800]   Without grumbling, we show hospitality.
[00:16:52.800 --> 00:16:57.860]   If you want to practice this, get a truck.
[00:16:57.860 --> 00:17:02.000]   (congregation laughing)
[00:17:02.000 --> 00:17:03.440]   Because people will call you
[00:17:03.440 --> 00:17:06.760]   and they will offer you a six-pack and pizza
[00:17:06.760 --> 00:17:10.480]   to help you move, ask you to help them move,
[00:17:11.480 --> 00:17:13.160]   and you will have lots of opportunities
[00:17:13.160 --> 00:17:16.220]   to serve without grumbling.
[00:17:16.220 --> 00:17:18.440]   That we invite people, and keep in mind
[00:17:18.440 --> 00:17:20.400]   when Peter wrote this that Christians
[00:17:20.400 --> 00:17:21.960]   were being persecuted in such a way
[00:17:21.960 --> 00:17:23.880]   that they needed to rely on the love
[00:17:23.880 --> 00:17:25.920]   of each other for survival.
[00:17:25.920 --> 00:17:28.560]   Like they would have to hide in each other's houses
[00:17:28.560 --> 00:17:32.080]   and places and take strangers in and feed them
[00:17:32.080 --> 00:17:34.600]   so that they wouldn't be killed or persecuted.
[00:17:34.600 --> 00:17:39.000]   And this is the world that we live in now.
[00:17:39.000 --> 00:17:41.680]   This kind of love is dying, that we would show
[00:17:41.680 --> 00:17:43.240]   this kind of love to one another.
[00:17:43.240 --> 00:17:46.020]   And so my second point is we're to love without limits.
[00:17:46.020 --> 00:17:49.280]   Peter is telling us there should be no limits to your love.
[00:17:49.280 --> 00:17:51.960]   And this happened in the first and second century.
[00:17:51.960 --> 00:17:54.380]   In fact, Tertullian wrote this in the second century.
[00:17:54.380 --> 00:17:57.040]   In his defense of Christians, he's talking about
[00:17:57.040 --> 00:17:59.040]   how pagans had taken notice to the way
[00:17:59.040 --> 00:18:00.000]   Christians love each other.
[00:18:00.000 --> 00:18:02.940]   He wrote, "What marks us in the eyes of our enemies,
[00:18:02.940 --> 00:18:06.140]   "in the eyes of our enemies, is our loving kindness.
