
[00:00:00.000 --> 00:00:02.760]   [dramatic music]
[00:04:00.160 --> 00:04:04.760]   And we leave the hospital and go to an entirely empty house
[00:04:04.760 --> 00:04:07.320]   with all of our furniture inside of the garage
[00:04:07.320 --> 00:04:09.280]   and try to set up a crib and try to set up,
[00:04:09.280 --> 00:04:10.920]   just throw a mattress on the ground.
[00:04:10.920 --> 00:04:14.480]   And we go in and everything that I had hoped and expected
[00:04:14.480 --> 00:04:17.760]   and wanted for kind of this setup of our child entering
[00:04:17.760 --> 00:04:18.740]   didn't go to plan.
[00:04:19.600 --> 00:04:22.120]   Now, what does that have to do with tonight?
[00:04:22.120 --> 00:04:23.100]   Well, we're gonna look at the story
[00:04:23.100 --> 00:04:24.240]   in the entrance of Jesus,
[00:04:24.240 --> 00:04:26.440]   and you may be somewhat familiar with it,
[00:04:26.440 --> 00:04:28.120]   but it is certainly without,
[00:04:28.120 --> 00:04:31.920]   goes without saying a scenario where the birth of a child
[00:04:31.920 --> 00:04:34.880]   did not go to plan.
[00:04:34.880 --> 00:04:37.160]   Certainly to the plans of the mother and father
[00:04:37.160 --> 00:04:38.440]   in that scenario.
[00:04:38.440 --> 00:04:41.260]   And I wanna walk through the scandals that made up
[00:04:41.260 --> 00:04:43.240]   the arrival of the savior of the world,
[00:04:43.240 --> 00:04:46.000]   because you may have heard the Christmas story,
[00:04:46.000 --> 00:04:47.460]   you're familiar with it.
[00:04:47.460 --> 00:04:50.900]   But when you look at the account that Matthew gives us,
[00:04:50.900 --> 00:04:52.800]   unique from the account that Luke gives us,
[00:04:52.800 --> 00:04:54.560]   Luke gives us the account that you probably heard
[00:04:54.560 --> 00:04:56.840]   and Charlie Brown reads every single year on TV
[00:04:56.840 --> 00:04:59.320]   and you know, has the nativity of there were angels
[00:04:59.320 --> 00:05:01.760]   in the field that day and behold, a great light came up
[00:05:01.760 --> 00:05:04.080]   and Mary pondered all these things in her heart.
[00:05:04.080 --> 00:05:07.280]   Matthew's account is full of scandal after scandal
[00:05:07.280 --> 00:05:08.840]   from an unplanned pregnancy
[00:05:08.840 --> 00:05:12.840]   to an attempted breaking off engagement to a genocide
[00:05:12.840 --> 00:05:16.800]   to these foreign mystics showing up, random strangers.
[00:05:16.800 --> 00:05:20.060]   And Matthew shows us the scandals that led
[00:05:20.060 --> 00:05:21.340]   to the savior of the world.
[00:05:21.340 --> 00:05:25.820]   And more importantly, in looking at these scandals,
[00:05:25.820 --> 00:05:28.300]   we learned something about God
[00:05:28.300 --> 00:05:30.460]   and how we are to come to him.
[00:05:30.460 --> 00:05:33.100]   And we learned something about how God has come
[00:05:33.100 --> 00:05:34.660]   to every person here.
[00:05:34.660 --> 00:05:36.940]   And finally, we see that God is at work
[00:05:36.940 --> 00:05:40.800]   despite what you see.
[00:05:40.800 --> 00:05:42.180]   So I wanna walk through and I'm gonna trace
[00:05:42.180 --> 00:05:44.100]   these three scandals and each has a truth
[00:05:44.100 --> 00:05:45.140]   that corresponds with it.
[00:05:45.140 --> 00:05:46.460]   We're gonna be in Matthew chapter one.
[00:05:46.460 --> 00:05:48.100]   If you have a Bible, you can flip right there.
[00:05:48.100 --> 00:05:49.540]   If not, it'll be up on the screens.
[00:05:49.540 --> 00:05:52.540]   We're gonna look at the setup
[00:05:52.540 --> 00:05:55.840]   that led to the savior of the world, Jesus being born.
[00:05:55.840 --> 00:05:59.340]   Matthew verse 18, this is right after we finished last week
[00:05:59.340 --> 00:06:01.940]   and remember in scandals, we went through Judah and Tamar
[00:06:01.940 --> 00:06:03.500]   and Matthew goes out of his way to be like,
[00:06:03.500 --> 00:06:06.100]   look at all these crazy people in Jesus's family tree
[00:06:06.100 --> 00:06:09.020]   like Judah and Tamar where he basically slept
[00:06:09.020 --> 00:06:10.660]   with his daughter-in-law and not only that,
[00:06:10.660 --> 00:06:12.180]   Jesus was related to Rahab.
[00:06:12.180 --> 00:06:13.420]   Remember Rahab, Grandma Rahab?
[00:06:13.420 --> 00:06:15.960]   Yeah, the prostitute and he walks through and goes through
[00:06:15.960 --> 00:06:18.820]   and then David and Bathsheba and adultery
[00:06:18.820 --> 00:06:20.160]   and he's traced all these scandals
[00:06:20.160 --> 00:06:22.100]   and then he goes into the scandals
[00:06:22.100 --> 00:06:26.020]   surrounding the birth of Jesus and what we learn about him.
[00:06:26.020 --> 00:06:28.340]   So this comes in verse 18 right after we finished
[00:06:28.340 --> 00:06:30.380]   the lineage and genealogy, it says this.
[00:06:30.380 --> 00:06:36.820]   "This is how the birth of Jesus the Messiah came about.
[00:06:36.820 --> 00:06:40.740]   "His mother Mary was engaged or pledged
[00:06:40.740 --> 00:06:42.080]   "to be married to Joseph.
[00:06:42.940 --> 00:06:45.060]   "But before they came together,
[00:06:45.060 --> 00:06:50.060]   "she was found to be pregnant through the Holy Spirit
[00:06:50.060 --> 00:06:53.960]   "because Joseph, her husband," at that time to be engaged
[00:06:53.960 --> 00:06:56.020]   basically meant in order to break off an engagement,
[00:06:56.020 --> 00:06:57.460]   you had to do something legally
[00:06:57.460 --> 00:06:59.140]   to break down that engagement.
[00:06:59.140 --> 00:07:00.460]   "He was a faithful man to the law
[00:07:00.460 --> 00:07:03.000]   "and he didn't want to expose her to public disgrace.
[00:07:03.000 --> 00:07:06.220]   "He had in mind that he would divorce her quietly."
[00:07:06.220 --> 00:07:08.820]   Now you've heard this story before
[00:07:08.820 --> 00:07:09.700]   and you kind of know how it ends
[00:07:09.700 --> 00:07:11.820]   but I want you to think about what Joseph and Mary
[00:07:11.820 --> 00:07:12.900]   felt in that moment.
[00:07:12.900 --> 00:07:14.260]   You got this happy, engaged couple,
[00:07:14.260 --> 00:07:16.100]   things are going great, planning the wedding,
[00:07:16.100 --> 00:07:18.540]   picking out invitations, she's picking out a dress,
[00:07:18.540 --> 00:07:19.980]   all the different things that you'd be excited
[00:07:19.980 --> 00:07:21.820]   about getting married in that day.
[00:07:21.820 --> 00:07:25.520]   And one day she realizes, "I'm pregnant."
[00:07:25.520 --> 00:07:29.360]   And she shows up at Joe's house and says,
[00:07:29.360 --> 00:07:34.360]   crazy story, okay, so I'm pregnant and God is the father.
[00:07:34.360 --> 00:07:38.460]   And to us, you're familiar with it
[00:07:38.460 --> 00:07:40.260]   but think about all the emotions that you,
[00:07:40.260 --> 00:07:41.180]   I mean, what would you think?
[00:07:41.180 --> 00:07:42.460]   JD's engaged right now.
[00:07:42.460 --> 00:07:44.100]   They're weeks away from getting married.
[00:07:44.100 --> 00:07:45.940]   If Jenna, his fiance, showed up and she was like,
[00:07:45.940 --> 00:07:50.460]   "Hey, this is gonna sound crazy but I'm having a baby."
[00:07:50.460 --> 00:07:53.940]   And no, it's not anybody else's baby, it's God's baby.
[00:07:53.940 --> 00:07:55.520]   What would you respond with?
[00:07:55.520 --> 00:07:58.300]   And so of course Joseph is going,
[00:07:58.300 --> 00:08:00.820]   "Man, this girl's not just pregnant, she's crazy.
[00:08:00.820 --> 00:08:04.860]   "And so I'm not gonna end up marrying crazy."
[00:08:04.860 --> 00:08:08.300]   Until that night, an angel shows up and says this.
[00:08:08.300 --> 00:08:11.660]   "After he considered this, an angel of the Lord
[00:08:11.660 --> 00:08:14.240]   "appeared to Joseph in a dream and said,
[00:08:14.240 --> 00:08:18.300]   "Joseph, son of David, do not be afraid to take Mary
[00:08:18.300 --> 00:08:22.640]   "home as your wife because what is conceived in her
[00:08:22.640 --> 00:08:24.800]   "is from the Holy Spirit.
[00:08:24.800 --> 00:08:27.440]   "She will give birth to a son
[00:08:27.440 --> 00:08:31.240]   "and you are to give him the name Jesus
[00:08:31.240 --> 00:08:36.240]   "because he will save his people from their sins."
[00:08:36.240 --> 00:08:37.380]   You're gonna have a baby
[00:08:37.380 --> 00:08:39.480]   that will be the savior of your people.
[00:08:40.540 --> 00:08:42.420]   All of this took place, Matthew says,
[00:08:42.420 --> 00:08:44.660]   to fulfill what the Lord had said to the prophet.
[00:08:44.660 --> 00:08:45.660]   "The virgin will conceive,"
[00:08:45.660 --> 00:08:47.180]   and he quotes an Old Testament prophet,
[00:08:47.180 --> 00:08:48.880]   "and give birth to a son
[00:08:48.880 --> 00:08:51.180]   "and they will call him Immanuel."
[00:08:51.180 --> 00:08:52.820]   It was to be born of a virgin.
[00:08:52.820 --> 00:08:55.380]   The Jewish people at the time were looking for a savior,
[00:08:55.380 --> 00:08:57.500]   someone that was gonna be born of a virgin,
[00:08:57.500 --> 00:08:59.860]   not exactly the story of any person.
[00:08:59.860 --> 00:09:01.640]   And so this was part of the sign that would be there.
[00:09:01.640 --> 00:09:04.500]   Larry King was a famous interviewer, worked for CNN,
[00:09:04.500 --> 00:09:06.040]   and did as many interviews probably
[00:09:06.040 --> 00:09:08.220]   as anyone who's ever lived has done.
[00:09:08.220 --> 00:09:10.220]   Oprah may give him a run for his money.
[00:09:10.220 --> 00:09:13.980]   But he was asked, "If you could interview anybody,
[00:09:13.980 --> 00:09:15.580]   "who would you wanna interview?"
[00:09:15.580 --> 00:09:18.900]   And he very quickly said, "Jesus Christ."
[00:09:18.900 --> 00:09:21.140]   And I would have one question.
[00:09:21.140 --> 00:09:23.220]   "Were you really born of a virgin?"
[00:09:23.220 --> 00:09:26.620]   That's kind of funny on the surface
[00:09:26.620 --> 00:09:27.980]   because for me it'd be like,
[00:09:27.980 --> 00:09:31.420]   man, that's the one that you're gonna get hung up on?
[00:09:31.420 --> 00:09:32.980]   But Larry King was Jewish
[00:09:32.980 --> 00:09:36.940]   and he knew that Jesus and the Messiah
[00:09:36.940 --> 00:09:38.420]   would be born of a virgin.
[00:09:39.260 --> 00:09:42.540]   And all this takes place, and then it says in verse 24,
[00:09:42.540 --> 00:09:44.340]   "When Matthew woke up,
[00:09:44.340 --> 00:09:47.280]   "he did what the angel of the Lord had commanded him,
[00:09:47.280 --> 00:09:49.180]   "and he took Mary home as his wife.
[00:09:49.180 --> 00:09:53.840]   "But he did not consummate the marriage
[00:09:53.840 --> 00:09:56.860]   "until she gave birth to his son,
[00:09:56.860 --> 00:09:59.500]   "and he gave him the name Jesus."
[00:09:59.500 --> 00:10:02.580]   That is not how anybody sees their wedding night going.
[00:10:02.580 --> 00:10:03.500]   Did you see that?
[00:10:03.500 --> 00:10:05.100]   He takes her home, marries her,
[00:10:05.100 --> 00:10:06.900]   and it says that they don't sleep together
[00:10:06.900 --> 00:10:09.140]   even though he's his wife until after the birth of his son.
[00:10:09.140 --> 00:10:10.140]   What do you do on the wedding night?
[00:10:10.140 --> 00:10:12.580]   You know, it's like board games?
[00:10:12.580 --> 00:10:13.540]   You playing Scrabble?
[00:10:13.540 --> 00:10:14.380]   What are you doing?
[00:10:14.380 --> 00:10:17.060]   [audience laughs]
[00:10:17.060 --> 00:10:20.940]   All these different turns in a scandal
[00:10:20.940 --> 00:10:22.900]   that Jesus and Joseph and Mary
[00:10:22.900 --> 00:10:25.380]   would carry for the rest of their life.
[00:10:25.380 --> 00:10:27.380]   I mean, you're growing up in a small town
[00:10:27.380 --> 00:10:28.820]   where everybody knows,
[00:10:28.820 --> 00:10:33.380]   and oh, you're the kid whose mom was pregnant by God, right?
[00:10:33.380 --> 00:10:37.020]   And yet that's exactly what God was up to.
[00:10:37.020 --> 00:10:39.340]   And through the unplanned pregnancy,
[00:10:39.340 --> 00:10:43.820]   which was actually the most planned pregnancy of all time,
[00:10:43.820 --> 00:10:47.300]   God would bring forward into the world a Savior
[00:10:47.300 --> 00:10:52.300]   to save his people from something very specific, their sins.
[00:10:52.300 --> 00:10:55.660]   He would send on a mission to deliver them
[00:10:55.660 --> 00:10:59.480]   not from Rome or from a political empire
[00:10:59.480 --> 00:11:01.700]   or from some army somewhere.
[00:11:01.700 --> 00:11:05.060]   He will deliver his people from their sins.
[00:11:05.060 --> 00:11:07.500]   The first thing that we see about God
[00:11:07.500 --> 00:11:11.100]   is very simply God sent the Savior.
[00:11:11.100 --> 00:11:12.980]   He didn't send a list of rules.
[00:11:12.980 --> 00:11:14.540]   He didn't send a sermon.
[00:11:14.540 --> 00:11:16.020]   He didn't send a new religion.
[00:11:16.020 --> 00:11:17.940]   He didn't send a bunch of advice.
[00:11:17.940 --> 00:11:22.940]   He sent someone to save you and me
[00:11:22.940 --> 00:11:26.940]   because nothing else other than sending someone
[00:11:26.940 --> 00:11:30.300]   to save them from their sins would accomplish anything.
[00:11:30.300 --> 00:11:31.900]   There's no amount of rules, no amount of religion,
[00:11:31.900 --> 00:11:32.980]   there's no amount of philosophy
[00:11:32.980 --> 00:11:34.660]   or no amount of advice that somebody can give you
[00:11:34.660 --> 00:11:36.580]   to provide the biggest solution
[00:11:36.580 --> 00:11:41.140]   for the biggest problem that you have, which is sin.
[00:11:41.140 --> 00:11:43.540]   And the fact that you and I have sinned
[00:11:43.540 --> 00:11:46.100]   against a perfect God through our actions,
[00:11:46.100 --> 00:11:48.380]   through our thoughts, through our lives in general,
[00:11:48.380 --> 00:11:50.660]   and God didn't send his Son into the world
[00:11:50.660 --> 00:11:51.980]   so that you could try harder
[00:11:51.980 --> 00:11:53.260]   or to be a motivational speaker.
[00:11:53.260 --> 00:11:58.260]   He sent it to be a Savior from your sins and my sins.
[00:11:58.260 --> 00:12:02.880]   The first idea that God sent a Savior into the world.
[00:12:02.880 --> 00:12:06.440]   The name Yeshua, or the name he used to call is Jesus.
[00:12:06.440 --> 00:12:09.580]   The Hebrew word is Yeshua.
[00:12:09.580 --> 00:12:13.620]   It's a word that was, is translated Joshua
[00:12:13.620 --> 00:12:15.560]   most closely in English.
[00:12:15.560 --> 00:12:17.760]   Joshua was the person who saved the nation of Israel
[00:12:17.760 --> 00:12:19.340]   in the Old Testament.
[00:12:19.340 --> 00:12:22.420]   And so Joseph is hearing this and he's told by an angel,
[00:12:22.420 --> 00:12:27.240]   "And that baby will be the Savior of your people.
[00:12:27.240 --> 00:12:29.180]   "And you're gonna call him Yeshua."
[00:12:29.180 --> 00:12:32.120]   And my guess is Joseph thought, of course,
[00:12:32.120 --> 00:12:33.780]   you know he's gonna show up and this will be the Messiah,
[00:12:33.780 --> 00:12:35.080]   the military leader.
[00:12:35.080 --> 00:12:38.880]   He's gonna save them from their sins.
[00:12:38.880 --> 00:12:42.100]   Joshua, I'm sorry, Joseph wouldn't have been thinking,
[00:12:42.100 --> 00:12:43.420]   "You know what we need right now?
[00:12:43.420 --> 00:12:45.060]   "We need a solution for our sins."
[00:12:45.060 --> 00:12:46.960]   He would have thought, "We have a solution for our sins.
[00:12:46.960 --> 00:12:48.300]   "It's two miles up the road.
[00:12:48.300 --> 00:12:49.320]   "It's called a temple.
[00:12:49.320 --> 00:12:50.640]   "You go in there and when you sin,
[00:12:50.640 --> 00:12:53.300]   "you sacrifice a goat or you sacrifice a lamb."
[00:12:53.300 --> 00:12:58.300]   But God knew all of that sacrificial system
[00:12:58.300 --> 00:13:00.760]   was always pointing to a Savior.
[00:13:01.700 --> 00:13:05.380]   And that unplanned pregnancy and scandal
[00:13:05.380 --> 00:13:07.140]   that Joseph was experiencing had been planned
[00:13:07.140 --> 00:13:08.780]   from the beginning of the world
[00:13:08.780 --> 00:13:12.540]   'cause God was sending a Savior.
[00:13:12.540 --> 00:13:15.040]   Now part of the challenge of accepting a Savior
[00:13:15.040 --> 00:13:18.420]   and being willing to accept someone helping save you
[00:13:18.420 --> 00:13:19.860]   is you have to believe and understand
[00:13:19.860 --> 00:13:21.020]   that you actually need rescuing.
[00:13:21.020 --> 00:13:23.700]   If not, you're not gonna have any openness or willingness
[00:13:23.700 --> 00:13:25.300]   or desire to be saved from something.
[00:13:25.300 --> 00:13:26.140]   What do I mean by that?
[00:13:26.140 --> 00:13:27.220]   The other day, or about a month ago,
[00:13:27.220 --> 00:13:28.840]   my wife was driving along the road
[00:13:28.840 --> 00:13:30.420]   and somebody pulled up next to her in the car.
[00:13:30.420 --> 00:13:31.780]   She's with our two kids.
[00:13:31.780 --> 00:13:33.900]   And the person next to her in the car
[00:13:33.900 --> 00:13:36.140]   is screaming at her and waving her hands
[00:13:36.140 --> 00:13:37.820]   and saying something at her.
[00:13:37.820 --> 00:13:39.660]   And when you're driving along the road
[00:13:39.660 --> 00:13:40.660]   and somebody's doing that, you just think,
[00:13:40.660 --> 00:13:43.220]   man, this is a crazy person or there's road rage going on
[00:13:43.220 --> 00:13:44.500]   or what is happening right now?
[00:13:44.500 --> 00:13:46.620]   And the person is flagging her down and flagging her down
[00:13:46.620 --> 00:13:47.660]   and she's just like, "All right, kids,
[00:13:47.660 --> 00:13:49.020]   "we're gonna keep moving, keep moving."
[00:13:49.020 --> 00:13:52.040]   And he keeps waving at her, waving at her, waving at her.
[00:13:52.040 --> 00:13:54.140]   And then smoke starts coming out of her engine
[00:13:54.140 --> 00:13:55.380]   she can see in the front.
[00:13:55.380 --> 00:13:59.120]   And very quickly, your car begins to break down.
[00:13:59.120 --> 00:14:00.440]   The person that was waving at her
[00:14:00.440 --> 00:14:03.100]   wasn't waving like, "Ah, ah," trying to get her.
[00:14:03.100 --> 00:14:05.940]   He was saying, "Your car is smoking, it's smoking.
[00:14:05.940 --> 00:14:07.300]   "I can see the smoke from back here.
[00:14:07.300 --> 00:14:08.500]   "You can't see it from where you are,
[00:14:08.500 --> 00:14:10.180]   "but your car is smoking."
[00:14:10.180 --> 00:14:12.760]   And in a moment, what went from her thinking,
[00:14:12.760 --> 00:14:14.600]   this person is here to hurt me,
[00:14:14.600 --> 00:14:18.360]   became this person is here to help me
[00:14:18.360 --> 00:14:21.320]   because she recognized I have a problem.
[00:14:21.320 --> 00:14:23.600]   Perhaps one of the biggest barriers
[00:14:23.600 --> 00:14:24.820]   to people coming to faith
[00:14:24.820 --> 00:14:28.220]   is not actually believing that you have a problem.
[00:14:29.200 --> 00:14:31.340]   That you need a savior.
[00:14:31.340 --> 00:14:33.800]   Because until you get to the place where you go,
[00:14:33.800 --> 00:14:37.280]   "Man, I am not, I can attempt to try to be a better person.
[00:14:37.280 --> 00:14:40.080]   "I can attempt to try to earn my way to God,
[00:14:40.080 --> 00:14:43.240]   "but I will never be good enough if there's a perfect God
[00:14:43.240 --> 00:14:46.980]   "to live as he would want me to."
[00:14:46.980 --> 00:14:51.340]   I can't save myself that you're receptive and open to,
[00:14:51.340 --> 00:14:55.140]   "Oh, I've got a problem, I need help."
[00:14:55.140 --> 00:14:57.600]   Versus, "Oh man, this is, I don't have a problem
[00:14:57.600 --> 00:14:59.340]   "and anybody telling me I need to change,
[00:14:59.340 --> 00:15:01.260]   "they're just trying to harm me."
[00:15:01.260 --> 00:15:06.020]   But Jesus was sent and Joseph began to realize
[00:15:06.020 --> 00:15:08.860]   and Mary began to realize to be a savior
[00:15:08.860 --> 00:15:13.420]   for you, me, and for all people from our sin.
[00:15:13.420 --> 00:15:17.500]   And then we're told after this,
[00:15:17.500 --> 00:15:23.220]   about a year later, a year to a year and a half later,
[00:15:23.220 --> 00:15:24.600]   Matthew 2, verse one,
[00:15:25.560 --> 00:15:27.700]   Jesus was born in Bethlehem in Judea.
[00:15:27.700 --> 00:15:30.240]   During the time of King Herod,
[00:15:30.240 --> 00:15:33.780]   Magi, and you may have wise men,
[00:15:33.780 --> 00:15:38.220]   from the east came to Jerusalem and they asked,
[00:15:38.220 --> 00:15:44.120]   "Where is the one who has been born King of the Jews?
[00:15:44.120 --> 00:15:47.380]   "We saw his star when it rose
[00:15:47.380 --> 00:15:49.760]   "and we have come to worship him."
[00:15:49.760 --> 00:15:52.160]   So this translation for east would have been
[00:15:52.160 --> 00:15:55.480]   around the area of Iran or modern day Iran today
[00:15:55.480 --> 00:15:58.220]   and these Magi, which is a word that's kind of connected
[00:15:58.220 --> 00:16:00.740]   to magicians or mystics and they were astrologers,
[00:16:00.740 --> 00:16:02.200]   that they were looking at the stars,
[00:16:02.200 --> 00:16:05.060]   these men that were coming from the Middle East traveled
[00:16:05.060 --> 00:16:07.620]   and they saw this star and they came in town and said,
[00:16:07.620 --> 00:16:09.900]   "Hey, we're trying to find the child that was born
[00:16:09.900 --> 00:16:11.820]   "because we want to worship him."
[00:16:11.820 --> 00:16:12.960]   And word begins to break out.
[00:16:12.960 --> 00:16:14.060]   Now when you think about the wise men,
[00:16:14.060 --> 00:16:15.000]   here's the problem with the wise men,
[00:16:15.000 --> 00:16:18.020]   there was a song in 1800s or late 1800s
[00:16:18.020 --> 00:16:20.980]   that basically ruined how we think about the wise men
[00:16:20.980 --> 00:16:24.260]   because it was, "We three kings of Ori and Ar,"
[00:16:24.260 --> 00:16:25.580]   whatever the rest of the song goes.
[00:16:25.580 --> 00:16:28.180]   And it makes us think there were three kings.
[00:16:28.180 --> 00:16:29.000]   One, they weren't kings
[00:16:29.000 --> 00:16:29.980]   and one, there wasn't three of them.
[00:16:29.980 --> 00:16:31.300]   There's no reference to three.
