
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:05:05.040 --> 00:05:10.080]   That good-looking cat right there is Percy Shelley.
[00:05:10.080 --> 00:05:14.260]   Percy Shelley was a Romantist poet who was part
[00:05:14.260 --> 00:05:15.940]   of the Enlightened Movement.
[00:05:16.940 --> 00:05:21.940]   Percy Shelley had an affair with one little girl named Mary
[00:05:21.940 --> 00:05:27.740]   who gallivanted with him all over Europe.
[00:05:27.740 --> 00:05:32.100]   Percy Shelley remained married and had an affair with Mary.
[00:05:32.100 --> 00:05:34.600]   And as they traveled around, more and more,
[00:05:34.600 --> 00:05:36.900]   more despairing became Percy's wife
[00:05:36.900 --> 00:05:38.820]   until ultimately she killed herself.
[00:05:38.820 --> 00:05:44.860]   This Romantic poet, betrayed the love of his life,
[00:05:44.860 --> 00:05:47.900]   taught about enlightenment and rationalism
[00:05:47.900 --> 00:05:50.300]   and finding hope in the human way,
[00:05:50.300 --> 00:05:51.520]   a way that seems right to man,
[00:05:51.520 --> 00:05:52.780]   but in the end leads to death.
[00:05:52.780 --> 00:05:55.220]   And it led to the death of his first wife.
[00:05:55.220 --> 00:05:57.600]   And it led to the terrorization of his second wife,
[00:05:57.600 --> 00:06:00.540]   whom he married, one Mary Shelley,
[00:06:00.540 --> 00:06:02.220]   who he encouraged to have an open marriage,
[00:06:02.220 --> 00:06:03.860]   to have sex with his friends.
[00:06:03.860 --> 00:06:06.500]   Let me just tell you the story of Frankenstein
[00:06:06.500 --> 00:06:07.340]   in case you forgot it.
[00:06:07.340 --> 00:06:09.140]   "Brick to Frankenstein," the book starts
[00:06:09.140 --> 00:06:11.840]   with a guy sailing up towards Antarctica
[00:06:11.840 --> 00:06:14.620]   and they find this guy in Antarctica roaming
[00:06:14.620 --> 00:06:17.100]   and they bring him on the boat and he's almost dead.
[00:06:17.100 --> 00:06:18.980]   His name is Victor Frankenstein.
[00:06:18.980 --> 00:06:21.820]   And Frankenstein goes on to tell Robert Walton,
[00:06:21.820 --> 00:06:24.100]   the man who was on this expedition to the North Pole,
[00:06:24.100 --> 00:06:25.020]   his story.
[00:06:25.020 --> 00:06:29.260]   He says that he left his family, he became isolated,
[00:06:29.260 --> 00:06:31.940]   and he sought for truth in isolation.
[00:06:31.940 --> 00:06:37.900]   Apart from any other revelation or any other moral compass,
[00:06:37.900 --> 00:06:41.180]   Victor Frankenstein sought to educate himself and find more.
[00:06:41.180 --> 00:06:43.420]   Now remember who's writing this, who's writing this?
[00:06:43.420 --> 00:06:48.180]   Percy Shelley's adulterous relationship wife.
[00:06:48.180 --> 00:06:56.060]   And there is a guy that tells his rescuer, Robert Walton,
[00:06:56.060 --> 00:07:00.580]   that he has figured out a way to bestow animation
[00:07:00.580 --> 00:07:02.260]   upon lifeless manner.
[00:07:02.260 --> 00:07:05.420]   In other words, he has learned to create life
[00:07:05.420 --> 00:07:08.060]   on his own terms apart from God.
[00:07:08.060 --> 00:07:12.260]   That's what Victor Frankenstein has done.
[00:07:13.180 --> 00:07:15.220]   If you follow the story of Victor Frankenstein,
[00:07:15.220 --> 00:07:18.140]   you see that his experiment goes horribly wrong
[00:07:18.140 --> 00:07:20.780]   because the monster that he creates,
[00:07:20.780 --> 00:07:23.620]   he was not pleased with the way that he looked.
[00:07:23.620 --> 00:07:25.820]   In other words, the life that he got
[00:07:25.820 --> 00:07:27.780]   when he created life apart from God
[00:07:27.780 --> 00:07:31.060]   was a life that to him even became ugly.
[00:07:31.060 --> 00:07:32.900]   And so the monster was cast out.
[00:07:32.900 --> 00:07:35.300]   If you remember the story, he roamed around
[00:07:35.300 --> 00:07:40.300]   and he saw a family led by a blind man.
[00:07:42.520 --> 00:07:45.140]   It was a compassionate man who taught his children to read
[00:07:45.140 --> 00:07:46.660]   and Frankenstein would peer through the window
[00:07:46.660 --> 00:07:49.900]   and learn to read and learn how human relationships work
[00:07:49.900 --> 00:07:52.260]   by watching this compassionate blind man
[00:07:52.260 --> 00:07:54.000]   who didn't see the way others see,
[00:07:54.000 --> 00:07:57.100]   but saw something else, real beauty in individuals.
[00:07:57.100 --> 00:08:00.260]   And Frankenstein eventually had the courage one day
[00:08:00.260 --> 00:08:02.300]   to go in and talk to this man because the man was blind,
[00:08:02.300 --> 00:08:04.260]   he didn't see the ugliness of the life that was created
[00:08:04.260 --> 00:08:06.140]   and he loved Frankenstein,
[00:08:06.140 --> 00:08:08.220]   but then this man's children came home,
[00:08:08.220 --> 00:08:12.640]   saw him and beat him and he ran away, the monster did.
[00:08:12.640 --> 00:08:15.600]   And he was angry.
[00:08:15.600 --> 00:08:16.600]   And so watch what happens,
[00:08:16.600 --> 00:08:18.620]   I don't have time to go into the whole story,
[00:08:18.620 --> 00:08:20.520]   but bottom line, what starts to happen
[00:08:20.520 --> 00:08:22.320]   is Victor Frankenstein's buddy,
[00:08:22.320 --> 00:08:24.520]   his actually his younger brother,
[00:08:24.520 --> 00:08:26.760]   destroyed by the life that he created.
[00:08:26.760 --> 00:08:31.640]   His best friend destroyed by the life that he created.
[00:08:31.640 --> 00:08:34.440]   His father, seeing the horror that had come to his family
[00:08:34.440 --> 00:08:36.320]   through the life that his son had created,
[00:08:36.320 --> 00:08:37.940]   died in grief.
[00:08:37.940 --> 00:08:41.020]   Are you seeing a theme here?
[00:08:41.020 --> 00:08:42.780]   And the monster found Victor Frankenstein,
[00:08:42.780 --> 00:08:44.020]   said I'm not gonna kill you right now,
[00:08:44.020 --> 00:08:47.380]   but I know you love this dear woman
[00:08:47.380 --> 00:08:50.260]   and on your wedding night, I will haunt you.
[00:08:50.260 --> 00:08:54.860]   You think what you do and what you create
[00:08:54.860 --> 00:08:56.100]   and the truth that you believe
[00:08:56.100 --> 00:08:57.460]   won't haunt you on your wedding night?
[00:08:57.460 --> 00:08:58.620]   You think the sexual revolution
[00:08:58.620 --> 00:09:00.100]   that you celebrate Percy Shelley
[00:09:00.100 --> 00:09:01.380]   won't haunt you on your wedding night?
[00:09:01.380 --> 00:09:03.780]   Mary Shelley is writing a story about what happens
[00:09:03.780 --> 00:09:05.960]   when men in his enlightened state
[00:09:05.960 --> 00:09:07.480]   says this is the beautiful life.
[00:09:07.480 --> 00:09:10.280]   No, it's a monster and it destroys your family,
[00:09:10.280 --> 00:09:13.020]   it destroys your friends, it destroys your wedding.
[00:09:13.020 --> 00:09:17.140]   You think I'm crazy?
[00:09:17.140 --> 00:09:18.200]   Let me just tell you something else.
[00:09:18.200 --> 00:09:20.800]   I already, you knew because they titled the movie
[00:09:20.800 --> 00:09:21.960]   Mary Shelley's Frankenstein.
[00:09:21.960 --> 00:09:23.520]   I said it myself, I'll say it again.
[00:09:23.520 --> 00:09:25.120]   Who wrote Dracula?
[00:09:25.120 --> 00:09:27.500]   Bram Stoker's Dracula.
[00:09:27.500 --> 00:09:28.520]   You know what Dracula is?
[00:09:28.520 --> 00:09:31.520]   Same guy, came right in the exact same enlightenment.
[00:09:31.520 --> 00:09:34.540]   During the enlightenment, men were adulterous
[00:09:34.540 --> 00:09:37.260]   and believed that they should find their satisfaction
[00:09:37.260 --> 00:09:39.300]   in what made sense to man.
[00:09:39.300 --> 00:09:41.660]   And so what happened is that during the enlightenment,
[00:09:41.660 --> 00:09:43.380]   all of a sudden there was an infection
[00:09:43.380 --> 00:09:45.300]   that came in the blood of men.
[00:09:45.300 --> 00:09:47.300]   Syphilis ran through them.
[00:09:47.300 --> 00:09:49.820]   And there were innocent women
[00:09:49.820 --> 00:09:52.000]   who had through blood transmission
[00:09:52.000 --> 00:09:53.660]   and bodily fluid transmission,
[00:09:53.660 --> 00:09:56.660]   that infection transmitted to them.
[00:09:56.660 --> 00:09:57.760]   Dracula, what is it?
[00:09:57.760 --> 00:09:59.140]   It's a novel about a vampire
[00:09:59.140 --> 00:10:01.700]   who infects the blood of innocent girls.
[00:10:01.700 --> 00:10:05.060]   Bram Stoker had syphilis.
[00:10:05.060 --> 00:10:08.400]   Let me tell you guys something, all right?
[00:10:08.400 --> 00:10:10.880]   When you try and find life apart from God,
[00:10:10.880 --> 00:10:12.960]   when you like Victor Frankenstein,
[00:10:12.960 --> 00:10:15.480]   bestow animation upon a lifeless matter,
[00:10:15.480 --> 00:10:17.560]   in other words, when you try and make life exist
[00:10:17.560 --> 00:10:20.720]   where life doesn't exist, it always leads to death.
[00:10:20.720 --> 00:10:24.480]   There is no other life except for the life
[00:10:24.480 --> 00:10:25.960]   that God gives you and he loves you
[00:10:25.960 --> 00:10:28.480]   and so he's calling you into a relationship with him.
[00:10:28.480 --> 00:10:30.900]   Mary Shelley wrote an amazing book
[00:10:30.900 --> 00:10:32.020]   that you ought to go back and read
[00:10:32.020 --> 00:10:33.800]   'cause I know you didn't read it in high school.
[00:10:33.800 --> 00:10:35.380]   You ought to go back and read the book
[00:10:35.380 --> 00:10:36.500]   and you ought to read it through the lens
[00:10:36.500 --> 00:10:37.540]   of the girl who wrote it.
[00:10:37.540 --> 00:10:40.040]   When men lead in a way that seems right to men,
[00:10:40.040 --> 00:10:41.600]   it ruins my life.
[00:10:41.600 --> 00:10:43.700]   This woman was sexually tormented
[00:10:43.700 --> 00:10:46.660]   and she said, "Your monster has ruined my life.
[00:10:46.660 --> 00:10:48.000]   "It killed your first wife.
[00:10:48.000 --> 00:10:52.220]   "And it showed up on our wedding night and it's killing me."
[00:10:52.220 --> 00:10:53.940]   (whistles)
[00:10:53.940 --> 00:10:56.820]   Man, there is an enemy and you ought to know him
[00:10:56.820 --> 00:10:58.120]   and you ought to be on the alert
[00:10:58.120 --> 00:10:59.260]   and it is a hard story.
[00:10:59.260 --> 00:11:00.100]   Let me tell you something, man.
[00:11:00.100 --> 00:11:02.380]   If you don't believe there is an enemy that is out there,
[00:11:02.380 --> 00:11:04.080]   you won't resist him.
[00:11:04.080 --> 00:11:07.420]   You can't resist what you don't believe exists.
[00:11:07.420 --> 00:11:09.620]   And when you're not sober and on the alert
[00:11:09.620 --> 00:11:11.060]   because you don't know that there's an adversary
[00:11:11.060 --> 00:11:12.900]   who wants to destroy you or when you think
[00:11:12.900 --> 00:11:14.800]   you need to fight him in a way that you shouldn't fight him
[00:11:14.800 --> 00:11:16.820]   because you've bought into some myth,
[00:11:16.820 --> 00:11:20.280]   you're gonna get your clock cleaned.
[00:11:20.280 --> 00:11:21.620]   So we're gonna give you some truth tonight.
[00:11:21.620 --> 00:11:25.520]   I'm gonna give you seven truths to defeat the liar.
[00:11:25.520 --> 00:11:26.360]   Are you ready?
[00:11:26.540 --> 00:11:27.380]   Let's go.
[00:11:27.380 --> 00:11:33.620]   Number one, there is no secret about what's coming
[00:11:33.620 --> 00:11:36.300]   or who it's coming from.
[00:11:36.300 --> 00:11:38.900]   Now this is really important.
[00:11:38.900 --> 00:11:40.300]   The very first thing I'm gonna tell you
[00:11:40.300 --> 00:11:42.060]   is that what's coming is a lie.
[00:11:42.060 --> 00:11:46.100]   You guys don't probably sing a lot of hymns anymore.
[00:11:46.100 --> 00:11:46.940]   That's okay.
[00:11:46.940 --> 00:11:48.260]   We sing different kinds of hymns.
[00:11:48.260 --> 00:11:51.020]   We sing beautiful music that focuses on the goodness of God
[00:11:51.020 --> 00:11:52.980]   and we learn about God's character and nature.
[00:11:52.980 --> 00:11:54.460]   There was a guy, you're gonna hear more about him
[00:11:54.460 --> 00:11:56.600]   because 500 years ago this October,
[00:11:56.600 --> 00:11:58.120]   we're gonna celebrate what he did
[00:11:58.120 --> 00:12:03.120]   where he posted his thesis on a door in 1517.
[00:12:03.120 --> 00:12:04.960]   Is that right?
[00:12:04.960 --> 00:12:06.800]   No, let's go back in 500 minus.
[00:12:06.800 --> 00:12:07.640]   Yeah, that's right.
[00:12:07.640 --> 00:12:11.160]   1517 in Wittenberg, all right?
[00:12:11.160 --> 00:12:13.400]   He put his 95 thesis up there
[00:12:13.400 --> 00:12:15.920]   and that 95 thesis was 95 things wrong
[00:12:15.920 --> 00:12:19.080]   with the way men are representing God on earth.
[00:12:19.080 --> 00:12:20.600]   Martin Luther.
[00:12:20.600 --> 00:12:22.120]   Martin Luther wrote a song called
[00:12:22.120 --> 00:12:24.920]   "A Mighty Fortress is Our God."
[00:12:24.920 --> 00:12:28.560]   And in that song, he talks about our enemy, the devil.
[00:12:28.560 --> 00:12:32.840]   And he says in there, "One single word shall fell him."
[00:12:32.840 --> 00:12:36.840]   You know what the single word is that shall fell the enemy?
[00:12:36.840 --> 00:12:42.360]   It's not be gone 'cause that's two words, all right?
[00:12:42.360 --> 00:12:45.360]   It's liar.
[00:12:45.360 --> 00:12:48.200]   Liar.
[00:12:48.200 --> 00:12:49.840]   That's the word Luther had in mind.
[00:12:50.840 --> 00:12:54.320]   'Cause Luther knew it's the truth that will set you free.
[00:12:54.320 --> 00:12:55.440]   Let me just tell you something.
[00:12:55.440 --> 00:12:58.520]   If you think your interaction with the enemy
[00:12:58.520 --> 00:12:59.800]   is a power encounter,
[00:12:59.800 --> 00:13:01.640]   you're gonna look to bring power to bear.
[00:13:01.640 --> 00:13:03.480]   It's not a power encounter.
[00:13:03.480 --> 00:13:05.000]   It is a truth encounter.
[00:13:05.000 --> 00:13:07.220]   This is so significant, okay?
[00:13:07.220 --> 00:13:08.780]   This is the thing you gotta understand.
[00:13:08.780 --> 00:13:11.400]   There should be no surprise about what's coming
[00:13:11.400 --> 00:13:12.500]   or who it's coming from.
[00:13:12.500 --> 00:13:14.040]   What's coming is a lie.
[00:13:14.040 --> 00:13:14.960]   He is a liar.
[00:13:14.960 --> 00:13:16.200]   He's been that way from the beginning.
[00:13:16.200 --> 00:13:18.000]   John chapter eight, verse 44.
[00:13:18.000 --> 00:13:21.200]   "You," he says, "to false religious teachers,
[00:13:21.200 --> 00:13:24.220]   "some of whom today exist and teach you the wrong way
[00:13:24.220 --> 00:13:25.960]   "to do war against the enemy."
[00:13:25.960 --> 00:13:28.920]   Jesus is saying to these guys,
[00:13:28.920 --> 00:13:31.040]   "You are of your father, the devil,
[00:13:31.040 --> 00:13:33.520]   "and you want to do the desires of your father.
[00:13:33.520 --> 00:13:35.520]   "He was a murderer from the beginning.
[00:13:35.520 --> 00:13:38.220]   "He came to steal, kill, and destroy.
[00:13:38.220 --> 00:13:39.660]   "And he does not stand in the truth
[00:13:39.660 --> 00:13:41.340]   "because there is no truth in him.
[00:13:41.340 --> 00:13:43.740]   "Whenever he speaks, he speaks a lie.
[00:13:43.740 --> 00:13:45.400]   "He speaks from his own nature,
[00:13:45.400 --> 00:13:48.120]   "for he is a liar and the father of lies."
[00:13:48.120 --> 00:13:51.140]   Which means whenever somebody starts to tell you something
[00:13:51.140 --> 00:13:53.360]   about this is where life can be found,
[00:13:53.360 --> 00:13:55.820]   whether it's with a poem and a rose,
[00:13:55.820 --> 00:13:59.520]   or sweet seduction or a soft caress,
[00:13:59.520 --> 00:14:00.920]   what you wanna do is ask,
[00:14:00.920 --> 00:14:04.660]   "Is this action being informed by the author of love
[00:14:04.660 --> 00:14:06.120]   "and the God who cares for me
[00:14:06.120 --> 00:14:08.640]   "and withholds no good things from those who love him?"
[00:14:08.640 --> 00:14:11.620]   If you cannot trace back what this individual is doing
[00:14:11.620 --> 00:14:15.900]   to the word of God, you can be sure he is selling a lie.
[00:14:15.900 --> 00:14:17.060]   And if you follow it,
[00:14:17.060 --> 00:14:20.000]   you're gonna find what Mary Shelley found,
[00:14:20.000 --> 00:14:21.480]   that that man who says he loves you,
[00:14:21.480 --> 00:14:24.500]   that romantic poet who is sweeping you down a current
[00:14:24.500 --> 00:14:26.860]   of a relationship is going to be a monster
[00:14:26.860 --> 00:14:28.060]   and it will destroy you.
[00:14:28.060 --> 00:14:34.160]   What is coming is a lie.
[00:14:34.160 --> 00:14:35.660]   God isn't good, his word's not true.
[00:14:35.660 --> 00:14:37.140]   Disobeying him is not that big a deal.
[00:14:37.140 --> 00:14:39.660]   Go back, he shows up in your Bible in Genesis 3,
[00:14:39.660 --> 00:14:40.540]   and that's what he does.
[00:14:40.540 --> 00:14:42.260]   He challenges the truth of God's word,
[00:14:42.260 --> 00:14:43.700]   he challenges your knowledge of it,
[00:14:43.700 --> 00:14:44.620]   and you're vulnerable to him
[00:14:44.620 --> 00:14:46.220]   if you don't know what truth is.
[00:14:46.220 --> 00:14:49.380]   He challenges the idea of judgment,
[00:14:49.380 --> 00:14:52.360]   he challenges the idea that God cares about you,
[00:14:52.360 --> 00:14:54.120]   because he is a liar.
[00:14:54.120 --> 00:14:59.020]   What is coming, what is coming from him is temptation.
[00:14:59.020 --> 00:15:00.940]   And it's coming to your flesh,
[00:15:00.940 --> 00:15:04.020]   which because you are a son of Adam or a daughter of Eve,
[00:15:04.020 --> 00:15:05.520]   your flesh is corrupted,
[00:15:05.520 --> 00:15:07.940]   which means we're all born with a sin nature.
[00:15:07.940 --> 00:15:09.060]   Now, this is really important.
[00:15:09.060 --> 00:15:13.940]   We live in a fallen world that is inhabited by a deceiver,
[00:15:13.940 --> 00:15:15.860]   and our flesh is corrupted.
[00:15:15.860 --> 00:15:17.020]   Let me say that again.
[00:15:17.020 --> 00:15:20.660]   We live in a fallen world that is run
[00:15:20.660 --> 00:15:23.100]   and that is inhabited by a deceiver
[00:15:23.100 --> 00:15:24.660]   underneath God's sovereignty.
[00:15:24.660 --> 00:15:29.660]   God gave Satan the ability to be present on earth,
[00:15:29.660 --> 00:15:34.100]   but he gave us the ability to have dominion over the earth.
[00:15:34.100 --> 00:15:36.220]   He is the prince of this world,
[00:15:36.220 --> 00:15:38.780]   but we serve the king of all creation.
[00:15:38.780 --> 00:15:40.420]   And so as servants of that king,
[00:15:40.420 --> 00:15:44.020]   we don't have to listen to some little local prince.
[00:15:44.020 --> 00:15:47.180]   He says, if you do, then you will live on this world
[00:15:47.180 --> 00:15:50.460]   that I wanted you to be a vice-regent on, a son of the king,
[00:15:50.460 --> 00:15:52.080]   you will live in bondage to him,
[00:15:52.080 --> 00:15:53.740]   and it will not go well with you.
[00:15:53.740 --> 00:15:55.940]   So don't buy his lies.
[00:15:55.940 --> 00:15:57.180]   We've bought his lies,
[00:15:57.180 --> 00:16:00.580]   and we have handed down one generation to another
[00:16:00.580 --> 00:16:03.280]   a corrupt soul, a sin nature.
[00:16:03.280 --> 00:16:04.420]   Now watch this.
[00:16:04.420 --> 00:16:07.380]   In this world inhabited by a deceiver,
[00:16:07.380 --> 00:16:08.620]   with our corrupt flesh,
[00:16:08.620 --> 00:16:11.100]   which we inherited from our father and mother,
[00:16:11.100 --> 00:16:13.740]   and we have well-established for the next generation
[00:16:13.740 --> 00:16:14.740]   to inherit from us,
[00:16:14.740 --> 00:16:20.580]   in a world that is broken and runs according to this prince
[00:16:20.580 --> 00:16:22.620]   and rebels against God,
[00:16:22.620 --> 00:16:25.780]   we are told, hey, you're going to be tempted.
[00:16:25.780 --> 00:16:27.460]   Now this is James writing to the church,
[00:16:27.460 --> 00:16:28.420]   so check this out.
[00:16:28.420 --> 00:16:30.260]   He says this in James 1:13,
[00:16:30.260 --> 00:16:31.580]   let no one say when he is tempted,
[00:16:31.580 --> 00:16:32.840]   I am being tempted by God,
[00:16:32.840 --> 00:16:35.120]   for God himself cannot be tempted by evil.
[00:16:37.160 --> 00:16:39.180]   And he himself doesn't tempt anyone.
[00:16:39.180 --> 00:16:40.740]   God doesn't tempt anyone.
[00:16:40.740 --> 00:16:45.100]   But each one is tempted when the scripture says
[00:16:45.100 --> 00:16:50.100]   he is carried away and is enticed by his own fallen nature,
[00:16:50.100 --> 00:16:53.940]   his own desire to find life apart from God,
[00:16:53.940 --> 00:16:57.060]   his own desire to bestow animation,
[00:16:57.060 --> 00:17:00.580]   to give life where life was not spoken to exist by God.
[00:17:00.580 --> 00:17:04.380]   And when we, in our arrogance and belief
[00:17:04.380 --> 00:17:05.220]   that we don't need God,
