
[00:00:00.000 --> 00:00:22.000]   (music)
[00:06:13.000 --> 00:06:19.000]   Book of Judges is essentially a story that talks about the people of God in the Old Testament. And it was a time when there was no king in Israel.
[00:06:19.000 --> 00:06:28.000]   There's a verse inside of the book that says, "In those days, there was no king in Israel. Everyone did what was right in their own eyes." It's basically a time period before there were kings.
[00:06:28.000 --> 00:06:34.000]   And God would raise up these things called judges. Like we've said before, a judge in ancient Israel was essentially a deliverer.
[00:06:34.000 --> 00:06:42.000]   It wasn't like we think a judge, Judge Judy, got the gown on. It was a person who would show up and God would deliver his people through a judge.
[00:06:42.000 --> 00:06:52.000]   And the story we're going to look at comes from not the book of Judges tonight, but the book of Ruth, which we're told in the very first verse of this book.
[00:06:52.000 --> 00:06:57.000]   So stay with me. The very first verse of the book says, "This took place in the time when judges ruled Israel."
[00:06:57.000 --> 00:07:04.000]   In fact, many scholars believe that Ruth, this love story, if you will, was originally a part of the book of Judges.
[00:07:04.000 --> 00:07:11.000]   And it's so sharply distinct from the book of Judges that they were like, "We should separate this," because the book of Judges is like total chaos, carnage, war.
[00:07:11.000 --> 00:07:18.000]   It's like Braveheart. And at some point they were like, "We should separate this because this is like Braveheart and this is like the notebook."
[00:07:18.000 --> 00:07:28.000]   So we're going to make these two different books. And so tonight we're going to take a break from Braveheart and look at the story, if you will, of the book of Ruth, of the notebook, as it were.
[00:07:28.000 --> 00:07:32.000]   And we're going to learn three principles of three components that are always a part of real love.
[00:07:32.000 --> 00:07:36.000]   So we'll be in Ruth, chapter one. I'm going to fly through. I'm going to tell the story and then give three takeaways.
[00:07:36.000 --> 00:07:40.000]   So we're going to go through four chapters of the book of the Bible, and I'll summarize some of that.
[00:07:40.000 --> 00:07:44.000]   We will fly. If you do not have some time in God's Word today, you are about to get it.
[00:07:44.000 --> 00:07:48.000]   So let's go. Verse one of chapter one in Ruth.
[00:07:48.000 --> 00:07:54.000]   "In the days when judges ruled in Israel, a severe famine came upon the land."
[00:07:54.000 --> 00:07:57.000]   So severe famine shows up. This is the first thing we're told.
[00:07:57.000 --> 00:08:06.000]   "So a man from Bethlehem in Judah left his home and they went to live in the country of Moab, taking his wife and his two sons."
[00:08:06.000 --> 00:08:11.000]   Here's all you need to know about Moab. Moab. Who lived in Moab? The Moabites, of course.
[00:08:11.000 --> 00:08:14.000]   Who were the Moabites? They weren't exactly great people.
[00:08:14.000 --> 00:08:19.000]   They were a people who worshiped a God that demanded child sacrifice.
[00:08:19.000 --> 00:08:21.000]   They were the enemies of the people of God.
[00:08:21.000 --> 00:08:27.000]   But for whatever reason, really just because of the famine, this guy we're told, our story begins with a man picking up and moving to the country of Moab.
[00:08:27.000 --> 00:08:30.000]   He shouldn't have done it, but here we go. It begins the story.
[00:08:30.000 --> 00:08:33.000]   "He takes with him his wife, whose name is Naomi.
[00:08:33.000 --> 00:08:38.000]   And they have two sons and they take with them, they all pick up, they move over to the country of Moab.
[00:08:38.000 --> 00:08:41.000]   While they're in Moab, something very quickly happens.
[00:08:41.000 --> 00:08:47.000]   The sons end up getting married to two Moabite women.
[00:08:47.000 --> 00:08:51.000]   And shortly after that, their father dies.
[00:08:51.000 --> 00:08:59.000]   And then it says about ten years go by, they've married these pagan women, and we're told next that the two sons die.
[00:08:59.000 --> 00:09:06.000]   So Naomi, the mom, remember she was the mom, she had two sons, she had a husband, her husband dies, and then her two children die, her two sons die.
[00:09:06.000 --> 00:09:11.000]   And she's left with just her and these two women who are not even related to her other than through the sons.
[00:09:11.000 --> 00:09:14.000]   So they were daughters-in-law and now they're just women.
[00:09:14.000 --> 00:09:18.000]   And here's why that's significant. If you're Naomi in that time, this was a big deal.
[00:09:18.000 --> 00:09:23.000]   Like there wasn't 401Ks, there wasn't fidelity, there wasn't any sort of like here's your IRA, put it in this.
[00:09:23.000 --> 00:09:26.000]   The way that you'd had retirement was you had a child.
[00:09:26.000 --> 00:09:30.000]   And you would basically say, "You're my retirement fund, you're going to take care of me when I get old."
[00:09:30.000 --> 00:09:35.000]   And so when you lose your children, this is a big deal, especially when you're an older woman like Naomi was.
[00:09:35.000 --> 00:09:40.000]   So she looks at her two formerly daughters-in-law and she says, "Hey, here's the deal. I'm old, I can't do anything for you.
[00:09:40.000 --> 00:09:45.000]   I need to go back to Israel, to my homeland, and you guys should stay here and figure it out.
[00:09:45.000 --> 00:09:50.000]   And go back to your own families and maybe you can get married again, you're still relatively young."
[00:09:50.000 --> 00:09:55.000]   So there's two women, one of them named Ruth, that she says this to, the other named Orpah.
[00:09:55.000 --> 00:09:57.000]   An unfortunate name, but here we go.
[00:09:57.000 --> 00:10:01.000]   So Orpah looks at her and she's like, "No, we can't leave you, that would be just not good.
[00:10:01.000 --> 00:10:06.000]   We need to stay here for you." And she's like, "No, I insist." And Orpah's like, "Deuces." And she leaves.
[00:10:06.000 --> 00:10:12.000]   And Ruth, we're told, is steadfast and just says, "Hey, no, there's no way I'm leaving you.
[00:10:12.000 --> 00:10:13.000]   Who would care for you? Who's going to protect you?"
[00:10:13.000 --> 00:10:19.000]   And she introduces a line that if you've been in any church wedding somewhere, you probably have heard this line.
[00:10:19.000 --> 00:10:21.000]   It's a very beautiful line and it's this.
[00:10:21.000 --> 00:10:27.000]   Ruth says in verse 16 of chapter 1, "Don't ask me to leave or turn my back.
[00:10:27.000 --> 00:10:31.000]   Wherever you go, I will go. Where you live, I will live.
[00:10:31.000 --> 00:10:36.000]   Your people will be my people and your God will be my God."
[00:10:36.000 --> 00:10:39.000]   And so Naomi says, "If you insist, here we go."
[00:10:39.000 --> 00:10:43.000]   They head back and head back towards the town of Bethlehem.
[00:10:43.000 --> 00:10:47.000]   If you know the Bible or the story of Jesus, where he was born, the head of the home of Bethlehem.
[00:10:47.000 --> 00:10:49.000]   That's where they were from originally.
[00:10:49.000 --> 00:10:53.000]   And it says that they get there, Ruth and Naomi and the people of Bethlehem are like, "Dude, Naomi's back.
[00:10:53.000 --> 00:10:56.000]   It's been 10 years, it's been a minute. Where you been?"
[00:10:56.000 --> 00:10:59.000]   And she says, "Don't call me Naomi."
[00:10:59.000 --> 00:11:01.000]   I love the Bible because it's so honest.
[00:11:01.000 --> 00:11:04.000]   She says, "Call me Mara."
[00:11:04.000 --> 00:11:07.000]   Because God, which means bitter.
[00:11:07.000 --> 00:11:11.000]   Because my life has become bitter.
[00:11:11.000 --> 00:11:16.000]   And they set up shop, Ruth and Mara, bitter.
[00:11:16.000 --> 00:11:20.000]   And we're told that they have returned at the time of the harvest.
[00:11:20.000 --> 00:11:25.000]   So they kind of go to work and they set up shop and they're like, "Man, we've got to get something to eat."
[00:11:25.000 --> 00:11:30.000]   And they're walking around and so one day Ruth says, "Hey Naomi, I'm going to go get us some food.
[00:11:30.000 --> 00:11:32.000]   It's the time of the harvest, means there's crop, there's grains out there.
[00:11:32.000 --> 00:11:34.000]   I'm going to go try to find us something to eat."
[00:11:34.000 --> 00:11:36.000]   We're told this in verse 2.
[00:11:36.000 --> 00:11:39.000]   So one day, verse 2 of chapter 2.
[00:11:39.000 --> 00:11:45.000]   "Ruth, the Moabite, said to Naomi, 'Let me go into the harvest fields and pick up some of the stalks of grains
[00:11:45.000 --> 00:11:49.000]   left behind by anyone who's kind enough to let me do it.'
[00:11:49.000 --> 00:11:51.000]   Naomi replied, 'All right, my daughter.'
[00:11:51.000 --> 00:11:53.000]   So she went ahead."
[00:11:53.000 --> 00:11:57.000]   So basically in that time, if you were a farmer, God, because he cared about the poor, and still does,
[00:11:57.000 --> 00:12:00.000]   God would say, "Hey, if you're a farmer, there's certain rules to farming.
[00:12:00.000 --> 00:12:02.000]   You can't pick up all of your crops.
[00:12:02.000 --> 00:12:06.000]   You basically have to leave some, a certain amount, for if poor people are walking through the land,
[00:12:06.000 --> 00:12:10.000]   they can take some of your food and they can take, so they have something to eat."
[00:12:10.000 --> 00:12:13.000]   It was God's first welfare system introduced, if you would.
[00:12:13.000 --> 00:12:16.000]   And so Ruth says, "Hey, I'm going to go get some of that food.
[00:12:16.000 --> 00:12:18.000]   I know that God has commanded that they're going to do it."
[00:12:18.000 --> 00:12:21.000]   She heads over to a field of a certain farmer.
[00:12:21.000 --> 00:12:25.000]   So Ruth went about to get her grain behind the harvesters,
[00:12:25.000 --> 00:12:31.000]   and as it happened, she found herself working in a field that belonged to Boaz,
[00:12:31.000 --> 00:12:34.000]   the relative of her father-in-law, Elimelech.
[00:12:34.000 --> 00:12:38.000]   Here we meet our Don Juan and our bachelor.
[00:12:38.000 --> 00:12:41.000]   Boaz, we're told, is the owner of this land.
[00:12:41.000 --> 00:12:44.000]   She shows up, she's picking out the wheat grain, and she's hanging out there.
[00:12:44.000 --> 00:12:46.000]   We're told that he's also a family member.
[00:12:46.000 --> 00:12:49.000]   In other words, Ruth's former husband that died,
[00:12:49.000 --> 00:12:51.000]   this was like one of his distant family members.
[00:12:51.000 --> 00:12:53.000]   So he's kind of in that clan and in the party.
[00:12:53.000 --> 00:12:55.000]   She's walking through the fields, picking up grain, hanging out,
[00:12:55.000 --> 00:12:57.000]   and the love story begins.
[00:12:57.000 --> 00:13:00.000]   And as she's doing that, we're told that, verse 5,
[00:13:00.000 --> 00:13:04.000]   "Boaz looked out and he asked his foreman,
[00:13:04.000 --> 00:13:10.000]   'Who is that woman over there, and who does she belong to?'"
[00:13:10.000 --> 00:13:15.000]   Translation, insert, "How you doing?" from "Joey at Friend Style."
[00:13:15.000 --> 00:13:19.000]   She's picking up grains, looking around, and he's like,
[00:13:19.000 --> 00:13:23.000]   "That girl is fine. I have not seen her around here before.
[00:13:23.000 --> 00:13:26.000]   Who is that?" He's told that she's Ruth,
[00:13:26.000 --> 00:13:30.000]   and she's the one who's moved here and is caring for Naomi.
[00:13:30.000 --> 00:13:34.000]   So Boaz works up some strength, goes over, puts on the farmer flirt,
[00:13:34.000 --> 00:13:36.000]   and he decides that, "I'm going to ask you to go on a date."
[00:13:36.000 --> 00:13:38.000]   They have their first date. He tells us they sit down with grain.
[00:13:38.000 --> 00:13:40.000]   This is fascinating, the detail that it goes into.
[00:13:40.000 --> 00:13:42.000]   They sit down with grain, and they're sitting there
[00:13:42.000 --> 00:13:44.000]   and they're having roasted bread with oil and vinegar.
[00:13:44.000 --> 00:13:46.000]   Think macaroni grill. They're just sitting there.
[00:13:46.000 --> 00:13:47.000]   He's like, "So where are you from?"
[00:13:47.000 --> 00:13:49.000]   They begin to talk, and they're eating this meal.
[00:13:49.000 --> 00:13:51.000]   We're told that Boaz just lavishes food on her.
[00:13:51.000 --> 00:13:53.000]   Of course, she probably had been hungry.
[00:13:53.000 --> 00:13:55.000]   They'd been a part of a famine. He's giving her food.
[00:13:55.000 --> 00:13:57.000]   At the end of the meal, he's like, "Here's 40 pounds of food.
[00:13:57.000 --> 00:14:00.000]   Take this home to your mother-in-law. We're going to take care of you."
[00:14:00.000 --> 00:14:04.000]   He says, "Anytime you want to pick grain, you come to this field,
[00:14:04.000 --> 00:14:06.000]   and you can have all the grain that you want.
[00:14:06.000 --> 00:14:09.000]   Anytime that you come to get water, I've got you covered with water."
[00:14:09.000 --> 00:14:12.000]   He's putting it on hard right now. Boaz is going extra.
[00:14:12.000 --> 00:14:17.000]   He's over there, and she's like, "Man, why are you being so kind to me?"
[00:14:17.000 --> 00:14:19.000]   He's like, "Not only that, I'm going to protect you.
[00:14:19.000 --> 00:14:21.000]   I've told all my guys, 'Protect this woman.
[00:14:21.000 --> 00:14:23.000]   If she comes here, come here because I'll protect you.'
[00:14:23.000 --> 00:14:26.000]   I've told anybody they lay a hand on you, they are messing with me.
[00:14:26.000 --> 00:14:29.000]   You come back to this field." She says, "Why are you being so kind?"
[00:14:29.000 --> 00:14:32.000]   He says, "Because I've heard of the kindness and the loyalty
[00:14:32.000 --> 00:14:34.000]   that you have shown to your family."
[00:14:34.000 --> 00:14:36.000]   Here's verse 10. I'll read it.
[00:14:36.000 --> 00:14:38.000]   "But Ruth fell at his feet and thanked him warmly.
[00:14:38.000 --> 00:14:40.000]   'What have I done to deserve such kindness?
[00:14:40.000 --> 00:14:42.000]   I'm only a foreigner.' And he said, 'Yes, I know.
[00:14:42.000 --> 00:14:45.000]   But I know about everything you've done for your mother-in-law
[00:14:45.000 --> 00:14:47.000]   since the death of your husband.
[00:14:47.000 --> 00:14:49.000]   And I've heard how you left your father and your mother
[00:14:49.000 --> 00:14:51.000]   and your own land to live here among strangers.
[00:14:51.000 --> 00:14:53.000]   May the Lord, the God of Israel,
[00:14:53.000 --> 00:14:57.000]   under whose wings you have come to take refuge,
[00:14:57.000 --> 00:15:01.000]   reward you fully for what you have done.'"
[00:15:01.000 --> 00:15:03.000]   So she loads her up. She heads home with food.
[00:15:03.000 --> 00:15:05.000]   She gets home that night, and she begins to say,
[00:15:05.000 --> 00:15:08.000]   "Man, I met this guy." And Naomi's like, "Where did you get all this food?
[00:15:08.000 --> 00:15:10.000]   This is unbelievable." She's carrying a grocery cart
[00:15:10.000 --> 00:15:12.000]   full of just all types of loaves of bread.
[00:15:12.000 --> 00:15:14.000]   And she has--it's probably not loaves of bread, but it's a lot of food.
[00:15:14.000 --> 00:15:16.000]   And we're told that she comes home, and Naomi goes,
[00:15:16.000 --> 00:15:18.000]   "Where did you get all this food?" And Ruth said,
[00:15:18.000 --> 00:15:21.000]   "There was this guy named Boaz, and he gave me all this food."
[00:15:21.000 --> 00:15:25.000]   And Naomi goes, "Boaz? I know Boaz.
[00:15:25.000 --> 00:15:28.000]   He is one of our family relatives.
[00:15:28.000 --> 00:15:30.000]   He is a potential family redeemer."
[00:15:30.000 --> 00:15:33.000]   I'll explain what that means. But essentially, she says,
[00:15:33.000 --> 00:15:35.000]   "Hey, he is a potential option for you, girl.
[00:15:35.000 --> 00:15:37.000]   We got a chance."
[00:15:37.000 --> 00:15:39.000]   And she goes into matchmaker mode.
[00:15:39.000 --> 00:15:42.000]   Anybody have a mom that's like, "Hey, when are you going to get married?"
[00:15:42.000 --> 00:15:44.000]   This is what Naomi goes into.
[00:15:44.000 --> 00:15:48.000]   And she begins to think, "Oh, man, we're going to make this happen."
[00:15:48.000 --> 00:15:52.000]   She begins to play matchmaker like any good mom would do in her life.
[00:15:52.000 --> 00:15:55.000]   So they're beginning to talk. Basically, a family redeemer.
[00:15:55.000 --> 00:15:57.000]   What that means was at that time in Israel, God had said
[00:15:57.000 --> 00:16:02.000]   that if someone marries--if two people get married and the husband dies,
[00:16:02.000 --> 00:16:05.000]   that a close relative, if they have no children,
[00:16:05.000 --> 00:16:10.000]   that a close relative can marry and should marry the woman
[00:16:10.000 --> 00:16:14.000]   so as to continue the legacy of that family, to care for the land,
[00:16:14.000 --> 00:16:16.000]   to care for their estate and all of that.
[00:16:16.000 --> 00:16:19.000]   And certain family members were designated as family redeemers, if you will.
[00:16:19.000 --> 00:16:21.000]   That's the term. It was a part of the law.
[00:16:21.000 --> 00:16:25.000]   But pointing, he basically is just on the short list or on the list of like,
[00:16:25.000 --> 00:16:28.000]   "Man, he could be your beau, your Boaz."
[00:16:28.000 --> 00:16:30.000]   So she goes to work. She begins to plan.
[00:16:30.000 --> 00:16:32.000]   She goes back day after day.
[00:16:32.000 --> 00:16:35.000]   She's going there every single day getting food, like, "Hey, how you doing?"
[00:16:35.000 --> 00:16:38.000]   And one day, Naomi--I love this. Dude, this is so great.
[00:16:38.000 --> 00:16:41.000]   This is gold. This is free, people. I'm having fun if no one else is.
[00:16:41.000 --> 00:16:43.000]   Naomi tells her, "Here's what I want you to do. I got the plan."
[00:16:43.000 --> 00:16:46.000]   Hits her one day. She says, "Ruth, here's what we're going to do.
[00:16:46.000 --> 00:16:49.000]   I've come up with a plan. I need you to take a shower."
[00:16:49.000 --> 00:16:50.000]   [laughter]
[00:16:50.000 --> 00:16:52.000]   It's true. It says, "I need you to clean up.
[00:16:52.000 --> 00:16:55.000]   I need you to put on your nicest clothes and put on some perfume
[00:16:55.000 --> 00:16:57.000]   so you don't smell like the field, okay?
[00:16:57.000 --> 00:17:00.000]   And tonight, you're going to go to Boaz's house,
[00:17:00.000 --> 00:17:02.000]   and he's going to be laying down.
[00:17:02.000 --> 00:17:05.000]   He's going to be under the covers, and I want you to go up,
[00:17:05.000 --> 00:17:07.000]   and you're going to pull and uncover his feet."
[00:17:07.000 --> 00:17:11.000]   Side note, not prescriptive or not telling you to do this.
[00:17:11.000 --> 00:17:13.000]   This is not something a girl should leave here and be like,
[00:17:13.000 --> 00:17:15.000]   "The application tonight, moral of the story,
[00:17:15.000 --> 00:17:19.000]   break into a guy's home, pull up the covers on his feet, and lay there."
[00:17:19.000 --> 00:17:20.000]   [laughter]
[00:17:20.000 --> 00:17:22.000]   It was part of the custom of the day.
[00:17:22.000 --> 00:17:25.000]   So she says, "Hey, you're going to go. You're going to lay at his feet.
[00:17:25.000 --> 00:17:27.000]   You're going to pull back the covers and lay at his feet,
[00:17:27.000 --> 00:17:29.000]   and when he awakes, you're basically going to propose."
[00:17:29.000 --> 00:17:30.000]   She's like, "Are you sure that'll work?"
[00:17:30.000 --> 00:17:33.000]   She's like, "It'll work. Just trust me. Here's the perfume."
[00:17:33.000 --> 00:17:36.000]   She goes to his house, and it was just a part of the custom of the day.
[00:17:36.000 --> 00:17:38.000]   So Boaz is sleeping. We're told that she pulls back the covers.
[00:17:38.000 --> 00:17:41.000]   She lays at his feet, which essentially was kind of a sign of submission,
[00:17:41.000 --> 00:17:44.000]   like, "Hey, would you be willing if I come underneath your care?"
[00:17:44.000 --> 00:17:46.000]   And we're told that Boaz--she's laying down, sleeping there,
[00:17:46.000 --> 00:17:49.000]   and he wakes up in the middle of the night and says, "Who is at my feet?"
[00:17:49.000 --> 00:17:51.000]   Of course, it's got to be a little freaky.
[00:17:51.000 --> 00:17:52.000]   And he's like, "Who is that?"
[00:17:52.000 --> 00:17:56.000]   And she says, "Hey, it's me, Ruth," and responds with this.
[00:17:56.000 --> 00:17:58.000]   "Who are you?" he asked.
[00:17:58.000 --> 00:18:00.000]   "I am your servant, Ruth.
[00:18:00.000 --> 00:18:05.000]   Spread the corner of your covering over me, for you are my family redeemer."
[00:18:05.000 --> 00:18:08.000]   So basically what she does in this moment is she says,
[00:18:08.000 --> 00:18:11.000]   "Hey, will you take me underneath your care? Will you marry me?"
[00:18:11.000 --> 00:18:14.000]   She basically says, "Hey, if you like it, then you should have put a ring on it,
[00:18:14.000 --> 00:18:17.000]   and you should put a ring on it right now. Would you like to?"
[00:18:17.000 --> 00:18:18.000]   That's what she does.
[00:18:18.000 --> 00:18:23.000]   And Boaz, we're told, then goes into like, "Man, I'm--wow. Oh, man, me?
[00:18:23.000 --> 00:18:26.000]   This is amazing. Okay, well, hey, yes, I am close enough to marry you,
[00:18:26.000 --> 00:18:29.000]   and you know what? Let's do it."
[00:18:29.000 --> 00:18:32.000]   And then it hits him. There's a problem.
[00:18:32.000 --> 00:18:35.000]   So this love story--no love story is good without some little twist inside of it.
[00:18:35.000 --> 00:18:42.000]   He realizes there's a closer family relative that would have the first right of refusal
[00:18:42.000 --> 00:18:44.000]   in line to get married to you before me.
[00:18:44.000 --> 00:18:46.000]   So he's single. He's been waiting to get married,
[00:18:46.000 --> 00:18:48.000]   and he's finally got his girl in front of him, but then he realizes,
[00:18:48.000 --> 00:18:52.000]   "Oh, no, there's someone else who--they have the first right. I have to ask them."
[00:18:52.000 --> 00:18:56.000]   So he goes to that guy, this other family kinsman or this other family redeemer,
[00:18:56.000 --> 00:18:59.000]   and he goes to him, and he begins to say, "Hey, there's this woman in town.
[00:18:59.000 --> 00:19:02.000]   You know, she's pretty homey. I wouldn't want to have anything to do with her,
[00:19:02.000 --> 00:19:04.000]   but, you know--" He doesn't say that, but you've got to be thinking.
[00:19:04.000 --> 00:19:06.000]   He's thinking it, like, "Hey, yeah, you know, you could.
[00:19:06.000 --> 00:19:09.000]   I wouldn't probably, but would you like to?"
[00:19:09.000 --> 00:19:13.000]   And basically, he explains to the guy, "Do you want to marry Ruth
[00:19:13.000 --> 00:19:16.000]   and continue on their family legacy?"
[00:19:16.000 --> 00:19:18.000]   And the guy's like, "Eh, I'm okay."
[00:19:18.000 --> 00:19:21.000]   And he basically said that, "I don't want you. That would come at too much cost.
[00:19:21.000 --> 00:19:24.000]   I don't want to pay that price. It's too risky. I'm not really interested."
[00:19:24.000 --> 00:19:28.000]   Moves on. So Boaz is like, "Look, I guess if I have to,
[00:19:28.000 --> 00:19:31.000]   I'll step up and play ball, and I'll marry her."
[00:19:31.000 --> 00:19:35.000]   And probably dances home, and he decides, "Hey, we're going to get married."
[00:19:35.000 --> 00:19:39.000]   So the two of them finally are united together, and they get married,
[00:19:39.000 --> 00:19:42.000]   and here's what happens in verse 9 of chapter 4.
[00:19:42.000 --> 00:19:45.000]   "Then Boaz said to the elders and to the crowd,
[00:19:45.000 --> 00:19:47.000]   'Standing around, you are witnesses today.
[00:19:47.000 --> 00:19:52.000]   Today I have bought from Naomi all the property of Elimelech, Kilion, and Malon.'"
[00:19:52.000 --> 00:19:54.000]   That was the husband and the two sons.
[00:19:54.000 --> 00:19:59.000]   "'And with the land, I've acquired Ruth, the Moabite widow of Malon,
[00:19:59.000 --> 00:20:02.000]   to be my wife.
[00:20:02.000 --> 00:20:05.000]   This way she can have a son to carry on the family name of her dead husband
[00:20:05.000 --> 00:20:08.000]   and inherit the family property here in his hometown.
[00:20:08.000 --> 00:20:09.000]   You are all witnesses today.'"
[00:20:09.000 --> 00:20:12.000]   Verse 13, "So Boaz took Ruth into his home.
[00:20:12.000 --> 00:20:13.000]   She became his wife.
[00:20:13.000 --> 00:20:16.000]   When he slept with her, the Lord enabled her to become pregnant,
[00:20:16.000 --> 00:20:19.000]   and she gave birth to a son.
[00:20:19.000 --> 00:20:25.000]   The neighbor women," verse 17, "said, 'Now at last, Naomi has a son again.'
[00:20:25.000 --> 00:20:27.000]   And they named him Obed."
[00:20:27.000 --> 00:20:32.000]   So this was the baby boy, and Naomi's sitting there holding this now grandbaby
[00:20:32.000 --> 00:20:35.000]   that she never thought she was going to have, and they named him Obed.
[00:20:35.000 --> 00:20:40.000]   "Obed would grow up, and he would give birth to another son named Jesse.
[00:20:40.000 --> 00:20:45.000]   And Jesse would grow up and give birth to another son named David,
[00:20:45.000 --> 00:20:50.000]   who would become the great-great-great-great-great-great-grandfather of Jesus."
[00:20:50.000 --> 00:20:53.000]   The story not only ends with an amazing birth of a child in Bethlehem,
[00:20:53.000 --> 00:20:59.000]   but it foreshadows and points to another child that would be born in that same city later.
[00:20:59.000 --> 00:21:01.000]   But also inside of the story, we're given three indicators
[00:21:01.000 --> 00:21:04.000]   or three things that comprise real love.
[00:21:04.000 --> 00:21:07.000]   We're shown real love both by Ruth and by Boaz.
