
[00:00:00.000 --> 00:00:02.760]   (birds chirping)
[00:04:11.300 --> 00:04:14.340]   it was a Saturday morning and I was sleeping in,
[00:04:14.340 --> 00:04:17.020]   as you do when you're a senior in high school.
[00:04:17.020 --> 00:04:20.280]   And I'm just, I'm kind of in that half asleep,
[00:04:20.280 --> 00:04:21.580]   you know that?
[00:04:21.580 --> 00:04:23.680]   And all of a sudden, this is a true story.
[00:04:23.680 --> 00:04:28.680]   I'm in my room asleep, three masked men come into my room,
[00:04:28.680 --> 00:04:32.760]   jump on top of me, put duct tape over my mouth.
[00:04:32.760 --> 00:04:36.860]   They tie my hands together and they blindfold me.
[00:04:36.860 --> 00:04:39.420]   Now put yourself in that situation.
[00:04:39.420 --> 00:04:42.480]   I'm like, I didn't even know how to think.
[00:04:42.480 --> 00:04:44.520]   Do I fight, do I cry, do I scream?
[00:04:44.520 --> 00:04:46.580]   You know, and I, in this moment,
[00:04:46.580 --> 00:04:48.720]   they pick me up out of my bed
[00:04:48.720 --> 00:04:50.920]   and they start taking me out of my room.
[00:04:50.920 --> 00:04:52.860]   And as they're taking me out of my room,
[00:04:52.860 --> 00:04:55.780]   they bump my head against the wall.
[00:04:55.780 --> 00:04:59.080]   And I hear the voice of my mom say,
[00:04:59.080 --> 00:05:00.760]   be careful with his head.
[00:05:00.760 --> 00:05:02.720]   And I'm like, what?
[00:05:02.720 --> 00:05:07.400]   My mom is colluding with these attackers, you know?
[00:05:07.400 --> 00:05:09.240]   And they carry me down the stairs
[00:05:09.240 --> 00:05:12.380]   and they throw me into the back of a pickup truck.
[00:05:12.380 --> 00:05:16.720]   They close the pickup truck and then they start talking.
[00:05:16.720 --> 00:05:20.360]   And I hear, it's my friends, okay?
[00:05:20.360 --> 00:05:23.360]   And as I'm listening, I hear their voices
[00:05:23.360 --> 00:05:28.360]   and Kevin's there and Jacob's there and Connor's there.
[00:05:28.360 --> 00:05:34.280]   And then it hits me, uh-oh, Scott's not there.
[00:05:34.280 --> 00:05:35.880]   Now here's the problem.
[00:05:35.880 --> 00:05:38.400]   Every friend group has like that person
[00:05:38.400 --> 00:05:41.140]   who's kind of like the mom of the group, right?
[00:05:41.140 --> 00:05:43.640]   They like make sure that you guys have fun,
[00:05:43.640 --> 00:05:44.880]   but nobody dies.
[00:05:44.880 --> 00:05:46.960]   Okay, that was Scott, okay?
[00:05:46.960 --> 00:05:48.840]   Scott was a Boy Scout.
[00:05:48.840 --> 00:05:50.940]   Scott's now an ER doctor.
[00:05:50.940 --> 00:05:52.400]   And I always knew with Scott,
[00:05:52.400 --> 00:05:54.520]   we were gonna have fun, but no one was gonna die.
[00:05:54.520 --> 00:05:57.760]   The problem was I'm tied up in the back of the truck
[00:05:57.760 --> 00:05:59.680]   and Scott's not there.
[00:05:59.680 --> 00:06:03.320]   And then they start to pull out on my driveway
[00:06:03.320 --> 00:06:05.780]   and they go onto the highway.
[00:06:05.780 --> 00:06:09.080]   Guys, 70 miles an hour, I'm tied in the back,
[00:06:09.080 --> 00:06:12.840]   rolling around, just going, "Oh, Scott, where are you?"
[00:06:12.840 --> 00:06:17.020]   You know, and finally they pull into a parking lot.
[00:06:17.020 --> 00:06:20.400]   They drag me out of the car into this establishment.
[00:06:20.400 --> 00:06:22.900]   They sit me down, they rip off the blindfold
[00:06:22.900 --> 00:06:27.480]   and right in front of me is a girl holding a sign
[00:06:27.480 --> 00:06:30.080]   saying, "Will you go to Sadie Hawkins dance with me?"
[00:06:30.080 --> 00:06:32.120]   (congregation laughing)
[00:06:32.120 --> 00:06:35.580]   And I'm like, "What, are you kidding me?"
[00:06:36.600 --> 00:06:41.280]   She thought it would be cute and fun to recruit my friends
[00:06:41.280 --> 00:06:44.480]   to kidnap me so she could ask me to the dance.
[00:06:44.480 --> 00:06:47.680]   Now, why do I tell you all of that?
[00:06:47.680 --> 00:06:50.840]   Because here's the reality.
[00:06:50.840 --> 00:06:54.320]   Right now, we're in a series called 20/20
[00:06:54.320 --> 00:06:56.760]   where we are looking at mental health
[00:06:56.760 --> 00:07:01.760]   from the perspective of God and from His word as creator.
[00:07:01.760 --> 00:07:06.400]   And tonight we're talking about fear and anxiety.
[00:07:07.400 --> 00:07:09.360]   Now, here's what I know.
[00:07:09.360 --> 00:07:11.160]   Even when I say those kinds of terms,
[00:07:11.160 --> 00:07:14.280]   so many of us have in our mind different things
[00:07:14.280 --> 00:07:17.640]   that come up when we think about fear
[00:07:17.640 --> 00:07:19.680]   and when we think about anxiety.
[00:07:19.680 --> 00:07:22.160]   But I wanna get to this book.
[00:07:22.160 --> 00:07:26.520]   What, God, what do you say about fear and anxiety?
[00:07:26.520 --> 00:07:27.960]   So if you have your Bible,
[00:07:27.960 --> 00:07:31.000]   go ahead and open your Bible to the book of Psalms.
[00:07:31.000 --> 00:07:34.240]   We're in Psalm 46 today.
[00:07:34.240 --> 00:07:36.520]   Psalm 46, as you're turning there,
[00:07:36.520 --> 00:07:38.560]   I just wanna do a little,
[00:07:38.560 --> 00:07:42.600]   kinda get all on the same page of what anxiety is.
[00:07:42.600 --> 00:07:44.840]   'Cause again, we use that term,
[00:07:44.840 --> 00:07:47.440]   but we don't always know what it means.
[00:07:47.440 --> 00:07:51.760]   So anxiety is actually an emotion that's similar to fear,
[00:07:51.760 --> 00:07:53.360]   but it's not the same.
[00:07:53.360 --> 00:07:58.360]   Fear is the response to an immediate specific threat.
[00:07:58.360 --> 00:08:01.700]   You walk out into the woods, you see a snake,
[00:08:01.700 --> 00:08:04.560]   and you go, "There's a snake," and that's fear.
[00:08:04.560 --> 00:08:06.840]   Anxiety though, is the response
[00:08:06.840 --> 00:08:10.720]   to a possible or anticipated threat.
[00:08:10.720 --> 00:08:12.600]   You walk out into the woods and you go,
[00:08:12.600 --> 00:08:14.840]   "There could be a snake in here," right?
[00:08:14.840 --> 00:08:15.880]   That's anxiety.
[00:08:15.880 --> 00:08:19.520]   Anxiety is looking into the future
[00:08:19.520 --> 00:08:22.560]   and perceiving a possible threat.
[00:08:22.560 --> 00:08:27.080]   And both of these are actually inherently good things.
[00:08:27.080 --> 00:08:29.640]   Like they've been hardwired into us
[00:08:29.640 --> 00:08:34.640]   as a survival method in order to survive, to not die.
[00:08:34.640 --> 00:08:36.700]   That both fear and anxiety,
[00:08:36.700 --> 00:08:38.920]   they're almost like a fire alarm.
[00:08:38.920 --> 00:08:40.380]   Like you think about a fire alarm,
[00:08:40.380 --> 00:08:42.880]   a fire alarm primarily exists
[00:08:42.880 --> 00:08:46.680]   as a life saving mechanism, right?
[00:08:46.680 --> 00:08:51.060]   And yet oftentimes a fire alarm goes off randomly
[00:08:51.060 --> 00:08:52.640]   when there's nothing there.
[00:08:52.640 --> 00:08:54.640]   Or the fire alarm will just keep going
[00:08:54.640 --> 00:08:56.200]   after the fire has been put out.
[00:08:56.200 --> 00:08:59.760]   And that's what anxiety disorder is.
[00:08:59.760 --> 00:09:01.620]   So many times when we think about anxiety,
[00:09:01.620 --> 00:09:03.160]   we originally think it's bad.
[00:09:03.160 --> 00:09:05.660]   No, anxiety can be good.
[00:09:05.660 --> 00:09:08.680]   You can be anxious about, "I have a date coming up.
[00:09:08.680 --> 00:09:10.440]   I'm anxious, I should smell good."
[00:09:10.440 --> 00:09:11.400]   That's good.
[00:09:11.400 --> 00:09:13.760]   That's good anxiety, right?
[00:09:13.760 --> 00:09:17.100]   But anxiety disorder is when the fire alarm keeps going on.
[00:09:17.100 --> 00:09:19.480]   And that fire alarm wakes you up
[00:09:19.480 --> 00:09:21.960]   in the middle of the night for no reason.
[00:09:21.960 --> 00:09:24.400]   There's no smoke, there's no fire,
[00:09:24.400 --> 00:09:28.400]   but my heart is racing, my stomach is churning,
[00:09:28.400 --> 00:09:31.940]   and I can not make it go away.
[00:09:31.940 --> 00:09:35.000]   And here's the reality.
[00:09:35.000 --> 00:09:39.860]   Our culture is in a moment
[00:09:39.860 --> 00:09:42.880]   where anxiety as a whole has skyrocketed.
[00:09:42.880 --> 00:09:47.880]   It's interesting from 1938, it's a long time ago, to 2010,
[00:09:47.880 --> 00:09:53.400]   there was marginally no statistical change in anxiety
[00:09:54.400 --> 00:09:56.840]   from 1938 to 2010.
[00:09:56.840 --> 00:10:01.840]   It was a very slight positive increase, just a little.
[00:10:01.840 --> 00:10:07.320]   From 2010 to 2015, for the ages of 26 to 34,
[00:10:07.320 --> 00:10:13.280]   anxiety increased by 103% in five years.
[00:10:13.280 --> 00:10:18.280]   Marginal increase from 1938 to 2010 in five years, 100%.
[00:10:18.920 --> 00:10:23.920]   For ages 18 to 25, it increased 139%.
[00:10:23.920 --> 00:10:27.120]   To the degree where now, a few years ago,
[00:10:27.120 --> 00:10:29.220]   a study was done of young adults
[00:10:29.220 --> 00:10:33.640]   that found that 37% of young adults, over a third,
[00:10:33.640 --> 00:10:38.640]   would say, "I always, or most of the time, feel anxious."
[00:10:38.640 --> 00:10:40.180]   You just think about a room in here,
[00:10:40.180 --> 00:10:43.120]   a third of you would go, "Yeah, most of the time,
[00:10:43.120 --> 00:10:47.100]   or all the time, I'm feeling that heart racing feel."
[00:10:47.100 --> 00:10:50.160]   Then on top of that, another 31% said
[00:10:50.160 --> 00:10:52.640]   they feel anxious about half the time.
[00:10:52.640 --> 00:10:58.200]   So only about a third of young adults, if they were honest,
[00:10:58.200 --> 00:11:01.640]   would say, "I am anxious at least half the time,
[00:11:01.640 --> 00:11:03.980]   or less, or none at all."
[00:11:03.980 --> 00:11:08.980]   Two thirds would say, "The majority of my life, I'm anxious."
[00:11:08.980 --> 00:11:13.360]   Now, what in the world happened in 2010
[00:11:13.360 --> 00:11:15.520]   to make it skyrocket?
[00:11:15.520 --> 00:11:17.620]   I read a book called "The Anxious Generation"
[00:11:17.620 --> 00:11:19.980]   by Jonathan Haidt, some of you've heard this.
[00:11:19.980 --> 00:11:23.420]   And Jonathan Haidt is a researcher, he's an author,
[00:11:23.420 --> 00:11:28.420]   and he labels 2010 to 2015 as the great rewiring,
[00:11:28.420 --> 00:11:32.740]   because two main things happened in 2010.
[00:11:32.740 --> 00:11:34.520]   Do you know what they are?
[00:11:34.520 --> 00:11:39.520]   The first is in 2010, the iPhone 4 came out,
[00:11:39.520 --> 00:11:43.260]   which had a front-facing camera for the first time.
[00:11:43.260 --> 00:11:44.400]   That's the first one.
[00:11:44.400 --> 00:11:48.180]   Before 2010, you had to take a selfie
[00:11:48.180 --> 00:11:51.000]   not knowing what it was gonna look like, right?
[00:11:51.000 --> 00:11:53.820]   The second thing is social media turned
[00:11:53.820 --> 00:11:58.100]   from primarily a networking tool to a platform
[00:11:58.100 --> 00:11:59.660]   in the creation of Instagram.
[00:11:59.660 --> 00:12:02.740]   You think about social media before was,
[00:12:02.740 --> 00:12:05.300]   "Let me connect with all my friends
[00:12:05.300 --> 00:12:06.820]   and find out where they are."
[00:12:06.820 --> 00:12:10.500]   Instagram came and it was, "I don't care who's following me.
[00:12:10.500 --> 00:12:12.740]   I just care that I have a following.
[00:12:12.740 --> 00:12:15.680]   And I'm checking my likes, and I'm checking my responses,
[00:12:15.680 --> 00:12:17.280]   and I'm creating content."
[00:12:17.280 --> 00:12:21.040]   And it's all about a platform
[00:12:21.040 --> 00:12:25.120]   that's elevating my online virtual life.
[00:12:25.120 --> 00:12:29.600]   In 2010, only 23% of young adults had a smartphone.
[00:12:29.600 --> 00:12:33.840]   Five years later in 2015, 79% had a smartphone,
[00:12:33.840 --> 00:12:37.200]   and now 97% have a smartphone.
[00:12:37.200 --> 00:12:40.160]   In 15 years, that's quite a change.
[00:12:40.160 --> 00:12:42.800]   And then when it comes to social media and screen time,
[00:12:42.800 --> 00:12:46.080]   50% of young adults say that they are online
[00:12:46.080 --> 00:12:49.680]   almost constantly, almost constantly.
[00:12:49.680 --> 00:12:51.640]   The average screen time of a young adult
[00:12:51.640 --> 00:12:53.600]   is six to eight hours.
[00:12:53.600 --> 00:12:54.500]   So I wanna do something.
[00:12:54.500 --> 00:12:57.320]   This is risky, and I didn't run it by anybody.
[00:12:57.320 --> 00:12:59.480]   I'm sorry, team, but we're gonna try it.
[00:12:59.480 --> 00:13:00.880]   If you have an iPhone,
[00:13:00.880 --> 00:13:03.800]   I want you to pull out your phone right now, okay?
[00:13:03.800 --> 00:13:05.240]   Just pull it out.
[00:13:05.240 --> 00:13:07.240]   And remember, we're talking about anxiety,
[00:13:07.240 --> 00:13:10.120]   so don't get distracted, okay?
[00:13:10.120 --> 00:13:11.440]   Pull out your iPhone.
[00:13:11.440 --> 00:13:13.560]   If you have an Android and you know how to do this,
[00:13:13.560 --> 00:13:14.380]   go for it.
[00:13:14.380 --> 00:13:18.600]   Go to your settings, lock in,
[00:13:18.600 --> 00:13:20.040]   go to your settings,
[00:13:20.040 --> 00:13:24.340]   then go down to screen time.
[00:13:24.340 --> 00:13:31.080]   Then at screen time, go to see all app and website activity,
[00:13:31.080 --> 00:13:34.680]   and then scroll down a little,
[00:13:34.680 --> 00:13:37.840]   and you're gonna see this week with a blue arrow,
[00:13:37.840 --> 00:13:39.720]   click back to last week.
[00:13:40.000 --> 00:13:42.040]   (audience chattering)
[00:13:42.040 --> 00:13:46.080]   How many hours did you spend on your phone last week?
[00:13:46.080 --> 00:13:50.780]   The chatter is an indictment against you, okay?
[00:13:50.780 --> 00:13:55.040]   Scroll down, scroll down.
[00:13:55.040 --> 00:13:56.920]   How many pickups did you have?
[00:13:56.920 --> 00:14:04.000]   And then one more, scroll down.
[00:14:04.000 --> 00:14:06.480]   How many notifications did you have last week?
[00:14:09.440 --> 00:14:11.400]   All right, this is a safe place.
[00:14:11.400 --> 00:14:14.720]   How many of you were over six hours
[00:14:14.720 --> 00:14:15.880]   of screen time last week?
[00:14:15.880 --> 00:14:19.480]   Come on, safe place, safe place, safe place.
[00:14:19.480 --> 00:14:20.880]   God knows if you're lying.
[00:14:20.880 --> 00:14:24.240]   All right, put your hands down.
[00:14:24.240 --> 00:14:26.720]   Now put your phones away.
[00:14:26.720 --> 00:14:29.160]   Please put your phones away.
[00:14:29.160 --> 00:14:31.520]   We're in an anxiety message.
[00:14:31.520 --> 00:14:32.620]   Put those things away.
[00:14:32.620 --> 00:14:35.440]   All right, lock in, here's the reality.
[00:14:35.440 --> 00:14:38.640]   I know, you're judging your friends,
[00:14:38.640 --> 00:14:40.680]   you're either thinking you're awesome or you're terrible.
[00:14:40.680 --> 00:14:44.640]   Here's the reality, six to eight hours,
[00:14:44.640 --> 00:14:48.160]   guys, that is close to a full-time job
[00:14:48.160 --> 00:14:50.800]   that we are sucked into our phones.
[00:14:50.800 --> 00:14:53.800]   And this is not a message about phones, a technology.
[00:14:53.800 --> 00:14:55.960]   Here's what all this is trying to do.
[00:14:55.960 --> 00:14:58.920]   Jonathan Haidt calls your generation.
[00:14:58.920 --> 00:15:03.920]   He labels you, three simple words, the anxious generation.
[00:15:04.720 --> 00:15:08.760]   And some of us hear that and go, no, not me.
[00:15:08.760 --> 00:15:13.560]   And then you look at what's fueling you and you go, maybe.
[00:15:13.560 --> 00:15:16.960]   And not only your phones and not only social media,
[00:15:16.960 --> 00:15:20.600]   but over lunch, we had young adults,
[00:15:20.600 --> 00:15:24.720]   the thousand people who were there write cards anonymously
[00:15:24.720 --> 00:15:26.240]   of what's the hardest thing you've gone through
[00:15:26.240 --> 00:15:29.080]   over the past year and what's something you need to confess.
[00:15:29.080 --> 00:15:31.120]   Just every week, I've been reading some of those cards
[00:15:31.120 --> 00:15:33.160]   and in preparation for this sermon,
[00:15:33.160 --> 00:15:36.760]   I just read a couple and here was some of the cards
[00:15:36.760 --> 00:15:38.680]   that I read.
[00:15:38.680 --> 00:15:41.640]   One said, I struggle with anxiety
[00:15:41.640 --> 00:15:44.400]   and I'm a severe overthinker.
[00:15:44.400 --> 00:15:48.240]   I struggle with daily thoughts and memories
[00:15:48.240 --> 00:15:50.560]   and nightmares from trauma in my past.
[00:15:50.560 --> 00:15:53.600]   I cannot help, but think about it.
[00:15:53.600 --> 00:15:57.120]   Another one said, I am so scared to be alone.
[00:15:57.120 --> 00:15:59.360]   Nobody knows how I feel.
[00:15:59.360 --> 00:16:03.880]   I hate myself, I hate my body, I hate my face,
[00:16:03.880 --> 00:16:05.760]   I hate my personality.
[00:16:05.760 --> 00:16:08.560]   I compare myself to everyone else.
[00:16:08.560 --> 00:16:12.080]   I am so insecure and I don't trust God
[00:16:12.080 --> 00:16:13.680]   to let him take over my life.
[00:16:13.680 --> 00:16:17.920]   Another one said, I have deep crippling anxiety
[00:16:17.920 --> 00:16:19.120]   from college.
[00:16:19.120 --> 00:16:22.720]   I feel inadequate and I feel like I'm not enough.
[00:16:22.720 --> 00:16:26.080]   And then one more said, I am so anxious.
[00:16:26.080 --> 00:16:30.760]   I feel unloved, I feel unlovable, fearful.
[00:16:30.760 --> 00:16:32.160]   I can't do this anymore.
[00:16:32.160 --> 00:16:35.560]   This wasn't all the cards that I picked for.
[00:16:35.560 --> 00:16:36.520]   This was a little stack.
[00:16:36.520 --> 00:16:39.120]   I'm going, let me look if there's any with anxiety.
[00:16:39.120 --> 00:16:43.800]   And I think if we were honest, like gut level honest,
[00:16:43.800 --> 00:16:46.100]   many of you in this room feel a lot like that.
[00:16:46.100 --> 00:16:51.880]   Put on the face, sing the songs, have the meet and greet,
[00:16:51.880 --> 00:16:53.480]   but deep down we feel like that.
[00:16:54.720 --> 00:16:58.000]   I remember a few years ago, I was a pastor down in Houston
[00:16:58.000 --> 00:17:02.280]   and we were going through a series
[00:17:02.280 --> 00:17:03.440]   of kind of hot button things.
[00:17:03.440 --> 00:17:06.460]   And I was given the topic of sexuality
[00:17:06.460 --> 00:17:08.640]   and gender to preach on.
[00:17:08.640 --> 00:17:10.120]   It was my first time preaching on this.
[00:17:10.120 --> 00:17:14.040]   And I was so nervous, not because I was afraid
[00:17:14.040 --> 00:17:16.400]   of saying the truth, but because I had a lot of friends
[00:17:16.400 --> 00:17:18.500]   who I knew I'm gonna say the truth,
[00:17:18.500 --> 00:17:20.720]   this is gonna be really hard.
[00:17:20.720 --> 00:17:22.200]   And yet God, I wanna be faithful to you,
[00:17:22.200 --> 00:17:23.200]   but I wanna be loving.
[00:17:23.200 --> 00:17:26.120]   And I remember weeks, I'm prepping, prepping, prepping.
[00:17:26.120 --> 00:17:29.160]   And finally, Saturday night, I finished prepping.
[00:17:29.160 --> 00:17:32.600]   I go to sleep, I lay my head on the pillow
[00:17:32.600 --> 00:17:33.800]   and I can't fall asleep.
[00:17:33.800 --> 00:17:37.340]   And just my mind is racing, my heart is going.
[00:17:37.340 --> 00:17:41.320]   I'm like, ah, and then one hour turned to two hours,
[00:17:41.320 --> 00:17:42.640]   two hours turned to three hours.
[00:17:42.640 --> 00:17:44.360]   I mean, I'm about to preach the next morning
[00:17:44.360 --> 00:17:47.880]   and I cannot get my mind to stop.
[00:17:47.880 --> 00:17:52.640]   Three hours, four, five, six, seven, zero minutes of sleep.
[00:17:52.640 --> 00:17:54.680]   Zero, have you had that?
[00:17:54.680 --> 00:17:57.560]   It's an all nighter that I didn't want, right?
[00:17:57.560 --> 00:18:00.920]   And I wake up, I wake up, I get up the next morning
[00:18:00.920 --> 00:18:04.160]   and I go to church and deliver that sermon and praise God.
[00:18:04.160 --> 00:18:06.440]   Like it went well, it was good.
[00:18:06.440 --> 00:18:07.560]   I'm like, oh, thank you.
[00:18:07.560 --> 00:18:09.520]   Take a nap for like 20 years, you know?
[00:18:09.520 --> 00:18:13.420]   And then the next week I'm giving another sermon
[00:18:13.420 --> 00:18:15.280]   on something totally different.
[00:18:15.280 --> 00:18:17.460]   Not a hard topic, an easy one.
[00:18:17.460 --> 00:18:21.160]   I lay my head on the pillow Saturday night
[00:18:21.160 --> 00:18:24.120]   and I had the thought, man, I hope I can fall asleep.
[00:18:24.120 --> 00:18:27.640]   And then one hour turned to two hours,
[00:18:27.640 --> 00:18:28.800]   turned to three hours.
[00:18:28.800 --> 00:18:31.120]   I only got two hours of sleep that night.
[00:18:31.120 --> 00:18:33.480]   I'm like, what is going on?
[00:18:33.480 --> 00:18:37.320]   Guys, for a year, every Saturday night,
[00:18:37.320 --> 00:18:40.260]   before I would teach, I could not sleep.
[00:18:40.260 --> 00:18:44.200]   I was going mad because I wasn't even,
[00:18:44.200 --> 00:18:45.400]   I wasn't even nervous.
[00:18:45.400 --> 00:18:47.080]   I was just had the thought of like,
[00:18:47.080 --> 00:18:49.800]   I hope I can fall asleep and I'm taking melatonin
[00:18:49.800 --> 00:18:51.880]   and I'm changing rooms and I'm listening
[00:18:51.880 --> 00:18:54.280]   to Shane and Shane music and I'm doing everything
[00:18:54.280 --> 00:18:55.440]   to try to put me to sleep.
[00:18:55.440 --> 00:18:59.600]   Nothing is working and I'm just so frustrated
[00:18:59.600 --> 00:19:03.680]   until finally after a year, guys, last night,
[00:19:03.680 --> 00:19:07.160]   last night, so I'm writing this message.
[00:19:07.160 --> 00:19:08.740]   I lay my head on the pillow and go, man,
[00:19:08.740 --> 00:19:11.940]   I remember when I couldn't fall asleep before a message.
[00:19:11.940 --> 00:19:15.740]   Then one hour turned to two hours, turned to three.
[00:19:15.740 --> 00:19:18.760]   I'm like, no, that was younger me.
[00:19:18.760 --> 00:19:21.320]   Like I'm free of this.
[00:19:21.320 --> 00:19:25.100]   And I just like, oh, and all those anxious thoughts.
[00:19:25.100 --> 00:19:28.200]   I mean, I'm about to preach on anxiety
[00:19:28.200 --> 00:19:32.440]   as I spent a night last night living in anxious thoughts.
[00:19:32.440 --> 00:19:37.200]   My God, this is, I'm coming to you fellow struggler.
[00:19:37.200 --> 00:19:42.600]   Man, we need God's word, not some person to tell us
[00:19:42.600 --> 00:19:45.820]   how in the world do we make it through this.
[00:19:46.880 --> 00:19:49.740]   And that's why we're in Psalm 46.
[00:19:49.740 --> 00:19:54.560]   Psalm 46 is written by this group of worship leaders
[00:19:54.560 --> 00:19:56.740]   called the sons of Korah.
[00:19:56.740 --> 00:20:00.360]   And most scholars believe Psalm 46 was written
[00:20:00.360 --> 00:20:04.600]   in the midst of national crisis in Judah.
[00:20:04.600 --> 00:20:08.320]   So the Assyrian army was coming against them.
[00:20:08.320 --> 00:20:11.400]   And as they were, they kind of look up one day
[00:20:11.400 --> 00:20:16.040]   and 185,000 Assyrian troops are surrounding them.
