
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:08:59.400 --> 00:09:01.640]   how beautiful are your feet, your sandaled feet,
[00:09:01.640 --> 00:09:03.300]   O nobleman's daughter.
[00:09:03.300 --> 00:09:05.920]   The curves of your thighs, or your hips,
[00:09:05.920 --> 00:09:08.680]   your translation may have, are like jewels.
[00:09:08.680 --> 00:09:11.160]   The work and the hands of a master craftsman.
[00:09:11.160 --> 00:09:14.220]   Girl, I like your legs and your hips, Shakira, Shakira.
[00:09:14.220 --> 00:09:18.100]   Your navel is a round mixing bowl,
[00:09:18.100 --> 00:09:20.720]   may it never lack mixed wine.
[00:09:20.720 --> 00:09:25.100]   This word navel is translated in one of two ways.
[00:09:25.100 --> 00:09:27.560]   Either belly button, which most scholars don't think
[00:09:27.560 --> 00:09:30.480]   makes sense because he talks about her belly next,
[00:09:30.480 --> 00:09:33.720]   or her vagina, and virtually every scholar that I read
[00:09:33.720 --> 00:09:36.000]   said that's what he is saying here.
[00:09:36.000 --> 00:09:36.840]   Let's keep moving.
[00:09:36.840 --> 00:09:40.520]   Okay, your belly is like a mound of wheat
[00:09:40.520 --> 00:09:43.160]   encircled by the lilies.
[00:09:43.160 --> 00:09:46.120]   Not always the best compliment to give a lady.
[00:09:46.120 --> 00:09:49.440]   You know, you've got a wheat belly, that's what you got.
[00:09:49.440 --> 00:09:50.920]   Here's what he's saying, he's likely talking
[00:09:50.920 --> 00:09:52.760]   about the color of it, like wheat would be bound together
[00:09:52.760 --> 00:09:54.120]   in the shape and the color of it,
[00:09:54.120 --> 00:09:57.080]   and he's saying it's like this bronze-tanned stomach
[00:09:57.080 --> 00:09:58.840]   that smells good, encircled by lilies.
[00:09:58.840 --> 00:10:02.640]   Your breasts are like two fawns, twins of a gazelle.
[00:10:02.640 --> 00:10:06.160]   Your neck is like a tower made of ivory, this slender neck.
[00:10:06.160 --> 00:10:08.540]   Your eyes are like the pools of Heshbon,
[00:10:08.540 --> 00:10:09.960]   by the gate of Bath Ruben.
[00:10:09.960 --> 00:10:11.920]   Heshbon was just a city known for its beautiful
[00:10:11.920 --> 00:10:13.800]   and calm pools.
[00:10:13.800 --> 00:10:18.360]   Your nose is like the Tower of Lebanon overlooking Damascus.
[00:10:18.360 --> 00:10:21.000]   Again, probably not the compliment that I would give,
[00:10:21.000 --> 00:10:22.880]   but dude, Solomon's a nose guy, man.
[00:10:22.880 --> 00:10:27.160]   Okay, your head crowns you like Mount Carmel,
[00:10:27.160 --> 00:10:28.740]   which was the most beautiful place
[00:10:28.740 --> 00:10:30.440]   that sat atop all of Palestine.
[00:10:31.500 --> 00:10:33.340]   Your locks of your hair, or the locks of your hair
[00:10:33.340 --> 00:10:35.240]   are like royal tapestries.
[00:10:35.240 --> 00:10:38.300]   The king is held captive in its tresses.
[00:10:38.300 --> 00:10:41.180]   How beautiful you are, how lovely, oh love,
[00:10:41.180 --> 00:10:42.700]   with all of your delights.
[00:10:42.700 --> 00:10:45.400]   Your stature is like a palm tree,
[00:10:45.400 --> 00:10:49.020]   and your breasts are like clusters of grapes.
[00:10:49.020 --> 00:10:52.060]   I want to-- (audience laughing)
[00:10:52.060 --> 00:10:53.900]   I want to climb that palm tree
[00:10:53.900 --> 00:10:55.700]   and take hold of its fruit stalks.
[00:10:55.700 --> 00:10:59.720]   I don't know if I even need to explain that verse.
[00:11:00.740 --> 00:11:04.200]   May your breasts be like the clusters of grapes
[00:11:04.200 --> 00:11:05.900]   and the fragrance of your breath.
[00:11:05.900 --> 00:11:07.180]   Be like apricots.
[00:11:07.180 --> 00:11:09.580]   May your mouth be like the fine or best wine
[00:11:09.580 --> 00:11:12.220]   flowing smoothly for my beloved,
[00:11:12.220 --> 00:11:15.340]   gliding gently over our lips as we sleep
[00:11:15.340 --> 00:11:16.820]   or make love together.
[00:11:16.820 --> 00:11:19.060]   So he goes through, he praises her from her feet
[00:11:19.060 --> 00:11:20.820]   to her head, head, shoulders, knees, and toes.
[00:11:20.820 --> 00:11:22.660]   These are all the things that I love about you,
[00:11:22.660 --> 00:11:25.420]   and he just praises her as she dances seductively
[00:11:25.420 --> 00:11:26.540]   in front of him.
[00:11:26.540 --> 00:11:29.220]   And in response, she said, "I and my beloveds
[00:11:29.220 --> 00:11:32.940]   "and his desire, and he desires me."
[00:11:32.940 --> 00:11:34.900]   The word desire, you may feel like,
[00:11:34.900 --> 00:11:35.800]   oh, she said that before.
[00:11:35.800 --> 00:11:38.780]   That is the only time, other than in Genesis chapter three,
[00:11:38.780 --> 00:11:41.060]   that word is used in all of the Bible.
[00:11:41.060 --> 00:11:42.900]   The other time it was used was with Cain,
[00:11:42.900 --> 00:11:44.020]   if you know the story of Cain and Abel,
[00:11:44.020 --> 00:11:46.240]   and God shows up to Cain and basically is like,
[00:11:46.240 --> 00:11:49.720]   hey, sin's desire is to consume you.
[00:11:49.720 --> 00:11:51.280]   And she uses that word here and says,
[00:11:51.280 --> 00:11:54.060]   hey, I and my husbands, and dude, there is no mistaking,
[00:11:54.060 --> 00:11:56.500]   this man, he loves his lady,
[00:11:56.500 --> 00:12:00.180]   and he wants to be all up in this
[00:12:00.180 --> 00:12:01.820]   and climb that palm tree.
[00:12:01.820 --> 00:12:04.540]   So she's just a confidence security
[00:12:04.540 --> 00:12:06.540]   as they move intimately towards one another,
[00:12:06.540 --> 00:12:08.500]   and they're making love together.
[00:12:08.500 --> 00:12:11.180]   And then we're told a scene happens shortly after that.
[00:12:11.180 --> 00:12:14.620]   The next scene is of them sitting in the palace,
[00:12:14.620 --> 00:12:16.460]   and the wife basically saying,
[00:12:16.460 --> 00:12:18.160]   hey, here's what I wanna do.
[00:12:18.160 --> 00:12:19.700]   I've planned a getaway.
[00:12:19.700 --> 00:12:21.980]   So next scene, verse 11.
[00:12:21.980 --> 00:12:23.580]   Come, my beloved.
[00:12:23.580 --> 00:12:24.940]   Let us go to the countryside
[00:12:24.940 --> 00:12:27.340]   and let us spend the night in the villages.
[00:12:27.340 --> 00:12:29.060]   Let's go out to a bed and breakfast.
[00:12:29.060 --> 00:12:31.360]   Let's get away from all the hustle and bustle of town
[00:12:31.360 --> 00:12:33.220]   and all the work and all the responsibilities.
[00:12:33.220 --> 00:12:34.740]   Let's go away from the city.
[00:12:34.740 --> 00:12:38.580]   Let us rise early in the morning and go to the vineyards
[00:12:38.580 --> 00:12:40.580]   and see if the vines have budded,
[00:12:40.580 --> 00:12:42.580]   see if their blossoms have opened,
[00:12:42.580 --> 00:12:44.780]   and if the pomegranates are in bloom.
[00:12:44.780 --> 00:12:47.060]   There I will give you my love.
[00:12:47.060 --> 00:12:50.520]   So she further uses euphemism and says,
[00:12:50.520 --> 00:12:51.620]   hey, let's get out of the city
[00:12:51.620 --> 00:12:54.340]   and let's go make love in the outdoors.
[00:12:54.340 --> 00:12:58.660]   Verse 13, the mandrakes send out their fragrance.
[00:12:58.660 --> 00:13:01.740]   Over our door is every delicacy, both new and old.
[00:13:01.740 --> 00:13:02.760]   Here's what mandrakes was.
[00:13:02.760 --> 00:13:05.420]   Mandrakes was an aphrodisiac inside the Bible.
[00:13:05.420 --> 00:13:09.100]   And so there's another occasion where in the Bible,
[00:13:09.100 --> 00:13:12.500]   there's these two women who fight over giving mandrakes,
[00:13:12.500 --> 00:13:14.200]   Rachel and Leah, to Jacob,
[00:13:14.200 --> 00:13:15.940]   because they knew it was a form of arousal,
[00:13:15.940 --> 00:13:16.900]   it was associated with that.
[00:13:16.900 --> 00:13:18.440]   There was a belief that in eating them,
[00:13:18.440 --> 00:13:19.500]   it would just be arousing.
[00:13:19.500 --> 00:13:20.840]   So basically what she's saying is like,
[00:13:20.840 --> 00:13:22.620]   hey, let's get out of town.
[00:13:22.620 --> 00:13:25.820]   I'm gonna put on Usher, whatever song you want, boo.
[00:13:25.820 --> 00:13:29.060]   And the mood is set, the candles have been lit,
[00:13:29.060 --> 00:13:30.620]   the mandrakes are in season.
[00:13:30.620 --> 00:13:35.620]   And over our door is every delicacy, both new and old,
[00:13:35.620 --> 00:13:38.680]   which I have stored up for you, my lover.
[00:13:38.680 --> 00:13:40.980]   So she says, let's get out, let's make love.
[00:13:40.980 --> 00:13:43.540]   And I got some old things I know you like,
[00:13:43.540 --> 00:13:46.300]   and I got some new things we're gonna try out.
[00:13:46.300 --> 00:13:48.800]   Now you know why it's been called
[00:13:48.800 --> 00:13:51.380]   the most erotic section in the Bible.
[00:13:51.380 --> 00:13:53.060]   Verse one of chapter eight,
[00:13:53.060 --> 00:13:56.740]   where Nin told of the next scene,
[00:13:56.740 --> 00:13:59.260]   where she's just reflecting on her husband.
[00:13:59.260 --> 00:14:00.100]   It says this,
[00:14:00.100 --> 00:14:05.020]   oh, how I wish you were my little brother.
[00:14:05.020 --> 00:14:07.020]   She feels like a curve ball, left turn.
[00:14:07.020 --> 00:14:09.900]   Nursing at my mother's breasts,
[00:14:09.900 --> 00:14:11.940]   which doesn't make it any better.
[00:14:11.940 --> 00:14:14.180]   If I saw you outside, I could kiss you,
[00:14:14.180 --> 00:14:15.820]   and surely no one would despise me.
[00:14:15.820 --> 00:14:16.640]   What is she saying there?
[00:14:16.640 --> 00:14:18.660]   Hey, basically she's saying in this time in Israel,
[00:14:18.660 --> 00:14:20.300]   it was inappropriate for a husband and wife
[00:14:20.300 --> 00:14:21.980]   to show public displays of affection.
[00:14:21.980 --> 00:14:22.980]   That if you were out in the open,
[00:14:22.980 --> 00:14:25.600]   you were not to kiss the person you're married to.
[00:14:25.600 --> 00:14:26.700]   That seems bizarre to us.
[00:14:26.700 --> 00:14:28.060]   It was a cultural thing at that time,
[00:14:28.060 --> 00:14:29.780]   but it would be appropriate to kiss someone
[00:14:29.780 --> 00:14:33.020]   of your own family, or to kiss a sibling that was around you.
[00:14:33.020 --> 00:14:35.500]   She's basically saying, man, I wish that you were my brother
[00:14:35.500 --> 00:14:38.540]   so that at any point I could display affection to you.
[00:14:38.540 --> 00:14:40.900]   The social norms of what is appropriate
[00:14:40.900 --> 00:14:44.100]   are too constraining for me and how much I love you,
[00:14:44.100 --> 00:14:45.820]   would be another way of saying that.
[00:14:45.820 --> 00:14:48.460]   Verse two, I would lead you into my mother's house,
[00:14:48.460 --> 00:14:49.760]   the one who taught me.
[00:14:49.760 --> 00:14:52.580]   There I would give you spiced wine to drink
[00:14:52.580 --> 00:14:56.220]   and the nectar of my pomegranates, talking about sex.
[00:14:56.220 --> 00:14:59.600]   His left hand caresses my head,
[00:14:59.600 --> 00:15:01.260]   his right hand stimulates me.
[00:15:01.260 --> 00:15:06.660]   It is hot and heavy, and then she takes this turn
[00:15:06.660 --> 00:15:08.820]   as though she's very intentionally bringing up something
[00:15:08.820 --> 00:15:11.180]   she said three different times in the book.
[00:15:11.180 --> 00:15:15.660]   I admonish you, oh maidens of Jerusalem,
[00:15:15.660 --> 00:15:19.500]   or unmarried women, do not arouse or awaken love
[00:15:19.500 --> 00:15:20.340]   until it pleases.
[00:15:20.340 --> 00:15:22.340]   So everything's like, I mean, clearly,
[00:15:22.340 --> 00:15:25.540]   they're passionate, exchange, sexual intimacy
[00:15:25.540 --> 00:15:27.220]   is taking place in the midst of all of that.
[00:15:27.220 --> 00:15:29.140]   It's as though she pauses and go, hey,
[00:15:29.140 --> 00:15:32.700]   do not introduce sex or intimacy and passion
[00:15:32.700 --> 00:15:35.540]   until the right time, until marriage.
[00:15:35.540 --> 00:15:37.980]   Despite all of the freedom that they show together
[00:15:37.980 --> 00:15:39.200]   with one another in their relationship,
[00:15:39.200 --> 00:15:41.980]   it's as though she pauses and it's like, this is amazing.
[00:15:41.980 --> 00:15:44.700]   Don't introduce it until you get married.
[00:15:44.700 --> 00:15:46.980]   This is a couple that prioritizes one another.
[00:15:46.980 --> 00:15:48.140]   They pursue each other sexually.
[00:15:48.140 --> 00:15:50.620]   They do all types of things, and three takeaways
[00:15:50.620 --> 00:15:51.980]   that I wanna look at from their relationship
[00:15:51.980 --> 00:15:53.380]   just really quickly as it looks like,
[00:15:53.380 --> 00:15:55.820]   or as it relates to staying in love.
[00:15:55.820 --> 00:15:58.820]   How did they keep the romance and the fire of their love
