
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:05:32.760 --> 00:05:34.080]   Every year, people fill them out.
[00:05:34.080 --> 00:05:35.820]   100 million people filled it out this year.
[00:05:35.820 --> 00:05:38.900]   And every single year, it has never been successfully,
[00:05:38.900 --> 00:05:40.720]   perfectly filled out.
[00:05:40.720 --> 00:05:42.500]   It's pretty crazy.
[00:05:42.500 --> 00:05:44.740]   We have all imperfectly filled this out.
[00:05:44.740 --> 00:05:47.640]   In fact, Warren Buffett has offered a billion dollars
[00:05:47.640 --> 00:05:49.880]   to the first person who can successfully fill it.
[00:05:49.880 --> 00:05:53.080]   Yeah, talk about, that's a bracket that changes your life.
[00:05:53.080 --> 00:05:55.980]   The first person who can successfully fill out this thing.
[00:05:55.980 --> 00:05:59.340]   The odds, they say, of successfully filling it out
[00:05:59.340 --> 00:06:04.020]   are one in 128 billion.
[00:06:04.020 --> 00:06:05.620]   Yeah, I know.
[00:06:05.620 --> 00:06:06.460]   I know.
[00:06:06.460 --> 00:06:07.420]   (audience laughing)
[00:06:07.420 --> 00:06:09.600]   That we've all, and so regardless,
[00:06:09.600 --> 00:06:11.060]   if you've ever filled one of those things out,
[00:06:11.060 --> 00:06:12.960]   if you've never filled out a bracket,
[00:06:12.960 --> 00:06:15.360]   I don't even know what to say to you.
[00:06:15.360 --> 00:06:17.040]   We wanna talk to you down front afterwards.
[00:06:17.040 --> 00:06:18.260]   (audience laughing)
[00:06:18.260 --> 00:06:20.840]   It is a 64 team thing where you just pick
[00:06:20.840 --> 00:06:22.340]   the different teams that you think are gonna win.
[00:06:22.340 --> 00:06:24.100]   And every single year, no matter how hard we try,
[00:06:24.100 --> 00:06:26.740]   no matter how many times we try, we've all failed.
[00:06:26.740 --> 00:06:31.180]   We all come at it and are not able to successfully do it.
[00:06:31.180 --> 00:06:33.280]   Now, the reason I start there is because I think
[00:06:33.280 --> 00:06:36.480]   this is the common human experience for all of us in life,
[00:06:36.480 --> 00:06:39.280]   that just like every single year, I come at that bracket,
[00:06:39.280 --> 00:06:40.460]   I'm like, hey, this is gonna be my year.
[00:06:40.460 --> 00:06:41.560]   I'm gonna take down this bracket.
[00:06:41.560 --> 00:06:42.400]   It's gonna be awesome.
[00:06:42.400 --> 00:06:43.820]   We're going all the way.
[00:06:43.820 --> 00:06:47.020]   And then one round in, I'm like, oh, great.
[00:06:47.020 --> 00:06:48.400]   Next year, that's gonna be my year.
[00:06:48.400 --> 00:06:50.400]   It's really the common experience as it relates to life.
[00:06:50.400 --> 00:06:53.540]   I mean, how many resolutions do all of us make
[00:06:53.540 --> 00:06:54.740]   as we attempt to live life,
[00:06:54.740 --> 00:06:58.100]   and this is gonna be my year, 2016, it's gonna be my year.
[00:06:58.100 --> 00:06:59.680]   I'm gonna stop whatever the habit
[00:06:59.680 --> 00:07:00.780]   you're trying to get rid of.
[00:07:00.780 --> 00:07:01.980]   Hey, I'm not drinking anymore.
[00:07:01.980 --> 00:07:03.080]   I'm not dating him anymore.
[00:07:03.080 --> 00:07:03.920]   I'm gonna stop dipping.
[00:07:03.920 --> 00:07:04.740]   I'm gonna stop cussing.
[00:07:04.740 --> 00:07:08.040]   I'm gonna be more disciplined with my Bible.
[00:07:08.040 --> 00:07:09.860]   I'm gonna exercise more, whatever that is.
[00:07:09.860 --> 00:07:11.560]   And then like two weeks in, we're like, all right,
[00:07:11.560 --> 00:07:12.920]   next year's gonna be my year.
[00:07:12.920 --> 00:07:14.460]   Let's live a little bit.
[00:07:14.460 --> 00:07:15.800]   Whatever the different thing is,
[00:07:15.800 --> 00:07:17.460]   hey, I'm not gonna date that guy anymore.
[00:07:17.460 --> 00:07:18.460]   I end up going back to him.
[00:07:18.460 --> 00:07:19.760]   I'm not gonna drink anymore.
[00:07:19.760 --> 00:07:20.660]   Oh, it's an open bar.
[00:07:20.660 --> 00:07:21.660]   I'll start that next week.
[00:07:21.660 --> 00:07:25.000]   Oh, hey, I'm not gonna do whatever the scenario is.
[00:07:25.000 --> 00:07:27.340]   We kind of find ourselves where no matter how hard we try,
[00:07:27.340 --> 00:07:28.740]   no matter how many times we try,
[00:07:28.740 --> 00:07:30.740]   there's something inside of us
[00:07:30.740 --> 00:07:33.240]   where we are our own worst enemy.
[00:07:33.240 --> 00:07:34.280]   And we make these goals,
[00:07:34.280 --> 00:07:37.340]   and then we talk ourselves out of keeping the goals.
[00:07:37.340 --> 00:07:38.620]   Why is that?
[00:07:38.620 --> 00:07:39.520]   Why are we never,
[00:07:39.520 --> 00:07:41.980]   or why is this consistent human experience
[00:07:41.980 --> 00:07:45.420]   where we just like unsuccessfully filling out that bracket,
[00:07:45.420 --> 00:07:47.360]   year after year, moment after moment,
[00:07:47.360 --> 00:07:48.300]   attempt after attempt,
[00:07:48.300 --> 00:07:49.860]   there's something where for most of us,
[00:07:49.860 --> 00:07:53.100]   and maybe you're the type A unicorn in the room,
[00:07:53.100 --> 00:07:54.800]   where you're like, no, I've never set a goal
[00:07:54.800 --> 00:07:55.800]   that I haven't accomplished.
[00:07:55.800 --> 00:07:57.200]   For the rest of us,
[00:07:57.200 --> 00:07:59.960]   Luke Friesen, you know what I'm talking about.
[00:07:59.960 --> 00:08:01.140]   For the rest of us,
[00:08:01.140 --> 00:08:04.180]   that's just not the case.
[00:08:04.180 --> 00:08:06.280]   And I think there's a reason why.
[00:08:06.280 --> 00:08:08.940]   And especially for those of us who are followers of Christ,
[00:08:08.940 --> 00:08:10.920]   that type of approach is something
[00:08:10.920 --> 00:08:12.220]   that we experience in the Christian life.
[00:08:12.220 --> 00:08:14.220]   Hey, I'm going to read my Bible more.
[00:08:14.220 --> 00:08:15.420]   This year is going to be the year
[00:08:15.420 --> 00:08:17.260]   that I walk totally by faith.
[00:08:17.260 --> 00:08:19.160]   My relationship with God is going to grow.
[00:08:19.160 --> 00:08:20.960]   Everything's going to be amazing and awesome.
[00:08:20.960 --> 00:08:22.100]   And I'm going to take ground.
[00:08:22.100 --> 00:08:23.620]   And then a couple weeks in,
[00:08:23.620 --> 00:08:24.860]   we stumble, we fall,
[00:08:24.860 --> 00:08:27.000]   and we go right back to, is it even worth it?
[00:08:27.000 --> 00:08:29.160]   And there's some reason behind why
[00:08:29.160 --> 00:08:31.160]   that's the common experience for all of us,
[00:08:31.160 --> 00:08:33.100]   especially on the journey of faith.
[00:08:33.100 --> 00:08:34.500]   So tonight, the Apostle Paul
[00:08:34.500 --> 00:08:36.400]   is going to explain what that is,
[00:08:36.400 --> 00:08:37.300]   why that is,
[00:08:37.300 --> 00:08:40.140]   and really offer us a solution
[00:08:40.140 --> 00:08:43.680]   to how you and I are intended to live the Christian life
[00:08:43.680 --> 00:08:45.280]   from beginning to end,
[00:08:45.280 --> 00:08:47.580]   from beginning to end.
[00:08:47.580 --> 00:08:49.960]   It's going to be found in Romans 7 and 8.
[00:08:49.960 --> 00:08:51.560]   So here's why we're doing Romans 8.
[00:08:51.560 --> 00:08:55.420]   Romans has been called that if the Bible was a ring,
[00:08:55.420 --> 00:08:57.300]   like a engagement or wedding ring,
[00:08:57.300 --> 00:08:59.120]   that the book of the Bible was a ring,
[00:08:59.120 --> 00:09:02.440]   that the book of Romans would be the center stone
[00:09:02.440 --> 00:09:04.940]   or the stone, the diamond in the middle.
[00:09:04.940 --> 00:09:09.940]   And the highest facet with the most gleam facet
[00:09:09.940 --> 00:09:12.540]   of that diamond would be Romans 8.
[00:09:12.540 --> 00:09:14.880]   It has been a book that has impacted century after century.
[00:09:14.880 --> 00:09:19.840]   The Reformation began when Martin Luther
[00:09:19.840 --> 00:09:21.680]   read a passage in the book of Romans.
[00:09:21.680 --> 00:09:24.080]   Romans chapter 8 has had an incredible impact.
[00:09:24.080 --> 00:09:26.080]   We're going to explore what many have said
[00:09:26.080 --> 00:09:28.320]   is the greatest chapter in the entire Bible
[00:09:28.320 --> 00:09:30.120]   for the next six weeks as we walk through it,
[00:09:30.120 --> 00:09:31.860]   really slowly breaking it down.
[00:09:31.860 --> 00:09:34.360]   It tells us all about the Christian life,
[00:09:34.360 --> 00:09:37.500]   all about justification, which is a big word we'll explain,
[00:09:37.500 --> 00:09:39.740]   sanctification, which is another big word,
[00:09:39.740 --> 00:09:42.400]   and glorification, what awaits us in eternity.
[00:09:42.400 --> 00:09:44.140]   And so we're going to explore that
[00:09:44.140 --> 00:09:45.840]   for the next six weeks journey with us.
[00:09:45.840 --> 00:09:48.480]   If you're going to memorize anything this year,
[00:09:48.480 --> 00:09:50.880]   this would be a great chapter to put to memory
[00:09:50.880 --> 00:09:52.220]   or pick a verse in there.
[00:09:52.220 --> 00:09:54.020]   If you're like a chapter, did he say a chapter?
[00:09:54.020 --> 00:09:55.820]   Memorize a chapter, crazy.
[00:09:55.820 --> 00:09:58.580]   Yes, put anything in this chapter to memory
[00:09:58.580 --> 00:09:59.620]   and it will be well worth your time.
[00:09:59.620 --> 00:10:01.020]   So we're going to start in verse 7,
[00:10:01.020 --> 00:10:02.860]   verse 15 of chapter 7.
[00:10:02.860 --> 00:10:05.220]   In order to explain where we've been,
[00:10:05.220 --> 00:10:07.860]   we're going to pick it up in chapter 7 of Romans.
[00:10:07.860 --> 00:10:11.540]   The book of Romans was written to the church in Rome.
[00:10:11.540 --> 00:10:12.360]   I know.
[00:10:12.360 --> 00:10:15.740]   And it was a group that Paul had never met.
[00:10:15.740 --> 00:10:17.940]   The city of Rome was the epicenter of culture.
[00:10:17.940 --> 00:10:19.740]   It is New York City.
[00:10:19.740 --> 00:10:21.520]   Paul has never met these Christians.
[00:10:21.520 --> 00:10:23.380]   It's one of the very few groups that he wrote to
[00:10:23.380 --> 00:10:25.220]   that he didn't meet and have relationship with,
[00:10:25.220 --> 00:10:27.580]   but he knew how influential they would be.
[00:10:27.580 --> 00:10:28.480]   They're in the very center.
[00:10:28.480 --> 00:10:30.420]   They are in New York, New York.
[00:10:30.420 --> 00:10:31.720]   They're there in the heart of culture.
[00:10:31.720 --> 00:10:35.200]   And so he writes the longest book that we have from Paul.
[00:10:35.200 --> 00:10:37.660]   And in it, he lays out the clearest explanation
[00:10:37.660 --> 00:10:41.100]   of the Christian faith and how to live the Christian life.
[00:10:41.100 --> 00:10:42.260]   And so in chapter 7,
[00:10:42.260 --> 00:10:44.660]   he's been talking about this persistent problem
[00:10:44.660 --> 00:10:48.140]   he has in his own life of not being able to do the things
[00:10:48.140 --> 00:10:50.580]   that he wishes he could do and what the problem is
[00:10:50.580 --> 00:10:52.280]   that all of us have in common.
[00:10:52.280 --> 00:10:54.280]   So we're going to pick it up in verse 15
[00:10:54.280 --> 00:10:58.840]   as we dive into this incredible, incredible letter.
[00:10:58.840 --> 00:11:00.420]   Chapter 7, verse 15.
[00:11:00.420 --> 00:11:02.920]   If you don't have a Bible, it'll be up on the screen.
[00:11:02.920 --> 00:11:05.180]   Paul writing, says this,
[00:11:05.180 --> 00:11:07.420]   "I do not understand what I do,
[00:11:07.420 --> 00:11:10.460]   "for what I want to do, I don't do.
[00:11:10.460 --> 00:11:13.500]   "What I hate, I do.
[00:11:13.500 --> 00:11:15.260]   "If I do what I do not want to do,
[00:11:15.260 --> 00:11:16.700]   "I agree that the law is good."
[00:11:16.700 --> 00:11:19.460]   All of us can relate to this, can't we?
[00:11:19.460 --> 00:11:21.700]   Like we've all been in a scenario where we're like,
[00:11:21.700 --> 00:11:23.380]   "What is wrong with me?
[00:11:23.380 --> 00:11:27.100]   "I do the things that I don't think anybody should ever do.
[00:11:27.100 --> 00:11:28.540]   "I don't understand myself."
[00:11:28.540 --> 00:11:32.240]   Like I do, I mean, the simplest example would be like
[00:11:32.240 --> 00:11:33.140]   driving in the car.
[00:11:33.140 --> 00:11:35.300]   I don't think people should cut someone off.
[00:11:35.300 --> 00:11:36.500]   I don't think you should honk the horn.
[00:11:36.500 --> 00:11:37.320]   If I could honk that, I'm like,
[00:11:37.320 --> 00:11:39.680]   "What, who do you think you are back there?"
[00:11:39.680 --> 00:11:42.300]   But then I find myself and I'll be on the other shoe
[00:11:42.300 --> 00:11:45.340]   being like, "Oh my gosh, get out of the way."
[00:11:45.340 --> 00:11:47.580]   Or I will get ticked if,
[00:11:47.580 --> 00:11:49.020]   or I will end up cutting someone off
[00:11:49.020 --> 00:11:50.580]   and I always have an excuse and it's always like,
[00:11:50.580 --> 00:11:52.640]   "Look, I'm on, can I just merge here?"
[00:11:52.640 --> 00:11:55.260]   I will do the things, and not just with traffic.
[00:11:55.260 --> 00:11:58.300]   We all have experienced something where like,
[00:11:58.300 --> 00:12:01.140]   we agree, hey, that's not a good way for someone to behave,
[00:12:01.140 --> 00:12:04.240]   but there's something inside of me that wants to.
[00:12:04.240 --> 00:12:06.840]   I agree that people should not be greedy,
[00:12:06.840 --> 00:12:09.120]   but I struggle to not be greedy.
[00:12:09.120 --> 00:12:11.460]   I struggle to not want just more and more and more.
[00:12:11.460 --> 00:12:12.740]   That exists inside of me.
[00:12:12.740 --> 00:12:17.040]   I don't think anyone should lust after another man's wife
[00:12:17.040 --> 00:12:18.780]   or after someone who's not their wife,
[00:12:18.780 --> 00:12:20.460]   but I'll tell you, there's something inside of me
[00:12:20.460 --> 00:12:21.300]   that wants to.
[00:12:21.300 --> 00:12:22.360]   What is that?
[00:12:22.360 --> 00:12:25.100]   Paul says, look, that's a common human experience
[00:12:25.100 --> 00:12:26.500]   that all of us share.
[00:12:26.500 --> 00:12:28.980]   There's something inside of you and something inside of me
[00:12:28.980 --> 00:12:31.020]   where we even act in a way that we would say
[00:12:31.020 --> 00:12:33.060]   no one should ever act that way, but why?
[00:12:33.060 --> 00:12:35.300]   It's still this war goes on inside of me.
[00:12:35.300 --> 00:12:37.300]   He's gonna tell us why that is.
[00:12:37.300 --> 00:12:42.180]   Verse 17, as it is, it is no longer I myself who do it,
[00:12:42.180 --> 00:12:44.180]   but it is sin living in me.
[00:12:44.180 --> 00:12:46.940]   So he personifies and gives us the answer
[00:12:46.940 --> 00:12:50.340]   that there's this sin inside of all mankind.
[00:12:50.340 --> 00:12:52.580]   And this brings us to our first idea from this text
[00:12:52.580 --> 00:12:56.980]   that your problem, any attempt to live, improve your life,
[00:12:56.980 --> 00:12:59.420]   to live out the life that you have always wanted
[00:12:59.420 --> 00:13:01.020]   to experience, the future marriage that you wanna have,
[00:13:01.020 --> 00:13:03.140]   the biggest problem you will face is you.
[00:13:03.140 --> 00:13:04.540]   You are your problem.
[00:13:05.560 --> 00:13:08.440]   And Paul says, look, the problem is there's this thing
[00:13:08.440 --> 00:13:10.700]   called sin that lives inside of me,
[00:13:10.700 --> 00:13:14.520]   this war going on between my desire to please Christ
[00:13:14.520 --> 00:13:15.460]   and yet the sin inside of me.
[00:13:15.460 --> 00:13:20.460]   He says, for I know that good itself does not dwell in me,
[00:13:20.460 --> 00:13:23.400]   that I'm not inherently a good person,
[00:13:23.400 --> 00:13:26.080]   that is in my sinful nature.
[00:13:26.080 --> 00:13:29.080]   For what I have the desire to do,
[00:13:29.080 --> 00:13:30.240]   I have the desire to do what is good,
[00:13:30.240 --> 00:13:32.880]   but I cannot carry it out, for I do not know,
[00:13:32.880 --> 00:13:35.300]   for I do not do the good I want to do,
[00:13:35.300 --> 00:13:39.040]   but the evil I do not want to do, this I keep on doing.
[00:13:39.040 --> 00:13:41.960]   Paul says, look, the reason why you make promises
[00:13:41.960 --> 00:13:43.600]   to yourself, I'm gonna stop this,
[00:13:43.600 --> 00:13:45.680]   we're not sleeping together ever again,
[00:13:45.680 --> 00:13:48.360]   and the reason you talk yourself out of that
[00:13:48.360 --> 00:13:51.000]   is because there's this war and this battle for believers.
[00:13:51.000 --> 00:13:53.960]   Paul's writing as a believer saying this war
[00:13:53.960 --> 00:13:56.680]   between what my sinful nature wants to do
[00:13:56.680 --> 00:13:59.480]   and between what Christ and my new heart,
[00:13:59.480 --> 00:14:03.000]   my new spirit in Christ wants me to do.
[00:14:03.000 --> 00:14:07.000]   Paul says that you and I are not inherently good.
[00:14:07.000 --> 00:14:07.840]   You may have heard this before,
[00:14:07.840 --> 00:14:09.220]   I just think everyone is inherently good.
[00:14:09.220 --> 00:14:12.140]   Paul says, no way, you are inherently evil is what you are.
[00:14:12.140 --> 00:14:14.060]   You have a sin nature, he says.
[00:14:14.060 --> 00:14:15.180]   What is a sin nature?
[00:14:15.180 --> 00:14:17.380]   It means sin comes naturally.
[00:14:17.380 --> 00:14:18.500]   You've thought about this?
[00:14:18.500 --> 00:14:20.300]   Like this is why babies come out of the womb
[00:14:20.300 --> 00:14:22.660]   and they don't have to be taught to say mine,
[00:14:22.660 --> 00:14:23.980]   it just comes instinctively.
[00:14:23.980 --> 00:14:25.500]   They're never like, no, this is yours,
[00:14:25.500 --> 00:14:26.480]   you take it this time.
[00:14:26.480 --> 00:14:27.940]   They're always like, mine.
[00:14:27.940 --> 00:14:31.940]   This is why people don't have to work at being sinful.
[00:14:31.940 --> 00:14:32.780]   You've thought about this?
[00:14:32.780 --> 00:14:34.680]   Nobody's resolution this year is like,
[00:14:34.680 --> 00:14:38.080]   I am really working on being a little more angry.
[00:14:38.080 --> 00:14:40.560]   No one's like, man, I just have too much peace in my life,
[00:14:40.560 --> 00:14:42.560]   I am trying to get the anxiety up.
[00:14:42.560 --> 00:14:45.520]   No one experiences that because by nature,
[00:14:45.520 --> 00:14:47.200]   we are all sinful.
[00:14:47.200 --> 00:14:49.720]   Our tendency, it comes natural to us.
[00:14:49.720 --> 00:14:53.280]   And Paul says that's because you have a sin nature.
[00:14:53.280 --> 00:14:55.240]   You don't have to work at being selfish,
[00:14:55.240 --> 00:14:57.380]   it comes naturally.
[00:14:57.380 --> 00:14:59.200]   That's why there's this war that goes on.
[00:14:59.200 --> 00:15:01.840]   And Paul as a believer, and I think this is so huge
[00:15:01.840 --> 00:15:03.600]   because a lot of times,
[00:15:03.600 --> 00:15:05.840]   especially depending on your church experience
[00:15:05.840 --> 00:15:08.000]   and background, you may hear testimonies of people
[00:15:08.000 --> 00:15:11.280]   being like, look, I used to struggle
[00:15:11.280 --> 00:15:12.920]   and then I came to Christ and I became a Christian
[00:15:12.920 --> 00:15:13.800]   and everything changed.
[00:15:13.800 --> 00:15:15.440]   And years and years and years ago, I struggled.
[00:15:15.440 --> 00:15:17.700]   And Paul says, look, I'm writing the Bible
[00:15:17.700 --> 00:15:20.940]   and I'm struggling right now as a believer in Christ.
[00:15:20.940 --> 00:15:23.880]   Because there's this war that goes on in me
[00:15:23.880 --> 00:15:28.460]   and I myself don't have the power to fight against it.
[00:15:29.400 --> 00:15:32.080]   My spirit is willing, but my flesh is weak,
