
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:10:01.340 --> 00:10:03.340]   Therefore, in light of this new birth,
[00:10:03.340 --> 00:10:06.460]   in light of this new life that God has given you,
[00:10:06.460 --> 00:10:10.160]   rid yourselves of all malice or like maliciousness,
[00:10:10.160 --> 00:10:12.080]   don't behave towards people in an ill will,
[00:10:12.080 --> 00:10:15.060]   like I hate this person, hatred could be interchanged there,
[00:10:15.060 --> 00:10:18.100]   of all deceit, don't deceive others,
[00:10:18.100 --> 00:10:21.220]   hypocrisy or being inauthentic or just faking it.
[00:10:21.220 --> 00:10:25.460]   Rid yourself of envy, of slander,
[00:10:25.460 --> 00:10:27.820]   of talking bad about people,
[00:10:27.820 --> 00:10:29.780]   of slander of every kind, and here's what you do.
[00:10:29.780 --> 00:10:31.660]   So you take that off, you put something on,
[00:10:31.660 --> 00:10:36.580]   like newborn babies crave pure spiritual milk,
[00:10:36.580 --> 00:10:39.940]   so that by it you may grow up in your salvation,
[00:10:39.940 --> 00:10:41.740]   now that you have tasted that the Lord is good.
[00:10:41.740 --> 00:10:43.340]   Like Peter says, hey, if you want to begin
[00:10:43.340 --> 00:10:45.520]   to experience your purpose in the Christian life,
[00:10:45.520 --> 00:10:46.480]   what do you do with what you have?
[00:10:46.480 --> 00:10:49.620]   You've got this new life, now that you have that new life,
[00:10:49.620 --> 00:10:50.740]   there's some certain things you're supposed
[00:10:50.740 --> 00:10:54.280]   to rid your life of, and now begin to consume yourself,
[00:10:54.280 --> 00:10:56.620]   or things that you're beginning to put into your life.
[00:10:56.620 --> 00:10:59.660]   You're to begin to consume the spiritual milk, he says,
[00:10:59.660 --> 00:11:01.380]   that just like milk makes a baby grow,
[00:11:01.380 --> 00:11:03.020]   you need to begin to consume the things
[00:11:03.020 --> 00:11:04.820]   that are gonna make your faith grow.
[00:11:04.820 --> 00:11:08.560]   Consume the things like God's word, you need to grow up,
[00:11:08.560 --> 00:11:10.500]   make the things that are gonna grow your faith
[00:11:10.500 --> 00:11:11.820]   and grow your relationship with Christ.
[00:11:11.820 --> 00:11:13.740]   Consume the things, disregard the things
[00:11:13.740 --> 00:11:14.740]   that are gonna hurt your faith,
[00:11:14.740 --> 00:11:18.060]   consume the things and consume your life
[00:11:18.060 --> 00:11:19.540]   with the things that are gonna grow your faith.
[00:11:19.540 --> 00:11:21.820]   Just like a child, this is how you grow up in maturity.
[00:11:21.820 --> 00:11:24.140]   You begin to fill your mind with God's word,
[00:11:24.140 --> 00:11:27.380]   you begin to fill your time with God's people in your life.
[00:11:27.380 --> 00:11:29.860]   He says, look, at the point you're at in life
[00:11:29.860 --> 00:11:31.500]   as newborn babes or as Christians,
[00:11:31.500 --> 00:11:32.580]   now that you have this new life,
[00:11:32.580 --> 00:11:36.380]   as he would say to all of us, you've got to grow up.
[00:11:36.380 --> 00:11:39.060]   God's purpose for you is not just that you sit there
[00:11:39.060 --> 00:11:40.460]   and that you're done and that, oh,
[00:11:40.460 --> 00:11:41.540]   you go to heaven when you die,
[00:11:41.540 --> 00:11:43.580]   that you would begin to experience your purpose,
[00:11:43.580 --> 00:11:46.300]   which starts with growing up in Christ.
[00:11:46.300 --> 00:11:48.660]   Our first idea from the text, Peter says right from it,
[00:11:48.660 --> 00:11:50.980]   is that you and I are to now grow up in Christ.
[00:11:50.980 --> 00:11:52.700]   How do we grow up in Christ, Peter?
[00:11:52.700 --> 00:11:55.540]   By, how do you grow, how does a child grow?
[00:11:55.540 --> 00:11:57.740]   They consume food, it all of a sudden builds them up.
[00:11:57.740 --> 00:12:00.620]   Peter says in the same way, he uses the illustration,
[00:12:00.620 --> 00:12:03.780]   that you and I are to consume the things that grow our faith
[00:12:03.780 --> 00:12:07.180]   and starve the things that hurt our faith,
[00:12:07.180 --> 00:12:08.180]   that we're to consume the things,
[00:12:08.180 --> 00:12:11.440]   specifically God's word around God's people.
[00:12:11.440 --> 00:12:12.780]   And he even gives the reason why, he's like,
[00:12:12.780 --> 00:12:15.700]   look, you've tasted how good it is to know God,
[00:12:15.700 --> 00:12:16.980]   how good it is to walk with God.
[00:12:16.980 --> 00:12:18.120]   If you became a Christian, I mean,
[00:12:18.120 --> 00:12:20.760]   you've tasted and experienced the goodness
[00:12:20.760 --> 00:12:22.100]   that comes from like freedom,
[00:12:22.100 --> 00:12:24.820]   or from freedom from sin and forgiveness,
[00:12:24.820 --> 00:12:25.940]   grace in your life, he's like,
[00:12:25.940 --> 00:12:27.420]   you've tasted how good God is,
[00:12:27.420 --> 00:12:30.340]   and it's given you a superior satisfaction.
[00:12:30.340 --> 00:12:32.860]   Now, continue to consume the things
[00:12:32.860 --> 00:12:34.680]   that are gonna grow your faith.
[00:12:34.680 --> 00:12:39.680]   Continue to study God's word, continue to grow up,
[00:12:39.680 --> 00:12:41.780]   he would say, to you and to me,
[00:12:41.780 --> 00:12:43.300]   and the key way that we do that,
[00:12:43.300 --> 00:12:45.380]   the key way that you grow as an individual
[00:12:45.380 --> 00:12:46.900]   is not by some self-help book,
[00:12:46.900 --> 00:12:48.700]   but by you studying God's word,
[00:12:48.700 --> 00:12:51.300]   living in community with God's people.
[00:12:51.300 --> 00:12:53.520]   He says that you've found this superior taste,
[00:12:53.520 --> 00:12:56.340]   and it has changed, or let it change
[00:12:56.340 --> 00:12:58.900]   the things in your past that don't taste as good anymore,
[00:12:58.900 --> 00:13:01.180]   because you tasted something better in Christ.
[00:13:01.180 --> 00:13:03.860]   It's not dissimilar to, when I grew up,
[00:13:03.860 --> 00:13:05.380]   and I'm gonna get judged for this,
[00:13:05.380 --> 00:13:07.460]   but I'm okay, 'cause hopefully it will illustrate.
[00:13:07.460 --> 00:13:09.080]   We ate from first grade in my house
[00:13:09.080 --> 00:13:11.760]   to fifth grade in my house, I had the same exact thing
[00:13:11.760 --> 00:13:14.960]   every single day for lunch, it was a one of two options,
[00:13:14.960 --> 00:13:18.260]   bologna and cheese and mayonnaise sandwiches,
[00:13:18.260 --> 00:13:19.420]   or option number two,
[00:13:19.420 --> 00:13:22.380]   bologna and cheese and ketchup sandwiches.
[00:13:22.380 --> 00:13:23.360]   That was the entire thing.
[00:13:23.360 --> 00:13:25.300]   If you came over to my house, this was just normal.
[00:13:25.300 --> 00:13:27.020]   I didn't realize this was weird,
[00:13:27.020 --> 00:13:29.780]   that bologna was not good for a long, long time.
[00:13:29.780 --> 00:13:32.020]   You came over to my house, there was one option.
[00:13:32.020 --> 00:13:34.180]   We're not doing PB&J, you get bologna and cheese
[00:13:34.180 --> 00:13:35.780]   and ketchup, or do you want mayonnaise?
[00:13:35.780 --> 00:13:38.060]   This is what you gotta call, and we loved it.
[00:13:38.060 --> 00:13:39.540]   I mean, every single day, we're taking
[00:13:39.540 --> 00:13:41.740]   the little red lining off the outside.
[00:13:41.740 --> 00:13:43.160]   Mom goes out of town, it's like, dude,
[00:13:43.160 --> 00:13:44.180]   we're gonna stack this thing
[00:13:44.180 --> 00:13:46.700]   with 12 pieces of bologna in here,
[00:13:46.700 --> 00:13:50.180]   this disgusting meat made of the ends of a cow
[00:13:50.180 --> 00:13:51.460]   they just throw in a blender,
[00:13:51.460 --> 00:13:53.600]   and we're like, this is incredible, it's delicious,
[00:13:53.600 --> 00:13:55.440]   this is great, love it.
[00:13:55.440 --> 00:13:58.760]   And then something happened.
[00:13:58.760 --> 00:14:01.660]   Like this thing that I loved and I consumed so much of,
[00:14:01.660 --> 00:14:04.120]   at some point, I was introduced to something called
[00:14:04.120 --> 00:14:07.760]   the other deli meats, or actual deli meats.
[00:14:07.760 --> 00:14:10.160]   And things like turkey, and at some point,
[00:14:10.160 --> 00:14:12.040]   like in middle school, roast beef and chicken,
[00:14:12.040 --> 00:14:14.600]   this is crazy, what have I been eating in bologna
[00:14:14.600 --> 00:14:17.980]   all of these years, and this superior taste
[00:14:17.980 --> 00:14:20.040]   made it so easy to disregard it,
[00:14:20.040 --> 00:14:24.680]   made, I found something better inside of that.
[00:14:24.680 --> 00:14:26.000]   And Peter begins to say that, look,
[00:14:26.000 --> 00:14:29.740]   this is the Christian life, that you and I begin to,
[00:14:29.740 --> 00:14:31.920]   I mean, to this day, like it literally changed.
[00:14:31.920 --> 00:14:34.240]   When I smell bologna, the thing that I consume so much of,
[00:14:34.240 --> 00:14:35.660]   I like can smell it right now,
[00:14:35.660 --> 00:14:37.520]   and it like makes me wanna throw up a little bit.
[00:14:37.520 --> 00:14:40.000]   That's how like, oh my gosh, I cannot believe
[00:14:40.000 --> 00:14:42.400]   that it was normal to me.
[00:14:42.400 --> 00:14:43.960]   And he says, this is what happens with the Christian life.
[00:14:43.960 --> 00:14:45.880]   You find this superior taste,
[00:14:45.880 --> 00:14:47.920]   which comes from walking in deep relationship with God,
[00:14:47.920 --> 00:14:49.700]   and things begin to change.
[00:14:49.700 --> 00:14:52.040]   It may not happen overnight in an instant taste,
[00:14:52.040 --> 00:14:54.160]   but it begins to change, and the more you consume,
[00:14:54.160 --> 00:14:56.640]   the more you want of Christ.
[00:14:56.640 --> 00:14:58.000]   I mean, I've seen it so many times.
[00:14:58.000 --> 00:14:59.400]   I have a friend, one of my favorite volunteers
[00:14:59.400 --> 00:15:00.240]   that we've ever had here.
[00:15:00.240 --> 00:15:02.600]   I remember when he came to Christ a few years ago,
[00:15:02.600 --> 00:15:05.560]   and he was in this discipleship group that I was leading.
[00:15:05.560 --> 00:15:06.880]   We were talking about following Jesus
