
[00:00:00.000 --> 00:00:02.420]   (rock music)
[00:15:39.780 --> 00:15:41.180]   You got 360 million people.
[00:15:41.180 --> 00:15:43.800]   Maybe it's because we're just so big.
[00:15:43.800 --> 00:15:46.420]   If that was the case, then you would see nations
[00:15:46.420 --> 00:15:48.540]   like India or China, you'd see other nations,
[00:15:48.540 --> 00:15:51.920]   Russia that have enormous populations
[00:15:51.920 --> 00:15:54.040]   also having incredible success.
[00:15:54.040 --> 00:15:56.440]   It's clearly not the size of the country.
[00:15:56.440 --> 00:15:57.960]   Maybe it's our model of government.
[00:15:57.960 --> 00:15:59.240]   You know, maybe it's like democracy.
[00:15:59.240 --> 00:16:01.760]   Maybe the fabric that leads to success,
[00:16:01.760 --> 00:16:04.580]   the secret sauce of America is democracy.
[00:16:04.580 --> 00:16:08.080]   If that was the case, then when democracy is introduced
[00:16:08.080 --> 00:16:11.120]   to countries, you would think they would flourish.
[00:16:11.120 --> 00:16:14.120]   And see Iraq, where we set them free,
[00:16:14.120 --> 00:16:15.480]   we took down Saddam Hussein.
[00:16:15.480 --> 00:16:17.040]   If you remember that whole thing with Iraq,
[00:16:17.040 --> 00:16:18.160]   what happened there is we went in,
[00:16:18.160 --> 00:16:19.340]   we took out Saddam, we were like,
[00:16:19.340 --> 00:16:21.300]   hey, democracy, go get 'em.
[00:16:21.300 --> 00:16:24.060]   And they were like, pfft, pfft, to one another,
[00:16:24.060 --> 00:16:25.100]   and it fell apart.
[00:16:25.100 --> 00:16:27.340]   And that's what happened.
[00:16:27.340 --> 00:16:28.860]   That it's clearly not democracy
[00:16:28.860 --> 00:16:31.940]   and not a model of government that leads to flourishing.
[00:16:31.940 --> 00:16:33.060]   Maybe it's like geography.
[00:16:33.060 --> 00:16:35.140]   Maybe it's America, you know, we're in the West,
[00:16:35.140 --> 00:16:38.580]   North America, maybe it's just kind of where we are,
[00:16:38.580 --> 00:16:41.500]   you know, fertile and lots of different types of climates.
[00:16:41.500 --> 00:16:42.340]   Maybe that's it.
[00:16:42.340 --> 00:16:46.620]   If that was the case, then you would also expect
[00:16:46.620 --> 00:16:49.500]   to see the same type of success take place
[00:16:49.500 --> 00:16:52.580]   in South America and the countries down there,
[00:16:52.580 --> 00:16:54.820]   or in Mexico and in Canada.
[00:16:54.820 --> 00:16:56.480]   And I'm not saying there hasn't been flourishing
[00:16:56.480 --> 00:16:57.660]   and they're part of the Western world.
[00:16:57.660 --> 00:17:00.780]   I'm saying there's something distinct about America.
[00:17:00.780 --> 00:17:01.620]   What is it?
[00:17:01.620 --> 00:17:05.380]   And we know it's not just like, oh, because the English,
[00:17:05.380 --> 00:17:07.740]   the English were superior to everyone else
[00:17:07.740 --> 00:17:08.940]   because it's just not the case.
[00:17:08.940 --> 00:17:12.100]   Other places that they landed and tried to introduce society
[00:17:12.100 --> 00:17:13.100]   they didn't flourish like America.
[00:17:13.100 --> 00:17:13.940]   What was it?
[00:17:15.420 --> 00:17:16.600]   What I wanna attempt to convince you
[00:17:16.600 --> 00:17:18.320]   for the next 20 minutes, if you will,
[00:17:18.320 --> 00:17:21.220]   is that it is the Christian moral foundation
[00:17:21.220 --> 00:17:23.640]   that has led to the incredible success
[00:17:23.640 --> 00:17:24.880]   that we've seen in the United States.
[00:17:24.880 --> 00:17:29.060]   Specifically, there was something distinct about America,
[00:17:29.060 --> 00:17:30.900]   about the way it was founded,
[00:17:30.900 --> 00:17:32.680]   about the faith of the founders,
[00:17:32.680 --> 00:17:34.880]   about the principles they established it on.
[00:17:34.880 --> 00:17:38.320]   So that we might look back,
[00:17:38.320 --> 00:17:40.280]   I wanna show you what is behind us
[00:17:40.280 --> 00:17:43.020]   by hearing from the voices of these men
[00:17:43.020 --> 00:17:45.660]   so that we in effort might be able to restore it
[00:17:45.660 --> 00:17:48.940]   to prevent us falling because we are falling.
[00:17:48.940 --> 00:17:53.780]   And it's not hard to see beyond the presidential race
[00:17:53.780 --> 00:17:55.260]   that looks like an SNL skit.
[00:17:55.260 --> 00:17:56.740]   It's becoming harder and harder to tell
[00:17:56.740 --> 00:17:58.500]   what's the SNL skit and what's not.
[00:17:58.500 --> 00:18:01.240]   And so we're gonna hear from the founders,
[00:18:01.240 --> 00:18:02.500]   why has America been great?
[00:18:02.500 --> 00:18:04.540]   Because of the Christian moral foundation.
[00:18:04.540 --> 00:18:05.760]   And a lot of you have been taught that,
[00:18:05.760 --> 00:18:07.260]   nah, I mean, they weren't really that Christian.
[00:18:07.260 --> 00:18:09.980]   Like, you know, Thomas Jefferson was kind of a deist, right?
[00:18:09.980 --> 00:18:12.020]   A deist believes that God is a clockmaker.
[00:18:12.020 --> 00:18:13.500]   He spun up the world and was like, peace out,
[00:18:13.500 --> 00:18:14.340]   I'll be back in a little while,
[00:18:14.340 --> 00:18:15.440]   take care of things for me.
[00:18:15.440 --> 00:18:17.140]   That is not the faith of Thomas Jefferson.
[00:18:17.140 --> 00:18:19.340]   It wasn't the faith of any of the founders.
[00:18:19.340 --> 00:18:21.500]   So I wanna read some of the writings of them.
[00:18:21.500 --> 00:18:24.340]   By and large, the founders that founded this country
[00:18:24.340 --> 00:18:27.340]   were Christian, not just in name.
[00:18:27.340 --> 00:18:31.700]   They wrote of him in a way that was clearly,
[00:18:31.700 --> 00:18:33.700]   it was clear they understood the gospel.
[00:18:33.700 --> 00:18:35.800]   Were there outliers?
[00:18:35.800 --> 00:18:40.060]   Yes, Jefferson and Franklin to name two.
[00:18:41.100 --> 00:18:42.900]   But they were very much the minority,
[00:18:42.900 --> 00:18:44.980]   and even they were steeped
[00:18:44.980 --> 00:18:47.380]   in a Judeo-Christian perspective.
[00:18:47.380 --> 00:18:50.260]   They saw the world from a Christian worldview.
[00:18:50.260 --> 00:18:51.180]   So let me read a few of them.
[00:18:51.180 --> 00:18:52.620]   Alexander Hamilton, here's one.
[00:18:52.620 --> 00:18:55.300]   Alexander Hamilton is famous right now,
[00:18:55.300 --> 00:18:57.800]   if you watched Saturday Night Live this past weekend.
[00:18:57.800 --> 00:19:00.000]   The guy who is the head of the Broadway,
[00:19:00.000 --> 00:19:02.980]   Alexander Hamilton, if you've seen the play Hamilton,
[00:19:02.980 --> 00:19:05.220]   that guy was leading SNL.
[00:19:05.220 --> 00:19:07.540]   Alexander Hamilton, in his dying words,
[00:19:07.540 --> 00:19:08.960]   he was one of the secretary of treasurers,
[00:19:08.960 --> 00:19:09.880]   he's just founding father.
[00:19:09.880 --> 00:19:11.140]   Here's what he said.
[00:19:11.140 --> 00:19:14.840]   I have a tender reliance on the mercy of the Almighty,
[00:19:14.840 --> 00:19:17.780]   through the merits or the works of Christ alone.
[00:19:17.780 --> 00:19:22.260]   I am a sinner, and I look to him for mercy.
[00:19:22.260 --> 00:19:23.420]   Pray for me.
[00:19:23.420 --> 00:19:25.260]   Our George Washington, our first president
[00:19:25.260 --> 00:19:26.760]   of the United States, kept a prayer book.
[00:19:26.760 --> 00:19:29.740]   Inside of it, we get access to reading some of his prayers
[00:19:29.740 --> 00:19:32.500]   of this man who clearly understood who Jesus was.
[00:19:32.500 --> 00:19:33.940]   There were so many to pick from
[00:19:33.940 --> 00:19:35.220]   that I just picked one of them.
[00:19:35.220 --> 00:19:36.300]   Here was one of them.
[00:19:36.300 --> 00:19:37.880]   Lord, I beseech thee my sins.
[00:19:37.880 --> 00:19:39.580]   This is George Washington.
[00:19:39.800 --> 00:19:41.840]   Lord, I beseech thee my sins.
[00:19:41.840 --> 00:19:43.200]   Remove them from my presence,
[00:19:43.200 --> 00:19:45.240]   as far as the east is from the west.
[00:19:45.240 --> 00:19:50.240]   Accept me, Lord, for the merits of thy son, Jesus Christ.
[00:19:50.240 --> 00:19:54.280]   Bless my family, kindred, friends, and country.
[00:19:54.280 --> 00:19:58.320]   Be our God and our guide forever,
[00:19:58.320 --> 00:20:00.440]   for his sake, the sake of Jesus.
[00:20:00.440 --> 00:20:03.640]   Who lay down his life in the grave and arose again,
[00:20:03.640 --> 00:20:05.220]   Jesus Christ, our Lord, amen.
[00:20:05.220 --> 00:20:07.680]   Benjamin Franklin, who's like, oh man, he was a deist,
[00:20:07.680 --> 00:20:09.620]   he didn't even believe, you know, he's crazy Ben.
[00:20:09.620 --> 00:20:12.660]   Here's what he says to the Continental Congress
[00:20:12.660 --> 00:20:15.140]   as they're trying to write the Constitution.
[00:20:15.140 --> 00:20:17.880]   And they were hitting a roadblock.
[00:20:17.880 --> 00:20:19.280]   They were in disagreements with one another.
[00:20:19.280 --> 00:20:20.700]   He turns and he says this.
[00:20:20.700 --> 00:20:23.260]   I have lived, sir, a long time.
[00:20:23.260 --> 00:20:25.740]   And the longer I live, the more convincing proofs
[00:20:25.740 --> 00:20:30.740]   I see of this truth, that God governs in the affairs of men.
[00:20:30.740 --> 00:20:33.720]   And if a sparrow cannot fall to the ground
[00:20:33.720 --> 00:20:37.020]   without his notice, is it probable that an empire
[00:20:37.020 --> 00:20:38.980]   can rise without his aid?
[00:20:38.980 --> 00:20:42.820]   We have been assured, sir, in the sacred writings
[00:20:42.820 --> 00:20:45.380]   that except the Lord build the house,
[00:20:45.380 --> 00:20:47.700]   they labor in vain that build it.
[00:20:47.700 --> 00:20:49.600]   I firmly believe this.
[00:20:49.600 --> 00:20:52.040]   I therefore beg leave to move,
[00:20:52.040 --> 00:20:55.060]   that henceforth prayers imploring the assistance of heaven
[00:20:55.060 --> 00:20:58.260]   and its blessing on our deliberations be held
[00:20:58.260 --> 00:20:59.960]   in this assembly every single morning
[00:20:59.960 --> 00:21:01.540]   before we proceed to business.
[00:21:01.540 --> 00:21:03.660]   Benjamin Franklin just said, I think that we need to pray
[00:21:03.660 --> 00:21:05.620]   every morning before we write the Constitution.
[00:21:05.620 --> 00:21:06.820]   As they were meeting to write it,
[00:21:06.820 --> 00:21:10.240]   God, please bless America, bless our time together.
[00:21:10.240 --> 00:21:12.700]   It doesn't seem the writings of a man
[00:21:12.700 --> 00:21:14.060]   who thinks it's a watchmaker.
[00:21:14.060 --> 00:21:16.860]   Clearly, even if his faith is complicated,
[00:21:16.860 --> 00:21:20.140]   it's steeped in a perspective that comes from one place,
[00:21:20.140 --> 00:21:21.980]   the Bible.
[00:21:21.980 --> 00:21:25.620]   Sam Adams, known as the father of revolution,
[00:21:25.620 --> 00:21:26.820]   organized a tea party, said,
[00:21:26.820 --> 00:21:29.020]   "Jesus alone is the hope for salvation."
[00:21:29.020 --> 00:21:31.780]   John Adams said, "If a country just sets the Bible
[00:21:31.780 --> 00:21:34.940]   "as their law, it will become a utopia and a paradise."
[00:21:34.940 --> 00:21:35.780]   Over and over again.
[00:21:35.780 --> 00:21:38.460]   Even Webster, the Continental Congress in 1777,
[00:21:38.460 --> 00:21:40.620]   we're at war, what did they say?
[00:21:40.620 --> 00:21:42.420]   They say, "Hey, we gotta give all the soldiers in the army
[00:21:42.420 --> 00:21:44.820]   "two things, a gun and a Bible."
[00:21:44.820 --> 00:21:48.340]   It was very much a part of the DNA
[00:21:48.340 --> 00:21:49.460]   and the fabric of our country.
[00:21:49.460 --> 00:21:51.020]   Not only was it a part of the founders,
[00:21:51.020 --> 00:21:53.020]   it was a part of the perspective of the people,
[00:21:53.020 --> 00:21:55.140]   in case you're like, yeah, I guess the founders,
[00:21:55.140 --> 00:21:57.900]   you know, the top 1%, but were the people Christian?
[00:21:57.900 --> 00:22:00.320]   Here's what we know about the Christian practice
[00:22:00.320 --> 00:22:01.160]   of the people.
[00:22:01.160 --> 00:22:03.860]   Do you know the first celebrity in the United States was?
[00:22:04.900 --> 00:22:06.900]   Like, I mean, before there was like Selena Gomez
[00:22:06.900 --> 00:22:09.020]   and Justin Bieber and the Kardashians,
[00:22:09.020 --> 00:22:11.600]   who was the first celebrity in the United States?
[00:22:11.600 --> 00:22:14.620]   He had two initials, GW.
[00:22:14.620 --> 00:22:18.940]   George Whitefield.
[00:22:18.940 --> 00:22:21.940]   And you're going like, what?
[00:22:21.940 --> 00:22:22.780]   Didn't see that coming.
[00:22:22.780 --> 00:22:24.500]   Who is George Whitefield?
[00:22:24.500 --> 00:22:26.320]   George Whitefield, no, it wasn't George Washington.
[00:22:26.320 --> 00:22:29.500]   He wasn't even the most famous guy with the initials GW.
[00:22:29.500 --> 00:22:32.960]   George Whitefield was a Bible teacher.
[00:22:33.800 --> 00:22:37.360]   Scholars say that the most famous person
[00:22:37.360 --> 00:22:39.080]   prior to the Revolutionary War,
[00:22:39.080 --> 00:22:41.600]   right around that time, was George Whitefield.
[00:22:41.600 --> 00:22:42.680]   What did he do for a living?
[00:22:42.680 --> 00:22:44.000]   He taught the Bible to people.
[00:22:44.000 --> 00:22:46.440]   It is estimated by scholars that 80% of the people
[00:22:46.440 --> 00:22:48.120]   in the colonies heard George Whitefield.
[00:22:48.120 --> 00:22:49.720]   Everywhere they went, they flocked.
[00:22:49.720 --> 00:22:51.020]   Now, why do I tell you that?
[00:22:51.020 --> 00:22:53.120]   Not to prove like, oh man, they'd all heard him.
[00:22:53.120 --> 00:22:55.460]   I'm trying to prove that the culture of the times.
[00:22:55.460 --> 00:22:56.900]   Imagine what it would take today
[00:22:56.900 --> 00:22:59.520]   for the most famous person in our land to be,
[00:22:59.520 --> 00:23:02.280]   and specifically the most famous outside of the royal family
[00:23:02.280 --> 00:23:03.760]   is what scholars believe.
[00:23:03.760 --> 00:23:06.280]   So out of King George in England and the royal family,
[00:23:06.280 --> 00:23:08.520]   the most famous person was George Whitefield,
[00:23:08.520 --> 00:23:12.800]   who was a pastor, a traveling Bible teacher.
[00:23:12.800 --> 00:23:16.320]   What would it take today in a culture where like,
[00:23:16.320 --> 00:23:20.640]   the Kardashians are who we look to,
[00:23:20.640 --> 00:23:22.480]   or Justin Bieber, whatever it is,
[00:23:22.480 --> 00:23:25.280]   for our culture to see the most famous people would flock,
[00:23:25.280 --> 00:23:30.280]   they'd go anywhere to hear a traveling Bible teacher.
[00:23:31.840 --> 00:23:34.520]   It was steeped in the practice of the people.
[00:23:34.520 --> 00:23:38.200]   The French nation sent someone named Alexis de Tocqueville,
[00:23:38.200 --> 00:23:39.620]   who came here to study America.
[00:23:39.620 --> 00:23:41.400]   The French had had a revolution.
[00:23:41.400 --> 00:23:42.960]   Basically like France was like, oh man,
[00:23:42.960 --> 00:23:44.920]   America just went through this revolution.
[00:23:44.920 --> 00:23:45.880]   It looks like things are going good.
[00:23:45.880 --> 00:23:47.000]   We should go study them.
[00:23:47.000 --> 00:23:48.720]   1830, they send this guy over.
[00:23:48.720 --> 00:23:50.200]   He gets on a boat, gets over there.
[00:23:50.200 --> 00:23:51.760]   He's like, hey guys, I'm here to take some notes
[00:23:51.760 --> 00:23:52.960]   and learn about America.
[00:23:52.960 --> 00:23:54.020]   Alexis looks around.
[00:23:54.020 --> 00:23:57.060]   He writes a 12-volume book called Democracy in America.
[00:23:57.060 --> 00:23:59.440]   And here's what he writes.
[00:23:59.440 --> 00:24:01.160]   There's so many different things that he says
[00:24:01.160 --> 00:24:03.360]   about the Christian faith that was everywhere,
[00:24:03.360 --> 00:24:04.960]   but he writes this.
[00:24:04.960 --> 00:24:07.800]   There is no country in the world
[00:24:07.800 --> 00:24:12.420]   where the Christian religion retains a greater influence
[00:24:12.420 --> 00:24:14.520]   over the souls of man than in America.
[00:24:14.520 --> 00:24:19.240]   America is great because America is good.
[00:24:19.240 --> 00:24:21.040]   If America ever ceases to be good,
[00:24:21.040 --> 00:24:23.320]   America will cease to be great.
[00:24:23.320 --> 00:24:28.680]   All over our founding was this new way of thinking,
[00:24:29.940 --> 00:24:32.680]   this Christian moral foundation
[00:24:32.680 --> 00:24:34.400]   was at the heart of our founding.
[00:24:34.400 --> 00:24:37.640]   Even so much of the way that you think today,
[00:24:37.640 --> 00:24:39.520]   that Americans think, that I think today
[00:24:39.520 --> 00:24:43.360]   is all steeped in Christian values.
[00:24:43.360 --> 00:24:45.440]   Like it's so hard that we can't even believe it
[00:24:45.440 --> 00:24:48.400]   because it's the world, it's all we've ever known.
[00:24:48.400 --> 00:24:49.440]   It's everywhere that we look.
[00:24:49.440 --> 00:24:51.200]   We've only known a world where we think
[00:24:51.200 --> 00:24:54.280]   it's natural and normal that everyone should think,
[00:24:54.280 --> 00:24:56.020]   oh man, women have rights.
[00:24:56.020 --> 00:24:58.500]   Even me saying that is like, dude,
[00:24:58.500 --> 00:25:01.000]   did you just like suggest they may not have rights?
[00:25:01.000 --> 00:25:02.380]   You'd be like, that's ridiculous.
[00:25:02.380 --> 00:25:03.220]   We think that's normal.
[00:25:03.220 --> 00:25:04.280]   We think everyone should think,
[00:25:04.280 --> 00:25:05.900]   yeah, of course, men and women have rights.
[00:25:05.900 --> 00:25:09.320]   We think that the weak should not be abused by the strong.
[00:25:09.320 --> 00:25:12.040]   We think men and women should be treated fairly.
[00:25:12.040 --> 00:25:13.360]   We don't think that the disabled
[00:25:13.360 --> 00:25:14.800]   should be taken advantage of.
[00:25:14.800 --> 00:25:16.360]   We don't think anyone should be taken advantage of.
[00:25:16.360 --> 00:25:18.760]   We think everyone, regardless of their skin color,
[00:25:18.760 --> 00:25:20.640]   regardless of the amount of money they make,
[00:25:20.640 --> 00:25:23.280]   Bill Gates and a homeless guy, same value.
[00:25:23.280 --> 00:25:24.640]   No better.
[00:25:24.640 --> 00:25:26.320]   And we think that's normal.
[00:25:27.360 --> 00:25:29.740]   You were taught that.
[00:25:29.740 --> 00:25:31.740]   That comes from a Christian perspective
[00:25:31.740 --> 00:25:33.340]   that is so steeped in our thinking,
[00:25:33.340 --> 00:25:35.700]   we don't even realize that it all comes back
[00:25:35.700 --> 00:25:37.660]   to one place, the Christian moral foundation.
[00:25:37.660 --> 00:25:39.820]   Here's how you can like look outside and see,
[00:25:39.820 --> 00:25:42.020]   huh, yeah, I guess that's not normal to everybody.
[00:25:42.020 --> 00:25:44.780]   If you look around our world, it becomes very apparent.
[00:25:44.780 --> 00:25:47.100]   They don't think like us.
[00:25:47.100 --> 00:25:48.260]   Like when you look in the Middle East,
[00:25:48.260 --> 00:25:50.780]   there's a reason why if anybody went on vacation
[00:25:50.780 --> 00:25:53.100]   this past summer, I'm guessing at the top 10 of your list
[00:25:53.100 --> 00:25:54.660]   was not like, yeah, so I spent a little time
[00:25:54.660 --> 00:25:58.420]   in Afghanistan and then Pakistan,
[00:25:58.420 --> 00:26:00.800]   and then just decided to stop by Syria
[00:26:00.800 --> 00:26:02.340]   to see what they had going on.
[00:26:02.340 --> 00:26:03.640]   And then I decided to, you know,
[00:26:03.640 --> 00:26:05.320]   Saudi Arabia seems beautiful.
[00:26:05.320 --> 00:26:07.160]   They have the shore, Mediterranean,
[00:26:07.160 --> 00:26:09.400]   just was great, pita bread, oh, it was great.
[00:26:09.400 --> 00:26:10.440]   None of us think that way.
[00:26:10.440 --> 00:26:13.660]   Here's why, here's why people are not flocking over there.
[00:26:13.660 --> 00:26:17.920]   Because women can't drive cars in Saudi Arabia.
[00:26:17.920 --> 00:26:21.880]   Because if you attempt to be, if you're a woman
[00:26:21.880 --> 00:26:24.320]   who tries to get educated, who even suggests
[00:26:24.320 --> 00:26:26.160]   that girls should be educated in Pakistan,
[00:26:26.160 --> 00:26:31.160]   you're liable to be shot and killed, and have been killed.
[00:26:31.160 --> 00:26:34.160]   Even in Asia, you look around,
[00:26:34.160 --> 00:26:37.320]   there's 160 million more men than women in Asia
[00:26:37.320 --> 00:26:40.600]   because of the one-child policy of China.
[00:26:40.600 --> 00:26:43.360]   And people, if they have a baby girl, they'll kill it.
[00:26:43.360 --> 00:26:45.060]   Or they'll use selective abortion.
[00:26:45.060 --> 00:26:47.660]   And you look around the world, it becomes very clear,
[00:26:47.660 --> 00:26:50.040]   they don't think like we think.
[00:26:50.040 --> 00:26:52.860]   There's something different in they don't think
[00:26:52.860 --> 00:26:53.700]   like we think.
[00:26:53.700 --> 00:26:55.460]   And we think like, yeah, I know, and it's wrong.
[00:26:55.460 --> 00:26:56.880]   Everybody should think that way.
[00:26:56.880 --> 00:26:58.900]   You were taught that.
[00:26:58.900 --> 00:27:00.780]   You were taught that everyone has value.
[00:27:00.780 --> 00:27:03.500]   You were taught that everyone is endowed by their creator.
[00:27:03.500 --> 00:27:04.780]   And I believe with all my heart,
[00:27:04.780 --> 00:27:08.240]   it's the truth that everyone has dignity and rights.
[00:27:08.240 --> 00:27:11.200]   Because the scripture tells me that it's true.
[00:27:11.200 --> 00:27:15.220]   And we stand on the firm foundation
[00:27:15.220 --> 00:27:16.180]   that they don't stand on.
[00:27:16.180 --> 00:27:17.860]   Specifically, even the countries I named
[00:27:17.860 --> 00:27:19.380]   of like, you're not going vacationing there,
[00:27:19.380 --> 00:27:21.060]   they don't have a Christian foundation.
[00:27:21.060 --> 00:27:22.580]   Think about that.
[00:27:22.580 --> 00:27:24.540]   They have an Islamic foundation.
[00:27:24.540 --> 00:27:28.180]   And this isn't some effort to rally anger
[00:27:28.180 --> 00:27:32.060]   towards Islamic thinking or Islamophobia
[00:27:32.060 --> 00:27:35.300]   other than it is not, not all world views are created equal.
[00:27:35.300 --> 00:27:39.220]   And the Christian worldview is steeped
[00:27:39.220 --> 00:27:40.820]   in the way that you and I think.
[00:27:40.820 --> 00:27:49.800]   Chinese sociologists also studied America more recently.
[00:27:49.800 --> 00:27:52.020]   So Alex Tocqueville did in 1930s for France.
[00:27:52.020 --> 00:27:53.940]   He said, "Man, America, I think it's the faith
[00:27:53.940 --> 00:27:54.780]   "that they have."
[00:27:54.780 --> 00:27:57.980]   Here's what Chinese sociologists came and studied America
[00:27:57.980 --> 00:27:59.300]   and here's their conclusion.
[00:27:59.300 --> 00:28:03.260]   This comes from the chief editor for Time Magazine,
[00:28:03.260 --> 00:28:06.360]   David Aikman, who was the correspondent in Beijing
[00:28:06.360 --> 00:28:07.200]   for a number of years.
[00:28:07.200 --> 00:28:08.540]   He wrote "Jesus in Beijing."
[00:28:08.540 --> 00:28:09.380]   It's a book.
[00:28:09.380 --> 00:28:12.740]   And in there, he talks about this lecture that he attended
[00:28:12.740 --> 00:28:16.100]   with 18 other American people that was held.
[00:28:16.100 --> 00:28:17.060]   It was being a lecture.
[00:28:17.060 --> 00:28:19.260]   This Chinese sociologist and a number of them
[00:28:19.260 --> 00:28:21.380]   were given this lecture on their studies
[00:28:21.380 --> 00:28:24.540]   of what they thought led to the success of America.
[00:28:24.540 --> 00:28:25.740]   You can read it in his book,
[00:28:25.740 --> 00:28:28.280]   "Jesus in Beijing," Time Magazine.
[00:28:28.280 --> 00:28:31.780]   He says that the Chinese sociologist said this,
[00:28:31.780 --> 00:28:34.460]   "One of the things that we were asked to look into
[00:28:34.460 --> 00:28:36.860]   "was what accounted for the success,
[00:28:36.860 --> 00:28:40.580]   "in fact, the preeminence of the West all over the world.
[00:28:40.580 --> 00:28:45.060]   "We studied everything we could from your historical
[00:28:45.060 --> 00:28:48.720]   "to your political, economic, and cultural perspective.
[00:28:48.720 --> 00:28:50.420]   "At first, we thought it was because you had
[00:28:50.420 --> 00:28:52.720]   "more powerful guns than we had.
[00:28:52.720 --> 00:28:54.040]   "Then we thought it was because you had
[00:28:54.040 --> 00:28:56.220]   "the best political system, democracy.
[00:28:56.220 --> 00:28:59.820]   "Next, we focused on your economic system, capitalism.
[00:28:59.820 --> 00:29:03.080]   "But in the past 20 years, we have realized
[00:29:03.080 --> 00:29:06.400]   "that the heart of your culture is your religion.
[00:29:06.400 --> 00:29:10.720]   "That is why the West has been so powerful.
[00:29:10.720 --> 00:29:14.540]   "The Christian moral foundation of social
[00:29:14.540 --> 00:29:17.120]   "and cultural life is what made possible
[00:29:17.120 --> 00:29:19.140]   "the emergence of capitalism
[00:29:19.140 --> 00:29:22.440]   "and the successful transition to democratic politics.
[00:29:22.440 --> 00:29:26.360]   "We don't have any doubt about this.
[00:29:26.360 --> 00:29:29.920]   "Studies reveal that in rural areas of China,
[00:29:29.920 --> 00:29:33.060]   "where traveling evangelists," we call them missionaries,
[00:29:33.060 --> 00:29:35.440]   "introduce the Christian faith,
[00:29:35.440 --> 00:29:38.360]   "opium addiction goes down, crime drops,
[00:29:38.360 --> 00:29:41.560]   "and Christian families grow wealthier than their neighbors.
[00:29:41.560 --> 00:29:44.280]   "Even other countries, despite our reluctance
[00:29:44.280 --> 00:29:46.420]   "to acknowledge it, look on and they say,
[00:29:46.420 --> 00:29:50.040]   "'Huh, I don't know why they've been so successful.'
[00:29:50.040 --> 00:29:52.680]   "Their faith, their Christian perspective
[00:29:52.680 --> 00:29:56.240]   "then informs and has allowed for capitalism to flourish,
[00:29:56.240 --> 00:29:58.340]   "has allowed for democracy to take place.
[00:29:58.340 --> 00:30:02.540]   "And it is the thing that allows
[00:30:02.540 --> 00:30:04.580]   "and will allow us to not fall.
[00:30:04.580 --> 00:30:07.340]   "But we're in a time and place where it is continued
[00:30:07.340 --> 00:30:09.300]   "to be removed and removed from society,
[00:30:09.300 --> 00:30:11.340]   "and the church, more than ever before,
[00:30:11.340 --> 00:30:13.340]   "needs to stand up and continue
[00:30:13.340 --> 00:30:16.040]   "to not just pick it out in the streets,
[00:30:16.040 --> 00:30:17.800]   "but continue to love and move forward.
[00:30:17.800 --> 00:30:19.880]   "The mission is more important than ever before,
[00:30:19.880 --> 00:30:23.040]   "as our country continues to move and spiral down."
[00:30:23.040 --> 00:30:27.900]   So the third idea from this talk tonight
[00:30:27.900 --> 00:30:30.200]   is will or why will America fall?
[00:30:30.200 --> 00:30:32.880]   Or why will she cease to be great?
[00:30:32.880 --> 00:30:36.700]   We read early in Romans one that Paul just says,
[00:30:36.700 --> 00:30:39.260]   "Hey, the wrath of God is revealed from heaven."
[00:30:39.260 --> 00:30:41.380]   And here's how the wrath of God is revealed against heaven.
[00:30:41.380 --> 00:30:42.860]   He basically says that, hey,
[00:30:42.860 --> 00:30:45.300]   they begin to suppress the truth.
[00:30:45.300 --> 00:30:47.240]   Like what happens, when you wanna see God's wrath,
[00:30:47.240 --> 00:30:48.960]   this is so crazy, 'cause I think a lot of us think,
[00:30:48.960 --> 00:30:51.920]   oh man, God's wrath, I got a cold today,
[00:30:51.920 --> 00:30:53.240]   or a lightning bolt struck him,
[00:30:53.240 --> 00:30:54.400]   or man, I'm running late today,
[00:30:54.400 --> 00:30:55.680]   God, why are you angry?
[00:30:55.680 --> 00:30:57.600]   And Paul says, "The wrath of God is revealed
[00:30:57.600 --> 00:30:58.940]   "from heaven against people
[00:30:58.940 --> 00:31:02.120]   "who begin to suppress the truth
[00:31:02.120 --> 00:31:07.580]   "and run after vices, after sin,
[00:31:07.580 --> 00:31:09.120]   "and God will not just stop them
[00:31:09.120 --> 00:31:10.460]   "or hit 'em with a lightning bolt,
[00:31:10.460 --> 00:31:11.880]   "he'll let them keep going.
[00:31:13.880 --> 00:31:17.160]   "He'll even let them suppress the truth that God exists."
[00:31:17.160 --> 00:31:20.080]   I mean, it's Paul's words, it's Paul's passage that is,
[00:31:20.080 --> 00:31:21.800]   we hold these truths to be self-evident.
[00:31:21.800 --> 00:31:23.280]   Paul, what's self-evident?
[00:31:23.280 --> 00:31:24.680]   That God exists.
[00:31:24.680 --> 00:31:27.440]   And you see it in the creation around us,
[00:31:27.440 --> 00:31:30.500]   and any person who says God does not exist
[00:31:30.500 --> 00:31:32.920]   is clearly experiencing just the wrath of God
[00:31:32.920 --> 00:31:34.880]   because he's letting them run from him.
[00:31:34.880 --> 00:31:39.880]   But he says, any time that a person runs from God,
[00:31:39.880 --> 00:31:41.520]   they run towards destruction.
[00:31:42.300 --> 00:31:44.700]   They run from the truth and towards a lie.
[00:31:44.700 --> 00:31:49.540]   So how will America fall?
[00:31:49.540 --> 00:31:51.660]   Paul just told us the way a person falls
[00:31:51.660 --> 00:31:54.980]   is they run from their creator.
